@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[4]_amean numeric
@attribute mfcc_sma[5]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_max numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_min numeric
@attribute F0_sma_amean numeric
@attribute F0_sma_skewness numeric
@attribute mfcc_sma_de[2]_range numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_range numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_range numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute output {sexy,notsexy}

@data
-0.094767,12.18371,-0.887057,-0.149976,10.61997,1.459545,19.31101,10.89041,-4.111185,13.97114,-2.689047,3.221124,-0.289773,0.5224,0.00484,0.042041,0.128528,4.374328,8.368192,7.806967,7.145389,8.206869,-0.169196,-5.938565,4.489591,8.350921,0.000087,-0.120767,sexy
-0.548511,11.6141,-2.126554,-0.381383,14.71841,-0.675243,14.80106,19.61693,1.482628,16.71826,-0.257919,3.791448,-2.329368,-2.922486,0.016334,0.058372,0.136354,11.77952,5.150776,7.993279,8.527394,9.438675,0.311086,-5.698592,3.779488,8.691763,0.000252,-0.150968,sexy
0.280325,14.09079,-1.209769,-0.522147,22.76826,-0.243912,19.69433,16.36726,0.750812,20.4105,0.499078,4.500312,1.489977,2.261378,0.004235,0.032381,0.138721,40.56052,2.520638,9.76419,9.896286,9.236847,-0.018954,-4.944889,4.812772,8.516298,0.00007,-0.166575,sexy
0.213049,12.52548,-1.286936,-0.226293,19.5454,1.103013,13.29582,14.90598,0.032613,12.28927,-1.892081,4.486913,-0.817025,-0.112063,0.009679,0.044778,0.152732,8.389898,6.22746,9.904949,7.240376,8.320333,-0.178288,-4.449107,3.562177,8.953885,0.000094,-0.12276,sexy
-0.623713,19.22559,3.765486,-0.271803,12.55386,2.7702,16.67109,16.6072,0.760429,20.79573,0.169153,3.112982,2.546869,2.58498,0.005445,0.035456,0.142808,69.82911,1.664662,6.555194,7.772383,7.198286,-0.231827,-4.567309,3.532961,9.203926,0.000061,-0.160714,sexy
-1.485764,21.46051,16.77232,-0.949939,17.87862,9.017378,12.65155,13.7551,0.232013,13.36982,-4.435358,3.014136,-1.984717,-3.304901,0.00484,0.005824,0.134772,193.802,-0.010232,6.062127,4.531591,7.284128,-0.098742,-3.558877,5.090229,7.686658,0.000001,-0.103936,sexy
-0.240026,29.50033,5.644876,-0.107376,13.55514,0.935334,20.64676,18.78325,2.920159,12.17939,-2.703599,3.568434,1.483527,2.061901,0.00363,0.049973,0.143841,37.97025,2.584785,12.0545,8.334854,9.306719,-0.057012,-5.107015,3.750361,10.16622,0.000134,-0.16415,sexy
-0.810337,16.34648,1.596445,-0.050123,9.564076,-2.721275,10.02382,16.8095,-2.662685,15.56748,-4.909154,3.068702,-3.053395,-1.587842,0.004235,0.092087,0.140483,47.90688,1.455429,8.953304,9.330853,11.66225,0.098081,-5.472726,3.657874,11.67052,0.000448,-0.171013,sexy
0.396895,19.37838,-0.796983,-0.519312,20.37147,-1.299591,22.69867,19.48939,2.317094,30.57336,6.063888,3.687116,0.041463,0.87741,0.00484,0.062136,0.141074,41.44157,2.248826,13.16906,9.025346,11.7988,-0.244048,-6.786948,4.112437,14.08335,0.000279,-0.160427,sexy
-0.417231,18.81793,4.107093,-0.423916,16.38478,-0.035777,20.84972,16.56307,1.47312,15.58731,-3.162099,2.867916,1.982341,0.33645,0.004235,0.025417,0.167805,64.82008,1.867881,7.801789,8.093349,8.770575,-0.072068,-3.988826,4.495708,9.81377,0.000021,-0.142837,sexy
-0.487915,17.73567,-1.430082,0.070496,12.71704,-0.040798,10.66561,19.10152,-3.795832,13.58827,-0.251891,3.718342,-1.659388,-0.763626,0.007864,0.061303,0.146029,87.07429,1.29353,8.086967,7.671369,10.70718,0.286912,-5.485708,4.49311,8.335489,0.000119,-0.177671,sexy
-1.025457,19.59161,-0.285663,0.240289,20.23736,0.698565,17.21642,21.34364,3.820452,32.59686,5.587232,2.856084,-1.007069,-1.261468,0.001815,0.038805,0.156028,73.76371,1.430807,9.714556,7.885352,8.065907,0.008724,-3.915811,3.49912,11.16012,0.000089,-0.146442,sexy
0.051265,20.21106,-5.703621,0.529385,12.23476,-1.544661,14.34457,13.46187,-2.263675,14.92899,-0.313054,4.429265,0.9381,-0.07943,0.007864,0.070721,0.112428,25.33431,3.78801,8.718017,8.79635,8.173372,0.36358,-4.424473,3.690184,9.216253,0.000186,-0.140912,sexy
-0.350548,12.58122,1.154166,0.115969,10.95496,-4.677857,9.227221,13.29481,-4.934681,7.384958,-6.173325,3.139724,-0.899329,-1.145487,0.009679,0.026295,0.137132,27.12852,3.230593,6.045422,6.551072,7.299575,0.208741,-3.593314,4.084431,7.922539,0.00004,-0.112323,sexy
0.339875,7.573877,-7.945868,0.172598,15.49686,2.285147,10.12229,8.705531,-4.223931,12.50565,-0.261403,3.143947,-5.573557,-8.221134,0.026013,0.041913,0.140297,18.55643,3.525303,8.998521,6.002854,7.269581,-0.165341,-4.448131,4.217359,7.289186,0.000087,-0.152349,sexy
0.225543,13.31939,-1.374231,0.643702,7.504118,3.058378,14.78065,8.474512,-8.968726,14.95831,1.221815,3.16066,0.164338,0.107568,0.005445,0.068596,0.116645,4.907311,8.503547,5.43989,5.466341,6.688141,-0.207714,-3.591382,3.647427,7.404464,0.00014,-0.079372,sexy
0.35796,24.82983,-5.090987,0.470625,20.25315,-1.799392,35.43904,24.34093,6.511902,20.6173,1.470625,3.056141,4.817128,3.508402,0.00363,0.061486,0.104102,108.2549,0.829617,12.69674,9.845303,12.0717,-0.137621,-6.95593,4.100882,11.95881,0.000173,-0.164015,sexy
0.197464,20.34586,-3.491298,-0.401731,16.94467,1.688309,26.08271,21.28362,4.398801,12.47256,-1.226019,2.921916,0.073063,0.160507,0.00363,0.064812,0.128115,40.05789,2.398489,9.134058,9.11212,9.653351,-0.328044,-4.999596,4.10491,10.63374,0.0002,-0.149785,sexy
0.071191,8.405466,-7.106426,0.303042,19.65227,-3.03455,17.79275,14.31378,-3.121212,14.57551,-0.671515,3.102569,-3.52562,-3.601651,0.009074,0.039657,0.136406,23.262,3.254193,13.58257,7.675298,12.12156,-0.125411,-4.849424,4.310662,9.500263,0.000078,-0.118425,sexy
0.065537,22.71419,2.122097,0.100802,17.01785,4.824363,16.79141,14.36647,-4.195683,13.55663,-2.810468,4.220121,-1.447419,-2.533793,0.008469,0.081787,0.136208,20.58644,3.985098,10.39367,9.306736,7.585042,-0.167713,-5.487276,3.830827,10.89802,0.000351,-0.157548,sexy
-0.606672,13.69382,8.602598,-0.688627,16.43202,3.591386,13.84303,14.14848,2.162813,18.64664,2.024982,2.603616,-0.654145,-0.235602,0.00726,0.037324,0.153776,6.544212,7.286693,6.00615,6.35114,7.158654,-0.237443,-3.111295,3.09531,8.423101,0.000069,-0.108209,sexy
-1.271414,12.54918,-1.260461,0.031859,10.92698,-3.639338,11.78932,7.638821,-3.958625,13.05018,0.526842,3.216157,-3.519885,-2.886949,0.010284,0.041826,0.139217,68.86769,1.366705,8.457796,6.108526,6.210603,-0.221561,-3.42141,3.704666,8.14448,0.000081,-0.142561,sexy
0.571284,22.60755,5.692057,-0.096358,24.21986,7.00689,29.95954,16.26315,2.792544,15.75435,-0.306051,3.158123,-0.642792,0.726694,0.004235,0.042476,0.145525,54.6082,1.992827,11.0643,9.219158,10.32796,-0.37995,-5.209635,4.298822,8.609098,0.000048,-0.133416,sexy
-0.551694,11.71055,-3.939869,0.403022,6.825645,-3.952829,14.08127,18.80721,3.841548,16.53161,0.747125,2.788546,2.366841,4.433534,0.010284,0.016368,0.178412,78.93852,1.240764,5.611195,5.175277,5.078195,-0.015142,-4.211546,3.538863,7.224077,0.000012,-0.114127,sexy
0.334972,11.17026,-0.148147,0.274799,19.98708,-2.381149,16.12864,14.14555,-0.862679,14.14089,1.518097,2.833915,-3.087418,-3.393811,0.009074,0.039121,0.136343,15.55314,4.501518,5.515654,6.724322,6.50431,0.197484,-4.638928,3.685171,7.321684,0.000078,-0.139363,sexy
-0.006332,13.43851,1.71446,0.201637,15.81591,-2.196748,9.747072,12.91292,-0.780474,10.15647,-2.347108,3.52422,-2.411404,-0.910515,0.012099,0.021537,0.140501,19.82533,3.412767,7.393123,6.674994,5.415916,0.337372,-3.534302,4.276703,6.569295,0.000023,-0.089039,sexy
-0.083705,17.02241,1.907526,0.13953,9.231278,1.668509,14.23339,22.27789,4.029215,7.647436,-5.327088,3.341599,-1.772863,-1.818862,0.012099,0.043554,0.145301,21.87497,2.804947,6.265039,6.790641,9.018229,-0.513796,-6.001541,4.894845,9.949947,0.00011,-0.120688,sexy
0.020009,18.81677,-4.11942,-0.295715,6.237254,-1.83904,28.6082,16.47243,-0.611642,18.62151,-1.13244,3.602612,-0.90149,-0.621455,0.00363,0.04934,0.127764,67.07673,1.754302,10.29408,6.821617,7.122978,-0.077835,-4.059317,3.29617,9.230446,0.000088,-0.13327,sexy
-0.353,20.14159,-1.397096,-1.052775,17.58746,2.266362,22.58893,18.24725,-2.334004,23.31123,-0.964548,4.281666,-0.142012,-3.437321,0.005445,0.050824,0.140132,103.3631,1.136768,7.50738,8.035958,8.363934,0.061205,-6.486218,5.059709,10.73619,0.000121,-0.171332,sexy
0.066974,17.08545,-3.532496,0.65281,14.97166,-5.32879,16.67504,23.3353,3.953288,18.7565,-2.520446,3.147008,-3.201034,-4.135087,0.006655,0.052378,0.144701,119.428,0.764384,8.94575,9.465963,9.20188,0.082773,-4.776185,4.123236,14.11089,0.000132,-0.153762,sexy
-1.272227,11.87364,-5.590516,1.074482,18.14259,-6.066883,12.75198,12.12874,-12.7823,8.598687,-11.08729,3.015789,-1.253171,-0.581525,0.018149,0.035661,0.173101,129.4755,0.661529,7.170005,6.592758,6.735094,0.089851,-5.589179,4.552505,9.366355,0.000059,-0.124167,sexy
-1.068241,26.94958,-4.007934,0.99778,14.14041,-0.405611,18.5041,28.21808,3.33624,18.10809,-0.61412,3.575917,1.002917,1.481733,0.00363,0.080612,0.128046,46.07352,2.26318,10.33396,9.840609,9.74625,-0.208552,-8.208611,5.287769,10.93065,0.000276,-0.155025,sexy
0.255941,20.22466,1.215379,0.160668,21.59148,-1.688053,20.14571,16.57826,1.079268,19.82966,2.994132,3.096235,-0.150411,0.607584,0.004235,0.054166,0.127164,48.20409,2.031986,9.630171,8.845958,8.767776,0.081533,-4.468154,3.692624,9.445327,0.000133,-0.183017,sexy
-1.043352,13.04262,-1.3902,-0.291567,9.833553,0.559243,18.6877,30.0593,5.994423,22.99171,-0.202226,3.11416,-3.517885,-7.11665,0.004235,0.096036,0.113635,18.48604,4.068509,8.814919,8.915418,10.94162,-0.212218,-6.279531,3.452497,10.93703,0.000359,-0.142437,sexy
-1.345204,0.31004,-23.38589,1.190461,7.567076,-8.935813,-0.158098,10.09875,-11.48004,4.37934,-11.81394,2.700515,2.374711,5.106155,0.071385,0.031659,0.188331,214.9392,-0.412153,5.586141,5.180967,6.676861,0.099378,-3.257395,3.264296,6.244024,0.00003,-0.108976,sexy
-0.209489,18.18109,3.199377,-0.026265,11.69603,-3.607518,18.32391,34.35094,2.619764,22.05803,-1.650814,3.691805,1.720927,2.364794,0.00605,0.064354,0.141084,101.248,1.037102,8.664466,8.992182,9.294592,0.080556,-5.623006,3.738435,10.27761,0.000149,-0.15854,sexy
-0.504419,18.76272,1.744097,0.131759,17.92369,1.939392,11.43186,15.81637,-2.021651,13.66529,-1.994785,3.130319,1.99416,-0.623254,0.00605,0.055926,0.134271,35.70295,2.875385,7.978172,8.281317,10.94352,0.180902,-4.034854,3.495339,7.933794,0.000145,-0.129496,sexy
-0.138146,17.0726,1.928525,0.085272,12.77823,-1.877072,17.24939,18.98898,-0.985375,20.75236,0.251385,3.699711,-1.983113,-4.451789,0.005445,0.070605,0.110764,63.08831,1.854267,9.616899,8.690052,9.372885,0.229494,-4.433679,3.775344,10.98511,0.000215,-0.211303,sexy
-0.390415,22.43841,3.045631,1.072202,12.70875,3.628695,12.45747,16.48043,1.867477,13.46268,0.092135,4.649328,0.532701,0.302751,0.00605,0.031836,0.14178,6.359118,6.679504,9.700493,7.56992,6.069398,0.502144,-3.955474,3.373858,8.197784,0.000031,-0.118089,sexy
0.552894,9.909577,-2.911311,-0.728366,8.433076,-6.769627,13.19252,12.67618,-5.714619,12.39268,-5.920868,3.496544,-1.07644,-2.789655,0.017544,0.065256,0.126875,68.06803,1.242183,8.121006,11.26796,8.578428,-0.060323,-4.13893,3.9658,12.32873,0.000149,-0.157259,sexy
0.607733,25.24649,-1.070919,0.552844,14.71651,-0.731804,21.10358,23.41692,-0.558173,32.65627,-1.129948,3.341949,1.425294,0.29566,0.00363,0.056297,0.104895,164.4513,0.404705,12.89159,11.61353,10.92734,0.476652,-5.562102,6.91868,14.07463,0.000125,-0.200744,sexy
-0.148733,8.075908,-2.390993,0.270183,10.16598,0.58458,10.44771,14.40798,-3.63722,19.53158,3.128438,3.175882,-1.513668,0.368558,0.034483,0.052723,0.149078,8.595625,6.224698,5.969173,5.623684,7.192054,-0.119418,-3.094974,3.489116,7.229121,0.000138,-0.079734,notsexy
0.247557,9.593239,-6.097003,-0.105892,10.92424,-1.162693,16.65171,17.84344,-1.763704,16.60466,1.45569,2.885387,-1.581254,-3.651189,0.020569,0.047252,0.146445,74.5771,1.550138,6.620973,5.336747,5.431901,-0.148827,-5.265695,3.770637,9.314646,0.000095,-0.167513,notsexy
-0.418701,15.3907,-5.043816,-0.949196,19.03275,5.300148,29.2596,21.83104,3.122758,26.1993,5.0177,3.631441,-2.01009,-1.817431,0.003025,0.061375,0.143126,22.11178,3.663491,12.85029,10.0162,10.79796,-0.878275,-7.331169,4.055307,11.08893,0.000165,-0.169832,notsexy
-0.731394,23.55723,7.174468,-0.837234,17.20934,-0.45538,12.65512,21.93551,-4.170381,11.47591,-2.802912,3.705108,-0.863191,-0.292946,0.003025,0.042834,0.134207,40.11545,2.11155,10.47995,6.99492,7.629224,0.030439,-3.829801,3.693075,8.737354,0.000084,-0.149413,notsexy
-0.601349,10.66743,-1.696051,-0.707246,9.678998,-3.78073,11.74401,7.241014,-6.695275,16.2354,-2.974044,3.497963,-1.183453,-0.746641,0.021779,0.04495,0.137013,42.36724,2.518388,5.997598,8.376377,7.317401,0.101032,-4.499745,3.812253,10.6351,0.000102,-0.16919,notsexy
-0.119477,5.643244,-3.842684,0.106545,12.39051,-0.674169,7.993482,14.38913,-0.251726,17.53575,3.150233,2.888226,-2.873179,-3.043018,0.013914,0.024739,0.144856,28.36467,3.106841,5.024868,4.993293,6.013418,-0.028533,-3.843795,3.504433,7.575537,0.000042,-0.166215,notsexy
-1.928311,14.00071,-2.047504,0.55953,14.98703,-1.215809,10.6439,6.938803,-9.343826,5.927264,-9.250192,2.976255,-5.259611,-4.819686,0.018754,0.072116,0.13541,63.84527,1.526582,7.810634,11.30504,7.915666,-0.360973,-4.283706,3.647298,9.185981,0.000163,-0.124615,notsexy
-0.287168,26.99235,-3.954368,0.43407,14.3639,1.14466,15.91607,17.28888,-0.889295,20.0301,3.147707,2.900878,-2.734378,-3.312069,0.010284,0.055401,0.148135,56.54185,1.670771,7.600883,7.047873,6.532285,0.051878,-3.867009,3.260605,7.791018,0.000118,-0.157664,notsexy
-0.287168,26.99235,-3.954368,0.43407,14.3639,1.14466,15.91607,17.28888,-0.889295,20.0301,3.147707,2.900878,-2.734378,-3.312069,0.010284,0.055401,0.148135,56.54185,1.670771,7.600883,7.047873,6.532285,0.051878,-3.867009,3.260605,7.791018,0.000118,-0.157664,notsexy
-1.282889,14.28995,-5.597293,0.450072,6.997097,-6.824354,12.35405,8.404338,-6.490872,8.392009,-8.170114,3.07596,-2.127193,-2.542601,0.015124,0.066308,0.155572,50.63684,1.886429,7.4164,6.869224,6.642083,0.033395,-4.295413,3.686633,7.474008,0.000182,-0.105266,notsexy
-1.282889,14.28995,-5.597293,0.450072,6.997097,-6.824354,12.35405,8.404338,-6.490872,8.392009,-8.170114,3.07596,-2.127193,-2.542601,0.015124,0.066308,0.155572,50.63684,1.886429,7.4164,6.869224,6.642083,0.033395,-4.295413,3.686633,7.474008,0.000182,-0.105266,notsexy
0.101704,13.26781,-4.655708,0.634466,18.14806,4.199805,25.09454,27.86473,6.087734,18.99336,2.223935,3.675615,-0.511905,-0.808772,0.005445,0.050296,0.167845,64.78857,1.778746,9.108635,9.497841,8.214708,0.190188,-6.350946,3.906416,8.753313,0.000119,-0.13585,notsexy
-0.154022,12.57282,-0.10008,0.453877,26.60311,2.604935,17.77168,14.31372,3.659249,15.54733,4.64934,2.815126,-0.56702,0.217613,0.00484,0.030982,0.122885,18.05323,3.898138,4.883434,6.610788,6.395789,-0.12045,-3.308437,3.177183,8.812166,0.000041,-0.132173,notsexy
-1.022955,8.972016,-0.71524,-0.365057,9.789952,-1.193007,13.00601,10.90892,-1.273252,10.80539,-3.401529,2.988593,-1.633679,-2.602135,0.019359,0.057735,0.130095,21.08293,4.036301,9.296092,8.256145,8.325554,0.248221,-3.246803,4.06406,8.266597,0.000164,-0.173992,notsexy
-1.022955,8.972016,-0.71524,-0.365057,9.789952,-1.193007,13.00601,10.90892,-1.273252,10.80539,-3.401529,2.988593,-1.633679,-2.602135,0.019359,0.057735,0.130095,21.08293,4.036301,9.296092,8.256145,8.325554,0.248221,-3.246803,4.06406,8.266597,0.000164,-0.173992,notsexy
-0.620507,15.11013,-0.272589,0.141955,15.69911,-4.110934,14.01614,14.53293,-1.202267,17.10909,3.133339,3.350651,-1.971553,-2.107586,0.00726,0.044396,0.153041,33.77666,2.411266,7.791609,7.011628,6.293983,-0.005625,-4.741359,4.034453,8.946705,0.000116,-0.123211,notsexy
0.31245,12.79987,-4.386868,0.036316,11.7281,3.240952,16.63797,19.22625,-1.197975,17.35021,-2.593317,3.249713,-3.285571,-3.944369,0.008469,0.119323,0.140143,25.68948,3.37015,9.308645,10.51128,12.22797,0.408432,-5.038826,4.513761,15.07296,0.000408,-0.173467,notsexy
-0.53382,7.314303,-10.30414,1.190971,16.23102,-0.398355,16.7083,18.25942,-2.163881,23.89787,3.766593,3.095067,-1.247358,-4.881704,0.00363,0.051117,0.158486,122.9306,0.690385,8.045557,6.988657,5.724469,0.217058,-4.550796,4.3749,15.63421,0.000057,-0.15515,notsexy
-0.30485,15.50779,-1.003475,0.022558,15.44301,-0.047602,8.390216,19.28765,0.852726,10.50143,-3.588464,3.081379,-2.245555,-1.90725,0.025408,0.051094,0.140816,21.7247,2.777074,5.769397,7.298392,6.392663,0.183967,-6.058854,4.013698,8.508118,0.000153,-0.140358,notsexy
-0.30485,15.50779,-1.003475,0.022558,15.44301,-0.047602,8.390216,19.28765,0.852726,10.50143,-3.588464,3.081379,-2.245555,-1.90725,0.025408,0.051094,0.140816,21.7247,2.777074,5.769397,7.298392,6.392663,0.183967,-6.058854,4.013698,8.508118,0.000153,-0.140358,notsexy
-0.443032,10.66995,-7.228828,0.397519,16.36455,-6.114316,19.27409,21.26425,2.566711,17.53867,-2.372999,3.952224,1.359109,1.9912,0.008469,0.055549,0.147977,223.3466,-0.210205,5.682456,5.907859,8.562524,0.182893,-3.7612,3.19937,7.77497,0.000094,-0.148087,notsexy
-0.443032,10.66995,-7.228828,0.397519,16.36455,-6.114316,19.27409,21.26425,2.566711,17.53867,-2.372999,3.952224,1.359109,1.9912,0.008469,0.055549,0.147977,223.3466,-0.210205,5.682456,5.907859,8.562524,0.182893,-3.7612,3.19937,7.77497,0.000094,-0.148087,notsexy
-0.443032,10.66995,-7.228828,0.397519,16.36455,-6.114316,19.27409,21.26425,2.566711,17.53867,-2.372999,3.952224,1.359109,1.9912,0.008469,0.055549,0.147977,223.3466,-0.210205,5.682456,5.907859,8.562524,0.182893,-3.7612,3.19937,7.77497,0.000094,-0.148087,notsexy
1.523801,11.84372,-8.822045,1.072666,12.504,-4.63863,5.729945,3.991467,-6.542212,11.70179,-1.180081,3.799306,0.185615,7.804371,0.012704,0.016262,0.197256,100.3034,1.053137,5.15073,7.10328,6.28124,0.013951,-3.675208,3.280634,8.714556,0.000011,-0.10686,notsexy
0.043976,14.05496,-3.608697,0.84471,9.670863,-5.181192,1.981316,13.11298,-3.627554,3.315293,-11.22736,3.244519,-6.464694,-6.684618,0.015729,0.017673,0.1479,146.3127,0.283476,6.844366,7.579275,6.907911,0.650185,-4.108705,4.54072,8.874214,0.000018,-0.147899,notsexy
0.227192,21.53153,-5.812531,0.053721,11.22092,-3.531339,12.04821,20.53621,2.615484,15.63781,-2.007777,2.654052,-5.071456,-10.34016,0.010284,0.028922,0.160695,103.2024,0.966137,8.711468,7.964679,6.849606,-0.521871,-3.81891,4.69505,9.784252,0.00003,-0.104062,notsexy
-0.10979,7.495764,-2.94243,0.217532,10.30926,1.593596,12.89264,11.23338,-3.089981,11.78828,-3.520143,2.697363,-1.54097,-1.867772,0.019359,0.036499,0.142319,25.60154,3.268316,5.304283,6.586847,6.493362,-0.025376,-3.397462,4.049454,8.523033,0.000069,-0.139331,notsexy
-0.267816,20.01737,-4.812574,0.175868,11.24134,-4.951334,6.341238,26.54066,-5.520402,10.69545,-8.972784,3.115304,-3.667662,-5.629989,0.009074,0.047214,0.155106,135.1154,0.683389,9.304151,6.936033,8.62699,0.114972,-5.263817,4.150721,9.922427,0.000081,-0.175855,notsexy
-0.267816,20.01737,-4.812574,0.175868,11.24134,-4.951334,6.341238,26.54066,-5.520402,10.69545,-8.972784,3.115304,-3.667662,-5.629989,0.009074,0.047214,0.155106,135.1154,0.683389,9.304151,6.936033,8.62699,0.114972,-5.263817,4.150721,9.922427,0.000081,-0.175855,notsexy
-0.267816,20.01737,-4.812574,0.175868,11.24134,-4.951334,6.341238,26.54066,-5.520402,10.69545,-8.972784,3.115304,-3.667662,-5.629989,0.009074,0.047214,0.155106,135.1154,0.683389,9.304151,6.936033,8.62699,0.114972,-5.263817,4.150721,9.922427,0.000081,-0.175855,notsexy
-0.665231,13.25679,-1.574112,0.234828,17.09701,-3.660135,14.10741,17.23145,0.256998,14.95118,-1.632419,3.34237,-1.324809,-3.031932,0.00726,0.063147,0.136466,28.36923,2.728949,6.999234,7.279143,7.78051,0.306984,-4.383066,3.876305,8.577262,0.000143,-0.161611,notsexy
0.044771,19.59536,-3.275273,-0.065547,15.27257,1.875412,17.4482,18.52983,3.573792,17.33242,0.655545,3.234952,-3.360232,-4.273493,0.007864,0.056648,0.106135,55.13889,2.066935,11.09019,11.18261,9.920899,0.172813,-5.07237,4.226706,9.701933,0.000233,-0.161537,notsexy
-0.488514,13.8729,-1.244572,0.331622,8.855232,-1.562604,17.71021,12.70277,-1.855388,13.09642,-1.65747,3.030072,-2.723208,-3.346522,0.00726,0.022678,0.162636,85.13491,1.398936,4.645952,4.960816,5.860657,0.229888,-3.131913,3.811481,8.125213,0.000026,-0.131408,notsexy
-0.488514,13.8729,-1.244572,0.331622,8.855232,-1.562604,17.71021,12.70277,-1.855388,13.09642,-1.65747,3.030072,-2.723208,-3.346522,0.00726,0.022678,0.162636,85.13491,1.398936,4.645952,4.960816,5.860657,0.229888,-3.131913,3.811481,8.125213,0.000026,-0.131408,notsexy
-0.488514,13.8729,-1.244572,0.331622,8.855232,-1.562604,17.71021,12.70277,-1.855388,13.09642,-1.65747,3.030072,-2.723208,-3.346522,0.00726,0.022678,0.162636,85.13491,1.398936,4.645952,4.960816,5.860657,0.229888,-3.131913,3.811481,8.125213,0.000026,-0.131408,notsexy
-0.900219,14.12788,-6.982772,1.0354,12.67332,-8.777217,14.13726,9.315406,-4.240772,10.20253,-4.621318,3.052006,4.060255,5.438808,0.005445,0.029085,0.170063,118.4711,0.895688,7.244957,6.842334,8.767782,0.507013,-3.614145,3.888011,8.120541,0.000031,-0.13546,notsexy
-0.900219,14.12788,-6.982772,1.0354,12.67332,-8.777217,14.13726,9.315406,-4.240772,10.20253,-4.621318,3.052006,4.060255,5.438808,0.005445,0.029085,0.170063,118.4711,0.895688,7.244957,6.842334,8.767782,0.507013,-3.614145,3.888011,8.120541,0.000031,-0.13546,notsexy
-0.900219,14.12788,-6.982772,1.0354,12.67332,-8.777217,14.13726,9.315406,-4.240772,10.20253,-4.621318,3.052006,4.060255,5.438808,0.005445,0.029085,0.170063,118.4711,0.895688,7.244957,6.842334,8.767782,0.507013,-3.614145,3.888011,8.120541,0.000031,-0.13546,notsexy
-0.398953,8.733707,-6.131784,0.276887,15.90582,-0.379907,19.42953,21.61263,0.656331,12.87929,-4.373892,2.828352,-4.115922,-2.632248,0.006655,0.040399,0.159817,122.0297,0.313751,8.34865,9.089835,8.568817,0.407904,-4.652675,4.415298,10.86276,0.000073,-0.153284,notsexy
-0.398953,8.733707,-6.131784,0.276887,15.90582,-0.379907,19.42953,21.61263,0.656331,12.87929,-4.373892,2.828352,-4.115922,-2.632248,0.006655,0.040399,0.159817,122.0297,0.313751,8.34865,9.089835,8.568817,0.407904,-4.652675,4.415298,10.86276,0.000073,-0.153284,notsexy
-0.398953,8.733707,-6.131784,0.276887,15.90582,-0.379907,19.42953,21.61263,0.656331,12.87929,-4.373892,2.828352,-4.115922,-2.632248,0.006655,0.040399,0.159817,122.0297,0.313751,8.34865,9.089835,8.568817,0.407904,-4.652675,4.415298,10.86276,0.000073,-0.153284,notsexy
0.126204,12.52931,-12.52684,0.226113,13.47669,-2.50164,14.64381,21.39945,-4.812298,16.60494,-2.136452,2.721527,-4.870255,-5.19838,0.011494,0.041401,0.1679,130.7618,0.266084,7.605186,7.806961,8.01897,0.018302,-5.165182,4.487702,9.069162,0.00005,-0.153819,notsexy
0.126204,12.52931,-12.52684,0.226113,13.47669,-2.50164,14.64381,21.39945,-4.812298,16.60494,-2.136452,2.721527,-4.870255,-5.19838,0.011494,0.041401,0.1679,130.7618,0.266084,7.605186,7.806961,8.01897,0.018302,-5.165182,4.487702,9.069162,0.00005,-0.153819,notsexy
-0.331355,3.697644,-5.061733,0.141756,23.23257,-6.086822,9.870094,13.75416,1.704194,10.81051,-4.446712,2.505765,-3.870685,-3.341397,0.010284,0.020999,0.19715,28.41431,2.847208,4.259135,6.748831,5.602566,0.265408,-3.463935,3.650588,7.294371,0.00002,-0.102198,notsexy
0.769805,17.14507,-2.881164,0.747687,15.82932,-2.464651,14.63902,15.09449,2.128625,16.90288,-0.189796,3.366024,-0.293674,0.965987,0.003025,0.058536,0.13843,38.53699,2.689801,7.716431,7.079137,8.929713,-0.062492,-4.691655,4.301092,7.820347,0.000122,-0.119303,notsexy
