@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_G# numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_NumMax numeric

@data

0.209774,0.000391,4.634956,7.626162,5.904608,7.809167,0.43613,0.37681,0.383946,2.135667,-542.369433,0.606678,0.743416,3.441888,0.223647,0.225604,0.181415,0.159157,0.048038,0.063682,0.058387,0.097,0.053731,0.000146,0.087369,0.093091,0.066017,0.008917,0.000121,0.000105,0.147324,0.216567,1.007082,0.001296,0.017395
0.155649,0.000103,4.286511,4.979781,5.762404,7.827341,0.486062,0.461418,0.470004,2.137094,-42.666362,0.544101,0.732978,2.880789,0.215209,0.209245,0.175556,0.131054,0.039766,0.041907,0.049542,0.064094,0.059054,0.000019,0.090736,0.068131,0.034766,0.005897,0.00002,0.000014,0.159333,0.218302,1.007858,0.001192,0.012595
0.000426,0.000351,4.453555,6.402142,4.853573,5.869776,0.469951,0.410398,0.465969,2.15408,-162.788243,0.46486,0.787552,2.251704,0.216978,0.181528,0.181121,0.126717,0.021363,0.024688,0.069683,0.072174,0.01511,0.00008,0.19364,0.060611,0.050107,0.006961,0.000059,0.000055,0.155754,0.218764,1.003539,0.000885,0
0.200726,0.000245,5.062516,6.153584,7.399433,10.839121,0.378999,0.421869,0.426047,2.133126,-13.352619,0.502013,0.814464,4.439824,0.222286,0.200932,0.193315,0.130275,0.035215,0.036848,0.048137,0.057642,0.03191,0.000086,0.122501,0.077356,0.044826,0.003106,0.000165,0.000048,0.16253,0.218262,1.006477,0.001001,0.011096
0.057736,0.000585,4.332709,5.150872,6.827824,8.575939,0.496982,0.467468,0.463119,2.127446,-24.347354,0.500416,0.761508,3.145602,0.21296,0.204096,0.188265,0.128636,0.034824,0.036082,0.044949,0.05257,0.043924,0.000086,0.086377,0.07011,0.039356,0.010574,0.00015,0.000121,0.158998,0.216137,1.004748,0.000985,0.003774
0.297282,0.00097,5.147894,5.600972,6.471685,8.480548,0.345467,0.396545,0.388819,2.138198,-80.747897,0.558401,0.853504,3.308383,0.232806,0.232319,0.227997,0.175176,0.068961,0.059614,0.069364,0.101842,0.102461,0.000312,0.130421,0.086375,0.065381,0.013584,0.000403,0.00034,0.152675,0.214247,1.01416,0.00186,0.022851
0.121441,0.000395,5.431183,7.724734,7.359148,8.670442,0.249896,0.317619,0.3046,2.106398,-365.018203,0.497653,0.862686,3.555803,0.21531,0.186411,0.152523,0.123854,0.022984,0.026804,0.043761,0.077723,0.016886,0.00009,0.101224,0.070142,0.025953,0.004539,0.000084,0.000072,0.156214,0.215162,1.003954,0.000881,0.002906
-0.103613,0.000125,5.787964,6.319287,6.060345,7.142101,0.238942,0.257697,0.409275,2.139861,-123.502488,0.611998,0.944758,3.130074,0.177096,0.194156,0.142311,0.158527,0.014536,0.026752,0.030151,0.071845,0.015371,0.00004,0.116194,0.116663,0.009004,0.005941,0.00002,0.000029,0.157093,0.219745,1.003412,0.000935,0
-0.180816,0.000507,4.769055,6.310187,3.380058,3.145147,0.307447,0.419592,0.323683,2.006749,-11054.776927,0.533989,0.682824,4.324662,0.216861,0.19312,0.158517,0.158934,0.029295,0.042202,0.054245,0.132236,0.038447,0.000136,0.114459,0.105232,0.046126,0.019966,0.000225,0.000176,0.124666,0.226359,1.004847,0.000942,0.00445
0.185032,0.000067,4.97163,8.198961,7.916159,11.037977,0.359513,0.343559,0.309971,2.124882,-173.563829,0.623359,0.804983,5.418467,0.213229,0.229119,0.186409,0.157918,0.053278,0.046975,0.070247,0.090324,0.070856,0.000015,0.126699,0.10322,0.073652,0.006098,0.000019,0.000016,0.151072,0.213623,1.006258,0.001293,0.007684
-0.190961,0.000427,4.224375,6.868282,9.155567,10.722162,0.443734,0.373527,0.378631,2.078331,-84.789405,0.629856,0.791691,4.359614,0.233417,0.225013,0.186003,0.140854,0.053607,0.046198,0.047691,0.065981,0.10122,0.000189,0.135741,0.092161,0.088872,0.005305,0.000321,0.000291,0.154429,0.213783,1.007162,0.001303,0.011149
0.734897,0.000659,3.901805,4.956645,5.664363,7.453876,0.578159,0.488543,0.49571,2.123429,-142.20845,0.524422,0.74082,2.936902,0.234352,0.199477,0.166276,0.12075,0.025971,0.043995,0.061699,0.084755,0.021887,0.000064,0.104603,0.077982,0.065964,0.007276,0.000059,0.000058,0.15393,0.21583,1.004187,0.000942,0.003832
0.358446,0.000739,4.413072,5.275941,6.384932,7.152854,0.471537,0.45022,0.456837,2.117362,-356.750592,0.533753,0.731906,2.77685,0.224788,0.206585,0.19095,0.132878,0.05632,0.056618,0.041842,0.096527,0.037125,0.00014,0.075396,0.064834,0.066748,0.006836,0.000193,0.000153,0.156247,0.216681,1.004846,0.001053,0.004176
0.086147,0.000217,3.894457,4.855175,6.500621,8.137842,0.529802,0.438805,0.522217,2.105026,-136.412846,0.582572,0.826934,3.956302,0.254998,0.214624,0.190516,0.129154,0.042273,0.079802,0.056997,0.075412,0.067372,0.00005,0.099982,0.072693,0.071274,0.009131,0.000083,0.000075,0.156132,0.215687,1.012294,0.00163,0.021031
0.24058,0.000152,5.194744,6.90238,9.117558,10.560993,0.492926,0.352581,0.338064,2.165239,-105.479385,0.542795,0.723495,4.54406,0.205681,0.207788,0.18293,0.172379,0.04285,0.0487,0.06851,0.106311,0.172944,0.000117,0.0888,0.105522,0.166451,0.008605,0.000163,0.00014,0.157141,0.214676,1.008684,0.001231,0.014695
0.247667,0.000028,3.753557,5.265263,7.295248,11.781219,0.506258,0.438498,0.363608,2.136904,-30.39508,0.575928,0.68442,4.618991,0.216576,0.203134,0.182559,0.158171,0.036452,0.057157,0.070152,0.060598,0.051112,0.000015,0.123675,0.066703,0.053857,0.005543,0.000007,0.000008,0.157232,0.215969,1.005232,0.001111,0.00587
-0.284369,0.000028,3.869825,4.892477,6.318217,9.009575,0.415418,0.452823,0.480215,2.078517,-265.091541,0.566425,0.712572,3.693834,0.228349,0.210183,0.197962,0.117597,0.025996,0.033688,0.04266,0.059941,0.044936,0.000066,0.100776,0.111692,0.026625,0.005155,0.000229,0.000154,0.153161,0.213603,1.003936,0.001015,0.002682
-0.084142,0.001796,3.95895,4.289408,5.450136,7.698498,0.527602,0.507937,0.526222,2.116971,-33.735693,0.499486,0.689407,2.33977,0.195672,0.196063,0.164298,0.106339,0.033631,0.03164,0.033318,0.059126,0.054605,0.000198,0.082826,0.063956,0.046865,0.005778,0.000129,0.000113,0.155723,0.213288,1.003663,0.000884,0
0.176619,0.000196,4.41157,5.097619,5.727486,8.168776,0.314836,0.449726,0.406828,2.157526,-29.48028,0.628108,0.782152,3.186102,0.21078,0.221904,0.184549,0.1492,0.052153,0.066241,0.060563,0.080094,0.14928,0.00005,0.10352,0.104036,0.129782,0.007181,0.000026,0.000023,0.157457,0.216827,1.004461,0.000984,0
0.025518,0.000587,4.382735,5.324679,6.293347,8.751016,0.441091,0.448532,0.43664,2.13596,-35.626698,0.621106,0.853827,3.371051,0.227828,0.223511,0.196999,0.138224,0.043862,0.054303,0.057225,0.068683,0.092863,0.000194,0.117864,0.074737,0.048197,0.006111,0.0002,0.000194,0.158655,0.214011,1.007659,0.001224,0.012692
0.600881,0.001016,5.751654,9.819308,8.681022,12.154051,0.317648,0.292719,0.258597,2.15053,-24.494378,0.554352,0.781428,5.784795,0.242261,0.217845,0.200752,0.153543,0.043542,0.043777,0.058417,0.074883,0.053745,0.000527,0.123829,0.061554,0.053751,0.004705,0.00036,0.00024,0.163277,0.219173,1.005084,0.000924,0.006507
0.230553,0.000472,5.023727,6.485508,7.449264,10.366446,0.345414,0.359768,0.399412,2.175058,-30.486344,0.620249,0.777261,4.657914,0.193747,0.220289,0.165236,0.130387,0.023852,0.040663,0.051944,0.073105,0.027774,0.000128,0.108732,0.083829,0.072718,0.006791,0.000189,0.000151,0.155159,0.216098,1.007813,0.001093,0.012638
-0.079118,0.000222,4.31158,5.376636,6.577543,8.067107,0.385505,0.437887,0.416737,2.152962,-17.70914,0.454587,0.728883,3.094304,0.230168,0.234426,0.195027,0.146168,0.074692,0.04613,0.061661,0.077373,0.104069,0.000048,0.100501,0.088121,0.045897,0.009372,0.000086,0.000071,0.160861,0.213209,1.013613,0.001781,0.021865
0.350672,0.000609,3.917227,5.464172,5.693785,8.119212,0.509051,0.487409,0.475475,2.150421,-32.851177,0.638124,0.889105,3.094886,0.267239,0.250751,0.200099,0.129388,0.041599,0.070582,0.073289,0.069939,0.039907,0.000244,0.10079,0.066293,0.069533,0.007808,0.00018,0.000167,0.156787,0.214969,1.009105,0.001575,0.008816
0.137752,0.000135,5.510463,5.923569,7.631346,8.294609,0.349626,0.298731,0.313356,2.083906,-283.1122,0.524251,0.847964,4.096732,0.212869,0.208029,0.152683,0.150119,0.029202,0.040501,0.069466,0.102693,0.028842,0.000042,0.094162,0.082237,0.047267,0.004727,0.000022,0.000021,0.159135,0.208976,1.004471,0.000935,0.002682
0.206804,0.00075,4.314569,5.674267,5.70672,7.741256,0.462114,0.465646,0.476822,2.109851,-167.892799,0.567103,0.685775,2.548988,0.219412,0.211968,0.171351,0.129341,0.028991,0.027096,0.040746,0.065658,0.037612,0.00016,0.085572,0.081181,0.017561,0.005305,0.000064,0.000084,0.153559,0.214628,1.005197,0.000995,0.003318
0.256131,0.000654,4.839708,4.379887,5.468798,6.101478,0.499043,0.292339,0.55144,2.093109,-507.824431,0.594288,0.583465,3.700131,0.235557,0.204911,0.148975,0.193709,0.05843,0.041863,0.041579,0.073766,0.067029,0.000185,0.094382,0.093294,0.125297,0.009026,0.000312,0.000281,0.151072,0.212879,1.005617,0.001157,0.006575
0.283948,0.000809,4.871899,5.799256,6.460365,8.831695,0.437564,0.410698,0.410904,2.158977,-31.442066,0.636121,0.978075,3.616772,0.213529,0.23157,0.207938,0.157713,0.047162,0.050919,0.054778,0.084548,0.045188,0.000254,0.102841,0.068977,0.040366,0.008238,0.000093,0.000086,0.156156,0.215754,1.006367,0.001153,0.015511
0.118964,0.000558,4.315916,5.139276,6.635392,7.340533,0.452411,0.461209,0.447943,2.099186,-148.174494,0.589914,0.782853,2.954161,0.208106,0.21201,0.194484,0.142536,0.034332,0.067081,0.058761,0.086998,0.075261,0.000068,0.109642,0.061768,0.096024,0.006489,0.000129,0.000105,0.153017,0.216005,1.013889,0.001857,0.030303
0.2703,0.000302,5.138045,6.231568,7.36563,8.593118,0.34018,0.356816,0.392154,2.090949,-185.08505,0.573616,0.847701,3.700951,0.228163,0.209633,0.173152,0.13383,0.03109,0.04571,0.057493,0.066972,0.059263,0.000097,0.135246,0.097,0.054078,0.006402,0.000076,0.000092,0.158718,0.215688,1.003596,0.000991,0.005718
0.289727,0.000423,4.085749,5.450573,7.271384,7.881614,0.455546,0.493109,0.462811,2.060953,-515.872494,0.526663,0.73151,2.819649,0.204294,0.2071,0.187894,0.126186,0.046974,0.044499,0.051178,0.063573,0.042096,0.000165,0.121984,0.091367,0.07368,0.005634,0.000205,0.000183,0.145104,0.224305,1.004514,0.000969,0.004802
0.324086,0.001136,3.895631,4.382682,5.436467,7.093992,0.495317,0.521454,0.502584,2.172087,-7.058147,0.680207,1.008856,2.537837,0.233147,0.248717,0.209324,0.119496,0.040331,0.076663,0.085027,0.065614,0.210374,0.000182,0.11857,0.071323,0.147906,0.006162,0.000292,0.000277,0.158599,0.215331,1.012709,0.001542,0.020357
0.36987,0.000192,4.630398,5.797483,7.831837,10.25835,0.418121,0.382901,0.328554,2.078725,-242.873364,0.542355,0.719486,4.759862,0.224696,0.212798,0.180068,0.154256,0.027515,0.039209,0.046339,0.065354,0.044111,0.000131,0.10939,0.085317,0.041021,0.006645,0.000073,0.000097,0.153136,0.216059,1.003106,0.000893,0
0.226428,0.001058,4.276987,6.062001,9.289706,10.758662,0.390403,0.428166,0.434519,2.10754,-71.611076,0.51922,0.826772,5.043254,0.225077,0.227761,0.177633,0.143198,0.031141,0.04863,0.060998,0.072513,0.050128,0.00029,0.084442,0.074549,0.077128,0.005541,0.000276,0.000245,0.154054,0.214807,1.004495,0.000929,0.007983
0.295441,0.000565,4.238361,4.476157,6.239054,7.516591,0.517461,0.503895,0.506944,2.127922,-39.120987,0.589237,0.671229,2.613105,0.226791,0.211827,0.17141,0.118572,0.032679,0.041218,0.038776,0.067082,0.065742,0.000093,0.109291,0.070437,0.097827,0.005396,0.000118,0.00009,0.157993,0.214089,1.003985,0.00093,0.003501
0.260137,0.00089,4.270049,5.263723,5.682802,7.993859,0.520693,0.443414,0.403823,2.145981,-39.660114,0.590627,1.000713,2.840664,0.226435,0.219752,0.19811,0.144386,0.051988,0.047456,0.053543,0.067923,0.039138,0.000121,0.080024,0.06479,0.03438,0.00816,0.000131,0.000119,0.158349,0.211499,1.00543,0.001103,0.008818
0.044413,0.001042,4.248962,5.678872,6.325096,7.934929,0.481706,0.471224,0.469374,2.144337,-124.576796,0.681647,0.923166,2.977242,0.231686,0.242426,0.187502,0.122562,0.037086,0.052195,0.058911,0.081764,0.061329,0.000218,0.135657,0.062274,0.10636,0.007826,0.000165,0.000154,0.156628,0.215669,1.005426,0.001082,0.008969
0.145637,0.000198,4.158535,6.201424,6.935624,9.734513,0.438846,0.44313,0.373355,2.093503,-101.866088,0.51331,0.754879,3.930552,0.193804,0.200109,0.186597,0.148207,0.046504,0.048615,0.060581,0.069277,0.036978,0.000033,0.073853,0.051714,0.02538,0.006503,0.000032,0.00002,0.152003,0.215848,1.005399,0.001104,0.002995
0.2995,0.001176,5.484269,5.847879,5.832913,7.43606,0.277917,0.336673,0.368945,2.136984,-65.137243,0.529399,0.862991,2.559579,0.204394,0.201371,0.188738,0.145723,0.03232,0.043975,0.054591,0.084913,0.042715,0.000274,0.080255,0.059432,0.090219,0.004473,0.000274,0.000209,0.155067,0.217024,1.00662,0.001137,0.006326
0.517364,0.000014,3.718798,4.256103,4.757771,6.354144,0.570353,0.551282,0.543964,2.176957,-6.750401,0.659074,0.745468,2.180515,0.2312,0.227682,0.184751,0.121397,0.008632,0.027255,0.046322,0.049704,0.200671,0.00001,0.12559,0.080846,0.11177,0.005014,0.000009,0.000005,0.165385,0.225003,1.002664,0.000824,0
0.167236,0.000627,4.116023,5.299698,6.189634,7.090834,0.377102,0.504015,0.488011,2.140674,-45.026468,0.596569,0.983584,2.831423,0.207718,0.217249,0.190989,0.15269,0.047,0.057784,0.07927,0.06724,0.08147,0.000082,0.127533,0.112627,0.118951,0.009689,0.000142,0.000105,0.154859,0.215778,1.008931,0.001584,0.010642
0.096656,0.000299,4.585309,5.49297,6.058055,8.628291,0.434032,0.394605,0.385443,2.138154,-38.22306,0.617704,0.741922,3.483118,0.241828,0.227617,0.19505,0.170037,0.044769,0.055049,0.076355,0.073783,0.047766,0.000121,0.102865,0.06301,0.043231,0.008813,0.000302,0.000187,0.156622,0.212433,1.011973,0.002017,0.013362
0.047825,0.000484,4.166555,5.187522,8.598876,13.770311,0.505395,0.473193,0.430366,1.985226,-3083.112013,0.609064,0.865777,9.304721,0.238902,0.232043,0.22524,0.170242,0.05181,0.053091,0.06851,0.103415,0.060514,0.000088,0.108938,0.063173,0.079356,0.008444,0.000075,0.000054,0.137928,0.179058,1.007274,0.001408,0.012462
0.414839,0.000461,4.248227,5.567826,6.563939,7.356828,0.450887,0.466399,0.474368,2.159753,-43.768696,0.534472,0.764295,3.072474,0.210049,0.19332,0.177228,0.141585,0.020008,0.044105,0.062968,0.080094,0.028892,0.000208,0.095603,0.085109,0.079943,0.008109,0.00038,0.000332,0.156268,0.217356,1.003778,0.001061,0
0.226734,0.000044,5.455707,5.918865,7.094866,9.246693,0.376403,0.369223,0.400463,2.094809,-174.551438,0.574402,0.933335,3.883029,0.217504,0.212305,0.195758,0.156797,0.033572,0.050638,0.057321,0.072371,0.054115,0.000017,0.110091,0.067352,0.048463,0.00699,0.000025,0.000021,0.152646,0.21208,1.006048,0.001321,0.005333
0.184332,0.000367,4.635159,5.883582,6.966873,8.216717,0.375403,0.351176,0.380063,2.131743,-129.366078,0.651698,0.769492,4.352471,0.224019,0.222536,0.182262,0.170381,0.044716,0.042073,0.070081,0.070815,0.076208,0.000073,0.102935,0.084282,0.10339,0.005997,0.000059,0.000054,0.155166,0.214649,1.007667,0.00139,0.004649
-0.044695,0.000033,4.254051,5.326744,6.728751,8.93292,0.503399,0.470415,0.449345,2.098682,-99.994558,0.50875,0.780495,3.286407,0.205247,0.187128,0.168661,0.135919,0.043283,0.038501,0.046438,0.059933,0.083014,0.000015,0.107063,0.076895,0.043882,0.010128,0.000023,0.000015,0.157041,0.212853,1.010692,0.0014,0.017243
-0.070625,0.000498,4.697179,5.610603,6.621613,8.53802,0.414951,0.420462,0.439396,2.110495,-69.940106,0.525906,0.845194,3.658235,0.201723,0.198634,0.172833,0.13945,0.02326,0.043332,0.05209,0.073998,0.018473,0.000181,0.079242,0.061356,0.035553,0.004341,0.000122,0.000108,0.155072,0.214013,1.003933,0.000919,0.002981
-0.003057,0.000419,4.13798,5.068911,6.590362,9.686917,0.373583,0.410169,0.431398,2.109932,-246.61381,0.488569,0.657379,4.508221,0.220164,0.193808,0.177157,0.138174,0.043061,0.039865,0.041867,0.078933,0.044957,0.000144,0.084205,0.078174,0.02121,0.00578,0.000129,0.000105,0.151979,0.215974,1.004068,0.000875,0
-0.196805,0.000027,3.728768,4.612363,5.711869,7.395883,0.543792,0.485887,0.510531,2.174097,-21.109408,0.529713,0.729951,2.659625,0.176657,0.198714,0.162252,0.115342,0.029724,0.035244,0.033287,0.071601,0.092702,0.000014,0.096263,0.076242,0.083623,0.005724,0.000015,0.000013,0.158709,0.220161,1.003738,0.000852,0.003369
0.157739,0.001577,4.784155,7.08515,8.521641,9.507055,0.381828,0.422805,0.36538,2.126521,-151.592068,0.734978,0.927866,4.39442,0.250869,0.260564,0.223585,0.163957,0.0626,0.059516,0.07324,0.104737,0.116263,0.000514,0.100113,0.085777,0.073623,0.010977,0.000384,0.000412,0.154657,0.215724,1.005531,0.001233,0.00664
0.331672,0.000482,3.838945,5.47895,6.270372,8.90392,0.515902,0.481138,0.467777,2.12473,-52.143259,0.483135,0.710325,3.571081,0.20926,0.192456,0.201486,0.143581,0.069268,0.056075,0.056535,0.067864,0.059795,0.000046,0.074875,0.097273,0.084435,0.013098,0.00006,0.000048,0.158239,0.215568,1.011045,0.001582,0.020925
0.033338,0.000356,4.192491,4.90259,6.638855,7.910817,0.45078,0.512742,0.510306,2.05318,-3130.542649,0.655509,0.774052,3.775409,0.233429,0.227482,0.195354,0.11962,0.039312,0.042619,0.042879,0.088325,0.041415,0.000153,0.109469,0.065687,0.028291,0.010638,0.000212,0.000221,0.151757,0.211192,1.004199,0.000958,0.003418
0.138997,0.000486,3.989263,5.340342,7.307692,9.451397,0.43608,0.464604,0.451309,2.123039,-47.485184,0.515177,0.912827,3.987671,0.220172,0.213832,0.200188,0.130539,0.052046,0.069323,0.067823,0.071444,0.05605,0.000155,0.091329,0.079463,0.04359,0.005052,0.000178,0.000163,0.154244,0.214588,1.007698,0.001191,0.013129
0.593025,0.000578,3.946712,5.92863,7.899553,10.298684,0.530515,0.415329,0.468692,2.102584,-34.570912,0.656812,0.642978,4.257324,0.218565,0.222113,0.17221,0.115032,0.029433,0.057143,0.049264,0.079356,0.030298,0.000066,0.08026,0.061165,0.053604,0.00572,0.000113,0.000095,0.156742,0.216807,1.00869,0.001433,0.009969
0.025795,0.000293,4.850595,5.904468,7.638749,9.937764,0.411362,0.354978,0.403772,2.110038,-135.740955,0.570449,0.662533,3.932475,0.228766,0.222114,0.19807,0.136588,0.033201,0.042232,0.044054,0.066023,0.036696,0.000126,0.099342,0.063991,0.038715,0.00517,0.000163,0.000176,0.155484,0.214494,1.005527,0.001133,0.004842
0.255499,0.000793,4.263587,5.860405,5.776143,7.674839,0.48685,0.424719,0.435193,2.11674,-278.171489,0.655528,0.789676,3.468459,0.232448,0.236985,0.18284,0.152686,0.032617,0.062627,0.053446,0.084111,0.09668,0.000249,0.110865,0.104578,0.14695,0.007689,0.000222,0.000202,0.154075,0.215493,1.003887,0.000994,0.003034
0.121441,0.000395,5.431183,7.724734,7.359148,8.670442,0.249896,0.317619,0.3046,2.106398,-365.018203,0.497653,0.862686,3.555803,0.21531,0.186411,0.152523,0.123854,0.022984,0.026804,0.043761,0.077723,0.016886,0.00009,0.101224,0.070142,0.025953,0.004539,0.000084,0.000072,0.156214,0.215162,1.003954,0.000881,0.002906
-0.108173,0.000515,3.833764,6.582695,5.233114,7.735957,0.523762,0.47986,0.437223,2.110473,-243.798422,0.499969,0.744487,2.768265,0.214959,0.21327,0.174161,0.155686,0.027611,0.054992,0.052861,0.094999,0.047389,0.000146,0.095806,0.063523,0.022398,0.007336,0.000072,0.000128,0.156323,0.215133,1.005574,0.001053,0.003059
-0.012231,0.000551,4.418175,5.103786,7.228152,8.568707,0.474088,0.43126,0.444267,2.090628,-180.859268,0.52203,0.726181,3.401142,0.199349,0.206736,0.177528,0.131551,0.022524,0.03574,0.048007,0.06524,0.022739,0.000133,0.088422,0.077762,0.01595,0.005947,0.000115,0.000101,0.151676,0.214663,1.004676,0.000959,0.003744
0.259972,0.00015,4.188888,5.097284,6.324254,8.312761,0.470844,0.459292,0.415937,2.133284,-49.196012,0.56274,0.835794,2.959761,0.205703,0.215225,0.175264,0.148101,0.030216,0.032137,0.050899,0.061037,0.036614,0.000033,0.082631,0.072818,0.063349,0.00436,0.000029,0.000046,0.154959,0.212393,1.00396,0.000942,0.001722
0.399492,0.001179,4.678171,5.663611,7.032558,8.455819,0.406865,0.420729,0.421624,2.085785,-237.028696,0.642727,0.941695,3.462494,0.221696,0.230938,0.205712,0.146313,0.041259,0.041908,0.048513,0.065291,0.04974,0.000255,0.129268,0.10003,0.079792,0.009927,0.000218,0.000192,0.154115,0.215496,1.004557,0.001086,0.002145
-0.373524,0.000302,5.808445,5.427367,6.286649,7.553949,0.376779,0.434982,0.474377,2.107947,-367.846007,0.477731,0.696446,3.301693,0.221365,0.219053,0.185712,0.13366,0.029032,0.047351,0.053117,0.076723,0.094265,0.000091,0.150816,0.078679,0.141307,0.007539,0.000116,0.000148,0.148052,0.21684,1.006866,0.001238,0.005096
0.486749,0.000829,5.369203,7.809611,8.404011,10.832221,0.411782,0.385858,0.346347,2.092311,-303.24908,0.634643,0.891441,5.235424,0.224775,0.226495,0.186477,0.158032,0.038575,0.048049,0.062857,0.089811,0.056504,0.0002,0.117165,0.103575,0.044041,0.006142,0.00018,0.000288,0.160046,0.206073,1.006054,0.001335,0.006079
0.424612,0.000037,5.007031,6.707337,7.127803,8.319472,0.384493,0.349233,0.336032,2.103223,-448.418679,0.593004,0.876822,3.512777,0.190812,0.218218,0.18782,0.139322,0.024101,0.039425,0.05409,0.080197,0.03759,0.000029,0.080662,0.071246,0.048723,0.00715,0.000023,0.000015,0.15008,0.215616,1.00274,0.000828,0
0.264528,0.00106,4.773178,5.842947,6.1518,9.234576,0.454603,0.398779,0.394584,2.125393,-69.959074,0.585686,0.804159,3.679901,0.221505,0.21842,0.196002,0.151724,0.046959,0.043457,0.060841,0.085453,0.064548,0.000485,0.078724,0.075088,0.086359,0.006268,0.000449,0.0004,0.157823,0.213783,1.007259,0.001118,0.011572
-0.076434,0.000854,4.709437,5.603779,6.354808,7.563005,0.447392,0.432278,0.390777,2.130192,-136.284174,0.554053,0.76326,2.920744,0.205119,0.22389,0.180984,0.158953,0.029624,0.074216,0.075079,0.09248,0.063451,0.000203,0.120151,0.087772,0.09439,0.011687,0.000138,0.000108,0.148366,0.214452,1.010862,0.001369,0.01704
-0.056742,0.001392,4.636388,6.372858,6.48146,9.407217,0.310588,0.371083,0.365457,2.139107,-16.962361,0.584728,0.760751,3.508064,0.235731,0.209993,0.190249,0.159255,0.047998,0.047834,0.0688,0.084688,0.091656,0.000367,0.146113,0.059169,0.07164,0.004694,0.00049,0.000445,0.158885,0.216458,1.005905,0.001174,0.010855
0.148095,0.000025,6.438181,8.187986,8.880794,8.678612,0.137678,0.274318,0.176919,2.058067,-1927.011386,0.484526,0.855051,3.805781,0.177927,0.193343,0.125012,0.107952,0.026344,0.038943,0.031017,0.077042,0.038742,0.000056,0.085219,0.064396,0.041346,0.004357,0.000009,0.000044,0.144579,0.215815,1.002646,0.000848,0
0.660013,0.000824,4.41973,6.270637,6.936843,8.406265,0.402156,0.436351,0.401364,2.135726,-86.863641,0.516864,0.716239,3.639663,0.243369,0.21956,0.194259,0.142967,0.04688,0.04162,0.056838,0.078463,0.046952,0.000153,0.09918,0.086723,0.071888,0.005771,0.000143,0.000117,0.155006,0.218872,1.007193,0.001244,0.017111
0.282557,0.000491,4.788407,5.415771,5.930983,7.82475,0.413604,0.378194,0.446753,2.158198,-29.153254,0.605378,0.912885,2.862074,0.236913,0.213744,0.190248,0.134548,0.03355,0.052701,0.054183,0.069635,0.039324,0.000145,0.091236,0.062494,0.074152,0.006944,0.000066,0.000094,0.157516,0.213628,1.004492,0.001028,0.002579
-0.046865,0.000729,4.982992,6.12196,7.165667,9.49845,0.422868,0.375795,0.358775,2.119984,-76.860897,0.498864,0.697129,3.866431,0.218265,0.207324,0.171959,0.156887,0.038328,0.04354,0.050403,0.071915,0.077851,0.000196,0.129735,0.084951,0.07605,0.008203,0.000247,0.000189,0.154898,0.214976,1.005037,0.001076,0.004249
0.263491,0.000817,3.71301,4.463495,5.700076,7.190085,0.547516,0.523068,0.518905,2.145468,-55.478468,0.502322,0.689412,2.617612,0.200681,0.188857,0.173574,0.129191,0.019681,0.049598,0.058834,0.080115,0.027543,0.000144,0.077745,0.067546,0.056812,0.006981,0.000113,0.000095,0.153672,0.214904,1.004681,0.000932,0.006463
-0.205895,0.000201,4.589428,6.728366,6.843793,8.523791,0.431996,0.412904,0.389634,2.123149,-50.817247,0.557262,0.750653,3.191531,0.231954,0.204604,0.171847,0.130511,0.026933,0.040003,0.045644,0.070782,0.07965,0.000131,0.151223,0.118897,0.064518,0.007119,0.000114,0.0001,0.156405,0.216243,1.003194,0.000843,0
0.250215,0.000496,6.120019,8.241725,9.527319,11.346211,0.341071,0.299029,0.280016,2.116275,-223.149262,0.609294,1.041968,5.322149,0.253234,0.229026,0.199435,0.158265,0.044378,0.050732,0.072294,0.092423,0.08845,0.000263,0.199707,0.174758,0.131021,0.014985,0.000292,0.000264,0.156522,0.214555,1.00684,0.001258,0.014128
-0.041226,0.000845,4.155383,4.883535,5.593135,8.077922,0.477771,0.454891,0.482942,2.122501,-81.020845,0.550203,0.731,2.856019,0.234507,0.208556,0.166543,0.114545,0.033208,0.043383,0.039435,0.074057,0.065167,0.000146,0.083814,0.066385,0.043898,0.004552,0.000121,0.00008,0.153436,0.211784,1.002354,0.000809,0
0.326359,0.000056,5.052441,6.734952,6.920314,10.172526,0.388845,0.394238,0.391905,2.070541,-291.86038,0.610902,0.78324,4.399069,0.218694,0.228052,0.189867,0.141949,0.033591,0.05058,0.042305,0.061499,0.049332,0.000036,0.099743,0.061867,0.028544,0.005696,0.000033,0.00004,0.155215,0.211978,1.003377,0.000883,0
