@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.419327,0.000034,5.278738,7.949031,6.807998,7.352264,0.335401,0.339493,0.318951,2.14673,-469.151478,0.610528,0.831431,3.456469,0.205622,0.199482,0.164858,0.13918,0.028075,0.037294,0.047821,0.088954,0.035329,0.000027,0.148331,0.089625,0.014614,0.007239,0.000025,0.000041,0.158452,0.218915,1.002503,0.000805,0,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.3591,0.000624,3.723975,5.382893,7.412195,11.901336,0.33702,0.498759,0.463821,2.138087,-29.202137,0.550474,0.716169,6.93314,0.230527,0.209093,0.1892,0.14006,0.069084,0.05321,0.069128,0.07525,0.068726,0.000093,0.103589,0.07371,0.041769,0.005371,0.000095,0.000079,0.156554,0.213776,1.007837,0.001229,0.016313,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.3591,0.000624,3.723975,5.382893,7.412195,11.901336,0.33702,0.498759,0.463821,2.138087,-29.202137,0.550474,0.716169,6.93314,0.230527,0.209093,0.1892,0.14006,0.069084,0.05321,0.069128,0.07525,0.068726,0.000093,0.103589,0.07371,0.041769,0.005371,0.000095,0.000079,0.156554,0.213776,1.007837,0.001229,0.016313,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.125325,0.001098,5.460383,5.831178,7.441955,7.932389,0.251493,0.31624,0.385356,2.049745,-740.301065,0.593867,0.669273,3.503375,0.230449,0.189532,0.160152,0.134591,0.031257,0.036882,0.034261,0.057653,0.057529,0.000549,0.125878,0.120261,0.114401,0.004744,0.000391,0.000373,0.146609,0.218511,1.004097,0.000899,0.002998,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.125325,0.001098,5.460383,5.831178,7.441955,7.932389,0.251493,0.31624,0.385356,2.049745,-740.301065,0.593867,0.669273,3.503375,0.230449,0.189532,0.160152,0.134591,0.031257,0.036882,0.034261,0.057653,0.057529,0.000549,0.125878,0.120261,0.114401,0.004744,0.000391,0.000373,0.146609,0.218511,1.004097,0.000899,0.002998,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.136434,0.000573,4.566779,6.149888,7.961557,11.220747,0.432741,0.433743,0.411097,2.06669,-399.817424,0.603408,0.698243,7.210659,0.23268,0.221955,0.188798,0.133784,0.035013,0.042304,0.051655,0.061256,0.032444,0.000104,0.104876,0.07594,0.043394,0.004601,0.000116,0.000111,0.148899,0.209933,1.00439,0.000902,0.002821,76.86675,4.790814,1.337374,0.705631,1.059398,0.897713,0.100394,51.77673,5.831395,210.1255,0.526894,0.009747,0.04287,0.207665,0.0001,0.009537,2456.041,0.405758,0,0.695073,0.111869,0,0.212088,0.006352,451.6446,50253.42
0.26011,0.000138,4.641806,6.351471,8.021827,8.595395,0.467169,0.455944,0.397402,2.114527,-185.989876,0.510246,0.78017,3.799093,0.195404,0.196544,0.160159,0.13145,0.022,0.039107,0.046542,0.078399,0.01249,0.00008,0.091335,0.061644,0.015709,0.007539,0.000041,0.00007,0.154581,0.214166,1.005143,0.001223,0.006361,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
0.240163,0.000308,4.213255,5.251755,6.728676,9.193364,0.45918,0.451825,0.360287,2.099113,-109.498201,0.609644,0.744927,3.560473,0.234701,0.232381,0.182254,0.137845,0.037647,0.054773,0.05125,0.073261,0.05252,0.000107,0.074009,0.058886,0.033003,0.005897,0.000201,0.00016,0.151042,0.213675,1.003911,0.000917,0.003073,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.240163,0.000308,4.213255,5.251755,6.728676,9.193364,0.45918,0.451825,0.360287,2.099113,-109.498201,0.609644,0.744927,3.560473,0.234701,0.232381,0.182254,0.137845,0.037647,0.054773,0.05125,0.073261,0.05252,0.000107,0.074009,0.058886,0.033003,0.005897,0.000201,0.00016,0.151042,0.213675,1.003911,0.000917,0.003073,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.219692,0.00116,3.882661,4.628601,5.481255,7.699157,0.489913,0.502885,0.497667,2.119209,-98.207286,0.527597,0.800861,2.659686,0.215743,0.213337,0.179507,0.128838,0.037837,0.0508,0.060457,0.078937,0.042676,0.00018,0.090965,0.069116,0.064699,0.005282,0.000201,0.000163,0.156849,0.218158,1.008094,0.001178,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
-0.185375,0.000211,5.187287,7.079563,8.925275,11.974838,0.35203,0.339569,0.317093,2.067594,-274.990133,0.486737,0.659867,4.982179,0.188241,0.19322,0.176976,0.166168,0.024869,0.038781,0.039498,0.062588,0.028846,0.000057,0.107328,0.046558,0.014707,0.004777,0.000034,0.000033,0.151471,0.211923,1.010286,0.001396,0.015935,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
-0.058408,0.000207,5.795935,7.160884,6.190099,7.594966,0.311446,0.362899,0.346304,2.167698,-127.089443,0.477765,0.808635,3.388834,0.181273,0.148299,0.135308,0.150976,0.017364,0.026936,0.036031,0.083844,0.017529,0.000214,0.139787,0.132932,0.007564,0.005826,0.000226,0.000152,0.162822,0.215401,1.003128,0.000828,0.002127,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.084528,0.000361,4.871425,5.349844,6.146935,7.962835,0.375543,0.441193,0.4313,2.143422,-124.124245,0.543813,0.710216,3.219401,0.22113,0.218073,0.18308,0.146604,0.021852,0.03803,0.050216,0.086539,0.021435,0.000063,0.07879,0.063112,0.043324,0.005982,0.000062,0.000048,0.153352,0.216641,1.003405,0.000863,0.003228,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54
0.122566,0.000005,4.353598,5.841334,7.264449,8.797948,0.426665,0.400579,0.43183,2.097958,-117.454083,0.557908,0.773025,3.412527,0.209293,0.210992,0.170729,0.115711,0.024292,0.039183,0.049934,0.058807,0.039543,0.000004,0.126948,0.081509,0.10057,0.006184,0.000005,0.000006,0.15836,0.22067,1.002778,0.000873,0,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.262531,0.001588,5.31491,7.9824,7.796173,10.541913,0.304694,0.293399,0.312168,2.108569,-292.607946,0.699958,0.922858,5.824989,0.250645,0.251734,0.218997,0.180193,0.067065,0.059143,0.079433,0.09327,0.186794,0.000699,0.109659,0.108388,0.091943,0.013516,0.000821,0.00074,0.154358,0.215621,1.012084,0.001618,0.026068,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.214169,0.001066,3.853964,5.150431,7.801838,8.554071,0.586554,0.49197,0.468365,2.14365,-13.486763,0.49912,0.680071,3.380748,0.206449,0.195205,0.167033,0.133419,0.043386,0.05353,0.052458,0.068646,0.06204,0.000205,0.084994,0.062419,0.040134,0.004731,0.000293,0.000246,0.158029,0.216336,1.009096,0.001353,0.016076,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.015989,0.000092,6.826849,9.219573,10.417655,12.022732,0.19729,0.185197,0.20359,2.062354,-758.380157,0.533551,0.69724,5.361182,0.184079,0.192384,0.139827,0.127579,0.028932,0.030271,0.049481,0.078653,0.024423,0.000086,0.135408,0.083481,0.014017,0.005534,0.00005,0.00005,0.153737,0.204775,1.003331,0.000857,0.002731,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.349058,0.000158,5.397716,10.856855,8.926987,8.515748,0.266278,0.275707,0.192765,2.070334,-583.983497,0.554062,0.804907,4.345982,0.222427,0.207826,0.167107,0.123094,0.022248,0.035597,0.05597,0.06666,0.035754,0.000068,0.107242,0.077665,0.039548,0.00671,0.000115,0.000038,0.14249,0.21381,1.003353,0.000908,0.001752,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
-0.119319,0.000244,5.607701,8.227406,9.188609,11.038485,0.473655,0.320777,0.290529,2.11446,-432.239873,0.536297,0.74247,4.844692,0.21633,0.207068,0.19164,0.124198,0.035746,0.030975,0.048511,0.071739,0.087926,0.00013,0.093228,0.195217,0.04778,0.008516,0.000118,0.000099,0.155381,0.218676,1.00517,0.001029,0.002962,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.039242,0.000499,4.802615,6.051723,7.677691,11.093552,0.434903,0.451381,0.438775,2.129907,-17.936859,0.481056,0.687321,4.753154,0.198412,0.204837,0.168693,0.111981,0.024894,0.032781,0.038211,0.054464,0.05311,0.000079,0.131822,0.061212,0.034166,0.003883,0.000084,0.000038,0.158523,0.216299,1.003278,0.000877,0,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
-0.016561,0.000671,4.321307,4.654124,5.461913,6.79626,0.428621,0.415035,0.490836,2.12754,-383.097868,0.436871,0.74722,2.906021,0.232783,0.206984,0.184393,0.144175,0.041926,0.0536,0.063554,0.087211,0.032924,0.000135,0.071113,0.071105,0.056783,0.016863,0.000103,0.00011,0.149279,0.213935,1.006635,0.001444,0.008178,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.054427,0.000035,5.76757,7.235382,7.622614,8.267273,0.261762,0.271768,0.3154,2.144358,-377.106489,0.559459,0.835711,3.366312,0.200047,0.198354,0.162495,0.152581,0.032343,0.034081,0.053704,0.105005,0.072466,0.000098,0.169285,0.129942,0.052542,0.004835,0.000096,0.000121,0.150484,0.217556,1.003688,0.000929,0,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682
-0.321183,0.000308,5.155042,8.124768,14.185561,16.467842,0.315347,0.324963,0.31368,2.090584,-221.125287,0.499458,0.780226,6.845426,0.217892,0.202074,0.184814,0.130303,0.022564,0.041082,0.03537,0.081834,0.051951,0.000207,0.090147,0.084439,0.043497,0.00456,0.000123,0.000197,0.156357,0.209065,1.00239,0.000841,0,80.75252,5.204699,1.416468,0.620851,0.791551,0.894681,0.225353,136.2412,5.512459,754.4751,1.718234,0.024625,0.038056,0.150514,0.000175,0.01394,5233.864,1.422473,0,0.877497,0.094421,0,0.107568,0.003584,690.8828,252953.1
0.305093,0.000046,4.038937,5.515743,8.084655,8.300184,0.510003,0.443249,0.368931,2.090788,-73.486476,0.466598,0.789337,2.929218,0.196219,0.196932,0.165295,0.111939,0.028765,0.049571,0.037757,0.073414,0.0709,0.000015,0.086657,0.053497,0.067139,0.004125,0.000016,0.000014,0.149096,0.215006,1.003688,0.00094,0,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.491849,0.000763,4.694677,5.454072,5.494965,8.044279,0.406223,0.424305,0.473889,2.140151,-40.128725,0.570856,0.88442,2.809167,0.215032,0.218353,0.188137,0.121008,0.033153,0.034794,0.037841,0.058954,0.033047,0.000249,0.094392,0.067446,0.018763,0.004193,0.000122,0.000123,0.159188,0.217825,1.003873,0.000905,0.002052,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.491849,0.000763,4.694677,5.454072,5.494965,8.044279,0.406223,0.424305,0.473889,2.140151,-40.128725,0.570856,0.88442,2.809167,0.215032,0.218353,0.188137,0.121008,0.033153,0.034794,0.037841,0.058954,0.033047,0.000249,0.094392,0.067446,0.018763,0.004193,0.000122,0.000123,0.159188,0.217825,1.003873,0.000905,0.002052,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.410235,0.000552,4.640208,4.84414,5.824962,8.238192,0.386299,0.48726,0.482514,2.128217,-38.219679,0.480108,0.855184,3.093629,0.214515,0.199382,0.214747,0.138467,0.038238,0.044879,0.046294,0.067412,0.049742,0.000156,0.099189,0.071432,0.051024,0.005653,0.000133,0.000087,0.157855,0.21417,1.006374,0.00118,0.011619,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8
0.410708,0.000635,4.875055,8.793088,6.715999,8.382555,0.417635,0.347454,0.320614,2.10267,-281.984217,0.524242,0.607644,3.551025,0.201519,0.207209,0.173441,0.146504,0.043969,0.032505,0.060625,0.067382,0.058317,0.000279,0.105543,0.112954,0.063018,0.003535,0.000176,0.000159,0.153796,0.21233,1.004332,0.000953,0.002545,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.313509,0.000031,4.012512,7.474761,9.186589,9.176475,0.45221,0.466697,0.338588,2.055809,-2012.592223,0.584234,0.790809,7.534287,0.18731,0.199935,0.167294,0.133659,0.020774,0.046843,0.037053,0.150529,0.01677,0.000014,0.080432,0.073797,0.017243,0.010181,0.000051,0.000035,0.14344,0.213393,1.003588,0.000888,0.002401,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.313509,0.000031,4.012512,7.474761,9.186589,9.176475,0.45221,0.466697,0.338588,2.055809,-2012.592223,0.584234,0.790809,7.534287,0.18731,0.199935,0.167294,0.133659,0.020774,0.046843,0.037053,0.150529,0.01677,0.000014,0.080432,0.073797,0.017243,0.010181,0.000051,0.000035,0.14344,0.213393,1.003588,0.000888,0.002401,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
