@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.28339,0.341289,0.000174,0.000173,5.79305,0.478672,0.430825,0.335664,0.373846,2.036359,47.575142,0.000084,0.606004,0.601488,3.323689,0.146477,0.116618,0.024964,0.034823,0.021256,0.115975,0.068159,0.02283,0.004609,0.213072,1.002482,0.000818,0.286235,0,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18
0.044084,0.342803,0.000048,0.000073,7.552422,0.37723,0.352342,0.328928,0.399525,2.133639,10.869118,0.000074,0.832812,0.861875,3.212999,0.157585,0.139808,0.03945,0.042349,0.02517,0.139198,0.072813,0.045918,0.004165,0.216692,1.004332,0.001068,0.287679,0,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76
0.060198,0.293702,0.000162,0.000226,5.472337,0.439168,0.418735,0.403093,0.370471,2.101909,8.875836,0.000183,0.651485,0.693196,3.532585,0.159395,0.122767,0.032618,0.037884,0.052642,0.114924,0.10801,0.036517,0.005727,0.21575,1.005657,0.001006,0.264545,0,57.05287,4.301819,1.366938,0.667904,0.527723,0.898274,0.15804,134.6531,4.805814,400.9058,1.113901,0.01806,0.030416,0.224319,0.000113,0.013899,10985.25,0.958157,0,0.854194,0.08075,0,0.124629,0.003012,459.6081,91728.62
-0.236202,0.104065,0.000166,0.000234,7.946915,0.316775,0.293867,0.191789,0.167922,2.087086,26.600658,0.000232,0.834982,0.828202,5.495006,0.156637,0.100858,0.028762,0.035741,0.073121,0.16816,0.126647,0.03902,0.006005,0.208612,1.003241,0.000884,0.294063,0,94.17491,6.246646,1.557771,0.492658,0.992,0.885649,0.064687,43.4197,5.153592,277.3354,0.792685,0.015236,0.02855,0.252341,0.000383,0.007155,1435.268,1.034911,0,0.951398,0.122613,0,0.046271,0.003763,1190.09,456400.7
-0.010764,-0.000203,0.000118,0.000111,7.454954,0.305783,0.323049,0.296917,0.39126,2.09973,23.140249,0.000075,0.891273,0.770816,3.452238,0.169332,0.131877,0.033432,0.03746,0.027407,0.121616,0.067791,0.038699,0.006037,0.216246,1.003722,0.000873,0.273045,0.002119,77.85064,4.070957,1.19846,0.71601,1.019712,0.881828,0.184559,147.7706,7.002161,258.4162,0.757167,0.017062,0.052098,0.167351,0.000304,0.013727,13379.3,0.715495,0,0.977364,0.141231,0,0.022139,0.002959,538.6737,59450.85
-0.052045,0.293951,0.00042,0.000659,5.179639,0.469635,0.423433,0.479121,0.402854,2.090641,15.702189,0.000301,0.663003,0.63931,2.75864,0.158658,0.122875,0.029663,0.047525,0.074037,0.107745,0.08063,0.071223,0.005225,0.213451,1.005158,0.000995,0.284135,0.011361,80.12381,5.590025,1.493605,0.625298,0.878378,0.896075,0.10089,42.61003,5.12039,121.2045,1.49107,0.042799,0.020089,0.112091,0.000112,0.010423,1520.067,0.803396,0,0.904794,0.095531,0,0.0862,0.003776,821.9623,650234.2
0.428179,-0.295486,0.000153,0.000157,8.121982,0.293922,0.309206,0.29269,0.294116,2.100563,14.284575,0.000112,0.801591,0.86064,5.259951,0.149613,0.111199,0.039565,0.040897,0.075815,0.139426,0.127365,0.031798,0.004674,0.215328,1.002506,0.000818,0.276671,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.428179,-0.295486,0.000153,0.000157,8.121982,0.293922,0.309206,0.29269,0.294116,2.100563,14.284575,0.000112,0.801591,0.86064,5.259951,0.149613,0.111199,0.039565,0.040897,0.075815,0.139426,0.127365,0.031798,0.004674,0.215328,1.002506,0.000818,0.276671,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.428179,-0.295486,0.000153,0.000157,8.121982,0.293922,0.309206,0.29269,0.294116,2.100563,14.284575,0.000112,0.801591,0.86064,5.259951,0.149613,0.111199,0.039565,0.040897,0.075815,0.139426,0.127365,0.031798,0.004674,0.215328,1.002506,0.000818,0.276671,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.428179,-0.295486,0.000153,0.000157,8.121982,0.293922,0.309206,0.29269,0.294116,2.100563,14.284575,0.000112,0.801591,0.86064,5.259951,0.149613,0.111199,0.039565,0.040897,0.075815,0.139426,0.127365,0.031798,0.004674,0.215328,1.002506,0.000818,0.276671,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
-0.097466,-0.176111,0.000207,0.00024,5.534604,0.385283,0.324454,0.378839,0.384121,2.139514,5.972327,0.000353,0.724848,0.683378,3.300039,0.168824,0.134951,0.043292,0.059319,0.052625,0.127427,0.067621,0.083722,0.005919,0.215445,1.003835,0.001022,0.285305,0,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5
-0.445291,-0.197387,0.000193,0.000185,7.779609,0.366973,0.342574,0.326715,0.237758,1.985716,39.173864,0.000191,0.825594,0.776355,5.757867,0.174708,0.130336,0.035548,0.040637,0.019991,0.110264,0.061172,0.020838,0.005469,0.209157,1.003319,0.000837,0.281782,0.002798,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
-0.445291,-0.197387,0.000193,0.000185,7.779609,0.366973,0.342574,0.326715,0.237758,1.985716,39.173864,0.000191,0.825594,0.776355,5.757867,0.174708,0.130336,0.035548,0.040637,0.019991,0.110264,0.061172,0.020838,0.005469,0.209157,1.003319,0.000837,0.281782,0.002798,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.333077,-0.184915,0.000064,0.000048,6.930633,0.410855,0.350969,0.32954,0.376659,2.11857,11.885291,0.000055,0.648066,0.60946,3.314774,0.160503,0.153076,0.047544,0.056494,0.045118,0.100591,0.071702,0.058915,0.005867,0.214755,1.003201,0.00086,0.285892,0.001978,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
0.333077,-0.184915,0.000064,0.000048,6.930633,0.410855,0.350969,0.32954,0.376659,2.11857,11.885291,0.000055,0.648066,0.60946,3.314774,0.160503,0.153076,0.047544,0.056494,0.045118,0.100591,0.071702,0.058915,0.005867,0.214755,1.003201,0.00086,0.285892,0.001978,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
0.208718,0.058964,0.000149,0.0002,6.926522,0.315933,0.398679,0.358489,0.41293,2.124798,12.361567,0.000242,0.887834,0.882964,5.197862,0.183606,0.18487,0.042805,0.063116,0.06418,0.128465,0.105643,0.113282,0.010868,0.210865,1.007747,0.001137,0.272204,0.015057,56.39003,3.622426,1.1912,0.759761,0.499756,0.875392,0.093441,63.08987,6.297386,295.6452,1.460276,0.048804,0.106367,0.160891,0.000609,0.006407,2889.007,2.247605,0,0.794274,0.079826,0,0.163512,0.003431,411.9623,94055.68
0.131853,0.161636,0.001217,0.001537,5.341742,0.378944,0.428335,0.440307,0.427399,2.14018,7.235862,0.001024,0.655285,0.650515,2.975052,0.150212,0.121343,0.02666,0.039196,0.021559,0.10519,0.098152,0.029605,0.004848,0.214437,1.00443,0.000902,0.295028,0.003212,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27
0.392377,0.316752,0.000017,0.000014,7.858837,0.245374,0.341239,0.320998,0.262651,2.111945,19.591313,0.000011,0.855783,0.827011,4.881825,0.168364,0.149698,0.039461,0.063534,0.059378,0.099131,0.127252,0.047279,0.005619,0.205111,1.002419,0.000849,0.284698,0,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9
0.392377,0.316752,0.000017,0.000014,7.858837,0.245374,0.341239,0.320998,0.262651,2.111945,19.591313,0.000011,0.855783,0.827011,4.881825,0.168364,0.149698,0.039461,0.063534,0.059378,0.099131,0.127252,0.047279,0.005619,0.205111,1.002419,0.000849,0.284698,0,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9
-0.013073,-0.000691,0.000208,0.000293,6.36724,0.347085,0.327488,0.381858,0.352584,2.11826,12.861737,0.000133,0.683507,0.763621,3.591836,0.147528,0.120363,0.044622,0.039782,0.034302,0.084955,0.083328,0.060236,0.005254,0.215548,1.002536,0.000806,0.285648,0,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
-0.013073,-0.000691,0.000208,0.000293,6.36724,0.347085,0.327488,0.381858,0.352584,2.11826,12.861737,0.000133,0.683507,0.763621,3.591836,0.147528,0.120363,0.044622,0.039782,0.034302,0.084955,0.083328,0.060236,0.005254,0.215548,1.002536,0.000806,0.285648,0,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
0.483374,-0.027958,0.000014,0.000014,7.328794,0.249602,0.30321,0.318144,0.329517,2.117925,16.129959,0.000014,0.756445,0.886223,3.812115,0.146644,0.139234,0.039611,0.049214,0.081316,0.10688,0.069412,0.071337,0.004308,0.210465,1.003256,0.00085,0.280948,0.002419,72.51514,5.134902,1.438051,0.634167,0.515514,0.882199,0.067244,27.35478,5.044005,990.5821,3.993232,0.069903,0.108406,0.086101,0.000169,0.007126,742.2183,0.914343,0,0.847537,0.1131,0,0.129304,0.004377,843.7663,617852.3
0.208926,-0.019391,0.000074,0.000049,5.736157,0.405069,0.440467,0.403593,0.468276,2.056968,37.481937,0.000048,0.801896,0.762743,3.507103,0.177438,0.159949,0.03346,0.063711,0.022843,0.10315,0.142745,0.029976,0.00627,0.212281,1.003091,0.000819,0.296001,0,56.6866,3.302787,1.135893,0.683988,0.410492,0.853508,0.098048,78.8806,6.497687,505.9154,1.175525,0.025806,0.071253,0.06742,0.000669,0.011292,4729.115,1.936975,0,0.468043,0.057423,0,0.249145,0.004924,454.1977,36012.04
0.138269,-0.180441,0.000094,0.000111,7.151719,0.300683,0.245613,0.371129,0.483784,2.116347,22.621112,0.000095,0.795526,0.714669,3.204221,0.146423,0.163584,0.0292,0.048869,0.036316,0.12554,0.125085,0.042478,0.006122,0.209561,1.002835,0.00084,0.279482,0,49.66102,3.088839,1.125602,0.61372,0.264697,0.860705,0.065154,104.5067,5.852855,731.5499,2.353165,0.053043,0.058478,0.051904,0.000414,0.003053,5920.864,1.101716,0,0.508655,0.067766,0,0.250092,0.005286,512.4772,87162.05
0.027146,-0.336009,0.000048,0.000056,5.195051,0.281755,0.422398,0.485916,0.463388,2.138621,8.647596,0.000039,0.592089,0.585568,3.278004,0.145473,0.130799,0.027598,0.040803,0.0198,0.100733,0.097938,0.031144,0.007127,0.219819,1.002929,0.000873,0.286284,0,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.027146,-0.336009,0.000048,0.000056,5.195051,0.281755,0.422398,0.485916,0.463388,2.138621,8.647596,0.000039,0.592089,0.585568,3.278004,0.145473,0.130799,0.027598,0.040803,0.0198,0.100733,0.097938,0.031144,0.007127,0.219819,1.002929,0.000873,0.286284,0,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.175045,0.104643,0.000012,0.000015,4.933064,0.471973,0.479405,0.459229,0.406571,2.116871,6.578161,0.00001,0.914814,0.699993,3.239467,0.179461,0.128029,0.059048,0.073373,0.040956,0.096706,0.069769,0.073462,0.004968,0.213402,1.002698,0.000924,0.299245,0,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523
-0.132579,0.457428,0.000061,0.000072,7.876026,0.343403,0.299473,0.297371,0.310761,2.098904,16.88091,0.000031,0.902619,0.809697,5.923836,0.157423,0.135726,0.04562,0.048629,0.044382,0.10254,0.056521,0.056835,0.003991,0.213831,1.002959,0.000905,0.280095,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
-0.132579,0.457428,0.000061,0.000072,7.876026,0.343403,0.299473,0.297371,0.310761,2.098904,16.88091,0.000031,0.902619,0.809697,5.923836,0.157423,0.135726,0.04562,0.048629,0.044382,0.10254,0.056521,0.056835,0.003991,0.213831,1.002959,0.000905,0.280095,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
-0.132579,0.457428,0.000061,0.000072,7.876026,0.343403,0.299473,0.297371,0.310761,2.098904,16.88091,0.000031,0.902619,0.809697,5.923836,0.157423,0.135726,0.04562,0.048629,0.044382,0.10254,0.056521,0.056835,0.003991,0.213831,1.002959,0.000905,0.280095,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
-0.667869,-0.288123,0.000021,0.00001,4.803983,0.417922,0.475149,0.497392,0.466837,2.094423,12.185036,0.000009,0.572308,1.063579,2.827673,0.185517,0.134461,0.032503,0.045444,0.032136,0.134576,0.073335,0.01975,0.004353,0.216249,1.003675,0.000904,0.291385,0,84.41511,5.094339,1.403113,0.529878,0.704862,0.881129,0.074853,61.86778,5.439697,247.8309,0.353186,0.006719,0.015547,0.026144,0.000197,0.003599,1952.656,0.677888,0,0.968043,0.124894,0,0.030957,0.002239,786.2035,45133.17
0.046815,-0.000366,0.00011,0.000121,6.026298,0.405908,0.400906,0.402965,0.398861,2.098037,13.323855,0.00011,0.737626,0.936947,5.093478,0.175131,0.128878,0.031822,0.035413,0.021755,0.092379,0.053576,0.024557,0.00427,0.215688,1.003211,0.000904,0.278697,0,93.78921,5.231172,1.36556,0.663967,1.118776,0.893384,0.189494,110.3818,6.114261,135.7066,0.473567,0.007716,0.007507,0.100277,0.00009,0.0191,8336.209,0.28,0,0.8249,0.096011,0,0.144536,0.004015,913.0019,40363.7
0.079863,0.160547,0.00045,0.000478,5.288632,0.458362,0.41751,0.445847,0.424028,2.106649,9.837208,0.000327,0.850426,0.679503,3.261986,0.161267,0.121025,0.031102,0.033206,0.03455,0.097451,0.066158,0.02645,0.004605,0.21097,1.003716,0.000877,0.2943,0.002833,78.52992,4.76288,1.329818,0.739133,0.988325,0.901746,0.117941,82.84793,5.971395,166.7417,0.69107,0.013362,0.029337,0.153688,0.000134,0.011994,12352.69,0.327413,0,0.725699,0.086052,0,0.199193,0.004873,547.3149,45225.65
0.072062,0.26978,0.000086,0.000097,6.29193,0.32986,0.354666,0.368756,0.367033,2.10494,13.117852,0.000064,0.905096,0.929305,3.826219,0.15844,0.12201,0.03628,0.048771,0.040443,0.10955,0.079396,0.054825,0.005186,0.214941,1.003309,0.000871,0.283592,0.002804,80.05809,5.157029,1.410877,0.509685,0.705958,0.887055,0.087097,65.54514,5.544396,245.3122,1.080624,0.023498,0.01977,0.083318,0.000376,0.007713,2606.794,0.532602,0,0.966711,0.104339,0,0.032202,0.001881,727.1942,247927.3
-0.02664,-0.165893,0.000147,0.000199,5.133698,0.347857,0.440968,0.445463,0.444169,2.14422,5.244706,0.000177,0.710148,0.718923,3.179107,0.15795,0.13301,0.031696,0.051076,0.056562,0.089105,0.070742,0.091503,0.004948,0.215838,1.005557,0.001064,0.262694,0.006185,65.53494,4.396697,1.323656,0.741977,0.768426,0.897173,0.123336,68.36526,5.741877,214.374,1.259244,0.026748,0.033055,0.153095,0.000155,0.010125,2384.524,0.739963,0,0.932756,0.115459,0,0.062764,0.003444,427.5798,170698.5
0.210416,0.292229,0.00032,0.00037,6.173244,0.371321,0.373013,0.386426,0.325918,2.090272,12.258329,0.000295,0.728713,0.68426,5.300595,0.166983,0.131241,0.034175,0.047877,0.056011,0.140248,0.086052,0.024333,0.005033,0.210944,1.00702,0.00128,0.274069,0.006089,88.26417,5.352103,1.377212,0.675834,1.230913,0.895679,0.136755,146.3333,6.210795,751.5848,2.408706,0.032018,0.056177,0.659556,0.000255,0.012717,12542.55,1.222969,0,0.880826,0.10271,0,0.105042,0.003869,525.5016,142601.6
0.250642,-0.041511,0.000041,0.000052,5.446793,0.416141,0.379857,0.388797,0.374488,2.126719,7.12011,0.000063,0.739564,0.719181,3.277921,0.190284,0.164988,0.045212,0.066542,0.045948,0.101186,0.064689,0.051518,0.008487,0.216243,1.014163,0.001763,0.276242,0.02234,74.64718,4.798442,1.365175,0.828292,1.071225,0.896146,0.072855,39.84261,5.817527,600.4916,1.503945,0.027214,0.123973,0.625929,0.000299,0.005842,1976.879,1.584142,0,0.769641,0.113311,0,0.177412,0.005649,630.9762,249617.8
-0.007273,-0.161052,0.000419,0.000496,6.632466,0.460251,0.432882,0.334936,0.41056,2.118597,7.759584,0.000236,0.782451,0.742117,2.628915,0.171827,0.1412,0.033644,0.04718,0.040853,0.092082,0.081556,0.060897,0.00387,0.213761,1.002948,0.000847,0.286459,0.002152,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59
0.042269,0.053373,0.000263,0.000336,6.816466,0.324793,0.349993,0.315263,0.406752,2.138118,15.407609,0.000378,0.8432,0.864948,3.951372,0.16378,0.152751,0.032824,0.051688,0.0304,0.102794,0.078472,0.064547,0.006746,0.2111,1.003282,0.000899,0.279405,0.005679,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.042269,0.053373,0.000263,0.000336,6.816466,0.324793,0.349993,0.315263,0.406752,2.138118,15.407609,0.000378,0.8432,0.864948,3.951372,0.16378,0.152751,0.032824,0.051688,0.0304,0.102794,0.078472,0.064547,0.006746,0.2111,1.003282,0.000899,0.279405,0.005679,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.666929,-0.053339,0.000085,0.000086,6.015857,0.375799,0.335357,0.403433,0.328884,2.087516,11.382442,0.000067,0.691022,0.725593,4.018493,0.168507,0.13129,0.040805,0.039276,0.081191,0.119242,0.062029,0.041499,0.005928,0.209976,1.0037,0.000943,0.300098,0,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.666929,-0.053339,0.000085,0.000086,6.015857,0.375799,0.335357,0.403433,0.328884,2.087516,11.382442,0.000067,0.691022,0.725593,4.018493,0.168507,0.13129,0.040805,0.039276,0.081191,0.119242,0.062029,0.041499,0.005928,0.209976,1.0037,0.000943,0.300098,0,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
-0.079153,-0.533713,0.000079,0.000051,6.925236,0.340276,0.308905,0.371344,0.482893,2.091121,22.302874,0.000062,0.705877,0.665849,2.712984,0.1693,0.136638,0.036638,0.044226,0.05102,0.10419,0.07192,0.065273,0.006103,0.218069,1.002655,0.000833,0.286617,0,89.67092,4.616615,1.2258,0.564735,0.974065,0.873325,0.109412,167.415,7.633121,936.7604,3.054246,0.050592,0.066028,0.221585,0.000747,0.006646,14153.31,1.773446,0,0.470706,0.075375,0,0.249308,0.006864,496.5853,215313.5
-0.211829,0.087835,0.000769,0.000929,4.569452,0.479229,0.493529,0.491339,0.451693,2.117966,7.398987,0.000693,0.741637,0.833232,2.655671,0.16255,0.112284,0.034145,0.043154,0.037856,0.095794,0.062745,0.036695,0.004068,0.214587,1.005156,0.000995,0.287278,0.007457,99.41403,6.279514,1.509499,0.608864,1.334992,0.903752,0.126426,50.01596,5.504524,178.8387,0.577932,0.008355,0.005608,0.371028,0.000069,0.011394,1910.133,0.214088,0,0.893475,0.096662,0,0.095241,0.003693,728.8776,86351.68
0.20022,0.285347,0.001234,0.001773,4.973062,0.514962,0.491562,0.478971,0.425797,2.115345,7.97169,0.001199,0.721574,0.695915,3.298266,0.162215,0.121231,0.048358,0.037036,0.149904,0.070956,0.058477,0.109293,0.006366,0.21449,1.011009,0.001554,0.290608,0.017534,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.20022,0.285347,0.001234,0.001773,4.973062,0.514962,0.491562,0.478971,0.425797,2.115345,7.97169,0.001199,0.721574,0.695915,3.298266,0.162215,0.121231,0.048358,0.037036,0.149904,0.070956,0.058477,0.109293,0.006366,0.21449,1.011009,0.001554,0.290608,0.017534,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.20022,0.285347,0.001234,0.001773,4.973062,0.514962,0.491562,0.478971,0.425797,2.115345,7.97169,0.001199,0.721574,0.695915,3.298266,0.162215,0.121231,0.048358,0.037036,0.149904,0.070956,0.058477,0.109293,0.006366,0.21449,1.011009,0.001554,0.290608,0.017534,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.01753,-0.171429,0.000542,0.000749,4.92012,0.36781,0.404585,0.462253,0.429668,2.117791,8.634946,0.000567,0.70345,0.785734,2.676754,0.176778,0.139873,0.031696,0.040853,0.025314,0.106218,0.061537,0.050664,0.006405,0.217801,1.004242,0.000923,0.292852,0.002409,73.60586,4.408865,1.279867,0.801271,1.171921,0.895573,0.090288,49.38638,6.351178,127.9451,0.284273,0.007364,0.051621,0.191804,0.000263,0.006413,2124.529,0.406954,0,0.936085,0.122871,0,0.05987,0.004126,385.7847,27277.16
-0.171818,0.188975,0.000236,0.000281,5.24957,0.422473,0.430065,0.459382,0.384816,2.111772,4.617835,0.000262,0.986172,0.821915,3.772863,0.203111,0.127402,0.069715,0.050346,0.06097,0.073699,0.057644,0.057206,0.004456,0.212677,1.006562,0.001193,0.302571,0.011294,86.37088,6.601814,1.660068,0.550907,1.039328,0.898215,0.083048,18.2622,4.464993,270.5937,0.974043,0.015788,0.011381,0.243518,0.000114,0.015102,791.4097,0.378073,0,0.571238,0.08223,0,0.245088,0.006767,1218.678,754817.2
-0.080555,0.058051,0.000196,0.000226,5.737502,0.419311,0.446474,0.430244,0.433853,2.149717,2.449075,0.00014,0.825528,0.768055,3.723639,0.17957,0.140258,0.06204,0.058162,0.055281,0.070856,0.05952,0.023483,0.006346,0.215686,1.004047,0.000916,0.275383,0.003104,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
-0.080555,0.058051,0.000196,0.000226,5.737502,0.419311,0.446474,0.430244,0.433853,2.149717,2.449075,0.00014,0.825528,0.768055,3.723639,0.17957,0.140258,0.06204,0.058162,0.055281,0.070856,0.05952,0.023483,0.006346,0.215686,1.004047,0.000916,0.275383,0.003104,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
