@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_F# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
0.252934,-0.016881,0.00019,0.000161,6.136849,0.383825,0.392051,0.404038,0.417666,2.095851,15.841643,0.000193,0.875321,0.706307,3.390577,0.177599,0.136846,0.035929,0.04044,0.028859,0.134018,0.068573,0.021182,0.004602,0.211048,1.007013,0.001144,0.286116,0.005119,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91,-0.080085,-7.517382,-7.820807,13.74651,19.41287,0.686037,-2.61919,3.356307,-19.28187,-4.10157,-3.943247,0.037508,0.133855,0.361773,90.13054,-3.993373,6.883963,3.016366,-0.005279,-3.073557,0.000042,-0.436096,notsexy
0.319658,0.565385,0.000779,0.000911,5.124522,0.384445,0.425836,0.420315,0.401924,2.088952,12.337659,0.000544,0.733247,0.743472,3.222506,0.1801,0.123575,0.041995,0.03561,0.039271,0.097942,0.056819,0.025441,0.004635,0.215431,1.003738,0.000909,0.286409,0,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,0.652995,-6.145431,-5.384692,16.98411,14.41078,1.654455,4.354507,3.01669,-13.31927,0.40668,0.070187,0.027828,0.144937,1.560446,22.75479,-2.629747,5.222915,2.984452,0.040958,-3.185852,0.000079,-0.145031,notsexy
0.319658,0.565385,0.000779,0.000911,5.124522,0.384445,0.425836,0.420315,0.401924,2.088952,12.337659,0.000544,0.733247,0.743472,3.222506,0.1801,0.123575,0.041995,0.03561,0.039271,0.097942,0.056819,0.025441,0.004635,0.215431,1.003738,0.000909,0.286409,0,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,0.652995,-6.145431,-5.384692,16.98411,14.41078,1.654455,4.354507,3.01669,-13.31927,0.40668,0.070187,0.027828,0.144937,1.560446,22.75479,-2.629747,5.222915,2.984452,0.040958,-3.185852,0.000079,-0.145031,notsexy
0.176982,-0.13252,0.000082,0.000101,7.486425,0.297852,0.300653,0.31001,0.3591,2.068311,31.416817,0.000033,0.644677,0.752489,4.521078,0.144016,0.12715,0.029995,0.037092,0.044679,0.108613,0.091239,0.043097,0.004432,0.214595,1.003256,0.000873,0.27956,0,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77,-0.66243,-6.973906,-10.40574,9.060164,11.19911,-4.063507,-6.624373,3.36432,-19.93029,-7.611714,-7.294134,0.013309,0.162149,0.379785,64.61641,-2.680382,4.942266,2.696044,-0.097328,-2.622039,0.000026,-0.049282,notsexy
0.280591,-0.095,0.000145,0.000139,8.632688,0.297187,0.240366,0.249742,0.251666,2.123464,7.817235,0.000111,0.683702,0.682413,7.45779,0.150996,0.125125,0.030586,0.055397,0.033986,0.08428,0.055531,0.056403,0.004405,0.212414,1.002436,0.000795,0.291903,0,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,-1.291068,-4.718195,-4.329246,8.596956,17.33559,1.662511,-6.217769,2.956245,-24.31644,-2.356136,-0.367168,0.021779,0.175338,0.194199,103.7613,-3.181394,6.850595,3.677746,-0.038887,-3.343312,0.00009,-0.157941,notsexy
0.280591,-0.095,0.000145,0.000139,8.632688,0.297187,0.240366,0.249742,0.251666,2.123464,7.817235,0.000111,0.683702,0.682413,7.45779,0.150996,0.125125,0.030586,0.055397,0.033986,0.08428,0.055531,0.056403,0.004405,0.212414,1.002436,0.000795,0.291903,0,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,-1.291068,-4.718195,-4.329246,8.596956,17.33559,1.662511,-6.217769,2.956245,-24.31644,-2.356136,-0.367168,0.021779,0.175338,0.194199,103.7613,-3.181394,6.850595,3.677746,-0.038887,-3.343312,0.00009,-0.157941,notsexy
0.08439,-0.048852,0.000006,0.000004,6.531947,0.393851,0.380176,0.389838,0.297168,2.030123,26.997537,0.000006,0.876418,0.817358,3.782892,0.207151,0.172287,0.064996,0.056811,0.033446,0.096451,0.084889,0.0285,0.005662,0.211843,1.002694,0.000854,0.284841,0.00271,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,-0.34369,-4.124396,-4.055043,15.53701,12.6455,-8.084796,-8.24401,3.401845,-26.78337,-9.602446,-10.06862,0.017544,0.145112,-0.009025,107.3721,-5.451232,9.71179,4.431079,-0.029998,-5.433269,0.000069,-0.03393,notsexy
0.08439,-0.048852,0.000006,0.000004,6.531947,0.393851,0.380176,0.389838,0.297168,2.030123,26.997537,0.000006,0.876418,0.817358,3.782892,0.207151,0.172287,0.064996,0.056811,0.033446,0.096451,0.084889,0.0285,0.005662,0.211843,1.002694,0.000854,0.284841,0.00271,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,-0.34369,-4.124396,-4.055043,15.53701,12.6455,-8.084796,-8.24401,3.401845,-26.78337,-9.602446,-10.06862,0.017544,0.145112,-0.009025,107.3721,-5.451232,9.71179,4.431079,-0.029998,-5.433269,0.000069,-0.03393,notsexy
-0.311756,0.150501,0.000118,0.00013,6.08886,0.403777,0.369214,0.321195,0.388711,2.067828,25.268757,0.000115,0.797857,0.827977,3.944168,0.17292,0.161787,0.050238,0.061904,0.031441,0.113613,0.061285,0.049661,0.007914,0.213995,1.007859,0.001188,0.287059,0.019135,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,-0.642197,-8.06297,-8.319716,23.79169,7.449854,-10.15603,-3.187869,3.187238,-26.61034,-1.880456,-0.440776,0.019964,0.11336,0.676258,23.3306,-4.68907,9.370955,6.283502,0.277335,-4.318042,0.000169,-0.576585,notsexy
-0.311756,0.150501,0.000118,0.00013,6.08886,0.403777,0.369214,0.321195,0.388711,2.067828,25.268757,0.000115,0.797857,0.827977,3.944168,0.17292,0.161787,0.050238,0.061904,0.031441,0.113613,0.061285,0.049661,0.007914,0.213995,1.007859,0.001188,0.287059,0.019135,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,-0.642197,-8.06297,-8.319716,23.79169,7.449854,-10.15603,-3.187869,3.187238,-26.61034,-1.880456,-0.440776,0.019964,0.11336,0.676258,23.3306,-4.68907,9.370955,6.283502,0.277335,-4.318042,0.000169,-0.576585,notsexy
0.138124,0.182241,0.000645,0.000744,4.9203,0.422491,0.469781,0.475166,0.422547,2.103743,7.085421,0.000607,0.746595,0.94166,2.779474,0.181918,0.125995,0.047136,0.043925,0.053327,0.096099,0.066788,0.035042,0.005121,0.215678,1.005504,0.000978,0.284469,0.009233,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853,-0.210072,-1.918837,-2.138849,16.85616,13.25503,-5.227167,1.270964,3.252736,-16.03576,-1.859657,-0.848006,0.006655,0.14859,1.115816,39.04821,-3.089979,6.753423,3.586161,0.257282,-4.509302,0.000203,-0.173972,notsexy
0.22478,0.071428,0.000118,0.000149,6.629008,0.347282,0.331132,0.325445,0.353743,2.1026,12.495687,0.000187,0.902135,0.779643,3.991979,0.194548,0.1734,0.050772,0.085194,0.050145,0.101172,0.07984,0.062662,0.009819,0.213855,1.006842,0.001328,0.283242,0.006654,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7,0.23197,2.617545,3.051675,14.3492,23.64981,-1.43953,-1.039955,2.76533,-14.79892,-0.724439,0.186661,0.006655,0.14142,0.506932,97.69521,-3.681644,9.154803,5.757363,0.512266,-4.629466,0.000153,-0.439701,notsexy
-0.030037,-0.102123,0.000011,0.000013,6.50108,0.384794,0.38845,0.396437,0.401869,2.147826,7.235232,0.000014,0.74653,0.847364,4.563078,0.176181,0.15994,0.041409,0.044788,0.021927,0.105934,0.077443,0.014992,0.005693,0.21593,1.006795,0.001087,0.272484,0.010278,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26,0.351679,0.595627,2.925677,9.159415,16.17185,-5.152031,-4.240114,3.626613,-18.16412,-1.517333,-1.859985,0.012099,0.138113,1.043679,50.31654,-3.275262,6.566503,3.607663,-0.044026,-5.435281,0.000042,-0.557453,notsexy
0.054251,0.140022,0.000565,0.000753,4.796122,0.511682,0.482847,0.463551,0.453872,2.12019,8.544207,0.000304,0.956021,0.695568,2.946483,0.1718,0.108263,0.036223,0.039559,0.035829,0.100973,0.056829,0.024267,0.006229,0.216365,1.0023,0.000802,0.287905,0,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88,0.411337,-7.665974,-8.217117,10.59356,12.99911,-0.508055,1.412576,3.057381,-15.57556,-2.492363,-2.324284,0.022989,0.139667,1.366605,0,-2.550881,5.287126,3.079489,0.087293,-3.601609,0.00006,0.044024,notsexy
0.231555,-0.024972,0.000365,0.000525,4.951419,0.459945,0.480524,0.500715,0.482426,2.132793,4.55239,0.000393,0.843254,0.844466,2.74025,0.193821,0.12814,0.049683,0.047083,0.089592,0.124521,0.063453,0.047066,0.005029,0.215182,1.005328,0.00098,0.274719,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
0.231555,-0.024972,0.000365,0.000525,4.951419,0.459945,0.480524,0.500715,0.482426,2.132793,4.55239,0.000393,0.843254,0.844466,2.74025,0.193821,0.12814,0.049683,0.047083,0.089592,0.124521,0.063453,0.047066,0.005029,0.215182,1.005328,0.00098,0.274719,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
0.231555,-0.024972,0.000365,0.000525,4.951419,0.459945,0.480524,0.500715,0.482426,2.132793,4.55239,0.000393,0.843254,0.844466,2.74025,0.193821,0.12814,0.049683,0.047083,0.089592,0.124521,0.063453,0.047066,0.005029,0.215182,1.005328,0.00098,0.274719,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
0.130286,0.006151,0.000123,0.000089,5.519701,0.528156,0.454878,0.390506,0.387372,2.135683,3.92995,0.000175,0.835847,0.884436,3.494056,0.172692,0.132449,0.048895,0.052923,0.036186,0.102856,0.066447,0.031904,0.003578,0.211944,1.00396,0.000941,0.293923,0.002885,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,-0.189318,0.650123,0.239537,8.408255,14.18652,-1.03557,-3.756497,3.085285,-13.02514,0.025155,-0.237443,0.025408,0.127337,1.751388,20.29654,-2.925063,5.889753,3.192519,-0.047955,-3.934474,0.000081,-0.123848,notsexy
0.130286,0.006151,0.000123,0.000089,5.519701,0.528156,0.454878,0.390506,0.387372,2.135683,3.92995,0.000175,0.835847,0.884436,3.494056,0.172692,0.132449,0.048895,0.052923,0.036186,0.102856,0.066447,0.031904,0.003578,0.211944,1.00396,0.000941,0.293923,0.002885,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,-0.189318,0.650123,0.239537,8.408255,14.18652,-1.03557,-3.756497,3.085285,-13.02514,0.025155,-0.237443,0.025408,0.127337,1.751388,20.29654,-2.925063,5.889753,3.192519,-0.047955,-3.934474,0.000081,-0.123848,notsexy
0.24037,0.361401,0.000212,0.000324,6.729521,0.484104,0.458983,0.41611,0.450976,2.075197,21.228008,0.00051,0.629598,0.839921,2.758366,0.16134,0.1209,0.028992,0.037576,0.0266,0.096427,0.06779,0.073015,0.004594,0.21414,1.008522,0.001307,0.301611,0.005954,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16,-0.96561,2.789898,4.097074,21.50859,17.85064,-4.617296,-0.826869,3.519866,-13.39435,0.514077,-0.523287,0.00484,0.192394,1.448847,17.23566,-2.936824,6.717958,3.069439,0.49879,-3.172207,0.000011,0.238542,notsexy
0.14528,0.321213,0.00062,0.000788,4.877338,0.477007,0.491915,0.487079,0.46395,2.104523,7.86408,0.000327,0.66762,0.712404,2.833713,0.165018,0.111143,0.031871,0.028586,0.034118,0.095533,0.07484,0.029442,0.004154,0.216949,1.003017,0.000831,0.285234,0,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94,-1.33525,-3.029167,-3.715054,7.896274,5.66383,-4.859658,-2.386353,2.81455,-16.09708,-0.832317,-2.243739,0.026013,0.147409,1.191503,1.938068,-2.243834,4.234663,2.409876,-0.141165,-3.015886,0.000049,-0.093659,notsexy
0.383064,0.042961,0.0002,0.000237,8.299191,0.358858,0.325903,0.314449,0.561426,2.095603,32.025138,0.000227,0.880812,0.704488,2.62655,0.183946,0.175039,0.042943,0.051041,0.050939,0.089361,0.077715,0.114856,0.009067,0.217781,1.005222,0.001184,0.299007,0.0089,60.13826,3.63812,1.174672,0.883481,0.86022,0.891684,0.049322,30.07203,6.406504,321.4122,0.799651,0.021655,0.122065,0.335405,0.000238,0.005174,1321.421,1.269331,0,0.762983,0.086682,0,0.180961,0.004354,294.9989,39772.07,-0.667546,-3.586915,-3.263746,24.12525,20.25711,2.579237,-3.166631,3.085252,-16.70251,-2.469099,-1.823873,0.003025,0.145445,0.725269,76.66014,-5.213489,9.585897,3.647891,0.079088,-5.050771,0.00003,-0.317643,notsexy
-0.313674,0.679658,0.000181,0.000225,4.766852,0.380699,0.447926,0.48543,0.398022,2.071882,17.797461,0.000083,0.573192,1.181055,2.930252,0.146298,0.11075,0.025575,0.035832,0.037779,0.164605,0.067311,0.017742,0.00485,0.210779,1.002472,0.000819,0.283762,0,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42,-0.39855,-2.976542,-8.02609,9.677184,15.00655,-4.177099,-3.038194,3.286334,-25.55871,-7.287053,-9.840984,0.010284,0.154764,0.284422,99.33344,-3.021601,6.436436,3.585713,0.10415,-3.175865,0.000017,-0.098959,notsexy
0.212623,0.191553,0.001912,0.002349,5.708809,0.509335,0.490485,0.503527,0.432258,2.065907,19.985033,0.001298,0.763046,0.8105,3.826643,0.17328,0.125641,0.063429,0.063767,0.042753,0.090111,0.077921,0.089772,0.007798,0.209963,1.003419,0.000952,0.289801,0.002206,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39,-0.873194,1.644029,1.6078,21.29806,28.79609,2.309768,0.697427,4.277096,-15.14982,-1.412549,-1.799552,0.00363,0.1384,0.804289,15.03867,-4.457818,8.48899,4.594701,-0.18205,-9.732497,0.000077,-0.357304,notsexy
0.082903,-0.043356,0.000155,0.000122,6.233093,0.449134,0.42594,0.43003,0.371278,2.110315,7.314843,0.000112,0.857323,0.676437,3.664713,0.186384,0.126531,0.049138,0.053956,0.086466,0.107615,0.065834,0.030974,0.00524,0.213199,1.005355,0.001014,0.302517,0.00717,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7,0.214816,-1.779118,0.196502,12.26062,14.82511,-2.267457,-5.53223,2.765763,-19.58133,-4.980392,-4.617028,0.014519,0.126358,0.972872,31.61833,-2.704164,5.540488,3.400996,0.116858,-3.429124,0.000136,-0.199826,notsexy
0.424612,-0.054313,0.000045,0.000037,6.707337,0.384493,0.349233,0.336032,0.403108,2.103223,21.531014,0.000041,0.814804,0.876822,3.512777,0.177813,0.139322,0.039425,0.05409,0.03759,0.080662,0.071246,0.048723,0.00715,0.215616,1.00274,0.000828,0.283727,0,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,-1.272227,-6.692908,-5.590516,18.14259,12.12874,-12.7823,-11.08729,3.015789,-16.0647,-1.253171,-0.581525,0.018149,0.173101,0.199649,129.4755,-3.566399,6.592758,3.409903,0.089851,-5.589179,0.000059,0.179087,notsexy
0.424612,-0.054313,0.000045,0.000037,6.707337,0.384493,0.349233,0.336032,0.403108,2.103223,21.531014,0.000041,0.814804,0.876822,3.512777,0.177813,0.139322,0.039425,0.05409,0.03759,0.080662,0.071246,0.048723,0.00715,0.215616,1.00274,0.000828,0.283727,0,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,-1.272227,-6.692908,-5.590516,18.14259,12.12874,-12.7823,-11.08729,3.015789,-16.0647,-1.253171,-0.581525,0.018149,0.173101,0.199649,129.4755,-3.566399,6.592758,3.409903,0.089851,-5.589179,0.000059,0.179087,notsexy
-0.192226,0.040411,0.000117,0.000071,7.200465,0.338025,0.332776,0.321875,0.494756,2.093392,30.310123,0.000095,0.797313,0.663605,4.369113,0.150071,0.164517,0.038867,0.052693,0.018967,0.133403,0.100496,0.032071,0.010675,0.211956,1.003338,0.000892,0.278194,0.002646,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17,0.203824,-3.909896,-0.890108,14.39637,13.59695,-2.679445,-4.609423,2.937871,-18.96844,-5.821942,-6.660793,0.012704,0.163973,0.144323,151.3988,-3.091713,6.597013,3.365124,0.017716,-3.884864,0.000016,-0.372214,notsexy
-0.192226,0.040411,0.000117,0.000071,7.200465,0.338025,0.332776,0.321875,0.494756,2.093392,30.310123,0.000095,0.797313,0.663605,4.369113,0.150071,0.164517,0.038867,0.052693,0.018967,0.133403,0.100496,0.032071,0.010675,0.211956,1.003338,0.000892,0.278194,0.002646,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17,0.203824,-3.909896,-0.890108,14.39637,13.59695,-2.679445,-4.609423,2.937871,-18.96844,-5.821942,-6.660793,0.012704,0.163973,0.144323,151.3988,-3.091713,6.597013,3.365124,0.017716,-3.884864,0.000016,-0.372214,notsexy
