@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
-0.488514,-1.259745,-1.244572,8.855232,12.70277,-1.855388,-1.65747,3.030072,-17.47964,-2.723208,-3.346522,0.00726,0.162636,0.085551,85.13491,-2.503482,4.960816,3.13206,0.229888,-3.131913,0.000026,-0.647844,notsexy
-0.488514,-1.259745,-1.244572,8.855232,12.70277,-1.855388,-1.65747,3.030072,-17.47964,-2.723208,-3.346522,0.00726,0.162636,0.085551,85.13491,-2.503482,4.960816,3.13206,0.229888,-3.131913,0.000026,-0.647844,notsexy
-0.488514,-1.259745,-1.244572,8.855232,12.70277,-1.855388,-1.65747,3.030072,-17.47964,-2.723208,-3.346522,0.00726,0.162636,0.085551,85.13491,-2.503482,4.960816,3.13206,0.229888,-3.131913,0.000026,-0.647844,notsexy
-0.900219,-5.490613,-6.982772,12.67332,9.315406,-4.240772,-4.621318,3.052006,-12.16993,4.060255,5.438808,0.005445,0.170063,0.253875,118.4711,-2.981675,6.842334,4.27666,0.507013,-3.614145,0.000031,0.066651,notsexy
-0.900219,-5.490613,-6.982772,12.67332,9.315406,-4.240772,-4.621318,3.052006,-12.16993,4.060255,5.438808,0.005445,0.170063,0.253875,118.4711,-2.981675,6.842334,4.27666,0.507013,-3.614145,0.000031,0.066651,notsexy
-0.900219,-5.490613,-6.982772,12.67332,9.315406,-4.240772,-4.621318,3.052006,-12.16993,4.060255,5.438808,0.005445,0.170063,0.253875,118.4711,-2.981675,6.842334,4.27666,0.507013,-3.614145,0.000031,0.066651,notsexy
-0.398953,-7.815289,-6.131784,15.90582,21.61263,0.656331,-4.373892,2.828352,-20.64091,-4.115922,-2.632248,0.006655,0.159817,0.053122,122.0297,-4.143525,9.089835,4.731884,0.407904,-4.652675,0.000073,-0.151662,notsexy
-0.398953,-7.815289,-6.131784,15.90582,21.61263,0.656331,-4.373892,2.828352,-20.64091,-4.115922,-2.632248,0.006655,0.159817,0.053122,122.0297,-4.143525,9.089835,4.731884,0.407904,-4.652675,0.000073,-0.151662,notsexy
-0.398953,-7.815289,-6.131784,15.90582,21.61263,0.656331,-4.373892,2.828352,-20.64091,-4.115922,-2.632248,0.006655,0.159817,0.053122,122.0297,-4.143525,9.089835,4.731884,0.407904,-4.652675,0.000073,-0.151662,notsexy
0.126204,-7.887565,-12.52684,13.47669,21.39945,-4.812298,-2.136452,2.721527,-20.42795,-4.870255,-5.19838,0.011494,0.1679,-0.021669,130.7618,-4.47816,7.806961,3.779968,0.018302,-5.165182,0.00005,0.087729,notsexy
0.126204,-7.887565,-12.52684,13.47669,21.39945,-4.812298,-2.136452,2.721527,-20.42795,-4.870255,-5.19838,0.011494,0.1679,-0.021669,130.7618,-4.47816,7.806961,3.779968,0.018302,-5.165182,0.00005,0.087729,notsexy
0.126204,-7.887565,-12.52684,13.47669,21.39945,-4.812298,-2.136452,2.721527,-20.42795,-4.870255,-5.19838,0.011494,0.1679,-0.021669,130.7618,-4.47816,7.806961,3.779968,0.018302,-5.165182,0.00005,0.087729,notsexy
-0.331355,-5.177252,-5.061733,23.23257,13.75416,1.704194,-4.446712,2.505765,-26.33031,-3.870685,-3.341397,0.010284,0.19715,0.561663,28.41431,-2.345718,6.748831,3.02472,0.265408,-3.463935,0.00002,-0.117519,notsexy
0.769805,-0.268768,-2.881164,15.82932,15.09449,2.128625,-0.189796,3.366024,-17.20456,-0.293674,0.965987,0.003025,0.13843,0.833117,38.53699,-3.514703,7.079137,3.756325,-0.062492,-4.691655,0.000122,-0.071754,notsexy
0.769805,-0.268768,-2.881164,15.82932,15.09449,2.128625,-0.189796,3.366024,-17.20456,-0.293674,0.965987,0.003025,0.13843,0.833117,38.53699,-3.514703,7.079137,3.756325,-0.062492,-4.691655,0.000122,-0.071754,notsexy
-1.388826,-4.632804,-4.624796,10.46505,16.82266,-1.786477,-4.795667,3.368339,-12.9201,0.929687,-0.921779,0.015729,0.151424,0.903043,74.55656,-3.971774,9.876007,2.750963,-0.318739,-4.991515,0.000091,1.05412,notsexy
-0.16441,-4.800219,-4.654275,23.70626,26.62856,3.672212,-3.803483,2.758649,-22.46033,-1.965053,-1.815584,0.00363,0.141468,0.486211,62.55339,-6.462186,11.70439,6.729999,0.348746,-5.035653,0.000429,-0.145168,notsexy
-1.305296,-5.652673,-6.700217,20.36768,18.83459,-0.121676,-5.17214,3.286549,-19.43605,-0.46945,1.343803,0.009074,0.15555,0.203012,185.2797,-3.078984,7.394516,4.268239,0.339192,-5.723249,0.000024,0.87773,notsexy
-1.305296,-5.652673,-6.700217,20.36768,18.83459,-0.121676,-5.17214,3.286549,-19.43605,-0.46945,1.343803,0.009074,0.15555,0.203012,185.2797,-3.078984,7.394516,4.268239,0.339192,-5.723249,0.000024,0.87773,notsexy
-0.037256,3.368399,3.454322,19.46161,23.61261,0.87864,-0.572481,2.93692,-16.07752,0.253757,0.346249,0.005445,0.143914,1.334529,35.83515,-3.800502,7.168693,4.581914,-0.05905,-5.059235,0.000518,-0.533886,notsexy
-0.037256,3.368399,3.454322,19.46161,23.61261,0.87864,-0.572481,2.93692,-16.07752,0.253757,0.346249,0.005445,0.143914,1.334529,35.83515,-3.800502,7.168693,4.581914,-0.05905,-5.059235,0.000518,-0.533886,notsexy
-0.019104,-3.945586,-5.926449,8.315223,14.50194,-9.39325,-1.638699,2.442864,-17.41734,0.34923,-4.358688,0.00363,0.14112,-0.035943,177.8412,-2.6051,6.940797,4.236435,0.607851,-4.461589,0.000048,-0.092394,notsexy
-0.019104,-3.945586,-5.926449,8.315223,14.50194,-9.39325,-1.638699,2.442864,-17.41734,0.34923,-4.358688,0.00363,0.14112,-0.035943,177.8412,-2.6051,6.940797,4.236435,0.607851,-4.461589,0.000048,-0.092394,notsexy
0.101414,-1.704229,-1.099592,12.73737,11.70515,-2.606438,-9.428179,2.812541,-14.11897,-2.256085,-2.092722,0.013914,0.148143,1.053842,8.265776,-2.716948,5.043797,2.41494,0.174416,-4.069887,0.00002,-0.47691,notsexy
-0.653335,-6.900081,-7.525606,17.29706,17.78085,-1.81608,-1.655767,3.664329,-20.09662,-4.737322,-5.617423,0.046582,0.129928,1.123138,20.97329,-5.1078,8.503868,4.005335,0.082018,-4.965957,0.000154,-0.353059,notsexy
-0.471586,1.020991,-2.33806,14.56635,14.57218,0.992623,1.124293,2.72842,-12.85376,2.149851,1.775285,0.005445,0.110685,1.098742,30.13356,-5.92861,9.781034,3.452363,0.061792,-3.452115,0.000105,-0.118631,notsexy
-0.471586,1.020991,-2.33806,14.56635,14.57218,0.992623,1.124293,2.72842,-12.85376,2.149851,1.775285,0.005445,0.110685,1.098742,30.13356,-5.92861,9.781034,3.452363,0.061792,-3.452115,0.000105,-0.118631,notsexy
-0.471586,1.020991,-2.33806,14.56635,14.57218,0.992623,1.124293,2.72842,-12.85376,2.149851,1.775285,0.005445,0.110685,1.098742,30.13356,-5.92861,9.781034,3.452363,0.061792,-3.452115,0.000105,-0.118631,notsexy
-0.471586,1.020991,-2.33806,14.56635,14.57218,0.992623,1.124293,2.72842,-12.85376,2.149851,1.775285,0.005445,0.110685,1.098742,30.13356,-5.92861,9.781034,3.452363,0.061792,-3.452115,0.000105,-0.118631,notsexy
-0.64197,-3.05709,-5.099049,10.50927,18.91018,-3.935295,0.710892,3.025819,-16.67583,0.489475,0.045056,0.016334,0.110054,0.660594,69.1444,-2.189975,5.016626,2.724767,-0.013488,-3.650323,0.00006,-1.014114,notsexy
-0.452759,2.883038,1.405257,10.43377,15.65143,-10.50136,-11.63545,3.028207,-26.88939,-3.111818,-6.635357,0.00726,0.19734,-0.534302,306.2231,-3.69315,7.651352,4.093396,0.048583,-4.827001,0.000005,-0.178752,notsexy
0.220319,0.488225,2.284823,9.460307,17.0979,-1.279643,-0.652493,3.808014,-13.7057,0.606756,1.516408,0.011494,0.142388,0.582723,9.318783,-2.802052,5.770764,3.246673,0.016567,-3.762666,0.000046,-0.59358,notsexy
-0.686626,2.313079,3.887139,13.7982,17.88672,-3.835693,1.261266,3.382662,-19.8387,-3.562747,-3.968998,0.00605,0.153025,0.562204,86.28369,-4.000588,6.115866,2.751253,-0.12255,-5.388734,0.000015,0.040134,notsexy
-0.338693,-0.991398,-1.134591,25.18103,33.14874,7.148155,3.130337,3.140663,-17.30147,1.307096,1.249023,0.00363,0.136701,0.001894,149.5912,-7.804624,13.85568,6.684702,-0.118736,-6.023718,0.000124,-0.119291,notsexy
-0.729208,2.863123,2.267327,6.387695,14.88577,2.762371,1.188245,3.149543,-9.247748,0.491782,0.03412,0.004235,0.131421,1.460042,16.15718,-2.064497,4.622069,3.988832,0.935095,-3.155289,0.000314,-0.071041,notsexy
-0.04065,-8.625299,-8.796417,5.970113,6.281085,-8.020508,-8.600306,2.759185,-26.19172,-2.270457,0.978896,0.016939,0.185782,-0.065852,220.5659,-2.917464,7.057568,3.488788,0.178388,-3.698764,0.000047,0.376884,notsexy
-0.04065,-8.625299,-8.796417,5.970113,6.281085,-8.020508,-8.600306,2.759185,-26.19172,-2.270457,0.978896,0.016939,0.185782,-0.065852,220.5659,-2.917464,7.057568,3.488788,0.178388,-3.698764,0.000047,0.376884,notsexy
-0.04065,-8.625299,-8.796417,5.970113,6.281085,-8.020508,-8.600306,2.759185,-26.19172,-2.270457,0.978896,0.016939,0.185782,-0.065852,220.5659,-2.917464,7.057568,3.488788,0.178388,-3.698764,0.000047,0.376884,notsexy
-0.04065,-8.625299,-8.796417,5.970113,6.281085,-8.020508,-8.600306,2.759185,-26.19172,-2.270457,0.978896,0.016939,0.185782,-0.065852,220.5659,-2.917464,7.057568,3.488788,0.178388,-3.698764,0.000047,0.376884,notsexy
-0.622831,-4.173546,0.924505,22.20837,19.61039,-3.088874,-13.89799,3.055354,-34.31727,-12.14071,-14.00527,0.012704,0.156071,-0.261978,153.5729,-4.536181,8.976751,3.57866,0.040268,-5.253084,0.000054,0.016269,notsexy
-0.622831,-4.173546,0.924505,22.20837,19.61039,-3.088874,-13.89799,3.055354,-34.31727,-12.14071,-14.00527,0.012704,0.156071,-0.261978,153.5729,-4.536181,8.976751,3.57866,0.040268,-5.253084,0.000054,0.016269,notsexy
1.214047,-4.670483,-5.216234,10.68205,15.01096,-1.282603,-2.481017,3.423027,-14.6992,0.992119,0.081116,0.006655,0.149657,0.62964,95.37524,-3.043852,6.240348,3.509836,0.115484,-5.532784,0.000071,-0.395312,notsexy
1.214047,-4.670483,-5.216234,10.68205,15.01096,-1.282603,-2.481017,3.423027,-14.6992,0.992119,0.081116,0.006655,0.149657,0.62964,95.37524,-3.043852,6.240348,3.509836,0.115484,-5.532784,0.000071,-0.395312,notsexy
0.265533,-0.183649,-1.29902,9.125359,10.45276,0.821622,2.04571,2.846827,-9.875115,-0.576701,-0.85657,0.041742,0.147422,1.73159,10.28643,-3.03755,5.264888,2.277171,0.02589,-2.950111,0.000131,-0.179629,notsexy
0.480528,-2.178392,-3.762127,15.36273,14.61112,-4.012997,-2.4105,3.374956,-16.41081,-2.500636,-4.582454,0.00484,0.118559,1.136953,14.52936,-4.976762,12.95481,4.134112,0.381778,-4.648885,0.000173,-0.464155,notsexy
0.480528,-2.178392,-3.762127,15.36273,14.61112,-4.012997,-2.4105,3.374956,-16.41081,-2.500636,-4.582454,0.00484,0.118559,1.136953,14.52936,-4.976762,12.95481,4.134112,0.381778,-4.648885,0.000173,-0.464155,notsexy
0.480528,-2.178392,-3.762127,15.36273,14.61112,-4.012997,-2.4105,3.374956,-16.41081,-2.500636,-4.582454,0.00484,0.118559,1.136953,14.52936,-4.976762,12.95481,4.134112,0.381778,-4.648885,0.000173,-0.464155,notsexy
-0.126624,-8.252134,-9.785319,15.91435,14.63307,-8.316218,-1.597037,2.857305,-15.89085,-0.347107,1.218721,0.007864,0.161225,-0.471912,203.8208,-3.233321,8.089248,3.876038,0.111693,-4.962878,0.00006,0.524395,notsexy
-0.735116,-2.903286,-2.97154,8.619099,11.45822,-7.937243,-6.922898,2.864002,-19.0575,-1.066093,0.380775,0.010284,0.161176,0.394884,51.89656,-3.507936,6.15266,2.532153,0.013369,-2.937108,0.00004,0.177637,notsexy
-0.088402,0.480986,2.560989,13.4146,16.36553,2.149175,5.117909,3.349736,-16.33052,-2.894678,-3.336972,0.010284,0.152258,1.879419,0.883175,-3.245567,5.847332,3.064866,0.050826,-3.039261,0.000186,-0.17573,notsexy
0.303678,-6.818214,-6.101532,11.2685,11.35987,1.605766,-5.50335,3.191297,-15.86545,-1.062557,-0.316786,0.053842,0.142389,1.117715,34.42291,-3.046679,6.760375,3.662137,0.257694,-3.183128,0.000065,-0.369628,notsexy
0.303678,-6.818214,-6.101532,11.2685,11.35987,1.605766,-5.50335,3.191297,-15.86545,-1.062557,-0.316786,0.053842,0.142389,1.117715,34.42291,-3.046679,6.760375,3.662137,0.257694,-3.183128,0.000065,-0.369628,notsexy
-0.7116,-1.253571,-0.127263,10.36458,12.39497,0.205022,-0.909994,3.346098,-12.21141,-1.603724,-1.047318,0.014519,0.130672,1.349855,55.33352,-3.966991,6.876237,3.292693,0.235891,-3.6881,0.000083,-0.207602,notsexy
0.087045,-0.791642,-2.988031,4.669337,13.17989,-0.751093,-6.111751,3.303923,-17.43203,-0.329039,0.108803,0.031458,0.136288,0.756694,71.56176,-2.678382,5.716118,2.901597,0.299839,-3.276155,0.000075,-0.146522,notsexy
-0.111615,-4.189079,-13.18069,14.05127,22.95457,1.699364,-0.623659,2.781631,-19.3858,1.737654,-0.837452,0.00363,0.144057,0.626549,90.59509,-2.598397,6.64439,5.565171,0.821782,-4.891406,0.000122,-0.175825,notsexy
-0.529614,-8.443642,-12.35986,32.0079,33.62916,-1.09428,-12.68238,3.286267,-29.93838,-7.558705,-5.960745,0.007864,0.181335,0.649167,22.62845,-5.809902,11.83247,5.61834,-0.007061,-7.641627,0.000015,0.032564,notsexy
0.862712,-5.221834,0.567211,12.34681,7.262385,-11.2355,-5.257951,2.645624,-17.21976,-5.584274,-3.963325,0.016334,0.168032,0.13506,90.27325,-3.630052,6.546582,3.069347,0.095924,-2.873794,0.000023,-0.316115,notsexy
0.862712,-5.221834,0.567211,12.34681,7.262385,-11.2355,-5.257951,2.645624,-17.21976,-5.584274,-3.963325,0.016334,0.168032,0.13506,90.27325,-3.630052,6.546582,3.069347,0.095924,-2.873794,0.000023,-0.316115,notsexy
0.137655,-5.961487,-5.147027,16.59032,16.74132,-0.58213,-1.776129,3.267234,-14.00657,-2.072111,-2.596382,0.015729,0.14153,1.032837,57.55781,-3.657526,6.714598,4.440613,0.120984,-4.68412,0.000107,-0.323221,notsexy
0.137655,-5.961487,-5.147027,16.59032,16.74132,-0.58213,-1.776129,3.267234,-14.00657,-2.072111,-2.596382,0.015729,0.14153,1.032837,57.55781,-3.657526,6.714598,4.440613,0.120984,-4.68412,0.000107,-0.323221,notsexy
0.137655,-5.961487,-5.147027,16.59032,16.74132,-0.58213,-1.776129,3.267234,-14.00657,-2.072111,-2.596382,0.015729,0.14153,1.032837,57.55781,-3.657526,6.714598,4.440613,0.120984,-4.68412,0.000107,-0.323221,notsexy
-0.390422,6.203397,2.886302,9.603548,14.20595,0.143087,-1.711387,3.762446,-18.17386,0.154604,-0.150782,0.005445,0.155938,0.770977,45.52058,-3.346806,6.219629,3.240296,0.092096,-3.952509,0.000076,-0.356175,notsexy
-0.390422,6.203397,2.886302,9.603548,14.20595,0.143087,-1.711387,3.762446,-18.17386,0.154604,-0.150782,0.005445,0.155938,0.770977,45.52058,-3.346806,6.219629,3.240296,0.092096,-3.952509,0.000076,-0.356175,notsexy
-0.390422,6.203397,2.886302,9.603548,14.20595,0.143087,-1.711387,3.762446,-18.17386,0.154604,-0.150782,0.005445,0.155938,0.770977,45.52058,-3.346806,6.219629,3.240296,0.092096,-3.952509,0.000076,-0.356175,notsexy
0.169423,-5.306305,-5.057063,10.96379,7.529158,-3.800155,-2.338607,3.573486,-11.37692,-1.932818,-2.758122,0.026618,0.145708,1.567172,8.634043,-2.099723,5.344275,3.264329,0.251724,-2.679498,0.000051,-0.228263,notsexy
0.054925,-9.115086,-8.056965,21.60323,7.278512,-9.388266,-2.331337,3.181882,-20.5601,-3.956049,-4.518997,0.016334,0.162446,0.758667,67.31502,-4.207181,8.150896,3.68766,-0.072042,-4.67788,0.000052,-0.051686,notsexy
-1.282677,5.731262,10.46717,25.75167,18.71386,0.022071,-0.134756,3.317507,-26.36689,-3.934391,-2.806742,0.009074,0.160248,-0.137263,79.24615,-5.973699,9.948475,4.461955,-0.032983,-6.134838,0.000137,-0.250155,notsexy
-0.47814,5.144661,0.440405,10.67028,17.98369,-4.301631,1.005587,1.904812,-23.48985,-4.317842,-6.504794,0.00605,0.145695,0.07676,195.9613,-2.718219,5.244168,2.353836,0.055358,-2.333725,0.000011,-1.448403,notsexy
-0.47814,5.144661,0.440405,10.67028,17.98369,-4.301631,1.005587,1.904812,-23.48985,-4.317842,-6.504794,0.00605,0.145695,0.07676,195.9613,-2.718219,5.244168,2.353836,0.055358,-2.333725,0.000011,-1.448403,notsexy
-0.47814,5.144661,0.440405,10.67028,17.98369,-4.301631,1.005587,1.904812,-23.48985,-4.317842,-6.504794,0.00605,0.145695,0.07676,195.9613,-2.718219,5.244168,2.353836,0.055358,-2.333725,0.000011,-1.448403,notsexy
-0.222614,-9.952903,-9.282354,11.19415,4.387885,-10.07323,-7.357132,3.211303,-22.39368,-0.983165,-0.722007,0.026618,0.166561,-0.219861,166.3412,-4.520789,8.734159,4.294132,0.150553,-5.602809,0.000041,0.178477,notsexy
-0.222614,-9.952903,-9.282354,11.19415,4.387885,-10.07323,-7.357132,3.211303,-22.39368,-0.983165,-0.722007,0.026618,0.166561,-0.219861,166.3412,-4.520789,8.734159,4.294132,0.150553,-5.602809,0.000041,0.178477,notsexy
-0.222614,-9.952903,-9.282354,11.19415,4.387885,-10.07323,-7.357132,3.211303,-22.39368,-0.983165,-0.722007,0.026618,0.166561,-0.219861,166.3412,-4.520789,8.734159,4.294132,0.150553,-5.602809,0.000041,0.178477,notsexy
-1.295549,-6.255314,-9.346523,6.180888,13.16494,-0.199319,-1.422559,3.038142,-19.88602,-2.013858,-4.284914,0.007864,0.220187,0.330997,113.7481,-4.083808,7.108809,2.965222,0.092322,-4.168832,0.000035,0.0821,notsexy
-0.722893,-6.377835,-6.463698,13.04958,22.4653,-1.038118,2.370518,2.731237,-24.09521,-3.622632,-4.298835,0.009679,0.14647,0.033228,167.5674,-4.290821,7.770755,4.616141,0.126167,-4.605552,0.000095,-0.442722,notsexy
-0.313855,-3.106103,-5.878402,6.965009,10.66066,-4.633236,0.92771,3.231486,-19.72071,-0.529791,1.065547,0.011494,0.13415,0.403805,102.8372,-3.079558,7.981463,4.719181,0.170069,-4.577765,0.00012,-0.279577,notsexy
-0.452779,-1.213755,3.904798,17.70342,13.43565,-3.573692,-1.067747,2.861417,-20.24213,-0.468296,-1.017844,0.009679,0.140331,0.367823,64.97023,-4.260203,8.579845,4.302402,-0.107411,-5.836692,0.000179,-0.301778,notsexy
0.115883,0.934753,-0.807736,12.83179,13.00497,-4.38626,-6.613736,2.578031,-16.34612,-1.014626,-0.432456,0.015124,0.164716,-0.159996,176.8242,-4.249446,8.117735,3.948895,0.024263,-5.035805,0.000038,-0.197251,notsexy
-0.433011,-5.464583,-2.491874,8.381162,20.35564,0.208658,4.406433,2.998681,-16.32362,-1.702059,-4.331357,0.012099,0.15216,1.100443,33.48902,-3.127693,8.707818,5.626466,0.429342,-6.742464,0.00015,0.030393,notsexy
-0.622821,-0.335569,-1.612127,17.29395,19.67253,-2.697168,-6.730818,3.203913,-23.28174,-1.152799,-4.097664,0.00363,0.107349,0.384037,131.3559,-4.979936,10.12133,5.71951,0.098932,-5.680839,0.000348,-0.347304,notsexy
-0.019228,2.128867,3.98042,13.92059,13.842,-1.961876,-1.433326,3.289418,-16.18218,0.130363,-1.144757,0.00363,0.140823,1.048917,47.81985,-4.395616,9.063395,5.017244,0.447989,-4.670057,0.00022,-0.405556,notsexy
-0.019228,2.128867,3.98042,13.92059,13.842,-1.961876,-1.433326,3.289418,-16.18218,0.130363,-1.144757,0.00363,0.140823,1.048917,47.81985,-4.395616,9.063395,5.017244,0.447989,-4.670057,0.00022,-0.405556,notsexy
-0.499008,-2.883885,-2.521246,8.544703,11.96396,-2.018228,1.360287,3.216439,-12.82222,1.473067,1.404355,0.016939,0.129861,0.925488,26.14832,-3.087044,5.996004,3.04091,-0.124652,-4.044216,0.000069,0.100336,notsexy
-0.376425,2.004473,3.354104,18.44982,10.32671,-2.767195,-6.200885,2.795927,-16.74129,-3.640996,-5.046137,0.00726,0.184472,0.288742,73.03999,-3.345731,5.673256,2.811136,-0.247822,-3.473754,0.000007,0.007473,notsexy
-0.870192,-0.336752,-5.747127,14.41924,11.07461,-2.600636,-8.59352,2.348964,-22.3002,-1.343998,0.142213,0.015124,0.164034,0.488335,119.2732,-3.85818,9.605084,4.628395,0.213631,-4.368201,0.000065,-0.354149,notsexy
-0.870192,-0.336752,-5.747127,14.41924,11.07461,-2.600636,-8.59352,2.348964,-22.3002,-1.343998,0.142213,0.015124,0.164034,0.488335,119.2732,-3.85818,9.605084,4.628395,0.213631,-4.368201,0.000065,-0.354149,notsexy
-0.870192,-0.336752,-5.747127,14.41924,11.07461,-2.600636,-8.59352,2.348964,-22.3002,-1.343998,0.142213,0.015124,0.164034,0.488335,119.2732,-3.85818,9.605084,4.628395,0.213631,-4.368201,0.000065,-0.354149,notsexy
0.043057,3.584228,3.891909,10.61736,11.10426,-1.600703,-4.108938,4.95961,-15.23183,-1.361804,-0.577849,0.006655,0.131071,0.875723,27.73372,-3.095771,6.480157,4.117535,-0.024602,-3.365742,0.000076,-0.915879,notsexy
0.043057,3.584228,3.891909,10.61736,11.10426,-1.600703,-4.108938,4.95961,-15.23183,-1.361804,-0.577849,0.006655,0.131071,0.875723,27.73372,-3.095771,6.480157,4.117535,-0.024602,-3.365742,0.000076,-0.915879,notsexy
0.043057,3.584228,3.891909,10.61736,11.10426,-1.600703,-4.108938,4.95961,-15.23183,-1.361804,-0.577849,0.006655,0.131071,0.875723,27.73372,-3.095771,6.480157,4.117535,-0.024602,-3.365742,0.000076,-0.915879,notsexy
0.27511,-2.352187,-2.746531,17.05819,19.68096,9.662594,8.280797,2.466131,-10.78484,-1.051717,-0.526061,0.00363,0.129807,1.578094,0,-3.8848,7.340151,4.077334,-0.526099,-5.927659,0.000222,-0.310359,notsexy
-0.034281,-3.804734,-6.936424,6.31815,9.676048,-6.74986,-8.34483,2.89476,-15.32485,-0.589716,-2.271583,0.013914,0.139682,0.6202,22.86761,-2.536363,5.151458,4.724452,0.343576,-4.859822,0.000096,-0.096565,notsexy
-0.933231,0.335572,0.304339,5.732281,13.31968,-1.301346,-8.279006,2.67044,-22.92954,-9.072048,-8.762991,0.012704,0.127363,0.555059,73.1812,-2.299224,5.209507,2.802248,0.322331,-3.266319,0.000145,-0.365715,notsexy
-0.422765,-2.950578,-3.653695,12.20608,11.32073,-2.758205,1.087225,2.992711,-16.12655,-1.064305,-1.419951,0.012704,0.117743,1.117315,9.618222,-3.809131,7.195992,3.996861,-0.309988,-4.192874,0.000146,-0.193338,notsexy
-0.437266,-2.11843,-3.260363,14.52289,11.70847,-7.415967,-2.63699,3.106271,-22.77568,-4.226067,-1.912487,0.009074,0.147047,0.076203,98.52821,-2.857112,6.732212,3.671896,0.132187,-6.618371,0.000031,0.078268,notsexy
-0.19114,-0.415092,-0.100046,14.14116,18.18677,1.088463,-4.961663,3.543796,-20.50134,-2.687915,-3.971952,0.008469,0.144129,1.282165,10.3601,-3.63196,6.982683,3.31121,0.185222,-3.812319,0.000058,0.020367,notsexy
0.825904,-6.998154,-10.24454,25.50926,12.74207,-4.075784,1.54,3.245414,-18.26902,-3.253541,3.859785,0.00726,0.150191,0.514898,20.97144,-3.342833,6.415726,3.329781,0.048462,-4.817728,0.000046,-0.22994,notsexy
0.290322,-0.46223,0.256913,15.15825,22.47516,9.593293,-0.273007,3.79081,-14.49394,-0.789271,-1.854992,0.009074,0.138299,1.579945,17.0558,-4.421797,8.213308,3.702631,0.029548,-4.717825,0.000131,-0.296217,notsexy
-0.504419,2.963921,1.744097,17.92369,15.81637,-2.021651,-1.994785,3.130319,-12.36665,1.99416,-0.623254,0.00605,0.134271,0.714895,35.70295,-4.392167,8.281317,5.996562,0.180902,-4.034854,0.000145,-0.373513,notsexy
-0.504419,2.963921,1.744097,17.92369,15.81637,-2.021651,-1.994785,3.130319,-12.36665,1.99416,-0.623254,0.00605,0.134271,0.714895,35.70295,-4.392167,8.281317,5.996562,0.180902,-4.034854,0.000145,-0.373513,notsexy
-0.824674,-2.775564,-3.982919,14.99823,20.05533,4.470122,0.154776,3.407793,-17.15927,-3.855902,-4.487216,0.008469,0.139499,-0.078157,152.7973,-4.00086,7.213985,3.463023,0.157725,-3.537375,0.000024,-0.127802,notsexy
-0.824674,-2.775564,-3.982919,14.99823,20.05533,4.470122,0.154776,3.407793,-17.15927,-3.855902,-4.487216,0.008469,0.139499,-0.078157,152.7973,-4.00086,7.213985,3.463023,0.157725,-3.537375,0.000024,-0.127802,notsexy
0.82169,-1.395337,2.510243,17.00045,22.58763,2.763606,0.178557,3.089603,-18.04234,-1.719486,-2.286602,0.019964,0.13818,0.757655,79.28856,-6.06375,9.971634,6.247787,-0.115742,-5.352486,0.000135,-0.573899,notsexy
-0.6155,3.537974,4.539646,13.11485,18.64296,3.051063,-3.261452,3.194743,-13.40347,0.416331,-0.193886,0.003025,0.129569,0.518074,32.60309,-3.920981,7.612817,3.635815,0.09685,-3.992118,0.000027,-0.379399,notsexy
0.027061,-4.821911,-3.790273,8.686709,13.70629,1.386994,-2.344657,2.24323,-15.65294,0.000034,0.777086,0.012099,0.155315,0.238675,176.4472,-2.939286,5.352659,3.216352,0.190901,-3.932673,0.000068,-0.248511,notsexy
0.027061,-4.821911,-3.790273,8.686709,13.70629,1.386994,-2.344657,2.24323,-15.65294,0.000034,0.777086,0.012099,0.155315,0.238675,176.4472,-2.939286,5.352659,3.216352,0.190901,-3.932673,0.000068,-0.248511,notsexy
0.103702,-5.628926,-5.639943,5.402443,6.013442,-4.380408,-6.673211,2.96821,-13.19602,-1.166811,-1.200295,0.018754,0.145905,-0.035593,92.62792,-2.429404,4.489649,3.18508,0.183104,-2.877261,0.000016,-0.285398,notsexy
