@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric

@data

0.110407,0.00972,0.000378,0.000486,4.852235,0.519209,0.513237,0.463384,0.347076,2.110799,2.885027,0.000464,0.712217,0.730752,2.683715,0.198399,0.13532,0.086532,0.084408,0.156568,0.085327,0.060276,0.059719,0.006692,0.216888,1.007591,0.001276,0.302227,0.026259
0.418573,0.079967,0.000692,0.000906,5.081105,0.447766,0.46365,0.438374,0.419939,2.152266,4.902178,0.000806,0.859769,0.807025,2.774962,0.179119,0.146034,0.04821,0.064045,0.185252,0.116189,0.068638,0.109591,0.006804,0.215752,1.004617,0.000998,0.269242,0.006291
-0.058021,0.108062,0.000371,0.00045,5.078642,0.403767,0.412532,0.430589,0.385328,2.131913,9.28088,0.000312,0.826009,0.801355,2.950108,0.170303,0.147367,0.048655,0.046895,0.012462,0.11819,0.077067,0.036365,0.005064,0.216738,1.005745,0.000982,0.27355,0.002981
0.057736,0.113421,0.000468,0.000585,5.150872,0.496982,0.467468,0.463119,0.400821,2.127446,4.323887,0.000503,0.795223,0.761508,3.145602,0.183057,0.128636,0.036082,0.044949,0.043924,0.086377,0.07011,0.039356,0.010574,0.216137,1.004748,0.000985,0.29259,0.003774
0.155649,0.111372,0.000097,0.000103,4.979781,0.486062,0.461418,0.470004,0.446071,2.137094,5.002485,0.000074,0.711519,0.732978,2.880789,0.175651,0.131054,0.041907,0.049542,0.059054,0.090736,0.068131,0.034766,0.005897,0.218302,1.007858,0.001192,0.284407,0.012595
0.324059,0.221703,0.000242,0.00027,6.873429,0.5321,0.425464,0.41978,0.422752,2.167692,1.879118,0.000277,0.801662,0.781389,2.862881,0.167244,0.12311,0.044351,0.04905,0.046042,0.106239,0.055231,0.067325,0.004461,0.216877,1.005959,0.001065,0.251429,0.004389
-0.252745,0.164427,0.000483,0.000467,6.292414,0.357321,0.377098,0.37529,0.36454,2.143597,6.755797,0.000475,0.890028,0.631658,2.878864,0.152913,0.12168,0.031279,0.04693,0.024202,0.137465,0.089365,0.05562,0.003589,0.213804,1.005678,0.000964,0.291797,0.005381
0.316162,0.160387,0.000532,0.000615,5.73055,0.367812,0.405532,0.424034,0.432846,2.166194,3.565585,0.000613,0.88695,0.921554,2.681712,0.188785,0.155003,0.047063,0.05521,0.051935,0.107762,0.072538,0.068173,0.006514,0.215417,1.007395,0.001227,0.287227,0.006238
0.263491,0.113423,0.000821,0.000817,4.463495,0.547516,0.523068,0.518905,0.438565,2.145468,5.696464,0.000552,0.658973,0.689412,2.617612,0.162553,0.129191,0.049598,0.058834,0.027543,0.077745,0.067546,0.056812,0.006981,0.214904,1.004681,0.000932,0.288146,0.006463
0.39638,0.052134,0.000307,0.000325,5.299167,0.446104,0.488782,0.462947,0.481226,2.103509,12.774109,0.000355,0.775494,0.801273,3.137197,0.172105,0.122082,0.044454,0.0457,0.065809,0.115136,0.064277,0.070319,0.007031,0.214687,1.003175,0.000887,0.296652,0.003908
0.338469,0.459403,0.000493,0.000747,5.659944,0.574366,0.536087,0.497017,0.483984,2.155349,8.323751,0.000409,0.70898,0.699224,3.117733,0.165339,0.128761,0.080374,0.051089,0.177828,0.078893,0.066458,0.118134,0.009645,0.216985,1.007726,0.001548,0.29754,0.013384
0.769099,0.35945,0.000121,0.0001,5.249641,0.501504,0.377729,0.445399,0.480725,2.130603,23.24319,0.000086,0.732875,0.973332,2.664009,0.171735,0.144809,0.020832,0.056422,0.029169,0.070714,0.067696,0.049426,0.008228,0.211903,1.007619,0.001409,0.266461,0.014848
0.710269,0.078795,0.00024,0.000343,7.892736,0.309143,0.364602,0.336806,0.38791,2.103692,14.315642,0.000443,0.875012,0.963282,3.089095,0.205814,0.164535,0.062227,0.06103,0.049284,0.141967,0.062964,0.077025,0.007047,0.213631,1.007359,0.001371,0.306937,0.00552
-0.044695,0.018155,0.000035,0.000033,5.326744,0.503399,0.470415,0.449345,0.385873,2.098682,9.124631,0.000071,0.614368,0.780495,3.286407,0.170621,0.135919,0.038501,0.046438,0.083014,0.107063,0.076895,0.043882,0.010128,0.212853,1.010692,0.0014,0.290078,0.017243
0.512483,0.135209,0.000192,0.000267,6.136796,0.455707,0.420616,0.355297,0.366851,2.13939,7.157914,0.000117,0.681232,0.84953,4.000504,0.156526,0.143537,0.037695,0.046517,0.152886,0.098662,0.084493,0.152431,0.00642,0.213694,1.003367,0.000938,0.30088,0
0.230553,0.133961,0.00032,0.000472,6.485508,0.345414,0.359768,0.399412,0.360053,2.175058,3.73192,0.000389,0.79646,0.777261,4.657914,0.149448,0.130387,0.040663,0.051944,0.027774,0.108732,0.083829,0.072718,0.006791,0.216098,1.007813,0.001093,0.283907,0.012638
0.569701,0.079889,0.00026,0.000358,8.671806,0.468787,0.34192,0.333259,0.477262,2.085896,31.312556,0.00018,0.658589,0.788167,5.206239,0.168908,0.138627,0.025409,0.053083,0.019309,0.113604,0.082951,0.057821,0.006072,0.211751,1.002505,0.000847,0.285119,0
0.472645,0.064216,0.000008,0.000006,7.945194,0.315699,0.327608,0.332598,0.367961,2.108542,15.529936,0.000012,0.82335,0.819009,4.268735,0.181006,0.165967,0.046537,0.060266,0.029207,0.149578,0.071906,0.028041,0.005598,0.212107,1.003776,0.000949,0.28097,0.002603
0.004423,0.365613,0.000622,0.000752,5.249871,0.42124,0.420262,0.43278,0.413061,2.078645,16.046883,0.000428,0.748736,0.882047,3.577427,0.175417,0.151416,0.039311,0.041699,0.0428,0.074389,0.072018,0.018046,0.005525,0.213852,1.006843,0.001147,0.286691,0.005014
-0.300513,0.064392,0.000691,0.000977,5.384046,0.462987,0.441057,0.417892,0.392161,2.126505,11.11675,0.000674,0.927354,0.844946,4.421434,0.187893,0.140816,0.044042,0.053795,0.11106,0.103983,0.06321,0.108382,0.009153,0.214931,1.00629,0.001216,0.267655,0.016284
0.326359,0.283806,0.000035,0.000056,6.734952,0.388845,0.394238,0.391905,0.344654,2.070541,16.801207,0.000029,0.854731,0.78324,4.399069,0.177095,0.141949,0.05058,0.042305,0.049332,0.099743,0.061867,0.028544,0.005696,0.211978,1.003377,0.000883,0.305006,0
0.296963,0.383109,0.000277,0.000329,4.849967,0.531427,0.532828,0.471886,0.381724,2.180638,7.75618,0.00028,0.80308,0.84448,3.245237,0.177128,0.128798,0.068645,0.060212,0.10387,0.125897,0.066215,0.121384,0.009059,0.215032,1.008289,0.001266,0.285952,0.016386
0.102446,-0.09377,0.000022,0.000025,4.862547,0.50993,0.491341,0.495773,0.435182,2.137461,4.590844,0.000029,0.781242,0.779992,2.714407,0.186955,0.13009,0.068705,0.075285,0.080367,0.091054,0.083867,0.115554,0.005468,0.214231,1.007268,0.001287,0.283779,0.0041
-0.053304,-0.256556,0.000366,0.000453,5.436692,0.418809,0.412403,0.441012,0.427955,2.118182,6.863535,0.000365,0.810678,0.902472,3.607605,0.185429,0.143536,0.040564,0.048946,0.060594,0.108154,0.068862,0.034945,0.004103,0.213518,1.007131,0.001113,0.28545,0.016938
0.075123,0.123375,0.000327,0.000331,5.674752,0.332561,0.405104,0.452975,0.41856,2.087486,16.174297,0.000244,0.655481,0.551793,3.544109,0.177523,0.122238,0.03537,0.039431,0.031043,0.080437,0.06159,0.017515,0.004481,0.212956,1.00478,0.000955,0.298341,0
0.130801,0.221255,0.000026,0.000023,5.430307,0.448262,0.443092,0.451744,0.397622,2.150739,4.867607,0.000032,0.817166,0.836828,3.063596,0.197877,0.122995,0.053062,0.066513,0.050238,0.100515,0.061827,0.084204,0.006166,0.215677,1.004588,0.001014,0.280517,0.002523
0.371389,-0.029424,0.000551,0.000705,5.661181,0.367778,0.417293,0.428163,0.385478,2.090872,10.090022,0.000565,0.805188,0.799575,3.564501,0.17213,0.132657,0.051336,0.049143,0.046141,0.103493,0.065858,0.033349,0.005299,0.213869,1.005928,0.001128,0.295205,0.009596
0.371389,-0.029424,0.000551,0.000705,5.661181,0.367778,0.417293,0.428163,0.385478,2.090872,10.090022,0.000565,0.805188,0.799575,3.564501,0.17213,0.132657,0.051336,0.049143,0.046141,0.103493,0.065858,0.033349,0.005299,0.213869,1.005928,0.001128,0.295205,0.009596
0.38503,0.299893,0.000067,0.000045,6.481262,0.418898,0.383143,0.332675,0.341495,2.137641,7.650267,0.000076,0.809323,0.75172,3.504591,0.180697,0.146391,0.033338,0.049275,0.038961,0.069626,0.0632,0.073408,0.007295,0.217935,1.004133,0.001039,0.299491,0
0.38503,0.299893,0.000067,0.000045,6.481262,0.418898,0.383143,0.332675,0.341495,2.137641,7.650267,0.000076,0.809323,0.75172,3.504591,0.180697,0.146391,0.033338,0.049275,0.038961,0.069626,0.0632,0.073408,0.007295,0.217935,1.004133,0.001039,0.299491,0
0.048202,0.303861,0.000224,0.000299,5.611772,0.397798,0.414122,0.376906,0.302302,2.086821,10.744995,0.00035,0.83223,0.877959,4.847021,0.199342,0.145267,0.045291,0.05111,0.046221,0.075746,0.066999,0.065133,0.006314,0.217785,1.006657,0.001135,0.306767,0.009035
0.173898,-0.064579,0.000074,0.000085,7.663195,0.408169,0.29648,0.38027,0.318183,2.109882,8.137428,0.000109,0.689435,0.7331,3.871859,0.20342,0.143946,0.043765,0.047443,0.06605,0.118618,0.051788,0.072569,0.008144,0.204635,1.009041,0.001191,0.288012,0.020966
0.173898,-0.064579,0.000074,0.000085,7.663195,0.408169,0.29648,0.38027,0.318183,2.109882,8.137428,0.000109,0.689435,0.7331,3.871859,0.20342,0.143946,0.043765,0.047443,0.06605,0.118618,0.051788,0.072569,0.008144,0.204635,1.009041,0.001191,0.288012,0.020966
0.087724,-0.046757,0.00037,0.000443,5.339356,0.42195,0.425497,0.458908,0.412564,2.111594,11.061199,0.000331,0.812583,0.681407,11.644493,0.179329,0.135434,0.04138,0.064233,0.038458,0.074175,0.068142,0.05752,0.004955,0.211739,1.007178,0.001124,0.286229,0.011889
-0.079118,0.15076,0.000151,0.000222,5.376636,0.385505,0.437887,0.416737,0.355521,2.152962,3.221301,0.000294,0.984005,0.728883,3.094304,0.211864,0.146168,0.04613,0.061661,0.104069,0.100501,0.088121,0.045897,0.009372,0.213209,1.013613,0.001781,0.264256,0.021865
0.256367,0.026367,0.000625,0.000875,9.452392,0.29546,0.252265,0.250643,0.355898,1.987333,63.316169,0.000519,0.686052,0.822436,5.621668,0.172941,0.150752,0.036404,0.043574,0.050689,0.109288,0.074721,0.12867,0.009149,0.210919,1.005705,0.000974,0.283471,0.013315
0.309581,0.050094,0.000196,0.00023,5.652843,0.372874,0.38467,0.388212,0.423205,2.144408,4.728199,0.000183,0.728529,0.80454,3.80561,0.18336,0.140462,0.049039,0.05644,0.054777,0.090611,0.074951,0.051445,0.00425,0.212807,1.003737,0.000867,0.275489,0.002537
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893
-0.40309,0.143412,0.000031,0.000035,5.48386,0.455282,0.382141,0.450438,0.390375,2.062995,33.162359,0.000025,0.631618,0.66248,3.33392,0.165195,0.109621,0.025738,0.0336,0.018242,0.08178,0.065501,0.019257,0.005354,0.218824,1.002515,0.000817,0.288816,0
0.173568,-0.341206,0.000135,0.000089,7.839572,0.275265,0.318188,0.354925,0.409889,2.118296,13.425616,0.000077,0.829204,0.749952,4.569748,0.154647,0.143387,0.039194,0.053023,0.015988,0.127336,0.107197,0.013481,0.008712,0.211355,1.003539,0.000885,0.281925,0
-0.616603,0.072525,0.000105,0.000095,6.313995,0.27336,0.239489,0.390864,0.405453,2.146386,11.901534,0.000065,0.95928,0.796347,3.799303,0.139407,0.145095,0.026419,0.043052,0.025578,0.127053,0.093908,0.041616,0.006927,0.217097,1.00259,0.000841,0.281578,0.001985
0.403484,-0.072454,0.001023,0.001153,6.449618,0.454825,0.46277,0.423912,0.444236,2.169806,3.350674,0.000474,0.878478,0.866534,3.473869,0.182034,0.139998,0.048744,0.040066,0.045115,0.08162,0.064403,0.035682,0.005885,0.217742,1.003648,0.000914,0.305838,0
0.545294,-0.214669,0.000046,0.000015,6.791569,0.339054,0.325441,0.378589,0.60645,2.126249,24.80861,0.000036,0.738847,0.660287,4.291826,0.149937,0.169292,0.030396,0.042812,0.034475,0.189216,0.121056,0.057986,0.01649,0.205623,1.003043,0.000867,0.278641,0.002167
0.545294,-0.214669,0.000046,0.000015,6.791569,0.339054,0.325441,0.378589,0.60645,2.126249,24.80861,0.000036,0.738847,0.660287,4.291826,0.149937,0.169292,0.030396,0.042812,0.034475,0.189216,0.121056,0.057986,0.01649,0.205623,1.003043,0.000867,0.278641,0.002167
0.545294,-0.214669,0.000046,0.000015,6.791569,0.339054,0.325441,0.378589,0.60645,2.126249,24.80861,0.000036,0.738847,0.660287,4.291826,0.149937,0.169292,0.030396,0.042812,0.034475,0.189216,0.121056,0.057986,0.01649,0.205623,1.003043,0.000867,0.278641,0.002167
0.26379,-0.079515,0.000202,0.00021,5.907041,0.396162,0.384692,0.375254,0.36473,2.089542,10.338257,0.000143,0.795739,0.730414,3.640898,0.172615,0.130386,0.048423,0.052801,0.058219,0.090372,0.082341,0.052727,0.004228,0.210252,1.004085,0.000955,0.292623,0
0.705246,0.04382,0.000039,0.000057,6.56542,0.423017,0.449172,0.404614,0.386023,2.120068,6.784669,0.000068,0.833459,1.018011,3.651097,0.194667,0.149906,0.063755,0.054184,0.039877,0.135561,0.076983,0.043,0.007161,0.215541,1.012067,0.001464,0.278551,0.011995
0.01618,-0.19469,0.000438,0.000498,7.443332,0.245634,0.305832,0.309707,0.293045,2.142777,11.666528,0.000195,0.824813,0.688796,6.791664,0.141477,0.138684,0.037126,0.041463,0.010859,0.097237,0.064435,0.011025,0.004773,0.212716,1.004219,0.000956,0.29576,0
0.01618,-0.19469,0.000438,0.000498,7.443332,0.245634,0.305832,0.309707,0.293045,2.142777,11.666528,0.000195,0.824813,0.688796,6.791664,0.141477,0.138684,0.037126,0.041463,0.010859,0.097237,0.064435,0.011025,0.004773,0.212716,1.004219,0.000956,0.29576,0
0.01618,-0.19469,0.000438,0.000498,7.443332,0.245634,0.305832,0.309707,0.293045,2.142777,11.666528,0.000195,0.824813,0.688796,6.791664,0.141477,0.138684,0.037126,0.041463,0.010859,0.097237,0.064435,0.011025,0.004773,0.212716,1.004219,0.000956,0.29576,0
-0.344153,-0.282957,0.000154,0.00023,6.49006,0.27807,0.311762,0.376097,0.496468,2.116305,22.187386,0.000155,0.937838,0.733159,4.002982,0.124582,0.140998,0.024621,0.041436,0.021218,0.09431,0.071031,0.046366,0.006015,0.21949,1.003076,0.000876,0.285226,0.001545
-0.344153,-0.282957,0.000154,0.00023,6.49006,0.27807,0.311762,0.376097,0.496468,2.116305,22.187386,0.000155,0.937838,0.733159,4.002982,0.124582,0.140998,0.024621,0.041436,0.021218,0.09431,0.071031,0.046366,0.006015,0.21949,1.003076,0.000876,0.285226,0.001545
-0.344153,-0.282957,0.000154,0.00023,6.49006,0.27807,0.311762,0.376097,0.496468,2.116305,22.187386,0.000155,0.937838,0.733159,4.002982,0.124582,0.140998,0.024621,0.041436,0.021218,0.09431,0.071031,0.046366,0.006015,0.21949,1.003076,0.000876,0.285226,0.001545
0.365598,-0.087315,0.000101,0.000113,8.11445,0.344345,0.326742,0.3393,0.332702,2.080162,17.030207,0.000193,0.759613,0.800708,3.111141,0.175976,0.138786,0.039145,0.046802,0.036567,0.143844,0.10347,0.037868,0.005082,0.213315,1.007934,0.001384,0.313368,0.017654
0.365598,-0.087315,0.000101,0.000113,8.11445,0.344345,0.326742,0.3393,0.332702,2.080162,17.030207,0.000193,0.759613,0.800708,3.111141,0.175976,0.138786,0.039145,0.046802,0.036567,0.143844,0.10347,0.037868,0.005082,0.213315,1.007934,0.001384,0.313368,0.017654
0.365598,-0.087315,0.000101,0.000113,8.11445,0.344345,0.326742,0.3393,0.332702,2.080162,17.030207,0.000193,0.759613,0.800708,3.111141,0.175976,0.138786,0.039145,0.046802,0.036567,0.143844,0.10347,0.037868,0.005082,0.213315,1.007934,0.001384,0.313368,0.017654
0.345768,-0.078289,0.00004,0.000031,8.066358,0.347226,0.308379,0.279258,0.324581,2.055956,40.352386,0.000032,0.751901,0.759105,4.869002,0.167942,0.143758,0.036825,0.04776,0.052378,0.111155,0.060979,0.062243,0.009117,0.213962,1.003172,0.000894,0.291673,0.002053
0.345768,-0.078289,0.00004,0.000031,8.066358,0.347226,0.308379,0.279258,0.324581,2.055956,40.352386,0.000032,0.751901,0.759105,4.869002,0.167942,0.143758,0.036825,0.04776,0.052378,0.111155,0.060979,0.062243,0.009117,0.213962,1.003172,0.000894,0.291673,0.002053
0.345768,-0.078289,0.00004,0.000031,8.066358,0.347226,0.308379,0.279258,0.324581,2.055956,40.352386,0.000032,0.751901,0.759105,4.869002,0.167942,0.143758,0.036825,0.04776,0.052378,0.111155,0.060979,0.062243,0.009117,0.213962,1.003172,0.000894,0.291673,0.002053
-0.277635,0.339078,0.000084,0.000093,8.656408,0.387447,0.30318,0.236156,0.348925,2.031585,48.117854,0.000032,0.758326,0.843116,4.238897,0.154566,0.102671,0.035624,0.044694,0.01568,0.085234,0.049457,0.023274,0.005605,0.212507,1.00271,0.000831,0.29533,0
-0.049309,0.096716,0.000522,0.000646,6.799665,0.372905,0.297149,0.293565,0.303919,2.070251,12.19588,0.000351,0.840218,0.752266,4.736805,0.147609,0.12031,0.038486,0.049988,0.05775,0.110105,0.09809,0.073038,0.007492,0.21535,1.004114,0.000896,0.282055,0.002754
-0.049309,0.096716,0.000522,0.000646,6.799665,0.372905,0.297149,0.293565,0.303919,2.070251,12.19588,0.000351,0.840218,0.752266,4.736805,0.147609,0.12031,0.038486,0.049988,0.05775,0.110105,0.09809,0.073038,0.007492,0.21535,1.004114,0.000896,0.282055,0.002754
0.012775,-0.075684,0.000057,0.000054,5.865561,0.356761,0.385804,0.400432,0.467857,2.098308,22.582385,0.000076,0.749622,0.699956,3.523918,0.152732,0.136895,0.032625,0.040584,0.050995,0.11626,0.092,0.067275,0.004458,0.209397,1.002753,0.000846,0.2781,0
0.064054,-0.161097,0.000892,0.00126,6.18068,0.434042,0.376914,0.362688,0.414402,2.151027,4.300333,0.001319,0.8,0.82161,3.052239,0.193141,0.177256,0.059279,0.070331,0.086812,0.085425,0.057446,0.091861,0.005992,0.216097,1.009063,0.001345,0.295232,0.016911
0.419327,0.287052,0.000022,0.000034,7.949031,0.335401,0.339493,0.318951,0.465881,2.14673,18.565052,0.000018,0.856915,0.831431,3.456469,0.170302,0.13918,0.037294,0.047821,0.035329,0.148331,0.089625,0.014614,0.007239,0.218915,1.002503,0.000805,0.291624,0
0.419327,0.287052,0.000022,0.000034,7.949031,0.335401,0.339493,0.318951,0.465881,2.14673,18.565052,0.000018,0.856915,0.831431,3.456469,0.170302,0.13918,0.037294,0.047821,0.035329,0.148331,0.089625,0.014614,0.007239,0.218915,1.002503,0.000805,0.291624,0
0.3591,0.333399,0.000427,0.000624,5.382893,0.33702,0.498759,0.463821,0.344757,2.138087,4.192072,0.000645,0.769531,0.716169,6.93314,0.19458,0.14006,0.05321,0.069128,0.068726,0.103589,0.07371,0.041769,0.005371,0.213776,1.007837,0.001229,0.290771,0.016313
0.3591,0.333399,0.000427,0.000624,5.382893,0.33702,0.498759,0.463821,0.344757,2.138087,4.192072,0.000645,0.769531,0.716169,6.93314,0.19458,0.14006,0.05321,0.069128,0.068726,0.103589,0.07371,0.041769,0.005371,0.213776,1.007837,0.001229,0.290771,0.016313
0.125325,0.051323,0.000744,0.001098,5.831178,0.251493,0.31624,0.385356,0.384728,2.049745,26.276677,0.000576,0.661827,0.669273,3.503375,0.169228,0.134591,0.036882,0.034261,0.057529,0.125878,0.120261,0.114401,0.004744,0.218511,1.004097,0.000899,0.290771,0.002998
0.125325,0.051323,0.000744,0.001098,5.831178,0.251493,0.31624,0.385356,0.384728,2.049745,26.276677,0.000576,0.661827,0.669273,3.503375,0.169228,0.134591,0.036882,0.034261,0.057529,0.125878,0.120261,0.114401,0.004744,0.218511,1.004097,0.000899,0.290771,0.002998
0.26011,0.165223,0.00015,0.000138,6.351471,0.467169,0.455944,0.397402,0.399735,2.114527,12.567701,0.000105,0.741055,0.78017,3.799093,0.159773,0.13145,0.039107,0.046542,0.01249,0.091335,0.061644,0.015709,0.007539,0.214166,1.005143,0.001223,0.280919,0.006361
0.240163,0.321586,0.000313,0.000308,5.251755,0.45918,0.451825,0.360287,0.376416,2.099113,9.594818,0.000295,0.853676,0.744927,3.560473,0.182172,0.137845,0.054773,0.05125,0.05252,0.074009,0.058886,0.033003,0.005897,0.213675,1.003911,0.000917,0.299719,0.003073
0.219692,0.010288,0.000897,0.00116,4.628601,0.489913,0.502885,0.497667,0.479944,2.119209,8.887608,0.00087,0.765884,0.800861,2.659686,0.170462,0.128838,0.0508,0.060457,0.042676,0.090965,0.069116,0.064699,0.005282,0.218158,1.008094,0.001178,0.279167,0.012931
0.219692,0.010288,0.000897,0.00116,4.628601,0.489913,0.502885,0.497667,0.479944,2.119209,8.887608,0.00087,0.765884,0.800861,2.659686,0.170462,0.128838,0.0508,0.060457,0.042676,0.090965,0.069116,0.064699,0.005282,0.218158,1.008094,0.001178,0.279167,0.012931
0.219692,0.010288,0.000897,0.00116,4.628601,0.489913,0.502885,0.497667,0.479944,2.119209,8.887608,0.00087,0.765884,0.800861,2.659686,0.170462,0.128838,0.0508,0.060457,0.042676,0.090965,0.069116,0.064699,0.005282,0.218158,1.008094,0.001178,0.279167,0.012931
0.219692,0.010288,0.000897,0.00116,4.628601,0.489913,0.502885,0.497667,0.479944,2.119209,8.887608,0.00087,0.765884,0.800861,2.659686,0.170462,0.128838,0.0508,0.060457,0.042676,0.090965,0.069116,0.064699,0.005282,0.218158,1.008094,0.001178,0.279167,0.012931
-0.185375,0.100139,0.000195,0.000211,7.079563,0.35203,0.339569,0.317093,0.272293,2.067594,17.322002,0.000192,0.687419,0.659867,4.982179,0.159625,0.166168,0.038781,0.039498,0.028846,0.107328,0.046558,0.014707,0.004777,0.211923,1.010286,0.001396,0.286947,0.015935
-0.058408,-0.25104,0.000145,0.000207,7.160884,0.311446,0.362899,0.346304,0.474748,2.167698,9.800661,0.000124,0.696664,0.808635,3.388834,0.13743,0.150976,0.026936,0.036031,0.017529,0.139787,0.132932,0.007564,0.005826,0.215401,1.003128,0.000828,0.282096,0.002127
0.084528,0.098088,0.000314,0.000361,5.349844,0.375543,0.441193,0.4313,0.400888,2.143422,7.090572,0.000209,0.816754,0.710216,3.219401,0.169162,0.146604,0.03803,0.050216,0.021435,0.07879,0.063112,0.043324,0.005982,0.216641,1.003405,0.000863,0.289543,0.003228
0.122566,0.360992,0.000004,0.000005,5.841334,0.426665,0.400579,0.43183,0.375271,2.097958,9.861757,0.000003,0.76627,0.773025,3.412527,0.169453,0.115711,0.039183,0.049934,0.039543,0.126948,0.081509,0.10057,0.006184,0.22067,1.002778,0.000873,0.276128,0
0.262531,0.010074,0.000956,0.001588,7.9824,0.304694,0.293399,0.312168,0.387422,2.108569,15.271912,0.001261,0.932513,0.922858,5.824989,0.215246,0.180193,0.059143,0.079433,0.186794,0.109659,0.108388,0.091943,0.013516,0.215621,1.012084,0.001618,0.268443,0.026068
0.214169,0.284198,0.000774,0.001066,5.150431,0.586554,0.49197,0.468365,0.394473,2.14365,2.948536,0.001014,0.66409,0.680071,3.380748,0.173331,0.133419,0.05353,0.052458,0.06204,0.084994,0.062419,0.040134,0.004731,0.216336,1.009096,0.001353,0.286478,0.016076
0.015989,-0.425789,0.000182,0.000092,9.219573,0.19729,0.185197,0.20359,0.285329,2.062354,29.609487,0.000095,0.718908,0.69724,5.361182,0.155296,0.127579,0.030271,0.049481,0.024423,0.135408,0.083481,0.014017,0.005534,0.204775,1.003331,0.000857,0.291979,0.002731
0.015989,-0.425789,0.000182,0.000092,9.219573,0.19729,0.185197,0.20359,0.285329,2.062354,29.609487,0.000095,0.718908,0.69724,5.361182,0.155296,0.127579,0.030271,0.049481,0.024423,0.135408,0.083481,0.014017,0.005534,0.204775,1.003331,0.000857,0.291979,0.002731
0.015989,-0.425789,0.000182,0.000092,9.219573,0.19729,0.185197,0.20359,0.285329,2.062354,29.609487,0.000095,0.718908,0.69724,5.361182,0.155296,0.127579,0.030271,0.049481,0.024423,0.135408,0.083481,0.014017,0.005534,0.204775,1.003331,0.000857,0.291979,0.002731
0.015989,-0.425789,0.000182,0.000092,9.219573,0.19729,0.185197,0.20359,0.285329,2.062354,29.609487,0.000095,0.718908,0.69724,5.361182,0.155296,0.127579,0.030271,0.049481,0.024423,0.135408,0.083481,0.014017,0.005534,0.204775,1.003331,0.000857,0.291979,0.002731
0.349058,-0.266227,0.000128,0.000158,10.856855,0.266278,0.275707,0.192765,0.345565,2.070334,25.48566,0.000143,0.878439,0.804907,4.345982,0.157778,0.123094,0.035597,0.05597,0.035754,0.107242,0.077665,0.039548,0.00671,0.21381,1.003353,0.000908,0.264936,0.001752
0.349058,-0.266227,0.000128,0.000158,10.856855,0.266278,0.275707,0.192765,0.345565,2.070334,25.48566,0.000143,0.878439,0.804907,4.345982,0.157778,0.123094,0.035597,0.05597,0.035754,0.107242,0.077665,0.039548,0.00671,0.21381,1.003353,0.000908,0.264936,0.001752
-0.119319,0.211147,0.000176,0.000244,8.227406,0.473655,0.320777,0.290529,0.303525,2.11446,19.486617,0.000188,0.725131,0.74247,4.844692,0.186854,0.124198,0.030975,0.048511,0.087926,0.093228,0.195217,0.04778,0.008516,0.218676,1.00517,0.001029,0.29582,0.002962
-0.119319,0.211147,0.000176,0.000244,8.227406,0.473655,0.320777,0.290529,0.303525,2.11446,19.486617,0.000188,0.725131,0.74247,4.844692,0.186854,0.124198,0.030975,0.048511,0.087926,0.093228,0.195217,0.04778,0.008516,0.218676,1.00517,0.001029,0.29582,0.002962
0.039242,0.270508,0.000418,0.000499,6.051723,0.434903,0.451381,0.438775,0.348907,2.129907,3.659926,0.000178,0.782125,0.687321,4.753154,0.167963,0.111981,0.032781,0.038211,0.05311,0.131822,0.061212,0.034166,0.003883,0.216299,1.003278,0.000877,0.282357,0
-0.016561,0.216349,0.000639,0.000671,4.654124,0.428621,0.415035,0.490836,0.488637,2.12754,15.656886,0.000691,0.69286,0.74722,2.906021,0.175942,0.144175,0.0536,0.063554,0.032924,0.071113,0.071105,0.056783,0.016863,0.213935,1.006635,0.001444,0.257089,0.008178
