@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {groovy,notgroovy}

@data

0.038196,-8.714626,-0.476815,19.3783,-0.194596,1.432659,21.60225,3.072454,-3.133617,3.595815,19.60664,4.405476,0.083415,0.002659,1.919006,8.853688,0.142491,0.612472,0.332105,0.109852,0.577149,0.04155,0.000003,7.913053,0.000003,4.504738,-3.743575,6.821788,0.001347,0.57518,3.666894,54,-0.070239,0.916076,0.010146,1.357623,1.194469,1.041092,-0.113964,0.000661,-0.482435,-0.000021,groovy
0.015752,-8.982886,0.569908,11.60969,-2.046447,0.294094,15.20787,2.412726,-1.46931,2.602266,13.96202,3.257936,0.066169,0.001496,0.953813,3.908228,0.137633,0.674181,0.31711,0.12322,1.660013,0.016552,0.000005,8.699995,0.000004,5.584254,-5.492664,9.166109,-0.000937,0.956019,3.900335,2662,0.33839,0.952241,0.790043,0.96961,1.132159,0.870682,-0.150121,0.00072,-0.498555,0.000088,groovy
0.063829,-12.04081,-0.024005,14.83382,1.204375,1.009077,17.71871,3.417449,1.27712,3.334615,14.89846,3.611045,0.129519,0.002257,1.601161,10.46364,0.149729,0.760728,0.453165,0.164556,0.454683,0.075941,0.000094,12.93932,0.000005,7.571502,-4.091855,8.169387,-0.004049,0.499527,4.363202,486,0.047878,0.9545,0.340022,1.129149,1.162552,1.196214,-0.177883,0.001148,-0.400145,-0.000125,groovy
0.037937,-8.308623,0.836816,11.99736,-4.32244,0.348578,20.70183,2.651442,0.49005,3.144692,16.33688,3.467898,0.079452,0.001842,0.709455,3.720413,0.144889,0.779936,0.461637,0.202463,0.472069,0.036756,-0.000007,6.198761,0.000001,7.739399,-4.385097,8.763344,-0.001515,0.891063,3.624131,698,0.183354,1.02396,-0.195898,1.25748,1.477955,1.173197,-0.163426,0.001756,-0.666903,-0.000049,groovy
0.052166,-11.70184,-0.40582,12.02472,-2.194392,1.809493,15.97904,3.245082,-0.569358,3.127529,11.95836,3.088777,0.120394,0.001284,1.481021,7.36681,0.14596,0.669238,0.331696,0.137947,1.021109,0.032212,-0.000001,9.353464,0.000004,5.799269,-2.327063,4.610413,-0.00054,0.292547,3.762976,362,0.731431,0.59397,0.250823,0.773799,0.854116,0.877538,-0.094918,0.000434,0.068291,0.000052,groovy
0.026786,-8.950862,0.788146,12.92697,-2.087103,0.34597,17.3904,3.166317,-2.119921,3.339627,17.34628,3.499375,0.089198,0.003237,2.074283,9.825027,0.120474,0.784985,0.39712,0.182625,0.711365,0.063555,0.000002,9.482853,0.000002,5.615747,-4.463555,10.80229,0.002849,1.472689,4.205076,608,0.323641,1.670797,0.239848,1.40327,1.489324,1.327277,-0.177042,0.001765,-0.386255,-0.000098,groovy
0.051297,-9.240595,-0.348517,12.37634,-2.019231,-0.131629,18.82991,4.03305,0.102928,3.456781,16.19349,3.118735,0.080521,0.002921,2.881581,15.40948,0.136272,0.706014,0.271832,0.107863,1.494167,0.090732,-0.00005,5.546135,-0.000003,3.556736,-5.941922,9.778444,0.002119,0.931456,3.559998,2791,-0.277108,1.562133,-0.012175,1.806297,1.649831,1.603474,-0.153194,0.00083,-0.476761,0.000112,groovy
0.018856,-9.34383,-0.150344,8.29976,-6.26839,-6.285788,12.30064,3.490521,-5.893749,3.065492,12.50946,3.24009,0.108885,0.011637,1.774063,5.628288,0.127766,0.784764,0.381438,0.181828,0.964066,0.052709,0.00002,12.09133,0.000014,7.147989,-4.271574,8.07937,0.002061,0.922455,5.847019,2961,-0.409526,1.373162,0.327863,1.285799,1.424645,1.243041,-0.199685,0.001924,-0.917276,-0.000063,groovy
0.02417,-8.651033,0.128643,15.70359,-1.714488,3.109846,22.33786,3.248202,3.802221,2.643863,18.30317,3.142578,0.06575,0.003696,3.187945,19.44589,0.12755,0.668372,0.311105,0.134158,1.031796,0.037362,-0.000012,5.58223,-0.000003,4.516127,-4.585475,11.94611,0.004201,2.566636,7.744881,141,0.955017,2.622686,0.600663,2.077668,2.007742,1.64335,-0.160883,0.001201,-0.788395,-0.000032,groovy
0.021636,-14.13871,-0.338129,16.42323,-0.779722,-2.365867,17.01552,3.334715,-1.686599,3.737009,14.11716,3.079964,0.13915,0.018453,1.392084,4.080429,0.144452,0.540885,0.255591,0.058057,1.982478,0.059235,-0.00003,7.193224,-0.000001,3.535574,-6.273279,10.73159,-0.003159,2.005028,6.058108,158,0.290358,1.133303,0.318402,1.12856,1.23207,1.172763,-0.116097,0.000347,-0.42845,-0.000002,groovy
0.030854,-7.84274,-0.119477,7.993482,-2.981607,0.13277,17.53575,2.647996,-3.784875,2.888226,10.91319,2.96813,0.082259,0.000609,0.728087,4.835546,0.144856,0.651249,0.373234,0.122422,0.770243,0.029722,-0.000003,9.648346,-0.000001,5.089596,-2.130684,5.024868,-0.002294,0.52168,3.216951,1827,0.363041,0.630882,-0.028533,0.989329,0.826639,0.981202,-0.166215,0.000911,-0.582145,0.000097,groovy
0.017896,-12.21829,0.247557,16.65171,1.076425,-1.440253,16.60466,2.644611,-3.992523,2.885387,15.05463,3.273713,0.125844,0.002232,0.862354,4.377537,0.146445,0.723511,0.395871,0.162455,0.698392,0.017402,0.000017,7.607391,0,4.911998,-3.229162,6.620973,0.001143,0.600806,2.672855,1464,0.012588,0.885632,-0.148827,1.111876,1.267691,1.093797,-0.167513,0.000973,-0.133899,-0.0001,notgroovy
0.015968,-8.550108,-0.418701,29.2596,1.029613,1.78011,26.1993,3.31,-0.730741,3.631441,18.70758,3.121311,0.065571,0.003724,2.378163,14.91572,0.143126,0.758591,0.324138,0.123863,1.531315,0.03389,0.000012,10.21797,0.00001,3.737066,-7.782592,12.85029,0.003846,1.435016,4.685719,2976,-0.282369,2.030782,-0.878275,1.858904,1.820405,1.487737,-0.169832,0.001093,-0.516258,0.000091,notgroovy
0.003313,-6.432794,-0.731394,12.65512,-2.590011,-4.087015,11.47591,2.801357,-0.352392,3.705108,19.89975,4.186193,0.043845,0.001835,3.062437,15.6424,0.134207,0.772452,0.361752,0.162745,1.053524,0.010122,-0.000013,9.825665,-0.000002,7.061761,-6.690191,10.47995,-0.003657,0.636603,3.466443,1998,-0.061785,1.396326,0.030439,1.088977,1.248501,1.147226,-0.149413,0.000943,0.073672,0.000192,notgroovy
0.006341,-5.582407,-1.928311,10.6439,-11.42767,-9.255556,5.927264,3.107666,-8.466658,2.976255,6.407537,2.632268,0.062689,0.0052,5.054691,32.35585,0.13541,0.67734,0.433306,0.141714,0.365293,0.016877,0.000002,13.21353,0.000005,7.658062,-3.997168,7.810634,0.001088,0.597313,3.476608,1469,-0.151113,1.172245,-0.360973,1.292021,1.358884,1.290025,-0.124615,0.000951,-0.011502,0.000098,notgroovy
0.008489,-3.785745,0.295641,14.23894,-3.187358,-3.779453,22.42267,3.248742,-0.211525,3.118766,19.10185,3.041319,0.045828,0.00067,1.453187,7.14118,0.149016,0.709792,0.413823,0.174085,0.720755,0.011446,0.000003,5.413425,-0.000001,3.886106,-5.436789,10.53823,0.001101,1.477976,4.914382,476,0.143574,1.662786,0.022684,1.658468,1.685105,1.588751,-0.163883,0.001876,-0.260361,-0.000086,notgroovy
0.038127,-11.89692,-0.287168,15.91607,1.619994,1.731348,20.0301,2.584547,-1.50419,2.900878,11.90943,3.541489,0.10375,0.002986,1.211109,5.778065,0.148135,0.691517,0.373004,0.163534,0.875997,0.0421,0.000036,5.730287,0.000004,6.622718,-3.603681,7.600883,-0.00009,1.0679,3.622826,434,0.325395,0.953732,0.051878,1.224561,1.461257,1.1339,-0.157664,0.001278,-0.399646,-0.000076,notgroovy
0.038127,-11.89692,-0.287168,15.91607,1.619994,1.731348,20.0301,2.584547,-1.50419,2.900878,11.90943,3.541489,0.10375,0.002986,1.211109,5.778065,0.148135,0.691517,0.373004,0.163534,0.875997,0.0421,0.000036,5.730287,0.000004,6.622718,-3.603681,7.600883,-0.00009,1.0679,3.622826,434,0.325395,0.953732,0.051878,1.224561,1.461257,1.1339,-0.157664,0.001278,-0.399646,-0.000076,notgroovy
0.009223,-5.88091,-1.282889,12.35405,-9.133521,-6.58549,8.392009,2.802546,-11.86694,3.07596,13.10184,3.172068,0.074135,0.00432,3.658228,17.78267,0.155572,0.639196,0.405585,0.133994,0.370564,0.020435,0.000011,13.70966,0.000001,7.284833,-3.412719,7.4164,0.004874,0.514517,3.298716,2754,-0.132567,0.910767,0.033395,1.023456,1.389691,1.228827,-0.105266,0.000805,-0.21376,-0.000068,notgroovy
0.009223,-5.88091,-1.282889,12.35405,-9.133521,-6.58549,8.392009,2.802546,-11.86694,3.07596,13.10184,3.172068,0.074135,0.00432,3.658228,17.78267,0.155572,0.639196,0.405585,0.133994,0.370564,0.020435,0.000011,13.70966,0.000001,7.284833,-3.412719,7.4164,0.004874,0.514517,3.298716,2754,-0.132567,0.910767,0.033395,1.023456,1.389691,1.228827,-0.105266,0.000805,-0.21376,-0.000068,notgroovy
0.014412,-11.12364,-1.022955,13.00601,-0.245755,-2.063985,10.80539,3.722619,-1.508167,2.988593,19.15937,3.442967,0.113348,0.003313,1.2874,5.447071,0.130095,0.79656,0.350129,0.122483,1.001464,0.01916,0.000005,9.614501,0,5.598355,-3.331867,9.296092,-0.001393,1.13437,4.964352,89,0.875309,0.914906,0.248221,0.980492,0.98861,1.084082,-0.173992,0.001097,-0.786297,-0.000028,notgroovy
0.020655,-7.124928,-0.620507,14.01614,0.255966,-0.25747,17.10909,2.617434,-2.323299,3.350651,10.88195,2.860081,0.062,0.001961,2.96569,15.37044,0.153041,0.604265,0.353552,0.141571,0.865917,0.055864,0.000005,9.088211,-0.000005,5.312037,-3.957309,7.791609,-0.002791,0.742156,3.543739,1974,0.049578,0.902228,-0.005625,1.352659,1.400656,0.919129,-0.123211,0.000999,-0.238169,-0.000045,notgroovy
0.031795,-16.9885,0.31245,16.63797,-1.620636,-1.006247,17.35021,2.455632,2.737198,3.249713,15.95761,3.577501,0.17952,0.014226,1.076796,4.403007,0.140143,0.746629,0.304774,0.134756,1.9823,0.073665,0.000002,11.48214,0.000004,9.404021,-3.186669,9.308645,-0.000369,1.357883,6.922014,370,0.969153,1.261175,0.408432,2.822389,1.518004,1.314914,-0.173467,0.00076,-0.630024,0.000057,notgroovy
0.045167,-3.472583,-0.53382,16.7083,0.742372,-0.861482,23.89787,4.030111,-5.130471,3.095067,23.52003,5.416039,0.073706,0.002439,1.510059,7.818388,0.158486,0.754634,0.510211,0.18372,0.532354,0.041208,0.000002,8.837318,0.000006,6.727329,-4.051753,8.045557,0.000724,0.521194,2.762236,1452,-0.051382,0.942227,0.217058,1.517632,1.489693,1.601267,-0.15515,0.001387,-0.110821,-0.000074,notgroovy
0.036083,-11.62909,-0.30485,8.390216,-2.904348,1.00066,10.50143,3.045564,-3.882352,3.081379,13.0406,3.263941,0.108987,0.002594,1.778284,7.791205,0.140816,0.629125,0.333218,0.135451,0.867252,0.037261,-0.000009,7.43292,0,4.81258,-2.831738,5.769397,-0.000277,0.49232,3.021905,142,-0.168666,0.910629,0.183967,1.095227,1.385165,1.072671,-0.140358,0.000886,-0.397422,-0.000029,notgroovy
0.0411,-8.704226,-0.443032,19.27409,3.978247,1.884586,17.53867,2.651528,1.269346,3.952224,17.68637,2.992919,0.103506,0.002937,1.968805,9.648586,0.147977,0.774076,0.571503,0.204717,-0.304303,0.032195,0.00003,10.13978,0.000004,7.59501,-2.428057,5.682456,-0.001264,0.414404,4.113879,2660,0.150103,0.842126,0.182893,1.065377,1.333431,1.028667,-0.148087,0.001125,-0.51274,-0.0003,notgroovy
0.0411,-8.704226,-0.443032,19.27409,3.978247,1.884586,17.53867,2.651528,1.269346,3.952224,17.68637,2.992919,0.103506,0.002937,1.968805,9.648586,0.147977,0.774076,0.571503,0.204717,-0.304303,0.032195,0.00003,10.13978,0.000004,7.59501,-2.428057,5.682456,-0.001264,0.414404,4.113879,2660,0.150103,0.842126,0.182893,1.065377,1.333431,1.028667,-0.148087,0.001125,-0.51274,-0.0003,notgroovy
0.0411,-8.704226,-0.443032,19.27409,3.978247,1.884586,17.53867,2.651528,1.269346,3.952224,17.68637,2.992919,0.103506,0.002937,1.968805,9.648586,0.147977,0.774076,0.571503,0.204717,-0.304303,0.032195,0.00003,10.13978,0.000004,7.59501,-2.428057,5.682456,-0.001264,0.414404,4.113879,2660,0.150103,0.842126,0.182893,1.065377,1.333431,1.028667,-0.148087,0.001125,-0.51274,-0.0003,notgroovy
0.005253,-0.417096,1.523801,5.729945,-5.742566,-6.518438,11.70179,4.520105,-0.861943,3.799306,12.08553,4.035998,0.044563,0.000172,0.770683,5.66106,0.197256,0.733215,0.464849,0.171334,0.727653,0.00296,0.000003,7.880706,0.000005,15.48769,-2.879622,5.15073,0.001889,0.243061,3.440103,2843,0.01731,0.730928,0.013951,0.846875,1.041079,0.860544,-0.10686,0.000756,0.077723,0.000075,notgroovy
0.012602,-1.991752,0.043976,1.981316,-12.85598,-6.965199,3.315293,2.818356,-4.646615,3.244519,7.747874,3.025971,0.044799,0.000302,0.892903,5.046017,0.1479,0.740943,0.5578,0.16271,-0.13602,0.01711,-0.000005,25.43093,-0.000001,11.17682,-4.556108,6.844366,0.00095,0.465298,3.456837,2276,0.17492,0.939084,0.650185,1.147125,0.944515,0.841633,-0.147899,0.000794,-0.348799,0.000062,notgroovy
0.013454,0.897068,0.227192,12.04821,-8.380174,0.569492,15.63781,2.607605,-0.249353,2.654052,19.73051,3.095078,0.047891,0.000795,6.464478,61.32076,0.160695,0.682231,0.491348,0.13648,0.050167,0.023825,-0.000002,62.28035,-0.000001,13.57812,-5.229951,8.711468,0.004529,0.600839,3.619879,54,0.185014,0.928823,-0.521871,0.901485,0.73573,0.787151,-0.104062,0.000473,0.091651,0.000041,notgroovy
0.072551,-11.5529,-0.10979,12.89264,-0.25557,-3.413088,11.78828,2.778466,-3.866721,2.697363,11.96022,2.921632,0.106392,0.001329,0.708013,3.881397,0.142319,0.640015,0.315933,0.127861,1.181849,0.041527,-0.00005,5.05984,-0.000002,5.022469,-2.824523,5.304283,0.000385,0.289275,3.090184,967,-0.067685,1.000066,-0.025376,1.225134,1.145594,1.165628,-0.139331,0.000886,-0.234134,-0.000034,notgroovy
0.002281,4.288026,-0.267816,6.341238,-11.0522,-3.308333,10.69545,2.566194,-8.938107,3.115304,20.13997,3.987792,0.043489,0.002226,7.465896,73.40672,0.155106,0.79374,0.540602,0.177697,0.635494,0.01306,0.000001,35.73103,-0.000013,6.482155,-4.243506,9.304151,-0.000133,0.716269,5.154187,2196,0.139696,1.043697,0.114972,1.246829,1.384215,1.171772,-0.175855,0.00089,0.239818,0.000048,notgroovy
0.002281,4.288026,-0.267816,6.341238,-11.0522,-3.308333,10.69545,2.566194,-8.938107,3.115304,20.13997,3.987792,0.043489,0.002226,7.465896,73.40672,0.155106,0.79374,0.540602,0.177697,0.635494,0.01306,0.000001,35.73103,-0.000013,6.482155,-4.243506,9.304151,-0.000133,0.716269,5.154187,2196,0.139696,1.043697,0.114972,1.246829,1.384215,1.171772,-0.175855,0.00089,0.239818,0.000048,notgroovy
0.002281,4.288026,-0.267816,6.341238,-11.0522,-3.308333,10.69545,2.566194,-8.938107,3.115304,20.13997,3.987792,0.043489,0.002226,7.465896,73.40672,0.155106,0.79374,0.540602,0.177697,0.635494,0.01306,0.000001,35.73103,-0.000013,6.482155,-4.243506,9.304151,-0.000133,0.716269,5.154187,2196,0.139696,1.043697,0.114972,1.246829,1.384215,1.171772,-0.175855,0.00089,0.239818,0.000048,notgroovy
0.024763,-9.654689,-0.665231,14.10741,-3.124936,-0.699526,14.95118,3.149863,-2.211371,3.34237,13.30459,3.90287,0.093854,0.003946,2.595565,11.68762,0.136466,0.718629,0.360343,0.137187,0.744106,0.045995,0.000015,13.64847,0.000007,7.72612,-3.025475,6.999234,0.00133,0.432711,4.513415,582,0.384165,1.2041,0.306984,1.160724,1.22644,0.959475,-0.161611,0.000769,-0.452241,0.000171,notgroovy
0.01411,-13.18362,0.044771,17.4482,0.631784,1.920655,17.33242,3.375888,-6.360826,3.234952,17.38865,4.481684,0.116077,0.003198,1.421206,9.777167,0.106135,0.786923,0.345844,0.168541,1.100379,0.018114,-0.000005,11.89679,-0.000003,5.661993,-5.052446,11.09019,0.005868,1.967125,6.096204,701,0.675993,1.322658,0.172813,1.369781,1.3377,1.23336,-0.161537,0.001202,-0.454962,0.000328,notgroovy
0.015357,-1.659672,-0.488514,17.71021,-1.581756,-1.341188,13.09642,2.503488,2.753067,3.030072,12.42039,2.59746,0.042,0.000508,4.380388,44.37745,0.162636,0.649265,0.469242,0.135898,0.085551,0.027215,0,22.34584,0.000002,5.766183,-1.993626,4.645952,-0.001203,0.368749,3.13206,567,0.153662,0.688251,0.229888,0.967275,0.911098,0.788542,-0.131408,0.000592,-0.647844,-0.000056,notgroovy
0.015357,-1.659672,-0.488514,17.71021,-1.581756,-1.341188,13.09642,2.503488,2.753067,3.030072,12.42039,2.59746,0.042,0.000508,4.380388,44.37745,0.162636,0.649265,0.469242,0.135898,0.085551,0.027215,0,22.34584,0.000002,5.766183,-1.993626,4.645952,-0.001203,0.368749,3.13206,567,0.153662,0.688251,0.229888,0.967275,0.911098,0.788542,-0.131408,0.000592,-0.647844,-0.000056,notgroovy
0.015357,-1.659672,-0.488514,17.71021,-1.581756,-1.341188,13.09642,2.503488,2.753067,3.030072,12.42039,2.59746,0.042,0.000508,4.380388,44.37745,0.162636,0.649265,0.469242,0.135898,0.085551,0.027215,0,22.34584,0.000002,5.766183,-1.993626,4.645952,-0.001203,0.368749,3.13206,567,0.153662,0.688251,0.229888,0.967275,0.911098,0.788542,-0.131408,0.000592,-0.647844,-0.000056,notgroovy
0.015263,-8.382837,-0.35082,16.34903,-1.083584,-0.16817,20.29849,3.238051,-1.276119,2.86712,14.17475,3.539021,0.090935,0.002292,2.413964,14.11769,0.124824,0.76235,0.444102,0.16836,0.364159,0.022153,-0.000019,11.60483,-0.000008,4.295237,-3.949539,9.82926,0.002268,1.270644,5.136801,2868,0.15187,1.527338,0.352462,1.528754,1.471999,1.359946,-0.180335,0.001445,-0.285864,-0.000139,notgroovy
0.008399,3.182852,-0.900219,14.13726,-3.793354,-6.132484,10.20253,2.981214,4.102012,3.052006,14.17931,2.982187,0.046779,0.000829,4.823334,37.66949,0.170063,0.717083,0.486899,0.145052,0.253875,0.033432,-0.000033,34.45109,-0.000009,13.94406,-3.377235,7.244957,0.003612,0.445216,4.27666,2769,0.367245,0.818933,0.507013,0.975574,1.05582,0.963755,-0.13546,0.000756,0.066651,-0.000047,notgroovy
0.008399,3.182852,-0.900219,14.13726,-3.793354,-6.132484,10.20253,2.981214,4.102012,3.052006,14.17931,2.982187,0.046779,0.000829,4.823334,37.66949,0.170063,0.717083,0.486899,0.145052,0.253875,0.033432,-0.000033,34.45109,-0.000009,13.94406,-3.377235,7.244957,0.003612,0.445216,4.27666,2769,0.367245,0.818933,0.507013,0.975574,1.05582,0.963755,-0.13546,0.000756,0.066651,-0.000047,notgroovy
0.008399,3.182852,-0.900219,14.13726,-3.793354,-6.132484,10.20253,2.981214,4.102012,3.052006,14.17931,2.982187,0.046779,0.000829,4.823334,37.66949,0.170063,0.717083,0.486899,0.145052,0.253875,0.033432,-0.000033,34.45109,-0.000009,13.94406,-3.377235,7.244957,0.003612,0.445216,4.27666,2769,0.367245,0.818933,0.507013,0.975574,1.05582,0.963755,-0.13546,0.000756,0.066651,-0.000047,notgroovy
0.010715,-5.357898,-0.398953,19.42953,-1.227111,-0.530733,12.87929,2.694255,-4.893079,2.828352,13.89803,3.162326,0.079103,0.001632,1.191969,6.058153,0.159817,0.740873,0.525486,0.186408,0.053122,0.020954,0.000024,9.90955,0.000002,5.660862,-3.394253,8.34865,-0.000922,0.935757,4.731884,397,0.413776,1.251877,0.407904,1.359224,1.685761,1.159441,-0.153284,0.001119,-0.151662,-0.000125,notgroovy
0.010715,-5.357898,-0.398953,19.42953,-1.227111,-0.530733,12.87929,2.694255,-4.893079,2.828352,13.89803,3.162326,0.079103,0.001632,1.191969,6.058153,0.159817,0.740873,0.525486,0.186408,0.053122,0.020954,0.000024,9.90955,0.000002,5.660862,-3.394253,8.34865,-0.000922,0.935757,4.731884,397,0.413776,1.251877,0.407904,1.359224,1.685761,1.159441,-0.153284,0.001119,-0.151662,-0.000125,notgroovy
0.006135,-3.685483,0.126204,14.64381,-5.223846,-1.60303,16.60494,2.755181,-10.17271,2.721527,18.74753,2.928824,0.074283,0.001714,2.684424,13.97473,0.1679,0.734522,0.527105,0.187219,-0.021669,0.012755,0.000009,13.0625,0.000003,7.585809,-3.344019,7.605186,0.005286,0.463554,3.779968,2977,-0.052404,1.037034,0.018302,1.21085,1.605364,1.205524,-0.153819,0.00094,0.087729,-0.000139,notgroovy
0.006135,-3.685483,0.126204,14.64381,-5.223846,-1.60303,16.60494,2.755181,-10.17271,2.721527,18.74753,2.928824,0.074283,0.001714,2.684424,13.97473,0.1679,0.734522,0.527105,0.187219,-0.021669,0.012755,0.000009,13.0625,0.000003,7.585809,-3.344019,7.605186,0.005286,0.463554,3.779968,2977,-0.052404,1.037034,0.018302,1.21085,1.605364,1.205524,-0.153819,0.00094,0.087729,-0.000139,notgroovy
0.006135,-3.685483,0.126204,14.64381,-5.223846,-1.60303,16.60494,2.755181,-10.17271,2.721527,18.74753,2.928824,0.074283,0.001714,2.684424,13.97473,0.1679,0.734522,0.527105,0.187219,-0.021669,0.012755,0.000009,13.0625,0.000003,7.585809,-3.344019,7.605186,0.005286,0.463554,3.779968,2977,-0.052404,1.037034,0.018302,1.21085,1.605364,1.205524,-0.153819,0.00094,0.087729,-0.000139,notgroovy
0.010067,-2.808384,-0.331355,9.870094,-3.725401,-0.048614,10.81051,3.491722,7.915587,2.505765,17.22741,3.079797,0.057253,0.000428,0.328312,2.643816,0.19715,0.515273,0.423841,0.085763,0.561663,0.00806,0.000001,10.54566,0,14.56425,-1.897321,4.259135,-0.001541,0.183116,3.02472,1547,-0.12411,0.528201,0.265408,0.810458,0.84945,0.916364,-0.102198,0.0006,-0.117519,-0.000038,notgroovy
0.06449,-9.767341,0.769805,14.63902,-2.65372,0.52279,16.90288,2.960002,-0.189053,3.366024,27.7245,2.762284,0.093483,0.003125,1.772818,11.09018,0.13843,0.720466,0.384929,0.127357,0.833117,0.037961,-0.000024,7.842689,-0.000001,8.426787,-4.567159,7.716431,0.000862,0.514406,3.756325,2360,-0.41514,0.943562,-0.062492,1.072817,1.380054,1.129132,-0.119303,0.000756,-0.071754,0.000126,notgroovy
0.06449,-9.767341,0.769805,14.63902,-2.65372,0.52279,16.90288,2.960002,-0.189053,3.366024,27.7245,2.762284,0.093483,0.003125,1.772818,11.09018,0.13843,0.720466,0.384929,0.127357,0.833117,0.037961,-0.000024,7.842689,-0.000001,8.426787,-4.567159,7.716431,0.000862,0.514406,3.756325,2360,-0.41514,0.943562,-0.062492,1.072817,1.380054,1.129132,-0.119303,0.000756,-0.071754,0.000126,notgroovy
0.004687,0.799196,-1.388826,8.791036,-3.866146,-4.976096,12.09102,3.022846,-4.064771,3.368339,12.07931,4.744191,0.062591,0.004538,4.119159,20.87811,0.151424,0.752807,0.448049,0.161602,0.903043,0.028635,0.000006,29.94273,-0.000009,12.42138,-4.48384,7.583969,-0.003551,0.49325,2.750963,2156,-0.089416,0.743584,-0.318739,0.845017,1.005012,0.897615,-0.113935,0.000647,1.05412,0.000114,notgroovy
0.040862,-12.36314,-0.16441,18.75913,-6.509718,3.091735,15.44843,2.615489,1.135559,2.758649,17.94863,2.868212,0.108092,0.007739,1.933339,8.88804,0.141468,0.716169,0.416746,0.17321,0.486211,0.057294,-0.000076,8.971683,-0.000006,5.868709,-5.126506,12.37279,-0.000412,2.338574,6.729999,1636,0.153298,3.764638,0.348746,2.763032,2.567512,2.051988,-0.146085,0.00178,-0.145168,-0.000084,notgroovy
0.007099,2.713221,-1.305296,15.01752,-2.233308,1.092522,11.65548,3.054486,-7.048731,3.286549,9.83495,2.978868,0.042503,0.001362,5.844844,59.65466,0.15555,0.789518,0.599635,0.197252,0.203012,0.007216,0.000003,18.90125,0.000001,15.05751,-5.160243,8.698619,0.005441,0.467095,4.268239,2488,-0.53152,0.658834,0.339192,0.882798,0.862619,0.674061,-0.150004,0.000651,0.87773,-0.000056,notgroovy
0.007099,2.713221,-1.305296,15.01752,-2.233308,1.092522,11.65548,3.054486,-7.048731,3.286549,9.83495,2.978868,0.042503,0.001362,5.844844,59.65466,0.15555,0.789518,0.599635,0.197252,0.203012,0.007216,0.000003,18.90125,0.000001,15.05751,-5.160243,8.698619,0.005441,0.467095,4.268239,2488,-0.53152,0.658834,0.339192,0.882798,0.862619,0.674061,-0.150004,0.000651,0.87773,-0.000056,notgroovy
0.043186,-15.99706,-0.037256,32.60931,5.379201,0.795821,15.32643,2.455862,-2.138971,2.93692,18.53287,2.827629,0.128987,0.008035,0.834312,3.150323,0.143914,0.680808,0.316827,0.132132,1.334529,0.048265,0.000006,4.503702,0,4.547141,-3.749005,7.330978,-0.001371,0.867795,4.581914,2866,-0.151355,1.325794,-0.05905,1.837907,1.675977,1.369377,-0.16135,0.001478,-0.533886,0.000071,notgroovy
0.024606,-5.392501,-0.019104,18.30073,0.525158,-5.979441,19.66777,3.133917,-9.137398,2.442864,22.5723,2.328563,0.067931,0.000993,0.510519,3.317519,0.14112,0.780626,0.546607,0.199878,-0.035943,0.031312,0.000035,5.209569,0.000002,3.198082,-4.182796,7.907887,0.004194,0.907779,4.236435,2627,0.583854,0.907666,0.607851,1.208185,1.104018,1.14645,-0.166432,0.001859,-0.092394,-0.000239,notgroovy
0.024606,-5.392501,-0.019104,18.30073,0.525158,-5.979441,19.66777,3.133917,-9.137398,2.442864,22.5723,2.328563,0.067931,0.000993,0.510519,3.317519,0.14112,0.780626,0.546607,0.199878,-0.035943,0.031312,0.000035,5.209569,0.000002,3.198082,-4.182796,7.907887,0.004194,0.907779,4.236435,2627,0.583854,0.907666,0.607851,1.208185,1.104018,1.14645,-0.166432,0.001859,-0.092394,-0.000239,notgroovy
0.00925,-0.794498,0.101414,6.908119,-2.466966,-2.795247,5.772156,3.095623,-3.392435,2.812541,13.9147,4.123867,0.043041,0.000282,1.535278,6.45055,0.148143,0.607639,0.336365,0.090846,1.053842,0.01888,0.000015,17.45285,0.000001,8.12152,-2.171824,4.47225,-0.002234,0.301356,2.41494,2005,0.066531,0.488191,0.174416,0.746642,0.92163,0.860895,-0.118637,0.000347,-0.47691,-0.000011,notgroovy
0.074668,-15.40591,-0.653335,10.93948,-7.705639,-0.566915,14.66259,2.699357,-6.427453,3.664329,11.33919,3.469498,0.176762,0.003245,1.726023,9.179611,0.129928,0.655302,0.333768,0.124776,1.123138,0.085421,-0.000006,10.48514,0.000002,6.429224,-3.791976,8.738543,-0.001534,0.730144,4.005335,1104,0.064642,1.226544,0.082018,1.297118,1.74033,1.355796,-0.127788,0.000721,-0.353059,-0.000028,notgroovy
0.008718,-14.0686,0.420203,21.80427,1.928378,-1.405241,23.45257,3.321636,7.598064,5.075505,27.53193,3.737086,0.089251,0.008295,1.70185,6.471581,0.127305,0.670273,0.333749,0.144645,0.979654,0.049192,-0.000013,6.553602,0.000002,7.003951,-4.486509,10.45755,-0.00487,1.141648,5.271171,442,-0.089914,1.507228,-0.574453,1.544494,1.648418,1.240312,-0.160331,0.001032,-0.613793,-0.000047,notgroovy
