@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregc2 numeric
@attribute output {groovy,notgroovy}

@data

0.011484,11.28111,77,-5.88091,-1.282889,12.35405,-6.58549,8.392009,2.802546,2.824429,-11.86694,3.07596,3.172068,3.092196,0.015124,17.78267,0.639196,0.133994,0.370564,0.000011,13.70966,0.000001,7.284833,7.4164,0.004874,0.514517,0.717311,0.727307,-0.132567,0.000001,0.910767,0.033395,0.962471,1.389691,0.000002,0.0135,19.35648,-0.105266,0.000805,0.101646,notgroovy
0.024089,4.487026,1205,-8.042363,-0.154022,17.77168,2.58009,15.54733,3.058179,3.136024,-2.662073,2.815126,3.254282,3.40934,0.00484,5.595948,0.675867,0.118108,1.06839,0.000008,7.073673,-0.000001,4.691212,4.883434,-0.001782,0.350267,0.591836,0.596228,-0.216148,0,0.693243,-0.12045,0.791592,1.009688,-0.000003,0.006437,5.776189,-0.132173,0.000695,0.036239,notgroovy
0.017388,5.202345,720,-11.12364,-1.022955,13.00601,-2.063985,10.80539,3.722619,3.163811,-1.508167,2.988593,3.442967,3.660965,0.019359,5.447071,0.79656,0.122483,1.001464,0.000005,9.614501,0,5.598355,9.296092,-0.001393,1.13437,1.065069,0.891956,0.875309,0.000003,0.914906,0.248221,1.016379,0.98861,0,0.012804,6.27019,-0.173992,0.001097,0.042321,notgroovy
0.024063,9.864506,2427,-7.124928,-0.620507,14.01614,-0.25747,17.10909,2.617434,3.073914,-2.323299,3.350651,2.860081,3.03174,0.00726,15.37044,0.604265,0.141571,0.865917,0.000005,9.088211,-0.000005,5.312037,7.791609,-0.002791,0.742156,0.861485,0.630885,0.049578,0.000003,0.902228,-0.005625,1.14819,1.400656,0,0.010784,12.02538,-0.123211,0.000999,0.067802,notgroovy
0.02961,7.073087,1700,-16.9885,0.31245,16.63797,-1.006247,17.35021,2.455632,3.590835,2.737198,3.249713,3.577501,3.1948,0.008469,4.403007,0.746629,0.134756,1.9823,0.000002,11.48214,0.000004,9.404021,9.308645,-0.000369,1.357883,1.165301,1.118603,0.969153,-0.000004,1.261175,0.408432,2.026572,1.518004,0.000007,0.020202,7.608114,-0.173467,0.00076,-0.039575,notgroovy
0.036587,6.845665,130,-3.472583,-0.53382,16.7083,-0.861482,23.89787,4.030111,2.746172,-5.130471,3.095067,5.416039,4.273541,0.00363,7.818388,0.754634,0.18372,0.532354,0.000002,8.837318,0.000006,6.727329,8.045557,0.000724,0.521194,0.721939,0.525291,-0.051382,0.000001,0.942227,0.217058,1.134736,1.489693,0.000002,0.007563,9.007213,-0.15515,0.001387,0.065665,notgroovy
0.03146,6.239444,2611,-11.62909,-0.30485,8.390216,1.00066,10.50143,3.045564,2.717673,-3.882352,3.081379,3.263941,2.820527,0.025408,7.791205,0.629125,0.135451,0.867252,-0.000009,7.43292,0,4.81258,5.769397,-0.000277,0.49232,0.701655,0.652637,-0.168666,0.000007,0.910629,0.183967,1.030184,1.385165,0.000001,0.012375,7.990755,-0.140358,0.000886,0.043609,notgroovy
0.03146,6.239444,2611,-11.62909,-0.30485,8.390216,1.00066,10.50143,3.045564,2.717673,-3.882352,3.081379,3.263941,2.820527,0.025408,7.791205,0.629125,0.135451,0.867252,-0.000009,7.43292,0,4.81258,5.769397,-0.000277,0.49232,0.701655,0.652637,-0.168666,0.000007,0.910629,0.183967,1.030184,1.385165,0.000001,0.012375,7.990755,-0.140358,0.000886,0.043609,notgroovy
0.031741,4.363419,2713,-8.704226,-0.443032,19.27409,1.884586,17.53867,2.651528,2.928754,1.269346,3.952224,2.992919,3.459782,0.008469,9.648586,0.774076,0.204717,-0.304303,0.00003,10.13978,0.000004,7.59501,5.682456,-0.001264,0.414404,0.643773,0.556908,0.150103,-0.000009,0.842126,0.182893,1.047127,1.333431,0.000004,0.009712,10.829,-0.148087,0.001125,0.448337,notgroovy
0.031741,4.363419,2713,-8.704226,-0.443032,19.27409,1.884586,17.53867,2.651528,2.928754,1.269346,3.952224,2.992919,3.459782,0.008469,9.648586,0.774076,0.204717,-0.304303,0.00003,10.13978,0.000004,7.59501,5.682456,-0.001264,0.414404,0.643773,0.556908,0.150103,-0.000009,0.842126,0.182893,1.047127,1.333431,0.000004,0.009712,10.829,-0.148087,0.001125,0.448337,notgroovy
0.031741,4.363419,2713,-8.704226,-0.443032,19.27409,1.884586,17.53867,2.651528,2.928754,1.269346,3.952224,2.992919,3.459782,0.008469,9.648586,0.774076,0.204717,-0.304303,0.00003,10.13978,0.000004,7.59501,5.682456,-0.001264,0.414404,0.643773,0.556908,0.150103,-0.000009,0.842126,0.182893,1.047127,1.333431,0.000004,0.009712,10.829,-0.148087,0.001125,0.448337,notgroovy
0.004884,2.712649,2852,-0.417096,1.523801,5.729945,-6.518438,11.70179,4.520105,3.664658,-0.861943,3.799306,4.035998,2.742216,0.012704,5.66106,0.733215,0.171334,0.727653,0.000003,7.880706,0.000005,15.48769,5.15073,0.001889,0.243061,0.493024,0.477017,0.01731,-0.00001,0.730928,0.013951,0.791926,1.041079,-0.00001,0.003388,4.664883,-0.10686,0.000756,-0.007146,notgroovy
0.011678,4.483478,2018,-1.991752,0.043976,1.981316,-6.965199,3.315293,2.818356,3.019221,-4.646615,3.244519,3.025971,3.695989,0.015729,5.046017,0.740943,0.16271,-0.13602,-0.000005,25.43093,-0.000001,11.17682,6.844366,0.00095,0.465298,0.682163,0.565142,0.17492,-0.000008,0.939084,0.650185,0.686966,0.944515,-0.000001,0.004286,13.33226,-0.147899,0.000794,-0.03795,notgroovy
0.009581,25.59667,1435,0.897068,0.227192,12.04821,0.569492,15.63781,2.607605,3.535345,-0.249353,2.654052,3.095078,3.228446,0.010284,61.32076,0.682231,0.13648,0.050167,-0.000002,62.28035,-0.000001,13.57812,8.711468,0.004529,0.600839,0.775138,0.442153,0.185014,-0.000007,0.928823,-0.521871,0.705253,0.73573,0.000008,0.005457,60.92897,-0.104062,0.000473,0.028039,notgroovy
0.069776,3.021066,498,-11.5529,-0.10979,12.89264,-3.413088,11.78828,2.778466,2.966147,-3.866721,2.697363,2.921632,2.806771,0.019359,3.881397,0.640015,0.127861,1.181849,-0.00005,5.05984,-0.000002,5.022469,5.304283,0.000385,0.289275,0.537844,0.690682,-0.067685,-0.000005,1.000066,-0.025376,1.138447,1.145594,0.000002,0.008326,5.229035,-0.139331,0.000886,0.051392,notgroovy
0.004999,9.695041,1123,4.288026,-0.267816,6.341238,-3.308333,10.69545,2.566194,3.324894,-8.938107,3.115304,3.987792,3.73576,0.009074,73.40672,0.79374,0.177697,0.635494,0.000001,35.73103,-0.000013,6.482155,9.304151,-0.000133,0.716269,0.846327,0.626697,0.139696,-0.000021,1.043697,0.114972,1.150302,1.384215,-0.000004,0.008974,76.89747,-0.175855,0.00089,-0.035471,notgroovy
0.004999,9.695041,1123,4.288026,-0.267816,6.341238,-3.308333,10.69545,2.566194,3.324894,-8.938107,3.115304,3.987792,3.73576,0.009074,73.40672,0.79374,0.177697,0.635494,0.000001,35.73103,-0.000013,6.482155,9.304151,-0.000133,0.716269,0.846327,0.626697,0.139696,-0.000021,1.043697,0.114972,1.150302,1.384215,-0.000004,0.008974,76.89747,-0.175855,0.00089,-0.035471,notgroovy
0.004999,9.695041,1123,4.288026,-0.267816,6.341238,-3.308333,10.69545,2.566194,3.324894,-8.938107,3.115304,3.987792,3.73576,0.009074,73.40672,0.79374,0.177697,0.635494,0.000001,35.73103,-0.000013,6.482155,9.304151,-0.000133,0.716269,0.846327,0.626697,0.139696,-0.000021,1.043697,0.114972,1.150302,1.384215,-0.000004,0.008974,76.89747,-0.175855,0.00089,-0.035471,notgroovy
0.028971,8.698035,2466,-9.654689,-0.665231,14.10741,-0.699526,14.95118,3.149863,3.494535,-2.211371,3.34237,3.90287,3.077454,0.00726,11.68762,0.718629,0.137187,0.744106,0.000015,13.64847,0.000007,7.72612,6.999234,0.00133,0.432711,0.657827,0.711223,0.384165,0.000001,1.2041,0.306984,1.014173,1.22644,0.000003,0.011978,15.68618,-0.161611,0.000769,-0.150985,notgroovy
0.012799,3.702498,2584,-13.18362,0.044771,17.4482,1.920655,17.33242,3.375888,3.313812,-6.360826,3.234952,4.481684,3.491559,0.007864,9.777167,0.786923,0.168541,1.100379,-0.000005,11.89679,-0.000003,5.661993,11.09019,0.005868,1.967125,1.402587,1.471621,0.675993,0.000004,1.322658,0.172813,1.451125,1.3377,-0.000006,0.015272,11.15695,-0.161537,0.001202,-0.389977,notgroovy
0.019063,12.72161,1917,-1.659672,-0.488514,17.71021,-1.341188,13.09642,2.503488,3.009104,2.753067,3.030072,2.59746,3.791098,0.00726,44.37745,0.649265,0.135898,0.085551,0,22.34584,0.000002,5.766183,4.645952,-0.001203,0.368749,0.607254,0.357011,0.153662,-0.000004,0.688251,0.229888,0.72133,0.911098,0.000002,0.005101,34.34737,-0.131408,0.000592,0.055216,notgroovy
0.019063,12.72161,1917,-1.659672,-0.488514,17.71021,-1.341188,13.09642,2.503488,3.009104,2.753067,3.030072,2.59746,3.791098,0.00726,44.37745,0.649265,0.135898,0.085551,0,22.34584,0.000002,5.766183,4.645952,-0.001203,0.368749,0.607254,0.357011,0.153662,-0.000004,0.688251,0.229888,0.72133,0.911098,0.000002,0.005101,34.34737,-0.131408,0.000592,0.055216,notgroovy
0.019063,12.72161,1917,-1.659672,-0.488514,17.71021,-1.341188,13.09642,2.503488,3.009104,2.753067,3.030072,2.59746,3.791098,0.00726,44.37745,0.649265,0.135898,0.085551,0,22.34584,0.000002,5.766183,4.645952,-0.001203,0.368749,0.607254,0.357011,0.153662,-0.000004,0.688251,0.229888,0.72133,0.911098,0.000002,0.005101,34.34737,-0.131408,0.000592,0.055216,notgroovy
0.013349,10.07962,2891,-8.382837,-0.35082,16.34903,-0.16817,20.29849,3.238051,3.263916,-1.276119,2.86712,3.539021,3.245514,0.014519,14.11769,0.76235,0.16836,0.364159,-0.000019,11.60483,-0.000008,4.295237,9.82926,0.002268,1.270644,1.127374,1.024571,0.15187,-0.000003,1.527338,0.352462,1.871261,1.471999,-0.000003,0.010771,17.43361,-0.180335,0.001445,0.208158,notgroovy
0.015088,20.76997,210,3.182852,-0.900219,14.13726,-6.132484,10.20253,2.981214,2.779527,4.102012,3.052006,2.982187,2.993495,0.005445,37.66949,0.717083,0.145052,0.253875,-0.000033,34.45109,-0.000009,13.94406,7.244957,0.003612,0.445216,0.667267,0.522717,0.367245,-0.000007,0.818933,0.507013,0.826565,1.05582,0,0.005548,36.31585,-0.13546,0.000756,0.014914,notgroovy
0.015088,20.76997,210,3.182852,-0.900219,14.13726,-6.132484,10.20253,2.981214,2.779527,4.102012,3.052006,2.982187,2.993495,0.005445,37.66949,0.717083,0.145052,0.253875,-0.000033,34.45109,-0.000009,13.94406,7.244957,0.003612,0.445216,0.667267,0.522717,0.367245,-0.000007,0.818933,0.507013,0.826565,1.05582,0,0.005548,36.31585,-0.13546,0.000756,0.014914,notgroovy
0.015088,20.76997,210,3.182852,-0.900219,14.13726,-6.132484,10.20253,2.981214,2.779527,4.102012,3.052006,2.982187,2.993495,0.005445,37.66949,0.717083,0.145052,0.253875,-0.000033,34.45109,-0.000009,13.94406,7.244957,0.003612,0.445216,0.667267,0.522717,0.367245,-0.000007,0.818933,0.507013,0.826565,1.05582,0,0.005548,36.31585,-0.13546,0.000756,0.014914,notgroovy
0.015403,3.974374,2972,-5.357898,-0.398953,19.42953,-0.530733,12.87929,2.694255,3.09749,-4.893079,2.828352,3.162326,2.712421,0.006655,6.058153,0.740873,0.186408,0.053122,0.000024,9.90955,0.000002,5.660862,8.34865,-0.000922,0.935757,0.967346,1.075379,0.413776,-0.000002,1.251877,0.407904,1.455217,1.685761,0.000005,0.008528,7.96953,-0.153284,0.001119,0.206576,notgroovy
0.015403,3.974374,2972,-5.357898,-0.398953,19.42953,-0.530733,12.87929,2.694255,3.09749,-4.893079,2.828352,3.162326,2.712421,0.006655,6.058153,0.740873,0.186408,0.053122,0.000024,9.90955,0.000002,5.660862,8.34865,-0.000922,0.935757,0.967346,1.075379,0.413776,-0.000002,1.251877,0.407904,1.455217,1.685761,0.000005,0.008528,7.96953,-0.153284,0.001119,0.206576,notgroovy
0.011249,2.653857,188,-3.685483,0.126204,14.64381,-1.60303,16.60494,2.755181,2.443691,-10.17271,2.721527,2.928824,2.931915,0.011494,13.97473,0.734522,0.187219,-0.021669,0.000009,13.0625,0.000003,7.585809,7.605186,0.005286,0.463554,0.68085,0.655503,-0.052404,0.000002,1.037034,0.018302,1.086355,1.605364,-0.000004,0.007079,16.83829,-0.153819,0.00094,0.225521,notgroovy
0.011249,2.653857,188,-3.685483,0.126204,14.64381,-1.60303,16.60494,2.755181,2.443691,-10.17271,2.721527,2.928824,2.931915,0.011494,13.97473,0.734522,0.187219,-0.021669,0.000009,13.0625,0.000003,7.585809,7.605186,0.005286,0.463554,0.68085,0.655503,-0.052404,0.000002,1.037034,0.018302,1.086355,1.605364,-0.000004,0.007079,16.83829,-0.153819,0.00094,0.225521,notgroovy
0.012073,2.716398,817,-2.808384,-0.331355,9.870094,-0.048614,10.81051,3.491722,4.054495,7.915587,2.505765,3.079797,2.844482,0.010284,2.643816,0.515273,0.085763,0.561663,0.000001,10.54566,0,14.56425,4.259135,-0.001541,0.183116,0.427923,0.339254,-0.12411,0.000002,0.528201,0.265408,0.646314,0.84945,-0.000005,0.004422,4.50458,-0.102198,0.0006,0.057038,notgroovy
0.044718,2.725376,2225,-9.767341,0.769805,14.63902,0.52279,16.90288,2.960002,3.996615,-0.189053,3.366024,2.762284,3.486728,0.003025,11.09018,0.720466,0.127357,0.833117,-0.000024,7.842689,-0.000001,8.426787,7.716431,0.000862,0.514406,0.717222,0.631504,-0.41514,-0.000006,0.943562,-0.062492,0.990734,1.380054,0.000002,0.011029,20.36719,-0.119303,0.000756,-0.17328,notgroovy
0.044718,2.725376,2225,-9.767341,0.769805,14.63902,0.52279,16.90288,2.960002,3.996615,-0.189053,3.366024,2.762284,3.486728,0.003025,11.09018,0.720466,0.127357,0.833117,-0.000024,7.842689,-0.000001,8.426787,7.716431,0.000862,0.514406,0.717222,0.631504,-0.41514,-0.000006,0.943562,-0.062492,0.990734,1.380054,0.000002,0.011029,20.36719,-0.119303,0.000756,-0.17328,notgroovy
0.009507,10.19839,1411,0.799196,-1.388826,8.791036,-4.976096,12.09102,3.022846,4.611496,-4.064771,3.368339,4.744191,3.068893,0.015729,20.87811,0.752807,0.161602,0.903043,0.000006,29.94273,-0.000009,12.42138,7.583969,-0.003551,0.49325,0.702318,0.483949,-0.089416,0,0.743584,-0.318739,0.6958,1.005012,0.000001,0.00956,45.11108,-0.113935,0.000647,-0.06327,notgroovy
0.041549,5.480029,2571,-12.36314,-0.16441,18.75913,3.091735,15.44843,2.615489,2.67314,1.135559,2.758649,2.868212,3.258667,0.00363,8.88804,0.716169,0.17321,0.486211,-0.000076,8.971683,-0.000006,5.868709,12.37279,-0.000412,2.338574,1.529252,2.227354,0.153298,0.000004,3.764638,0.348746,2.318238,2.567512,0.000002,0.020722,14.14055,-0.146085,0.00178,0.125567,notgroovy
0.005744,5.496302,1544,2.713221,-1.305296,15.01752,1.092522,11.65548,3.054486,2.834015,-7.048731,3.286549,2.978868,3.314907,0.009074,59.65466,0.789518,0.197252,0.203012,0.000003,18.90125,0.000001,15.05751,8.698619,0.005441,0.467095,0.683476,0.445022,-0.53152,-0.000006,0.658834,0.339192,0.76242,0.862619,-0.000008,0.0049,108.8697,-0.150004,0.000651,0.098224,notgroovy
0.005744,5.496302,1544,2.713221,-1.305296,15.01752,1.092522,11.65548,3.054486,2.834015,-7.048731,3.286549,2.978868,3.314907,0.009074,59.65466,0.789518,0.197252,0.203012,0.000003,18.90125,0.000001,15.05751,8.698619,0.005441,0.467095,0.683476,0.445022,-0.53152,-0.000006,0.658834,0.339192,0.76242,0.862619,-0.000008,0.0049,108.8697,-0.150004,0.000651,0.098224,notgroovy
0.039638,3.685428,2774,-15.99706,-0.037256,32.60931,0.795821,15.32643,2.455862,2.779573,-2.138971,2.93692,2.827629,3.506589,0.005445,3.150323,0.680808,0.132132,1.334529,0.000006,4.503702,0,4.547141,7.330978,-0.001371,0.867795,0.931586,0.902788,-0.151355,-0.000004,1.325794,-0.05905,1.585058,1.675977,0,0.022749,4.535491,-0.16135,0.001478,-0.047065,notgroovy
0.032955,12.75099,45,-5.392501,-0.019104,18.30073,-5.979441,19.66777,3.133917,2.481985,-9.137398,2.442864,2.328563,2.258149,0.00363,3.317519,0.780626,0.199878,-0.035943,0.000035,5.209569,0.000002,3.198082,7.907887,0.004194,0.907779,0.952776,0.630833,0.583854,-0.000011,0.907666,0.607851,1.185632,1.104018,0.000006,0.006902,5.156488,-0.166432,0.001859,0.356991,notgroovy
0.032955,12.75099,45,-5.392501,-0.019104,18.30073,-5.979441,19.66777,3.133917,2.481985,-9.137398,2.442864,2.328563,2.258149,0.00363,3.317519,0.780626,0.199878,-0.035943,0.000035,5.209569,0.000002,3.198082,7.907887,0.004194,0.907779,0.952776,0.630833,0.583854,-0.000011,0.907666,0.607851,1.185632,1.104018,0.000006,0.006902,5.156488,-0.166432,0.001859,0.356991,notgroovy
0.030567,3.522011,113,-6.80242,-0.14212,15.64414,-0.627259,16.27188,3.143872,3.177167,-5.003321,3.114125,3.649936,3.201948,0.007864,4.535589,0.707093,0.157856,0.86892,0.00001,8.648635,0.000002,5.293884,5.644624,-0.000388,0.464628,0.68164,0.579307,0.014695,-0.000002,0.837976,0.087738,0.815783,1.170634,-0.000004,0.006374,8.834338,-0.13654,0.000992,0.111898,notgroovy
0.011536,7.735938,1270,-0.794498,0.101414,6.908119,-2.795247,5.772156,3.095623,3.619277,-3.392435,2.812541,4.123867,2.990857,0.013914,6.45055,0.607639,0.090846,1.053842,0.000015,17.45285,0.000001,8.12152,4.47225,-0.002234,0.301356,0.54896,0.359225,0.066531,-0.000004,0.488191,0.174416,0.727771,0.92163,-0.000002,0.004466,9.047057,-0.118637,0.000347,0.016592,notgroovy
0.070591,4.133445,2721,-15.40591,-0.653335,10.93948,-0.566915,14.66259,2.699357,2.930423,-6.427453,3.664329,3.469498,3.25214,0.046582,9.179611,0.655302,0.124776,1.123138,-0.000006,10.48514,0.000002,6.429224,8.738543,-0.001534,0.730144,0.854491,0.953727,0.064642,0.000008,1.226544,0.082018,1.388873,1.74033,0.000003,0.012405,9.968175,-0.127788,0.000721,0.042101,notgroovy
0.070591,4.133445,2721,-15.40591,-0.653335,10.93948,-0.566915,14.66259,2.699357,2.930423,-6.427453,3.664329,3.469498,3.25214,0.046582,9.179611,0.655302,0.124776,1.123138,-0.000006,10.48514,0.000002,6.429224,8.738543,-0.001534,0.730144,0.854491,0.953727,0.064642,0.000008,1.226544,0.082018,1.388873,1.74033,0.000003,0.012405,9.968175,-0.127788,0.000721,0.042101,notgroovy
0.02154,5.465523,1567,-14.0686,0.420203,21.80427,-1.405241,23.45257,3.321636,3.560122,7.598064,5.075505,3.737086,3.444474,0,6.471581,0.670273,0.144645,0.979654,-0.000013,6.553602,0.000002,7.003951,10.45755,-0.00487,1.141648,1.068481,0.891919,-0.089914,0.000004,1.507228,-0.574453,1.334298,1.648418,-0.000013,0.018395,7.172947,-0.160331,0.001032,0.070202,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.038313,4.554906,2767,-7.815619,-0.471586,12.4567,0.605231,13.34834,3.087821,3.274579,-1.007179,2.72842,2.825092,2.849236,0.005445,10.6399,0.648968,0.131901,1.098742,0.00002,8.532394,0.000002,5.369192,8.290206,0.005272,0.710237,0.842758,0.938988,0.19569,0.000003,0.796561,0.061792,0.997087,1.141714,0.000002,0.010271,8.691265,-0.117903,0.000728,0.060489,notgroovy
0.029753,19.28676,2638,-9.716957,-0.64197,9.382107,-2.938562,17.10803,3.917958,3.621239,2.768134,3.025819,3.792393,3.31646,0.016334,50.26391,0.788072,0.165179,0.660594,-0.000034,6.670475,-0.000004,3.872354,6.223496,-0.002132,0.596644,0.772434,0.428523,0.118649,0.000002,0.803559,-0.013488,0.995277,1.085514,-0.000001,0.00772,11.77647,-0.201136,0.001553,0.138798,notgroovy
0.010302,3.187439,1018,4.432969,-0.452759,15.92749,-5.654098,14.6923,3.743093,2.500438,-1.424988,3.028207,2.75137,2.533007,0.00726,6.134793,0.737863,0.145473,-0.534302,0.000008,33.93836,-0.000001,11.25849,9.540726,0.002796,0.533089,0.730132,0.512148,-0.209192,0.000006,0.812188,0.048583,0.899867,1.056622,-0.000006,0.002302,49.21035,-0.130569,0.000499,0.232853,notgroovy
0.018847,14.83928,1770,-2.798935,0.220319,13.95402,-1.90829,14.71661,2.896855,2.510725,-0.619838,3.808014,2.902771,3.261996,0.011494,19.743,0.563755,0.101511,0.582723,-0.000004,20.60152,0.000001,8.635246,6.884439,-0.000453,0.51152,0.715206,0.464944,0.006876,-0.000002,0.588754,0.016567,0.730873,0.907341,-0.000001,0.006789,20.24663,-0.127035,0.000587,0.018706,notgroovy
0.002024,4.670588,1101,-3.600552,-0.686626,19.35896,-2.870341,15.25531,3.155578,3.664612,-1.305261,3.382662,2.768097,3.165446,0.00605,7.423844,0.7213,0.16772,0.562204,0.000002,13.68819,-0.000001,9.16355,4.885845,-0.003203,0.219169,0.468155,0.331239,-0.367295,0.000005,0.601794,-0.12255,0.649143,0.891507,-0.000002,0.003856,14.10282,-0.11697,0.000461,0.154262,notgroovy
0.024945,8.456632,156,-6.846807,-0.338693,25.96557,6.012316,27.71293,2.903998,3.306217,4.78588,3.140663,3.609021,3.230649,0.00363,6.746724,0.798081,0.199345,0.001894,0.000015,19.48084,0.000004,7.552572,12.15056,-0.003719,1.907608,1.381164,1.565183,0.202454,0.000002,1.914447,-0.118736,2.100893,1.897933,0.000007,0.011156,15.75787,-0.191601,0.001847,0.257861,notgroovy
0.022382,9.337842,940,-5.275951,-0.606653,17.87097,-1.431842,14.73816,3.059306,3.207232,-0.292832,2.791117,3.594444,2.839181,0.00726,17.38989,0.761628,0.164264,0.679836,0.000029,9.825472,0.000001,7.088711,12.19026,0.005942,1.983041,1.40821,1.528208,-0.167274,0.000001,1.440074,0.091851,1.709849,1.280365,0.000002,0.012736,17.40126,-0.181887,0.00121,0.125942,notgroovy
0.016046,7.106831,1807,-1.297963,-0.516776,27.26065,3.655465,22.4439,2.954122,2.511364,1.619966,3.376794,3.323046,3.384417,0.005445,13.47373,0.744986,0.131387,0.328071,0.000013,13.9995,0.000011,10.05998,11.47594,0.002759,0.662024,0.81366,0.938068,-1.162987,0.000003,1.49131,-0.950835,1.618152,1.26363,0,0.005715,16.52503,-0.165953,0.000688,0.126815,notgroovy
0.017368,12.26778,314,-4.026798,-0.04065,6.775019,-9.394593,12.71518,3.228111,2.478452,-5.817724,2.759185,2.877209,2.557869,0.016939,61.62238,0.713822,0.142688,-0.065852,-0.000017,16.76021,0,7.135272,7.534183,0.001236,0.421822,0.649481,0.751805,0.192497,-0.000002,0.855851,0.178388,1.100964,1.538966,-0.000002,0.00683,64.53481,-0.158171,0.000892,-0.075796,notgroovy
0.017368,12.26778,314,-4.026798,-0.04065,6.775019,-9.394593,12.71518,3.228111,2.478452,-5.817724,2.759185,2.877209,2.557869,0.016939,61.62238,0.713822,0.142688,-0.065852,-0.000017,16.76021,0,7.135272,7.534183,0.001236,0.421822,0.649481,0.751805,0.192497,-0.000002,0.855851,0.178388,1.100964,1.538966,-0.000002,0.00683,64.53481,-0.158171,0.000892,-0.075796,notgroovy
0.017368,12.26778,314,-4.026798,-0.04065,6.775019,-9.394593,12.71518,3.228111,2.478452,-5.817724,2.759185,2.877209,2.557869,0.016939,61.62238,0.713822,0.142688,-0.065852,-0.000017,16.76021,0,7.135272,7.534183,0.001236,0.421822,0.649481,0.751805,0.192497,-0.000002,0.855851,0.178388,1.100964,1.538966,-0.000002,0.00683,64.53481,-0.158171,0.000892,-0.075796,notgroovy
0.017368,12.26778,314,-4.026798,-0.04065,6.775019,-9.394593,12.71518,3.228111,2.478452,-5.817724,2.759185,2.877209,2.557869,0.016939,61.62238,0.713822,0.142688,-0.065852,-0.000017,16.76021,0,7.135272,7.534183,0.001236,0.421822,0.649481,0.751805,0.192497,-0.000002,0.855851,0.178388,1.100964,1.538966,-0.000002,0.00683,64.53481,-0.158171,0.000892,-0.075796,notgroovy
0.019143,5.471762,239,-4.080058,-0.622831,13.25939,-6.11084,7.378463,2.572148,2.719573,-11.33513,3.055354,3.033766,3.782301,0.012704,16.76572,0.732733,0.167961,-0.261978,0.000004,10.20271,0,8.685363,7.440769,-0.002385,0.754508,0.868632,0.657321,0.049568,-0.000006,0.870694,0.040268,1.211758,1.127932,0.000002,0.007359,26.35999,-0.11079,0.000693,0.04222,notgroovy
