@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_LowBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.066475,0.076923,0.27336,0.404809,0.405453,0.521706,2.00781,0.028599,1.026415,0.28311,0.403487,0.95928,0.796347,0.199441,0.185936,0.149162,0.168652,0.162374,0.024119,0.025578,0.438961,0.457987,0.189896,0.346947,0.642964,0.109313,0.109998,0.097957,0.547353,0.171102,0.000048,0.033397,6069.944927,11.559841,53.75,0.566246,1.00259,0.000841,0.510476
0.168171,0.077163,0.454825,0.447208,0.444236,0.627013,2.026402,0.024271,0.64702,0.290034,0.580946,0.878478,0.866534,0.21424,0.221214,0.153118,0.155042,0.129094,0.033434,0.045115,0.212907,0.217263,0.187048,0.24522,0.394031,0.107782,0.097699,0.074739,0.173825,0.070566,0.000167,0.034353,21649.83923,52.731176,72.75,0.579469,1.003648,0.000914,0.541032
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098
0.141079,0.079829,0.396162,0.432425,0.36473,0.630972,1.964358,0.024862,0.777127,0.300806,0.55175,0.795739,0.730414,0.237244,0.195628,0.17544,0.171726,0.141731,0.031413,0.058219,0.557428,0.203213,0.18238,0.289996,0.47398,0.096885,0.100799,0.07727,0.273343,0.084894,0.000043,0.036149,11404.378165,26.640384,68.25,0.553477,1.004085,0.000955,0.452347
0.19492,0.08586,0.423017,0.415139,0.386023,0.646639,1.992276,0.033906,1.389443,0.26744,0.563759,0.833459,1.018011,0.242804,0.212234,0.183977,0.182533,0.152808,0.062541,0.039877,0.342076,0.2371,0.170975,0.257206,0.555028,0.096132,0.094919,0.125792,0.204319,0.126603,0.000018,0.030626,5403.811986,30.655595,51.5,0.5737,1.012067,0.001464,0.556687
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634
0.143879,0.083981,0.333678,0.400314,0.386109,0.599643,1.962844,0.02802,1.055421,0.290599,0.551652,0.827497,0.870187,0.22359,0.206864,0.169639,0.168087,0.140965,0.038324,0.047609,0.408179,0.269846,0.190265,0.263,0.709735,0.118445,0.11685,0.106264,0.24326,0.113693,0.000043,0.033202,7019.244291,18.434705,56,0.559582,1.005333,0.001059,0.469699
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378
0.129182,0.086351,0.344345,0.402477,0.332702,0.555846,1.950181,0.027154,0.978043,0.283004,0.552079,0.759613,0.800708,0.242429,0.212114,0.167891,0.151322,0.152844,0.042788,0.036567,0.424571,0.356845,0.186898,0.253877,0.621497,0.097838,0.136383,0.099732,0.360615,0.118513,0.000051,0.035034,7351.458275,32.410146,80,0.646792,1.007934,0.001384,0.552145
0.129182,0.086351,0.344345,0.402477,0.332702,0.555846,1.950181,0.027154,0.978043,0.283004,0.552079,0.759613,0.800708,0.242429,0.212114,0.167891,0.151322,0.152844,0.042788,0.036567,0.424571,0.356845,0.186898,0.253877,0.621497,0.097838,0.136383,0.099732,0.360615,0.118513,0.000051,0.035034,7351.458275,32.410146,80,0.646792,1.007934,0.001384,0.552145
0.115505,0.086222,0.347226,0.332927,0.324581,0.54131,1.901401,0.03259,0.861941,0.277701,0.612066,0.751901,0.759105,0.230493,0.180205,0.166379,0.151873,0.13911,0.029692,0.052378,0.406877,0.280531,0.221437,0.272348,0.65926,0.126915,0.133131,0.104164,0.55064,0.115185,0.000012,0.03977,5840.732591,11.913704,82.25,0.60649,1.003172,0.000894,0.521807
0.115505,0.086222,0.347226,0.332927,0.324581,0.54131,1.901401,0.03259,0.861941,0.277701,0.612066,0.751901,0.759105,0.230493,0.180205,0.166379,0.151873,0.13911,0.029692,0.052378,0.406877,0.280531,0.221437,0.272348,0.65926,0.126915,0.133131,0.104164,0.55064,0.115185,0.000012,0.03977,5840.732591,11.913704,82.25,0.60649,1.003172,0.000894,0.521807
0.057979,0.081008,0.387447,0.371464,0.348925,0.593758,1.891656,0.02732,0.495235,0.288651,0.529088,0.758326,0.843116,0.194414,0.196141,0.14936,0.141584,0.117623,0.015076,0.01568,0.235498,0.292107,0.191407,0.215121,0.473088,0.105724,0.10065,0.105604,0.385993,0.072609,0.000009,0.039946,7770.822225,14.103194,71,0.57157,1.00271,0.000831,0.529289
0.179933,0.079319,0.372905,0.381794,0.303919,0.624397,1.951365,0.026827,0.645025,0.283984,0.47437,0.840218,0.752266,0.210382,0.191422,0.157725,0.14729,0.128785,0.027938,0.05775,0.331948,0.251652,0.198099,0.238617,0.714653,0.109881,0.102845,0.125974,0.267603,0.144871,0.000065,0.031786,13651.91257,35.889596,59.5,0.559849,1.004114,0.000896,0.475752
0.179933,0.079319,0.372905,0.381794,0.303919,0.624397,1.951365,0.026827,0.645025,0.283984,0.47437,0.840218,0.752266,0.210382,0.191422,0.157725,0.14729,0.128785,0.027938,0.05775,0.331948,0.251652,0.198099,0.238617,0.714653,0.109881,0.102845,0.125974,0.267603,0.144871,0.000065,0.031786,13651.91257,35.889596,59.5,0.559849,1.004114,0.000896,0.475752
0.084648,0.078974,0.356761,0.459579,0.467857,0.486692,1.961548,0.026581,0.89072,0.271434,0.54324,0.749622,0.699956,0.182925,0.188966,0.150841,0.151964,0.149411,0.021645,0.050995,0.363651,0.311464,0.191947,0.279073,0.693946,0.112621,0.126791,0.134957,0.540407,0.115265,0.00003,0.040152,5106.760557,8.911565,56.5,0.54415,1.002753,0.000846,0.519441
0.288611,0.08614,0.434042,0.444634,0.414402,0.647707,2.023663,0.028908,1.288602,0.313729,0.702526,0.8,0.82161,0.241834,0.218713,0.185137,0.180224,0.160515,0.06855,0.086812,0.211674,0.192241,0.179646,0.22785,0.448604,0.106081,0.088973,0.073762,0.177615,0.089741,0.000622,0.029494,13330.142254,100.353844,76.75,0.546313,1.009063,0.001345,0.546588
0.060408,0.080843,0.335401,0.453722,0.465881,0.505236,1.986177,0.030526,1.031551,0.261195,0.610528,0.856915,0.831431,0.205622,0.179318,0.175056,0.157902,0.146681,0.028075,0.035329,0.46482,0.285914,0.256492,0.352288,0.905084,0.160862,0.114561,0.129377,0.424297,0.125415,0.000036,0.057075,2769.388894,5.965873,83,0.566997,1.002503,0.000805,0.479303
0.060408,0.080843,0.335401,0.453722,0.465881,0.505236,1.986177,0.030526,1.031551,0.261195,0.610528,0.856915,0.831431,0.205622,0.179318,0.175056,0.157902,0.146681,0.028075,0.035329,0.46482,0.285914,0.256492,0.352288,0.905084,0.160862,0.114561,0.129377,0.424297,0.125415,0.000036,0.057075,2769.388894,5.965873,83,0.566997,1.002503,0.000805,0.479303
0.351897,0.091005,0.33702,0.413667,0.344757,0.706217,2.019975,0.030263,0.947292,0.297911,0.550474,0.769531,0.716169,0.230527,0.209545,0.184165,0.177257,0.149904,0.069084,0.068726,0.33861,0.441147,0.167835,0.260206,0.691278,0.096846,0.101482,0.146181,0.151129,0.128946,0.000105,0.031758,13136.001956,106.868549,62,0.591386,1.007837,0.001229,0.471959
0.140628,0.085494,0.251493,0.409827,0.384728,0.518283,1.912823,0.031167,0.817247,0.255543,0.593867,0.661827,0.669273,0.230449,0.160947,0.136015,0.155544,0.124031,0.031257,0.057529,0.491462,0.527154,0.159036,0.301992,0.578637,0.10138,0.08415,0.128184,0.50225,0.129821,0.00043,0.032594,11939.377685,34.148509,75,0.564705,1.004097,0.000899,0.514336
0.140628,0.085494,0.251493,0.409827,0.384728,0.518283,1.912823,0.031167,0.817247,0.255543,0.593867,0.661827,0.669273,0.230449,0.160947,0.136015,0.155544,0.124031,0.031257,0.057529,0.491462,0.527154,0.159036,0.301992,0.578637,0.10138,0.08415,0.128184,0.50225,0.129821,0.00043,0.032594,11939.377685,34.148509,75,0.564705,1.004097,0.000899,0.514336
0.085582,0.086882,0.432741,0.388468,0.348658,0.600634,1.934316,0.026565,0.745872,0.285713,0.603408,0.868472,0.698243,0.23268,0.19822,0.167542,0.16521,0.135715,0.035013,0.032444,0.384411,0.251076,0.167122,0.293236,0.545606,0.103944,0.093046,0.101961,0.232456,0.112852,0.000126,0.029752,12618.916073,33.956266,75,0.562582,1.00439,0.000902,0.514878
0.054677,0.080355,0.467169,0.410671,0.399735,0.519921,1.976027,0.030957,0.588419,0.271729,0.510246,0.741055,0.78017,0.195404,0.178677,0.151022,0.141221,0.133091,0.022,0.01249,0.220466,0.230559,0.220557,0.260337,0.490588,0.127458,0.091516,0.069533,0.227093,0.079615,0.000053,0.033957,9066.910159,54.704901,94.25,0.631769,1.005143,0.001223,0.529331
0.300814,0.082626,0.45918,0.444214,0.376416,0.676113,1.955531,0.027391,1.004827,0.29973,0.609644,0.853676,0.744927,0.234701,0.206335,0.178227,0.16898,0.127851,0.037647,0.05252,0.255868,0.291727,0.189475,0.276694,0.52909,0.097364,0.11377,0.085273,0.206404,0.119437,0.000169,0.03737,16530.141823,48.061382,68.5,0.56902,1.003911,0.000917,0.523468
0.300814,0.082626,0.45918,0.444214,0.376416,0.676113,1.955531,0.027391,1.004827,0.29973,0.609644,0.853676,0.744927,0.234701,0.206335,0.178227,0.16898,0.127851,0.037647,0.05252,0.255868,0.291727,0.189475,0.276694,0.52909,0.097364,0.11377,0.085273,0.206404,0.119437,0.000169,0.03737,16530.141823,48.061382,68.5,0.56902,1.003911,0.000917,0.523468
0.522674,0.093432,0.499687,0.428471,0.409861,0.661581,2.034827,0.041008,1.079992,0.303708,0.548925,0.856843,0.795597,0.247675,0.218056,0.177366,0.182977,0.150264,0.049293,0.204488,0.410521,0.593925,0.17032,0.359335,0.712698,0.120514,0.187681,0.172022,0.227125,0.261354,0.000225,0.057927,7332.258077,38.034677,74.5,0.614379,1.007126,0.001451,0.371566
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,0.489913,0.49595,0.479944,0.621605,1.98642,0.02972,0.893053,0.295595,0.527597,0.765884,0.800861,0.215743,0.184326,0.166642,0.165253,0.142429,0.037837,0.042676,0.261385,0.298158,0.177472,0.268306,0.593933,0.093132,0.09486,0.106462,0.23594,0.115868,0.000217,0.03873,14185.291133,65.915586,68.5,0.584653,1.008094,0.001178,0.533752
0.177346,0.080052,0.35203,0.307082,0.272293,0.629466,1.931585,0.026247,0.638942,0.29179,0.486737,0.687419,0.659867,0.188241,0.1948,0.163827,0.191315,0.160966,0.024869,0.028846,0.307091,0.225802,0.173236,0.211558,0.608122,0.101295,0.101282,0.078782,0.234787,0.064534,0.000044,0.038247,11990.181567,65.391065,63.25,0.508827,1.010286,0.001396,0.400232
0.047358,0.080824,0.311446,0.531649,0.474748,0.430482,2.04394,0.031347,0.918517,0.252609,0.477765,0.696664,0.808635,0.181273,0.132675,0.158044,0.174766,0.176766,0.017364,0.017529,0.582027,0.523701,0.222326,0.375963,1.020428,0.127275,0.120656,0.118376,0.309947,0.204799,0.000099,0.063968,4455.149521,11.719005,106.5,0.574644,1.003128,0.000828,0.535181
0.062175,0.081867,0.375543,0.390999,0.400888,0.548603,2.007739,0.028692,0.880264,0.25184,0.543813,0.816754,0.710216,0.22113,0.192035,0.154956,0.151748,0.140724,0.021852,0.021435,0.21111,0.212262,0.203744,0.26004,0.4459,0.102402,0.107589,0.068844,0.224451,0.109287,0.000063,0.033044,11751.139078,36.328531,72.5,0.570851,1.003405,0.000863,0.499871
0.057046,0.077543,0.426665,0.415373,0.375271,0.569335,1.967894,0.026317,0.66473,0.282617,0.557908,0.76627,0.773025,0.209293,0.189461,0.166568,0.157831,0.127013,0.024292,0.039543,0.28218,0.322987,0.203265,0.357092,0.619903,0.119771,0.169291,0.134677,0.264183,0.08977,0.000003,0.033579,2246.077864,4.413768,90.75,0.570382,1.002778,0.000873,0.4805
0.412446,0.093594,0.304694,0.407239,0.387422,0.583983,1.976657,0.043027,1.383649,0.296715,0.699958,0.932513,0.922858,0.250645,0.229444,0.210818,0.199297,0.193971,0.067065,0.186794,0.403814,0.312842,0.20053,0.285494,0.622476,0.124902,0.121321,0.115866,0.327099,0.134942,0.000916,0.034583,8441.171842,113.249014,60.75,0.558666,1.012084,0.001618,0.477274
0.093446,0.085283,0.43613,0.44026,0.465442,0.586239,1.981048,0.033861,1.312372,0.292663,0.606678,0.707237,0.743416,0.223647,0.194626,0.198413,0.172713,0.170235,0.048038,0.053731,0.469093,0.215376,0.204966,0.31079,0.587648,0.120917,0.098022,0.088864,0.552853,0.109727,0.000103,0.036631,9768.481117,51.060623,71,0.569513,1.007082,0.001296,0.543783
0.146386,0.086917,0.321245,0.492765,0.484287,0.515331,1.977871,0.035982,0.937095,0.274768,0.560908,0.766797,0.818921,0.219191,0.203925,0.17041,0.163578,0.141168,0.040224,0.157566,0.623058,0.394788,0.177221,0.33408,0.656359,0.125794,0.122936,0.102745,0.422464,0.128364,0.000086,0.029609,9427.867629,52.415994,71,0.500593,1.006791,0.001249,0.54673
0.096273,0.083284,0.19729,0.302122,0.285329,0.535163,1.923462,0.029303,0.657779,0.262666,0.533551,0.718908,0.69724,0.184079,0.154637,0.121899,0.125803,0.126723,0.028932,0.024423,0.588179,0.469488,0.203267,0.326338,0.977109,0.125731,0.132194,0.117386,0.347302,0.145588,0.000073,0.043271,6566.508509,17.041697,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,0.19729,0.302122,0.285329,0.535163,1.923462,0.029303,0.657779,0.262666,0.533551,0.718908,0.69724,0.184079,0.154637,0.121899,0.125803,0.126723,0.028932,0.024423,0.588179,0.469488,0.203267,0.326338,0.977109,0.125731,0.132194,0.117386,0.347302,0.145588,0.000073,0.043271,6566.508509,17.041697,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,0.19729,0.302122,0.285329,0.535163,1.923462,0.029303,0.657779,0.262666,0.533551,0.718908,0.69724,0.184079,0.154637,0.121899,0.125803,0.126723,0.028932,0.024423,0.588179,0.469488,0.203267,0.326338,0.977109,0.125731,0.132194,0.117386,0.347302,0.145588,0.000073,0.043271,6566.508509,17.041697,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,0.19729,0.302122,0.285329,0.535163,1.923462,0.029303,0.657779,0.262666,0.533551,0.718908,0.69724,0.184079,0.154637,0.121899,0.125803,0.126723,0.028932,0.024423,0.588179,0.469488,0.203267,0.326338,0.977109,0.125731,0.132194,0.117386,0.347302,0.145588,0.000073,0.043271,6566.508509,17.041697,77,0.577284,1.003331,0.000857,0.505889
0.075189,0.083309,0.266278,0.34427,0.345565,0.553133,1.926365,0.031386,1.083654,0.28541,0.554062,0.878439,0.804907,0.222427,0.176327,0.16,0.139543,0.140018,0.022248,0.035754,0.38402,0.353941,0.195332,0.304083,0.757101,0.134826,0.113942,0.102966,0.326616,0.18717,0.000129,0.047825,7049.419376,13.629097,81.75,0.558107,1.003353,0.000908,0.497713
0.147065,0.084266,0.473655,0.295448,0.303525,0.57687,1.933598,0.029698,0.688297,0.268554,0.536297,0.725131,0.74247,0.21633,0.183857,0.167508,0.162673,0.136117,0.035746,0.087926,0.293557,0.274929,0.16063,0.246343,0.687087,0.111752,0.091163,0.114157,0.493813,0.152851,0.00013,0.036094,12109.50641,34.463788,71.5,0.558261,1.00517,0.001029,0.531491
0.147065,0.084266,0.473655,0.295448,0.303525,0.57687,1.933598,0.029698,0.688297,0.268554,0.536297,0.725131,0.74247,0.21633,0.183857,0.167508,0.162673,0.136117,0.035746,0.087926,0.293557,0.274929,0.16063,0.246343,0.687087,0.111752,0.091163,0.114157,0.493813,0.152851,0.00013,0.036094,12109.50641,34.463788,71.5,0.558261,1.00517,0.001029,0.531491
0.205425,0.075139,0.434903,0.453749,0.348907,0.649138,1.983928,0.022865,0.570053,0.288988,0.481056,0.782125,0.687321,0.198412,0.185839,0.157502,0.145002,0.118643,0.024894,0.05311,0.20654,0.165862,0.189606,0.255916,0.656945,0.095869,0.116131,0.128969,0.161385,0.066167,0.000036,0.0357,17345.830054,43.451926,89.5,0.571502,1.003278,0.000877,0.472266
0.103898,0.092398,0.428621,0.498832,0.488637,0.563394,1.987998,0.042214,1.046991,0.287319,0.436871,0.69286,0.74722,0.232783,0.18691,0.163972,0.172129,0.166142,0.041926,0.032924,0.323378,0.188769,0.206183,0.302147,0.383868,0.109344,0.109772,0.078362,0.477518,0.092278,0.000141,0.031267,14891.906172,43.076987,63.5,0.670926,1.006635,0.001444,0.572822
0.103898,0.092398,0.428621,0.498832,0.488637,0.563394,1.987998,0.042214,1.046991,0.287319,0.436871,0.69286,0.74722,0.232783,0.18691,0.163972,0.172129,0.166142,0.041926,0.032924,0.323378,0.188769,0.206183,0.302147,0.383868,0.109344,0.109772,0.078362,0.477518,0.092278,0.000141,0.031267,14891.906172,43.076987,63.5,0.670926,1.006635,0.001444,0.572822
0.103898,0.092398,0.428621,0.498832,0.488637,0.563394,1.987998,0.042214,1.046991,0.287319,0.436871,0.69286,0.74722,0.232783,0.18691,0.163972,0.172129,0.166142,0.041926,0.032924,0.323378,0.188769,0.206183,0.302147,0.383868,0.109344,0.109772,0.078362,0.477518,0.092278,0.000141,0.031267,14891.906172,43.076987,63.5,0.670926,1.006635,0.001444,0.572822
0.118612,0.081725,0.261762,0.360767,0.384363,0.528442,1.985545,0.030088,1.166406,0.253522,0.559459,0.718623,0.835711,0.200047,0.164242,0.148661,0.143758,0.143936,0.032343,0.072466,0.62766,0.407542,0.20554,0.36934,0.816068,0.141139,0.13884,0.132492,0.361263,0.11265,0.000062,0.05469,2811.373656,6.095538,64,0.55695,1.003688,0.000929,0.437181
0.100034,0.080329,0.315347,0.194609,0.139956,0.568636,1.93309,0.02388,0.677915,0.289626,0.499458,0.842409,0.780226,0.217892,0.200512,0.146143,0.152464,0.136556,0.022564,0.051951,0.501217,0.381462,0.200599,0.263713,0.702574,0.108669,0.10136,0.116964,0.362142,0.157374,0.00015,0.034885,9615.77014,17.410313,111.5,0.542985,1.00239,0.000841,0.492732
0.198716,0.078839,0.510003,0.384915,0.296317,0.648664,1.96313,0.023804,0.679172,0.293084,0.466598,0.819608,0.789337,0.196219,0.195896,0.149021,0.151137,0.119115,0.028765,0.0709,0.217235,0.196285,0.193317,0.221706,0.349593,0.112654,0.08209,0.078399,0.214598,0.087543,0.000018,0.029078,6467.98859,12.715936,63.5,0.62434,1.003688,0.00094,0.505561
0.229306,0.07738,0.406223,0.508641,0.483794,0.646659,2.016594,0.02453,0.691407,0.292411,0.570856,0.858559,0.88442,0.215032,0.208597,0.170153,0.156691,0.132229,0.033153,0.033047,0.273244,0.193831,0.159275,0.247275,0.552792,0.110051,0.117027,0.099525,0.207764,0.094622,0.000158,0.033737,23033.271827,60.978529,85,0.565382,1.003873,0.000905,0.461333
0.229306,0.07738,0.406223,0.508641,0.483794,0.646659,2.016594,0.02453,0.691407,0.292411,0.570856,0.858559,0.88442,0.215032,0.208597,0.170153,0.156691,0.132229,0.033153,0.033047,0.273244,0.193831,0.159275,0.247275,0.552792,0.110051,0.117027,0.099525,0.207764,0.094622,0.000158,0.033737,23033.271827,60.978529,85,0.565382,1.003873,0.000905,0.461333
0.11543,0.083156,0.386299,0.487682,0.42266,0.599781,2.007018,0.028448,0.925891,0.28014,0.480108,0.903255,0.855184,0.214515,0.210996,0.190006,0.178419,0.137024,0.038238,0.049742,0.311202,0.391743,0.182268,0.234647,0.700219,0.09868,0.098668,0.116814,0.219312,0.093977,0.000103,0.038185,17773.551428,77.43327,90,0.590745,1.006374,0.00118,0.442387
0.042277,0.097021,0.45221,0.375896,0.427095,0.507318,1.901564,0.043628,1.281555,0.278479,0.584234,0.740156,0.790809,0.18731,0.186636,0.158094,0.146521,0.135263,0.020774,0.01677,0.397134,0.220477,0.161505,0.209763,0.436032,0.111883,0.118799,0.095045,0.46574,0.078418,0.000038,0.035799,3855.088883,8.862612,57.75,0.562038,1.003588,0.000888,0.462045
0.042277,0.097021,0.45221,0.375896,0.427095,0.507318,1.901564,0.043628,1.281555,0.278479,0.584234,0.740156,0.790809,0.18731,0.186636,0.158094,0.146521,0.135263,0.020774,0.01677,0.397134,0.220477,0.161505,0.209763,0.436032,0.111883,0.118799,0.095045,0.46574,0.078418,0.000038,0.035799,3855.088883,8.862612,57.75,0.562038,1.003588,0.000888,0.462045
0.074006,0.07534,0.334351,0.416711,0.361284,0.534795,1.954869,0.024899,0.711044,0.278835,0.478021,0.662227,0.636488,0.207105,0.171344,0.143991,0.13596,0.130417,0.024173,0.038005,0.398485,0.240208,0.20431,0.327346,0.675291,0.11836,0.106407,0.090047,0.391607,0.077828,0.000063,0.043308,8097.622708,15.903547,95.75,0.596377,1.002949,0.000849,0.505103
0.074006,0.07534,0.334351,0.416711,0.361284,0.534795,1.954869,0.024899,0.711044,0.278835,0.478021,0.662227,0.636488,0.207105,0.171344,0.143991,0.13596,0.130417,0.024173,0.038005,0.398485,0.240208,0.20431,0.327346,0.675291,0.11836,0.106407,0.090047,0.391607,0.077828,0.000063,0.043308,8097.622708,15.903547,95.75,0.596377,1.002949,0.000849,0.505103
0.192944,0.085092,0.407544,0.416978,0.352754,0.625613,1.970201,0.026505,0.769367,0.291254,0.466975,0.869697,0.832717,0.209743,0.222016,0.178447,0.17418,0.149053,0.045422,0.041886,0.269753,0.198026,0.174497,0.215353,0.489576,0.09441,0.099636,0.064234,0.184859,0.062878,0.000029,0.029671,15339.111857,58.885283,64.5,0.670663,1.00759,0.001469,0.576445
0.192944,0.085092,0.407544,0.416978,0.352754,0.625613,1.970201,0.026505,0.769367,0.291254,0.466975,0.869697,0.832717,0.209743,0.222016,0.178447,0.17418,0.149053,0.045422,0.041886,0.269753,0.198026,0.174497,0.215353,0.489576,0.09441,0.099636,0.064234,0.184859,0.062878,0.000029,0.029671,15339.111857,58.885283,64.5,0.670663,1.00759,0.001469,0.576445
