@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.199061,0.076042,0.49595,0.379829,0.357998,0.63976,1.972367,0.023235,0.559259,0.271059,0.487935,0.558438,0.597309,0.21296,0.189843,0.153328,0.145002,0.120851,0.024576,0.038942,0.21199,0.186802,0.173664,0.262437,0.535876,0.09942,0.106328,0.097306,0.263937,0.062939,0.000023,0.028767,9878.151025,18.067211,75.75,0.572441,1.002729,0.000794,0.516911,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87
0.147526,0.08532,0.407641,0.376344,0.373727,0.589932,1.844794,0.028906,0.842343,0.284563,0.637987,0.899655,0.754541,0.232636,0.2184,0.182925,0.169901,0.146011,0.034164,0.048373,0.422921,0.232022,0.183183,0.261389,0.441901,0.110205,0.09812,0.086733,0.318965,0.133163,0.000134,0.03403,13036.116543,33.357939,64.25,0.559792,1.003103,0.000872,0.458313,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.058568,0.083978,0.4306,0.307714,0.339622,0.573126,2.017232,0.029916,1.367835,0.302748,0.582548,0.846492,0.759462,0.210842,0.18561,0.17537,0.16539,0.164074,0.028495,0.051944,0.644704,0.358312,0.197666,0.263324,0.588028,0.155457,0.134384,0.109173,0.243041,0.19648,0.000055,0.042435,5809.557756,17.059783,107,0.620315,1.003089,0.000841,0.540261,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
0.069648,0.072959,0.288911,0.418404,0.412185,0.54165,2.008835,0.025812,0.697394,0.271487,0.462791,0.848846,0.816034,0.21269,0.180007,0.141523,0.105363,0.131353,0.019963,0.056929,0.516805,0.812769,0.212204,0.340566,0.807699,0.15095,0.197791,0.119841,0.276529,0.23629,0.000053,0.064378,3846.583574,8.104924,53,0.533017,1.00434,0.000983,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.069648,0.072959,0.288911,0.418404,0.412185,0.54165,2.008835,0.025812,0.697394,0.271487,0.462791,0.848846,0.816034,0.21269,0.180007,0.141523,0.105363,0.131353,0.019963,0.056929,0.516805,0.812769,0.212204,0.340566,0.807699,0.15095,0.197791,0.119841,0.276529,0.23629,0.000053,0.064378,3846.583574,8.104924,53,0.533017,1.00434,0.000983,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.069648,0.072959,0.288911,0.418404,0.412185,0.54165,2.008835,0.025812,0.697394,0.271487,0.462791,0.848846,0.816034,0.21269,0.180007,0.141523,0.105363,0.131353,0.019963,0.056929,0.516805,0.812769,0.212204,0.340566,0.807699,0.15095,0.197791,0.119841,0.276529,0.23629,0.000053,0.064378,3846.583574,8.104924,53,0.533017,1.00434,0.000983,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.102356,0.087777,0.241337,0.310405,0.431722,0.527612,1.919289,0.034381,1.00584,0.284959,0.42169,0.856247,0.666974,0.217437,0.157057,0.142344,0.141072,0.131744,0.028038,0.024979,0.282074,0.316374,0.201111,0.312195,0.787543,0.133321,0.143674,0.064719,0.695927,0.162349,0.000041,0.027161,8014.561151,18.217378,98.5,0.573719,1.00361,0.000905,0.47569,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.102356,0.087777,0.241337,0.310405,0.431722,0.527612,1.919289,0.034381,1.00584,0.284959,0.42169,0.856247,0.666974,0.217437,0.157057,0.142344,0.141072,0.131744,0.028038,0.024979,0.282074,0.316374,0.201111,0.312195,0.787543,0.133321,0.143674,0.064719,0.695927,0.162349,0.000041,0.027161,8014.561151,18.217378,98.5,0.573719,1.00361,0.000905,0.47569,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.102356,0.087777,0.241337,0.310405,0.431722,0.527612,1.919289,0.034381,1.00584,0.284959,0.42169,0.856247,0.666974,0.217437,0.157057,0.142344,0.141072,0.131744,0.028038,0.024979,0.282074,0.316374,0.201111,0.312195,0.787543,0.133321,0.143674,0.064719,0.695927,0.162349,0.000041,0.027161,8014.561151,18.217378,98.5,0.573719,1.00361,0.000905,0.47569,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.103513,0.074115,0.334599,0.376006,0.381603,0.519854,1.979395,0.022247,0.607786,0.274298,0.637148,0.962653,0.710201,0.221682,0.190955,0.152501,0.137795,0.146447,0.044355,0.030966,0.387858,0.433168,0.202067,0.273153,0.608551,0.116879,0.10779,0.084856,0.203465,0.149187,0.00001,0.041802,3105.385077,8.242166,84,0.563933,1.003627,0.000922,0.472828,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7
0.186025,0.08223,0.301624,0.386825,0.332573,0.612781,1.940292,0.026414,0.914554,0.279165,0.592939,0.805277,0.986321,0.226124,0.210954,0.171639,0.175949,0.149826,0.039151,0.068934,0.335966,0.415797,0.185205,0.247204,0.720728,0.101376,0.099532,0.119514,0.406762,0.139729,0.000072,0.032759,7812.999822,0,0,0.553611,1.005279,0.001091,0.48241,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5
0.147617,0.081789,0.392867,0.386657,0.350776,0.550736,1.93775,0.027105,0.963219,0.285555,0.647905,0.808639,0.883684,0.239025,0.207206,0.183601,0.171915,0.16869,0.033818,0.053192,0.422651,0.244271,0.18567,0.248519,0.590431,0.111668,0.117254,0.115348,0.317817,0.114708,0.000229,0.032115,20130.200149,72.118864,90,0.621454,1.003948,0.001002,0.480694,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6
0.105576,0.086656,0.362012,0.433072,0.420131,0.584491,2.019409,0.030406,1.035396,0.277962,0.558797,0.7865,0.82609,0.236441,0.202062,0.181557,0.170435,0.160355,0.030458,0.05568,0.394891,0.257209,0.200248,0.28129,0.546225,0.15781,0.144805,0.09353,0.205509,0.102316,0.000037,0.038896,8788.213402,20.260918,53,0.553826,1.003416,0.000868,0.49696,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2
0.076374,0.077323,0.249731,0.390899,0.359344,0.557622,2.04201,0.027678,1.082441,0.258593,0.496319,0.961737,0.70112,0.166987,0.145015,0.150213,0.147094,0.140483,0.033081,0.038503,0.732675,0.457073,0.245096,0.371361,0.742404,0.18814,0.173937,0.097339,0.348236,0.142925,0.000126,0.06071,5711.640883,12.294641,101.75,0.575114,1.002968,0.000883,0.521389,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.076374,0.077323,0.249731,0.390899,0.359344,0.557622,2.04201,0.027678,1.082441,0.258593,0.496319,0.961737,0.70112,0.166987,0.145015,0.150213,0.147094,0.140483,0.033081,0.038503,0.732675,0.457073,0.245096,0.371361,0.742404,0.18814,0.173937,0.097339,0.348236,0.142925,0.000126,0.06071,5711.640883,12.294641,101.75,0.575114,1.002968,0.000883,0.521389,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.285256,0.082085,0.443734,0.348704,0.237701,0.619321,1.959186,0.024544,1.027631,0.286421,0.629856,0.836421,0.791691,0.233417,0.195141,0.171893,0.170461,0.15182,0.053607,0.10122,0.619211,0.315418,0.19334,0.259816,0.668674,0.120774,0.152441,0.142014,0.287259,0.091951,0.000333,0.034745,10145.518629,32.213017,56,0.543945,1.007162,0.001303,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.285256,0.082085,0.443734,0.348704,0.237701,0.619321,1.959186,0.024544,1.027631,0.286421,0.629856,0.836421,0.791691,0.233417,0.195141,0.171893,0.170461,0.15182,0.053607,0.10122,0.619211,0.315418,0.19334,0.259816,0.668674,0.120774,0.152441,0.142014,0.287259,0.091951,0.000333,0.034745,10145.518629,32.213017,56,0.543945,1.007162,0.001303,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.285256,0.082085,0.443734,0.348704,0.237701,0.619321,1.959186,0.024544,1.027631,0.286421,0.629856,0.836421,0.791691,0.233417,0.195141,0.171893,0.170461,0.15182,0.053607,0.10122,0.619211,0.315418,0.19334,0.259816,0.668674,0.120774,0.152441,0.142014,0.287259,0.091951,0.000333,0.034745,10145.518629,32.213017,56,0.543945,1.007162,0.001303,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.093757,0.072061,0.357604,0.430103,0.361106,0.565067,1.961355,0.023656,0.485375,0.292747,0.456591,0.6178,0.636205,0.190554,0.180801,0.155579,0.148955,0.128421,0.018316,0.017787,0.284243,0.441045,0.190346,0.212242,0.46547,0.105405,0.109184,0.077921,0.189333,0.096425,0.00023,0.037934,18399.958489,46.428604,67,0.577448,1.002954,0.000824,0.50227,79.14953,4.53888,1.284124,0.621986,0.819312,0.891946,0.159079,150.9444,6.262234,54.36649,0.283831,0.006135,0.012848,0.061855,0.000201,0.010227,8560.741,0.25149,0,0.916112,0.107569,0,0.076902,0.003194,547.9808,24752.2
0.144271,0.094583,0.464044,0.395676,0.344751,0.603282,1.990175,0.039356,1.312111,0.285765,0.537802,0.800163,0.762629,0.246191,0.219465,0.19396,0.179873,0.156422,0.046276,0.051181,0.275883,0.21724,0.177045,0.30457,0.507898,0.11034,0.107928,0.088112,0.211614,0.088345,0.000053,0.031469,7202.949051,68.175534,68,0.535707,1.008737,0.001477,0.437827,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.125657,0.079679,0.519085,0.440317,0.399197,0.581686,1.984106,0.027237,0.896969,0.301262,0.596963,0.715055,0.682293,0.220943,0.198709,0.161342,0.164101,0.146823,0.037273,0.044793,0.438323,0.225334,0.182532,0.263253,0.472938,0.09903,0.088556,0.088364,0.207936,0.080005,0.000153,0.033506,11240.927061,61.428227,52,0.576764,1.009015,0.001157,0.555566,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.144271,0.094583,0.464044,0.395676,0.344751,0.603282,1.990175,0.039356,1.312111,0.285765,0.537802,0.800163,0.762629,0.246191,0.219465,0.19396,0.179873,0.156422,0.046276,0.051181,0.275883,0.21724,0.177045,0.30457,0.507898,0.11034,0.107928,0.088112,0.211614,0.088345,0.000053,0.031469,7202.949051,68.175534,68,0.535707,1.008737,0.001477,0.437827,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.125657,0.079699,0.519085,0.440317,0.399197,0.581699,1.984149,0.027289,0.896969,0.301262,0.596963,0.715055,0.682293,0.220943,0.198709,0.161342,0.164101,0.146823,0.037274,0.044793,0.438323,0.225334,0.182532,0.263253,0.472938,0.09903,0.088556,0.088364,0.20891,0.080005,0.000153,0.033506,11240.634057,61.429667,52,0.576738,1.009016,0.001157,0.555564,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.035844,0.081419,0.271157,0.404848,0.338846,0.509537,1.895442,0.032141,0.659492,0.288221,0.520501,0.853083,0.786093,0.211758,0.182664,0.135177,0.151792,0.131942,0.019984,0.010138,0.311142,0.287441,0.190819,0.285401,0.802943,0.129087,0.162096,0.096249,0.261994,0.082246,0.00004,0.038309,7593.04342,16.205058,97.25,0.585788,1.00298,0.000856,0.509332,56.64852,3.350838,1.11924,0.810172,0.525202,0.879655,0.081346,94.91699,6.82954,63.10161,0.19232,0.00788,0.104756,0.045803,0.000189,0.004364,3938.221,0.805986,0,0.979361,0.110819,0,0.020227,0.001244,267.2176,6138.794
0.064241,0.081323,0.452069,0.446953,0.361007,0.54495,1.987844,0.028484,0.825665,0.274538,0.572121,0.786143,0.827145,0.188305,0.197464,0.155792,0.155471,0.142651,0.0198,0.024675,0.623288,0.352792,0.194334,0.241337,0.518504,0.104698,0.172595,0.089111,0.438432,0.133924,0.000025,0.05101,5117.214947,9.24646,59,0.550743,1.002712,0.000878,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.064241,0.081323,0.452069,0.446953,0.361007,0.54495,1.987844,0.028484,0.825665,0.274538,0.572121,0.786143,0.827145,0.188305,0.197464,0.155792,0.155471,0.142651,0.0198,0.024675,0.623288,0.352792,0.194334,0.241337,0.518504,0.104698,0.172595,0.089111,0.438432,0.133924,0.000025,0.05101,5117.214947,9.24646,59,0.550743,1.002712,0.000878,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.064241,0.081323,0.452069,0.446953,0.361007,0.54495,1.987844,0.028484,0.825665,0.274538,0.572121,0.786143,0.827145,0.188305,0.197464,0.155792,0.155471,0.142651,0.0198,0.024675,0.623288,0.352792,0.194334,0.241337,0.518504,0.104698,0.172595,0.089111,0.438432,0.133924,0.000025,0.05101,5117.214947,9.24646,59,0.550743,1.002712,0.000878,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.069511,0.082284,0.281503,0.493716,0.424847,0.576103,1.99688,0.030441,0.910842,0.265262,0.621203,0.592039,0.71359,0.201711,0.180089,0.153042,0.168619,0.162662,0.028015,0.029031,0.298887,0.21498,0.193443,0.222362,0.541544,0.117394,0.121052,0.062511,0.177485,0.085584,0.000115,0.036132,15540.731165,67.882978,94.5,0.611396,1.005306,0.001157,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.069511,0.082284,0.281503,0.493716,0.424847,0.576103,1.99688,0.030441,0.910842,0.265262,0.621203,0.592039,0.71359,0.201711,0.180089,0.153042,0.168619,0.162662,0.028015,0.029031,0.298887,0.21498,0.193443,0.222362,0.541544,0.117394,0.121052,0.062511,0.177485,0.085584,0.000115,0.036132,15540.731165,67.882978,94.5,0.611396,1.005306,0.001157,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.069511,0.082284,0.281503,0.493716,0.424847,0.576103,1.99688,0.030441,0.910842,0.265262,0.621203,0.592039,0.71359,0.201711,0.180089,0.153042,0.168619,0.162662,0.028015,0.029031,0.298887,0.21498,0.193443,0.222362,0.541544,0.117394,0.121052,0.062511,0.177485,0.085584,0.000115,0.036132,15540.731165,67.882978,94.5,0.611396,1.005306,0.001157,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.069511,0.082284,0.281503,0.493716,0.424847,0.576103,1.99688,0.030441,0.910842,0.265262,0.621203,0.592039,0.71359,0.201711,0.180089,0.153042,0.168619,0.162662,0.028015,0.029031,0.298887,0.21498,0.193443,0.222362,0.541544,0.117394,0.121052,0.062511,0.177485,0.085584,0.000115,0.036132,15540.731165,67.882978,94.5,0.611396,1.005306,0.001157,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.184914,0.079481,0.391336,0.340819,0.315195,0.607066,2.011991,0.024463,1.00899,0.275622,0.545458,0.738619,0.87232,0.236702,0.202469,0.182027,0.179465,0.161655,0.037035,0.077703,0.418443,0.382602,0.216609,0.310432,0.589036,0.129062,0.108944,0.104081,0.15208,0.133865,0.000345,0.034229,19208.538686,67.708527,53,0.582269,1.006528,0.001078,0.557305,83.81557,6.091701,1.605879,0.572499,0.852046,0.885796,0.08071,33.91592,4.558989,189.81,0.796327,0.025974,0.037008,0.228584,0.000274,0.008598,1434.803,0.950377,0,0.825566,0.124406,0,0.144103,0.005422,1229.532,444002.9
0.486121,0.082824,0.555601,0.461167,0.401667,0.702825,1.970904,0.030516,1.318431,0.293338,0.513548,0.906201,0.759875,0.211272,0.217474,0.150716,0.137862,0.127372,0.062977,0.066428,0.226894,0.101169,0.181879,0.216573,0.328577,0.09213,0.077846,0.069465,0.127029,0.090645,0.000046,0.027724,13853.139803,132.813141,63.5,0.603681,1.009851,0.001468,0.417007,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3
0.130872,0.085405,0.466444,0.377421,0.303405,0.598267,1.987236,0.02807,0.603173,0.251008,0.611181,0.816082,0.65774,0.225378,0.18903,0.167462,0.147184,0.148244,0.043766,0.042807,0.236347,0.481377,0.201378,0.278561,0.684753,0.114696,0.095464,0.077284,0.22203,0.076857,0.000057,0.027679,11013.092636,57.066814,56.5,0.54107,1.007947,0.001217,0.495429,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.130872,0.085405,0.466444,0.377421,0.303405,0.598267,1.987236,0.02807,0.603173,0.251008,0.611181,0.816082,0.65774,0.225378,0.18903,0.167462,0.147184,0.148244,0.043766,0.042807,0.236347,0.481377,0.201378,0.278561,0.684753,0.114696,0.095464,0.077284,0.22203,0.076857,0.000057,0.027679,11013.092636,57.066814,56.5,0.54107,1.007947,0.001217,0.495429,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.130783,0.075109,0.326368,0.282525,0.260937,0.611198,1.98218,0.024814,0.724404,0.260041,0.512522,0.789775,0.719708,0.210391,0.190745,0.162764,0.144747,0.12869,0.030433,0.075115,0.359533,0.30566,0.215701,0.403659,0.685074,0.150775,0.117974,0.09286,0.204525,0.118917,0.000037,0.040641,6487.599686,13.982988,85.75,0.521483,1.002653,0.000834,0.487808,98.78705,6.189179,1.488937,0.625282,1.124654,0.899727,0.142159,156.5869,5.833664,1025.377,2.847556,0.031441,0.044767,0.241865,0.000146,0.010535,13341.76,0.607092,0,0.924101,0.132397,0,0.070185,0.002461,697.3229,509705.6
0.200228,0.078789,0.492357,0.482671,0.447249,0.634675,1.985343,0.025269,0.781354,0.293292,0.541979,0.825777,0.746831,0.224899,0.207915,0.164378,0.168175,0.139644,0.036193,0.044658,0.20158,0.156381,0.188864,0.246474,0.509447,0.106899,0.091808,0.08327,0.187084,0.077122,0.000017,0.026557,12876.194963,45.602132,95.5,0.604191,1.003518,0.000921,0.542437,95.77401,6.254381,1.527104,0.601271,1.226191,0.902236,0.091969,26.48163,5.353251,154.2237,0.441784,0.007951,0.013894,0.092031,0.000104,0.01402,1115.842,0.258662,0,0.952064,0.124669,0,0.045669,0.003097,961.3209,196401.5
0.087675,0.081365,0.370805,0.378792,0.38118,0.545669,1.957482,0.027123,0.837073,0.263436,0.489812,0.693258,0.657051,0.23214,0.172626,0.151165,0.143381,0.148058,0.025992,0.038229,0.411543,0.327372,0.211473,0.307909,0.590227,0.13025,0.109884,0.074999,0.248032,0.118408,0.000156,0.034926,7345.355879,14.25277,70,0.516427,1.003239,0.000908,0.506447,80.30049,4.600585,1.258266,0.661911,0.857068,0.884301,0.110619,152.3726,6.657046,1275.674,4.198782,0.049241,0.068053,0.297026,0.000292,0.006589,13245.79,0.860183,0,0.771638,0.090583,0,0.17633,0.004222,490.9633,101860.8
0.083812,0.0772,0.432621,0.402213,0.25827,0.630707,1.983307,0.022908,0.601905,0.291691,0.555185,0.860637,0.801478,0.209348,0.189039,0.168257,0.152457,0.129737,0.027713,0.023629,0.212611,0.34232,0.184566,0.297031,0.56989,0.121239,0.093776,0.07629,0.173644,0.116109,0.000093,0.027736,16350.685512,28.896158,74,0.580738,1.002571,0.000811,0.513564,78.59842,5.224477,1.425692,0.673643,0.994218,0.901991,0.107795,52.70387,5.529702,61.29415,0.24483,0.007743,0.015127,0.072722,0.000114,0.009308,1693.373,0.321509,0,0.874834,0.109516,0,0.109573,0.004584,495.393,46604.75
0.114888,0.082026,0.449156,0.332831,0.415735,0.590265,1.897376,0.02994,0.582017,0.283797,0.444589,0.892177,0.570236,0.18941,0.164458,0.15221,0.140015,0.11621,0.02718,0.032307,0.516341,0.548636,0.19872,0.223941,0.967025,0.109799,0.105224,0.18538,0.690236,0.075476,0.000156,0.035476,11745.632901,16.024908,59.5,0.550257,1.00309,0.000874,0.465001,99.51439,5.857807,1.407111,0.635142,1.648519,0.89605,0.13144,100.0234,6.072183,1099.68,3.03036,0.025449,0.051519,1.122101,0.000114,0.017786,8320.24,0.775573,0,0.966711,0.134057,0,0.032202,0.003046,600.7339,57134.05
0.170417,0.080852,0.412396,0.470922,0.441779,0.635981,1.992779,0.027361,0.664794,0.27319,0.620121,0.713872,0.744761,0.227649,0.200774,0.179156,0.168353,0.132417,0.036593,0.087203,0.342421,0.277834,0.177995,0.264804,0.564879,0.094097,0.112657,0.119955,0.294271,0.079248,0.00011,0.037949,14854.981519,43.447589,79,0.534431,1.005717,0.001086,0.522037,95.96789,6.355222,1.521852,0.621056,1.461705,0.896642,0.100572,54.9183,5.572732,489.6187,2.438197,0.038765,0.019222,0.429166,0.000185,0.01337,7749.863,0.597809,0,0.934088,0.106513,0,0.061609,0.003327,738.7858,360509.7
0.076771,0.081053,0.413604,0.481515,0.465725,0.610627,2.027715,0.029654,1.060746,0.281535,0.605378,0.906396,0.912885,0.236913,0.214396,0.157313,0.149873,0.148431,0.03355,0.039324,0.338625,0.256495,0.173416,0.284441,0.55417,0.100464,0.117754,0.07915,0.251504,0.1123,0.000087,0.034925,11085.390246,27.327477,64,0.557083,1.004492,0.001028,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.076771,0.081053,0.413604,0.481515,0.465725,0.610627,2.027715,0.029654,1.060746,0.281535,0.605378,0.906396,0.912885,0.236913,0.214396,0.157313,0.149873,0.148431,0.03355,0.039324,0.338625,0.256495,0.173416,0.284441,0.55417,0.100464,0.117754,0.07915,0.251504,0.1123,0.000087,0.034925,11085.390246,27.327477,64,0.557083,1.004492,0.001028,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
