@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {sad,notsad}

@data
0.086302,0.066952,0.200875,0.106953,4.881574,1.389825,-0.044444,1.658229,4.444749,6.722192,0.293434,0.134085,0.235193,0.765373,1.36795,0.067275,0.000201,0.30292,0.526747,0.743708,0.266367,0.2648,0.222352,0.258006,0.24112,0.242158,0.260664,0.245064,0.050585,2.046071,0.544084,0.55656,0.314014,0.444425,0.274752,0.397634,0.091152,0.074004,0.050224,0.116574,0.140794,0.192086,0.267506,3879.841429,0.012704,0.011387,4.304993,0.954753,0.099434,0.163315,0.12134,0.039101,0.03288,0.03054,0.044717,0.058579,7666.66323,36.613246,1.008429,0.001747,67.2467,5.239132,1.502835,0.596339,0.659715,0.877402,0.026398,9.686629,4.78448,420.9099,2.511075,0.076256,0.104498,0.471375,0.000759,0.003888,241.0077,2.124741,0,0.328229,0.043482,0,0.220642,0.004944,815.1798,492781.7,notsad
0.156317,0.111933,0.274186,0.073781,2.057372,1.626359,0.77888,1.527319,3.273069,5.116168,0.522495,0.209448,0.399272,0.789039,1.389477,0.031626,0.00005,0.265154,0.4182,0.541726,0.221564,0.202196,0.193218,0.184498,0.16691,0.156052,0.140132,0.142103,0.033425,0.425258,0.177231,0.177049,0.158902,0.158583,0.272416,0.372029,0.097712,0.10492,0.049492,0.090142,0.139878,0.193383,0.260576,52.93214,0.009593,0.00897,3.57826,0.166008,0.145534,0.150326,0.139992,0.032998,0.030869,0.029747,0.018521,0.060585,13225.149073,24.747744,1.002655,0.000797,98.75233,6.847094,1.622623,0.547374,1.07804,0.899658,0.202452,97.85629,4.83451,28.41136,0.108919,0.002461,0.001214,0.034852,0.000035,0.020121,6546.112,0.085907,0,0.860186,0.10942,0,0.120346,0.003738,1248.118,99796.37,notsad
0.156317,0.111933,0.274186,0.073781,2.057372,1.626359,0.77888,1.527319,3.273069,5.116168,0.522495,0.209448,0.399272,0.789039,1.389477,0.031626,0.00005,0.265154,0.4182,0.541726,0.221564,0.202196,0.193218,0.184498,0.16691,0.156052,0.140132,0.142103,0.033425,0.425258,0.177231,0.177049,0.158902,0.158583,0.272416,0.372029,0.097712,0.10492,0.049492,0.090142,0.139878,0.193383,0.260576,52.93214,0.009593,0.00897,3.57826,0.166008,0.145534,0.150326,0.139992,0.032998,0.030869,0.029747,0.018521,0.060585,13225.149073,24.747744,1.002655,0.000797,98.75233,6.847094,1.622623,0.547374,1.07804,0.899658,0.202452,97.85629,4.83451,28.41136,0.108919,0.002461,0.001214,0.034852,0.000035,0.020121,6546.112,0.085907,0,0.860186,0.10942,0,0.120346,0.003738,1248.118,99796.37,notsad
0.148144,0.127907,0.237056,0.079153,2.785727,0.831885,-0.171488,1.532997,4.440534,7.053977,0.47901,0.222252,0.341093,0.762619,1.36349,0.047803,0.000038,0.297519,0.456431,0.656558,0.248072,0.228842,0.227695,0.220255,0.198322,0.192369,0.175743,0.176953,0.034786,1.303346,0.375899,0.335932,0.370681,0.320455,0.353191,0.381813,0.11825,0.106538,0.044624,0.088766,0.135781,0.188928,0.2555,981.393406,0.030493,0.031846,4.034857,0.500306,0.109675,0.126476,0.120026,0.041671,0.039278,0.035945,0.020498,0.059945,5901.412847,21.154916,1.00377,0.000956,92.87214,6.312541,1.570098,0.589997,1.070421,0.884866,0.093465,25.71977,4.735364,2401.025,5.732735,0.03058,0.061976,1.065016,0.000312,0.023308,2041.201,1.974179,0,0.84221,0.112097,0,0.132981,0.004386,1274.847,510424.8,notsad
0.040485,0.039265,0.061585,0.084364,10.333412,1.229771,-0.300603,1.449744,5.169552,5.275334,0.230356,0.133098,0.187462,0.631533,1.227566,0.009501,0.000087,0.263091,0.397625,0.54142,0.220819,0.180092,0.135851,0.151676,0.143416,0.147168,0.145733,0.153291,0.023689,1.469486,0.427943,0.309111,0.322937,0.352829,0.343244,0.535684,0.13017,0.089302,0.044751,0.072956,0.133479,0.193978,0.258007,12490.810858,0.004714,0.005212,5.214388,0.624587,0.127552,0.173634,0.171047,0.046844,0.071195,0.060645,0.042213,0.054622,5993.483088,15.869933,1.002793,0.000878,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,notsad
0.040485,0.039265,0.061585,0.084364,10.333412,1.229771,-0.300603,1.449744,5.169552,5.275334,0.230356,0.133098,0.187462,0.631533,1.227566,0.009501,0.000087,0.263091,0.397625,0.54142,0.220819,0.180092,0.135851,0.151676,0.143416,0.147168,0.145733,0.153291,0.023689,1.469486,0.427943,0.309111,0.322937,0.352829,0.343244,0.535684,0.13017,0.089302,0.044751,0.072956,0.133479,0.193978,0.258007,12490.810858,0.004714,0.005212,5.214388,0.624587,0.127552,0.173634,0.171047,0.046844,0.071195,0.060645,0.042213,0.054622,5993.483088,15.869933,1.002793,0.000878,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,notsad
0.040485,0.039265,0.061585,0.084364,10.333412,1.229771,-0.300603,1.449744,5.169552,5.275334,0.230356,0.133098,0.187462,0.631533,1.227566,0.009501,0.000087,0.263091,0.397625,0.54142,0.220819,0.180092,0.135851,0.151676,0.143416,0.147168,0.145733,0.153291,0.023689,1.469486,0.427943,0.309111,0.322937,0.352829,0.343244,0.535684,0.13017,0.089302,0.044751,0.072956,0.133479,0.193978,0.258007,12490.810858,0.004714,0.005212,5.214388,0.624587,0.127552,0.173634,0.171047,0.046844,0.071195,0.060645,0.042213,0.054622,5993.483088,15.869933,1.002793,0.000878,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,notsad
0.040485,0.039265,0.061585,0.084364,10.333412,1.229771,-0.300603,1.449744,5.169552,5.275334,0.230356,0.133098,0.187462,0.631533,1.227566,0.009501,0.000087,0.263091,0.397625,0.54142,0.220819,0.180092,0.135851,0.151676,0.143416,0.147168,0.145733,0.153291,0.023689,1.469486,0.427943,0.309111,0.322937,0.352829,0.343244,0.535684,0.13017,0.089302,0.044751,0.072956,0.133479,0.193978,0.258007,12490.810858,0.004714,0.005212,5.214388,0.624587,0.127552,0.173634,0.171047,0.046844,0.071195,0.060645,0.042213,0.054622,5993.483088,15.869933,1.002793,0.000878,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,notsad
0.040485,0.039265,0.061585,0.084364,10.333412,1.229771,-0.300603,1.449744,5.169552,5.275334,0.230356,0.133098,0.187462,0.631533,1.227566,0.009501,0.000087,0.263091,0.397625,0.54142,0.220819,0.180092,0.135851,0.151676,0.143416,0.147168,0.145733,0.153291,0.023689,1.469486,0.427943,0.309111,0.322937,0.352829,0.343244,0.535684,0.13017,0.089302,0.044751,0.072956,0.133479,0.193978,0.258007,12490.810858,0.004714,0.005212,5.214388,0.624587,0.127552,0.173634,0.171047,0.046844,0.071195,0.060645,0.042213,0.054622,5993.483088,15.869933,1.002793,0.000878,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,notsad
0.139033,0.107472,0.23654,0.084449,3.275515,1.10652,-0.648626,1.443225,3.867028,5.844809,0.523758,0.209028,0.329321,0.783479,1.337391,0.046384,0.000342,0.281662,0.469682,0.632989,0.242933,0.229956,0.209398,0.189935,0.185148,0.177053,0.166306,0.156185,0.037502,0.702872,0.291879,0.333113,0.229587,0.319469,0.282141,0.327933,0.090143,0.096927,0.043176,0.092419,0.140943,0.20189,0.260442,8565.295664,0.029067,0.030628,3.180647,0.470969,0.103945,0.136924,0.158465,0.03488,0.026496,0.027522,0.020744,0.057538,15747.785722,46.687805,1.003099,0.000862,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5,notsad
0.154315,0.111683,0.27508,0.075309,2.083393,0.482209,0.098061,1.411276,3.549188,5.041659,0.509864,0.234941,0.37391,0.798466,1.391643,0.035042,0.000168,0.278192,0.463969,0.568559,0.220747,0.198925,0.212497,0.181788,0.169138,0.163585,0.151059,0.143213,0.03185,0.342354,0.190828,0.171956,0.168534,0.162815,0.23515,0.283354,0.087052,0.118839,0.046115,0.091462,0.141004,0.194062,0.257707,33.255646,0.008849,0.005955,3.447691,0.102739,0.084058,0.109459,0.133909,0.027399,0.02868,0.034631,0.021425,0.060704,16646.165626,35.081116,1.004055,0.000881,101.7339,6.798819,1.595466,0.594958,1.434183,0.904538,0.111836,30.53366,5.081929,24.84617,0.100725,0.002333,0.001867,0.120188,0.000027,0.01319,1016.48,0.075366,0,0.966045,0.125258,0,0.032824,0.00329,1216.949,111006.7,notsad
0.154315,0.111683,0.27508,0.075309,2.083393,0.482209,0.098061,1.411276,3.549188,5.041659,0.509864,0.234941,0.37391,0.798466,1.391643,0.035042,0.000168,0.278192,0.463969,0.568559,0.220747,0.198925,0.212497,0.181788,0.169138,0.163585,0.151059,0.143213,0.03185,0.342354,0.190828,0.171956,0.168534,0.162815,0.23515,0.283354,0.087052,0.118839,0.046115,0.091462,0.141004,0.194062,0.257707,33.255646,0.008849,0.005955,3.447691,0.102739,0.084058,0.109459,0.133909,0.027399,0.02868,0.034631,0.021425,0.060704,16646.165626,35.081116,1.004055,0.000881,101.7339,6.798819,1.595466,0.594958,1.434183,0.904538,0.111836,30.53366,5.081929,24.84617,0.100725,0.002333,0.001867,0.120188,0.000027,0.01319,1016.48,0.075366,0,0.966045,0.125258,0,0.032824,0.00329,1216.949,111006.7,notsad
0.066713,0.055891,0.089646,0.080786,7.930582,0.973101,-0.614232,1.500324,5.693338,8.971678,0.348015,0.158699,0.228274,0.683561,1.29479,0.021246,0.000124,0.265164,0.449973,0.549981,0.202899,0.18606,0.161673,0.16513,0.154222,0.139899,0.133891,0.131096,0.027717,1.98563,0.492146,0.702505,0.57256,0.534376,0.381424,0.462732,0.170192,0.089835,0.037033,0.112616,0.147928,0.190608,0.263696,21029.707298,0.026582,0.024325,4.044156,0.708514,0.164128,0.181169,0.209071,0.039772,0.043439,0.043843,0.064019,0.048674,7501.546529,15.125204,1.002818,0.00089,79.18691,4.560899,1.302012,0.51991,0.660119,0.867637,0.080464,114.7342,6.112398,924.9187,2.78358,0.049387,0.027355,0.171123,0.000598,0.00596,7644.401,1.67073,0,0.95739,0.131815,0,0.040821,0.002599,614.4037,131879,notsad
0.066713,0.055891,0.089646,0.080786,7.930582,0.973101,-0.614232,1.500324,5.693338,8.971678,0.348015,0.158699,0.228274,0.683561,1.29479,0.021246,0.000124,0.265164,0.449973,0.549981,0.202899,0.18606,0.161673,0.16513,0.154222,0.139899,0.133891,0.131096,0.027717,1.98563,0.492146,0.702505,0.57256,0.534376,0.381424,0.462732,0.170192,0.089835,0.037033,0.112616,0.147928,0.190608,0.263696,21029.707298,0.026582,0.024325,4.044156,0.708514,0.164128,0.181169,0.209071,0.039772,0.043439,0.043843,0.064019,0.048674,7501.546529,15.125204,1.002818,0.00089,79.18691,4.560899,1.302012,0.51991,0.660119,0.867637,0.080464,114.7342,6.112398,924.9187,2.78358,0.049387,0.027355,0.171123,0.000598,0.00596,7644.401,1.67073,0,0.95739,0.131815,0,0.040821,0.002599,614.4037,131879,notsad
0.0551,0.040809,0.138126,0.088773,7.740853,0.181512,0.015787,1.408772,5.306601,5.463755,0.367309,0.137784,0.227348,0.702444,1.366959,0.029503,0.000153,0.274212,0.335031,0.412579,0.17682,0.169192,0.158595,0.170659,0.158394,0.171465,0.181638,0.18027,0.029783,1.586187,0.248274,0.300641,0.35017,0.283953,0.295432,0.300418,0.122494,0.138255,0.036254,0.098691,0.140512,0.191753,0.257569,829.813036,0.021477,0.017211,4.417805,0.684951,0.097529,0.176246,0.167327,0.037753,0.031844,0.039502,0.031057,0.041525,6785.286955,18.336722,1.007094,0.001496,78.72103,4.386392,1.229215,0.76734,1.185457,0.877661,0.092819,98.55378,7.178405,631.5467,2.806735,0.043223,0.037004,0.736334,0.000608,0.004523,4114.633,1.830697,0,0.755659,0.10137,0,0.184761,0.005446,454.3807,168350.3,notsad
0.032929,0.023766,0.038736,0.080038,7.050661,2.146934,1.247425,1.509957,3.82411,5.89665,0.449808,0.090019,0.214772,0.707307,1.329314,0.010946,0.000043,0.283962,0.396827,0.613447,0.211934,0.194656,0.189157,0.179577,0.173302,0.165236,0.155337,0.155305,0.016098,1.108028,0.400861,0.295312,0.270415,0.360026,0.280908,0.375729,0.116851,0.110248,0.038538,0.088698,0.134711,0.192786,0.256396,347.946503,0.017646,0.012525,4.267205,0.685498,0.117781,0.175869,0.21731,0.041821,0.033284,0.028931,0.019307,0.047477,4483.95454,14.702313,1.003467,0.000932,52.92213,3.341186,1.125835,1.024123,0.625015,0.876726,0.110245,115.8003,6.83486,188.9684,0.780316,0.028246,0.114733,0.111389,0.000494,0.007131,9085.544,1.859445,0,0.63249,0.096048,0,0.232601,0.006132,270.4752,46283.54,notsad
0.032929,0.023766,0.038736,0.080038,7.050661,2.146934,1.247425,1.509957,3.82411,5.89665,0.449808,0.090019,0.214772,0.707307,1.329314,0.010946,0.000043,0.283962,0.396827,0.613447,0.211934,0.194656,0.189157,0.179577,0.173302,0.165236,0.155337,0.155305,0.016098,1.108028,0.400861,0.295312,0.270415,0.360026,0.280908,0.375729,0.116851,0.110248,0.038538,0.088698,0.134711,0.192786,0.256396,347.946503,0.017646,0.012525,4.267205,0.685498,0.117781,0.175869,0.21731,0.041821,0.033284,0.028931,0.019307,0.047477,4483.95454,14.702313,1.003467,0.000932,52.92213,3.341186,1.125835,1.024123,0.625015,0.876726,0.110245,115.8003,6.83486,188.9684,0.780316,0.028246,0.114733,0.111389,0.000494,0.007131,9085.544,1.859445,0,0.63249,0.096048,0,0.232601,0.006132,270.4752,46283.54,notsad
0.111827,0.081793,0.176099,0.078358,4.768812,0.333287,-0.334466,1.463999,4.629365,7.524415,0.481658,0.191761,0.290461,0.779243,1.400878,0.041077,0.000432,0.28276,0.420521,0.541199,0.202119,0.209924,0.203785,0.193937,0.17032,0.16327,0.152235,0.175818,0.02294,0.986925,0.299959,0.465067,0.310577,0.260943,0.229999,0.30444,0.080212,0.087999,0.040666,0.090305,0.150031,0.195946,0.264792,199.517099,0.03313,0.029312,3.452791,0.400392,0.08996,0.101809,0.13263,0.033799,0.026844,0.043961,0.028462,0.063414,17343.846838,35.107126,1.004375,0.00092,86.83693,5.639777,1.474618,0.580387,0.955925,0.889732,0.082254,50.27607,5.485397,85.09573,0.761677,0.020207,0.020948,0.148355,0.000227,0.006234,1909.205,0.348001,0,0.739015,0.099839,0,0.193001,0.00559,902.6048,325746.9,notsad
0.111827,0.081793,0.176099,0.078358,4.768812,0.333287,-0.334466,1.463999,4.629365,7.524415,0.481658,0.191761,0.290461,0.779243,1.400878,0.041077,0.000432,0.28276,0.420521,0.541199,0.202119,0.209924,0.203785,0.193937,0.17032,0.16327,0.152235,0.175818,0.02294,0.986925,0.299959,0.465067,0.310577,0.260943,0.229999,0.30444,0.080212,0.087999,0.040666,0.090305,0.150031,0.195946,0.264792,199.517099,0.03313,0.029312,3.452791,0.400392,0.08996,0.101809,0.13263,0.033799,0.026844,0.043961,0.028462,0.063414,17343.846838,35.107126,1.004375,0.00092,86.83693,5.639777,1.474618,0.580387,0.955925,0.889732,0.082254,50.27607,5.485397,85.09573,0.761677,0.020207,0.020948,0.148355,0.000227,0.006234,1909.205,0.348001,0,0.739015,0.099839,0,0.193001,0.00559,902.6048,325746.9,notsad
0.05478,0.04356,0.06775,0.069936,5.776916,1.855319,0.304434,1.50808,4.351849,9.909486,0.297473,0.131479,0.247062,0.751481,1.3203,0.012904,0.000314,0.222082,0.387273,0.529994,0.206514,0.178367,0.165115,0.135194,0.133575,0.143669,0.12655,0.109745,0.025895,0.922238,0.384965,0.402732,0.390742,0.294774,0.338836,0.53662,0.181391,0.096107,0.046005,0.090716,0.136255,0.19149,0.262306,1817.542794,0.013829,0.010552,3.927644,0.506982,0.131477,0.169142,0.197429,0.042632,0.068882,0.043343,0.034044,0.05429,7690.323287,15.37202,1.002218,0.000808,55.94445,4.540718,1.479334,0.362077,0.255074,0.877953,0.109413,142.7003,3.864113,212.2036,0.556735,0.010983,0.017711,0.025943,0.000276,0.0063,7947.14,0.395244,0,0.816245,0.139821,0,0.150089,0.005256,518.8988,87997.52,notsad
0.05478,0.04356,0.06775,0.069936,5.776916,1.855319,0.304434,1.50808,4.351849,9.909486,0.297473,0.131479,0.247062,0.751481,1.3203,0.012904,0.000314,0.222082,0.387273,0.529994,0.206514,0.178367,0.165115,0.135194,0.133575,0.143669,0.12655,0.109745,0.025895,0.922238,0.384965,0.402732,0.390742,0.294774,0.338836,0.53662,0.181391,0.096107,0.046005,0.090716,0.136255,0.19149,0.262306,1817.542794,0.013829,0.010552,3.927644,0.506982,0.131477,0.169142,0.197429,0.042632,0.068882,0.043343,0.034044,0.05429,7690.323287,15.37202,1.002218,0.000808,55.94445,4.540718,1.479334,0.362077,0.255074,0.877953,0.109413,142.7003,3.864113,212.2036,0.556735,0.010983,0.017711,0.025943,0.000276,0.0063,7947.14,0.395244,0,0.816245,0.139821,0,0.150089,0.005256,518.8988,87997.52,notsad
0.05478,0.04356,0.06775,0.069936,5.776916,1.855319,0.304434,1.50808,4.351849,9.909486,0.297473,0.131479,0.247062,0.751481,1.3203,0.012904,0.000314,0.222082,0.387273,0.529994,0.206514,0.178367,0.165115,0.135194,0.133575,0.143669,0.12655,0.109745,0.025895,0.922238,0.384965,0.402732,0.390742,0.294774,0.338836,0.53662,0.181391,0.096107,0.046005,0.090716,0.136255,0.19149,0.262306,1817.542794,0.013829,0.010552,3.927644,0.506982,0.131477,0.169142,0.197429,0.042632,0.068882,0.043343,0.034044,0.05429,7690.323287,15.37202,1.002218,0.000808,55.94445,4.540718,1.479334,0.362077,0.255074,0.877953,0.109413,142.7003,3.864113,212.2036,0.556735,0.010983,0.017711,0.025943,0.000276,0.0063,7947.14,0.395244,0,0.816245,0.139821,0,0.150089,0.005256,518.8988,87997.52,notsad
0.101155,0.071386,0.217761,0.094247,3.919648,2.258301,0.343501,1.469053,4.133801,6.271297,0.563798,0.159166,0.359248,0.76516,1.332559,0.054838,0.000215,0.287314,0.491058,0.605298,0.225976,0.226455,0.188595,0.195688,0.180289,0.179354,0.167997,0.156895,0.049482,0.547885,0.131331,0.145879,0.118998,0.25132,0.259448,0.329321,0.12545,0.08837,0.040173,0.086549,0.134759,0.187059,0.255599,3297.166533,0.01299,0.016729,4.294431,0.19666,0.108552,0.137325,0.155064,0.042289,0.031915,0.026297,0.024128,0.056714,3910.802751,18.052125,1.015247,0.001818,62.34372,4.863982,1.471712,0.566715,0.704714,0.891312,0.119779,70.72378,4.416023,380.2704,1.051238,0.02104,0.041241,0.646037,0.000121,0.012716,7416.928,1.168101,0,0.678429,0.099532,0,0.218309,0.005443,800.6638,382272.6,notsad
0.061356,0.047546,0.085014,0.094875,6.980448,1.065225,-0.503783,1.536296,4.694806,5.047643,0.316685,0.160746,0.247164,0.710259,1.320295,0.014976,0.00004,0.274043,0.411553,0.484304,0.198564,0.194322,0.167283,0.176876,0.148227,0.16059,0.166285,0.164948,0.021053,1.114958,0.394727,0.579421,0.49977,0.685613,0.361279,0.415831,0.136072,0.124823,0.034014,0.084786,0.130829,0.18868,0.261283,1505.915086,0.009861,0.006695,3.926674,0.532886,0.139319,0.116049,0.160729,0.050536,0.049618,0.039069,0.022987,0.050224,5590.891652,36.936928,1.006931,0.001101,74.42797,4.295074,1.27339,0.693979,0.778046,0.879866,0.099582,99.51117,6.314801,199.6362,0.529664,0.01432,0.024843,0.195407,0.000375,0.005282,6023.701,1.279404,0,0.675766,0.088648,0,0.219252,0.005617,517.3712,35014.86,notsad
0.061356,0.047546,0.085014,0.094875,6.980448,1.065225,-0.503783,1.536296,4.694806,5.047643,0.316685,0.160746,0.247164,0.710259,1.320295,0.014976,0.00004,0.274043,0.411553,0.484304,0.198564,0.194322,0.167283,0.176876,0.148227,0.16059,0.166285,0.164948,0.021053,1.114958,0.394727,0.579421,0.49977,0.685613,0.361279,0.415831,0.136072,0.124823,0.034014,0.084786,0.130829,0.18868,0.261283,1505.915086,0.009861,0.006695,3.926674,0.532886,0.139319,0.116049,0.160729,0.050536,0.049618,0.039069,0.022987,0.050224,5590.891652,36.936928,1.006931,0.001101,74.42797,4.295074,1.27339,0.693979,0.778046,0.879866,0.099582,99.51117,6.314801,199.6362,0.529664,0.01432,0.024843,0.195407,0.000375,0.005282,6023.701,1.279404,0,0.675766,0.088648,0,0.219252,0.005617,517.3712,35014.86,notsad
