@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_maxPos numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.02725,0.023372,0.00009,-8.149738,-8.139784,-0.899745,-0.308733,-1.315733,-3.233756,1.09519,0.00002,0.813937,-1.677475,0.105545,0.105302,0.045199,11.45458,0.168069,0.226821,-0.000003,0.001715,1.996914,16.04607,10.5257,0.349373,5.018554,3.279302,0.688272,3.288444,1304,-0.162329,5.303099,0.971722,-5.608418,9.582329,1.12454,1.007704,-0.000002,0.832506,-0.002561,0.000085,-0.172471,0.00068,-0.653885,2645,6.944972,notsad
0.030711,0.031252,0.000111,-12.17305,-12.28311,0.046936,0.292539,-0.13444,1.704125,0.83932,0.001227,-2.647626,-3.518769,0.112274,0.121101,0.047642,3.729197,0.143267,1.05367,-0.000004,0.00207,0.884934,7.409123,5.677099,0.458814,4.774762,2.970456,0.419649,3.701589,1872,0.241736,3.633865,0.992614,-5.515048,10.25106,1.18771,1.098415,0.000001,1.029749,0.000182,0.000102,-0.113709,0.000821,-0.079387,686,10.97968,notsad
0.025431,0.01758,0.000156,-6.207495,-3.927558,-0.125742,-0.175299,3.99715,5.304641,0.909227,0.002326,-2.050031,-1.541765,0.05102,0.031369,0.028708,3.634874,0.136325,0.490426,0.000003,0.002526,1.654948,8.827384,5.420627,0.930017,5.819055,2.60272,0.584152,3.080384,661,-0.099154,3.94052,1.027893,-3.979249,7.710635,1.045448,1.265067,0.000001,1.144407,-0.000044,0.000041,-0.160021,0.001055,-0.914668,2037,8.623228,notsad
0.025431,0.01758,0.000156,-6.207495,-3.927558,-0.125742,-0.175299,3.99715,5.304641,0.909227,0.002326,-2.050031,-1.541765,0.05102,0.031369,0.028708,3.634874,0.136325,0.490426,0.000003,0.002526,1.654948,8.827384,5.420627,0.930017,5.819055,2.60272,0.584152,3.080384,661,-0.099154,3.94052,1.027893,-3.979249,7.710635,1.045448,1.265067,0.000001,1.144407,-0.000044,0.000041,-0.160021,0.001055,-0.914668,2037,8.623228,notsad
0.051156,0.04862,0.000263,-9.242582,-8.145373,-0.276951,0.558565,-0.358014,2.014291,0.999508,-0.000905,4.325112,0.772674,0.094831,0.080494,0.035863,9.059989,0.139785,0.958823,0.000001,0.002867,1.42749,15.87335,14.51254,0.468437,6.390972,3.664434,0.465143,3.230547,2885,0.191284,3.416288,0.802358,-3.94875,7.435781,0.987508,0.915258,0,0.903361,-0.000423,0.000061,-0.149667,0.00076,-0.331293,1214,12.77571,notsad
0.051156,0.04862,0.000263,-9.242582,-8.145373,-0.276951,0.558565,-0.358014,2.014291,0.999508,-0.000905,4.325112,0.772674,0.094831,0.080494,0.035863,9.059989,0.139785,0.958823,0.000001,0.002867,1.42749,15.87335,14.51254,0.468437,6.390972,3.664434,0.465143,3.230547,2885,0.191284,3.416288,0.802358,-3.94875,7.435781,0.987508,0.915258,0,0.903361,-0.000423,0.000061,-0.149667,0.00076,-0.331293,1214,12.77571,notsad
0.020392,0.025572,0.000086,-3.917114,-6.594491,0.283863,0.592389,-7.801741,-3.098736,-8.7935,0.000672,-4.665166,1.567164,0.068817,0.078837,0.035265,7.55659,0.162731,0.109732,0,0.001612,0.775537,6.709149,8.658611,0.6462,6.15809,4.150124,0.695826,5.376975,223,0.054927,5.582266,1.141891,-5.071634,10.18038,1.237275,1.146449,-0.000002,1.20891,-0.001111,0.000055,-0.165972,0.001297,0.040121,1286,5.951381,notsad
0.041792,0.031644,0.000284,-10.93206,-10.29831,0.227811,0.412755,0.407512,2.480388,-0.103672,0.000464,-1.144719,-0.885407,0.110737,0.100425,0.045394,4.645752,0.141602,1.76906,0.000007,0.004333,1.236639,8.042302,7.446402,0.621729,4.459015,3.575937,0.609794,3.247607,1668,0.277118,3.318676,1.450484,-3.852643,8.522758,1.28264,1.183669,-0.000004,1.185484,0.000335,0.000124,-0.10173,0.000398,0.071174,577,73.87932,notsad
0.084745,0.074603,0.000707,-14.522,-15.02553,-0.056087,-0.29664,1.079423,-1.093212,-0.552354,0.00114,-3.00684,-1.291794,0.154916,0.166775,0.047747,4.613713,0.13508,0.884632,0.000009,0.005276,1.35972,7.174515,7.177709,0.554023,4.231724,3.468034,0.54601,5.383805,144,0.647763,4.413313,1.010055,-3.535565,7.913247,1.139333,1.110992,-0.000001,1.075201,-0.000831,0.000123,-0.155781,0.001076,-0.28501,2007,10.25017,notsad
0.00862,0.009714,0.000036,-8.550291,-8.78153,0.103283,-0.173375,-5.69086,-5.999577,-3.832678,-0.001735,-1.292253,-1.954439,0.109606,0.121629,0.039559,6.032296,0.256241,-0.092875,0,0.001449,0.439731,15.47754,6.304573,0.72737,9.486144,2.713891,0.438061,3.227957,2820,-0.07294,4.99044,1.01684,-3.308006,8.36199,1.26193,1.549528,-0.000008,1.294716,0.005845,0.000026,-0.15186,0.000929,-0.225933,1680,5.145386,notsad
0.0424,0.0506,0.001619,-10.02859,-10.98441,-0.331292,-0.347585,-6.66857,0.930937,-2.241514,0.000369,1.234154,-0.481323,0.110305,0.115107,0.087355,9.287659,0.137788,0.333298,-0.000005,0.012194,1.299909,10.77912,4.997424,3.797511,4.038892,6.990773,2.57015,8.585283,1672,0.38509,3.701917,3.695765,-8.90703,16.62122,3.942497,3.154607,0.000002,2.667639,0.007091,0.00049,-0.166203,0.002714,-0.071633,575,3.905921,notsad
0.030909,0.043215,0.000165,-9.340428,-11.62378,0.333968,0.12076,0.11242,-1.155367,-2.511489,-0.001055,-4.114814,-1.732346,0.092597,0.11575,0.039452,11.39327,0.132683,1.898833,-0.000008,0.002421,0.627842,22.25021,7.712665,0.368444,4.898168,2.506098,0.477276,2.844114,2828,-0.049486,3.345727,0.789454,-3.786423,7.808102,0.919528,1.088308,0.000001,0.889212,0.000057,0.000068,-0.165095,0.000687,-0.794546,2248,18.97005,notsad
0.030909,0.043215,0.000165,-9.340428,-11.62378,0.333968,0.12076,0.11242,-1.155367,-2.511489,-0.001055,-4.114814,-1.732346,0.092597,0.11575,0.039452,11.39327,0.132683,1.898833,-0.000008,0.002421,0.627842,22.25021,7.712665,0.368444,4.898168,2.506098,0.477276,2.844114,2828,-0.049486,3.345727,0.789454,-3.786423,7.808102,0.919528,1.088308,0.000001,0.889212,0.000057,0.000068,-0.165095,0.000687,-0.794546,2248,18.97005,notsad
0.022055,0.019511,0.000112,-9.921932,-10.04425,-0.620617,0.133618,-7.600926,-4.510496,-3.022664,-0.000885,0.242568,3.585143,0.121451,0.128277,0.053563,14.90995,0.147179,0.642427,0,0.001709,0.347895,7.584887,6.004018,0.467474,4.5035,3.090689,0.550684,3.449163,1587,0.047068,3.599967,0.934008,-3.767063,7.71269,1.040941,0.966147,-0.000005,1.079012,-0.001856,0.000091,-0.108522,0.000746,-0.01959,477,9.242051,notsad
0.026362,0.024127,0.000111,-10.51081,-10.60824,0.297944,-0.130634,-2.153975,1.754599,3.48146,0.001016,-4.523188,-1.783278,0.107206,0.103915,0.045819,4.952125,0.150726,1.188087,-0.000001,0.001957,1.611209,9.857715,8.396523,0.41967,6.068279,3.491002,0.474872,3.981677,913,0.259347,4.978116,0.857967,-5.676438,10.49876,1.034579,0.95991,0.000004,0.835446,-0.001603,0.00009,-0.141342,0.000624,-0.735186,348,17.31173,notsad
0.006659,0.004369,0.000034,-1.997591,-2.230562,-0.625007,-0.018951,-7.433212,-9.587861,-7.442968,0.000908,6.33859,8.659577,0.055007,0.061615,0.032675,23.83566,0.16004,-1.259119,0,0.000673,1.04066,12.51259,5.495268,0.787651,4.943688,3.099866,0.551681,2.994236,2869,-0.295216,4.408088,0.700008,-4.034042,9.471006,0.761046,0.731531,0,0.927025,0.001532,0.000044,-0.193262,0.001178,-1.261686,2641,9.885249,notsad
0.03326,0.036893,0.000485,-9.903072,-9.932531,0.264874,0.609754,3.810046,2.428951,2.845184,0.000306,1.739663,3.149495,0.064319,0.067582,0.043437,2.741773,0.135911,0.773676,0.000009,0.005421,0.920988,5.120039,3.410499,1.67267,3.525818,4.382931,1.331301,5.950047,927,0.398618,4.61728,1.819325,-8.088878,13.02941,2.003084,1.816835,0.000006,1.863558,0.006341,0.000141,-0.189612,0.002246,-0.352587,2282,6.21435,notsad
0.03326,0.036893,0.000485,-9.903072,-9.932531,0.264874,0.609754,3.810046,2.428951,2.845184,0.000306,1.739663,3.149495,0.064319,0.067582,0.043437,2.741773,0.135911,0.773676,0.000009,0.005421,0.920988,5.120039,3.410499,1.67267,3.525818,4.382931,1.331301,5.950047,927,0.398618,4.61728,1.819325,-8.088878,13.02941,2.003084,1.816835,0.000006,1.863558,0.006341,0.000141,-0.189612,0.002246,-0.352587,2282,6.21435,notsad
0.01492,0.014328,0.000118,-5.299571,-3.703373,-0.329409,0.027348,-6.089772,-7.334202,-5.822959,-0.000091,-3.190426,-4.565567,0.065476,0.056296,0.039911,17.21149,0.14086,0.564702,0.000002,0.001875,1.356123,13.76054,10.02789,0.379569,8.364629,3.349918,0.394589,4.094758,40,0.180967,5.343716,0.741601,-3.870074,7.713121,0.82904,0.806001,0,0.79588,-0.000668,0.000069,-0.129682,0.000714,-0.625886,1987,10.97976,notsad
0.005661,0.004875,0.000032,-4.736881,-4.615168,-1.770074,0.512631,-5.667563,-0.84787,-3.882007,-0.000489,1.976125,0.573192,0.050849,0.050963,0.065116,33.7457,0.151675,0.336438,0,0.000955,0.495545,54.10303,11.03608,0.46746,6.695619,3.251814,0.596828,3.44665,827,0.008167,5.061709,1.005864,-5.544994,9.86886,1.253494,1.006375,-0.000001,1.056141,-0.000391,0.000141,-0.12496,0.000753,-0.13055,645,12.18771,notsad
0.008428,0.000185,0.000036,-6.667419,-5.663887,-0.37075,0.331566,-1.190833,-3.561248,-5.04907,-0.001335,1.291615,-3.985179,0.07753,0.057556,0.053508,16.98929,0.137526,0.312558,0.000009,0.000932,2.483483,31.12132,5.480883,0.630961,5.363505,3.203954,0.6394,3.741449,2018,0.066798,4.671571,1.014571,-3.913051,7.790501,1.405966,1.154182,0.000004,1.237429,0.001155,0.000096,-0.114723,0.000946,-0.105406,2520,7.450086,notsad
0.002392,0.002074,0.000004,-2.00071,5.061556,-0.396852,0.619751,-8.527955,-0.672546,-5.288424,0.001309,-8.191422,-8.967377,0.053209,0.031641,0.056542,38.76443,0.158217,-0.418287,0.000002,0.000263,1.117871,22.56355,12.87451,0.535005,8.161715,2.706615,0.560502,3.30599,2942,-0.187089,4.342966,1.121635,-5.612277,12.11712,1.271287,1.167209,-0.000004,0.986414,-0.003689,0.000107,-0.130533,0.000808,0.082585,1553,5.608749,notsad
0.019899,0.018575,0.000154,-4.304217,-4.32106,-0.690158,0.649595,-1.049288,6.459937,0.101488,0.000241,-1.620085,-4.462312,0.06827,0.063819,0.049004,11.07668,0.163862,0.182448,0.000003,0.002188,2.070394,12.71042,8.934152,0.505861,5.503281,4.146924,0.505894,3.513896,1451,-0.053034,4.260067,0.93446,-3.855218,8.07449,1.204746,1.053664,-0.000004,0.95859,0.000177,0.000054,-0.135929,0.000806,0.117717,2404,7.369156,notsad
0.003497,0.003094,0.000006,5.034483,1.798911,-0.498712,0.622678,-2.656049,1.050896,-3.80688,-0.000092,-2.211343,-1.157097,0.030879,0.038676,0.033854,56.50999,0.143376,0.291834,0,0.000446,0.57895,16.0259,7.002177,1.162633,6.549416,3.559363,0.877957,3.951624,2851,-0.21392,4.644811,1.516782,-6.973598,12.46828,2.061367,2.123754,-0.000007,1.787957,-0.001383,0.000028,-0.119593,0.000585,-0.368989,1208,9.970371,notsad
0.003497,0.003094,0.000006,5.034483,1.798911,-0.498712,0.622678,-2.656049,1.050896,-3.80688,-0.000092,-2.211343,-1.157097,0.030879,0.038676,0.033854,56.50999,0.143376,0.291834,0,0.000446,0.57895,16.0259,7.002177,1.162633,6.549416,3.559363,0.877957,3.951624,2851,-0.21392,4.644811,1.516782,-6.973598,12.46828,2.061367,2.123754,-0.000007,1.787957,-0.001383,0.000028,-0.119593,0.000585,-0.368989,1208,9.970371,notsad
0.005243,0.00483,0.000021,-1.940805,-2.352879,0.0773,0.018782,-1.160203,1.935016,-0.852671,0.000767,-2.98017,-0.3662,0.02927,0.032276,0.019804,4.136022,0.13366,0.804737,0,0.000936,1.197011,9.444544,4.515814,1.018711,6.551186,3.07049,0.852237,4.430262,2479,-0.093663,4.264457,1.378491,-7.92161,14.27727,1.501936,1.374665,0.000004,1.191387,0.000879,0.000015,-0.164134,0.001123,-0.244985,498,11.41856,notsad
0.005243,0.00483,0.000021,-1.940805,-2.352879,0.0773,0.018782,-1.160203,1.935016,-0.852671,0.000767,-2.98017,-0.3662,0.02927,0.032276,0.019804,4.136022,0.13366,0.804737,0,0.000936,1.197011,9.444544,4.515814,1.018711,6.551186,3.07049,0.852237,4.430262,2479,-0.093663,4.264457,1.378491,-7.92161,14.27727,1.501936,1.374665,0.000004,1.191387,0.000879,0.000015,-0.164134,0.001123,-0.244985,498,11.41856,notsad
0.043861,0.020965,0.00036,-10.54488,-6.937383,0.796042,0.187609,-6.819746,0.681825,2.150101,-0.001235,-0.748898,-2.954397,0.124419,0.120716,0.071952,11.22524,0.136092,0.805199,0.000013,0.003598,0.867808,14.29822,10.41214,0.486655,6.102184,3.831984,0.553347,2.854088,969,-0.122834,4.13314,1.063705,-4.656706,9.382574,1.190733,1.193788,-0.000005,1.137814,-0.000577,0.000169,-0.129311,0.000752,-0.18148,2553,12.36254,notsad
0.043861,0.020965,0.00036,-10.54488,-6.937383,0.796042,0.187609,-6.819746,0.681825,2.150101,-0.001235,-0.748898,-2.954397,0.124419,0.120716,0.071952,11.22524,0.136092,0.805199,0.000013,0.003598,0.867808,14.29822,10.41214,0.486655,6.102184,3.831984,0.553347,2.854088,969,-0.122834,4.13314,1.063705,-4.656706,9.382574,1.190733,1.193788,-0.000005,1.137814,-0.000577,0.000169,-0.129311,0.000752,-0.18148,2553,12.36254,notsad
0.022781,0.024153,0.000227,-3.673646,-5.250741,-0.000307,0.123944,-1.968744,-3.815367,-0.354608,0.00002,-0.756591,-4.968672,0.048524,0.056307,0.034424,8.137893,0.14367,0.948258,0.000012,0.002842,1.052837,9.55093,5.880574,0.874773,6.183976,3.408412,0.894156,4.343297,1169,0.447835,4.178761,0.965737,-4.343485,8.7449,0.993673,0.775964,-0.000003,0.844007,0.001509,0.000055,-0.137942,0.000703,-0.20694,256,15.44923,notsad
0.019999,0.011636,0.000248,-7.794581,-4.916111,-1.066997,0.374084,1.519897,-7.253276,-8.891232,0.000229,-7.239532,-2.652384,0.062053,0.03387,0.052103,16.82222,0.127732,0.302666,-0.000004,0.004527,0.822221,13.09245,3.813358,1.291839,5.486362,4.554883,0.840662,3.462262,2717,0.177142,3.494867,1.170611,-5.836021,11.66061,1.438921,1.582921,-0.000002,1.178226,0.000373,0.000114,-0.076996,0.000353,-0.514017,0,0,notsad
0.054609,0.043583,0.000335,-11.65857,-8.634823,-0.588721,-0.198846,-2.810158,-2.87978,2.153779,-0.000355,0.494027,0.497555,0.125519,0.085072,0.049283,2.98166,0.121448,0.631732,0.000011,0.003531,0.617681,5.487169,5.356749,0.516873,5.460216,3.581964,0.598458,3.921522,581,0.206799,4.25175,1.006662,-4.469525,8.711121,1.199895,1.143284,-0.000007,0.949319,-0.00286,0.000068,-0.134369,0.0009,-0.381297,1317,6.729445,notsad
0.027732,0.026184,0.000107,-12.80534,-9.131979,-1.094664,-0.51847,-2.17267,3.374713,-1.359281,0.001107,-5.880147,-4.854745,0.129212,0.071015,0.063444,4.646462,0.131268,1.287286,0.000001,0.002077,0.432171,7.051076,7.417567,0.518355,4.524987,2.666078,0.524094,3.134806,2826,0.328059,3.871842,0.827589,-3.74625,7.675201,1.016534,0.974371,0.000008,0.909814,0.003029,0.000083,-0.17011,0.000899,-0.145734,2351,11.86552,notsad
0.042448,0.047125,0.000264,-9.04209,-9.298087,0.134895,0.281441,-3.389741,-0.499861,-2.96087,-0.00057,-2.749877,-2.528977,0.103478,0.116617,0.044969,15.22692,0.142209,0.379397,-0.000006,0.003263,0.891609,15.21687,7.490754,0.557898,5.073919,3.627796,0.600593,4.188312,575,0.157911,4.357667,1.376631,-5.869592,10.90156,1.42525,1.182006,-0.000008,1.116984,-0.003713,0.00011,-0.163754,0.001227,-0.075507,1396,6.40743,notsad
0.034995,0.032182,0.000269,-10.01697,-11.09857,-0.507268,-0.124076,-7.159234,-4.706985,-5.055347,-0.001167,-1.678118,5.137565,0.102647,0.116879,0.067899,7.302916,0.152403,0.821618,-0.000027,0.003461,1.381935,10.10672,4.197542,0.383276,4.534396,2.609294,0.473264,3.365506,1549,0.105099,3.58537,0.829735,-4.929041,9.184748,1.045574,0.992455,0.000008,1.005877,-0.001173,0.000172,-0.150766,0.000985,-0.593575,1402,9.121436,notsad
0.008078,0.009264,0.000046,-5.637645,-5.408592,-0.680849,-0.941948,-7.72648,-7.994925,-8.187074,0.000673,-4.024417,-1.021883,0.066228,0.075737,0.047432,14.3904,0.162741,0.919271,0.000003,0.00089,-0.124906,23.86799,15.22188,0.310172,7.299623,3.393063,0.435883,2.893735,1375,-0.164377,4.130446,0.729983,-3.714036,7.663703,0.91052,0.850438,-0.000004,0.81825,-0.001225,0.000068,-0.146205,0.000659,-0.224984,711,11.33331,notsad
0.008078,0.009264,0.000046,-5.637645,-5.408592,-0.680849,-0.941948,-7.72648,-7.994925,-8.187074,0.000673,-4.024417,-1.021883,0.066228,0.075737,0.047432,14.3904,0.162741,0.919271,0.000003,0.00089,-0.124906,23.86799,15.22188,0.310172,7.299623,3.393063,0.435883,2.893735,1375,-0.164377,4.130446,0.729983,-3.714036,7.663703,0.91052,0.850438,-0.000004,0.81825,-0.001225,0.000068,-0.146205,0.000659,-0.224984,711,11.33331,notsad
0.008579,0.004932,0.000017,-5.310401,-4.097232,-2.039441,0.417176,-3.07621,-0.95642,1.149437,0.001158,-6.038755,-4.06368,0.056966,0.031108,0.044395,28.59793,0.114894,1.162191,0.000002,0.000776,1.464867,8.063994,11.86317,0.65065,6.619812,4.19248,0.532014,4.227473,2600,0.054912,4.404541,0.894662,-3.332024,7.764018,1.024578,1.055864,-0.000008,1.045169,-0.000474,0.000056,-0.150971,0.000694,-0.563973,645,16.08725,notsad
0.008579,0.004932,0.000017,-5.310401,-4.097232,-2.039441,0.417176,-3.07621,-0.95642,1.149437,0.001158,-6.038755,-4.06368,0.056966,0.031108,0.044395,28.59793,0.114894,1.162191,0.000002,0.000776,1.464867,8.063994,11.86317,0.65065,6.619812,4.19248,0.532014,4.227473,2600,0.054912,4.404541,0.894662,-3.332024,7.764018,1.024578,1.055864,-0.000008,1.045169,-0.000474,0.000056,-0.150971,0.000694,-0.563973,645,16.08725,notsad
0.027478,0.019177,0.000462,-11.28342,-11.02819,-0.000793,-0.399718,0.415729,-0.364855,1.286648,0.000937,-2.913826,-2.075581,0.090585,0.108756,0.085058,7.675589,0.12976,1.607929,-0.000005,0.005312,1.420886,5.742496,5.418224,0.782702,5.963437,3.923726,0.739949,2.816832,330,-0.23545,4.518928,0.771798,-4.788628,7.878638,1.036695,1.017193,-0.000004,0.85116,0.000959,0.000253,-0.163861,0.000771,-0.886814,237,16.09735,notsad
0.027478,0.019177,0.000462,-11.28342,-11.02819,-0.000793,-0.399718,0.415729,-0.364855,1.286648,0.000937,-2.913826,-2.075581,0.090585,0.108756,0.085058,7.675589,0.12976,1.607929,-0.000005,0.005312,1.420886,5.742496,5.418224,0.782702,5.963437,3.923726,0.739949,2.816832,330,-0.23545,4.518928,0.771798,-4.788628,7.878638,1.036695,1.017193,-0.000004,0.85116,0.000959,0.000253,-0.163861,0.000771,-0.886814,237,16.09735,notsad
0.016747,0.028132,0.000276,0.425612,-6.241188,0.060104,-0.371959,-3.54195,-0.642651,-0.859043,-0.000553,-3.346419,-3.411591,0.059325,0.079533,0.04247,28.93425,0.158994,0.328166,0.000001,0.002431,0.83553,21.38169,11.12032,0.558122,6.529414,4.626367,0.640248,4.631434,1847,0.364856,4.990451,0.987348,-4.410746,9.827044,1.086138,1.191206,0.000003,0.990487,-0.000034,0.000031,-0.165058,0.000954,-0.57902,2187,6.724921,notsad
0.011237,0.010744,0.000079,-7.409217,-8.337664,-0.57981,0.175221,1.132239,-0.258291,-1.978694,-0.001446,1.470921,-3.66412,0.06092,0.064302,0.03907,6.972542,0.152565,1.352052,0.000004,0.002125,1.011838,8.741056,3.288935,1.429558,3.982122,3.824115,1.212811,5.245306,165,0.087369,3.533727,1.766507,-5.682299,11.39956,1.726233,2.074519,0.000002,1.798167,0.000391,0.000115,-0.15994,0.001217,-0.228305,375,9.06625,notsad
0.011237,0.010744,0.000079,-7.409217,-8.337664,-0.57981,0.175221,1.132239,-0.258291,-1.978694,-0.001446,1.470921,-3.66412,0.06092,0.064302,0.03907,6.972542,0.152565,1.352052,0.000004,0.002125,1.011838,8.741056,3.288935,1.429558,3.982122,3.824115,1.212811,5.245306,165,0.087369,3.533727,1.766507,-5.682299,11.39956,1.726233,2.074519,0.000002,1.798167,0.000391,0.000115,-0.15994,0.001217,-0.228305,375,9.06625,notsad
0.011237,0.010744,0.000079,-7.409217,-8.337664,-0.57981,0.175221,1.132239,-0.258291,-1.978694,-0.001446,1.470921,-3.66412,0.06092,0.064302,0.03907,6.972542,0.152565,1.352052,0.000004,0.002125,1.011838,8.741056,3.288935,1.429558,3.982122,3.824115,1.212811,5.245306,165,0.087369,3.533727,1.766507,-5.682299,11.39956,1.726233,2.074519,0.000002,1.798167,0.000391,0.000115,-0.15994,0.001217,-0.228305,375,9.06625,notsad
0.010909,0.009956,0.000104,-3.575604,-3.788306,-0.262457,-0.02256,-1.031829,-2.583225,0.165875,-0.000267,4.70735,3.851607,0.035259,0.035179,0.035856,28.24035,0.143378,0.831568,0.000004,0.0023,1.517828,34.07613,6.409873,0.930082,4.892729,5.282387,0.761702,4.787112,1245,0.440718,5.422311,1.160289,-3.602834,7.544195,0.888714,0.830209,0.000001,0.916655,-0.001858,0.000056,-0.1313,0.000575,-1.207348,2027,21.29235,notsad
0.023694,0.023456,0.000323,-9.550828,-9.312555,0.408435,-0.467809,3.076511,3.314283,3.42632,0.000247,0.952958,1.052819,0.05566,0.055593,0.049946,5.77531,0.113955,1.798729,0.000001,0.005317,1.683865,14.46131,4.956586,1.664139,4.914002,7.29872,1.419042,5.331592,1108,0.72869,4.400022,1.344116,-5.880706,12.81058,1.341096,1.316756,0.000005,1.013911,0.001446,0.000155,-0.177547,0.000843,-0.605949,1993,26.35832,notsad
0.023334,0.024309,0.000169,-5.551993,-6.634306,-0.325829,0.052664,-2.763662,0.45905,-2.40327,-0.000202,3.507947,-0.752739,0.048191,0.060169,0.047279,24.11734,0.158104,0.404454,0.000006,0.00319,0.566018,5.006217,5.692247,2.41463,5.650665,7.159023,1.737813,6.506179,1184,-0.031009,4.644553,2.488888,-5.746918,11.49801,2.842824,2.17488,-0.000005,2.390178,0.001226,0.000107,-0.141135,0.001023,-0.277649,1218,8.820078,notsad
0.023334,0.024309,0.000169,-5.551993,-6.634306,-0.325829,0.052664,-2.763662,0.45905,-2.40327,-0.000202,3.507947,-0.752739,0.048191,0.060169,0.047279,24.11734,0.158104,0.404454,0.000006,0.00319,0.566018,5.006217,5.692247,2.41463,5.650665,7.159023,1.737813,6.506179,1184,-0.031009,4.644553,2.488888,-5.746918,11.49801,2.842824,2.17488,-0.000005,2.390178,0.001226,0.000107,-0.141135,0.001023,-0.277649,1218,8.820078,notsad
0.030037,0.026078,0.000847,-6.745088,-7.411024,-0.244621,-0.377138,-1.352536,-0.605073,-3.090447,0.000738,-3.012175,-1.2522,0.077653,0.107026,0.110673,32.97374,0,0.65042,-0.000005,0.008343,1.09954,7.570128,5.225885,1.513908,4.573004,5.114297,1.574492,4.779625,1366,-0.029782,4.230951,2.192331,-4.817839,11.37269,2.2531,2.040208,-0.000003,1.808362,0.000268,0.000368,-0.190122,0.002511,-0.421384,2855,5.285404,notsad
0.039052,0.036396,0.000278,-9.642219,-9.728564,-0.004527,0.323866,-1.856998,-1.12445,-2.360205,0.00122,-1.939815,2.491355,0.067972,0.067181,0.03924,3.76184,0.143086,1.053428,0.000012,0.004199,0.730427,4.665169,4.706409,0.564871,5.360857,3.244897,0.48873,3.744745,1398,-0.006402,3.936031,0.858958,-4.47998,8.897684,1.275115,1.223253,0.000003,1.26652,0.000352,0.000062,-0.172323,0.001413,-0.224585,2233,9.055568,notsad
0.043664,0.042423,0.000782,-8.88109,-7.97246,0.066974,0.65281,-2.107409,0.650708,-2.520446,-0.00006,0.122025,-4.135087,0.085273,0.081317,0.052378,16.05151,0.144701,0.505718,0.000002,0.004647,1.146984,8.040861,8.167326,0.694054,6.212417,5.672627,0.917246,4.911093,988,0.541665,4.949849,1.241943,-4.957208,14.11089,1.410689,1.242309,0.000002,1.202457,-0.002058,0.000132,-0.153762,0.001346,-0.324551,2176,7.10552,notsad
0.043664,0.042423,0.000782,-8.88109,-7.97246,0.066974,0.65281,-2.107409,0.650708,-2.520446,-0.00006,0.122025,-4.135087,0.085273,0.081317,0.052378,16.05151,0.144701,0.505718,0.000002,0.004647,1.146984,8.040861,8.167326,0.694054,6.212417,5.672627,0.917246,4.911093,988,0.541665,4.949849,1.241943,-4.957208,14.11089,1.410689,1.242309,0.000002,1.202457,-0.002058,0.000132,-0.153762,0.001346,-0.324551,2176,7.10552,notsad
0.013651,0.004458,0.000139,-4.997381,-0.540386,-0.52052,0.707507,-7.781236,0.771388,2.144762,0.002728,-5.87946,-0.167978,0.076275,0.047952,0.073986,9.1983,0.128405,0.752416,-0.000008,0.002824,0.81488,12.49881,6.293055,2.375543,5.160211,7.195758,1.713469,6.368186,1638,0.166834,4.21744,2.23622,-4.642811,10.07961,2.177603,2.069648,-0.000002,1.645946,0.000399,0.00017,-0.130682,0.001196,0.063678,181,9.649601,notsad
0.031254,0.025537,0.000345,-9.938849,-9.254031,-0.001601,0.540768,-2.98252,0.888501,-3.210298,0.001151,-0.907274,0.092699,0.106351,0.102033,0.08354,7.442766,0.127709,0.984771,0.000009,0.004132,0.832111,7.863553,5.489196,1.166422,4.163258,5.133794,1.18776,6.329361,658,0.668667,4.308652,1.554469,-4.453256,10.06325,1.650614,1.627259,-0.000004,1.588208,0.002836,0.000287,-0.109379,0.0006,-0.389585,1547,45.16337,notsad
0.018557,0.004066,0.000143,-4.095891,5.432595,0.122682,0.041368,-8.154559,-4.372016,-2.023521,0.004413,-10.06299,-5.189782,0.082722,0.068068,0.043037,8.163082,0.125304,-0.364875,0.000008,0.002837,1.430056,9.239063,6.522338,0.505284,6.397728,4.181895,0.593964,5.315824,2409,0.506048,6.005147,0.801708,-4.219079,9.207777,1.09023,0.943059,-0.000001,0.947865,0.001341,0.000069,-0.133817,0.000691,-0.273421,781,10.78634,notsad
0.008993,0.010423,0.000052,-3.665466,-5.384874,-0.464446,0.289983,0.125373,-6.443841,-0.658868,0.000195,-5.21082,-1.498878,0.063198,0.084537,0.062989,13.12509,0.135377,1.024235,0,0.001373,0.880415,12.35192,7.148468,1.013628,6.471718,4.060887,0.856766,3.856193,2117,0.143314,4.17573,1.06962,-5.11513,9.189436,1.190035,0.941773,0.000004,0.867669,-0.00023,0.000127,-0.192409,0.000734,-0.478348,2455,15.31902,notsad
