@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.054882,0.032486,0.17062,4.316933,-0.092435,0.00097,1.465597,3.571009,0.476964,0.12199,0.638114,0.025095,0.23407,1.074366,0.000514,0.206743,0.194805,0.187374,0.177187,0.186128,0.180892,0.170344,0.024178,0.283327,0.170561,0.268933,0.251699,0.227915,0.141171,0.131891,0.097832,0.077787,0.066534,0.117173,0.035573,0.060458,0.074946,0.144237,0.25814,0.013892,0.493941,0.097474,0.030708,0.0289,0.054467,0.205308,12933.735463,36.060017,34.293823,0.001533,0.556638,0.302567,71.91813,5.073411,1.416707,0.655114,0.78182,0.89984,0.123779,81.21807,5.358236,276.5374,1.354485,0.03126,0.040105,0.185694,0.000122,0.013389,6027.663,0.489333,0,0.981358,0.08271,0,0.018306,0.001678,393.0697,112938.8
0.078576,0.061218,0.140235,4.905631,0.097988,0.000696,1.471265,4.165892,0.398033,0.12894,0.63106,0.063455,0.198438,1.458052,0.000901,0.229957,0.227055,0.218713,0.200761,0.198274,0.179036,0.183107,0.044158,0.335161,0.330065,0.228068,0.286413,0.326582,0.103932,0.101464,0.075599,0.088097,0.065343,0.055638,0.021991,0.039409,0.081865,0.142432,0.259837,0.041578,0.606158,0.101395,0.033316,0.042601,0.051089,0.204775,10560.639034,27.593251,77.236528,0.001489,0.576974,0.327879,58.3774,4.800039,1.500067,0.685868,0.515104,0.878373,0.062624,30.69229,4.467125,373.1057,1.499211,0.056256,0.198794,0.295067,0.000313,0.008648,1958.672,2.360476,0,0.699734,0.084685,0,0.210246,0.005175,893.4026,1029342
0.078285,0.054565,0.18753,3.576835,0.131169,0.000502,1.470896,3.368025,0.467777,0.16353,0.620785,0.05029,0.230559,1.020108,0.00052,0.217296,0.239738,0.20657,0.201486,0.203841,0.174316,0.172397,0.069268,0.16453,0.284459,0.181639,0.250635,0.245322,0.089123,0.100526,0.095659,0.074875,0.109614,0.072592,0.030683,0.044051,0.073168,0.150275,0.262484,0.009734,0.306397,0.108746,0.039768,0.039496,0.056644,0.205094,13042.455048,65.240626,136.835461,0.001212,0.621525,0.31509,77.78482,5.528721,1.491741,0.647839,0.917833,0.901392,0.066419,27.7797,5.052481,346.8097,1.377525,0.021834,0.017513,0.164359,0.000164,0.00864,2055.522,0.443328,0,0.749667,0.075046,0,0.187791,0.003353,676.106,353834.8
0.078285,0.054565,0.18753,3.576835,0.131169,0.000502,1.470896,3.368025,0.467777,0.16353,0.620785,0.05029,0.230559,1.020108,0.00052,0.217296,0.239738,0.20657,0.201486,0.203841,0.174316,0.172397,0.069268,0.16453,0.284459,0.181639,0.250635,0.245322,0.089123,0.100526,0.095659,0.074875,0.109614,0.072592,0.030683,0.044051,0.073168,0.150275,0.262484,0.009734,0.306397,0.108746,0.039768,0.039496,0.056644,0.205094,13042.455048,65.240626,136.835461,0.001212,0.621525,0.31509,77.78482,5.528721,1.491741,0.647839,0.917833,0.901392,0.066419,27.7797,5.052481,346.8097,1.377525,0.021834,0.017513,0.164359,0.000164,0.00864,2055.522,0.443328,0,0.749667,0.075046,0,0.187791,0.003353,676.106,353834.8
0.078285,0.054565,0.18753,3.576835,0.131169,0.000502,1.470896,3.368025,0.467777,0.16353,0.620785,0.05029,0.230559,1.020108,0.00052,0.217296,0.239738,0.20657,0.201486,0.203841,0.174316,0.172397,0.069268,0.16453,0.284459,0.181639,0.250635,0.245322,0.089123,0.100526,0.095659,0.074875,0.109614,0.072592,0.030683,0.044051,0.073168,0.150275,0.262484,0.009734,0.306397,0.108746,0.039768,0.039496,0.056644,0.205094,13042.455048,65.240626,136.835461,0.001212,0.621525,0.31509,77.78482,5.528721,1.491741,0.647839,0.917833,0.901392,0.066419,27.7797,5.052481,346.8097,1.377525,0.021834,0.017513,0.164359,0.000164,0.00864,2055.522,0.443328,0,0.749667,0.075046,0,0.187791,0.003353,676.106,353834.8
0.165802,0.117208,0.305864,1.982751,-0.078005,0.000399,1.447149,4.10724,0.34534,0.202845,0.671395,0.034064,0.080546,0.534828,0.000338,0.213956,0.194982,0.184324,0.176807,0.169433,0.147774,0.135016,0.033315,0.212054,0.369849,0.367666,0.247856,0.294672,0.129471,0.128674,0.106014,0.114126,0.085762,0.040605,0.027302,0.054902,0.080374,0.140131,0.256659,0.011738,0.144385,0.101667,0.029553,0.03178,0.06391,0.207279,19072.233699,84.689591,61.246229,0.001564,0.580607,0.311063,100.8699,7.118438,1.662661,0.487297,1.113045,0.89191,0.159452,88.27521,4.753358,60.26924,0.270537,0.005381,0.00297,0.156161,0.000074,0.014182,3272.713,0.1349,0,0.843542,0.110951,0,0.132067,0.004544,1362.148,140488.6
0.06705,0.052406,0.105884,5.378013,0.576275,0.000409,1.558608,4.044281,0.369524,0.162819,0.536315,0.023349,0.104779,0.802934,0.000435,0.237192,0.181787,0.194598,0.182363,0.175849,0.153905,0.160362,0.02624,0.494698,0.370852,0.246773,0.325601,0.410219,0.144862,0.095659,0.130177,0.136429,0.09626,0.100981,0.03146,0.069784,0.070513,0.13835,0.256459,0.01124,0.403043,0.118024,0.047114,0.037746,0.05217,0.196856,11581.839018,39.442092,30.74967,0.001543,0.579752,0.303036,81.3623,4.79886,1.324315,0.711057,0.968473,0.878691,0.05645,18.34741,6.067031,367.841,1.305773,0.02149,0.015997,0.234558,0.000791,0.008381,652.2576,0.868141,0,0.879494,0.114121,0,0.106055,0.004836,580.9897,110756.1
0.146592,0.102577,0.269904,2.248448,0.150302,0.000191,1.459961,3.19288,0.529169,0.191438,0.671035,0.037613,0.088515,0.562538,0.000104,0.21778,0.197446,0.183568,0.165499,0.166942,0.146242,0.135364,0.038276,0.164793,0.172229,0.143123,0.211503,0.231144,0.090299,0.085501,0.091285,0.070878,0.061621,0.038256,0.032436,0.04224,0.075844,0.137292,0.254484,0.009398,0.130133,0.083556,0.038671,0.033025,0.061914,0.206281,13937.918416,28.724174,28.87237,0.001594,0.558342,0.316264,94.76545,6.644848,1.599109,0.619145,1.461475,0.896422,0.131684,34.18342,4.943125,78.20379,0.25048,0.004717,0.01078,0.134608,0.000042,0.016603,1155.661,0.159204,0,0.964714,0.150983,0,0.034064,0.002838,1087.201,181757.5
0.186524,0.148769,0.293364,1.982714,0.237495,0.000237,1.484747,4.268645,0.369089,0.232343,0.667482,0.04066,0.060103,0.982579,0.000166,0.232994,0.227677,0.223576,0.188653,0.187096,0.16508,0.170034,0.037523,0.27161,0.451906,0.256856,0.241403,0.236232,0.114337,0.114797,0.100726,0.107796,0.062355,0.033707,0.034941,0.048904,0.08225,0.13942,0.25037,0.012682,0.246323,0.10685,0.042838,0.030045,0.060433,0.200575,12680.555922,26.695588,46.821977,0.001578,0.572919,0.312549,96.97466,7.080116,1.693062,0.442941,0.847644,0.878416,0.117783,42.32003,4.400841,341.9967,1.264859,0.017201,0.015591,0.086215,0.000185,0.021604,3388.076,0.264076,0,0.665779,0.096243,0,0.222666,0.006057,1716.144,290240.3
0.046949,0.032868,0.071029,7.385607,0.272817,0.000364,1.516373,3.734165,0.405652,0.123098,0.530371,0.021784,0.068645,1.249408,0.000321,0.206991,0.183761,0.197113,0.181884,0.173222,0.157013,0.155267,0.035891,0.365119,0.236753,0.40372,0.266388,0.283647,0.106011,0.104155,0.12111,0.115775,0.070402,0.112079,0.022438,0.046135,0.065448,0.13815,0.257579,0.011053,0.60849,0.109936,0.043212,0.036072,0.047884,0.201988,11643.994481,102.486975,43.745876,0.001288,0.471852,0.311208,59.56439,3.746102,1.202015,0.844187,0.70527,0.885985,0.082859,69.12567,6.208778,346.4474,1.609725,0.038028,0.074106,0.285073,0.000337,0.008362,6026.907,1.184374,0,0.936751,0.099892,0,0.059288,0.003064,410.1349,118346
0.082951,0.052976,0.135597,4.187185,0.181754,0.000853,1.479573,3.720573,0.452262,0.189304,0.61261,0.019709,0.053472,0.597265,0.000523,0.192374,0.197454,0.189747,0.168945,0.161347,0.139335,0.130769,0.027373,0.219156,0.146872,0.172728,0.242391,0.23008,0.087823,0.101268,0.089497,0.097501,0.062993,0.049072,0.03464,0.04064,0.071837,0.136984,0.25964,0.006242,0.314558,0.087726,0.038568,0.030737,0.053749,0.204382,18440.349317,38.22485,37.300889,0.001585,0.544951,0.317252,85.44536,5.183441,1.373253,0.647764,1.216916,0.904453,0.177017,80.28909,5.881954,34.66803,0.187964,0.00476,0.006057,0.061243,0.000048,0.015686,5914.263,0.138704,0,0.998003,0.132911,0,0.001995,0.002232,545.7304,35400.83
0.094424,0.065722,0.157441,4.534177,0.052999,0.001009,1.505721,3.945792,0.479094,0.180705,0.598746,0.037562,0.127896,0.997802,0.0013,0.207737,0.20364,0.193752,0.178069,0.181198,0.17005,0.155604,0.039007,0.23904,0.237763,0.224114,0.286669,0.271199,0.114379,0.097077,0.081413,0.079557,0.065947,0.05252,0.024623,0.041127,0.074705,0.146435,0.260237,0.019699,0.426124,0.110876,0.042429,0.035764,0.048601,0.202014,17519.730688,56.511813,119.016264,0.001456,0.58078,0.294619,82.20725,5.336749,1.428516,0.637434,1.136794,0.900198,0.118272,48.14793,5.536743,160.7328,0.921238,0.019463,0.022822,0.224985,0.000142,0.013562,1859.839,0.485779,0,0.98269,0.137154,0,0.017022,0.002738,727.2514,220198.5
0.083648,0.055607,0.115615,5.251597,-0.154815,0.000514,1.465683,4.960031,0.31535,0.150666,0.546329,0.034262,0.090905,0.835482,0.000625,0.215257,0.190287,0.197715,0.188684,0.172887,0.177023,0.165198,0.034106,0.293846,0.394952,0.206034,0.273015,0.245823,0.107644,0.094923,0.109807,0.120506,0.085605,0.078781,0.026485,0.039342,0.070699,0.143067,0.258592,0.020621,0.401611,0.103218,0.031859,0.028375,0.053143,0.192122,12866.542769,96.840442,28.930609,0.001363,0.499319,0.309135,77.12603,5.097473,1.397871,0.646129,0.781338,0.895428,0.07576,39.07327,5.720765,396.1806,1.44711,0.02621,0.069616,0.19939,0.000224,0.008571,1749.285,0.592946,0,0.983356,0.100679,0,0.016378,0.00156,595.2763,187750.3
0.083648,0.055607,0.115615,5.251597,-0.154815,0.000514,1.465683,4.960031,0.31535,0.150666,0.546329,0.034262,0.090905,0.835482,0.000625,0.215257,0.190287,0.197715,0.188684,0.172887,0.177023,0.165198,0.034106,0.293846,0.394952,0.206034,0.273015,0.245823,0.107644,0.094923,0.109807,0.120506,0.085605,0.078781,0.026485,0.039342,0.070699,0.143067,0.258592,0.020621,0.401611,0.103218,0.031859,0.028375,0.053143,0.192122,12866.542769,96.840442,28.930609,0.001363,0.499319,0.309135,77.12603,5.097473,1.397871,0.646129,0.781338,0.895428,0.07576,39.07327,5.720765,396.1806,1.44711,0.02621,0.069616,0.19939,0.000224,0.008571,1749.285,0.592946,0,0.983356,0.100679,0,0.016378,0.00156,595.2763,187750.3
0.071568,0.054603,0.176619,5.344944,-0.299652,0.00031,1.518573,4.419671,0.322377,0.163687,0.537356,0.037632,0.239045,1.526551,0.00049,0.201944,0.197964,0.210444,0.180398,0.193762,0.194976,0.172774,0.052687,0.195642,0.479139,0.512541,0.334932,0.234878,0.140299,0.167132,0.072695,0.158983,0.081338,0.089734,0.034609,0.075873,0.079028,0.136378,0.253255,0.012863,0.509869,0.112335,0.046942,0.049724,0.050105,0.196921,6868.052086,67.28079,147.042052,0.001174,0.557338,0.310328,52.80988,4.20214,1.388252,0.584776,0.496727,0.888371,0.052459,15.68091,4.549263,229.2985,1.171241,0.024517,0.028723,0.345451,0.000599,0.007533,410.4737,0.604221,0,0.665113,0.08111,0,0.222886,0.005186,544.3635,146232.8
0.071568,0.054603,0.176619,5.344944,-0.299652,0.00031,1.518573,4.419671,0.322377,0.163687,0.537356,0.037632,0.239045,1.526551,0.00049,0.201944,0.197964,0.210444,0.180398,0.193762,0.194976,0.172774,0.052687,0.195642,0.479139,0.512541,0.334932,0.234878,0.140299,0.167132,0.072695,0.158983,0.081338,0.089734,0.034609,0.075873,0.079028,0.136378,0.253255,0.012863,0.509869,0.112335,0.046942,0.049724,0.050105,0.196921,6868.052086,67.28079,147.042052,0.001174,0.557338,0.310328,52.80988,4.20214,1.388252,0.584776,0.496727,0.888371,0.052459,15.68091,4.549263,229.2985,1.171241,0.024517,0.028723,0.345451,0.000599,0.007533,410.4737,0.604221,0,0.665113,0.08111,0,0.222886,0.005186,544.3635,146232.8
0.077315,0.060693,0.121857,7.45431,-0.290921,0.000053,1.427139,4.288978,0.350381,0.169331,0.53287,0.020321,0.059104,0.793186,0.000066,0.201225,0.175707,0.164904,0.151362,0.148166,0.12982,0.129695,0.028369,0.29001,0.382411,0.277111,0.363502,0.269282,0.112376,0.173137,0.099226,0.115832,0.092929,0.183151,0.028563,0.040131,0.067808,0.143598,0.260772,0.012719,0.581993,0.108086,0.046473,0.039671,0.053022,0.206068,7456.475601,15.234764,26.898253,0.001591,0.575845,0.304153,86.5218,4.837999,1.329663,0.559248,0.768116,0.8881,0.186478,222.0061,6.038681,387.3094,1.285087,0.021259,0.009684,0.084587,0.000154,0.012582,15742.86,0.59012,0,0.96538,0.113715,0,0.033444,0.002151,654.5962,62073.39
0.155482,0.120352,0.321677,2.55725,0.226463,0.001112,1.43,3.686762,0.400591,0.188187,0.672961,0.090929,0.24908,1.135272,0.000878,0.214821,0.205757,0.198315,0.192724,0.18168,0.173511,0.168501,0.066161,0.132308,0.205998,0.139444,0.223192,0.209543,0.087084,0.091531,0.086548,0.08446,0.054936,0.036512,0.031127,0.040608,0.079579,0.141609,0.26039,0.023882,0.338537,0.112549,0.038161,0.026136,0.06254,0.20274,21612.046732,41.930602,125.800973,0.00144,0.583528,0.321434,89.00909,6.724875,1.663811,0.516248,0.971344,0.890803,0.091136,25.43021,4.568636,181.1204,1.597335,0.039238,0.03244,0.15372,0.000185,0.014599,1323.76,0.488215,0,0.569907,0.073561,0,0.245276,0.00578,1315.285,1053557
0.116913,0.086794,0.215982,3.574291,0.110747,0.001575,1.620869,4.244881,0.345383,0.181022,0.617121,0.05836,0.167827,0.954233,0.00082,0.229515,0.212966,0.197287,0.19608,0.18421,0.178621,0.173257,0.043285,0.291245,0.193415,0.307392,0.254462,0.323868,0.103773,0.09011,0.07547,0.120634,0.048154,0.035517,0.032837,0.042659,0.072543,0.135218,0.259093,0.027601,0.302517,0.120563,0.05452,0.038391,0.059059,0.204385,18476.725795,59.799617,103.999383,0.001422,0.537805,0.322213,88.17201,6.24799,1.588095,0.424283,0.79955,0.890176,0.039275,23.71129,4.732783,176.5949,0.967498,0.021681,0.016999,0.164468,0.000134,0.00556,647.9214,0.425027,0,0.565912,0.079881,0,0.245819,0.006567,916.3308,446615.1
0.05847,0.037799,0.074152,5.537501,0.272009,0.000171,1.455703,3.685137,0.415937,0.130767,0.600022,0.025445,0.077689,0.911191,0.000095,0.234999,0.194829,0.185921,0.175264,0.170454,0.146934,0.145859,0.030216,0.290315,0.207704,0.200068,0.281495,0.278981,0.090428,0.088159,0.09182,0.082631,0.064386,0.04008,0.021541,0.036344,0.075509,0.155203,0.261031,0.02299,0.44754,0.099068,0.038402,0.027625,0.052258,0.199998,8970.187523,20.433611,17.753471,0.001515,0.547189,0.307249,74.09533,4.781268,1.346699,0.956226,1.155763,0.900375,0.148874,91.101,6.027197,285.0711,1.052877,0.022879,0.115449,0.194014,0.000136,0.015531,9433.221,0.556123,0,0.973369,0.11957,0,0.025939,0.002906,452.3448,119107.9
0.05847,0.037799,0.074152,5.537501,0.272009,0.000171,1.455703,3.685137,0.415937,0.130767,0.600022,0.025445,0.077689,0.911191,0.000095,0.234999,0.194829,0.185921,0.175264,0.170454,0.146934,0.145859,0.030216,0.290315,0.207704,0.200068,0.281495,0.278981,0.090428,0.088159,0.09182,0.082631,0.064386,0.04008,0.021541,0.036344,0.075509,0.155203,0.261031,0.02299,0.44754,0.099068,0.038402,0.027625,0.052258,0.199998,8970.187523,20.433611,17.753471,0.001515,0.547189,0.307249,74.09533,4.781268,1.346699,0.956226,1.155763,0.900375,0.148874,91.101,6.027197,285.0711,1.052877,0.022879,0.115449,0.194014,0.000136,0.015531,9433.221,0.556123,0,0.973369,0.11957,0,0.025939,0.002906,452.3448,119107.9
