@attribute mfcc_sma_de[7]_range numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[9]_range numeric
@attribute mfcc_sma_de[10]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.011881,0.000061,3.82678,-21.71511,-6.98767,-5.064248,-0.181736,-5.720496,-1.057458,-3.727894,0.071237,0.039753,0.042153,0.136038,0.548547,0.315624,0.000007,0.00095,0.804099,13.61287,785,-0.143536,10.30338,5.211543,0.487138,0.591483,4.346794,1.001464,5.365745,8.880408,1.21171,11.74458,1.219194,0.002149,1.042478,-0.148045,0.000843,10.17551,notsad
0.037283,0.000242,3.996887,-19.24976,-7.428234,-7.707549,-0.204934,2.545008,0.211698,1.754505,0.086008,0.079839,0.048125,0.145971,0.357801,1.007639,-0.000002,0.003253,1.474735,9.180605,1132,0.270122,6.319584,4.238842,1.13831,1.238041,3.868375,1.409239,3.391442,10.5639,1.689256,9.256342,1.517125,0.001193,1.230656,-0.13145,0.000651,19.02334,notsad
0.01605,0.000308,8.395486,-22.44353,-1.742025,-0.980953,-1.196012,-2.98011,0.289326,-4.934555,0.056738,0.050903,0.057292,0.15761,0.429672,0.345422,0.000021,0.002764,1.85055,39.08403,552,-1.329002,11.23581,10.05376,0.422258,0.526414,4.179079,0.697513,3.891133,7.014228,0.899522,9.08769,1.010108,-0.002398,0.82663,-0.117592,0.000703,6.572019,notsad
0.01605,0.000308,8.395486,-22.44353,-1.742025,-0.980953,-1.196012,-2.98011,0.289326,-4.934555,0.056738,0.050903,0.057292,0.15761,0.429672,0.345422,0.000021,0.002764,1.85055,39.08403,552,-1.329002,11.23581,10.05376,0.422258,0.526414,4.179079,0.697513,3.891133,7.014228,0.899522,9.08769,1.010108,-0.002398,0.82663,-0.117592,0.000703,6.572019,notsad
0.043492,0.000481,2.505946,-24.21325,-7.859869,-8.571546,-0.201226,1.489297,-0.775902,4.393435,0.040171,0.046272,0.036425,0.146307,0.339397,0.572984,0.000009,0.004951,0.387839,4.009219,538,0.071008,4.608616,4.568822,1.583796,1.192882,3.678311,2.200175,3.51716,8.751139,2.38181,11.91879,1.592629,-0.000249,1.155837,-0.126688,0.001274,7.96315,notsad
0.019118,0.000086,0.814076,-25.60096,-8.563317,-7.149462,-1.213476,1.045004,0.069309,1.542922,0.074938,0.071137,0.051768,0.152277,0.299346,1.704806,-0.000004,0.001941,1.057862,16.12643,1371,0.344015,8.497928,5.006549,0.507124,0.535783,4.055345,0.973918,3.747167,8.997766,1.104339,9.022789,1.092532,0.003308,0.790448,-0.104242,0.000365,54.9016,notsad
0.012912,0.000075,3.533012,-34.84402,-7.923038,-10.26815,-0.658967,-0.868632,-0.848463,-3.729372,0.08958,0.104478,0.076501,0.138488,0.294898,0.693056,0.000008,0.001252,0.580384,10.44055,38,-0.115002,15.79775,7.302999,0.633996,0.620894,6.426125,1.020244,5.312827,11.03276,1.049732,11.30028,0.961177,0.000005,0.979407,-0.150813,0.000623,16.17493,notsad
0.02725,0.00009,-0.622963,-22.5982,-8.149738,-8.139784,-0.899745,-1.315733,0.066663,1.09519,0.105545,0.105302,0.045199,0.168069,0.498138,0.226821,-0.000003,0.001715,1.996914,16.04607,1728,0.393394,10.5257,5.018554,0.688272,0.735722,5.303099,0.971722,3.872746,9.582329,1.12454,8.66591,1.007704,-0.002561,0.724734,-0.172471,0.00068,6.944972,notsad
0.030711,0.000111,-4.788176,-20.04226,-12.17305,-12.28311,0.046936,-0.13444,0.387074,0.83932,0.112274,0.121101,0.047642,0.143267,0.369841,1.05367,-0.000004,0.00207,0.884934,7.409123,1848,-0.351476,5.677099,4.774762,0.419649,0.63667,3.633865,0.992614,3.681288,10.25106,1.18771,7.631321,1.098415,0.000182,0.933548,-0.113709,0.000821,10.97968,notsad
0.025431,0.000156,3.795217,-17.77131,-6.207495,-3.927558,-0.125742,3.99715,-0.110667,0.909227,0.05102,0.031369,0.028708,0.136325,0.278083,0.490426,0.000003,0.002526,1.654948,8.827384,902,-1.130815,5.420627,5.819055,0.584152,0.694816,3.94052,1.027893,3.507648,7.710635,1.045448,7.422744,1.265067,-0.000044,0.86911,-0.160021,0.001055,8.623228,notsad
0.025431,0.000156,3.795217,-17.77131,-6.207495,-3.927558,-0.125742,3.99715,-0.110667,0.909227,0.05102,0.031369,0.028708,0.136325,0.278083,0.490426,0.000003,0.002526,1.654948,8.827384,902,-1.130815,5.420627,5.819055,0.584152,0.694816,3.94052,1.027893,3.507648,7.710635,1.045448,7.422744,1.265067,-0.000044,0.86911,-0.160021,0.001055,8.623228,notsad
0.051156,0.000263,-0.214431,-20.93246,-9.242582,-8.145373,-0.276951,-0.358014,-0.407624,0.999508,0.094831,0.080494,0.035863,0.139785,0.344789,0.958823,0.000001,0.002867,1.42749,15.87335,2985,-1.648002,14.51254,6.390972,0.465143,0.60944,3.416288,0.802358,3.470968,7.435781,0.987508,8.037968,0.915258,-0.000423,0.853214,-0.149667,0.00076,12.77571,notsad
0.051156,0.000263,-0.214431,-20.93246,-9.242582,-8.145373,-0.276951,-0.358014,-0.407624,0.999508,0.094831,0.080494,0.035863,0.139785,0.344789,0.958823,0.000001,0.002867,1.42749,15.87335,2985,-1.648002,14.51254,6.390972,0.465143,0.60944,3.416288,0.802358,3.470968,7.435781,0.987508,8.037968,0.915258,-0.000423,0.853214,-0.149667,0.00076,12.77571,notsad
0.020392,0.000086,12.21364,-18.38322,-3.917114,-6.594491,0.283863,-7.801741,0.291007,-8.7935,0.068817,0.078837,0.035265,0.162731,0.530734,0.109732,0,0.001612,0.775537,6.709149,1918,-0.963423,8.658611,6.15809,0.695826,0.893446,5.582266,1.141891,5.084791,10.18038,1.237275,9.201694,1.146449,-0.001111,1.122176,-0.165972,0.001297,5.951381,notsad
0.041792,0.000284,-0.553212,-25.0583,-10.93206,-10.29831,0.227811,0.407512,-0.304733,-0.103672,0.110737,0.100425,0.045394,0.141602,0.253018,1.76906,0.000007,0.004333,1.236639,8.042302,1328,-0.965846,7.446402,4.459015,0.609794,0.795822,3.318676,1.450484,4.563053,8.522758,1.28264,8.361012,1.183669,0.000335,0.97831,-0.10173,0.000398,73.87932,notsad
0.084745,0.000707,-6.613904,-23.40202,-14.522,-15.02553,-0.056087,1.079423,0.10347,-0.552354,0.154916,0.166775,0.047747,0.13508,0.308624,0.884632,0.000009,0.005276,1.35972,7.174515,331,-0.374211,7.177709,4.231724,0.54601,1.026663,4.413313,1.010055,3.245934,7.913247,1.139333,8.168984,1.110992,-0.000831,1.051906,-0.155781,0.001076,10.25017,notsad
0.030909,0.000165,1.092413,-22.65446,-9.340428,-11.62378,0.333968,0.11242,0.206337,-2.511489,0.092597,0.11575,0.039452,0.132683,0.195716,1.898833,-0.000008,0.002421,0.627842,22.25021,1851,-0.819764,7.712665,4.898168,0.477276,0.515715,3.345727,0.789454,3.495986,7.808102,0.919528,7.594643,1.088308,0.000057,0.881855,-0.165095,0.000687,18.97005,notsad
0.009395,0.000085,6.034163,-23.82784,-2.120949,-3.205958,-1.832992,0.403946,-0.253129,-3.819698,0.037961,0.043868,0.048538,0.142009,0.376191,0.823741,0,0.002014,1.18531,14.37555,485,-0.272665,9.079715,5.105412,0.569876,1.05953,4.496387,1.028491,4.207494,10.14373,1.882815,9.141285,1.218847,0.003558,1.033969,-0.176765,0.001053,11.90694,notsad
0.019198,0.00008,5.984333,-20.04985,-6.933277,2.520781,0.176246,2.051907,-0.290325,-0.624693,0.102899,0.062925,0.038531,0.15376,0.648018,0.456907,0.000003,0.001282,0.641631,10.69559,1379,-0.518562,10.66256,4.830919,0.495545,0.653373,3.848796,0.922288,3.528847,9.800511,1.017867,7.442791,1.088476,0.003182,0.962838,-0.12789,0.000774,8.212549,notsad
0.022055,0.000112,-2.981586,-20.25245,-9.921932,-10.04425,-0.620617,-7.600926,-0.445697,-3.022664,0.121451,0.128277,0.053563,0.147179,0.44181,0.642427,0,0.001709,0.347895,7.584887,795,-0.335365,6.004018,4.5035,0.550684,0.629361,3.599967,0.934008,3.407912,7.71269,1.040941,8.393472,0.966147,-0.001856,0.90901,-0.108522,0.000746,9.242051,notsad
0.026362,0.000111,-0.61644,-20.41302,-10.51081,-10.60824,0.297944,-2.153975,-0.618792,3.48146,0.107206,0.103915,0.045819,0.150726,0.356946,1.188087,-0.000001,0.001957,1.611209,9.857715,493,-1.583781,8.396523,6.068279,0.474872,0.553091,4.978116,0.857967,4.777501,10.49876,1.034579,7.823689,0.95991,-0.001603,0.747486,-0.141342,0.000624,17.31173,notsad
0.006659,0.000034,7.929612,-19.8231,-1.997591,-2.230562,-0.625007,-7.433212,0.368377,-7.442968,0.055007,0.061615,0.032675,0.16004,0.757558,-1.259119,0,0.000673,1.04066,12.51259,89,-1.259419,5.495268,4.943688,0.551681,0.537823,4.408088,0.700008,5.137772,9.471006,0.761046,7.844893,0.731531,0.001532,0.799551,-0.193262,0.001178,9.885249,notsad
0.03326,0.000485,0.791409,-18.9667,-9.903072,-9.932531,0.264874,3.810046,0.263829,2.845184,0.064319,0.067582,0.043437,0.135911,0.441492,0.773676,0.000009,0.005421,0.920988,5.120039,90,-0.717561,3.410499,3.525818,1.331301,1.997635,4.61728,1.819325,3.544833,13.02941,2.003084,13.20616,1.816835,0.006341,1.965052,-0.189612,0.002246,6.21435,notsad
0.03326,0.000485,0.791409,-18.9667,-9.903072,-9.932531,0.264874,3.810046,0.263829,2.845184,0.064319,0.067582,0.043437,0.135911,0.441492,0.773676,0.000009,0.005421,0.920988,5.120039,90,-0.717561,3.410499,3.525818,1.331301,1.997635,4.61728,1.819325,3.544833,13.02941,2.003084,13.20616,1.816835,0.006341,1.965052,-0.189612,0.002246,6.21435,notsad
0.01492,0.000118,7.356073,-22.0682,-5.299571,-3.703373,-0.329409,-6.089772,-0.298695,-5.822959,0.065476,0.056296,0.039911,0.14086,0.435497,0.564702,0.000002,0.001875,1.356123,13.76054,336,-1.255337,10.02789,8.364629,0.394589,0.599069,5.343716,0.741601,4.333374,7.713121,0.82904,9.143123,0.806001,-0.000668,0.620439,-0.129682,0.000714,10.97976,notsad
0.005661,0.000032,5.861996,-25.01544,-4.736881,-4.615168,-1.770074,-5.667563,-0.375613,-3.882007,0.050849,0.050963,0.065116,0.151675,0.426683,0.336438,0,0.000955,0.495545,54.10303,1623,-0.637908,11.03608,6.695619,0.596828,0.694761,5.061709,1.005864,4.53086,9.86886,1.253494,10.32434,1.006375,-0.000391,0.933057,-0.12496,0.000753,12.18771,notsad
0.008428,0.000036,4.768049,-23.976,-6.667419,-5.663887,-0.37075,-1.190833,-0.590682,-5.04907,0.07753,0.057556,0.053508,0.137526,0.380893,0.312558,0.000009,0.000932,2.483483,31.12132,1916,-0.929257,5.480883,5.363505,0.6394,0.77219,4.671571,1.014571,3.84549,7.790501,1.405966,9.392737,1.154182,0.001155,1.005408,-0.114723,0.000946,7.450086,notsad
0.002392,0.000004,8.59538,-22.55649,-2.00071,5.061556,-0.396852,-8.527955,-0.004289,-5.288424,0.053209,0.031641,0.056542,0.158217,0.649944,-0.418287,0.000002,0.000263,1.117871,22.56355,2687,0.654315,12.87451,8.161715,0.560502,0.622996,4.342966,1.121635,4.542289,12.11712,1.271287,8.731317,1.167209,-0.003689,0.912163,-0.130533,0.000808,5.608749,notsad
0.019899,0.000154,7.524371,-20.13389,-4.304217,-4.32106,-0.690158,-1.049288,-0.272215,0.101488,0.06827,0.063819,0.049004,0.163862,0.462611,0.182448,0.000003,0.002188,2.070394,12.71042,1101,-1.550032,8.934152,5.503281,0.505894,0.691479,4.260067,0.93446,3.79679,8.07449,1.204746,9.073667,1.053664,0.000177,0.962574,-0.135929,0.000806,7.369156,notsad
0.003497,0.000006,19.84065,-21.27941,5.034483,1.798911,-0.498712,-2.656049,-0.250357,-3.80688,0.030879,0.038676,0.033854,0.143376,0.424265,0.291834,0,0.000446,0.57895,16.0259,1828,-1.005387,7.002177,6.549416,0.877957,0.92065,4.644811,1.516782,6.064636,12.46828,2.061367,12.92555,2.123754,-0.001383,1.472723,-0.119593,0.000585,9.970371,notsad
0.003497,0.000006,19.84065,-21.27941,5.034483,1.798911,-0.498712,-2.656049,-0.250357,-3.80688,0.030879,0.038676,0.033854,0.143376,0.424265,0.291834,0,0.000446,0.57895,16.0259,1828,-1.005387,7.002177,6.549416,0.877957,0.92065,4.644811,1.516782,6.064636,12.46828,2.061367,12.92555,2.123754,-0.001383,1.472723,-0.119593,0.000585,9.970371,notsad
0.005243,0.000021,9.20492,-14.25224,-1.940805,-2.352879,0.0773,-1.160203,-1.079513,-0.852671,0.02927,0.032276,0.019804,0.13366,0.50921,0.804737,0,0.000936,1.197011,9.444544,68,-0.779712,4.515814,6.551186,0.852237,0.834231,4.264457,1.378491,4.378574,14.27727,1.501936,9.15712,1.374665,0.000879,1.078477,-0.164134,0.001123,11.41856,notsad
0.005243,0.000021,9.20492,-14.25224,-1.940805,-2.352879,0.0773,-1.160203,-1.079513,-0.852671,0.02927,0.032276,0.019804,0.13366,0.50921,0.804737,0,0.000936,1.197011,9.444544,68,-0.779712,4.515814,6.551186,0.852237,0.834231,4.264457,1.378491,4.378574,14.27727,1.501936,9.15712,1.374665,0.000879,1.078477,-0.164134,0.001123,11.41856,notsad
0.005243,0.000021,9.20492,-14.25224,-1.940805,-2.352879,0.0773,-1.160203,-1.079513,-0.852671,0.02927,0.032276,0.019804,0.13366,0.50921,0.804737,0,0.000936,1.197011,9.444544,68,-0.779712,4.515814,6.551186,0.852237,0.834231,4.264457,1.378491,4.378574,14.27727,1.501936,9.15712,1.374665,0.000879,1.078477,-0.164134,0.001123,11.41856,notsad
0.048186,0.000489,-7.020145,-27.32873,-17.14355,-17.83677,0.139293,0.039597,0.624574,-0.360433,0.179929,0.173686,0.069339,0.133801,0.224453,2.415465,0.000007,0.00521,0.986227,5.525356,1183,-0.121394,5.621329,5.816305,1.626455,1.009995,5.176211,1.903532,8.659366,9.821445,1.644116,14.29268,1.426527,-0.000063,1.198664,-0.089692,0.000238,114.3944,notsad
0.043861,0.00036,7.0597,-24.33859,-10.54488,-6.937383,0.796042,-6.819746,-0.413093,2.150101,0.124419,0.120716,0.071952,0.136092,0.577469,0.805199,0.000013,0.003598,0.867808,14.29822,247,-0.550027,10.41214,6.102184,0.553347,0.580061,4.13314,1.063705,4.286811,9.382574,1.190733,9.777435,1.193788,-0.000577,0.880519,-0.129311,0.000752,12.36254,notsad
0.022781,0.000227,11.39279,-18.37106,-3.673646,-5.250741,-0.000307,-1.968744,-0.327785,-0.354608,0.048524,0.056307,0.034424,0.14367,0.370039,0.948258,0.000012,0.002842,1.052837,9.55093,2389,-1.376461,5.880574,6.183976,0.894156,0.762002,4.178761,0.965737,4.243963,8.7449,0.993673,8.44106,0.775964,0.001509,0.794025,-0.137942,0.000703,15.44923,notsad
0.019999,0.000248,1.451713,-24.21409,-7.794581,-4.916111,-1.066997,1.519897,0.097166,-8.891232,0.062053,0.03387,0.052103,0.127732,0.299757,0.302666,-0.000004,0.004527,0.822221,13.09245,2895,-0.635518,3.813358,5.486362,0.840662,0.729968,3.494867,1.170611,3.348156,11.66061,1.438921,8.242262,1.582921,0.000373,0.930587,-0.076996,0.000353,0,notsad
0.054609,0.000335,-4.084082,-23.31629,-11.65857,-8.634823,-0.588721,-2.810158,0.024687,2.153779,0.125519,0.085072,0.049283,0.121448,0.410809,0.631732,0.000011,0.003531,0.617681,5.487169,576,0.004746,5.356749,5.460216,0.598458,0.632247,4.25175,1.006662,3.686801,8.711121,1.199895,8.59554,1.143284,-0.00286,0.97197,-0.134369,0.0009,6.729445,notsad
0.027732,0.000107,-1.909963,-28.51534,-12.80534,-9.131979,-1.094664,-2.17267,-0.001646,-1.359281,0.129212,0.071015,0.063444,0.131268,0.224304,1.287286,0.000001,0.002077,0.432171,7.051076,2946,0.061065,7.417567,4.524987,0.524094,0.596975,3.871842,0.827589,3.537273,7.675201,1.016534,7.379821,0.974371,0.003029,0.802665,-0.17011,0.000899,11.86552,notsad
0.042448,0.000264,-0.097336,-20.61494,-9.04209,-9.298087,0.134895,-3.389741,-0.292722,-2.96087,0.103478,0.116617,0.044969,0.142209,0.607667,0.379397,-0.000006,0.003263,0.891609,15.21687,984,-0.671608,7.490754,5.073919,0.600593,0.834073,4.357667,1.376631,3.988278,10.90156,1.42525,8.618658,1.182006,-0.003713,1.039424,-0.163754,0.001227,6.40743,notsad
0.034995,0.000269,-1.974291,-21.807,-10.01697,-11.09857,-0.507268,-7.159234,-0.586875,-5.055347,0.102647,0.116879,0.067899,0.152403,0.270181,0.821618,-0.000027,0.003461,1.381935,10.10672,1286,-0.879264,4.197542,4.534396,0.473264,0.57761,3.58537,0.829735,3.711213,9.184748,1.045574,7.94394,0.992455,-0.001173,1.01218,-0.150766,0.000985,9.121436,notsad
0.008078,0.000046,5.298208,-20.32813,-5.637645,-5.408592,-0.680849,-7.72648,-1.346663,-8.187074,0.066228,0.075737,0.047432,0.162741,0.557765,0.919271,0.000003,0.00089,-0.124906,23.86799,997,-0.303549,15.22188,7.299623,0.435883,0.465244,4.130446,0.729983,3.828943,7.663703,0.91052,8.36079,0.850438,-0.001225,0.661321,-0.146205,0.000659,11.33331,notsad
0.008078,0.000046,5.298208,-20.32813,-5.637645,-5.408592,-0.680849,-7.72648,-1.346663,-8.187074,0.066228,0.075737,0.047432,0.162741,0.557765,0.919271,0.000003,0.00089,-0.124906,23.86799,997,-0.303549,15.22188,7.299623,0.435883,0.465244,4.130446,0.729983,3.828943,7.663703,0.91052,8.36079,0.850438,-0.001225,0.661321,-0.146205,0.000659,11.33331,notsad
0.008579,0.000017,10.72853,-33.65453,-5.310401,-4.097232,-2.039441,-3.07621,0.383315,1.149437,0.056966,0.031108,0.044395,0.114894,0.354312,1.162191,0.000002,0.000776,1.464867,8.063994,330,-1.589961,11.86317,6.619812,0.532014,0.624729,4.404541,0.894662,3.935967,7.764018,1.024578,7.77449,1.055864,-0.000474,0.832971,-0.150971,0.000694,16.08725,notsad
0.008579,0.000017,10.72853,-33.65453,-5.310401,-4.097232,-2.039441,-3.07621,0.383315,1.149437,0.056966,0.031108,0.044395,0.114894,0.354312,1.162191,0.000002,0.000776,1.464867,8.063994,330,-1.589961,11.86317,6.619812,0.532014,0.624729,4.404541,0.894662,3.935967,7.764018,1.024578,7.77449,1.055864,-0.000474,0.832971,-0.150971,0.000694,16.08725,notsad
0.008579,0.000017,10.72853,-33.65453,-5.310401,-4.097232,-2.039441,-3.07621,0.383315,1.149437,0.056966,0.031108,0.044395,0.114894,0.354312,1.162191,0.000002,0.000776,1.464867,8.063994,330,-1.589961,11.86317,6.619812,0.532014,0.624729,4.404541,0.894662,3.935967,7.764018,1.024578,7.77449,1.055864,-0.000474,0.832971,-0.150971,0.000694,16.08725,notsad
0.027478,0.000462,3.585403,-27.5606,-11.28342,-11.02819,-0.000793,0.415729,-0.069131,1.286648,0.090585,0.108756,0.085058,0.12976,0.315118,1.607929,-0.000005,0.005312,1.420886,5.742496,109,-1.103914,5.418224,5.963437,0.739949,0.591368,4.518928,0.771798,3.654315,7.878638,1.036695,7.92048,1.017193,0.000959,0.94173,-0.163861,0.000771,16.09735,notsad
0.027478,0.000462,3.585403,-27.5606,-11.28342,-11.02819,-0.000793,0.415729,-0.069131,1.286648,0.090585,0.108756,0.085058,0.12976,0.315118,1.607929,-0.000005,0.005312,1.420886,5.742496,109,-1.103914,5.418224,5.963437,0.739949,0.591368,4.518928,0.771798,3.654315,7.878638,1.036695,7.92048,1.017193,0.000959,0.94173,-0.163861,0.000771,16.09735,notsad
0.016747,0.000276,14.04766,-18.98777,0.425612,-6.241188,0.060104,-3.54195,-0.233254,-0.859043,0.059325,0.079533,0.04247,0.158994,0.465622,0.328166,0.000001,0.002431,0.83553,21.38169,1977,-1.558388,11.12032,6.529414,0.640248,0.739809,4.990451,0.987348,5.009046,9.827044,1.086138,10.72421,1.191206,-0.000034,0.905133,-0.165058,0.000954,6.724921,notsad
0.011237,0.000079,1.450939,-23.44741,-7.409217,-8.337664,-0.57981,1.132239,-0.477836,-1.978694,0.06092,0.064302,0.03907,0.152565,0.326739,1.352052,0.000004,0.002125,1.011838,8.741056,245,-0.722715,3.288935,3.982122,1.212811,1.152636,3.533727,1.766507,3.773959,11.39956,1.726233,10.6698,2.074519,0.000391,1.545806,-0.15994,0.001217,9.06625,notsad
0.011237,0.000079,1.450939,-23.44741,-7.409217,-8.337664,-0.57981,1.132239,-0.477836,-1.978694,0.06092,0.064302,0.03907,0.152565,0.326739,1.352052,0.000004,0.002125,1.011838,8.741056,245,-0.722715,3.288935,3.982122,1.212811,1.152636,3.533727,1.766507,3.773959,11.39956,1.726233,10.6698,2.074519,0.000391,1.545806,-0.15994,0.001217,9.06625,notsad
0.011237,0.000079,1.450939,-23.44741,-7.409217,-8.337664,-0.57981,1.132239,-0.477836,-1.978694,0.06092,0.064302,0.03907,0.152565,0.326739,1.352052,0.000004,0.002125,1.011838,8.741056,245,-0.722715,3.288935,3.982122,1.212811,1.152636,3.533727,1.766507,3.773959,11.39956,1.726233,10.6698,2.074519,0.000391,1.545806,-0.15994,0.001217,9.06625,notsad
0.010909,0.000104,7.295666,-22.04293,-3.575604,-3.788306,-0.262457,-1.031829,-0.142004,0.165875,0.035259,0.035179,0.035856,0.143378,0.351246,0.831568,0.000004,0.0023,1.517828,34.07613,1425,-1.542213,6.409873,4.892729,0.761702,0.734956,5.422311,1.160289,5.195138,7.544195,0.888714,8.39614,0.830209,-0.001858,0.971976,-0.1313,0.000575,21.29235,notsad
0.030037,0.000847,10.30834,-33.14771,-6.745088,-7.411024,-0.244621,-1.352536,-0.3672,-3.090447,0.077653,0.107026,0.110673,0,0.411141,0.65042,-0.000005,0.008343,1.09954,7.570128,940,-0.223572,5.225885,4.573004,1.574492,1.623783,4.230951,2.192331,4.332469,11.37269,2.2531,11.93239,2.040208,0.000268,2.184434,-0.190122,0.002511,5.285404,notsad
0.039052,0.000278,-0.803565,-18.68699,-9.642219,-9.728564,-0.004527,-1.856998,-0.008902,-2.360205,0.067972,0.067181,0.03924,0.143086,0.306958,1.053428,0.000012,0.004199,0.730427,4.665169,2837,-0.31731,4.706409,5.360857,0.48873,0.614239,3.936031,0.858958,3.710714,8.897684,1.275115,9.306379,1.223253,0.000352,1.153575,-0.172323,0.001413,9.055568,notsad
0.043664,0.000782,3.777401,-24.2149,-8.88109,-7.97246,0.066974,-2.107409,-1.194907,-2.520446,0.085273,0.081317,0.052378,0.144701,0.496686,0.505718,0.000002,0.004647,1.146984,8.040861,919,-0.794092,8.167326,6.212417,0.917246,1.091215,4.949849,1.241943,4.123236,14.11089,1.410689,7.617305,1.242309,-0.002058,0.994322,-0.153762,0.001346,7.10552,notsad
0.043664,0.000782,3.777401,-24.2149,-8.88109,-7.97246,0.066974,-2.107409,-1.194907,-2.520446,0.085273,0.081317,0.052378,0.144701,0.496686,0.505718,0.000002,0.004647,1.146984,8.040861,919,-0.794092,8.167326,6.212417,0.917246,1.091215,4.949849,1.241943,4.123236,14.11089,1.410689,7.617305,1.242309,-0.002058,0.994322,-0.153762,0.001346,7.10552,notsad
0.013651,0.000139,10.99501,-24.72847,-4.997381,-0.540386,-0.52052,-7.781236,0.038951,2.144762,0.076275,0.047952,0.073986,0.128405,0.424201,0.752416,-0.000008,0.002824,0.81488,12.49881,2278,-0.677218,6.293055,5.160211,1.713469,2.063648,4.21744,2.23622,3.576199,10.07961,2.177603,11.21278,2.069648,0.000399,1.36681,-0.130682,0.001196,9.649601,notsad
0.031254,0.000345,6.269622,-27.01249,-9.938849,-9.254031,-0.001601,-2.98252,-0.451309,-3.210298,0.106351,0.102033,0.08354,0.127709,0.240464,0.984771,0.000009,0.004132,0.832111,7.863553,549,0.146097,5.489196,4.163258,1.18776,1.308426,4.308652,1.554469,3.976761,10.06325,1.650614,9.874084,1.627259,0.002836,1.412568,-0.109379,0.0006,45.16337,notsad
0.018557,0.000143,11.98435,-23.95154,-4.095891,5.432595,0.122682,-8.154559,0.20262,-2.023521,0.082722,0.068068,0.043037,0.125304,0.855041,-0.364875,0.000008,0.002837,1.430056,9.239063,117,-0.504615,6.522338,6.397728,0.593964,0.805321,6.005147,0.801708,4.621892,9.207777,1.09023,7.000178,0.943059,0.001341,0.74703,-0.133817,0.000691,10.78634,notsad
0.018557,0.000143,11.98435,-23.95154,-4.095891,5.432595,0.122682,-8.154559,0.20262,-2.023521,0.082722,0.068068,0.043037,0.125304,0.855041,-0.364875,0.000008,0.002837,1.430056,9.239063,117,-0.504615,6.522338,6.397728,0.593964,0.805321,6.005147,0.801708,4.621892,9.207777,1.09023,7.000178,0.943059,0.001341,0.74703,-0.133817,0.000691,10.78634,notsad
0.008993,0.000052,10.48725,-24.01164,-3.665466,-5.384874,-0.464446,0.125373,-0.287266,-0.658868,0.063198,0.084537,0.062989,0.135377,0.31634,1.024235,0,0.001373,0.880415,12.35192,2626,-1.525294,7.148468,6.471718,0.856766,0.875122,4.17573,1.06962,5.291423,9.189436,1.190035,9.108873,0.941773,-0.00023,0.814886,-0.192409,0.000734,15.31902,notsad
0.038357,0.000238,-5.940222,-28.99822,-13.05013,-12.81827,-0.596634,-2.00517,0.231548,1.467445,0.125639,0.122309,0.052228,0.138452,0.26984,1.473096,-0.000001,0.003331,0.840017,5.94904,1340,-0.622955,4.564167,5.099908,0.624885,0.712551,3.533267,1.068915,4.377134,7.669005,1.185576,9.412027,0.98565,-0.00043,0.820411,-0.118538,0.000541,23.36269,notsad
0.038357,0.000238,-5.940222,-28.99822,-13.05013,-12.81827,-0.596634,-2.00517,0.231548,1.467445,0.125639,0.122309,0.052228,0.138452,0.26984,1.473096,-0.000001,0.003331,0.840017,5.94904,1340,-0.622955,4.564167,5.099908,0.624885,0.712551,3.533267,1.068915,4.377134,7.669005,1.185576,9.412027,0.98565,-0.00043,0.820411,-0.118538,0.000541,23.36269,notsad
0.038357,0.000238,-5.940222,-28.99822,-13.05013,-12.81827,-0.596634,-2.00517,0.231548,1.467445,0.125639,0.122309,0.052228,0.138452,0.26984,1.473096,-0.000001,0.003331,0.840017,5.94904,1340,-0.622955,4.564167,5.099908,0.624885,0.712551,3.533267,1.068915,4.377134,7.669005,1.185576,9.412027,0.98565,-0.00043,0.820411,-0.118538,0.000541,23.36269,notsad
0.008925,0.000085,12.29067,-17.37062,-0.809311,10.50882,-0.258655,-8.154019,0.23096,0.64717,0.048186,0.011984,0.037502,0.126932,0.704393,0.419967,0.000002,0.001203,2.648744,20.95057,1742,-0.743499,10.77339,7.95784,0.486463,0.76139,3.385885,1.395427,2.953616,8.938768,1.984838,9.750292,1.305113,-0.000094,0.595315,-0.174561,0.000773,6.983242,notsad
0.008925,0.000085,12.29067,-17.37062,-0.809311,10.50882,-0.258655,-8.154019,0.23096,0.64717,0.048186,0.011984,0.037502,0.126932,0.704393,0.419967,0.000002,0.001203,2.648744,20.95057,1742,-0.743499,10.77339,7.95784,0.486463,0.76139,3.385885,1.395427,2.953616,8.938768,1.984838,9.750292,1.305113,-0.000094,0.595315,-0.174561,0.000773,6.983242,notsad
0.008925,0.000085,12.29067,-17.37062,-0.809311,10.50882,-0.258655,-8.154019,0.23096,0.64717,0.048186,0.011984,0.037502,0.126932,0.704393,0.419967,0.000002,0.001203,2.648744,20.95057,1742,-0.743499,10.77339,7.95784,0.486463,0.76139,3.385885,1.395427,2.953616,8.938768,1.984838,9.750292,1.305113,-0.000094,0.595315,-0.174561,0.000773,6.983242,notsad
