@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[2]_linregc1 numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[7]_minPos numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_kurtosis numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[9]_kurtosis numeric
@attribute mfcc_sma[10]_min numeric
@attribute mfcc_sma[10]_amean numeric
@attribute mfcc_sma[11]_kurtosis numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute mfcc_sma[12]_stddev numeric
@attribute mfcc_sma[12]_kurtosis numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_minPos numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute pcm_zcr_sma_de_minPos numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute F0_sma_de_max numeric
@attribute output {funny,notfunny}

@data
4.077217,-2.475732,0.420438,0.003623,2591,1445,-8.59352,2.843278,3.00622,-3.907656,2.851052,-14.30258,1.534499,3.040883,33.33993,5.837525,3.076617,0.05379,0.474825,44.69355,12.8059,8.041936,-0.00095,0.883113,0.213631,2349,1.005615,1423,0.000065,123.5535,notfunny
4.077217,-2.475732,0.420438,0.003623,2591,1445,-8.59352,2.843278,3.00622,-3.907656,2.851052,-14.30258,1.534499,3.040883,33.33993,5.837525,3.076617,0.05379,0.474825,44.69355,12.8059,8.041936,-0.00095,0.883113,0.213631,2349,1.005615,1423,0.000065,123.5535,notfunny
1.598456,-6.673822,-7.017858,-0.000206,1710,1663,-4.108938,3.062509,3.31213,1.804272,2.59915,-16.23512,-1.541038,2.769258,12.29262,3.535197,3.038254,0.063889,1.77887,12.14746,5.920507,3.906434,-0.000278,0.720297,-0.024602,1191,0.887773,501,0.000076,122.4445,notfunny
1.598456,-6.673822,-7.017858,-0.000206,1710,1663,-4.108938,3.062509,3.31213,1.804272,2.59915,-16.23512,-1.541038,2.769258,12.29262,3.535197,3.038254,0.063889,1.77887,12.14746,5.920507,3.906434,-0.000278,0.720297,-0.024602,1191,0.887773,501,0.000076,122.4445,notfunny
1.598456,-6.673822,-7.017858,-0.000206,1710,1663,-4.108938,3.062509,3.31213,1.804272,2.59915,-16.23512,-1.541038,2.769258,12.29262,3.535197,3.038254,0.063889,1.77887,12.14746,5.920507,3.906434,-0.000278,0.720297,-0.024602,1191,0.887773,501,0.000076,122.4445,notfunny
1.598456,-6.673822,-7.017858,-0.000206,1710,1663,-4.108938,3.062509,3.31213,1.804272,2.59915,-16.23512,-1.541038,2.769258,12.29262,3.535197,3.038254,0.063889,1.77887,12.14746,5.920507,3.906434,-0.000278,0.720297,-0.024602,1191,0.887773,501,0.000076,122.4445,notfunny
1.049531,-13.94831,-6.65128,-0.007536,2278,2437,-2.714036,2.921186,2.831866,1.184384,3.420741,-26.11639,-1.652352,3.02055,41.31679,6.42898,3.32328,0.072223,0.966018,5.92126,5.106494,3.564366,0.000098,1.289886,0.118428,1483,1.375779,2540,0.000134,127.7681,notfunny
1.176792,-19.69665,-19.28078,0.000264,1959,2,8.280797,3.725752,3.132416,6.203187,3.00652,-9.847797,2.418199,2.38916,13.87409,3.737145,3.339354,0.080495,1.528941,6.606201,4.003702,6.089952,0.004159,1.63354,-0.526099,119,1.398335,3,0.000222,0,notfunny
2.414979,-9.679444,-8.036318,0.002097,430,1013,-8.34483,2.980949,2.890618,-1.099669,3.393542,-22.55271,-4.668923,3.172406,27.83568,5.364625,2.797032,0.074818,1.193336,8.763379,5.138803,3.220017,0.003867,1.272124,0.343576,952,1.658299,806,0.000096,125.0497,notfunny
2.281896,-8.554991,-7.489223,0.000021,2155,2155,-8.279006,2.320829,4.21098,-4.457631,3.071281,-17.64046,-0.965608,3.057026,23.71031,4.872594,2.64076,0.069982,0.210236,15.12578,6.934132,3.940706,0.000279,0.676008,0.322331,185,0.743758,2191,0.000145,101.7323,notfunny
1.126401,-12.40501,-11.61663,0.000471,1335,2750,1.087225,2.996662,2.851905,-0.235678,3.09727,-18.53503,-1.744433,3.425422,14.65483,3.833669,2.932629,0.112791,0.69137,8.235456,4.218123,3.876012,-0.002167,1.018187,-0.309988,1793,0.99104,1748,0.000146,126.9363,notfunny
1.936305,-2.432293,-1.82608,0.000765,2845,1094,-2.63699,3.783838,3.215027,-1.158403,3.231259,-16.51462,-1.007407,3.567518,24.94996,5.170626,3.348836,0.061162,0.989687,13.5553,7.654687,5.26659,-0.006406,0.707636,0.132187,2869,0.979133,2682,0.000031,120.3017,notfunny
0.286079,-8.697759,-9.916149,-0.000211,1061,1649,-4.961663,3.59045,3.499887,-1.793592,2.959905,-18.30796,-0.462353,3.148991,23.28669,4.882279,3.349833,0.085833,1.087741,6.236452,5.516323,3.984146,-0.001224,0.857361,0.185222,2687,1.162997,1799,0.000058,120.5935,notfunny
0.183233,-6.590585,-3.103319,0.002174,726,2074,1.54,2.786877,2.177381,0.757992,3.014985,-14.98391,0.125555,2.824958,26.72554,6.60328,2.42701,0.075018,1.875117,11.56148,14.82431,4.337028,-0.001994,0.73817,0.048462,1172,0.790176,1249,0.000046,122.8822,notfunny
0.678752,-10.73553,-6.812674,-0.000482,858,862,-0.273007,4.210579,3.106128,-3.80086,4.11092,-17.29784,-1.07137,3.747358,11.4623,3.441097,3.153812,0.076442,1.053012,5.137291,5.179565,5.423035,-0.002542,0.850484,0.029548,348,0.976509,848,0.000131,122.3073,notfunny
2.140631,-7.126085,-6.612567,0.000817,2356,2162,-1.994785,3.220103,3.212535,-0.873702,3.329123,-16.95318,-0.766907,2.911495,24.66315,5.191175,2.824082,0.037868,0.447038,11.2794,5.807226,4.237237,-0.001347,1.291131,0.180902,1883,1.02283,2737,0.000145,127.7681,notfunny
2.140631,-7.126085,-6.612567,0.000817,2356,2162,-1.994785,3.220103,3.212535,-0.873702,3.329123,-16.95318,-0.766907,2.911495,24.66315,5.191175,2.824082,0.037868,0.447038,11.2794,5.807226,4.237237,-0.001347,1.291131,0.180902,1883,1.02283,2737,0.000145,127.7681,notfunny
2.140631,-7.126085,-6.612567,0.000817,2356,2162,-1.994785,3.220103,3.212535,-0.873702,3.329123,-16.95318,-0.766907,2.911495,24.66315,5.191175,2.824082,0.037868,0.447038,11.2794,5.807226,4.237237,-0.001347,1.291131,0.180902,1883,1.02283,2737,0.000145,127.7681,notfunny
2.140631,-7.126085,-6.612567,0.000817,2356,2162,-1.994785,3.220103,3.212535,-0.873702,3.329123,-16.95318,-0.766907,2.911495,24.66315,5.191175,2.824082,0.037868,0.447038,11.2794,5.807226,4.237237,-0.001347,1.291131,0.180902,1883,1.02283,2737,0.000145,127.7681,notfunny
0.878714,-3.030632,-3.790113,0.000808,1176,1691,0.154776,3.09726,3.26821,-1.308869,3.206358,-21.02898,0.100833,4.252632,24.44642,4.957757,2.746843,0.068846,3.011429,23.34714,18.85581,5.770031,-0.000488,0.754914,0.157725,2220,0.703751,2101,0.000024,124.724,notfunny
0.878714,-3.030632,-3.790113,0.000808,1176,1691,0.154776,3.09726,3.26821,-1.308869,3.206358,-21.02898,0.100833,4.252632,24.44642,4.957757,2.746843,0.068846,3.011429,23.34714,18.85581,5.770031,-0.000488,0.754914,0.157725,2220,0.703751,2101,0.000024,124.724,notfunny
0.378898,-10.78699,-8.495342,-0.002615,2302,1422,0.178557,2.842772,2.835255,1.051461,3.476053,-26.73282,-2.08963,3.143397,23.06124,4.813368,3.312582,0.085202,1.143319,5.697526,9.70388,4.905178,0.000478,1.678081,-0.115742,2218,1.586537,2543,0.000135,125.282,notfunny
2.704985,-2.853263,-1.299974,-0.000671,2044,2468,-3.261452,2.852477,2.960973,-2.945737,3.116899,-15.667,-1.108222,3.180088,17.64195,4.214992,3.787909,0.022711,1.606573,10.88169,3.806165,3.937307,-0.001755,0.943367,0.09685,37,1.364297,2007,0.000027,125.6587,notfunny
1.893402,-5.473521,-6.3068,-0.000691,2159,2386,-2.344657,2.684575,2.976684,0.75568,3.603761,-24.55066,0.362446,2.683188,42.34422,6.522701,3.13572,0.07385,0.781961,14.73858,11.35375,4.22842,-0.005951,0.682717,0.190901,431,0.916384,2689,0.000068,124.5612,notfunny
1.893402,-5.473521,-6.3068,-0.000691,2159,2386,-2.344657,2.684575,2.976684,0.75568,3.603761,-24.55066,0.362446,2.683188,42.34422,6.522701,3.13572,0.07385,0.781961,14.73858,11.35375,4.22842,-0.005951,0.682717,0.190901,431,0.916384,2689,0.000068,124.5612,notfunny
0.439969,-5.428276,-5.523474,0.000007,2105,771,-6.673211,3.138564,3.076969,-2.639755,2.999293,-17.2698,-2.326858,2.88369,16.52191,4.064762,2.630189,0.069377,0.517613,4.283835,4.079693,3.024007,-0.000779,0.701864,0.183104,2940,0.784546,1084,0.000016,121.8704,notfunny
1.148146,-11.75998,-13.00226,0.001325,2268,127,-0.319085,3.586735,3.369482,-0.783957,3.246181,-14.01029,-0.246558,3.595417,19.27741,4.398689,2.932007,0.111897,1.877148,10.43748,5.858478,5.948776,0.000579,0.788127,0.206281,1604,0.802126,2206,0.000165,67.75529,notfunny
0.106621,-12.81793,-12.63045,0.00013,2271,1404,1.398412,2.953901,3.3789,1.894481,3.124331,-13.6115,-1.90614,3.084582,9.086075,3.024872,2.940457,0.125595,0.502878,3.957336,3.955762,3.953143,0.000685,0.535372,0.038298,2744,0.6673,2565,0.000054,105.6083,notfunny
0.106621,-12.81793,-12.63045,0.00013,2271,1404,1.398412,2.953901,3.3789,1.894481,3.124331,-13.6115,-1.90614,3.084582,9.086075,3.024872,2.940457,0.125595,0.502878,3.957336,3.955762,3.953143,0.000685,0.535372,0.038298,2744,0.6673,2565,0.000054,105.6083,notfunny
0.106621,-12.81793,-12.63045,0.00013,2271,1404,1.398412,2.953901,3.3789,1.894481,3.124331,-13.6115,-1.90614,3.084582,9.086075,3.024872,2.940457,0.125595,0.502878,3.957336,3.955762,3.953143,0.000685,0.535372,0.038298,2744,0.6673,2565,0.000054,105.6083,notfunny
1.247921,-10.38581,-9.847573,0.00214,1631,86,1.469165,2.75297,2.841253,0.43988,2.607158,-17.7042,-1.075742,2.61799,14.10509,3.828919,3.041208,0.124376,1.072937,10.84105,6.485618,5.064465,0.007388,0.951615,0.840173,2252,1.085152,1804,0.000103,123.4959,notfunny
1.776561,-11.29662,-13.05293,-0.000409,484,1675,-4.109183,2.580575,2.957908,0.15886,2.903921,-15.68997,0.247839,3.514905,23.53917,4.926363,4.39075,0.117712,0.768452,8.42052,4.32348,3.516171,0.002964,1.396134,0.560565,607,1.48779,939,0.000134,125.0496,notfunny
2.112225,-8.565042,-7.128654,0.000413,2324,1284,-6.872405,2.559462,3.461619,-9.989184,2.837122,-24.97575,-9.153131,2.902786,35.62338,6.00364,3.177806,0.065892,0.973897,8.125055,4.467347,3.920537,-0.000874,1.644624,0.696627,1500,1.169384,2643,0.000254,122.5783,notfunny
2.112225,-8.565042,-7.128654,0.000413,2324,1284,-6.872405,2.559462,3.461619,-9.989184,2.837122,-24.97575,-9.153131,2.902786,35.62338,6.00364,3.177806,0.065892,0.973897,8.125055,4.467347,3.920537,-0.000874,1.644624,0.696627,1500,1.169384,2643,0.000254,122.5783,notfunny
1.560239,-7.857432,-6.875587,-0.000596,2405,1112,1.113346,2.993568,2.674522,0.391923,3.851068,-15.19948,-0.683786,3.011952,22.02698,4.75402,3.242083,0.073879,1.454416,13.85143,11.5642,5.283187,0.000643,0.744888,0.226762,1131,0.97898,1748,0.000106,118.758,notfunny
1.560239,-7.857432,-6.875587,-0.000596,2405,1112,1.113346,2.993568,2.674522,0.391923,3.851068,-15.19948,-0.683786,3.011952,22.02698,4.75402,3.242083,0.073879,1.454416,13.85143,11.5642,5.283187,0.000643,0.744888,0.226762,1131,0.97898,1748,0.000106,118.758,notfunny
2.4374,-0.342865,-0.210241,-0.003981,941,1648,-5.62958,3.136057,2.723706,-2.808837,3.237741,-12.79797,1.564357,2.965002,19.56791,4.577091,3.543638,0.03773,0.909552,76.38862,15.9049,4.391353,-0.002027,0.537874,-0.247604,15,0.553614,539,0.00003,106.653,notfunny
1.952834,-7.170456,-8.895002,-0.000398,2916,2588,-1.206149,3.818837,2.842031,-1.274392,2.887819,-10.7388,2.945014,2.767614,23.9199,4.971604,2.775558,0.051648,0.857362,6.086251,4.138416,3.990988,-0.00432,1.045024,-0.031357,2155,1.282892,1148,0.00016,117.6731,notfunny
1.122027,-6.296839,-5.880528,0.001025,492,711,-1.767519,4.212458,3.170979,-2.539326,2.952685,-15.67706,-1.493536,2.64175,21.81596,4.844655,3.962269,0.085235,1.208206,9.639781,7.87614,5.223277,-0.001732,0.623823,-0.173258,2529,0.701519,685,0.000043,117.4527,notfunny
0.787558,-4.285259,-6.344307,-0.001343,1253,1015,-6.299836,3.682982,2.872235,-0.415894,3.346701,-18.38249,-3.528615,3.459723,17.70015,4.737344,3.58835,0.084261,1.350297,9.114768,5.149401,4.636247,0.002353,0.839558,0.518681,617,1.059417,755,0.000098,114.6983,notfunny
4.799067,-2.198529,-3.116331,-0.00035,634,1661,2.700432,2.676878,3.047911,-5.046663,3.069579,-23.11182,-4.329624,2.501546,22.78368,4.81424,2.484648,0.058559,0.841373,43.17507,14.38539,7.071235,-0.000346,0.691992,0.218097,1076,0.788,1652,0.000177,124.4338,notfunny
0.738924,-8.207793,-8.927279,0.000203,2804,2770,-2.61919,2.859049,3.525699,-3.336942,3.117251,-18.9896,-4.242515,3.230935,14.35195,3.7895,3.052096,0.106922,1.127593,7.041702,7.867834,4.443402,-0.000941,0.886176,-0.005279,2228,0.874999,1273,0.000042,126.239,notfunny
0.738924,-8.207793,-8.927279,0.000203,2804,2770,-2.61919,2.859049,3.525699,-3.336942,3.117251,-18.9896,-4.242515,3.230935,14.35195,3.7895,3.052096,0.106922,1.127593,7.041702,7.867834,4.443402,-0.000941,0.886176,-0.005279,2228,0.874999,1273,0.000042,126.239,notfunny
0.327493,-11.7525,-11.76321,-0.000327,1999,470,0.644779,2.925941,3.025996,0.505594,2.777829,-9.891984,1.734301,2.816816,18.4787,4.45406,3.540522,0.103312,0.531998,3.65275,3.764816,3.577432,-0.002801,0.668609,0.458357,2230,0.834974,1970,0.000059,111.7555,notfunny
-0.539378,-12.79313,-11.46274,-0.000509,2548,650,4.354507,3.322415,2.910153,0.458134,3.079943,-17.13787,-3.750691,2.880927,15.99888,4.004578,3.316972,0.103466,0.552336,4.222244,3.85787,3.65026,0.002311,0.724829,0.040958,67,0.78414,2161,0.000079,111.3078,notfunny
-0.539378,-12.79313,-11.46274,-0.000509,2548,650,4.354507,3.322415,2.910153,0.458134,3.079943,-17.13787,-3.750691,2.880927,15.99888,4.004578,3.316972,0.103466,0.552336,4.222244,3.85787,3.65026,0.002311,0.724829,0.040958,67,0.78414,2161,0.000079,111.3078,notfunny
1.572494,-1.245192,-3.141742,0.002298,1247,1725,-6.624373,2.810479,3.1909,-7.385313,3.138294,-21.03249,-3.583593,2.975729,28.14382,5.308244,3.313077,0.076274,1.077891,22.82751,10.64482,4.55172,-0.001423,0.482925,-0.097328,2780,0.558737,1147,0.000026,108.8395,notfunny
1.634855,-6.500674,-6.033885,-0.00026,1292,1990,-6.217769,3.026005,2.879856,-2.679636,2.890127,-21.04124,-4.390275,2.808861,35.6553,6.080695,3.063019,0.077055,-0.094695,13.27881,7.255898,4.339798,0.001044,0.916519,-0.038887,2261,1.164307,595,0.00009,125.439,notfunny
1.634855,-6.500674,-6.033885,-0.00026,1292,1990,-6.217769,3.026005,2.879856,-2.679636,2.890127,-21.04124,-4.390275,2.808861,35.6553,6.080695,3.063019,0.077055,-0.094695,13.27881,7.255898,4.339798,0.001044,0.916519,-0.038887,2261,1.164307,595,0.00009,125.439,notfunny
0.87334,-6.469601,-6.14079,-0.000046,605,1649,-8.24401,3.448385,3.369631,-3.604445,3.108317,-26.51668,-7.821521,3.028297,23.55695,4.861012,3.02362,0.06147,-0.082448,4.804337,3.883553,3.913319,0.002426,1.659096,-0.029998,1474,2.105426,2744,0.000069,119.9456,notfunny
0.87334,-6.469601,-6.14079,-0.000046,605,1649,-8.24401,3.448385,3.369631,-3.604445,3.108317,-26.51668,-7.821521,3.028297,23.55695,4.861012,3.02362,0.06147,-0.082448,4.804337,3.883553,3.913319,0.002426,1.659096,-0.029998,1474,2.105426,2744,0.000069,119.9456,notfunny
1.210802,-3.764811,-5.295039,0.000172,1807,1327,-3.187869,3.525968,4.595564,-1.148702,3.400071,-19.64932,-3.194772,3.440297,24.78691,5.0476,4.68239,0.086505,0.989701,7.404917,7.794592,5.557989,-0.004044,1.100113,0.277335,2421,0.995267,2464,0.000169,127.4283,notfunny
1.17087,-13.7728,-13.51329,0.000147,2925,575,1.270964,3.326757,3.368788,-0.675564,2.661314,-16.73402,-1.960667,2.717577,13.94811,3.780144,3.064082,0.122889,0.544941,6.714725,3.79869,4.680591,0.002272,0.910797,0.257282,1563,1.22188,2049,0.000203,117.6436,notfunny
1.497103,-6.881409,-6.204473,-0.000291,2184,1051,-1.039955,3.894514,2.728062,0.747375,3.151242,-23.03746,-3.534438,3.141101,23.50301,4.876463,3.421862,0.083155,1.696309,11.29186,7.460999,5.634166,-0.000374,1.103112,0.512266,1026,1.166284,914,0.000153,118.5962,notfunny
2.49957,-4.98096,-3.516091,-0.00156,2040,1634,-4.240114,3.313575,3.754861,-2.564204,3.11266,-21.80491,-1.746643,4.546586,20.25833,4.505274,3.543177,0.055188,2.090884,19.26308,4.337623,4.149956,-0.004215,0.82841,-0.044026,2951,1.1128,2978,0.000042,119.9456,notfunny
-1.116189,-12.43355,-12.74406,0.000369,2128,1707,1.412576,3.023458,2.946446,0.887343,3.026264,-12.78087,-1.061589,3.020778,15.28548,3.91087,3.22158,0.143297,0.428058,7.087893,5.66449,3.3038,-0.000094,1.012731,0.087293,2655,1.070264,2192,0.00006,0,notfunny
0.718459,-14.23106,-12.74564,-0.001435,2431,2412,-1.300188,3.830746,3.635275,-2.152832,4.086714,-21.14139,-1.662781,3.870491,18.6846,4.469046,4.459296,0.105092,1.00894,5.201529,6.272469,5.493062,-0.001798,1.216548,-0.004681,1682,1.402162,1010,0.000261,109.4789,notfunny
0.718459,-14.23106,-12.74564,-0.001435,2431,2412,-1.300188,3.830746,3.635275,-2.152832,4.086714,-21.14139,-1.662781,3.870491,18.6846,4.469046,4.459296,0.105092,1.00894,5.201529,6.272469,5.493062,-0.001798,1.216548,-0.004681,1682,1.402162,1010,0.000261,109.4789,notfunny
0.774261,-9.965365,-9.448554,0.000275,1020,2705,-3.756497,2.946327,3.719237,-1.008015,3.327356,-16.21848,-2.212937,2.775708,15.33609,3.919068,3.114242,0.090578,1.033324,5.557408,4.308876,3.600786,0.003706,0.827438,-0.047955,2124,1.155771,1407,0.000081,127.1027,notfunny
0.683912,-5.01443,-5.070861,-0.000616,1387,2533,1.67605,2.962165,2.75687,0.211225,2.743187,-19.14293,-1.821098,2.65837,20.48627,4.622197,3.364029,0.045405,0.819031,5.714435,6.928842,4.802136,-0.00486,1.057195,-0.160048,2396,1.331736,2138,0.000068,123.2801,notfunny
1.179705,-2.382731,-3.083648,-0.000875,2189,2728,-0.826869,2.764318,3.05774,1.909299,3.653033,-16.91204,-3.781518,3.59097,14.33476,3.833237,4.135365,0.029672,1.376308,9.310512,7.09231,5.413682,-0.003068,0.759728,0.49879,41,0.821513,124,0.000011,123.2962,notfunny
2.295869,-9.244462,-8.337998,0.000459,2735,2089,-2.386353,2.996893,3.051365,-2.117373,2.863557,-15.40627,-3.481946,2.876779,12.72806,3.659582,3.034122,0.076608,0.979769,10.35944,4.738366,3.458258,0.002718,0.463429,-0.141165,398,0.603356,1829,0.000049,100.3672,notfunny
2.098517,-3.254174,-5.381968,0.003381,736,2823,-3.038194,2.788014,2.851378,-5.556313,2.665236,-12.45654,-1.096893,2.769649,17.56823,4.443408,3.202507,0.077399,-0.020544,9.289993,5.352999,4.127095,0.00273,0.800686,0.10415,2273,0.958793,98,0.000017,123.9085,notfunny
2.822545,-5.581084,-5.260112,0.000024,1854,2303,0.697427,3.986965,3.793188,-0.487303,4.003947,-20.82081,-0.433572,3.109472,13.27772,3.65071,3.439602,0.03885,0.786376,10.17386,3.637458,3.337388,-0.002285,1.575202,-0.18205,133,1.791587,2383,0.000077,110.9365,notfunny
1.003149,-10.74224,-9.04851,-0.001323,132,1715,-5.53223,3.377698,3.560503,-3.616992,3.195966,-14.94226,-1.863296,3.306419,13.25347,3.646575,3.299588,0.086724,0.991926,6.700813,4.514171,3.657302,-0.002165,0.846099,0.116858,113,0.93265,1516,0.000136,122.4445,notfunny
4.11992,-1.45081,-1.776263,-0.000738,2540,2583,-11.08729,2.779162,2.835699,-10.21481,2.983944,-28.0119,-8.12761,2.780826,24.62115,4.97711,2.697512,0.056213,-1.206726,38.79245,12.60529,4.485594,0.000876,1.042871,0.089851,752,1.221332,2360,0.000059,125.7557,notfunny
4.11992,-1.45081,-1.776263,-0.000738,2540,2583,-11.08729,2.779162,2.835699,-10.21481,2.983944,-28.0119,-8.12761,2.780826,24.62115,4.97711,2.697512,0.056213,-1.206726,38.79245,12.60529,4.485594,0.000876,1.042871,0.089851,752,1.221332,2360,0.000059,125.7557,notfunny
4.11992,-1.45081,-1.776263,-0.000738,2540,2583,-11.08729,2.779162,2.835699,-10.21481,2.983944,-28.0119,-8.12761,2.780826,24.62115,4.97711,2.697512,0.056213,-1.206726,38.79245,12.60529,4.485594,0.000876,1.042871,0.089851,752,1.221332,2360,0.000059,125.7557,notfunny
4.11992,-1.45081,-1.776263,-0.000738,2540,2583,-11.08729,2.779162,2.835699,-10.21481,2.983944,-28.0119,-8.12761,2.780826,24.62115,4.97711,2.697512,0.056213,-1.206726,38.79245,12.60529,4.485594,0.000876,1.042871,0.089851,752,1.221332,2360,0.000059,125.7557,notfunny
1.304917,3.21259,-1.796309,-0.002022,485,759,-4.609423,3.840849,2.861643,-3.904964,3.00278,-16.25522,-0.853166,2.992167,16.09899,4.041498,3.211968,0.034684,1.062746,10.62255,9.153811,4.596745,0.000028,0.607101,0.017716,348,0.806644,1137,0.000016,118.0378,notfunny
