@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.073777,0.397373,3.906688,0.276902,0.4302,0.527612,0.685756,1.122588,2.739972,0.79694,0.42878,0.15903,0.191831,0.157057,0.028038,3197404.4184,0.012189,0.328503,0.282074,0.416733,0.787543,2.036338,0.143674,0.06752,0.152119,0.051349,0.102008,0.313841,0.171189,0.027161,0.039236,0.050664,159.5,1.00361,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.069024,0.913901,3.825696,0.364149,0.285845,0.519854,0.656723,1.163402,2.702617,0.609945,0.459794,0.219238,0.190119,0.190955,0.044355,37897.680551,0.018275,0.38827,0.387858,0.588162,0.608551,1.860604,0.10779,0.105864,0.07915,0.051789,0.100529,0.31001,0.142281,0.041802,0.026871,0.04644,143.5,1.003627,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7
0.116814,0.276034,4.225767,0.319619,0.284666,0.612781,0.746764,1.17643,2.682458,0.70382,0.473899,0.212612,0.204976,0.210954,0.039151,211982.98831,0.036915,0.409507,0.335966,0.37811,0.720728,1.587399,0.099532,0.112212,0.071133,0.058379,0.109439,0.305055,0.159397,0.032759,0.039286,0.056391,137.75,1.005279,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5
0.092932,0.09669,4.184364,0.349697,0.28857,0.550736,0.745428,1.21601,2.678124,0.775037,0.470016,0.236667,0.227244,0.207206,0.033818,85127.504352,0.021972,0.563836,0.422651,0.489916,0.590431,1.615416,0.117254,0.117012,0.073457,0.070404,0.110417,0.307754,0.12482,0.032115,0.035733,0.057083,143.5,1.003948,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6
0.075219,-0.072409,3.871064,0.383743,0.296494,0.584491,0.752761,1.278406,2.699732,0.995378,0.461821,0.215229,0.220402,0.202062,0.030458,5347.499465,0.025891,0.305164,0.394891,0.439507,0.546225,1.721493,0.144805,0.097426,0.069714,0.059927,0.110873,0.30821,0.146047,0.038896,0.026894,0.05206,140.5,1.003416,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2
0.057875,0.85134,4.748439,0.246336,0.307455,0.557622,0.719595,1.192744,2.725149,0.790854,0.321352,0.175849,0.195541,0.145015,0.033081,22215.636243,0.015968,0.676264,0.732675,0.401879,0.742404,3.279086,0.173937,0.071376,0.128757,0.077898,0.120392,0.310285,0.204262,0.06071,0.051213,0.056517,139.5,1.002968,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.057875,0.85134,4.748439,0.246336,0.307455,0.557622,0.719595,1.192744,2.725149,0.790854,0.321352,0.175849,0.195541,0.145015,0.033081,22215.636243,0.015968,0.676264,0.732675,0.401879,0.742404,3.279086,0.173937,0.071376,0.128757,0.077898,0.120392,0.310285,0.204262,0.06071,0.051213,0.056517,139.5,1.002968,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.114007,-0.172834,3.40899,0.451486,0.210245,0.619321,0.782063,1.242592,2.7001,0.801903,0.460077,0.225013,0.217117,0.195141,0.053607,10163.786186,0.036939,0.563555,0.619211,0.427811,0.668674,2.058152,0.152441,0.145849,0.045547,0.060465,0.114302,0.307486,0.203904,0.034745,0.033471,0.062139,111.75,1.007162,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.114007,-0.172834,3.40899,0.451486,0.210245,0.619321,0.782063,1.242592,2.7001,0.801903,0.460077,0.225013,0.217117,0.195141,0.053607,10163.786186,0.036939,0.563555,0.619211,0.427811,0.668674,2.058152,0.152441,0.145849,0.045547,0.060465,0.114302,0.307486,0.203904,0.034745,0.033471,0.062139,111.75,1.007162,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.114007,-0.172834,3.40899,0.451486,0.210245,0.619321,0.782063,1.242592,2.7001,0.801903,0.460077,0.225013,0.217117,0.195141,0.053607,10163.786186,0.036939,0.563555,0.619211,0.427811,0.668674,2.058152,0.152441,0.145849,0.045547,0.060465,0.114302,0.307486,0.203904,0.034745,0.033471,0.062139,111.75,1.007162,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.068966,0.31029,3.508741,0.400528,0.261536,0.565067,0.721931,1.174655,2.685436,0.429921,0.37754,0.182873,0.209186,0.180801,0.018316,14789.537014,0.006963,0.18978,0.284243,0.363914,0.46547,1.60232,0.109184,0.074424,0.056646,0.050602,0.098691,0.30566,0.148967,0.037934,0.027791,0.054004,134.25,1.002954,79.14953,4.53888,1.284124,0.621986,0.819312,0.891946,0.159079,150.9444,6.262234,54.36649,0.283831,0.006135,0.012848,0.061855,0.000201,0.010227,8560.741,0.25149,0,0.916112,0.107569,0,0.076902,0.003194,547.9808,24752.2
0.091259,0.322576,3.936732,0.362852,0.256574,0.598531,0.781457,1.239403,2.712721,1.257346,0.455903,0.23347,0.246809,0.23253,0.054196,64158.587116,0.030835,0.322891,0.318327,0.393108,0.716812,2.459489,0.121361,0.098554,0.061226,0.062095,0.111152,0.308917,0.129269,0.037403,0.033401,0.053813,102,1.015194,76.99302,5.205659,1.44101,0.674078,0.853237,0.883183,0.034647,21.19357,5.439847,784.6336,2.370014,0.041259,0.154294,0.484309,0.000534,0.004502,889.3623,1.875245,0,0.846871,0.111465,0,0.129767,0.004319,772.5526,751406.1
0.079579,0.503649,3.476292,0.465383,0.284406,0.603282,0.796623,1.254744,2.709203,0.819084,0.487002,0.218247,0.239029,0.219465,0.046276,20286.31887,0.02034,0.399435,0.275883,0.42134,0.507898,1.406834,0.107928,0.105942,0.049517,0.067667,0.108498,0.30911,0.141018,0.031469,0.032366,0.052247,136,1.008737,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.085116,-0.058329,3.358089,0.500075,0.257557,0.581686,0.757951,1.230167,2.68173,0.815737,0.403191,0.213985,0.21616,0.198709,0.037273,7899.60238,0.017307,0.391766,0.438323,0.327514,0.472938,1.057559,0.088556,0.089484,0.061467,0.066314,0.108039,0.305858,0.150672,0.033506,0.037429,0.052893,138.5,1.009015,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.079579,0.503649,3.476292,0.465383,0.284406,0.603282,0.796623,1.254744,2.709203,0.819084,0.487002,0.218247,0.239029,0.219465,0.046276,20286.31887,0.02034,0.399435,0.275883,0.42134,0.507898,1.406834,0.107928,0.105942,0.049517,0.067667,0.108498,0.30911,0.141018,0.031469,0.032366,0.052247,136,1.008737,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.085116,-0.058329,3.358089,0.500075,0.257557,0.581699,0.757958,1.23019,2.681924,0.815737,0.403191,0.213985,0.21616,0.198709,0.037274,7897.327354,0.017307,0.391766,0.438323,0.327514,0.472938,1.057559,0.088556,0.089484,0.061467,0.066303,0.107983,0.305048,0.150672,0.033506,0.037429,0.052933,138.5,1.009016,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.03149,1.164149,3.774374,0.378754,0.416632,0.509537,0.721008,1.145878,2.610561,0.770094,0.43393,0.196118,0.1982,0.182664,0.019984,260917.433174,0.005106,0.379031,0.311142,0.574529,0.802943,2.32084,0.162096,0.08579,0.071025,0.050312,0.103927,0.296868,0.131827,0.038309,0.032644,0.05258,131.5,1.00298,56.64852,3.350838,1.11924,0.810172,0.525202,0.879655,0.081346,94.91699,6.82954,63.10161,0.19232,0.00788,0.104756,0.045803,0.000189,0.004364,3938.221,0.805986,0,0.979361,0.110819,0,0.020227,0.001244,267.2176,6138.794
0.054028,0.426901,3.721538,0.442024,0.33629,0.54495,0.717088,1.15969,2.716205,0.787981,0.334823,0.202647,0.196921,0.197464,0.0198,134442.265587,0.012347,0.560296,0.623288,0.347843,0.518504,3.309745,0.172595,0.124318,0.11695,0.058516,0.113394,0.306111,0.198749,0.05101,0.03395,0.046119,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.054028,0.426901,3.721538,0.442024,0.33629,0.54495,0.717088,1.15969,2.716205,0.787981,0.334823,0.202647,0.196921,0.197464,0.0198,134442.265587,0.012347,0.560296,0.623288,0.347843,0.518504,3.309745,0.172595,0.124318,0.11695,0.058516,0.113394,0.306111,0.198749,0.05101,0.03395,0.046119,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.054028,0.426901,3.721538,0.442024,0.33629,0.54495,0.717088,1.15969,2.716205,0.787981,0.334823,0.202647,0.196921,0.197464,0.0198,134442.265587,0.012347,0.560296,0.623288,0.347843,0.518504,3.309745,0.172595,0.124318,0.11695,0.058516,0.113394,0.306111,0.198749,0.05101,0.03395,0.046119,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.064067,0.946688,4.379149,0.274632,0.29631,0.576103,0.79003,1.247249,2.692391,0.707761,0.4079,0.202838,0.201018,0.180089,0.028015,29907.062906,0.011046,0.385018,0.298887,0.366999,0.541544,1.38799,0.121052,0.105869,0.055771,0.05328,0.109685,0.310099,0.201079,0.036132,0.035284,0.056715,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.064067,0.946688,4.379149,0.274632,0.29631,0.576103,0.79003,1.247249,2.692391,0.707761,0.4079,0.202838,0.201018,0.180089,0.028015,29907.062906,0.011046,0.385018,0.298887,0.366999,0.541544,1.38799,0.121052,0.105869,0.055771,0.05328,0.109685,0.310099,0.201079,0.036132,0.035284,0.056715,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.064067,0.946688,4.379149,0.274632,0.29631,0.576103,0.79003,1.247249,2.692391,0.707761,0.4079,0.202838,0.201018,0.180089,0.028015,29907.062906,0.011046,0.385018,0.298887,0.366999,0.541544,1.38799,0.121052,0.105869,0.055771,0.05328,0.109685,0.310099,0.201079,0.036132,0.035284,0.056715,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.064067,0.946688,4.379149,0.274632,0.29631,0.576103,0.79003,1.247249,2.692391,0.707761,0.4079,0.202838,0.201018,0.180089,0.028015,29907.062906,0.011046,0.385018,0.298887,0.366999,0.541544,1.38799,0.121052,0.105869,0.055771,0.05328,0.109685,0.310099,0.201079,0.036132,0.035284,0.056715,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.123504,-0.219719,3.701914,0.396277,0.152984,0.607066,0.797337,1.228911,2.728769,0.807975,0.480079,0.220363,0.218893,0.202469,0.037035,768.960669,0.046854,0.53899,0.418443,0.43807,0.589036,2.558193,0.108944,0.088126,0.056092,0.062214,0.106219,0.310724,0.143656,0.034229,0.028385,0.056977,106,1.006528,83.81557,6.091701,1.605879,0.572499,0.852046,0.885796,0.08071,33.91592,4.558989,189.81,0.796327,0.025974,0.037008,0.228584,0.000274,0.008598,1434.803,0.950377,0,0.825566,0.124406,0,0.144103,0.005422,1229.532,444002.9
0.083753,0.909905,3.022636,0.55754,0.225432,0.702825,0.84316,1.250972,2.663092,0.541502,0.436086,0.199064,0.204889,0.217474,0.062977,9127.015903,0.00954,0.342191,0.226894,0.282718,0.328577,1.136748,0.077846,0.070916,0.051256,0.060547,0.11449,0.302631,0.095418,0.027724,0.028369,0.058575,127,1.009851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3
0.084545,0.674409,3.492898,0.492092,0.241195,0.598267,0.773009,1.211514,2.708114,0.540577,0.444136,0.208744,0.21247,0.18903,0.043766,4699.078823,0.014863,0.275885,0.236347,0.277378,0.684753,1.602444,0.095464,0.092579,0.048824,0.057172,0.11053,0.307896,0.163243,0.027679,0.024157,0.053716,150.5,1.007947,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.091343,0.800029,4.20725,0.310185,0.205885,0.611198,0.78134,1.212366,2.700184,0.712159,0.386766,0.185519,0.193893,0.190745,0.030433,3901.358538,0.037337,0.364668,0.359533,0.475602,0.685074,2.198637,0.117974,0.076219,0.056174,0.054,0.111023,0.309887,0.163278,0.040641,0.0287,0.056232,140.5,1.002653,98.78705,6.189179,1.488937,0.625282,1.124654,0.899727,0.142159,156.5869,5.833664,1025.377,2.847556,0.031441,0.044767,0.241865,0.000146,0.010535,13341.76,0.607092,0,0.924101,0.132397,0,0.070185,0.002461,697.3229,509705.6
0.123576,0.044973,3.232193,0.507887,0.269794,0.634675,0.800546,1.242895,2.682505,0.867155,0.454396,0.218562,0.234348,0.207915,0.036193,2817.427757,0.019481,0.291966,0.20158,0.303788,0.509447,1.206641,0.091808,0.087685,0.055185,0.064242,0.106515,0.304713,0.152556,0.026557,0.032259,0.058227,153.25,1.003518,95.77401,6.254381,1.527104,0.601271,1.226191,0.902236,0.091969,26.48163,5.353251,154.2237,0.441784,0.007951,0.013894,0.092031,0.000104,0.01402,1115.842,0.258662,0,0.952064,0.124669,0,0.045669,0.003097,961.3209,196401.5
0.062038,0.335196,3.702325,0.415608,0.311942,0.545669,0.706879,1.168,2.688568,0.895244,0.462624,0.205772,0.203602,0.172626,0.025992,61865.283045,0.016621,0.611747,0.411543,0.523912,0.590227,2.709873,0.109884,0.142455,0.079034,0.065384,0.109248,0.30517,0.155311,0.034926,0.040467,0.050893,139,1.003239,80.30049,4.600585,1.258266,0.661911,0.857068,0.884301,0.110619,152.3726,6.657046,1275.674,4.198782,0.049241,0.068053,0.297026,0.000292,0.006589,13245.79,0.860183,0,0.771638,0.090583,0,0.17633,0.004222,490.9633,101860.8
0.078277,0.404166,3.74949,0.433889,0.236133,0.630707,0.788047,1.218175,2.706487,0.800668,0.422922,0.216959,0.215904,0.189039,0.027713,1482.662824,0.00972,0.420766,0.212611,0.411761,0.56989,1.604884,0.093776,0.083239,0.09266,0.058723,0.105154,0.308723,0.137967,0.027736,0.027772,0.060856,148,1.002571,78.59842,5.224477,1.425692,0.673643,0.994218,0.901991,0.107795,52.70387,5.529702,61.29415,0.24483,0.007743,0.015127,0.072722,0.000114,0.009308,1693.373,0.321509,0,0.874834,0.109516,0,0.109573,0.004584,495.393,46604.75
0.075954,0.643735,3.631891,0.460443,0.432543,0.590265,0.724792,1.14031,2.738385,0.571705,0.35983,0.189291,0.186633,0.164458,0.02718,3144635.782995,0.015698,0.546695,0.516341,0.454095,0.967025,2.568391,0.105224,0.215802,0.080502,0.059843,0.101364,0.316844,0.185849,0.035476,0.061935,0.055815,131,1.00309,99.51439,5.857807,1.407111,0.635142,1.648519,0.89605,0.13144,100.0234,6.072183,1099.68,3.03036,0.025449,0.051519,1.122101,0.000114,0.017786,8320.24,0.775573,0,0.966711,0.134057,0,0.032202,0.003046,600.7339,57134.05
0.100959,0.897319,3.912706,0.387102,0.276252,0.635981,0.811099,1.23954,2.701626,0.74748,0.477338,0.219278,0.219103,0.200774,0.036593,15246.482179,0.041463,0.428911,0.342421,0.455822,0.564879,1.39423,0.112657,0.122823,0.069576,0.099563,0.114305,0.306836,0.155143,0.037949,0.042192,0.054145,157.75,1.005717,95.96789,6.355222,1.521852,0.621056,1.461705,0.896642,0.100572,54.9183,5.572732,489.6187,2.438197,0.038765,0.019222,0.429166,0.000185,0.01337,7749.863,0.597809,0,0.934088,0.106513,0,0.061609,0.003327,738.7858,360509.7
0.056025,0.217861,3.463384,0.461576,0.325049,0.610627,0.771736,1.234674,2.696338,0.881458,0.480226,0.213744,0.225396,0.214396,0.03355,2736.701498,0.014105,0.430791,0.338625,0.358953,0.55417,1.105094,0.117754,0.122073,0.058875,0.06437,0.104892,0.307689,0.148156,0.034925,0.034367,0.053872,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.056025,0.217861,3.463384,0.461576,0.325049,0.610627,0.771736,1.234674,2.696338,0.881458,0.480226,0.213744,0.225396,0.214396,0.03355,2736.701498,0.014105,0.430791,0.338625,0.358953,0.55417,1.105094,0.117754,0.122073,0.058875,0.06437,0.104892,0.307689,0.148156,0.034925,0.034367,0.053872,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.056025,0.217861,3.463384,0.461576,0.325049,0.610627,0.771736,1.234674,2.696338,0.881458,0.480226,0.213744,0.225396,0.214396,0.03355,2736.701498,0.014105,0.430791,0.338625,0.358953,0.55417,1.105094,0.117754,0.122073,0.058875,0.06437,0.104892,0.307689,0.148156,0.034925,0.034367,0.053872,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.056025,0.217861,3.463384,0.461576,0.325049,0.610627,0.771736,1.234674,2.696338,0.881458,0.480226,0.213744,0.225396,0.214396,0.03355,2736.701498,0.014105,0.430791,0.338625,0.358953,0.55417,1.105094,0.117754,0.122073,0.058875,0.06437,0.104892,0.307689,0.148156,0.034925,0.034367,0.053872,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.062002,0.498174,4.872205,0.236935,0.293579,0.56199,0.725342,1.130659,2.67292,0.673485,0.349539,0.210896,0.190959,0.17729,0.027292,87936.206114,0.013995,0.666654,0.461643,0.678283,0.806549,1.470857,0.10163,0.135876,0.068375,0.074388,0.102863,0.30577,0.138669,0.034357,0.051669,0.055123,125.25,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.062002,0.498174,4.872205,0.236935,0.293579,0.56199,0.725342,1.130659,2.67292,0.673485,0.349539,0.210896,0.190959,0.17729,0.027292,87936.206114,0.013995,0.666654,0.461643,0.678283,0.806549,1.470857,0.10163,0.135876,0.068375,0.074388,0.102863,0.30577,0.138669,0.034357,0.051669,0.055123,125.25,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.098647,0.221059,4.000793,0.390816,0.283419,0.623894,0.798424,1.256453,2.705105,0.827936,0.449966,0.21479,0.237664,0.207789,0.033094,8176.163842,0.018926,0.649757,0.582969,0.429711,0.785032,1.136069,0.087644,0.130024,0.074229,0.06234,0.11534,0.310043,0.160907,0.02768,0.035264,0.06178,130,1.006589,86.15426,5.763101,1.498627,0.62519,1.122203,0.891773,0.06363,18.96289,5.426343,113.5107,0.63242,0.019959,0.030966,0.271222,0.000273,0.016139,1555.94,0.844293,0,0.949401,0.114115,0,0.048071,0.00335,864.4428,296573
0.026759,1.012563,3.529596,0.466347,0.386832,0.569806,0.758046,1.201518,2.712276,0.699485,0.43509,0.222295,0.212225,0.201527,0.026837,10567.160496,0.003022,0.236711,0.274201,0.434913,0.494766,0.94026,0.108401,0.086428,0.060075,0.055135,0.105718,0.307471,0.123972,0.032637,0.028469,0.050297,155.5,1.01138,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07
0.073253,0.572003,4.073912,0.370445,0.215839,0.572129,0.733983,1.168367,2.702852,0.642804,0.438386,0.195982,0.198008,0.17982,0.029875,108734.136465,0.022207,0.515959,0.355598,0.475927,1.175642,3.144455,0.122316,0.128214,0.088829,0.057663,0.105939,0.311892,0.130175,0.03435,0.051278,0.054429,118.5,1.002703,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.073253,0.572003,4.073912,0.370445,0.215839,0.572129,0.733983,1.168367,2.702852,0.642804,0.438386,0.195982,0.198008,0.17982,0.029875,108734.136465,0.022207,0.515959,0.355598,0.475927,1.175642,3.144455,0.122316,0.128214,0.088829,0.057663,0.105939,0.311892,0.130175,0.03435,0.051278,0.054429,118.5,1.002703,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.070006,0.879036,4.617398,0.308725,0.280352,0.562596,0.727056,1.162898,2.674536,0.495692,0.382856,0.189616,0.195129,0.177311,0.023785,75273.241864,0.009506,0.163659,0.234631,0.541626,0.641004,1.287903,0.12661,0.091219,0.05726,0.050041,0.100359,0.303843,0.120217,0.041787,0.024433,0.053391,148.5,1.003433,78.90321,4.671966,1.315297,0.624715,0.965418,0.901684,0.125363,108.8899,6.004067,36.66622,0.136062,0.003383,0.016859,0.111327,0.000075,0.006598,4068.678,0.232677,0,0.881491,0.11212,0,0.104534,0.004196,550.1719,23153.58
0.104158,0.353927,3.343367,0.482311,0.269417,0.651016,0.808995,1.263779,2.695608,0.738346,0.461762,0.21077,0.221234,0.197962,0.040577,13486.438286,0.045544,0.27198,0.330189,0.428559,0.537279,1.477008,0.161672,0.117213,0.075505,0.070987,0.113264,0.306071,0.128371,0.034478,0.027226,0.061658,119.5,1.006704,80.94961,5.774409,1.518377,0.624266,1.153582,0.902111,0.07292,36.75581,5.157303,244.27,0.797958,0.022756,0.028324,0.288241,0.000108,0.012138,2289.923,0.769434,0,0.856858,0.127966,0,0.122734,0.004677,695.9775,701661.6
0.121552,0.560383,3.279631,0.496201,0.250211,0.667326,0.784132,1.172712,2.654043,0.569273,0.465909,0.196265,0.185341,0.184529,0.04304,90378.529949,0.01833,0.125474,0.212717,0.283652,0.540042,1.043188,0.08186,0.074413,0.047789,0.060998,0.102568,0.300729,0.08461,0.034007,0.028218,0.06222,153.25,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.121552,0.560383,3.279631,0.496201,0.250211,0.667326,0.784132,1.172712,2.654043,0.569273,0.465909,0.196265,0.185341,0.184529,0.04304,90378.529949,0.01833,0.125474,0.212717,0.283652,0.540042,1.043188,0.08186,0.074413,0.047789,0.060998,0.102568,0.300729,0.08461,0.034007,0.028218,0.06222,153.25,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
