@attribute Std_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043
0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043
0.093201,0.536723,3.673448,0.41576,0.251812,0.630972,0.799634,1.208997,2.672836,0.742502,0.477472,0.231246,0.227891,0.195628,0.031413,63420.213325,0.022992,0.383436,0.557428,0.354796,0.47398,1.765679,0.100799,0.106337,0.067229,0.071019,0.108203,0.306038,0.149023,0.036149,0.034329,0.057849,136.5,1.004085
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219
0.095752,0.117339,3.813654,0.370723,0.22453,0.599643,0.752321,1.19789,2.67058,0.859083,0.441042,0.216496,0.223338,0.206864,0.038324,78377.49159,0.020124,0.640473,0.408179,0.506763,0.709735,1.861313,0.11685,0.125687,0.060835,0.06068,0.10034,0.303357,0.143734,0.033202,0.033774,0.058358,112,1.005333
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934
0.075867,0.100497,3.95911,0.367241,0.296682,0.54131,0.689178,1.110722,2.653776,0.836063,0.442945,0.213927,0.203684,0.180205,0.029692,1575767.546691,0.019322,0.445898,0.406877,0.60722,0.65926,2.36236,0.133131,0.085872,0.098152,0.058588,0.10837,0.306024,0.177337,0.03977,0.028577,0.046706,143.5,1.003172
0.075867,0.100497,3.95911,0.367241,0.296682,0.54131,0.689178,1.110722,2.653776,0.836063,0.442945,0.213927,0.203684,0.180205,0.029692,1575767.546691,0.019322,0.445898,0.406877,0.60722,0.65926,2.36236,0.133131,0.085872,0.098152,0.058588,0.10837,0.306024,0.177337,0.03977,0.028577,0.046706,143.5,1.003172
0.054577,1.024874,3.848648,0.370513,0.456866,0.593758,0.720223,1.063024,2.702695,0.529417,0.392098,0.183894,0.199223,0.196141,0.015076,833070.870021,0.007458,0.18611,0.235498,0.488352,0.473088,2.975999,0.10065,0.13449,0.13262,0.062286,0.096571,0.31008,0.207914,0.039946,0.02781,0.053452,142.5,1.00271
0.100087,0.352927,4.22068,0.309748,0.236546,0.624397,0.789516,1.206176,2.682975,0.65678,0.39705,0.197467,0.195966,0.191422,0.027938,20155.547108,0.024925,0.782097,0.331948,0.612851,0.714653,3.010861,0.102845,0.12007,0.100581,0.06503,0.106111,0.30477,0.114981,0.031786,0.038982,0.063087,158.5,1.004114
0.100087,0.352927,4.22068,0.309748,0.236546,0.624397,0.789516,1.206176,2.682975,0.65678,0.39705,0.197467,0.195966,0.191422,0.027938,20155.547108,0.024925,0.782097,0.331948,0.612851,0.714653,3.010861,0.102845,0.12007,0.100581,0.06503,0.106111,0.30477,0.114981,0.031786,0.038982,0.063087,158.5,1.004114
0.057071,0.472001,3.538017,0.399161,0.44449,0.486692,0.654198,1.139952,2.718315,0.697887,0.351592,0.187702,0.18792,0.188966,0.021645,279523.191938,0.022125,0.276403,0.363651,0.551438,0.693946,2.200121,0.126791,0.12202,0.099642,0.04943,0.104231,0.31481,0.11166,0.040152,0.038103,0.068617,141.5,1.002753
0.107644,0.100071,3.748623,0.429438,0.288058,0.647707,0.774547,1.226974,2.707046,1.456402,0.446186,0.254162,0.217839,0.218713,0.06855,5021.222447,0.035119,0.40554,0.211674,0.473712,0.448604,1.077396,0.088973,0.088291,0.053855,0.063726,0.105152,0.30734,0.12037,0.029494,0.029617,0.05587,153.5,1.009063
0.041907,0.88872,4.12177,0.315898,0.470019,0.505236,0.660991,1.092213,2.766933,0.713182,0.386336,0.199482,0.206959,0.179318,0.028075,415877.845035,0.018704,0.530799,0.46482,0.491726,0.905084,2.02241,0.114561,0.118618,0.13011,0.05524,0.097823,0.316199,0.173954,0.057075,0.052191,0.048067,150.5,1.002503
0.041907,0.88872,4.12177,0.315898,0.470019,0.505236,0.660991,1.092213,2.766933,0.713182,0.386336,0.199482,0.206959,0.179318,0.028075,415877.845035,0.018704,0.530799,0.46482,0.491726,0.905084,2.02241,0.114561,0.118618,0.13011,0.05524,0.097823,0.316199,0.173954,0.057075,0.052191,0.048067,150.5,1.002503
0.136858,0.946434,4.284918,0.353875,0.178266,0.706217,0.855757,1.291618,2.700463,0.716347,0.459855,0.209093,0.216459,0.209545,0.069084,5716.988905,0.022779,0.4351,0.33861,0.342513,0.691278,2.789346,0.101482,0.124474,0.048292,0.066698,0.117068,0.307941,0.092711,0.031758,0.039714,0.061254,124,1.007837
0.136858,0.946434,4.284918,0.353875,0.178266,0.706217,0.855757,1.291618,2.700463,0.716347,0.459855,0.209093,0.216459,0.209545,0.069084,5716.988905,0.022779,0.4351,0.33861,0.342513,0.691278,2.789346,0.101482,0.124474,0.048292,0.066698,0.117068,0.307941,0.092711,0.031758,0.039714,0.061254,124,1.007837
0.065331,0.401634,4.747215,0.275569,0.398193,0.518283,0.685517,1.193487,2.709356,0.606626,0.464107,0.189532,0.189923,0.160947,0.031257,266936.750099,0.014199,0.907824,0.491462,0.546424,0.578637,1.433875,0.08415,0.097858,0.054982,0.070808,0.120534,0.305583,0.177817,0.032594,0.035473,0.046,150,1.004097
0.065331,0.401634,4.747215,0.275569,0.398193,0.518283,0.685517,1.193487,2.709356,0.606626,0.464107,0.189532,0.189923,0.160947,0.031257,266936.750099,0.014199,0.907824,0.491462,0.546424,0.578637,1.433875,0.08415,0.097858,0.054982,0.070808,0.120534,0.305583,0.177817,0.032594,0.035473,0.046,150,1.004097
0.062347,0.195555,3.481175,0.46842,0.269123,0.600634,0.744632,1.173539,2.656818,0.872502,0.482851,0.221955,0.213127,0.19822,0.035013,143373.962843,0.010936,0.323622,0.384411,0.369076,0.545606,2.148089,0.093046,0.102011,0.05795,0.067046,0.097313,0.303104,0.131368,0.029752,0.029832,0.056403,150,1.00439
0.043296,1.0609,3.316149,0.473702,0.369682,0.519921,0.725662,1.14923,2.691889,0.58069,0.369308,0.196544,0.190865,0.178677,0.022,71060.800248,0.006017,0.404412,0.220466,0.356266,0.490588,1.478847,0.091516,0.072289,0.058182,0.045666,0.099903,0.306709,0.13043,0.033957,0.0275,0.053469,150.5,1.005143
0.173562,-0.029438,3.287806,0.490153,0.236572,0.676113,0.805097,1.209389,2.685935,0.83153,0.447725,0.232381,0.241827,0.206335,0.037647,17966.849596,0.029522,0.329288,0.255868,0.360139,0.52909,1.520824,0.11377,0.070259,0.057878,0.067545,0.105199,0.305424,0.15965,0.03737,0.023057,0.05959,137,1.003911
0.083756,0.408538,3.496756,0.487746,0.270101,0.661581,0.870859,1.308389,2.733938,0.750421,0.488447,0.232453,0.229588,0.218056,0.049293,1485.067268,0.045031,0.503907,0.410521,0.519663,0.712698,1.460939,0.187681,0.195707,0.063433,0.08244,0.118518,0.309019,0.174677,0.057927,0.048892,0.065486,130,1.007126
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.065424,0.531758,3.213069,0.520556,0.291055,0.621605,0.788646,1.226655,2.681306,0.769581,0.410753,0.213337,0.212016,0.184326,0.037837,17248.585289,0.013885,0.286695,0.261385,0.320929,0.593933,0.995413,0.09486,0.099814,0.074208,0.060286,0.11035,0.30175,0.153337,0.03873,0.021757,0.051902,103,1.008094
0.099233,0.427808,3.941739,0.407648,0.168951,0.629466,0.770112,1.182416,2.66017,0.541922,0.387065,0.19322,0.200708,0.1948,0.024869,39030.567045,0.011081,0.199269,0.307091,0.505556,0.608122,2.948379,0.101282,0.100392,0.061985,0.057159,0.103254,0.303167,0.11073,0.038247,0.02234,0.057042,126.75,1.010286
0.040098,1.25142,4.726536,0.225476,0.440658,0.430482,0.644832,1.168577,2.747568,0.786996,0.329973,0.148299,0.200495,0.132675,0.017364,31084.892695,0.009798,1.016839,0.582027,0.619071,1.020428,1.66408,0.120656,0.136722,0.100088,0.042517,0.118879,0.315705,0.288432,0.063968,0.077799,0.043101,144.5,1.003128
0.050527,0.539792,3.413524,0.438795,0.316491,0.548603,0.733939,1.242413,2.728339,0.694991,0.455573,0.218073,0.230002,0.192035,0.021852,178278.25667,0.006674,0.275295,0.21111,0.441531,0.4459,1.209587,0.107589,0.070879,0.074476,0.050251,0.107936,0.310462,0.136085,0.033044,0.024947,0.051211,145.5,1.003405
0.035996,0.284487,3.749699,0.419169,0.342269,0.569335,0.749077,1.219811,2.768436,0.793761,0.4036,0.210992,0.199813,0.189461,0.024292,25570.067493,0.013524,0.605191,0.28218,0.448133,0.619903,1.360467,0.169291,0.129047,0.07985,0.072843,0.106577,0.314818,0.169789,0.033579,0.035249,0.054701,135,1.002778
0.058746,0.789641,4.083015,0.339242,0.343812,0.583983,0.767377,1.186942,2.70533,1.226542,0.469689,0.251734,0.238687,0.229444,0.067065,295562.497834,0.027091,0.702663,0.403814,0.463582,0.622476,2.718322,0.121321,0.103691,0.093386,0.072149,0.103106,0.305854,0.159537,0.034583,0.035764,0.057803,121.5,1.012084
0.06594,1.107463,4.076811,0.411847,0.388738,0.586239,0.753302,1.169562,2.724638,1.016412,0.444631,0.225604,0.2093,0.194626,0.048038,743687.52496,0.024154,0.669752,0.469093,0.358253,0.587648,1.829783,0.098022,0.084648,0.095586,0.068365,0.118381,0.310469,0.158766,0.036631,0.032285,0.055689,142,1.007082
0.08786,0.461196,2.934378,0.558981,0.271432,0.652735,0.819062,1.285412,2.698515,0.447191,0.431465,0.195205,0.199316,0.171635,0.043386,396.855852,0.019948,0.182641,0.150418,0.303578,0.325011,1.240025,0.091294,0.096931,0.057314,0.055416,0.113154,0.307029,0.108643,0.033802,0.029884,0.056823,127,1.009096
0.037828,1.102292,3.867843,0.337511,0.446664,0.515331,0.693022,1.1811,2.689604,0.916209,0.425053,0.199424,0.19794,0.203925,0.040224,98854.991259,0.010693,0.496581,0.623058,0.390169,0.656359,1.797962,0.122936,0.112491,0.107796,0.055106,0.115558,0.304746,0.141323,0.029609,0.028591,0.045803,142,1.006791
0.071988,0.099875,3.740149,0.30959,0.276036,0.535163,0.667634,1.119574,2.67863,0.645705,0.355085,0.192384,0.195008,0.154637,0.028932,348539.338494,0.013203,0.570062,0.588179,0.475868,0.977109,3.827339,0.132194,0.09748,0.118715,0.050943,0.097496,0.3107,0.138082,0.043271,0.029444,0.049304,154.5,1.003331
0.071988,0.099875,3.740149,0.30959,0.276036,0.535163,0.667634,1.119574,2.67863,0.645705,0.355085,0.192384,0.195008,0.154637,0.028932,348539.338494,0.013203,0.570062,0.588179,0.475868,0.977109,3.827339,0.132194,0.09748,0.118715,0.050943,0.097496,0.3107,0.138082,0.043271,0.029444,0.049304,154.5,1.003331
0.071988,0.099875,3.740149,0.30959,0.276036,0.535163,0.667634,1.119574,2.67863,0.645705,0.355085,0.192384,0.195008,0.154637,0.028932,348539.338494,0.013203,0.570062,0.588179,0.475868,0.977109,3.827339,0.132194,0.09748,0.118715,0.050943,0.097496,0.3107,0.138082,0.043271,0.029444,0.049304,154.5,1.003331
0.071988,0.099875,3.740149,0.30959,0.276036,0.535163,0.667634,1.119574,2.67863,0.645705,0.355085,0.192384,0.195008,0.154637,0.028932,348539.338494,0.013203,0.570062,0.588179,0.475868,0.977109,3.827339,0.132194,0.09748,0.118715,0.050943,0.097496,0.3107,0.138082,0.043271,0.029444,0.049304,154.5,1.003331
0.060628,1.193306,4.179441,0.284558,0.39545,0.553133,0.754498,1.088462,2.673968,0.930781,0.43251,0.207826,0.226933,0.176327,0.022248,204503.389163,0.01733,0.588932,0.38402,0.536403,0.757101,1.494729,0.113942,0.082628,0.069776,0.060934,0.106209,0.30316,0.181759,0.047825,0.036009,0.056828,148.75,1.003353
0.09425,0.609629,4.056062,0.436149,0.290577,0.57687,0.73381,1.178502,2.70846,0.672856,0.440527,0.207068,0.196981,0.183857,0.035746,225224.705677,0.044789,0.254679,0.293557,0.416292,0.687087,4.964825,0.091163,0.103443,0.190945,0.100758,0.123105,0.307238,0.135476,0.036094,0.037317,0.040888,142.5,1.00517
0.09425,0.609629,4.056062,0.436149,0.290577,0.57687,0.73381,1.178502,2.70846,0.672856,0.440527,0.207068,0.196981,0.183857,0.035746,225224.705677,0.044789,0.254679,0.293557,0.416292,0.687087,4.964825,0.091163,0.103443,0.190945,0.100758,0.123105,0.307238,0.135476,0.036094,0.037317,0.040888,142.5,1.00517
0.12549,0.195005,3.437067,0.483581,0.225682,0.649138,0.802851,1.276193,2.704995,0.564241,0.363085,0.204837,0.201479,0.185839,0.024894,370.10213,0.01167,0.154709,0.20654,0.393664,0.656945,1.943272,0.116131,0.114102,0.047729,0.061523,0.116816,0.307909,0.141998,0.0357,0.030863,0.058617,143.5,1.003278
0.060811,0.594779,3.195949,0.491148,0.434517,0.563394,0.726352,1.191963,2.704674,0.925671,0.482164,0.206984,0.2212,0.18691,0.041926,287879.548316,0.011231,0.421408,0.323378,0.378176,0.383868,1.596625,0.109772,0.083369,0.103553,0.066259,0.116753,0.308712,0.137017,0.031267,0.02681,0.053536,127.5,1.006635
0.060811,0.594779,3.195949,0.491148,0.434517,0.563394,0.726352,1.191963,2.704674,0.925671,0.482164,0.206984,0.2212,0.18691,0.041926,287879.548316,0.011231,0.421408,0.323378,0.378176,0.383868,1.596625,0.109772,0.083369,0.103553,0.066259,0.116753,0.308712,0.137017,0.031267,0.02681,0.053536,127.5,1.006635
0.077949,0.424912,4.238061,0.285149,0.352644,0.528442,0.7135,1.181672,2.711943,0.886589,0.416121,0.198354,0.187196,0.164242,0.032343,214828.035319,0.035135,0.815624,0.62766,0.705557,0.816068,1.972366,0.13884,0.155122,0.1105,0.066835,0.098704,0.308398,0.144651,0.05469,0.04908,0.054412,129.25,1.003688
0.077542,0.513334,4.294333,0.38469,0.130464,0.568636,0.775614,1.185406,2.679007,0.639065,0.432871,0.202074,0.216569,0.200512,0.022564,54861.744285,0.018169,0.646544,0.501217,0.313209,0.702574,2.490798,0.10136,0.083671,0.062961,0.051525,0.099291,0.304498,0.12252,0.034885,0.029486,0.063175,153.5,1.00239
0.141126,0.760345,3.949588,0.365524,0.283405,0.646659,0.779536,1.216429,2.700615,0.597392,0.441172,0.218353,0.219502,0.208597,0.033153,4683.273249,0.015225,0.285507,0.273244,0.388218,0.552792,0.973228,0.117027,0.097525,0.057098,0.058489,0.103626,0.306167,0.115658,0.033737,0.026291,0.060066,135.5,1.003873
0.086839,0.348938,3.700082,0.443527,0.279478,0.599781,0.777478,1.235033,2.707789,0.739407,0.434461,0.199382,0.220554,0.210996,0.038238,3809.727593,0.021197,0.315973,0.311202,0.31612,0.700219,1.046054,0.098668,0.120655,0.054582,0.060201,0.107649,0.309749,0.091247,0.038185,0.038695,0.059365,144,1.006374
0.090127,0.400141,3.855784,0.378172,0.290766,0.611931,0.764079,1.14606,2.67385,0.781421,0.389135,0.207209,0.212371,0.196652,0.043969,103450.80994,0.024876,0.603401,0.345415,0.387801,0.492768,1.395014,0.117789,0.099908,0.067405,0.070818,0.120259,0.304029,0.120215,0.039892,0.034664,0.055561,122,1.004332
0.038021,1.144343,3.344693,0.469566,0.544583,0.507318,0.683921,1.050719,2.791402,1.026051,0.375938,0.199935,0.186679,0.186636,0.020774,3549387.132234,0.006462,0.444824,0.397134,0.518187,0.436032,2.509953,0.118799,0.075574,0.143373,0.049306,0.097173,0.320768,0.140395,0.035799,0.026527,0.04819,115.5,1.003588
0.038021,1.144343,3.344693,0.469566,0.544583,0.507318,0.683921,1.050719,2.791402,1.026051,0.375938,0.199935,0.186679,0.186636,0.020774,3549387.132234,0.006462,0.444824,0.397134,0.518187,0.436032,2.509953,0.118799,0.075574,0.143373,0.049306,0.097173,0.320768,0.140395,0.035799,0.026527,0.04819,115.5,1.003588
0.055637,0.890421,3.865315,0.383034,0.340726,0.534795,0.699742,1.1671,2.720893,0.558592,0.417092,0.196463,0.204185,0.171344,0.024173,177717.729237,0.014794,0.733236,0.398485,0.386516,0.675291,1.454917,0.106407,0.100428,0.071324,0.055143,0.105433,0.309069,0.132701,0.043308,0.039584,0.050077,150,1.002949
0.055637,0.890421,3.865315,0.383034,0.340726,0.534795,0.699742,1.1671,2.720893,0.558592,0.417092,0.196463,0.204185,0.171344,0.024173,177717.729237,0.014794,0.733236,0.398485,0.386516,0.675291,1.454917,0.106407,0.100428,0.071324,0.055143,0.105433,0.309069,0.132701,0.043308,0.039584,0.050077,150,1.002949
0.114435,0.441639,3.768118,0.42955,0.174098,0.625613,0.782312,1.183982,2.685667,0.792546,0.416409,0.208177,0.206091,0.222016,0.045422,11959.10191,0.014423,0.233345,0.269753,0.32978,0.489576,1.508595,0.099636,0.074801,0.056566,0.061055,0.102742,0.305278,0.114777,0.029671,0.031612,0.06056,129,1.00759
0.092591,-0.045117,3.086979,0.516763,0.258015,0.603662,0.739023,1.17545,2.672257,0.570079,0.390053,0.19216,0.189141,0.182053,0.019986,26297.530649,0.019846,0.192657,0.19702,0.296234,0.461491,1.073882,0.100431,0.08717,0.056485,0.055109,0.103876,0.303228,0.130718,0.031915,0.028318,0.054789,139.75,1.002879
0.045697,0.688316,3.957369,0.322585,0.273178,0.582588,0.784442,1.25017,2.732972,0.625722,0.419196,0.220289,0.211387,0.188027,0.023852,4447.29227,0.010008,0.364121,0.418624,0.41044,0.743003,3.990027,0.138101,0.115415,0.082744,0.057267,0.113393,0.312507,0.125805,0.045153,0.026453,0.048739,123.75,1.007813
0.045697,0.688316,3.957369,0.322585,0.273178,0.582588,0.784442,1.25017,2.732972,0.625722,0.419196,0.220289,0.211387,0.188027,0.023852,4447.29227,0.010008,0.364121,0.418624,0.41044,0.743003,3.990027,0.138101,0.115415,0.082744,0.057267,0.113393,0.312507,0.125805,0.045153,0.026453,0.048739,123.75,1.007813
0.045697,0.688316,3.957369,0.322585,0.273178,0.582588,0.784442,1.25017,2.732972,0.625722,0.419196,0.220289,0.211387,0.188027,0.023852,4447.29227,0.010008,0.364121,0.418624,0.41044,0.743003,3.990027,0.138101,0.115415,0.082744,0.057267,0.113393,0.312507,0.125805,0.045153,0.026453,0.048739,123.75,1.007813
0.045697,0.688316,3.957369,0.322585,0.273178,0.582588,0.784442,1.25017,2.732972,0.625722,0.419196,0.220289,0.211387,0.188027,0.023852,4447.29227,0.010008,0.364121,0.418624,0.41044,0.743003,3.990027,0.138101,0.115415,0.082744,0.057267,0.113393,0.312507,0.125805,0.045153,0.026453,0.048739,123.75,1.007813
0.058461,0.771794,3.718551,0.416917,0.373343,0.609529,0.768808,1.190473,2.742098,1.032124,0.47478,0.23506,0.225806,0.220378,0.04367,175509.665682,0.013933,0.40542,0.241991,0.405982,0.57338,1.3191,0.093388,0.106851,0.076633,0.060816,0.104769,0.314805,0.142405,0.039246,0.037462,0.060964,128,1.00871
0.113969,0.201664,3.354647,0.480726,0.19787,0.63976,0.756649,1.207209,2.691467,0.485734,0.425668,0.196761,0.202046,0.189843,0.024576,16536.541144,0.016189,0.242831,0.21199,0.485259,0.535876,3.12244,0.106328,0.127759,0.065951,0.063425,0.102857,0.308158,0.138813,0.028767,0.02761,0.060467,151.5,1.002729
0.088253,0.807614,3.532305,0.466154,0.388685,0.589932,0.714257,1.108632,2.688501,0.970833,0.481636,0.224548,0.211262,0.2184,0.034164,1727512.072443,0.020989,0.378699,0.422921,0.42198,0.441901,1.879466,0.09812,0.096612,0.072955,0.059643,0.103767,0.306702,0.108934,0.03403,0.035964,0.051509,128.5,1.003103
0.044268,0.996206,3.586641,0.439021,0.30012,0.573126,0.758031,1.227122,2.704706,0.888271,0.394451,0.192502,0.213256,0.18561,0.028495,11962.640919,0.027496,0.859896,0.644704,0.486495,0.588028,1.989866,0.134384,0.142457,0.085904,0.098043,0.112323,0.309982,0.159838,0.042435,0.044505,0.064276,158.5,1.003089
0.035875,0.048744,4.738431,0.211694,0.341224,0.54165,0.734769,1.210881,2.707279,0.488112,0.411399,0.160439,0.17217,0.180007,0.019963,6771.909763,0.015607,0.463282,0.516805,0.5949,0.807699,1.523466,0.197791,0.154468,0.058463,0.059059,0.113183,0.309231,0.234814,0.064378,0.045233,0.050672,106,1.00434
0.035875,0.048744,4.738431,0.211694,0.341224,0.54165,0.734769,1.210881,2.707279,0.488112,0.411399,0.160439,0.17217,0.180007,0.019963,6771.909763,0.015607,0.463282,0.516805,0.5949,0.807699,1.523466,0.197791,0.154468,0.058463,0.059059,0.113183,0.309231,0.234814,0.064378,0.045233,0.050672,106,1.00434
0.035875,0.048744,4.738431,0.211694,0.341224,0.54165,0.734769,1.210881,2.707279,0.488112,0.411399,0.160439,0.17217,0.180007,0.019963,6771.909763,0.015607,0.463282,0.516805,0.5949,0.807699,1.523466,0.197791,0.154468,0.058463,0.059059,0.113183,0.309231,0.234814,0.064378,0.045233,0.050672,106,1.00434
0.073777,0.397373,3.906688,0.276902,0.4302,0.527612,0.685756,1.122588,2.739972,0.79694,0.42878,0.15903,0.191831,0.157057,0.028038,3197404.4184,0.012189,0.328503,0.282074,0.416733,0.787543,2.036338,0.143674,0.06752,0.152119,0.051349,0.102008,0.313841,0.171189,0.027161,0.039236,0.050664,159.5,1.00361
0.073777,0.397373,3.906688,0.276902,0.4302,0.527612,0.685756,1.122588,2.739972,0.79694,0.42878,0.15903,0.191831,0.157057,0.028038,3197404.4184,0.012189,0.328503,0.282074,0.416733,0.787543,2.036338,0.143674,0.06752,0.152119,0.051349,0.102008,0.313841,0.171189,0.027161,0.039236,0.050664,159.5,1.00361
0.073777,0.397373,3.906688,0.276902,0.4302,0.527612,0.685756,1.122588,2.739972,0.79694,0.42878,0.15903,0.191831,0.157057,0.028038,3197404.4184,0.012189,0.328503,0.282074,0.416733,0.787543,2.036338,0.143674,0.06752,0.152119,0.051349,0.102008,0.313841,0.171189,0.027161,0.039236,0.050664,159.5,1.00361
