@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.114007,-0.172834,-0.13373,3.40899,0.451486,0.237701,0.210245,0.619321,0.782063,0.06024,1.027631,0.801903,0.464684,0.460077,0.621131,0.22708,0.217117,0.171893,0.619211,0.427811,0.576661,1.517534,2.058152,0.145849,0.075483,0.107285,0.045547,0.114302,9.466089,0.384593,0.737204,0.033471,0.021067,0.031981,0.062139,0.213783,0.179218,32.213017,111.75,1.007162,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.091259,0.322576,0.05476,3.936732,0.362852,0.374926,0.256574,0.598531,0.781457,0.078763,1.318901,1.257346,0.575163,0.455903,0.722632,0.24675,0.246809,0.203946,0.318327,0.393108,0.60365,1.122897,2.459489,0.098554,0.075417,0.071985,0.061226,0.111152,13.685612,0.430489,0.544977,0.033401,0.024754,0.032099,0.053813,0.213917,0.408526,87.991494,102,1.015194,76.99302,5.205659,1.44101,0.674078,0.853237,0.883183,0.034647,21.19357,5.439847,784.6336,2.370014,0.041259,0.154294,0.484309,0.000534,0.004502,889.3623,1.875245,0,0.846871,0.111465,0,0.129767,0.004319,772.5526,751406.1
0.079579,0.503649,0.135118,3.476292,0.465383,0.344751,0.284406,0.603282,0.796623,0.059231,1.312111,0.819084,0.538268,0.487002,0.636097,0.238185,0.239029,0.19396,0.275883,0.42134,0.508679,0.800419,1.406834,0.105942,0.074399,0.081201,0.049517,0.108498,5.848662,0.293638,0.647963,0.032366,0.014503,0.026187,0.052247,0.213825,0.301625,68.175534,136,1.008737,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.085116,-0.058329,-0.068713,3.358089,0.500075,0.399197,0.257557,0.581686,0.757951,0.042264,0.896969,0.815737,0.403206,0.403191,0.520745,0.214842,0.21616,0.161342,0.438323,0.327514,0.740844,0.680732,1.057559,0.089484,0.083193,0.069018,0.061467,0.108039,4.80666,0.311646,0.461529,0.037429,0.016249,0.030458,0.052893,0.213128,0.182134,61.428227,138.5,1.009015,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.03149,1.164149,0.031754,3.774374,0.378754,0.338846,0.416632,0.509537,0.721008,0.010565,0.659492,0.770094,0.410469,0.43393,0.533263,0.208065,0.1982,0.135177,0.311142,0.574529,0.548824,1.630401,2.32084,0.08579,0.075917,0.071172,0.071025,0.103927,21.284303,0.366018,0.473593,0.032644,0.013597,0.027927,0.05258,0.206228,0.319516,16.205058,131.5,1.00298,56.64852,3.350838,1.11924,0.810172,0.525202,0.879655,0.081346,94.91699,6.82954,63.10161,0.19232,0.00788,0.104756,0.045803,0.000189,0.004364,3938.221,0.805986,0,0.979361,0.110819,0,0.020227,0.001244,267.2176,6138.794
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.083753,0.909905,0.293489,3.022636,0.55754,0.401667,0.225432,0.702825,0.84316,0.066274,1.318431,0.541502,0.480169,0.436086,0.560677,0.215412,0.204889,0.150716,0.226894,0.282718,0.411413,0.717185,1.136748,0.070916,0.064645,0.061022,0.051256,0.11449,2.232494,0.196904,0.228497,0.028369,0.029384,0.037664,0.058575,0.212474,0.123963,132.813141,127,1.009851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3
0.091343,0.800029,-0.02938,4.20725,0.310185,0.260937,0.205885,0.611198,0.78134,0.054231,0.724404,0.712159,0.404013,0.386766,0.544073,0.220936,0.193893,0.162764,0.359533,0.475602,0.736061,1.456581,2.198637,0.076219,0.063774,0.069785,0.056174,0.111023,3.132617,0.487731,0.408398,0.0287,0.020214,0.035024,0.056232,0.211071,0.175014,13.982988,140.5,1.002653,98.78705,6.189179,1.488937,0.625282,1.124654,0.899727,0.142159,156.5869,5.833664,1025.377,2.847556,0.031441,0.044767,0.241865,0.000146,0.010535,13341.76,0.607092,0,0.924101,0.132397,0,0.070185,0.002461,697.3229,509705.6
0.123576,0.044973,0.308536,3.232193,0.507887,0.447249,0.269794,0.634675,0.800546,0.047134,0.781354,0.867155,0.420124,0.454396,0.629026,0.241344,0.234348,0.164378,0.20158,0.303788,0.524828,0.744492,1.206641,0.087685,0.064997,0.067106,0.055185,0.106515,3.756495,0.265612,0.404801,0.032259,0.023939,0.033818,0.058227,0.215544,0.116941,45.602132,153.25,1.003518,95.77401,6.254381,1.527104,0.601271,1.226191,0.902236,0.091969,26.48163,5.353251,154.2237,0.441784,0.007951,0.013894,0.092031,0.000104,0.01402,1115.842,0.258662,0,0.952064,0.124669,0,0.045669,0.003097,961.3209,196401.5
0.062038,0.335196,0.09074,3.702325,0.415608,0.38118,0.311942,0.545669,0.706879,0.028712,0.837073,0.895244,0.445552,0.462624,0.475594,0.216276,0.203602,0.151165,0.411543,0.523912,0.722149,1.477154,2.709873,0.142455,0.073888,0.079316,0.079034,0.109248,12.66261,0.271134,0.71033,0.040467,0.020001,0.035533,0.050893,0.214714,0.288331,14.25277,139,1.003239,80.30049,4.600585,1.258266,0.661911,0.857068,0.884301,0.110619,152.3726,6.657046,1275.674,4.198782,0.049241,0.068053,0.297026,0.000292,0.006589,13245.79,0.860183,0,0.771638,0.090583,0,0.17633,0.004222,490.9633,101860.8
0.078277,0.404166,0.003918,3.74949,0.433889,0.25827,0.236133,0.630707,0.788047,0.027837,0.601905,0.800668,0.47719,0.422922,0.576918,0.231289,0.215904,0.168257,0.212611,0.411761,0.712678,0.871056,1.604884,0.083239,0.062549,0.078527,0.09266,0.105154,2.554363,0.42988,0.470696,0.027772,0.023158,0.038031,0.060856,0.21392,0.151797,28.896158,148,1.002571,78.59842,5.224477,1.425692,0.673643,0.994218,0.901991,0.107795,52.70387,5.529702,61.29415,0.24483,0.007743,0.015127,0.072722,0.000114,0.009308,1693.373,0.321509,0,0.874834,0.109516,0,0.109573,0.004584,495.393,46604.75
0.10646,0.519487,0.429556,3.285769,0.518352,0.376488,0.263534,0.673209,0.818589,0.036373,0.630883,0.531231,0.392341,0.42966,0.609832,0.22522,0.218752,0.161703,0.217915,0.338202,0.677411,0.591858,1.160387,0.109351,0.081333,0.084722,0.055369,0.116155,6.134122,0.434078,0.7228,0.032548,0.018743,0.034423,0.055266,0.215602,0.173441,21.081053,120,1.002905,86.02551,6.024536,1.529527,0.637393,1.267974,0.900157,0.100927,37.15894,5.151886,87.51837,0.509709,0.011211,0.015239,0.155573,0.000082,0.010813,1334.61,0.302081,0,0.973369,0.143655,0,0.025939,0.001852,710.1096,113049.4
0.075954,0.643735,0.357178,3.631891,0.460443,0.415735,0.432543,0.590265,0.724792,0.027932,0.582017,0.571705,0.376906,0.35983,0.435897,0.206614,0.186633,0.15221,0.516341,0.454095,0.82299,2.773492,2.568391,0.215802,0.101041,0.113707,0.080502,0.101364,139.797095,0.290108,0.478209,0.061935,0.026671,0.033367,0.055815,0.214923,0.727327,16.024908,131,1.00309,99.51439,5.857807,1.407111,0.635142,1.648519,0.89605,0.13144,100.0234,6.072183,1099.68,3.03036,0.025449,0.051519,1.122101,0.000114,0.017786,8320.24,0.775573,0,0.966711,0.134057,0,0.032202,0.003046,600.7339,57134.05
0.100959,0.897319,0.34918,3.912706,0.387102,0.441779,0.276252,0.635981,0.811099,0.047276,0.664794,0.74748,0.429596,0.477338,0.54302,0.21781,0.219103,0.179156,0.342421,0.455822,0.990555,0.839513,1.39423,0.122823,0.088664,0.071134,0.069576,0.114305,6.720935,0.349831,0.389789,0.042192,0.022858,0.024335,0.054145,0.216227,0.250288,43.447589,157.75,1.005717,95.96789,6.355222,1.521852,0.621056,1.461705,0.896642,0.100572,54.9183,5.572732,489.6187,2.438197,0.038765,0.019222,0.429166,0.000185,0.01337,7749.863,0.597809,0,0.934088,0.106513,0,0.061609,0.003327,738.7858,360509.7
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.062002,0.498174,-0.031019,4.872205,0.236935,0.355752,0.293579,0.56199,0.725342,0.022042,0.8292,0.673485,0.434565,0.349539,0.578754,0.220796,0.190959,0.164101,0.461643,0.678283,1.030832,2.181382,1.470857,0.135876,0.086072,0.074719,0.068375,0.102863,17.233434,0.310514,0.672575,0.051669,0.01963,0.029345,0.055123,0.209374,0.389341,22.344185,125.25,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.062002,0.498174,-0.031019,4.872205,0.236935,0.355752,0.293579,0.56199,0.725342,0.022042,0.8292,0.673485,0.434565,0.349539,0.578754,0.220796,0.190959,0.164101,0.461643,0.678283,1.030832,2.181382,1.470857,0.135876,0.086072,0.074719,0.068375,0.102863,17.233434,0.310514,0.672575,0.051669,0.01963,0.029345,0.055123,0.209374,0.389341,22.344185,125.25,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.098647,0.221059,0.024753,4.000793,0.390816,0.43184,0.283419,0.623894,0.798424,0.041758,0.965787,0.827936,0.452695,0.449966,0.494895,0.224027,0.237664,0.178443,0.582969,0.429711,0.795051,1.019215,1.136069,0.130024,0.104161,0.095223,0.074229,0.11534,5.903005,0.365549,0.591665,0.035264,0.02407,0.038356,0.06178,0.212109,0.327452,76.187843,130,1.006589,86.15426,5.763101,1.498627,0.62519,1.122203,0.891773,0.06363,18.96289,5.426343,113.5107,0.63242,0.019959,0.030966,0.271222,0.000273,0.016139,1555.94,0.844293,0,0.949401,0.114115,0,0.048071,0.00335,864.4428,296573
0.026759,1.012563,0.004227,3.529596,0.466347,0.449207,0.386832,0.569806,0.758046,0.018484,0.890331,0.699485,0.492568,0.43509,0.585979,0.227553,0.212225,0.171628,0.274201,0.434913,0.533307,0.783159,0.94026,0.086428,0.057055,0.056466,0.060075,0.105718,5.400256,0.440368,0.534636,0.028469,0.014383,0.024795,0.050297,0.217071,0.186503,73.183134,155.5,1.01138,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07
0.073253,0.572003,-0.055736,4.073912,0.370445,0.26128,0.215839,0.572129,0.733983,0.03108,0.673176,0.642804,0.478949,0.438386,0.585657,0.218449,0.198008,0.160017,0.355598,0.475927,0.667878,1.9899,3.144455,0.128214,0.068541,0.069424,0.088829,0.105939,24.147806,0.277618,0.485539,0.051278,0.021316,0.029937,0.054429,0.20969,0.384498,16.525524,118.5,1.002703,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.073253,0.572003,-0.055736,4.073912,0.370445,0.26128,0.215839,0.572129,0.733983,0.03108,0.673176,0.642804,0.478949,0.438386,0.585657,0.218449,0.198008,0.160017,0.355598,0.475927,0.667878,1.9899,3.144455,0.128214,0.068541,0.069424,0.088829,0.105939,24.147806,0.277618,0.485539,0.051278,0.021316,0.029937,0.054429,0.20969,0.384498,16.525524,118.5,1.002703,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.070006,0.879036,-0.077879,4.617398,0.308725,0.460195,0.280352,0.562596,0.727056,0.016089,0.663724,0.495692,0.397595,0.382856,0.447593,0.210681,0.195129,0.139545,0.234631,0.541626,0.8566,1.403909,1.287903,0.091219,0.077141,0.086319,0.05726,0.100359,10.791539,0.269715,0.527635,0.024433,0.021519,0.030393,0.053391,0.213816,0.242096,46.967234,148.5,1.003433,78.90321,4.671966,1.315297,0.624715,0.965418,0.901684,0.125363,108.8899,6.004067,36.66622,0.136062,0.003383,0.016859,0.111327,0.000075,0.006598,4068.678,0.232677,0,0.881491,0.11212,0,0.104534,0.004196,550.1719,23153.58
0.104158,0.353927,0.065237,3.343367,0.482311,0.42103,0.269417,0.651016,0.808995,0.064397,0.81988,0.738346,0.396766,0.461762,0.579699,0.23646,0.221234,0.170676,0.330189,0.428559,0.753576,1.005984,1.477008,0.117213,0.086725,0.08028,0.075505,0.113264,4.734912,0.465804,0.638375,0.027226,0.024875,0.038469,0.061658,0.215848,0.275543,44.227396,119.5,1.006704,80.94961,5.774409,1.518377,0.624266,1.153582,0.902111,0.07292,36.75581,5.157303,244.27,0.797958,0.022756,0.028324,0.288241,0.000108,0.012138,2289.923,0.769434,0,0.856858,0.127966,0,0.122734,0.004677,695.9775,701661.6
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.114369,-0.234762,0.379997,3.728069,0.437814,0.404429,0.250613,0.614416,0.754751,0.047737,1.028554,0.76152,0.398906,0.427158,0.610718,0.224716,0.214467,0.189285,0.245015,0.398503,0.62433,1.438101,1.100739,0.095036,0.095616,0.07564,0.062012,0.104684,14.632501,0.253561,0.6578,0.031553,0.021206,0.035861,0.057511,0.21501,0.349385,14.015826,140.5,1.005876,97.95794,6.07657,1.483344,0.551883,1.447538,0.894385,0.102556,49.62952,5.586073,543.4805,1.134452,0.010709,0.036867,0.618258,0.000254,0.010891,2192.15,0.648522,0,0.669774,0.097641,0,0.221324,0.006677,873.3383,235733.4
0.112451,0.607124,-0.136347,3.45338,0.462536,0.403514,0.23243,0.63008,0.775221,0.047869,0.967184,0.810195,0.526214,0.408778,0.521064,0.171089,0.211074,0.179035,0.344512,0.70642,0.691101,0.805626,1.427626,0.113122,0.107257,0.066598,0.053987,0.104713,9.327317,0.328798,0.374435,0.030758,0.023202,0.035316,0.057948,0.210654,0.331728,68.451208,132.5,1.012965,83.32484,5.737449,1.498739,0.618523,1.130283,0.896257,0.078238,35.26219,5.113477,478.4041,1.305402,0.015042,0.02699,0.610856,0.000143,0.010552,1661.047,0.578357,0,0.766312,0.102199,0,0.179197,0.005107,851.2426,219965.9
0.075519,0.496697,0.157466,4.158139,0.384679,0.447288,0.274815,0.607772,0.778236,0.063566,1.028335,0.816368,0.474174,0.42499,0.605013,0.235566,0.218749,0.173183,0.287292,0.457276,0.725035,1.127003,1.336772,0.120435,0.089579,0.061491,0.055335,0.110852,14.074844,0.238088,0.382502,0.034672,0.016511,0.024599,0.050371,0.21286,0.398138,80.603175,100,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.075519,0.496697,0.157466,4.158139,0.384679,0.447288,0.274815,0.607772,0.778236,0.063566,1.028335,0.816368,0.474174,0.42499,0.605013,0.235566,0.218749,0.173183,0.287292,0.457276,0.725035,1.127003,1.336772,0.120435,0.089579,0.061491,0.055335,0.110852,14.074844,0.238088,0.382502,0.034672,0.016511,0.024599,0.050371,0.21286,0.398138,80.603175,100,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.075519,0.496697,0.157466,4.158139,0.384679,0.447288,0.274815,0.607772,0.778236,0.063566,1.028335,0.816368,0.474174,0.42499,0.605013,0.235566,0.218749,0.173183,0.287292,0.457276,0.725035,1.127003,1.336772,0.120435,0.089579,0.061491,0.055335,0.110852,14.074844,0.238088,0.382502,0.034672,0.016511,0.024599,0.050371,0.21286,0.398138,80.603175,100,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.081167,0.225993,0.3014,3.51869,0.46858,0.443423,0.286252,0.606042,0.75928,0.049935,0.950536,0.814765,0.449366,0.429628,0.607619,0.210451,0.224531,0.167119,0.360703,0.348365,0.521649,1.02898,1.775674,0.091309,0.076913,0.062527,0.076152,0.106586,16.335012,0.264645,0.433846,0.031132,0.019394,0.033888,0.051138,0.2117,0.461466,42.568429,152,1.003766,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1
0.081167,0.225993,0.3014,3.51869,0.46858,0.443423,0.286252,0.606042,0.75928,0.049935,0.950536,0.814765,0.449366,0.429628,0.607619,0.210451,0.224531,0.167119,0.360703,0.348365,0.521649,1.02898,1.775674,0.091309,0.076913,0.062527,0.076152,0.106586,16.335012,0.264645,0.433846,0.031132,0.019394,0.033888,0.051138,0.2117,0.461466,42.568429,152,1.003766,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1
0.048508,0.74535,-0.059429,3.872822,0.397748,0.341756,0.196898,0.636804,0.794852,0.046388,0.98743,0.773679,0.499477,0.458728,0.530712,0.201164,0.22232,0.159746,0.367673,0.350593,0.706147,1.227839,3.07443,0.115993,0.114709,0.076975,0.068002,0.117598,6.327882,0.373546,0.632676,0.026997,0.020056,0.029475,0.052012,0.212123,0.391211,60.18023,130,1.007256,61.08536,4.634742,1.405386,0.790273,0.719161,0.90259,0.085229,60.25821,5.278215,78.71101,0.657788,0.024381,0.100065,0.164793,0.000145,0.006433,2781.523,0.601509,0,0.767643,0.079692,0,0.178486,0.003875,258.5176,54709.31
0.084059,0.640783,0.446471,3.484737,0.398949,0.320398,0.246559,0.573507,0.741773,0.029427,0.742381,0.703417,0.393256,0.426465,0.443555,0.181877,0.176621,0.16142,0.341379,0.362502,0.49653,1.579042,2.700908,0.083094,0.07174,0.065258,0.070202,0.103929,20.98438,0.305334,0.527249,0.034219,0.018103,0.035048,0.052366,0.21511,0.357371,21.385248,159.5,1.003112,107.5861,6.232763,1.441912,0.583098,1.288113,0.899094,0.147453,201.6053,6.25277,976.769,3.367519,0.035416,0.034245,0.256746,0.000139,0.007829,19353.78,0.470284,0,0.996005,0.131504,0,0.003981,0.002462,690.4479,108432.5
