@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[2]_linregc1 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[11]_kurtosis numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_linregerrQ numeric
@attribute voiceProb_sma_amean numeric
@attribute F0_sma_amean numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[4]_maxPos numeric
@attribute mfcc_sma_de[4]_linregc1 numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {funny,notfunny}

@data
1.958779,-8.382837,-9.452558,0.000521,0.762267,3.238051,-2.082058,-0.96218,-1.276119,3.539021,24.78699,0.468845,0.090935,0.102028,0.002292,0.444102,103.6971,0.362369,11.60483,-0.102288,4.295237,0.002268,3.995563,2868,0.000003,-0.000074,1.527338,0.352462,2731,1.528754,17.43361,notfunny
3.058536,3.182852,8.188938,0.000999,-4.621318,2.981214,-1.292583,2.089264,4.102012,2.982187,25.58445,0.333333,0.046779,0.039654,0.000829,0.486899,118.4711,1.606248,34.45109,-1.323041,13.94406,0.003612,5.225481,2769,0.000007,-0.003694,0.818933,0.507013,2777,0.975574,36.31585,notfunny
3.058536,3.182852,8.188938,0.000999,-4.621318,2.981214,-1.292583,2.089264,4.102012,2.982187,25.58445,0.333333,0.046779,0.039654,0.000829,0.486899,118.4711,1.606248,34.45109,-1.323041,13.94406,0.003612,5.225481,2769,0.000007,-0.003694,0.818933,0.507013,2777,0.975574,36.31585,notfunny
3.058536,3.182852,8.188938,0.000999,-4.621318,2.981214,-1.292583,2.089264,4.102012,2.982187,25.58445,0.333333,0.046779,0.039654,0.000829,0.486899,118.4711,1.606248,34.45109,-1.323041,13.94406,0.003612,5.225481,2769,0.000007,-0.003694,0.818933,0.507013,2777,0.975574,36.31585,notfunny
1.116991,-5.357898,-6.178779,-0.001127,-4.373892,2.694255,-4.127633,-5.202269,-4.893079,3.162326,26.2426,0.30853,0.079103,0.078141,0.001632,0.525486,122.0297,0.359275,9.90955,0.162723,5.660862,-0.000922,4.743177,397,0.000005,-0.00114,1.251877,0.407904,2280,1.359224,7.96953,notfunny
1.116991,-5.357898,-6.178779,-0.001127,-4.373892,2.694255,-4.127633,-5.202269,-4.893079,3.162326,26.2426,0.30853,0.079103,0.078141,0.001632,0.525486,122.0297,0.359275,9.90955,0.162723,5.660862,-0.000922,4.743177,397,0.000005,-0.00114,1.251877,0.407904,2280,1.359224,7.96953,notfunny
1.116991,-5.357898,-6.178779,-0.001127,-4.373892,2.694255,-4.127633,-5.202269,-4.893079,3.162326,26.2426,0.30853,0.079103,0.078141,0.001632,0.525486,122.0297,0.359275,9.90955,0.162723,5.660862,-0.000922,4.743177,397,0.000005,-0.00114,1.251877,0.407904,2280,1.359224,7.96953,notfunny
0.703529,-3.685483,-1.137552,0.003106,-2.136452,2.755181,-3.032647,-8.147748,-10.17271,2.928824,32.19189,0.359347,0.074283,0.074886,0.001714,0.527105,130.7618,1.559391,13.0625,-1.167685,7.585809,0.005286,5.683614,2977,0.000003,-0.002465,1.037034,0.018302,2483,1.21085,16.83829,notfunny
0.703529,-3.685483,-1.137552,0.003106,-2.136452,2.755181,-3.032647,-8.147748,-10.17271,2.928824,32.19189,0.359347,0.074283,0.074886,0.001714,0.527105,130.7618,1.559391,13.0625,-1.167685,7.585809,0.005286,5.683614,2977,0.000003,-0.002465,1.037034,0.018302,2483,1.21085,16.83829,notfunny
0.703529,-3.685483,-1.137552,0.003106,-2.136452,2.755181,-3.032647,-8.147748,-10.17271,2.928824,32.19189,0.359347,0.074283,0.074886,0.001714,0.527105,130.7618,1.559391,13.0625,-1.167685,7.585809,0.005286,5.683614,2977,0.000003,-0.002465,1.037034,0.018302,2483,1.21085,16.83829,notfunny
0.447295,-2.808384,-1.664308,-0.000077,-4.446712,3.491722,-0.436144,3.020804,7.915587,3.079797,28.84185,0.127647,0.057253,0.051056,0.000428,0.423841,28.41431,1.651004,10.54566,-2.445595,14.56425,-0.001541,6.476054,1547,0.000004,0.002553,0.528201,0.265408,2251,0.810458,4.50458,notfunny
0.064623,-9.767341,-12.45366,0.001749,-0.189796,2.960002,0.180168,0.816475,-0.189053,2.762284,18.31483,0.527526,0.093483,0.123553,0.003125,0.384929,38.53699,0.120652,7.842689,-0.931942,8.426787,0.000862,4.698067,2360,-0.000003,-0.001886,0.943562,-0.062492,2629,1.072817,20.36719,notfunny
0.064623,-9.767341,-12.45366,0.001749,-0.189796,2.960002,0.180168,0.816475,-0.189053,2.762284,18.31483,0.527526,0.093483,0.123553,0.003125,0.384929,38.53699,0.120652,7.842689,-0.931942,8.426787,0.000862,4.698067,2360,-0.000003,-0.001886,0.943562,-0.062492,2629,1.072817,20.36719,notfunny
2.312962,0.799196,3.213025,-0.000005,-4.795667,3.022846,-2.9213,-0.388438,-4.064771,4.744191,22.46669,0.511192,0.062591,0.039871,0.004538,0.448049,74.55656,-0.101303,29.94273,-0.517153,12.42138,-0.003551,8.905658,2156,0.000011,-0.002541,0.743584,-0.318739,1730,0.845017,45.11108,notfunny
1.106166,-12.36314,-12.37229,-0.000098,-3.803483,2.615489,0.794354,-0.148681,1.135559,2.868212,26.05316,0.634604,0.108092,0.115329,0.007739,0.416746,62.55339,1.085467,8.971683,0.345162,5.868709,-0.000412,3.876463,1636,-0.000004,-0.002269,3.764638,0.348746,1934,2.763032,14.14055,notfunny
1.834975,2.713221,2.07794,0.000701,-5.17214,3.054486,-6.028913,-6.135417,-7.048731,2.978868,40.67165,0.46219,0.042503,0.039487,0.001362,0.599635,185.2797,1.909267,18.90125,-1.168525,15.05751,0.005441,6.099805,2488,-0.000002,-0.001786,0.658834,0.339192,2855,0.882798,108.8697,notfunny
1.834975,2.713221,2.07794,0.000701,-5.17214,3.054486,-6.028913,-6.135417,-7.048731,2.978868,40.67165,0.46219,0.042503,0.039487,0.001362,0.599635,185.2797,1.909267,18.90125,-1.168525,15.05751,0.005441,6.099805,2488,-0.000002,-0.001786,0.658834,0.339192,2855,0.882798,108.8697,notfunny
0.927001,-15.99706,-17.32125,-0.000058,-0.572481,2.455862,0.599375,1.425434,-2.138971,2.827629,38.26127,0.45493,0.128987,0.144034,0.008035,0.316827,35.83515,0.805915,4.503702,-0.777304,4.547141,-0.001371,3.818356,2866,-0.000004,-0.002179,1.325794,-0.05905,2831,1.837907,4.535491,notfunny
0.927001,-15.99706,-17.32125,-0.000058,-0.572481,2.455862,0.599375,1.425434,-2.138971,2.827629,38.26127,0.45493,0.128987,0.144034,0.008035,0.316827,35.83515,0.805915,4.503702,-0.777304,4.547141,-0.001371,3.818356,2866,-0.000004,-0.002179,1.325794,-0.05905,2831,1.837907,4.535491,notfunny
2.056325,-5.392501,-0.342452,0.001326,-1.638699,3.133917,4.128109,-1.459848,-9.137398,2.328563,45.04643,0.206897,0.067931,0.060242,0.000993,0.546607,177.8412,0.271604,5.209569,-0.399609,3.198082,0.004194,3.816203,2627,-0.000012,-0.001408,0.907666,0.607851,1602,1.208185,5.156488,notfunny
2.056325,-5.392501,-0.342452,0.001326,-1.638699,3.133917,4.128109,-1.459848,-9.137398,2.328563,45.04643,0.206897,0.067931,0.060242,0.000993,0.546607,177.8412,0.271604,5.209569,-0.399609,3.198082,0.004194,3.816203,2627,-0.000012,-0.001408,0.907666,0.607851,1602,1.208185,5.156488,notfunny
1.913867,-0.794498,0.053723,-0.000405,-9.428179,3.095623,-2.284317,-1.684096,-3.392435,4.123867,13.45964,0.140956,0.043041,0.038399,0.000282,0.336365,8.265776,2.834884,17.45285,-1.868765,8.12152,-0.002234,3.439008,2005,-0.000001,0.000766,0.488191,0.174416,2005,0.746642,9.047057,notfunny
1.663378,-14.0686,-14.55085,-0.002461,0.69136,3.321636,4.685292,10.05556,7.598064,3.737086,39.35403,0.54265,0.089251,0.053313,0.008295,0.333749,34.97221,1.075292,6.553602,-1.159217,7.003951,-0.00487,5.296316,442,-0.000011,-0.007997,1.507228,-0.574453,2774,1.544494,7.172947,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
1.244701,-7.815619,-8.270472,0.002249,1.124293,3.087821,0.134917,0.457201,-1.007179,2.825092,24.26815,0.364791,0.062233,0.068538,0.002328,0.307083,30.13356,1.074643,8.532394,-0.756835,5.369192,0.005272,5.420373,2424,0.000013,-0.000529,0.796561,0.061792,1610,1.223129,8.691265,notfunny
3.035466,-9.716957,-9.80346,0.001367,0.710892,3.917958,-0.922767,0.637277,2.768134,3.792393,17.36809,0.505142,0.098989,0.098068,0.001184,0.422888,69.1444,1.056703,6.670475,-0.438248,3.872354,-0.002132,3.480129,446,0.000003,-0.002207,0.803559,-0.013488,2073,0.86346,11.77647,notfunny
0.766743,4.432969,5.144678,0.000989,-11.63545,3.743093,-14.1003,-19.20829,-1.424988,2.75137,47.27645,0.14761,0.036754,0.036772,0.000236,0.717417,306.2231,2.766057,33.93836,-1.110915,11.25849,0.002796,6.23169,1535,0.000011,0.001205,0.812188,0.048583,2001,0.84745,49.21035,notfunny
2.429671,-2.798935,-4.439806,-0.001203,-0.652493,2.896855,0.571411,3.431877,-0.619838,2.902771,24.16524,0.300061,0.049679,0.05151,0.000697,0.338666,9.318783,0.685317,20.60152,-1.353978,8.635246,-0.000453,4.242959,2279,-0.000002,-0.002639,0.588754,0.016567,737,0.837871,20.24663,notfunny
1.404104,-3.600552,-4.053823,-0.001054,1.261266,3.155578,2.857942,1.829066,-1.305261,2.768097,24.97419,0.212341,0.038034,0.03254,0.000597,0.43748,86.28369,1.079875,13.68819,-0.799275,9.16355,-0.003203,6.985868,2200,0.000006,0.000064,0.601794,-0.12255,2719,0.680629,14.10282,notfunny
2.064397,-6.846807,-6.350607,0.000096,3.130337,2.903998,1.240011,3.773595,4.78588,3.609021,29.07771,0.326679,0.052381,0.056918,0.003351,0.558594,149.5912,1.40898,19.48084,-0.919522,7.552572,-0.003719,6.847253,1051,0.000002,-0.007121,1.914447,-0.118736,2099,1.991722,15.75787,notfunny
2.253526,-5.275951,-3.870145,0.000935,-3.567499,3.059306,-4.401868,-2.367294,-0.292832,3.594444,23.73527,0.515427,0.068856,0.065001,0.005047,0.407359,73.7502,0.670233,9.825472,-0.024149,7.088711,0.005942,4.465298,2553,0.000006,0.0003,1.440074,0.091851,1179,1.927486,17.40126,notfunny
0.991317,-10.70084,-11.25542,0.000399,1.188245,2.84205,-1.415532,-1.709705,-0.589913,2.817279,9.749662,0.355112,0.084664,0.099657,0.00384,0.279188,16.15718,0.1411,3.791842,0.009645,2.842776,0.003312,3.640057,899,-0.000003,0.000648,0.919695,0.935095,2406,0.971867,4.711653,notfunny
1.831761,-1.297963,-0.060948,0.003691,-1.591771,2.954122,-2.369008,-0.301232,1.619966,3.323046,23.34615,0.269813,0.035872,0.043348,0.000872,0.41329,63.17506,2.228498,13.9995,-1.189815,10.05998,0.002759,6.399579,1426,-0.000001,0.009692,1.49131,-0.950835,1025,1.209032,16.52503,notfunny
2.117747,-4.026798,-3.562343,0.000115,-8.600306,3.228111,-8.277854,-9.431443,-5.817724,2.877209,56.09106,0.519661,0.071057,0.066165,0.001348,0.594247,220.5659,1.20437,16.76021,-0.649222,7.135272,0.001236,4.667683,1486,0.000002,-0.000759,0.855851,0.178388,1960,1.380942,64.53481,notfunny
2.117747,-4.026798,-3.562343,0.000115,-8.600306,3.228111,-8.277854,-9.431443,-5.817724,2.877209,56.09106,0.519661,0.071057,0.066165,0.001348,0.594247,220.5659,1.20437,16.76021,-0.649222,7.135272,0.001236,4.667683,1486,0.000002,-0.000759,0.855851,0.178388,1960,1.380942,64.53481,notfunny
2.117747,-4.026798,-3.562343,0.000115,-8.600306,3.228111,-8.277854,-9.431443,-5.817724,2.877209,56.09106,0.519661,0.071057,0.066165,0.001348,0.594247,220.5659,1.20437,16.76021,-0.649222,7.135272,0.001236,4.667683,1486,0.000002,-0.000759,0.855851,0.178388,1960,1.380942,64.53481,notfunny
2.117747,-4.026798,-3.562343,0.000115,-8.600306,3.228111,-8.277854,-9.431443,-5.817724,2.877209,56.09106,0.519661,0.071057,0.066165,0.001348,0.594247,220.5659,1.20437,16.76021,-0.649222,7.135272,0.001236,4.667683,1486,0.000002,-0.000759,0.855851,0.178388,1960,1.380942,64.53481,notfunny
1.403676,-4.080058,-2.147221,-0.003413,-13.89799,2.572148,-4.445435,-2.542918,-11.33513,3.033766,43.45142,0.379915,0.063389,0.042917,0.00117,0.569181,153.5729,0.12013,10.20271,-0.225362,8.685363,-0.002385,6.23438,302,0,-0.000201,0.870694,0.040268,262,1.51234,26.35999,notfunny
1.403676,-4.080058,-2.147221,-0.003413,-13.89799,2.572148,-4.445435,-2.542918,-11.33513,3.033766,43.45142,0.379915,0.063389,0.042917,0.00117,0.569181,153.5729,0.12013,10.20271,-0.225362,8.685363,-0.002385,6.23438,302,0,-0.000201,0.870694,0.040268,262,1.51234,26.35999,notfunny
1.622975,-6.620082,2.168728,0.000365,-2.481017,2.838479,-1.110696,-0.281707,-0.708398,2.698115,18.11925,0.329099,0.09602,0.05412,0.003343,0.415,95.37524,1.586462,19.44403,0.008784,4.824073,-0.00101,3.894116,147,0.000006,0.001548,1.013303,0.115484,1023,1.394015,7.219036,notfunny
1.622975,-6.620082,2.168728,0.000365,-2.481017,2.838479,-1.110696,-0.281707,-0.708398,2.698115,18.11925,0.329099,0.09602,0.05412,0.003343,0.415,95.37524,1.586462,19.44403,0.008784,4.824073,-0.00101,3.894116,147,0.000006,0.001548,1.013303,0.115484,1023,1.394015,7.219036,notfunny
1.622975,-6.620082,2.168728,0.000365,-2.481017,2.838479,-1.110696,-0.281707,-0.708398,2.698115,18.11925,0.329099,0.09602,0.05412,0.003343,0.415,95.37524,1.586462,19.44403,0.008784,4.824073,-0.00101,3.894116,147,0.000006,0.001548,1.013303,0.115484,1023,1.394015,7.219036,notfunny
1.062292,-12.79559,-12.18968,0.000747,2.04571,3.370396,1.099821,1.473403,-0.123737,2.968276,7.375069,0.31458,0.124504,0.119812,0.001608,0.278624,10.28643,0.927839,4.708027,-0.747648,4.300293,-0.000956,3.897851,386,0.000002,-0.003825,0.63426,0.02589,2455,0.792093,4.434546,notfunny
2.078643,-4.567912,2.422336,0.00106,-2.4105,2.836732,-1.34711,-2.204226,1.275156,2.943199,13.12662,0.366606,0.063602,0.044074,0.002589,0.312234,14.52936,0.837227,6.423999,-0.40206,5.900859,-0.002397,6.028558,2688,0.000001,-0.00131,1.034701,0.381778,1149,1.651805,7.656411,notfunny
2.078643,-4.567912,2.422336,0.00106,-2.4105,2.836732,-1.34711,-2.204226,1.275156,2.943199,13.12662,0.366606,0.063602,0.044074,0.002589,0.312234,14.52936,0.837227,6.423999,-0.40206,5.900859,-0.002397,6.028558,2688,0.000001,-0.00131,1.034701,0.381778,1149,1.651805,7.656411,notfunny
1.761508,-3.678426,-4.350819,0.001027,-1.597037,2.855221,-6.040715,-7.59395,-5.092841,2.909794,44.00064,0.451906,0.073295,0.078182,0.002584,0.645038,203.8208,-0.013113,21.52635,-1.169715,11.13719,-0.002759,6.334459,1497,0.000005,-0.00115,0.836968,0.111693,2729,0.881484,33.36863,notfunny
1.314429,-7.72305,-5.59992,0.000046,-6.922898,3.128964,2.829945,6.660824,2.615243,2.985631,29.63403,0.389595,0.089168,0.064462,0.002979,0.42007,51.89656,1.191389,12.71409,3.692851,63.27876,0.000838,4.260775,400,0.000008,-0.001844,0.68327,0.013369,2887,0.886437,26.72824,notfunny
-0.648378,-13.02716,-13.60516,-0.00048,-5.50335,2.916962,-2.580262,-2.316459,-3.398865,3.821678,15.06844,0.251664,0.139159,0.145287,0.000756,0.342215,34.42291,0.815866,5.159205,-0.301993,4.13975,-0.000324,4.64006,1872,0.000005,0.000205,0.751914,0.257694,1947,0.972808,4.245005,notfunny
2.598945,-9.247083,-8.642569,-0.000754,-0.909994,2.915461,-3.160298,-2.790849,-4.507174,3.297455,18.70381,0.422263,0.085855,0.080809,0.002182,0.334225,55.33352,1.225103,11.8783,-0.631284,3.887913,-0.001536,4.331,2561,0.000003,-0.000691,0.788654,0.235891,14,1.030844,11.51124,notfunny
0.765574,-9.412554,-4.769822,0.00602,-0.623659,3.568875,-3.099154,-3.424394,-4.06368,3.117997,29.13605,0.298246,0.086911,0.087579,0.002806,0.41892,90.59509,0.59665,8.441195,-0.204393,5.74294,0.005177,4.889296,95,0.000005,0.003419,1.330944,0.821782,1039,1.404574,5.768719,notfunny
1.118837,3.546244,4.253268,0.002622,-12.68238,2.849217,3.942238,5.884477,0.313155,3.167531,35.27032,0.153055,0.036305,0.043004,0.000333,0.369812,22.62845,1.117409,6.820233,-0.332159,3.691531,0.00387,3.601189,359,0,-0.006204,2.552356,-0.007061,365,3.642235,5.288751,notfunny
0.124717,-3.906639,-0.972894,-0.003876,-5.257951,3.003487,-7.001941,-6.583846,-2.18558,2.458057,13.06072,0.243799,0.059619,0.031947,0.000436,0.47459,90.27325,1.069662,18.84301,-2.336826,17.54444,-0.000648,4.192077,594,0.000001,0.001427,0.609809,0.095924,2887,0.782021,20.27188,notfunny
0.124717,-3.906639,-0.972894,-0.003876,-5.257951,3.003487,-7.001941,-6.583846,-2.18558,2.458057,13.06072,0.243799,0.059619,0.031947,0.000436,0.47459,90.27325,1.069662,18.84301,-2.336826,17.54444,-0.000648,4.192077,594,0.000001,0.001427,0.609809,0.095924,2887,0.782021,20.27188,notfunny
0.547032,-11.21871,-11.11188,-0.000545,-1.776129,3.062935,-0.054728,0.897342,0.965612,3.295995,16.50623,0.358137,0.117914,0.112725,0.0022,0.370298,57.55781,1.356351,5.909258,-0.374013,3.354671,-0.000041,3.388181,628,-0.000002,0.003307,1.347426,0.120984,2009,1.240878,4.338089,notfunny
0.547032,-11.21871,-11.11188,-0.000545,-1.776129,3.062935,-0.054728,0.897342,0.965612,3.295995,16.50623,0.358137,0.117914,0.112725,0.0022,0.370298,57.55781,1.356351,5.909258,-0.374013,3.354671,-0.000041,3.388181,628,-0.000002,0.003307,1.347426,0.120984,2009,1.240878,4.338089,notfunny
2.489279,-4.187963,-5.07551,0.002221,-1.711387,2.850049,-3.58676,-2.891412,-2.441594,3.446238,23.57487,0.394434,0.044084,0.050552,0.001424,0.369289,45.52058,1.367281,14.97178,-1.327049,8.179266,-0.003707,4.652437,1562,0.000002,-0.001377,0.645437,0.092096,1833,1.087418,27.81301,notfunny
2.489279,-4.187963,-5.07551,0.002221,-1.711387,2.850049,-3.58676,-2.891412,-2.441594,3.446238,23.57487,0.394434,0.044084,0.050552,0.001424,0.369289,45.52058,1.367281,14.97178,-1.327049,8.179266,-0.003707,4.652437,1562,0.000002,-0.001377,0.645437,0.092096,1833,1.087418,27.81301,notfunny
2.489279,-4.187963,-5.07551,0.002221,-1.711387,2.850049,-3.58676,-2.891412,-2.441594,3.446238,23.57487,0.394434,0.044084,0.050552,0.001424,0.369289,45.52058,1.367281,14.97178,-1.327049,8.179266,-0.003707,4.652437,1562,0.000002,-0.001377,0.645437,0.092096,1833,1.087418,27.81301,notfunny
2.489279,-4.187963,-5.07551,0.002221,-1.711387,2.850049,-3.58676,-2.891412,-2.441594,3.446238,23.57487,0.394434,0.044084,0.050552,0.001424,0.369289,45.52058,1.367281,14.97178,-1.327049,8.179266,-0.003707,4.652437,1562,0.000002,-0.001377,0.645437,0.092096,1833,1.087418,27.81301,notfunny
1.057002,-6.138776,-7.255105,-0.000229,-2.509291,2.746428,-0.326717,-0.971939,-2.382239,3.016272,19.53123,0.346038,0.055475,0.063455,0.001811,0.447374,90.62195,1.231067,6.340322,-0.755732,4.439577,-0.000409,4.61422,1756,-0.000003,0.000254,1.539472,-0.337096,1352,1.455002,14.7864,notfunny
0.784606,-11.30452,-10.54567,-0.000167,-2.338607,3.239974,-3.683064,-5.06952,-2.958072,3.011768,10.66485,0.227465,0.118942,0.106415,0.001026,0.289999,8.634043,1.078853,5.821193,-0.905672,5.593047,-0.001842,4.404099,2665,0.000005,-0.000644,0.581118,0.251724,2451,0.801775,3.878889,notfunny
0.565799,-6.865056,-6.728472,-0.000708,-2.331337,3.361018,-3.088143,-1.429641,-2.875726,4.696509,23.27664,0.30974,0.088486,0.084302,0.001351,0.421617,67.31502,0.607689,5.598344,-0.426495,6.92418,0.000016,4.309284,1665,0.000003,0.003761,0.839842,-0.072042,1699,1.146979,9.524456,notfunny
4.466534,-3.061799,0.21058,-0.003171,-0.134756,2.794865,-4.073412,-14.64707,-1.668758,3.992718,33.08728,0.448276,0.045179,0.019907,0.003558,0.502496,79.24615,1.129675,32.95866,-0.668176,9.462659,-0.003196,6.542534,1713,-0.000015,-0.001186,1.299637,-0.032983,1285,1.219258,26.26545,notfunny
2.991744,-3.854789,-6.03897,0.00315,1.005587,2.842581,8.99268,19.51678,15.00696,3.729483,43.35298,0.133091,0.033478,0.048226,0.000522,0.569571,195.9613,2.268267,59.10294,-2.226634,14.56874,-0.000264,5.08694,1112,-0.000002,0.006951,0.475676,0.055358,514,0.706487,15.04109,notfunny
2.991744,-3.854789,-6.03897,0.00315,1.005587,2.842581,8.99268,19.51678,15.00696,3.729483,43.35298,0.133091,0.033478,0.048226,0.000522,0.569571,195.9613,2.268267,59.10294,-2.226634,14.56874,-0.000264,5.08694,1112,-0.000002,0.006951,0.475676,0.055358,514,0.706487,15.04109,notfunny
2.991744,-3.854789,-6.03897,0.00315,1.005587,2.842581,8.99268,19.51678,15.00696,3.729483,43.35298,0.133091,0.033478,0.048226,0.000522,0.569571,195.9613,2.268267,59.10294,-2.226634,14.56874,-0.000264,5.08694,1112,-0.000002,0.006951,0.475676,0.055358,514,0.706487,15.04109,notfunny
1.224867,-3.044755,-3.821532,-0.000449,-7.357132,2.614149,-6.266757,-7.184439,-6.851494,2.769292,35.26974,0.284332,0.073836,0.069236,0.000829,0.552187,166.3412,0.606484,6.620452,-0.663718,6.95824,-0.000565,5.882425,2272,0.000001,-0.002934,0.997975,0.150553,1537,1.227221,15.18561,notfunny
1.224867,-3.044755,-3.821532,-0.000449,-7.357132,2.614149,-6.266757,-7.184439,-6.851494,2.769292,35.26974,0.284332,0.073836,0.069236,0.000829,0.552187,166.3412,0.606484,6.620452,-0.663718,6.95824,-0.000565,5.882425,2272,0.000001,-0.002934,0.997975,0.150553,1537,1.227221,15.18561,notfunny
1.224867,-3.044755,-3.821532,-0.000449,-7.357132,2.614149,-6.266757,-7.184439,-6.851494,2.769292,35.26974,0.284332,0.073836,0.069236,0.000829,0.552187,166.3412,0.606484,6.620452,-0.663718,6.95824,-0.000565,5.882425,2272,0.000001,-0.002934,0.997975,0.150553,1537,1.227221,15.18561,notfunny
3.613877,-3.523473,-5.050646,0.00207,-1.422559,2.611239,-3.550901,-3.278617,-0.252292,3.019521,23.59579,0.486388,0.065294,0.076717,0.00236,0.498962,113.7481,3.062355,31.12818,-0.559364,7.375147,0.002315,5.726338,1574,-0.000002,0.000678,0.592558,0.092322,1092,0.855522,37.92844,notfunny
1.808918,-9.526824,-11.16341,0.000057,2.370518,3.046136,-1.570139,-2.961383,-2.244378,2.943151,26.65117,0.406534,0.114716,0.13669,0.003137,0.528345,167.5674,0.58052,11.75066,-0.583638,5.559118,0.000123,5.010947,722,-0.000004,0.0015,0.913594,0.126167,92,1.433302,7.070116,notfunny
1.439008,-7.758011,-8.117135,0.001856,0.92771,3.26732,1.381402,-1.12273,1.132995,3.442044,25.93588,0.482154,0.088059,0.102141,0.002585,0.456095,102.8372,1.483364,16.30302,-0.844811,7.57427,0.000345,5.458632,807,-0.000003,0.002647,1.112242,0.170069,1666,1.065571,22.80192,notfunny
2.615189,-7.501665,-5.223217,-0.003427,-1.067747,2.738482,1.708152,1.318428,1.132048,2.634668,24.12665,0.644888,0.082015,0.060895,0.004302,0.421536,64.97023,-0.292286,16.94658,-0.297036,4.61708,-0.002083,4.466956,2690,-0.000003,0.004347,1.294256,-0.107411,2248,1.404539,20.33384,notfunny
1.093455,-2.399473,-2.01457,0.001167,-6.613736,3.088042,-10.54474,-11.48441,-4.128255,3.302697,31.28442,0.350272,0.054644,0.052835,0.001241,0.577551,176.8242,1.598233,21.63421,-1.134009,11.28052,0.002361,6.381202,741,-0.000007,-0.003663,0.782223,0.024263,329,0.756827,24.26388,notfunny
0.979311,-13.88141,-14.71747,-0.00199,4.406433,3.172522,4.640176,2.695604,2.013704,2.932377,26.40436,0.499698,0.110776,0.129327,0.004951,0.352379,33.48902,1.291464,8.67712,0.237631,4.932322,-0.002174,6.92403,46,0.000001,-0.003958,1.18792,0.429342,69,1.348901,9.066504,notfunny
0.979311,-13.88141,-14.71747,-0.00199,4.406433,3.172522,4.640176,2.695604,2.013704,2.932377,26.40436,0.499698,0.110776,0.129327,0.004951,0.352379,33.48902,1.291464,8.67712,0.237631,4.932322,-0.002174,6.92403,46,0.000001,-0.003958,1.18792,0.429342,69,1.348901,9.066504,notfunny
