@attribute Std_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.082683,0.014467,0.56043,3.563754,0.424499,0.41856,0.272697,0.616333,0.737085,0.025797,0.634984,0.610223,0.369243,0.405904,0.601714,0.211025,0.214697,0.162405,0.249216,0.336595,0.574787,1.300752,1.185493,0.09015,0.06445,0.070758,0.058475,0.103039,13.782233,0.288556,0.607867,0.027137,0.020569,0.034611,0.054309,0.212956,0.283436,38.104063,151.75,1.00478
0.047996,0.211548,-0.201787,3.725154,0.418413,0.409471,0.311155,0.559715,0.731037,0.025234,1.121057,1.015998,0.439862,0.483967,0.554459,0.222897,0.2274,0.20272,0.363672,0.588312,0.575351,1.46394,1.430366,0.11473,0.088434,0.09238,0.065866,0.106167,12.697237,0.322674,0.700779,0.033644,0.01617,0.028247,0.052531,0.215038,0.40796,39.733383,153.5,1.00549
0.110543,0.20864,0.367292,3.831928,0.398842,0.385478,0.254961,0.623733,0.780105,0.054272,1.007728,0.792899,0.446941,0.441415,0.587894,0.232284,0.233811,0.165115,0.2539,0.337018,0.594417,0.994145,1.381927,0.086744,0.084469,0.066557,0.061326,0.10779,8.570019,0.323166,0.626233,0.029311,0.022857,0.033782,0.051393,0.213869,0.364325,51.673039,132,1.005928
0.070715,0.274335,0.07521,3.620246,0.421313,0.341495,0.269481,0.543744,0.737943,0.047088,0.868683,0.872674,0.421941,0.441136,0.600668,0.2421,0.219531,0.168417,0.263257,0.371195,0.490822,1.049037,1.264491,0.075092,0.055716,0.051851,0.057981,0.101403,13.647358,0.25145,0.422922,0.026136,0.01821,0.023946,0.055645,0.217935,0.379118,15.256367,146,1.004133
0.070715,0.274335,0.07521,3.620246,0.421313,0.341495,0.269481,0.543744,0.737943,0.047088,0.868683,0.872674,0.421941,0.441136,0.600668,0.2421,0.219531,0.168417,0.263257,0.371195,0.490822,1.049037,1.264491,0.075092,0.055716,0.051851,0.057981,0.101403,13.647358,0.25145,0.422922,0.026136,0.01821,0.023946,0.055645,0.217935,0.379118,15.256367,146,1.004133
0.094116,0.380492,0.182436,3.714779,0.412191,0.302302,0.231045,0.610124,0.746594,0.046886,1.255023,0.940077,0.511804,0.471389,0.648966,0.229601,0.232047,0.193141,0.282904,0.326673,0.504894,0.873888,1.658172,0.083908,0.077312,0.069814,0.055721,0.105237,8.174958,0.265148,0.487148,0.031288,0.021064,0.028985,0.054955,0.217785,0.256627,38.711358,133.25,1.006657
0.115355,0.560054,-0.20971,3.776806,0.426935,0.318183,0.233235,0.63513,0.790261,0.056972,0.910537,0.655845,0.456125,0.453334,0.578206,0.238914,0.217371,0.181922,0.216091,0.35751,0.579427,1.029403,1.181967,0.109883,0.064905,0.058373,0.057406,0.109096,5.556345,0.273256,0.380708,0.028708,0.026595,0.03516,0.058907,0.204635,0.187919,52.530282,123,1.009041
0.061724,0.3968,0.357397,3.700541,0.426443,0.412564,0.25301,0.626048,0.768701,0.038611,1.021126,0.835443,0.395827,0.430538,0.599571,0.217029,0.221594,0.174607,0.268546,0.319263,0.500024,0.747228,2.927151,0.07529,0.064775,0.06776,0.056263,0.107768,6.850106,0.370039,0.81966,0.028241,0.019539,0.029047,0.051946,0.211739,0.224178,51.996402,156.5,1.007178
0.183334,0.317626,-0.012594,4.145959,0.36144,0.355521,0.271169,0.674387,0.83087,0.106802,1.159103,0.92147,0.586659,0.448174,0.452038,0.259023,0.24661,0.21914,0.394986,0.369547,0.745318,1.08965,1.464512,0.1019,0.070403,0.078146,0.062858,0.11675,4.331396,0.408009,0.520837,0.040894,0.026253,0.035943,0.054461,0.213209,0.25891,68.182237,120,1.013613
0.183334,0.317626,-0.012594,4.145959,0.36144,0.355521,0.271169,0.674387,0.83087,0.106802,1.159103,0.92147,0.586659,0.448174,0.452038,0.259023,0.24661,0.21914,0.394986,0.369547,0.745318,1.08965,1.464512,0.1019,0.070403,0.078146,0.062858,0.11675,4.331396,0.408009,0.520837,0.040894,0.026253,0.035943,0.054461,0.213209,0.25891,68.182237,120,1.013613
0.080803,0.132707,-0.363144,3.889354,0.348093,0.355898,0.46343,0.563341,0.674274,0.034623,0.820741,0.682771,0.465265,0.429675,0.472078,0.210466,0.184505,0.151942,0.29786,0.349045,0.528088,1.84105,3.069795,0.11202,0.082697,0.067356,0.159115,0.106793,54.621615,0.390133,0.903227,0.0403,0.020843,0.033461,0.049699,0.210919,0.615317,40.065293,131,1.005705
0.111613,0.486048,0.214139,3.805634,0.398554,0.423205,0.227286,0.664614,0.812286,0.047285,0.814543,0.74869,0.448689,0.456772,0.550809,0.213389,0.226997,0.173855,0.278024,0.415947,0.755176,0.960328,1.638608,0.085266,0.056975,0.064872,0.059719,0.111904,3.694349,0.287756,0.393281,0.033873,0.023475,0.035733,0.060587,0.212807,0.170021,27.091025,139.75,1.003737
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647
0.050044,0.054409,-0.398054,3.695869,0.491777,0.390375,0.38946,0.562383,0.690651,0.013527,0.422452,0.446268,0.357907,0.43996,0.43889,0.201237,0.18147,0.151511,0.209132,0.702358,0.978892,0.947621,1.689383,0.090746,0.077407,0.104107,0.0798,0.094894,33.365359,0.264926,1.196135,0.034877,0.015187,0.031998,0.052238,0.218824,0.299849,9.218168,149.5,1.002515
0.046824,0.435484,0.087571,4.112425,0.316224,0.409889,0.327811,0.519101,0.704664,0.016455,0.874085,0.643986,0.477621,0.430021,0.583979,0.215064,0.191217,0.144383,0.408311,0.535112,0.636069,1.894644,2.694925,0.120437,0.08546,0.117737,0.087337,0.097284,26.321249,0.345708,0.65343,0.042328,0.021902,0.029578,0.052846,0.211355,0.512667,16.162124,158,1.003539
0.049244,0.045246,-0.309172,4.819729,0.255149,0.405453,0.335817,0.521706,0.684909,0.020763,1.026415,0.742908,0.450251,0.388278,0.489892,0.194973,0.183913,0.149162,0.438961,0.497301,1.084795,1.27579,2.081087,0.119059,0.077265,0.08975,0.114785,0.12375,35.066599,0.617673,0.673896,0.052674,0.015662,0.026622,0.050311,0.217097,0.58856,11.559841,142.5,1.00259
0.106388,0.653706,0.364635,3.330901,0.456497,0.444236,0.314104,0.627013,0.78852,0.036235,0.64702,0.685295,0.444575,0.402377,0.649775,0.234447,0.226945,0.153118,0.212907,0.39295,0.493063,1.085698,1.514495,0.092894,0.063251,0.060324,0.060478,0.108976,2.082397,0.168395,0.252593,0.033283,0.023478,0.034793,0.058412,0.217742,0.146295,52.731176,145.5,1.003648
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043
0.093201,0.536723,0.166259,3.673448,0.41576,0.36473,0.251812,0.630972,0.799634,0.04811,0.777127,0.742502,0.45815,0.477472,0.612162,0.239967,0.227891,0.17544,0.557428,0.354796,0.601332,1.245944,1.765679,0.106337,0.084805,0.081933,0.067229,0.108203,13.319285,0.46703,0.453602,0.034329,0.019845,0.029534,0.057849,0.210252,0.289808,26.640384,136.5,1.004085
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219
0.095752,0.117339,0.389826,3.813654,0.370723,0.386109,0.22453,0.599643,0.752321,0.040272,1.055421,0.859083,0.471704,0.441042,0.616059,0.222735,0.223338,0.169639,0.408179,0.506763,0.585714,2.203231,1.861313,0.125687,0.063544,0.102483,0.060835,0.10034,14.10215,0.273895,0.622793,0.033774,0.018986,0.034594,0.058358,0.213481,0.369452,18.434705,112,1.005333
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172
0.054577,1.024874,-0.466205,3.848648,0.370513,0.348925,0.456866,0.593758,0.720223,0.018889,0.495235,0.529417,0.492216,0.392098,0.536981,0.217999,0.199223,0.14936,0.235498,0.488352,0.787092,2.282644,2.975999,0.13449,0.052246,0.050553,0.13262,0.096571,72.980709,0.267232,0.315477,0.02781,0.019048,0.029524,0.053452,0.212507,0.361667,14.103194,142.5,1.00271
0.100087,0.352927,-0.383595,4.22068,0.309748,0.303919,0.236546,0.624397,0.789516,0.036682,0.645025,0.65678,0.476179,0.39705,0.592225,0.231466,0.195966,0.157725,0.331948,0.612851,0.73841,1.395751,3.010861,0.12007,0.10228,0.092807,0.100581,0.106111,9.34188,0.436335,0.742258,0.038982,0.027019,0.038075,0.063087,0.21535,0.309754,35.889596,158.5,1.004114
0.100087,0.352927,-0.383595,4.22068,0.309748,0.303919,0.236546,0.624397,0.789516,0.036682,0.645025,0.65678,0.476179,0.39705,0.592225,0.231466,0.195966,0.157725,0.331948,0.612851,0.73841,1.395751,3.010861,0.12007,0.10228,0.092807,0.100581,0.106111,9.34188,0.436335,0.742258,0.038982,0.027019,0.038075,0.063087,0.21535,0.309754,35.889596,158.5,1.004114
0.057071,0.472001,-0.072268,3.538017,0.399161,0.467857,0.44449,0.486692,0.654198,0.029475,0.89072,0.697887,0.405132,0.351592,0.439101,0.198252,0.18792,0.150841,0.363651,0.551438,0.653239,1.593221,2.200121,0.12202,0.093536,0.110418,0.099642,0.104231,56.044601,0.378901,0.680921,0.038103,0.026882,0.038773,0.068617,0.209397,0.522767,8.911565,141.5,1.002753
0.107644,0.100071,-0.017846,3.748623,0.429438,0.414402,0.288058,0.647707,0.774547,0.080933,1.288602,1.456402,0.488563,0.446186,0.474281,0.22554,0.217839,0.185137,0.211674,0.473712,0.538262,1.18539,1.077396,0.088291,0.063508,0.066125,0.053855,0.105152,2.519162,0.236974,0.376308,0.029617,0.020609,0.030408,0.05587,0.216097,0.181084,100.353844,153.5,1.009063
0.041907,0.88872,-0.061583,4.12177,0.315898,0.465881,0.470019,0.505236,0.660991,0.015505,1.031551,0.713182,0.519298,0.386336,0.569771,0.199004,0.206959,0.175056,0.46482,0.491726,0.841126,2.641742,2.02241,0.118618,0.114791,0.112059,0.13011,0.097823,56.594881,0.327864,0.806174,0.052191,0.01893,0.027265,0.048067,0.218915,0.576841,5.965873,150.5,1.002503
0.041907,0.88872,-0.061583,4.12177,0.315898,0.465881,0.470019,0.505236,0.660991,0.015505,1.031551,0.713182,0.519298,0.386336,0.569771,0.199004,0.206959,0.175056,0.46482,0.491726,0.841126,2.641742,2.02241,0.118618,0.114791,0.112059,0.13011,0.097823,56.594881,0.327864,0.806174,0.052191,0.01893,0.027265,0.048067,0.218915,0.576841,5.965873,150.5,1.002503
0.136858,0.946434,0.502382,4.284918,0.353875,0.344757,0.178266,0.706217,0.855757,0.090944,0.947292,0.716347,0.457131,0.459855,0.546306,0.257269,0.216459,0.184165,0.33861,0.342513,1.298296,1.385546,2.789346,0.124474,0.083555,0.081258,0.048292,0.117068,2.823063,0.382538,0.815043,0.039714,0.033693,0.038113,0.061254,0.213776,0.182328,106.868549,124,1.007837
0.136858,0.946434,0.502382,4.284918,0.353875,0.344757,0.178266,0.706217,0.855757,0.090944,0.947292,0.716347,0.457131,0.459855,0.546306,0.257269,0.216459,0.184165,0.33861,0.342513,1.298296,1.385546,2.789346,0.124474,0.083555,0.081258,0.048292,0.117068,2.823063,0.382538,0.815043,0.039714,0.033693,0.038113,0.061254,0.213776,0.182328,106.868549,124,1.007837
0.065331,0.401634,0.231562,4.747215,0.275569,0.384728,0.398193,0.518283,0.685517,0.027449,0.817247,0.606626,0.423888,0.464107,0.475001,0.195276,0.189923,0.136015,0.491462,0.546424,0.922338,1.123348,1.433875,0.097858,0.072053,0.100974,0.054982,0.120534,71.2403,0.532323,0.807478,0.035473,0.019061,0.024974,0.046,0.218511,0.494476,34.148509,150,1.004097
0.065331,0.401634,0.231562,4.747215,0.275569,0.384728,0.398193,0.518283,0.685517,0.027449,0.817247,0.606626,0.423888,0.464107,0.475001,0.195276,0.189923,0.136015,0.491462,0.546424,0.922338,1.123348,1.433875,0.097858,0.072053,0.100974,0.054982,0.120534,71.2403,0.532323,0.807478,0.035473,0.019061,0.024974,0.046,0.218511,0.494476,34.148509,150,1.004097
0.043296,1.0609,0.059152,3.316149,0.473702,0.399735,0.369682,0.519921,0.725662,0.016874,0.588419,0.58069,0.412068,0.369308,0.512035,0.201585,0.190865,0.151022,0.220466,0.356266,0.513124,1.089304,1.478847,0.072289,0.063843,0.059433,0.058182,0.099903,12.612179,0.286835,0.361803,0.0275,0.016692,0.02778,0.053469,0.214166,0.378885,54.704901,150.5,1.005143
0.083756,0.408538,0.012212,3.496756,0.487746,0.409861,0.270101,0.661581,0.870859,0.069805,1.079992,0.750421,0.447098,0.488447,0.614325,0.241592,0.229588,0.177366,0.410521,0.519663,1.110569,1.0956,1.460939,0.195707,0.107809,0.106866,0.063433,0.118518,2.136079,0.432961,0.701624,0.048892,0.037479,0.032304,0.065486,0.220149,0.152462,38.034677,130,1.007126
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.065424,0.531758,0.402305,3.213069,0.520556,0.479944,0.291055,0.621605,0.788646,0.03991,0.893053,0.769581,0.435003,0.410753,0.588167,0.211914,0.212016,0.166642,0.261385,0.320929,0.469488,0.712101,0.995413,0.099814,0.074154,0.074743,0.074208,0.11035,6.887163,0.290335,0.47743,0.021757,0.020535,0.028649,0.051902,0.218158,0.234184,65.915586,103,1.008094
0.099233,0.427808,-0.162485,3.941739,0.407648,0.272293,0.168951,0.629466,0.770112,0.027048,0.638942,0.541922,0.423723,0.387065,0.476327,0.194247,0.200708,0.163827,0.307091,0.505556,0.711506,1.973709,2.948379,0.100392,0.061979,0.060222,0.061985,0.103254,12.004231,0.293058,0.643054,0.02234,0.025165,0.036898,0.057042,0.211923,0.238315,65.391065,126.75,1.010286
0.040098,1.25142,0.166833,4.726536,0.225476,0.474748,0.440658,0.430482,0.644832,0.009593,0.918517,0.786996,0.572496,0.329973,0.594537,0.17133,0.200495,0.158044,0.582027,0.619071,0.929562,1.912818,1.66408,0.136722,0.132455,0.128202,0.100088,0.118879,13.132622,0.455887,0.609974,0.077799,0.016127,0.027907,0.043101,0.215401,0.332232,11.719005,144.5,1.003128
0.050527,0.539792,0.332976,3.413524,0.438795,0.400888,0.316491,0.548603,0.733939,0.025967,0.880264,0.694991,0.431621,0.455573,0.595261,0.191548,0.230002,0.154956,0.21111,0.441531,0.480422,0.831397,1.209587,0.070879,0.062142,0.065756,0.074476,0.107936,12.456795,0.37141,0.581717,0.024947,0.019853,0.02982,0.051211,0.216641,0.58398,36.328531,145.5,1.003405
0.035996,0.284487,0.418741,3.749699,0.419169,0.375271,0.342269,0.569335,0.749077,0.015937,0.66473,0.793761,0.410056,0.4036,0.508922,0.202579,0.199813,0.166568,0.28218,0.448133,0.787865,1.229435,1.360467,0.129047,0.120666,0.082005,0.07985,0.106577,11.554125,0.412731,0.813458,0.035249,0.017182,0.037362,0.054701,0.22067,0.314648,4.413768,135,1.002778
0.058746,0.789641,0.474296,4.083015,0.339242,0.387422,0.343812,0.583983,0.767377,0.048049,1.383649,1.226542,0.57996,0.469689,0.653673,0.251916,0.238687,0.210818,0.403814,0.463582,0.767876,2.210172,2.718322,0.103691,0.100459,0.094185,0.093386,0.103106,21.605464,0.391097,0.582298,0.035764,0.020102,0.030734,0.057803,0.215621,0.447405,113.249014,121.5,1.012084
0.06594,1.107463,0.717313,4.076811,0.411847,0.465442,0.388738,0.586239,0.753302,0.046732,1.312372,1.016412,0.493459,0.444631,0.520981,0.230879,0.2093,0.198413,0.469093,0.358253,0.834924,2.102489,1.829783,0.084648,0.112072,0.106241,0.095586,0.118381,56.106936,0.369284,0.757006,0.032285,0.031805,0.031127,0.055689,0.216567,0.773476,51.060623,142,1.007082
0.08786,0.461196,0.230038,2.934378,0.558981,0.394473,0.271432,0.652735,0.819062,0.062771,0.64719,0.447191,0.363938,0.431465,0.491726,0.200765,0.199316,0.147013,0.150418,0.303578,0.378977,0.720118,1.240025,0.096931,0.060781,0.061943,0.057314,0.113154,0.865465,0.235862,0.317214,0.029884,0.020919,0.035572,0.056823,0.216336,0.10828,111.793532,127,1.009096
0.037828,1.102292,0.435308,3.867843,0.337511,0.484287,0.446664,0.515331,0.693022,0.023107,0.937095,0.916209,0.439818,0.425053,0.540942,0.217674,0.19794,0.17041,0.623058,0.390169,0.597687,1.24893,1.797962,0.112491,0.097983,0.120055,0.107796,0.115558,42.032088,0.609712,0.58932,0.028591,0.016216,0.02929,0.045803,0.217598,0.351029,52.415994,142,1.006791
0.071988,0.099875,-0.548227,3.740149,0.30959,0.285329,0.276036,0.535163,0.667634,0.020212,0.657779,0.645705,0.486293,0.355085,0.583795,0.213872,0.195008,0.121899,0.588179,0.475868,0.565215,2.576563,3.827339,0.09748,0.091813,0.079267,0.118715,0.097496,37.413096,0.504219,0.639485,0.029444,0.019299,0.029421,0.049304,0.204775,0.344031,17.041697,154.5,1.003331
0.071988,0.099875,-0.548227,3.740149,0.30959,0.285329,0.276036,0.535163,0.667634,0.020212,0.657779,0.645705,0.486293,0.355085,0.583795,0.213872,0.195008,0.121899,0.588179,0.475868,0.565215,2.576563,3.827339,0.09748,0.091813,0.079267,0.118715,0.097496,37.413096,0.504219,0.639485,0.029444,0.019299,0.029421,0.049304,0.204775,0.344031,17.041697,154.5,1.003331
0.071988,0.099875,-0.548227,3.740149,0.30959,0.285329,0.276036,0.535163,0.667634,0.020212,0.657779,0.645705,0.486293,0.355085,0.583795,0.213872,0.195008,0.121899,0.588179,0.475868,0.565215,2.576563,3.827339,0.09748,0.091813,0.079267,0.118715,0.097496,37.413096,0.504219,0.639485,0.029444,0.019299,0.029421,0.049304,0.204775,0.344031,17.041697,154.5,1.003331
0.071988,0.099875,-0.548227,3.740149,0.30959,0.285329,0.276036,0.535163,0.667634,0.020212,0.657779,0.645705,0.486293,0.355085,0.583795,0.213872,0.195008,0.121899,0.588179,0.475868,0.565215,2.576563,3.827339,0.09748,0.091813,0.079267,0.118715,0.097496,37.413096,0.504219,0.639485,0.029444,0.019299,0.029421,0.049304,0.204775,0.344031,17.041697,154.5,1.003331
0.060628,1.193306,-0.383289,4.179441,0.284558,0.345565,0.39545,0.553133,0.754498,0.027669,1.083654,0.930781,0.525862,0.43251,0.665264,0.237031,0.226933,0.16,0.38402,0.536403,0.708621,2.844227,1.494729,0.082628,0.067559,0.073558,0.069776,0.106209,25.596082,0.416395,0.597775,0.036009,0.012194,0.035175,0.056828,0.21381,0.460421,13.629097,148.75,1.003353
0.060628,1.193306,-0.383289,4.179441,0.284558,0.345565,0.39545,0.553133,0.754498,0.027669,1.083654,0.930781,0.525862,0.43251,0.665264,0.237031,0.226933,0.16,0.38402,0.536403,0.708621,2.844227,1.494729,0.082628,0.067559,0.073558,0.069776,0.106209,25.596082,0.416395,0.597775,0.036009,0.012194,0.035175,0.056828,0.21381,0.460421,13.629097,148.75,1.003353
