@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {romantic,notromantic}

@data
0.038378,1.715334,1.462279,2.301661,0.5751,0.119731,0.019424,0.000025,0.410516,0.179493,0.158785,0.088564,0.581042,0.369473,0.416701,0.103711,0.204701,0.163275,0.19691,0.285514,0.397095,7.009893,9.830687,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,notromantic
0.061784,1.216146,1.501255,2.274525,0.432425,0.157842,0.037049,0.000133,0.479132,0.239967,0.189357,0.074221,0.383436,0.342041,0.318285,0.096885,0.119605,0.095999,0.10953,0.048453,0.204547,26.640384,44.591663,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8,notromantic
0.086307,1.147881,1.461689,2.213313,0.415139,0.185319,0.056819,0.000076,0.439151,0.213756,0.219364,0.077247,0.512371,0.207347,0.293629,0.096132,0.099768,0.093838,0.10116,0.038612,0.354988,30.655595,61.627523,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4,notromantic
0.026298,1.366362,1.639886,2.655714,0.360337,0.135465,0.009055,0.000214,0.449646,0.227728,0.175307,0.078045,0.36134,0.357564,0.526323,0.139518,0.102144,0.119228,0.111574,0.068804,0.179281,30.17052,43.522363,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09,notromantic
0.026298,1.366362,1.639886,2.655714,0.360337,0.135465,0.009055,0.000214,0.449646,0.227728,0.175307,0.078045,0.36134,0.357564,0.526323,0.139518,0.102144,0.119228,0.111574,0.068804,0.179281,30.17052,43.522363,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09,notromantic
0.026298,1.366362,1.639886,2.655714,0.360337,0.135465,0.009055,0.000214,0.449646,0.227728,0.175307,0.078045,0.36134,0.357564,0.526323,0.139518,0.102144,0.119228,0.111574,0.068804,0.179281,30.17052,43.522363,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09,notromantic
0.069084,0.963583,1.499781,2.379256,0.400314,0.185662,0.035587,0.000089,0.455282,0.222735,0.201457,0.07634,0.640473,0.351757,0.391082,0.118445,0.1113,0.1208,0.089404,0.050495,0.28684,18.434705,22.379263,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1,notromantic
0.035224,1.055519,1.488532,2.379987,0.498725,0.137357,0.014025,0.000177,0.32742,0.177587,0.157985,0.081811,0.476985,0.464888,0.327564,0.155588,0.13676,0.159936,0.115185,0.150933,0.251439,14.98091,23.112715,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74,notromantic
0.035224,1.055519,1.488532,2.379987,0.498725,0.137357,0.014025,0.000177,0.32742,0.177587,0.157985,0.081811,0.476985,0.464888,0.327564,0.155588,0.13676,0.159936,0.115185,0.150933,0.251439,14.98091,23.112715,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74,notromantic
0.062671,0.970552,1.508487,2.225775,0.402477,0.178406,0.029598,0.000161,0.470664,0.228453,0.208849,0.071316,0.692961,0.505515,0.358401,0.097838,0.114305,0.10571,0.140663,0.046552,0.297315,32.410146,49.155581,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3,notromantic
0.062671,0.970552,1.508487,2.225775,0.402477,0.178406,0.029598,0.000161,0.470664,0.228453,0.208849,0.071316,0.692961,0.505515,0.358401,0.097838,0.114305,0.10571,0.140663,0.046552,0.297315,32.410146,49.155581,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3,notromantic
0.062671,0.970552,1.508487,2.225775,0.402477,0.178406,0.029598,0.000161,0.470664,0.228453,0.208849,0.071316,0.692961,0.505515,0.358401,0.097838,0.114305,0.10571,0.140663,0.046552,0.297315,32.410146,49.155581,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3,notromantic
0.058232,1.255157,1.493006,2.524354,0.332927,0.16396,0.024729,0.000031,0.446547,0.232644,0.184054,0.09893,0.445898,0.346606,0.436966,0.126915,0.103571,0.119686,0.109938,0.144253,0.267048,11.913704,15.586591,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6,notromantic
0.058232,1.255157,1.493006,2.524354,0.332927,0.16396,0.024729,0.000031,0.446547,0.232644,0.184054,0.09893,0.445898,0.346606,0.436966,0.126915,0.103571,0.119686,0.109938,0.144253,0.267048,11.913704,15.586591,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6,notromantic
0.032406,3.309802,1.491458,2.176778,0.371464,0.125702,0.009623,0.000032,0.449096,0.217999,0.182143,0.072765,0.18611,0.295963,0.362,0.105724,0.098629,0.116653,0.13276,0.139868,0.159815,14.103194,20.09946,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63,notromantic
0.062586,1.154476,1.458857,2.407017,0.381794,0.177835,0.027998,0.000399,0.428903,0.231466,0.177795,0.074325,0.782097,0.388177,0.377653,0.109881,0.083283,0.113945,0.100984,0.107311,0.238574,35.889596,43.752782,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2,notromantic
0.062586,1.154476,1.458857,2.407017,0.381794,0.177835,0.027998,0.000399,0.428903,0.231466,0.177795,0.074325,0.782097,0.388177,0.377653,0.109881,0.083283,0.113945,0.100984,0.107311,0.238574,35.889596,43.752782,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2,notromantic
0.044084,0.610144,1.470689,2.164607,0.459579,0.135996,0.023858,0.00006,0.432918,0.198252,0.182399,0.073182,0.276403,0.432489,0.377325,0.112621,0.124537,0.140657,0.109548,0.160361,0.335766,8.911565,11.280995,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4,notromantic
0.083361,1.179754,1.52278,2.204021,0.444634,0.169227,0.078033,0.001455,0.4178,0.22554,0.223265,0.078035,0.40554,0.303984,0.269245,0.106081,0.091435,0.085762,0.095567,0.037852,0.344731,100.353844,114.7647,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1,notromantic
0.036103,2.0368,1.565616,2.332489,0.453722,0.130202,0.012171,0.000023,0.39265,0.199004,0.188179,0.078432,0.530799,0.516769,0.357187,0.160862,0.148289,0.154356,0.14103,0.129667,0.237717,5.965873,5.758155,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3,notromantic
0.036103,2.0368,1.565616,2.332489,0.453722,0.130202,0.012171,0.000023,0.39265,0.199004,0.188179,0.078432,0.530799,0.516769,0.357187,0.160862,0.148289,0.154356,0.14103,0.129667,0.237717,5.965873,5.758155,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3,notromantic
0.093105,1.154372,1.429194,2.131367,0.413667,0.159095,0.081882,0.000727,0.519292,0.257269,0.208076,0.075765,0.4351,0.526712,0.352871,0.096846,0.093457,0.091481,0.083969,0.038497,0.127759,106.868549,98.086787,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6,notromantic
0.093105,1.154372,1.429194,2.131367,0.413667,0.159095,0.081882,0.000727,0.519292,0.257269,0.208076,0.075765,0.4351,0.526712,0.352871,0.096846,0.093457,0.091481,0.083969,0.038497,0.127759,106.868549,98.086787,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6,notromantic
0.03954,0.250308,1.386337,2.036146,0.409827,0.136818,0.019901,0.000656,0.370844,0.195276,0.162478,0.071629,0.907824,0.63528,0.267539,0.10138,0.111538,0.108376,0.115793,0.107497,0.097681,34.148509,39.951604,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28,notromantic
0.03954,0.250308,1.386337,2.036146,0.409827,0.136818,0.019901,0.000656,0.370844,0.195276,0.162478,0.071629,0.907824,0.63528,0.267539,0.10138,0.111538,0.108376,0.115793,0.107497,0.097681,34.148509,39.951604,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28,notromantic
0.031975,1.188291,1.57453,2.102946,0.410671,0.128769,0.01057,0.000089,0.404545,0.201585,0.178022,0.069169,0.404412,0.217998,0.320914,0.127458,0.106658,0.109877,0.110506,0.081199,0.145511,54.704901,14.852489,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2,notromantic
0.140174,1.659545,1.522679,2.351476,0.444214,0.207294,0.050668,0.000327,0.468031,0.232941,0.196812,0.074537,0.329288,0.294997,0.386574,0.097364,0.096334,0.084426,0.090992,0.039198,0.195708,48.061382,61.04461,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9,notromantic
0.057839,0.912145,1.455756,2.304392,0.428471,0.104544,0.05906,0.000354,0.457717,0.241592,0.210547,0.08264,0.503907,0.617082,0.457237,0.120514,0.172812,0.186479,0.178601,0.064115,0.304789,38.034677,35.52005,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4,notromantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,notromantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,notromantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,notromantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,notromantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,notromantic
0.062988,1.840142,1.411507,1.992311,0.307082,0.172156,0.021034,0.000212,0.401569,0.194247,0.198916,0.069143,0.199269,0.146121,0.317709,0.101295,0.099546,0.095267,0.087213,0.035773,0.136364,65.391065,117.353271,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55,notromantic
0.035039,1.233882,1.557937,2.746085,0.531649,0.115129,0.006276,0.000134,0.313567,0.17133,0.141892,0.080157,1.016839,0.57496,0.481872,0.127275,0.188654,0.218796,0.190594,0.121873,0.28046,11.719005,11.030849,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34,notromantic
0.029855,0.341087,1.602465,2.290971,0.390999,0.134123,0.015097,0.000218,0.387582,0.191548,0.184059,0.081002,0.275295,0.253985,0.307852,0.102402,0.088936,0.097577,0.078766,0.065082,0.209867,36.328531,38.250332,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54,notromantic
0.024552,1.583612,1.5646,2.292609,0.415373,0.108344,0.00972,0.000003,0.396559,0.202579,0.186047,0.07626,0.605191,0.386177,0.422493,0.119771,0.155578,0.135065,0.131119,0.070158,0.431635,4.413768,4.061306,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6,notromantic
0.042177,1.1856,1.518953,2.38748,0.407239,0.132958,0.041059,0.001485,0.493345,0.251916,0.22425,0.088517,0.702663,0.392035,0.351976,0.124902,0.107297,0.102447,0.101012,0.12602,0.388809,113.249014,96.768201,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2,notromantic
0.046804,1.739474,1.487086,2.170737,0.44026,0.130814,0.040762,0.000447,0.474004,0.230879,0.195322,0.077329,0.669752,0.320398,0.314962,0.120917,0.140761,0.109792,0.109593,0.137116,0.305082,51.060623,65.827316,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6,notromantic
0.051658,0.574936,1.422154,1.933707,0.435813,0.143062,0.044795,0.001167,0.416807,0.200765,0.180169,0.063849,0.182641,0.112965,0.250201,0.101263,0.093847,0.096655,0.086716,0.039645,0.057022,111.793532,144.197455,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3,notromantic
0.025793,0.589078,1.492582,2.195974,0.492765,0.105502,0.015719,0.000226,0.438549,0.217674,0.194359,0.06969,0.496581,0.772029,0.291422,0.125794,0.119525,0.119129,0.098544,0.141612,0.45751,52.415994,60.773008,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52,notromantic
0.060055,0.719022,1.51743,2.544671,0.302122,0.175071,0.014814,0.000077,0.414359,0.213872,0.147342,0.079325,0.570062,0.463667,0.428556,0.125731,0.141548,0.132979,0.103985,0.086888,0.151553,17.041697,18.270372,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,notromantic
0.060055,0.719022,1.51743,2.544671,0.302122,0.175071,0.014814,0.000077,0.414359,0.213872,0.147342,0.079325,0.570062,0.463667,0.428556,0.125731,0.141548,0.132979,0.103985,0.086888,0.151553,17.041697,18.270372,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,notromantic
0.060055,0.719022,1.51743,2.544671,0.302122,0.175071,0.014814,0.000077,0.414359,0.213872,0.147342,0.079325,0.570062,0.463667,0.428556,0.125731,0.141548,0.132979,0.103985,0.086888,0.151553,17.041697,18.270372,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,notromantic
0.060055,0.719022,1.51743,2.544671,0.302122,0.175071,0.014814,0.000077,0.414359,0.213872,0.147342,0.079325,0.570062,0.463667,0.428556,0.125731,0.141548,0.132979,0.103985,0.086888,0.151553,17.041697,18.270372,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,notromantic
0.04682,2.317269,1.537434,2.711525,0.34427,0.129605,0.020726,0.000137,0.450737,0.237031,0.180528,0.075874,0.588932,0.577146,0.470577,0.134826,0.134197,0.12799,0.092504,0.082213,0.37758,13.629097,13.407815,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13,notromantic
0.04682,2.317269,1.537434,2.711525,0.34427,0.129605,0.020726,0.000137,0.450737,0.237031,0.180528,0.075874,0.588932,0.577146,0.470577,0.134826,0.134197,0.12799,0.092504,0.082213,0.37758,13.629097,13.407815,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13,notromantic
0.067644,1.227981,1.35329,2.025747,0.295448,0.175748,0.031235,0.000211,0.412693,0.216948,0.19904,0.076414,0.254679,0.476181,0.272858,0.111752,0.093672,0.095006,0.097583,0.22347,0.151971,34.463788,59.997535,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,notromantic
0.067644,1.227981,1.35329,2.025747,0.295448,0.175748,0.031235,0.000211,0.412693,0.216948,0.19904,0.076414,0.254679,0.476181,0.272858,0.111752,0.093672,0.095006,0.097583,0.22347,0.151971,34.463788,59.997535,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,notromantic
0.067644,1.227981,1.35329,2.025747,0.295448,0.175748,0.031235,0.000211,0.412693,0.216948,0.19904,0.076414,0.254679,0.476181,0.272858,0.111752,0.093672,0.095006,0.097583,0.22347,0.151971,34.463788,59.997535,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,notromantic
