@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_E numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_PeriodicCentroid1 numeric
@attribute output {romantic,notromantic}

@data

0.056497,4.992771,0.000226,1.53484,2.780712,0.125561,0.051552,0.000353,2.500794,0.298587,0.290951,0.297719,0.345044,0.125486,0.116569,0.112453,0.191423,0.096656,90.260708,0.636623,1.008949,0.576431,notromantic
0.056497,4.992771,0.000226,1.53484,2.780712,0.125561,0.051552,0.000353,2.500794,0.298587,0.290951,0.297719,0.345044,0.125486,0.116569,0.112453,0.191423,0.096656,90.260708,0.636623,1.008949,0.576431,notromantic
0.055028,4.832506,0.000237,1.527316,2.454659,0.158898,0.037322,0.000242,2.56093,0.433051,0.278503,0.242777,0.3952,0.111881,0.097122,0.094748,0.182535,0.085035,26.868639,0.566267,1.003766,0.52228,notromantic
0.039566,7.400214,0.000074,1.453141,2.764686,0.143531,0.016362,0.00004,2.37632,0.456172,0.3295,0.304772,0.362522,0.118716,0.114889,0.120407,0.216284,0.080545,10.535069,0.576516,1.002577,0.485041,notromantic
0.025317,4.271295,0.00084,1.534547,2.621079,0.109683,0.031099,0.000636,2.463561,0.561977,0.379709,0.339562,0.345087,0.127312,0.111083,0.102943,0.213677,0.093845,92.397099,0.535578,1.007256,0.434624,notromantic
0.061059,5.554701,0.000145,1.497012,2.537483,0.170382,0.020919,0.000217,2.482412,0.293532,0.250281,0.288191,0.341259,0.101495,0.134563,0.084029,0.280049,0.079245,22.205595,0.557881,1.003112,0.46267,notromantic
0.040929,6.38957,0.000093,1.405562,3.240905,0.112141,0.036702,0.000104,2.309053,0.580891,0.71162,0.444564,0.365677,0.152904,0.216804,0.208337,0.294904,0.114431,11.740319,0.558788,1.002528,0.48707,notromantic
0.072734,4.647774,0.00019,1.398394,2.497287,0.204513,0.021494,0.000197,2.167793,0.443569,0.308692,0.348356,0.297276,0.098112,0.101395,0.084181,0.163916,0.068331,86.235905,0.549573,1.007013,0.520882,notromantic
0.072734,4.647774,0.00019,1.398394,2.497287,0.204513,0.021494,0.000197,2.167793,0.443569,0.308692,0.348356,0.297276,0.098112,0.101395,0.084181,0.163916,0.068331,86.235905,0.549573,1.007013,0.520882,notromantic
0.066218,2.959381,0.000673,1.464206,2.672855,0.177211,0.026465,0.000606,2.500426,0.360287,0.211751,0.218118,0.359482,0.105234,0.09325,0.099104,0.187963,0.084415,67.269164,0.590279,1.00556,0.436887,notromantic
0.08245,2.354471,0.000779,1.50762,2.367691,0.198197,0.031097,0.000806,2.07429,0.304161,0.24044,0.270147,0.276193,0.104586,0.089876,0.092278,0.181175,0.084356,43.259874,0.609603,1.003738,0.493735,notromantic
0.08245,2.354471,0.000779,1.50762,2.367691,0.198197,0.031097,0.000806,2.07429,0.304161,0.24044,0.270147,0.276193,0.104586,0.089876,0.092278,0.181175,0.084356,43.259874,0.609603,1.003738,0.493735,notromantic
0.04679,6.976162,0.000082,1.466963,2.57438,0.150484,0.017923,0.000053,2.394177,0.403686,0.364969,0.325036,0.318221,0.120284,0.09699,0.140148,0.191148,0.077322,13.932459,0.556366,1.003256,0.494319,notromantic
