@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.093105,0.806062,0.000427,1.429194,2.429337,0.159095,0.081882,0.000888,2.118749,0.4351,0.526712,0.328205,0.352871,0.096846,0.093457,0.083969,0.127759,0.074574,98.086787,0.591386,1.007837,0.471959,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.03954,6.098035,0.000744,1.386337,2.553774,0.136818,0.019901,0.000798,2.554714,0.907824,0.63528,0.555676,0.267539,0.10138,0.111538,0.115793,0.097681,0.081332,39.951604,0.564705,1.004097,0.514336,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.03954,6.098035,0.000744,1.386337,2.553774,0.136818,0.019901,0.000798,2.554714,0.907824,0.63528,0.555676,0.267539,0.10138,0.111538,0.115793,0.097681,0.081332,39.951604,0.564705,1.004097,0.514336,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.031975,7.603205,0.00015,1.57453,2.418249,0.128769,0.01057,0.000097,2.104205,0.404412,0.217998,0.236007,0.320914,0.127458,0.106658,0.110506,0.145511,0.079278,14.852489,0.631769,1.005143,0.529331,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
0.140174,2.136802,0.000313,1.522679,2.599235,0.207294,0.050668,0.000362,2.691676,0.329288,0.294997,0.409204,0.386574,0.097364,0.096334,0.090992,0.195708,0.077345,61.04461,0.56902,1.003911,0.523468,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.140174,2.136802,0.000313,1.522679,2.599235,0.207294,0.050668,0.000362,2.691676,0.329288,0.294997,0.409204,0.386574,0.097364,0.096334,0.090992,0.195708,0.077345,61.04461,0.56902,1.003911,0.523468,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.057839,1.901093,0.00024,1.455756,2.562453,0.104544,0.05906,0.000429,1.977464,0.503907,0.617082,0.346685,0.457237,0.120514,0.172812,0.178601,0.304789,0.095406,35.52005,0.614379,1.007126,0.371566,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.062988,3.460122,0.000195,1.411507,2.645324,0.172156,0.021034,0.000229,2.873954,0.199269,0.146121,0.368013,0.317709,0.101295,0.099546,0.087213,0.136364,0.072163,117.353271,0.508827,1.010286,0.400232,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
0.035039,9.667739,0.000145,1.557937,2.879279,0.115129,0.006276,0.000147,3.090784,1.016839,0.57496,0.440496,0.481872,0.127275,0.188654,0.190594,0.28046,0.101969,11.030849,0.574644,1.003128,0.535181,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.029855,6.518204,0.000314,1.602465,2.792123,0.134123,0.015097,0.00027,2.244254,0.275295,0.253985,0.300587,0.307852,0.102402,0.088936,0.078766,0.209867,0.092775,38.250332,0.570851,1.003405,0.499871,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54
0.024552,5.816135,0.000004,1.5646,2.568101,0.108344,0.00972,0.000003,1.919552,0.605191,0.386177,0.35892,0.422493,0.119771,0.155578,0.131119,0.431635,0.09363,4.061306,0.570382,1.002778,0.4805,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.042177,4.040711,0.000956,1.518953,2.958587,0.132958,0.041059,0.001985,2.704288,0.702663,0.392035,0.332451,0.351976,0.124902,0.107297,0.101012,0.388809,0.083985,96.768201,0.558666,1.012084,0.477274,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.046804,5.365889,0.000317,1.487086,2.510566,0.130814,0.040762,0.000526,2.439258,0.669752,0.320398,0.310917,0.314962,0.120917,0.140761,0.109593,0.305082,0.075423,65.827316,0.569513,1.007082,0.543783,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.051658,3.542666,0.000774,1.422154,2.210078,0.143062,0.044795,0.001527,1.950561,0.182641,0.112965,0.118448,0.250201,0.101263,0.093847,0.086716,0.057022,0.074838,144.197455,0.49673,1.009096,0.38469,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.025793,6.85688,0.000347,1.492582,2.472975,0.105502,0.015719,0.000276,1.912638,0.496581,0.772029,0.621805,0.291422,0.125794,0.119525,0.098544,0.45751,0.103983,60.773008,0.500593,1.006791,0.54673,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.04682,6.249515,0.000128,1.537434,2.996399,0.129605,0.020726,0.000214,2.782504,0.588932,0.577146,0.397561,0.470577,0.134826,0.134197,0.092504,0.37758,0.098348,13.407815,0.558107,1.003353,0.497713,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.067644,5.343725,0.000176,1.35329,2.402085,0.175748,0.031235,0.000229,2.59683,0.254679,0.476181,0.337947,0.272858,0.111752,0.093672,0.097583,0.151971,0.087494,59.997535,0.558261,1.00517,0.531491,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.067644,5.343725,0.000176,1.35329,2.402085,0.175748,0.031235,0.000229,2.59683,0.254679,0.476181,0.337947,0.272858,0.111752,0.093672,0.097583,0.151971,0.087494,59.997535,0.558261,1.00517,0.531491,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.069348,2.9295,0.000418,1.454938,2.311179,0.193005,0.03314,0.000262,1.701243,0.154709,0.243288,0.173236,0.319741,0.095869,0.131447,0.098247,0.142144,0.061129,44.593166,0.571502,1.003278,0.472266,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.068677,6.246776,0.000044,1.507625,3.154102,0.173497,0.026118,0.000043,2.599374,0.815624,0.665363,0.516542,0.348276,0.141139,0.166527,0.165244,0.334253,0.098713,9.890395,0.55695,1.003688,0.437181,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682
0.06232,2.625019,0.000029,1.517479,2.336474,0.150959,0.045393,0.000039,1.925429,0.297076,0.2228,0.176021,0.27741,0.112654,0.095131,0.086445,0.127808,0.081009,14.253942,0.62434,1.003688,0.505561,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.106435,2.995792,0.000557,1.421008,2.55558,0.229497,0.027764,0.000629,1.730893,0.285507,0.211033,0.16399,0.252853,0.110051,0.086274,0.117485,0.117876,0.089941,47.909882,0.565382,1.003873,0.461333,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.106435,2.995792,0.000557,1.421008,2.55558,0.229497,0.027764,0.000629,1.730893,0.285507,0.211033,0.16399,0.252853,0.110051,0.086274,0.117485,0.117876,0.089941,47.909882,0.565382,1.003873,0.461333,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.055521,4.279124,0.000527,1.444745,2.44319,0.172758,0.031378,0.000545,2.080339,0.315973,0.195043,0.201599,0.346402,0.09868,0.098957,0.099038,0.196625,0.07192,62.353122,0.590745,1.006374,0.442387,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8
0.065863,4.565924,0.000595,1.481245,2.623609,0.183697,0.043516,0.00099,2.382836,0.603401,0.272848,0.364016,0.356817,0.099295,0.097576,0.090983,0.31761,0.074462,50.596819,0.570489,1.004332,0.465775,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.024698,7.529939,0.000025,1.433961,2.817286,0.098214,0.009962,0.000053,2.219704,0.444824,0.295126,0.416585,0.322562,0.111883,0.09579,0.101861,0.347785,0.09569,13.219624,0.562038,1.003588,0.462045,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.040615,6.444987,0.000115,1.481643,2.608919,0.140397,0.012022,0.000073,2.148613,0.733236,0.491227,0.393876,0.316448,0.11836,0.113317,0.10701,0.173839,0.077046,14.377651,0.596377,1.002949,0.505103,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.040615,6.444987,0.000115,1.481643,2.608919,0.140397,0.012022,0.000073,2.148613,0.733236,0.491227,0.393876,0.316448,0.11836,0.113317,0.10701,0.173839,0.077046,14.377651,0.596377,1.002949,0.505103,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.081137,3.208889,0.000226,1.467999,2.484999,0.186896,0.042348,0.000153,1.978003,0.233345,0.209052,0.236648,0.268892,0.09441,0.094827,0.089424,0.165322,0.075337,51.561911,0.670663,1.00759,0.576445,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.081137,3.208889,0.000226,1.467999,2.484999,0.186896,0.042348,0.000153,1.978003,0.233345,0.209052,0.236648,0.268892,0.09441,0.094827,0.089424,0.165322,0.075337,51.561911,0.670663,1.00759,0.576445,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.062843,4.776193,0.000392,1.439628,2.304628,0.18361,0.026233,0.000198,1.966854,0.192657,0.235771,0.175867,0.25193,0.107834,0.089994,0.090046,0.131949,0.087247,45.550198,0.561667,1.002879,0.513622,93.17319,5.612333,1.415325,0.649021,1.220735,0.903455,0.239068,161.7206,5.911946,102.0382,1.067429,0.021106,0.007638,0.073618,0.000067,0.012453,9987.688,0.312048,0,0.928096,0.117865,0,0.066778,0.002511,743.1881,172475.6
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.04012,4.867647,0.000939,1.502842,2.790721,0.123708,0.030095,0.00131,2.413676,0.40542,0.219139,0.307336,0.33795,0.111493,0.126988,0.096524,0.317017,0.082421,40.294205,0.679439,1.00871,0.558719,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94
0.075134,3.441718,0.000068,1.421737,2.571513,0.178583,0.024321,0.000058,1.571048,0.242831,0.251174,0.207502,0.288025,0.09942,0.096143,0.108261,0.079526,0.076539,25.729435,0.572441,1.002729,0.516911,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87
0.064182,4.414289,0.000302,1.370432,2.841633,0.147582,0.02732,0.000183,2.145741,0.378699,0.393744,0.319878,0.307099,0.110205,0.111661,0.099802,0.41137,0.071074,38.523371,0.559792,1.003103,0.458313,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.03525,5.937727,0.000175,1.548191,2.957243,0.091354,0.031315,0.000167,2.76222,0.859896,0.512766,0.680558,0.349249,0.155457,0.099197,0.12975,0.499294,0.107652,10.867816,0.620315,1.003089,0.540261,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.060059,7.209919,0.000166,1.491135,2.736175,0.169477,0.017037,0.000074,2.892071,0.328503,0.285926,0.3845,0.540166,0.133321,0.128957,0.128521,0.216115,0.090323,19.189091,0.573719,1.00361,0.47569,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.060059,7.209919,0.000166,1.491135,2.736175,0.169477,0.017037,0.000074,2.892071,0.328503,0.285926,0.3845,0.540166,0.133321,0.128957,0.128521,0.216115,0.090323,19.189091,0.573719,1.00361,0.47569,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.051391,6.084148,0.000012,1.48945,2.853323,0.178973,0.026229,0.000008,2.517486,0.38827,0.379776,0.345865,0.263656,0.116879,0.101437,0.141665,0.173346,0.080529,6.093125,0.563933,1.003627,0.472828,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7
0.09012,3.780249,0.000098,1.429922,2.744436,0.211593,0.039331,0.000175,2.998325,0.409507,0.359527,0.334199,0.307159,0.101376,0.107844,0.106628,0.240647,0.067136,39.24423,0.553611,1.005279,0.48241,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5
