@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.068029,1.472932,-8.207793,16.97246,0.251987,-17.06625,-2.61919,2008,-1.92598,4.613181,-4.159257,0.248034,0.098349,-0.000006,0.424813,0.361773,0.012902,0.002659,0.000002,-1.733381,3.431863,992,1.120675,-0.00127,3.43107,-5.654295,-0.047604,0.930718,3.076963,0.032365,0.000042,4.967384,-0.436096,notlonely
0.068029,1.472932,-8.207793,16.97246,0.251987,-17.06625,-2.61919,2008,-1.92598,4.613181,-4.159257,0.248034,0.098349,-0.000006,0.424813,0.361773,0.012902,0.002659,0.000002,-1.733381,3.431863,992,1.120675,-0.00127,3.43107,-5.654295,-0.047604,0.930718,3.076963,0.032365,0.000042,4.967384,-0.436096,notlonely
0.11806,-4.585133,-12.79313,8.737586,2.240415,-9.967883,4.354507,338,-2.002654,4.539925,-0.711314,0.220811,0.12617,0.000015,0.316794,1.560446,0.01547,0.00299,0.000001,-0.356063,3.34675,882,1.091679,0.000698,3.478832,-5.443571,-0.178514,1.106442,3.414603,0.035632,0.000079,3.696587,-0.145031,notlonely
0.11806,-4.585133,-12.79313,8.737586,2.240415,-9.967883,4.354507,338,-2.002654,4.539925,-0.711314,0.220811,0.12617,0.000015,0.316794,1.560446,0.01547,0.00299,0.000001,-0.356063,3.34675,882,1.091679,0.000698,3.478832,-5.443571,-0.178514,1.106442,3.414603,0.035632,0.000079,3.696587,-0.145031,notlonely
0.062413,-0.918885,-6.500674,24.02385,-7.40344,-14.4799,-6.217769,2108,-1.004366,5.834504,-0.464298,0.448276,0.078423,0.000001,0.48472,0.194199,0.010478,0.001601,-0.000004,0.042768,3.970534,482,1.415525,-0.001878,3.539713,-4.14335,0.191412,1.437018,3.045756,0.063884,0.00009,18.65761,-0.157941,notlonely
0.062413,-0.918885,-6.500674,24.02385,-7.40344,-14.4799,-6.217769,2108,-1.004366,5.834504,-0.464298,0.448276,0.078423,0.000001,0.48472,0.194199,0.010478,0.001601,-0.000004,0.042768,3.970534,482,1.415525,-0.001878,3.539713,-4.14335,0.191412,1.437018,3.045756,0.063884,0.00009,18.65761,-0.157941,notlonely
0.012498,1.869995,-6.469601,34.2797,-7.380763,-30.99874,-8.24401,2301,-4.702186,6.051262,-0.852815,0.285541,0.06577,0.000003,0.512192,-0.009025,0.002235,0.000609,0.000003,0.022513,4.166538,2394,1.838684,-0.001651,3.736418,-7.129378,0.095791,2.55506,3.93407,0.05366,0.000069,8.02811,-0.03393,notlonely
0.012498,1.869995,-6.469601,34.2797,-7.380763,-30.99874,-8.24401,2301,-4.702186,6.051262,-0.852815,0.285541,0.06577,0.000003,0.512192,-0.009025,0.002235,0.000609,0.000003,0.022513,4.166538,2394,1.838684,-0.001651,3.736418,-7.129378,0.095791,2.55506,3.93407,0.05366,0.000069,8.02811,-0.03393,notlonely
0.079006,13.04722,-3.764811,31.51678,-11.48029,-22.63125,-3.187869,660,-1.092686,5.297293,-3.075303,0.61101,0.082887,-0.000002,0.389835,0.676258,0.017182,0.002792,0,-0.986887,5.768697,1322,1.196869,-0.000417,5.424589,-4.293096,0.129673,1.135337,3.437182,0.106473,0.000169,20.81617,-0.576585,notlonely
0.079006,13.04722,-3.764811,31.51678,-11.48029,-22.63125,-3.187869,660,-1.092686,5.297293,-3.075303,0.61101,0.082887,-0.000002,0.389835,0.676258,0.017182,0.002792,0,-0.986887,5.768697,1322,1.196869,-0.000417,5.424589,-4.293096,0.129673,1.135337,3.437182,0.106473,0.000169,20.81617,-0.576585,notlonely
0.221661,-6.45067,-13.7728,16.92722,2.37093,-18.80219,1.270964,1171,-0.897728,4.884624,-3.720047,0.423473,0.123098,0,0.328605,1.115816,0.04048,0.007338,-0.000001,-0.672345,3.806077,1363,1.218481,0.002292,4.233024,-4.994919,0.216387,1.092319,3.683522,0.086751,0.000203,7.165948,-0.173972,notlonely
0.064952,13.48723,-6.881409,31.31849,-6.159086,-18.68805,-1.039955,2907,-0.398909,5.605628,2.65453,0.525711,0.073975,-0.000006,0.448854,0.506932,0.016034,0.002523,-0.000004,-1.367402,5.892191,794,1.285346,0.002812,3.885221,-5.297216,0.099971,1.231116,3.885868,0.107018,0.000153,17.39543,-0.439701,notlonely
0.041052,8.639804,-4.98096,14.34331,0.206717,-21.89027,-4.240114,2106,-0.97427,4.759311,-4.343023,0.265578,0.061988,0.000005,0.373307,1.043679,0.009135,0.000821,-0.000001,-0.952941,3.705574,408,1.02742,0.005384,4.425796,-4.904826,-0.087159,1.20636,4.647454,0.030974,0.000042,6.137106,-0.557453,notlonely
0.141551,-5.751648,-12.43355,10.79686,-0.391939,-11.24907,1.412576,69,0.04486,3.754561,-0.898292,0.252874,0.136498,-0.000005,0.240521,1.366605,0.021003,0.0031,-0.000001,-0.144685,3.815092,1705,1.254661,-0.000941,3.105022,-4.860915,0.071451,1.121395,3.84872,0.032849,0.00006,5.017441,0.044024,notlonely
0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.056228,-2.371195,-9.965365,13.31204,-9.390939,-26.90271,-3.756497,810,-1.365786,4.841144,1.705358,0.295221,0.094949,0.000003,0.304245,1.751388,0.008526,0.001521,0.000002,0.111197,3.396469,1254,1.073047,-0.000332,3.339076,-4.146517,-0.098152,1.392332,3.388195,0.053055,0.000081,6.575039,-0.123848,notlonely
0.056228,-2.371195,-9.965365,13.31204,-9.390939,-26.90271,-3.756497,810,-1.365786,4.841144,1.705358,0.295221,0.094949,0.000003,0.304245,1.751388,0.008526,0.001521,0.000002,0.111197,3.396469,1254,1.073047,-0.000332,3.339076,-4.146517,-0.098152,1.392332,3.388195,0.053055,0.000081,6.575039,-0.123848,notlonely
0.08095,12.69972,-5.01443,67.46335,1.561401,-23.34695,1.67605,1257,-1.260297,6.740377,1.155913,0.30127,0.048434,0.000002,0.487928,0.400192,0.018622,0.004054,-0.000002,-0.466382,5.20409,2472,1.604468,-0.003946,3.910434,-7.268609,-0.544068,1.114591,4.051146,0.057229,0.000068,8.879127,-0.242318,notlonely
0.015593,3.655614,-2.382731,10.83652,3.681141,-19.89128,-0.826869,81,1.971133,4.169116,-2.881205,0.133696,0.031485,0.000001,0.379709,1.448847,0.003202,0.00051,-0.000004,0.29458,3.520224,2177,0.783747,0.001115,3.387987,-4.275423,-0.072525,0.811161,3.275254,0.016999,0.000011,6.950554,0.238542,notlonely
0.150846,-4.438335,-9.244462,5.616398,-2.932158,-14.46676,-2.386353,2051,-0.645343,3.630781,-1.016925,0.286146,0.087455,0.000007,0.271843,1.191503,0.021217,0.003691,-0.000001,-0.697515,3.154941,2663,0.659432,-0.000762,2.961694,-3.382046,-0.069353,0.667496,3.15808,0.040956,0.000049,6.974383,-0.093659,notlonely
0.045872,11.05723,-0.130293,53.68682,-6.411839,-13.99934,-3.166631,2185,-2.79686,5.541399,3.267656,0.212341,0.038636,0.00001,0.454256,0.725269,0.008806,0.001466,-0.000001,-0.839821,3.957277,1970,1.440872,-0.004138,3.467468,-5.672917,-0.175378,1.328905,3.96942,0.037024,0.00003,9.92818,-0.317643,notlonely
0.038203,5.241817,-3.254174,14.58608,-0.962505,-15.94783,-3.038194,66,-8.040648,4.339147,-5.003215,0.182698,0.047436,-0.00002,0.456413,0.284422,0.004791,0.000663,-0.000001,-0.290744,3.654608,145,1.00501,-0.00016,2.887779,-4.089705,-0.015091,1.11414,3.069069,0.029704,0.000017,9.562073,-0.098959,notlonely
0.257379,6.678024,-5.581084,24.15031,4.115782,-11.14747,0.697427,91,-0.414305,4.427998,1.361586,0.351482,0.039477,0,0.327023,0.804289,0.053355,0.0065,-0.00001,-0.42276,3.977123,82,1.594648,0.002891,3.823184,-5.854244,0.086476,1.278142,3.628659,0.060133,0.000077,13.64227,-0.357304,notlonely
0.097589,2.863542,-10.74224,13.20132,-2.19159,-17.74792,-5.53223,2097,-4.43913,4.369406,-0.970786,0.451906,0.109201,0.000015,0.339227,0.972872,0.019205,0.003121,-0.000002,-0.752068,3.703292,37,1.051127,0.00278,4.224276,-4.526047,0.09451,0.982872,3.389241,0.086509,0.000136,11.06802,-0.199826,notlonely
0.065805,6.860592,-1.45081,31.61905,-4.308018,-27.6137,-11.08729,530,-10.54197,7.016472,-4.617293,0.399274,0.054367,-0.000001,0.512011,0.199649,0.009816,0.00112,0.000003,-1.400245,4.077494,2244,1.25482,0.000971,3.638249,-5.310399,0.343356,1.283985,3.488158,0.062916,0.000059,31.90117,0.179087,notlonely
0.065805,6.860592,-1.45081,31.61905,-4.308018,-27.6137,-11.08729,530,-10.54197,7.016472,-4.617293,0.399274,0.054367,-0.000001,0.512011,0.199649,0.009816,0.00112,0.000003,-1.400245,4.077494,2244,1.25482,0.000971,3.638249,-5.310399,0.343356,1.283985,3.488158,0.062916,0.000059,31.90117,0.179087,notlonely
0.065805,6.860592,-1.45081,31.61905,-4.308018,-27.6137,-11.08729,530,-10.54197,7.016472,-4.617293,0.399274,0.054367,-0.000001,0.512011,0.199649,0.009816,0.00112,0.000003,-1.400245,4.077494,2244,1.25482,0.000971,3.638249,-5.310399,0.343356,1.283985,3.488158,0.062916,0.000059,31.90117,0.179087,notlonely
0.028209,19.37191,3.21259,25.19324,-4.629923,-21.56517,-4.609423,2273,-3.59308,5.113419,-7.588449,0.30853,0.037902,0.000002,0.575601,0.144323,0.003886,0.000584,-0.000003,-1.912583,4.056365,423,0.798002,-0.000101,4.276207,-4.379695,-0.270409,0.805322,3.80131,0.0634,0.000016,71.57509,-0.372214,notlonely
0.028209,19.37191,3.21259,25.19324,-4.629923,-21.56517,-4.609423,2273,-3.59308,5.113419,-7.588449,0.30853,0.037902,0.000002,0.575601,0.144323,0.003886,0.000584,-0.000003,-1.912583,4.056365,423,0.798002,-0.000101,4.276207,-4.379695,-0.270409,0.805322,3.80131,0.0634,0.000016,71.57509,-0.372214,notlonely
0.050401,2.04453,-3.804991,8.022084,2.315947,-15.1305,8.201695,2349,-1.66906,3.659308,-2.879714,0.197822,0.06553,-0.000003,0.356427,1.058352,0.005996,0.000667,0,-0.789258,3.104666,2004,0.810514,0.000915,3.136977,-3.422016,0.002509,0.952701,2.984518,0.026255,0.000021,4.405449,0.348543,notlonely
0.025475,3.751552,-3.508932,22.86564,-2.015369,-10.56139,-4.765191,1168,-3.156396,6.06596,1.422542,0.251059,0.057307,0.000002,0.506955,0.312562,0.004168,0.000757,-0.000003,-1.341068,4.815945,2527,1.232007,-0.002084,3.845594,-3.896885,0.209487,0.904004,3.526753,0.045554,0.000033,11.48564,0.17436,notlonely
0.056583,3.481991,-7.305295,10.76785,-1.971058,-21.06447,-4.02309,2446,1.518666,5.591585,0.562952,0.347248,0.068013,-0.000007,0.345119,0.751726,0.011552,0.001338,0.000001,-0.743461,4.159278,2696,0.695192,-0.001084,5.615858,-3.884377,0.063956,0.822394,3.98782,0.043134,0.000045,15.32777,0.100459,notlonely
0.100271,-3.429991,-10.68481,13.10449,-6.959756,-16.65892,-1.647637,1778,1.929765,4.990167,0.751393,0.346643,0.130258,-0.000049,0.487222,0.186056,0.011165,0.002032,-0.000003,-0.279381,4.640556,1064,0.959055,0.002647,4.248545,-4.604888,0.117452,0.96369,3.976301,0.03297,0.000058,6.195944,-0.136638,notlonely
0.184539,-1.428202,-11.28802,24.48506,2.20871,-19.12917,-1.209307,1024,-3.615668,4.482509,-0.11757,0.550514,0.093642,-0.000044,0.325263,0.982523,0.037449,0.005938,-0.000006,0.154516,3.31442,131,0.732821,0.000261,3.76647,-3.324148,0.15342,1.012341,3.675591,0.091349,0.000218,8.635201,-0.050322,notlonely
0.133185,-0.0078,-8.208214,19.84647,-1.037399,-23.97256,-6.368435,1391,-7.654722,5.287903,-3.968582,0.489413,0.083643,0.000011,0.508727,0.389648,0.018505,0.001732,-0.000005,-0.620721,4.023698,2223,1.051836,-0.001367,3.565563,-4.148566,0.155413,1.004696,4.377509,0.068421,0.000054,13.03017,-0.16522,notlonely
0.133185,-0.0078,-8.208214,19.84647,-1.037399,-23.97256,-6.368435,1391,-7.654722,5.287903,-3.968582,0.489413,0.083643,0.000011,0.508727,0.389648,0.018505,0.001732,-0.000005,-0.620721,4.023698,2223,1.051836,-0.001367,3.565563,-4.148566,0.155413,1.004696,4.377509,0.068421,0.000054,13.03017,-0.16522,notlonely
0.133185,-0.0078,-8.208214,19.84647,-1.037399,-23.97256,-6.368435,1391,-7.654722,5.287903,-3.968582,0.489413,0.083643,0.000011,0.508727,0.389648,0.018505,0.001732,-0.000005,-0.620721,4.023698,2223,1.051836,-0.001367,3.565563,-4.148566,0.155413,1.004696,4.377509,0.068421,0.000054,13.03017,-0.16522,notlonely
0.133185,-0.0078,-8.208214,19.84647,-1.037399,-23.97256,-6.368435,1391,-7.654722,5.287903,-3.968582,0.489413,0.083643,0.000011,0.508727,0.389648,0.018505,0.001732,-0.000005,-0.620721,4.023698,2223,1.051836,-0.001367,3.565563,-4.148566,0.155413,1.004696,4.377509,0.068421,0.000054,13.03017,-0.16522,notlonely
0.122111,5.583673,-6.579642,27.26042,-7.260516,-14.92273,2.276194,604,-6.220275,5.553115,1.369763,0.481549,0.062192,0.000006,0.359924,0.85774,0.02763,0.002651,0.000001,-0.850247,4.581127,885,0.743305,0.003557,4.004978,-3.322361,0.110562,0.840432,3.795666,0.069147,0.00006,23.04784,-0.464911,notlonely
0.074477,8.534198,-3.364478,20.33001,-3.557978,-18.37447,-4.886018,2783,-0.956164,4.822252,0.303449,0.208107,0.06353,-0.000006,0.43201,0.93996,0.017605,0.002253,-0.000001,-0.244397,4.952234,1891,1.31724,-0.003063,3.561668,-3.812216,-0.02988,1.053854,3.696222,0.026013,0.000031,6.057036,-0.179356,notlonely
0.074477,8.534198,-3.364478,20.33001,-3.557978,-18.37447,-4.886018,2783,-0.956164,4.822252,0.303449,0.208107,0.06353,-0.000006,0.43201,0.93996,0.017605,0.002253,-0.000001,-0.244397,4.952234,1891,1.31724,-0.003063,3.561668,-3.812216,-0.02988,1.053854,3.696222,0.026013,0.000031,6.057036,-0.179356,notlonely
0.062718,7.359755,-2.321106,29.13236,1.670543,-17.53835,-3.520336,943,-3.792406,5.580962,-5.804977,0.497883,0.049881,0.00001,0.450303,-0.036451,0.012216,0.001428,-0.000001,-0.403201,3.905796,1430,1.183844,0.001158,3.973273,-6.272995,-0.032237,1.305591,4.398228,0.099214,0.000122,29.7612,-0.168748,notlonely
0.062718,7.359755,-2.321106,29.13236,1.670543,-17.53835,-3.520336,943,-3.792406,5.580962,-5.804977,0.497883,0.049881,0.00001,0.450303,-0.036451,0.012216,0.001428,-0.000001,-0.403201,3.905796,1430,1.183844,0.001158,3.973273,-6.272995,-0.032237,1.305591,4.398228,0.099214,0.000122,29.7612,-0.168748,notlonely
0.154126,3.315271,-7.961319,8.527421,0.198886,-5.9867,1.363179,652,-1.207129,3.611638,1.582163,0.281912,0.070995,0.000014,0.300998,1.092104,0.02921,0.00396,0.000001,-0.849909,3.560907,1690,0.983886,-0.001506,3.712161,-4.198975,0.288204,0.846531,3.402826,0.058318,0.000067,7.443314,-0.498745,notlonely
0.026047,5.111226,-4.285262,32.28862,-3.190313,-15.69977,-3.148808,1352,-2.087274,6.910719,-6.381802,0.257108,0.057533,0.00001,0.566054,0.06224,0.004306,0.000792,-0.000006,0.424116,4.619056,1894,1.495943,-0.004405,4.127194,-5.494116,0.263422,1.571062,4.171202,0.0415,0.000052,10.39905,0.268732,notlonely
0.026047,5.111226,-4.285262,32.28862,-3.190313,-15.69977,-3.148808,1352,-2.087274,6.910719,-6.381802,0.257108,0.057533,0.00001,0.566054,0.06224,0.004306,0.000792,-0.000006,0.424116,4.619056,1894,1.495943,-0.004405,4.127194,-5.494116,0.263422,1.571062,4.171202,0.0415,0.000052,10.39905,0.268732,notlonely
0.166371,1.083536,-4.631797,13.06518,-3.035958,-21.05971,1.348661,882,-1.813438,4.400789,-1.943241,0.410163,0.043825,0.000002,0.375496,0.41106,0.023587,0.00199,0.000003,-0.774976,3.739935,1398,0.537727,-0.001775,3.395226,-2.928873,-0.038953,0.601559,3.350675,0.074592,0.000053,42.44701,-0.506338,notlonely
0.166371,1.083536,-4.631797,13.06518,-3.035958,-21.05971,1.348661,882,-1.813438,4.400789,-1.943241,0.410163,0.043825,0.000002,0.375496,0.41106,0.023587,0.00199,0.000003,-0.774976,3.739935,1398,0.537727,-0.001775,3.395226,-2.928873,-0.038953,0.601559,3.350675,0.074592,0.000053,42.44701,-0.506338,notlonely
0.044415,3.554684,-6.112975,54.83832,1.644375,-27.06738,-11.18529,2636,-10.51495,9.330278,-6.418916,0.565638,0.089457,0.000026,0.598845,-0.387264,0.005728,0.000852,-0.000001,-0.792654,5.454778,263,1.774879,-0.001505,4.234709,-6.930386,-0.112151,1.776455,3.380171,0.118693,0.000127,26.05271,-0.125439,notlonely
0.042544,9.233871,0.539695,46.51294,-7.233277,-20.44806,-5.407345,426,-1.757463,5.606134,-1.775386,0.2317,0.048101,-0.000003,0.575369,0.072955,0.006029,0.000728,-0.000001,0.187649,3.919385,1151,0.941816,-0.003959,5.127551,-5.674789,-0.306227,0.869606,4.425746,0.038355,0.000015,21.85998,0.538206,notlonely
0.118157,13.5052,2.039524,23.49457,-7.247382,-24.04746,-5.172864,623,-5.05515,5.746263,-7.001054,0.394434,0.051542,0.000006,0.582109,-0.133931,0.013552,0.00159,-0.000009,-0.787154,6.066194,1472,0.707424,-0.006714,5.192517,-5.132813,-0.123496,0.914507,4.988959,0.056987,0.000028,43.87874,0.324664,notlonely
0.046198,12.83385,4.488878,39.73071,-4.288222,-19.7602,-7.90552,1065,-9.471878,4.328232,-5.498323,0.376891,0.043544,0.000002,0.429938,0.274738,0.010801,0.000816,0.000003,-0.423064,7.367586,2051,0.674111,-0.000816,5.144918,-3.916256,0.178143,0.602136,5.167232,0.06098,0.000033,42.94756,-0.054527,notlonely
0.046198,12.83385,4.488878,39.73071,-4.288222,-19.7602,-7.90552,1065,-9.471878,4.328232,-5.498323,0.376891,0.043544,0.000002,0.429938,0.274738,0.010801,0.000816,0.000003,-0.423064,7.367586,2051,0.674111,-0.000816,5.144918,-3.916256,0.178143,0.602136,5.167232,0.06098,0.000033,42.94756,-0.054527,notlonely
0.036328,3.117507,-6.166701,39.66428,-0.896212,-29.83305,-6.488152,2384,0.246379,5.861494,-8.997425,0.437992,0.071193,-0.000007,0.380614,0.974148,0.006828,0.000683,0.000002,-0.335871,4.156243,1199,1.031428,0.0011,3.935559,-5.139356,0.002092,1.054387,3.438278,0.085118,0.000225,13.14654,0.150469,notlonely
0.060009,6.871958,-4.524383,26.72222,-2.649031,-23.04214,-1.211946,502,-3.071252,6.757335,-2.930544,0.543255,0.061373,0.000014,0.509332,0.213305,0.011944,0.001332,-0.000001,-1.299895,4.598527,2766,0.989337,0.001011,4.641072,-4.194944,0.153091,1.075588,4.654126,0.090502,0.000067,36.49575,-0.238381,notlonely
0.060009,6.871958,-4.524383,26.72222,-2.649031,-23.04214,-1.211946,502,-3.071252,6.757335,-2.930544,0.543255,0.061373,0.000014,0.509332,0.213305,0.011944,0.001332,-0.000001,-1.299895,4.598527,2766,0.989337,0.001011,4.641072,-4.194944,0.153091,1.075588,4.654126,0.090502,0.000067,36.49575,-0.238381,notlonely
0.022839,-3.937099,-9.314275,10.58895,-9.039823,-21.20652,-9.231399,2040,-2.126751,5.445259,2.565216,0.205687,0.084495,-0.000009,0.461585,0.212612,0.003546,0.000466,0.000001,0.751624,2.978405,2453,0.816157,-0.00298,3.147596,-3.372812,0.265279,0.806167,3.046423,0.021355,0.000022,5.710251,1.101589,notlonely
0.062199,0.119768,-6.738783,8.908889,-3.142842,-17.2418,0.675088,1899,-0.603914,4.150634,-1.417777,0.300061,0.102367,-0.000001,0.415114,0.451717,0.008688,0.001776,0,-0.547533,4.117694,555,0.958152,0.001257,3.266973,-3.284177,0.007836,0.934234,3.255438,0.054083,0.000035,11.448,-0.238407,notlonely
0.083504,3.17876,-6.563073,10.5306,-1.369727,-16.41068,-0.184404,1816,-1.337208,4.179035,-2.561656,0.284332,0.073677,0,0.336164,0.85441,0.009666,0.002125,-0.000002,-0.783566,5.120391,1250,0.891451,-0.001538,3.414647,-3.829488,0.128163,0.898219,3.573221,0.030188,0.000037,7.933347,-0.227712,notlonely
0.113042,-0.13257,-8.012154,27.69172,1.96617,-18.58536,1.021991,605,-2.607417,4.41434,-3.389868,0.457955,0.088468,0.000016,0.509603,0.121182,0.024127,0.002162,-0.000002,-0.746289,4.471692,2100,1.078734,-0.002844,3.292775,-4.403661,-0.133767,0.889741,4.000936,0.080157,0.000119,16.14643,-0.102746,notlonely
0.137851,3.262209,-5.366724,12.12751,1.820577,-12.90987,-2.608934,2555,0.336414,4.745043,0.666908,0.407139,0.060592,-0.000004,0.340114,0.876433,0.023362,0.001949,0.000003,-0.501944,3.704615,1994,1.066646,-0.000564,3.603663,-4.718073,-0.024838,0.987599,3.398706,0.084392,0.000072,20.20198,-0.775003,notlonely
0.113992,1.649776,-7.513079,20.37887,0.434219,-18.63386,1.116933,1412,-0.877113,4.8405,-5.408258,0.269208,0.070863,-0.000005,0.39511,1.035952,0.028489,0.004011,-0.000006,-1.869952,6.753135,2303,0.650254,-0.001294,4.16156,-4.690478,-0.16023,0.7943,4.344592,0.053902,0.000058,9.078603,-0.357294,notlonely
0.041504,8.842231,-6.336653,23.85914,-4.06743,-24.35116,-3.076767,440,-3.343022,5.256571,-3.122802,0.511192,0.081778,-0.000002,0.374527,1.16185,0.010066,0.001916,-0.000005,-0.681146,4.389345,1523,1.466848,-0.000505,3.566092,-5.488476,0.007602,1.300148,4.046252,0.096491,0.000163,11.54948,-0.226181,notlonely
0.113633,0.580783,-7.558232,17.65053,5.587698,-14.00389,4.505229,1914,1.041145,4.341477,0.194197,0.340593,0.06143,0,0.359239,0.696105,0.01585,0.002632,-0.000005,-0.808002,3.968253,2673,0.996174,0.00238,3.262277,-4.72745,-0.021415,1.037425,3.459909,0.056201,0.00005,10.13894,-0.068633,notlonely
0.113633,0.580783,-7.558232,17.65053,5.587698,-14.00389,4.505229,1914,1.041145,4.341477,0.194197,0.340593,0.06143,0,0.359239,0.696105,0.01585,0.002632,-0.000005,-0.808002,3.968253,2673,0.996174,0.00238,3.262277,-4.72745,-0.021415,1.037425,3.459909,0.056201,0.00005,10.13894,-0.068633,notlonely
0.109713,9.804163,-0.430897,29.16963,2.702888,-21.28168,-0.589885,2028,-1.042641,5.198075,-1.792848,0.539625,0.04544,0.000003,0.506539,0.411905,0.016993,0.00214,-0.000003,-0.947228,4.582132,463,1.180805,0.000485,4.207578,-4.634786,0.097016,1.139314,4.318793,0.107623,0.000107,48.2484,0.097576,notlonely
0.066399,1.901572,-9.277068,13.84512,-3.372526,-15.27776,1.59905,1211,-2.859439,5.478464,0.397732,0.448276,0.090614,0.000022,0.366577,0.760729,0.012493,0.001597,0.000001,-2.085215,3.912049,2448,0.708983,0.000405,3.959658,-2.952931,0.01894,0.788068,3.938672,0.078161,0.000073,17.76998,-0.587563,notlonely
0.066399,1.901572,-9.277068,13.84512,-3.372526,-15.27776,1.59905,1211,-2.859439,5.478464,0.397732,0.448276,0.090614,0.000022,0.366577,0.760729,0.012493,0.001597,0.000001,-2.085215,3.912049,2448,0.708983,0.000405,3.959658,-2.952931,0.01894,0.788068,3.938672,0.078161,0.000073,17.76998,-0.587563,notlonely
0.116509,1.497681,-8.907835,13.85773,-0.559282,-15.4132,2.000603,2982,4.637092,4.733877,5.003979,0.336358,0.074734,0.000015,0.337659,1.086496,0.025775,0.003681,0.000002,-2.402176,3.833591,960,0.796016,-0.000214,3.554211,-3.951895,-0.196441,0.866069,3.285278,0.064368,0.000101,8.557984,-0.845632,notlonely
0.167822,-5.780789,-11.41882,7.530591,-2.748615,-9.983256,0.508537,291,0.483989,3.24008,0.601073,0.317604,0.10499,0.000001,0.279304,1.238391,0.031571,0.004477,0.000003,-0.732988,3.663046,1243,0.900249,-0.001464,3.327933,-3.547337,0.003474,0.99912,3.325211,0.054749,0.000084,6.625298,-0.46992,notlonely
0.190018,0.535035,-11.86957,11.47823,-1.10296,-13.2547,2.642755,1126,3.156475,3.804507,1.353692,0.233515,0.077757,-0.00001,0.272095,0.936351,0.045042,0.010721,0.000002,-1.033513,5.577431,1447,1.245486,0.000583,3.190752,-3.77588,0.235373,0.68528,3.142918,0.055898,0.000171,5.586748,-0.413759,notlonely
0.190018,0.535035,-11.86957,11.47823,-1.10296,-13.2547,2.642755,1126,3.156475,3.804507,1.353692,0.233515,0.077757,-0.00001,0.272095,0.936351,0.045042,0.010721,0.000002,-1.033513,5.577431,1447,1.245486,0.000583,3.190752,-3.77588,0.235373,0.68528,3.142918,0.055898,0.000171,5.586748,-0.413759,notlonely
