@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_G numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_D# numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.058861,0.000062,2.355959,2.958227,0.840373,0.349589,0.111495,0.352998,0.553487,1.946869,0.01504,0.000077,0.246049,0.431745,0.13314,0.026693,0.011893,1.657897,1.2171,0.884341,0.00009,0.204398,0.537977,1.199924,0.142249,0.093784,0.25704,1.129167,0.674337,0.162786,0.162745,0.250128,0.232001,0.064804,0.042233,0.049806,0.037744,0.042124,0.073181,7.799348,154.25,1.003009,55.24962,3.449304,1.153226,0.814629,0.425133,0.863435,0.073126,46.04148,6.667993,428.5862,1.224689,0.032177,0.103541,0.114922,0.000569,0.008152,1610.369,2.926766,0,0.75233,0.074906,0,0.186454,0.003439,332.5664,173242.9,0.050655,9.69053,-1.028846,28.82989,-7.909254,-20.30719,-2.376825,2257,-6.531992,7.538918,-4.41142,0.498488,0.036825,0.000007,0.503681,-0.082854,0.008317,0.000662,-0.000002,-0.592337,4.192574,2013,1.011856,-0.002358,4.41036,-4.588886,0.227988,0.97681,3.45627,0.103267,0.000062,57.15869,-0.242331,lonely
0.242375,0.00001,2.229627,2.991467,0.76718,0.449723,0.184724,0.486025,0.637829,2.006399,0.072717,0.000005,0.283766,0.443441,0.127487,0.029049,0.037407,0.797318,0.456957,0.27265,0.000004,0.201923,0.4995,1.272926,0.105494,0.109248,0.26336,0.382597,0.393376,0.125932,0.171525,0.164461,0.200152,0.049873,0.036686,0.038453,0.041194,0.018224,0.08351,10.418605,139,1.003022,97.2544,6.42118,1.556782,0.578419,1.042249,0.896946,0.148629,117.7259,5.356578,394.7929,1.840344,0.033707,0.02084,0.135814,0.000167,0.012849,10739.49,0.799537,0,0.881491,0.128769,0,0.104534,0.00401,1191.775,847312.5,0.037772,1.012517,-11.51412,16.21685,-6.83115,-21.76348,-5.357447,384,-3.29666,4.615061,-4.147188,0.522686,0.143162,-0.00002,0.344216,1.05912,0.006235,0.00105,0.000001,-0.462033,4.449578,2925,1.077588,-0.000978,4.888239,-4.423045,-0.090287,0.967723,3.746357,0.10121,0.000254,10.50279,-0.278551,lonely
0.05216,0.00027,2.250804,3.18453,0.788712,0.430458,0.130946,0.423868,0.539706,2.016983,0.006595,0.000187,0.271161,0.422886,0.147473,0.019588,0.005538,1.111939,0.436007,0.347039,0.0001,0.18039,0.542922,2.486894,0.109865,0.108202,0.260366,1.229615,0.484786,0.112847,0.154366,0.246924,0.291777,0.050092,0.046478,0.045916,0.029494,0.026738,0.073331,35.205204,147,1.003587,63.59921,3.852242,1.213817,0.680814,0.61125,0.88878,0.092417,115.5705,6.339677,73.25881,0.415313,0.013011,0.03632,0.087128,0.000197,0.004321,5389.716,0.509188,0,0.768975,0.086458,0,0.177771,0.003699,338.1276,6609.467,0.043533,14.10445,-0.750832,12.66916,0.762319,-23.04503,-2.213439,1769,-5.045005,5.583021,-6.231703,0.204477,0.043542,-0.000004,0.412859,0.373922,0.007054,0.00082,-0.000004,-1.986944,4.352204,2389,0.735674,0.000731,3.686569,-4.008887,-0.082955,0.778368,3.606592,0.031458,0.000011,19.50875,-0.375346,lonely
0.138225,0.000002,2.457239,2.93415,0.754217,0.540482,0.151198,0.461671,0.592204,2.000645,0.037716,0.000002,0.260663,0.438652,0.129245,0.030406,0.033437,1.165329,0.970021,0.542663,0.000003,0.219477,0.642647,1.530209,0.106094,0.120765,0.258794,0.594959,0.647892,0.121364,0.188831,0.181958,0.203034,0.054041,0.039234,0.039016,0.033766,0.030813,0.079105,5.23356,142.5,1.003074,71.79118,4.671768,1.359667,0.58218,0.562421,0.880717,0.105239,129.4599,5.632128,550.4153,1.940442,0.048267,0.053875,0.117722,0.000278,0.007337,16733.3,2.899311,0,0.768975,0.101641,0,0.177771,0.005215,643.9932,359567.9,0.009181,6.683428,-5.96367,41.13321,-20.13975,-20.68363,-6.467523,1083,-10.20085,6.594635,-2.205995,0.514217,0.076213,-0.000033,0.437838,0.690244,0.001628,0.000188,0.000006,0.064079,5.320757,499,1.113397,0.003022,4.012822,-4.033732,-0.045535,1.105381,3.789578,0.08778,0.00012,29.20864,0.074931,lonely
0.037029,0.000042,2.867213,3.364603,0.592733,0.429803,0.097884,0.372216,0.522215,2.050609,0.007008,0.000029,0.235981,0.38769,0.176379,0.019845,0.012801,1.207243,0.860618,0.63907,0.000029,0.265703,0.993929,2.540582,0.205904,0.1358,0.275847,1.002083,0.664677,0.139382,0.176385,0.208368,0.346699,0.069653,0.064118,0.04587,0.049119,0.049286,0.072269,4.857293,159,1.003241,31.58067,2.449232,1.043557,0.866072,0.113389,0.850622,0.026903,50.97699,5.489459,368.1358,0.919664,0.032519,0.188178,0.018962,0.000796,0.00099,1736.565,1.622043,0,0.757657,0.083948,0,0.183736,0.003074,292.8433,25356.65,0.028779,11.69512,2.646569,34.45276,-1.188298,-25.71218,-4.772494,1605,-10.8313,5.753155,-8.918164,0.104053,0.028493,-0.000007,0.65293,-0.10115,0.005314,0.00038,0.000001,-0.96708,4.593983,499,0.880694,-0.002987,4.16012,-3.468653,0.188764,0.79406,4.407215,0.018633,0.000004,14.92836,0.137431,lonely
0.153177,0.000208,2.206897,2.842659,0.744534,0.518465,0.166039,0.467922,0.603726,1.996849,0.043184,0.000137,0.297404,0.46375,0.136812,0.028992,0.026076,0.825829,0.387549,0.254528,0.000069,0.193349,0.513937,1.574072,0.109668,0.131947,0.258548,0.540445,0.482904,0.124717,0.117318,0.183879,0.203725,0.044679,0.042997,0.037984,0.039066,0.021276,0.07758,32.421093,154.25,1.002995,77.39306,5.210048,1.433259,0.607189,0.826492,0.90104,0.244315,217.6943,5.304564,211.9768,1.389225,0.031914,0.020511,0.103902,0.000133,0.018945,23377.72,0.461833,0,0.993342,0.143924,0,0.006618,0.001724,792.3958,504714.5,0.164585,3.416569,-8.072475,11.43723,-4.833138,-19.26604,-4.777866,261,-6.026035,4.556834,-0.812973,0.502117,0.09897,0.000001,0.372653,0.965055,0.034321,0.004213,0.000004,-1.04798,4.355476,1537,0.732302,-0.000962,3.785558,-3.532837,0.049184,0.801778,4.155357,0.09147,0.00015,17.30422,-0.521763,lonely
0.043151,0.000056,2.361139,3.469463,0.640961,0.374657,0.111975,0.402105,0.544794,1.977931,0.008468,0.00005,0.219671,0.356048,0.159463,0.021613,0.006437,1.475501,0.93281,0.55312,0.000031,0.254432,0.711963,1.418912,0.145969,0.12487,0.260195,0.702867,0.607204,0.159526,0.174925,0.301197,0.261128,0.080929,0.042849,0.047177,0.056727,0.031364,0.076834,7.123937,134,1.004454,54.10767,3.373072,1.147802,0.84768,0.490669,0.878893,0.049997,101.6432,6.47041,193.3164,0.737082,0.024015,0.165051,0.198269,0.000185,0.002117,6391.085,1.509254,0,0.925433,0.123904,0,0.069053,0.002354,270.8511,18946.57,0.042513,9.15034,-0.452574,33.10638,-2.823043,-20.54109,0.531661,206,-11.2103,5.7041,-6.743464,0.239564,0.032527,-0.000003,0.484163,0.228248,0.006482,0.000608,-0.000002,-0.146858,6.158189,554,0.72007,0.002575,4.005549,-5.486514,-0.211585,0.780718,5.231003,0.043255,0.000016,29.42294,-0.192323,lonely
0.094279,0.000257,2.226917,3.108387,0.77648,0.401926,0.165324,0.420409,0.524546,1.846553,0.015429,0.000099,0.293517,0.422196,0.116246,0.02632,0.024865,1.498046,1.06474,0.614883,0.000061,0.186479,0.636845,2.017319,0.1069,0.127266,0.242651,1.170649,0.625152,0.09052,0.154962,0.28592,0.273625,0.051598,0.044823,0.045934,0.043579,0.040647,0.066158,27.853732,134,1.003855,71.52449,4.144799,1.249056,0.504442,0.596643,0.882654,0.084936,81.7993,6.01584,466.0077,1.352812,0.022423,0.059596,0.087648,0.000226,0.008089,7429.263,0.749145,0,0.984687,0.118806,0,0.015088,0.002337,612.98,107384.6,0.077499,10.15775,-2.694562,44.15468,-4.131213,-22.68934,-0.432872,1400,-0.049851,5.205242,-1.278281,0.190563,0.069597,0.000008,0.557432,-0.079472,0.009457,0.001534,0.000004,-0.468693,4.969665,563,0.932594,-0.002748,5.48986,-4.575322,0.096047,0.841957,3.814619,0.026376,0.000022,7.296498,-0.365638,lonely
0.126885,0.000049,2.116311,2.840071,0.797226,0.508275,0.177173,0.44184,0.562551,1.995738,0.032913,0.000055,0.283931,0.419173,0.128463,0.03043,0.015852,0.767101,0.408728,0.229462,0.000013,0.173108,0.527956,1.435599,0.089328,0.104452,0.261464,0.401862,0.473406,0.10064,0.107911,0.18206,0.182107,0.044148,0.03338,0.042123,0.036702,0.026732,0.076249,33.085157,158,1.00478,79.01523,4.796155,1.346119,0.711021,1.007689,0.896505,0.145835,97.47243,5.933679,223.9606,0.539245,0.013888,0.036797,0.214959,0.000242,0.011161,8335.219,0.636489,0,0.974035,0.116889,0,0.025308,0.003312,644.4257,157889.4,0.042128,0.344059,-6.461762,15.488,-3.235353,-22.36695,1.078659,2215,1.416227,4.17069,-3.389091,0.459165,0.081871,0.000002,0.389658,0.707316,0.007587,0.001093,0.000002,-0.68787,4.066879,1745,0.813733,-0.002101,3.47035,-3.477697,0.056245,0.840015,3.283965,0.079431,0.000103,21.88509,-0.35157,lonely
0.131545,0.00025,2.216934,3.177913,0.775405,0.411645,0.171035,0.438114,0.592799,1.994462,0.04367,0.000166,0.291591,0.436358,0.12966,0.033239,0.028795,0.898068,0.719428,0.514621,0.000104,0.172947,0.585437,1.389432,0.105546,0.114268,0.262712,0.319513,0.429721,0.093347,0.156814,0.208187,0.177544,0.047288,0.039987,0.046406,0.049886,0.022816,0.081656,49.737255,120.25,1.004984,81.68624,5.324282,1.435858,0.587492,0.791261,0.887858,0.064348,44.07419,5.556069,198.3036,0.947098,0.025376,0.039637,0.097167,0.000327,0.008325,1944.099,0.688624,0,0.958722,0.110849,0,0.039601,0.002569,784.628,410569.1,0.115505,0.87444,-8.779236,29.62447,-1.81767,-18.93818,-1.834317,2328,-2.349825,5.539612,-1.368327,0.509377,0.092777,0.000009,0.443659,0.425515,0.021159,0.003317,0.000004,-0.90089,3.882243,2087,1.08153,0.000618,3.997074,-5.135523,0.178262,1.040297,3.419702,0.087659,0.000146,14.49796,-0.300936,lonely
0.170916,0.000255,2.000101,2.694999,0.739068,0.583788,0.235026,0.450272,0.576204,1.935878,0.021693,0.000269,0.249791,0.327849,0.110665,0.032229,0.012302,0.661467,0.199354,0.19899,0.000063,0.201127,0.446295,0.836972,0.113018,0.098599,0.256251,0.45724,0.160096,0.129431,0.142682,0.1714,0.187758,0.049352,0.028382,0.041955,0.035271,0.022081,0.069527,56.08934,134,1.005717,90.22505,5.448164,1.425176,0.568145,1.135819,0.891097,0.185086,114.3208,5.549963,93.77247,0.424321,0.005411,0.007319,0.224595,0.000121,0.019123,9072.926,0.17032,0,0.991345,0.143567,0,0.008586,0.001812,957.23,47996.52,0.076095,-0.160242,-7.882525,8.498775,0.745057,-16.85185,-2.642828,2783,-3.260671,3.739416,-2.013052,0.180883,0.112149,-0.000001,0.4956,0.052461,0.014741,0.003132,-0.000005,-1.423156,4.569128,1374,1.058893,-0.001424,3.076925,-3.652,0.156088,0.940861,3.404945,0.02438,0.000032,4.476551,-0.835013,lonely
0.064917,0.000139,2.273678,3.098836,0.769071,0.519035,0.146528,0.384884,0.524066,2.019347,0.0075,0.000122,0.279961,0.379675,0.112052,0.020465,0.007542,0.970528,0.468579,0.295592,0.000101,0.220654,0.602252,1.316882,0.10744,0.122846,0.257204,0.490168,0.535143,0.113746,0.192311,0.198443,0.211728,0.046386,0.042973,0.050861,0.040311,0.02496,0.080967,24.432277,157,1.00319,64.62934,3.807238,1.217574,0.77107,0.61433,0.88106,0.108294,113.3137,6.245331,85.70955,0.257504,0.007018,0.039725,0.036747,0.000163,0.005927,4881.138,0.330253,0,0.964048,0.136158,0,0.034683,0.002053,435.9383,10564.31,0.041951,6.504429,-1.692209,18.76655,-11.89288,-18.75276,-13.17568,2713,-9.756695,4.859106,-11.24005,0.103448,0.049199,-0.000004,0.451225,0.62025,0.004562,0.000711,-0.000001,-0.885256,3.934361,757,0.789849,0.000234,3.660504,-4.394882,0.11141,1.020439,4.055851,0.010345,0.000007,3.682106,-0.152454,lonely
0.061585,0.00016,2.645851,3.405769,0.769169,0.230356,0.133098,0.310641,0.422342,1.965249,0.009501,0.000098,0.263091,0.397625,0.183021,0.023689,0.016922,1.469486,0.790042,0.427943,0.000138,0.242078,0.708484,1.658873,0.148423,0.16897,0.258007,2.241775,0.624587,0.127552,0.173634,0.189969,0.303116,0.063748,0.039945,0.047708,0.071195,0.042213,0.080901,15.869933,145,1.002793,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68,0.042855,13.99169,7.360001,31.86961,-6.061378,-19.68822,-7.347338,250,-5.441648,5.149931,-4.35926,0.093164,0.039485,0.000002,0.629862,-0.259043,0.00715,0.000725,-0.000006,0.096348,5.031493,2953,0.79878,0.000799,5.000716,-5.000547,0.042947,0.774746,3.948771,0.011615,0.000004,5.614597,1.15459,lonely
0.106545,0.000475,2.356484,2.981782,0.696907,0.468478,0.132329,0.486719,0.632332,1.994904,0.03079,0.000356,0.287289,0.462039,0.126553,0.042074,0.018194,0.707474,0.690948,0.314755,0.000117,0.193023,0.622438,1.370956,0.10091,0.125445,0.262375,0.459657,0.311685,0.088997,0.123826,0.249082,0.285271,0.045439,0.03987,0.031353,0.031493,0.025341,0.078703,70.988108,136.5,1.005897,76.39963,5.328101,1.451523,0.667622,0.88949,0.896028,0.055304,32.75507,5.30005,318.0207,0.900816,0.019183,0.057596,0.139937,0.000174,0.006434,1890.765,0.510709,0,0.8249,0.107562,0,0.144536,0.004466,539.355,199175.5,0.103318,-0.900227,-9.915732,25.95385,2.482746,-17.26098,1.578504,1478,-1.823926,6.251089,-3.938641,0.505142,0.074109,0.00001,0.371345,1.086312,0.019985,0.003707,-0.000005,-0.659549,4.069554,1336,1.297666,0.000434,4.345155,-5.674598,-0.077174,1.186501,3.753562,0.067211,0.000107,16.29193,-0.420513,lonely
0.029165,0.000147,2.213314,2.997657,0.756177,0.522464,0.09661,0.422361,0.546065,1.999033,0.004683,0.000066,0.294209,0.356998,0.109508,0.017246,0.009435,1.101918,0.513452,0.614198,0.000042,0.206785,0.526473,0.956869,0.121427,0.177507,0.264855,0.571646,0.504982,0.139093,0.139537,0.155574,0.1837,0.050108,0.036313,0.040549,0.056027,0.026561,0.082872,11.789558,158,1.002615,54.90082,3.203962,1.083932,1.189861,0.760112,0.871694,0.09891,111.119,7.385686,169.2636,0.188647,0.004057,0.23816,0.088697,0.000174,0.005488,4591.718,0.532372,0,0.998668,0.119707,0,0.001331,0.001223,197.1096,10345.18,0.02637,3.866944,-0.798982,8.65227,1.769633,-11.37301,2.099098,779,-0.445572,4.399782,-1.657598,0.092559,0.021649,0.000003,0.482306,0.327092,0.002326,0.000293,-0.000004,-1.097128,3.540666,2044,0.641576,-0.00006,3.2867,-2.681073,0.165928,0.61233,3.190526,0.010889,0.000004,7.629647,-0.353842,lonely
0.068653,0.000053,2.579783,3.134069,0.754901,0.344291,0.140797,0.388336,0.491946,1.962681,0.01833,0.000018,0.264771,0.422031,0.180928,0.019609,0.011645,1.696786,0.679785,0.506773,0.000023,0.243103,0.752284,1.996977,0.128786,0.131314,0.289592,2.715718,0.774803,0.136686,0.167189,0.171462,0.216344,0.073817,0.065448,0.053686,0.060715,0.049964,0.069926,16.464359,137.75,1.004136,54.91895,3.599152,1.252714,0.53942,0.311713,0.855901,0.069535,93.78432,5.317229,372.3005,0.981171,0.035046,0.026497,0.040702,0.000529,0.003974,4485.514,1.779004,0,0.715712,0.096658,0,0.203604,0.005106,543.935,191515.4,0.033636,13.06899,0.266957,28.36186,-12.27259,-28.83572,-16.89284,1819,-6.572464,8.996326,-4.414712,0.429522,0.056437,0.000002,0.570667,-0.24591,0.00619,0.000798,0.00001,-0.538793,4.744939,1342,0.863872,0.003666,4.446183,-4.306029,0.199223,0.905376,5.434015,0.08784,0.000069,37.39025,1.058017,lonely
0.148416,0.000243,2.156609,3.556272,0.77466,0.403851,0.218491,0.440552,0.551499,1.996219,0.015494,0.000364,0.2746,0.464137,0.106055,0.024841,0.010877,0.708309,0.514367,0.385686,0.000129,0.205402,0.698396,1.113844,0.110988,0.088224,0.260256,0.43656,0.325744,0.153918,0.154414,0.15455,0.230018,0.061774,0.029848,0.035622,0.033455,0.024194,0.08072,27.144961,131.5,1.00275,94.2346,5.52956,1.415524,0.494492,1.074513,0.890775,0.109861,78.28185,5.88475,98.67217,0.265475,0.005417,0.01124,0.06001,0.000132,0.008353,2878.889,0.270061,0,0.732357,0.083384,0,0.196141,0.004697,904.4459,21266.09,0.091558,-3.853307,-9.139181,14.20958,3.212052,-15.05085,-3.083686,640,-4.747235,4.607206,-5.426916,0.201452,0.107143,-0.000002,0.450277,0.411223,0.008649,0.001935,0.000003,0.505116,3.872647,1088,0.72575,-0.000279,3.256968,-3.934949,-0.083507,0.758703,3.36638,0.016636,0.000024,3.621211,-0.036223,lonely
0.247338,0.000301,2.120109,2.677228,0.722428,0.519965,0.200788,0.519,0.639605,1.946563,0.036833,0.000259,0.280142,0.439538,0.11074,0.029339,0.021634,0.722717,0.423763,0.381533,0.000091,0.193368,0.586153,0.749579,0.109527,0.108903,0.259002,0.639815,0.298805,0.110163,0.138437,0.21822,0.207057,0.05937,0.03533,0.038819,0.039635,0.021508,0.074606,91.815284,143,1.005804,102.5596,6.573293,1.550181,0.548157,1.208193,0.893954,0.178037,108.7796,5.290115,126.4478,0.524032,0.008096,0.004994,0.202421,0.000065,0.024227,11305.52,0.211671,0,0.895473,0.122695,0,0.093664,0.003171,1140.318,160378.3,0.102035,-0.348097,-11.32517,14.29116,-8.2182,-21.05477,-2.72511,145,-3.441741,4.923211,-2.634842,0.366001,0.140512,-0.000003,0.367782,0.722818,0.014741,0.0033,0.000005,-1.050651,5.795229,966,1.074337,-0.002276,4.127247,-3.676657,0.590808,1.011936,4.078679,0.039443,0.000072,5.100358,-0.556522,lonely
0.16757,0.000105,2.217991,2.868684,0.758476,0.543698,0.172459,0.496277,0.622646,1.974676,0.029524,0.000084,0.291588,0.396357,0.127668,0.029905,0.018951,0.819835,0.436003,0.207134,0.000021,0.17625,0.467993,1.23,0.091834,0.095186,0.258732,0.69094,0.328058,0.107803,0.146592,0.215979,0.203312,0.038748,0.03673,0.042204,0.024144,0.030745,0.079731,36.571489,140.75,1.0047,91.43885,5.900336,1.471791,0.634277,1.483479,0.902098,0.123775,57.12406,5.56354,169.4295,0.932289,0.014614,0.017391,0.237412,0.000068,0.013421,2814.768,0.170208,0,0.937417,0.133985,0,0.058706,0.003094,706.3923,109348.1,0.048502,0.812734,-9.823784,11.5516,-1.43034,-13.98234,0.249347,1272,-2.222023,3.912951,-2.325357,0.329099,0.101503,0.000005,0.364411,1.004201,0.009639,0.001673,-0.000001,-1.012057,3.404731,391,0.988054,0.005096,3.707931,-3.499818,0.120413,0.942623,3.339259,0.04634,0.000087,5.491252,-0.412941,lonely
0.079311,0.000065,2.143953,2.773369,0.786474,0.416161,0.126922,0.45807,0.638201,1.947324,0.020051,0.000102,0.281189,0.384214,0.119136,0.029475,0.015425,0.806705,0.548786,0.307648,0.000043,0.18861,0.467918,1.605519,0.098291,0.10855,0.267937,1.483422,0.385664,0.098294,0.135339,0.177327,0.143919,0.048203,0.029448,0.038666,0.036295,0.023404,0.074656,14.833545,156.25,1.003993,79.97043,5.213981,1.396033,0.694545,1.199982,0.901978,0.09336,72.22047,5.838388,217.5012,0.892182,0.0193,0.05315,0.568885,0.000086,0.004317,2113.794,0.732193,0,0.939414,0.13186,0,0.056953,0.003015,426.905,83589.85,0.034642,0.8819,-7.43185,17.8663,0.879849,-18.74743,0.232556,1842,0.120862,5.025117,-1.481175,0.286146,0.065939,0.000017,0.350542,0.637753,0.006884,0.000908,0,-1.047518,3.793498,759,1.151045,0.002596,4.276325,-4.351304,0.015537,1.128289,3.30699,0.060012,0.000075,10.79133,-0.63657,lonely
0.066475,0.000106,2.335394,3.33899,0.796688,0.355002,0.132919,0.345623,0.521706,2.00781,0.014897,0.000065,0.28311,0.423029,0.153455,0.024119,0.012031,1.728208,0.655644,0.350834,0.000084,0.189896,0.642964,1.141838,0.110223,0.109998,0.260829,1.430989,0.820912,0.108279,0.155042,0.254315,0.2676,0.055507,0.047718,0.037173,0.042997,0.047287,0.066299,15.063458,142.5,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79,0.073575,14.00945,0.897068,22.79514,-6.900847,-18.98021,-2.007777,95,-5.196549,5.050441,3.33481,0.379915,0.047891,-0.000007,0.491348,0.050167,0.010288,0.000944,-0.000001,-1.118949,5.441874,1934,0.901485,-0.003968,6.46714,-3.35051,0.204541,0.787151,5.584987,0.059226,0.00003,60.92897,0.091651,lonely
