@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {lonely,notlonely}

@data

0,0.87334,1.869995,-6.469601,-6.14079,10.38989,32.47066,34.2797,6.14478,-23.82468,-7.380763,-8.24401,-0.00013,-8.049202,-9.366235,-22.31638,-3.604445,-1.147451,-0.852815,3.972739,0.285541,0.267998,0.512192,0.517921,-0.009025,0.002235,0.000609,0.000003,-0.00283,0.022513,4.166538,3.622467,1.838684,0.095791,3.93407,0.000069,8.02811,notlonely
0,0.87334,1.869995,-6.469601,-6.14079,10.38989,32.47066,34.2797,6.14478,-23.82468,-7.380763,-8.24401,-0.00013,-8.049202,-9.366235,-22.31638,-3.604445,-1.147451,-0.852815,3.972739,0.285541,0.267998,0.512192,0.517921,-0.009025,0.002235,0.000609,0.000003,-0.00283,0.022513,4.166538,3.622467,1.838684,0.095791,3.93407,0.000069,8.02811,notlonely
0,1.210802,13.04722,-3.764811,-5.295039,12.93926,34.85965,31.51678,5.410346,-28.9746,-11.48029,-3.187869,-0.000228,-2.847123,-5.876436,-19.77347,-1.148702,-2.449808,-3.075303,14.70986,0.61101,0.591047,0.389835,0.442336,0.676258,0.017182,0.002792,0,0.004235,-0.986887,5.768697,4.388137,1.196869,0.129673,3.437182,0.000169,20.81617,notlonely
0,1.210802,13.04722,-3.764811,-5.295039,12.93926,34.85965,31.51678,5.410346,-28.9746,-11.48029,-3.187869,-0.000228,-2.847123,-5.876436,-19.77347,-1.148702,-2.449808,-3.075303,14.70986,0.61101,0.591047,0.389835,0.442336,0.676258,0.017182,0.002792,0,0.004235,-0.986887,5.768697,4.388137,1.196869,0.129673,3.437182,0.000169,20.81617,notlonely
0.000002,1.17087,-6.45067,-13.7728,-13.51329,12.63014,27.4724,16.92722,3.921896,-15.4385,2.37093,1.270964,0.00189,-1.552462,0.770765,-16.24036,-0.675564,-2.240332,-3.720047,10.0653,0.423473,0.416818,0.328605,0.351739,1.115816,0.04048,0.007338,-0.000001,0.000364,-0.672345,3.806077,4.084556,1.218481,0.216387,3.683522,0.000203,7.165948,notlonely
0.000002,1.497103,13.48723,-6.881409,-6.204473,20.54167,33.76952,31.31849,5.621542,-21.12161,-6.159086,-1.039955,0.000714,-2.105669,-2.459679,-16.41351,0.747375,1.685221,2.65453,18.6049,0.525711,0.519056,0.448854,0.492197,0.506932,0.016034,0.002523,-0.000004,0.007814,-1.367402,5.892191,3.987077,1.285346,0.099971,3.885868,0.000153,17.39543,notlonely
0.000003,2.49957,8.639804,-4.98096,-3.516091,17.30868,30.28971,14.34331,4.231942,-18.85435,0.206717,-4.240114,-0.000822,-3.012717,-3.173961,-19.77857,-2.564204,-3.443438,-4.343023,14.83392,0.265578,0.253479,0.373307,0.444551,1.043679,0.009135,0.000821,-0.000001,0.003179,-0.952941,3.705574,4.612391,1.02742,-0.087159,4.647454,0.000042,6.137106,notlonely
-0.000002,-1.116189,-5.751648,-12.43355,-12.74406,10.85631,25.91925,10.79686,2.725791,-15.61052,-0.391939,1.412576,0.000313,0.944842,0.004885,-10.63872,0.887343,-1.099436,-0.898292,12.10536,0.252874,0.229885,0.240521,0.239695,1.366605,0.021003,0.0031,-0.000001,0.002996,-0.144685,3.815092,3.233928,1.254661,0.071451,3.84872,0.00006,5.017441,notlonely
0.000007,0.718459,-4.4354,-14.23106,-12.74564,16.12535,40.08089,21.49444,5.252917,-22.54941,1.663705,-1.300188,-0.000461,-0.612091,2.487398,-19.39746,-2.152832,-3.922022,-3.326396,10.35853,0.563823,0.552329,0.290712,0.210826,1.710369,0.031385,0.007273,0.000001,-0.003065,-0.298324,4.026563,4.727505,1.547045,-0.001812,3.851869,0.000261,8.901937,notlonely
0.000007,0.718459,-4.4354,-14.23106,-12.74564,16.12535,40.08089,21.49444,5.252917,-22.54941,1.663705,-1.300188,-0.000461,-0.612091,2.487398,-19.39746,-2.152832,-3.922022,-3.326396,10.35853,0.563823,0.552329,0.290712,0.210826,1.710369,0.031385,0.007273,0.000001,-0.003065,-0.298324,4.026563,4.727505,1.547045,-0.001812,3.851869,0.000261,8.901937,notlonely
0.000007,0.718459,-4.4354,-14.23106,-12.74564,16.12535,40.08089,21.49444,5.252917,-22.54941,1.663705,-1.300188,-0.000461,-0.612091,2.487398,-19.39746,-2.152832,-3.922022,-3.326396,10.35853,0.563823,0.552329,0.290712,0.210826,1.710369,0.031385,0.007273,0.000001,-0.003065,-0.298324,4.026563,4.727505,1.547045,-0.001812,3.851869,0.000261,8.901937,notlonely
0.000001,0.774261,-2.371195,-9.965365,-9.448554,11.40734,20.87533,13.31204,3.776589,-22.06844,-9.390939,-3.756497,-0.000431,-3.112665,2.070333,-19.38315,-1.008015,1.744906,1.705358,12.60367,0.295221,0.269813,0.304245,0.307191,1.751388,0.008526,0.001521,0.000002,-0.001641,0.111197,3.396469,3.262543,1.073047,-0.098152,3.388195,0.000081,6.575039,notlonely
0.000001,0.774261,-2.371195,-9.965365,-9.448554,11.40734,20.87533,13.31204,3.776589,-22.06844,-9.390939,-3.756497,-0.000431,-3.112665,2.070333,-19.38315,-1.008015,1.744906,1.705358,12.60367,0.295221,0.269813,0.304245,0.307191,1.751388,0.008526,0.001521,0.000002,-0.001641,0.111197,3.396469,3.262543,1.073047,-0.098152,3.388195,0.000081,6.575039,notlonely
0.000002,0.683912,12.69972,-5.01443,-5.070861,13.53248,29.78628,67.46335,5.2713,-18.39492,1.561401,1.67605,-0.00119,3.453561,3.388592,-18.5844,0.211225,3.239747,1.155913,13.55697,0.30127,0.295221,0.487928,0.393554,0.400192,0.018622,0.004054,-0.000002,-0.000454,-0.466382,5.20409,5.118322,1.604468,-0.544068,4.051146,0.000068,8.879127,notlonely
0.000001,1.179705,3.655614,-2.382731,-3.083648,15.04476,29.69604,10.83652,4.551216,-14.22541,3.681141,-0.826869,-0.001976,2.123908,1.757677,-18.12201,1.909299,-2.3471,-2.881205,18.4778,0.133696,0.128857,0.379709,0.400875,1.448847,0.003202,0.00051,-0.000004,0.008949,0.29458,3.520224,3.320245,0.783747,-0.072525,3.275254,0.000011,6.950554,notlonely
0.000006,2.295869,-4.438335,-9.244462,-8.337998,5.581815,15.34752,5.616398,2.909276,-10.66656,-2.932158,-2.386353,-0.000427,-1.748353,-0.424123,-14.12958,-2.117373,-1.785885,-1.016925,9.425061,0.286146,0.260133,0.271843,0.316926,1.191503,0.021217,0.003691,-0.000001,0.000808,-0.697515,3.154941,3.065567,0.659432,-0.069353,3.15808,0.000049,6.974383,notlonely
0.000001,2.098517,5.241817,-3.254174,-5.381968,11.72776,30.15707,14.58608,5.764193,-14.36058,-0.962505,-3.038194,-0.0002,-2.739433,-8.141944,-18.3695,-5.556313,-4.058831,-5.003215,5.934184,0.182698,0.172414,0.456413,0.514994,0.284422,0.004791,0.000663,-0.000001,0.005312,-0.290744,3.654608,2.966182,1.00501,-0.015091,3.069069,0.000017,9.562073,notlonely
0.000001,2.822545,6.678024,-5.581084,-5.260112,21.38362,32.77287,24.15031,4.385448,-25.94706,4.115782,0.697427,-0.000744,1.808539,1.162031,-16.87798,-0.487303,0.55102,1.361586,13.29757,0.351482,0.347852,0.327023,0.309842,0.804289,0.053355,0.0065,-0.00001,0.020581,-0.42276,3.977123,5.093604,1.594648,0.086476,3.628659,0.000077,13.64227,notlonely
0.000005,1.003149,2.863542,-10.74224,-9.04851,11.69909,23.67573,13.20132,3.506267,-19.27007,-2.19159,-5.53223,-0.000139,-5.324896,-2.331934,-18.87072,-3.616992,-0.677314,-0.970786,5.546916,0.451906,0.437387,0.339227,0.354039,0.972872,0.019205,0.003121,-0.000002,0.003415,-0.752068,3.703292,3.483238,1.051127,0.09451,3.389241,0.000136,11.06802,notlonely
0,4.11992,6.860592,-1.45081,-1.776263,11.87364,31.40442,31.61905,4.610023,-33.41169,-4.308018,-11.08729,-0.000969,-9.639775,-4.318585,-34.61549,-10.21481,-6.368757,-4.617293,13.55159,0.399274,0.381125,0.512011,0.522747,0.199649,0.009816,0.00112,0.000003,-0.005309,-1.400245,4.077494,4.552505,1.25482,0.343356,3.488158,0.000059,31.90117,notlonely
0,4.11992,6.860592,-1.45081,-1.776263,11.87364,31.40442,31.61905,4.610023,-33.41169,-4.308018,-11.08729,-0.000969,-9.639775,-4.318585,-34.61549,-10.21481,-6.368757,-4.617293,13.55159,0.399274,0.381125,0.512011,0.522747,0.199649,0.009816,0.00112,0.000003,-0.005309,-1.400245,4.077494,4.552505,1.25482,0.343356,3.488158,0.000059,31.90117,notlonely
0,4.11992,6.860592,-1.45081,-1.776263,11.87364,31.40442,31.61905,4.610023,-33.41169,-4.308018,-11.08729,-0.000969,-9.639775,-4.318585,-34.61549,-10.21481,-6.368757,-4.617293,13.55159,0.399274,0.381125,0.512011,0.522747,0.199649,0.009816,0.00112,0.000003,-0.005309,-1.400245,4.077494,4.552505,1.25482,0.343356,3.488158,0.000059,31.90117,notlonely
0,4.11992,6.860592,-1.45081,-1.776263,11.87364,31.40442,31.61905,4.610023,-33.41169,-4.308018,-11.08729,-0.000969,-9.639775,-4.318585,-34.61549,-10.21481,-6.368757,-4.617293,13.55159,0.399274,0.381125,0.512011,0.522747,0.199649,0.009816,0.00112,0.000003,-0.005309,-1.400245,4.077494,4.552505,1.25482,0.343356,3.488158,0.000059,31.90117,notlonely
0.000002,1.304917,19.37191,3.21259,-1.796309,16.45008,33.8932,25.19324,4.700629,-18.87535,-4.629923,-4.609423,0.000161,-4.84954,-3.933558,-22.72665,-3.904964,-8.738667,-7.588449,7.647356,0.30853,0.295826,0.575601,0.436903,0.144323,0.003886,0.000584,-0.000003,0.006787,-1.912583,4.056365,4.531014,0.798002,-0.270409,3.80131,0.000016,71.57509,notlonely
0.000002,1.304917,19.37191,3.21259,-1.796309,16.45008,33.8932,25.19324,4.700629,-18.87535,-4.629923,-4.609423,0.000161,-4.84954,-3.933558,-22.72665,-3.904964,-8.738667,-7.588449,7.647356,0.30853,0.295826,0.575601,0.436903,0.144323,0.003886,0.000584,-0.000003,0.006787,-1.912583,4.056365,4.531014,0.798002,-0.270409,3.80131,0.000016,71.57509,notlonely
-0.000002,2.352431,2.04453,-3.804991,-4.877011,8.380304,23.35158,8.022084,2.624588,-14.90372,2.315947,8.201695,-0.002567,12.03612,-3.398898,-18.674,-2.830348,-2.032776,-2.879714,8.652843,0.197822,0.173624,0.356427,0.244199,1.058352,0.005996,0.000667,0,0.000066,-0.789258,3.104666,2.974672,0.810514,0.002509,2.984518,0.000021,4.405449,notlonely
0.000001,0.618277,3.751552,-3.508932,-3.62764,9.241271,27.82684,22.86564,5.54282,-17.85677,-2.015369,-4.765191,0.001823,-7.488022,0.236474,-23.01837,-2.135689,0.504218,1.422542,13.68176,0.251059,0.245614,0.506955,0.49296,0.312562,0.004168,0.000757,-0.000003,0.006388,-1.341068,4.815945,4.159661,1.232007,0.209487,3.526753,0.000033,11.48564,notlonely
-0.000008,0.803972,3.481991,-7.305295,-10.35769,13.00485,23.58927,10.76785,4.554339,-13.91907,-1.971058,-4.02309,-0.002768,0.110451,-3.037826,-22.82684,-0.560965,-0.240221,0.562952,13.40333,0.347248,0.337568,0.345119,0.203546,0.751726,0.011552,0.001338,0.000001,0.000453,-0.743461,4.159278,3.831438,0.695192,0.063956,3.98782,0.000045,15.32777,notlonely
-0.000007,1.924325,-1.428202,-11.28802,-14.55703,15.26894,32.43124,24.48506,4.553151,-13.3851,2.20871,-1.209307,0.002755,-5.323225,-0.243701,-20.98528,-1.646954,3.661831,-0.11757,12.24458,0.550514,0.54507,0.325263,0.357639,0.982523,0.037449,0.005938,-0.000006,0.012364,0.154516,3.31442,3.506438,0.732821,0.15342,3.675591,0.000218,8.635201,notlonely
-0.000001,1.528341,-1.4649,-9.179113,-9.280566,10.44308,23.97436,13.40359,3.696379,-19.08147,0.939547,-3.129585,0.000347,-3.647832,0.305588,-19.06267,-2.266908,-0.490306,-0.755681,14.22985,0.433757,0.421658,0.300041,0.310424,1.089452,0.037971,0.00519,0.000002,-0.000486,-1.218165,3.843349,3.669286,1.083013,0.148778,3.39916,0.000107,11.94546,notlonely
0.000003,1.62658,-0.0078,-8.208214,-6.864682,13.43052,34.23723,19.84647,4.813253,-23.00247,-1.037399,-6.368435,0.001597,-8.754065,0.111259,-23.83784,-7.042162,-2.73483,-3.968582,16.71708,0.489413,0.479129,0.508727,0.466103,0.389648,0.018505,0.001732,-0.000005,0.001943,-0.620721,4.023698,3.595691,1.051836,0.155413,4.377509,0.000054,13.03017,notlonely
0.000003,1.62658,-0.0078,-8.208214,-6.864682,13.43052,34.23723,19.84647,4.813253,-23.00247,-1.037399,-6.368435,0.001597,-8.754065,0.111259,-23.83784,-7.042162,-2.73483,-3.968582,16.71708,0.489413,0.479129,0.508727,0.466103,0.389648,0.018505,0.001732,-0.000005,0.001943,-0.620721,4.023698,3.595691,1.051836,0.155413,4.377509,0.000054,13.03017,notlonely
0.000003,1.62658,-0.0078,-8.208214,-6.864682,13.43052,34.23723,19.84647,4.813253,-23.00247,-1.037399,-6.368435,0.001597,-8.754065,0.111259,-23.83784,-7.042162,-2.73483,-3.968582,16.71708,0.489413,0.479129,0.508727,0.466103,0.389648,0.018505,0.001732,-0.000005,0.001943,-0.620721,4.023698,3.595691,1.051836,0.155413,4.377509,0.000054,13.03017,notlonely
0.000003,1.62658,-0.0078,-8.208214,-6.864682,13.43052,34.23723,19.84647,4.813253,-23.00247,-1.037399,-6.368435,0.001597,-8.754065,0.111259,-23.83784,-7.042162,-2.73483,-3.968582,16.71708,0.489413,0.479129,0.508727,0.466103,0.389648,0.018505,0.001732,-0.000005,0.001943,-0.620721,4.023698,3.595691,1.051836,0.155413,4.377509,0.000054,13.03017,notlonely
0.000008,2.373333,5.583673,-6.579642,-4.164168,22.54901,31.7557,27.26042,4.622417,-20.60231,-7.260516,2.276194,-0.000731,3.368012,-4.21718,-23.23322,-1.667725,0.234377,1.369763,12.45116,0.481549,0.474289,0.359924,0.437835,0.85774,0.02763,0.002651,0.000001,-0.001898,-0.850247,4.581127,4.207211,0.743305,0.110562,3.795666,0.00006,23.04784,notlonely
-0.000002,1.585636,8.534198,-3.364478,-5.424415,9.892438,25.87468,20.33001,5.29911,-20.69322,-3.557978,-4.886018,0.004563,-11.70141,-8.927976,-18.1361,-2.548249,-0.36194,0.303449,8.025747,0.208107,0.195402,0.43201,0.464161,0.93996,0.017605,0.002253,-0.000001,0.002264,-0.244397,4.952234,4.102008,1.31724,-0.02988,3.696222,0.000031,6.057036,notlonely
-0.000002,1.585636,8.534198,-3.364478,-5.424415,9.892438,25.87468,20.33001,5.29911,-20.69322,-3.557978,-4.886018,0.004563,-11.70141,-8.927976,-18.1361,-2.548249,-0.36194,0.303449,8.025747,0.208107,0.195402,0.43201,0.464161,0.93996,0.017605,0.002253,-0.000001,0.002264,-0.244397,4.952234,4.102008,1.31724,-0.02988,3.696222,0.000031,6.057036,notlonely
0.000003,1.804514,7.359755,-2.321106,-1.382444,12.83452,32.54641,29.13236,5.900152,-24.90542,1.670543,-3.520336,-0.000941,-2.115291,-4.129211,-20.90436,-2.375148,-4.404591,-5.804977,9.618771,0.497883,0.488808,0.450303,0.470302,-0.036451,0.012216,0.001428,-0.000001,0.002118,-0.403201,3.905796,3.882647,1.183844,-0.032237,4.398228,0.000122,29.7612,notlonely
0.000013,1.10375,3.315271,-7.961319,-4.120401,5.487128,22.98616,8.527421,3.257292,-11.60981,0.198886,1.363179,-0.000806,2.567168,-0.544492,-13.5798,-1.181721,0.551427,1.582163,12.56159,0.281912,0.266183,0.300998,0.365538,1.092104,0.02921,0.00396,0.000001,-0.003289,-0.849909,3.560907,3.043815,0.983886,0.288204,3.402826,0.000067,7.443314,notlonely
0.000001,6.277558,1.083536,-4.631797,-4.198619,21.36739,33.91603,13.06518,4.039067,-14.21456,-3.035958,1.348661,0.000231,1.003883,-2.091886,-18.30506,-0.34533,-0.628679,-1.943241,8.462035,0.410163,0.401089,0.375496,0.382193,0.41106,0.023587,0.00199,0.000003,-0.002287,-0.774976,3.739935,3.58151,0.537727,-0.038953,3.350675,0.000053,42.44701,notlonely
0.000001,6.277558,1.083536,-4.631797,-4.198619,21.36739,33.91603,13.06518,4.039067,-14.21456,-3.035958,1.348661,0.000231,1.003883,-2.091886,-18.30506,-0.34533,-0.628679,-1.943241,8.462035,0.410163,0.401089,0.375496,0.382193,0.41106,0.023587,0.00199,0.000003,-0.002287,-0.774976,3.739935,3.58151,0.537727,-0.038953,3.350675,0.000053,42.44701,notlonely
0.000004,1.23671,3.554684,-6.112975,-2.952181,20.31345,39.30901,54.83832,10.33125,-19.25216,1.644375,-11.18529,-0.002561,-7.360745,-0.771435,-37.95172,-10.60438,-9.610034,-6.418916,13.84304,0.565638,0.557774,0.598845,0.532497,-0.387264,0.005728,0.000852,-0.000001,0.00139,-0.792654,5.454778,3.342283,1.774879,-0.112151,3.380171,0.000127,26.05271,notlonely
-0.000001,2.198016,9.233871,0.539695,-0.876838,12.23928,35.13637,46.51294,5.521383,-34.4341,-7.233277,-5.407345,0.001915,-8.267455,-5.329101,-22.81629,-1.094649,-1.011937,-1.775386,15.60014,0.2317,0.222626,0.575369,0.594517,0.072955,0.006029,0.000728,-0.000001,0.000497,0.187649,3.919385,6.437734,0.941816,-0.306227,4.425746,0.000015,21.85998,notlonely
0.000002,2.545844,13.5052,2.039524,3.337887,13.28931,35.51719,23.49457,4.885124,-24.37242,-7.247382,-5.172864,-0.000753,-4.048539,-5.360052,-29.76107,-5.24834,-5.71238,-7.001054,10.63765,0.394434,0.38173,0.582109,0.562379,-0.133931,0.013552,0.00159,-0.000009,0.018207,-0.787154,6.066194,4.824129,0.707424,-0.123496,4.988959,0.000028,43.87874,notlonely
0,3.863089,12.83385,4.488878,4.294436,15.83813,29.44469,39.73071,5.677828,-24.17902,-4.288222,-7.90552,-0.000452,-7.229856,-4.475273,-28.68748,-7.652999,-6.088458,-5.498323,12.63774,0.376891,0.362976,0.429938,0.409067,0.274738,0.010801,0.000816,0.000003,-0.003472,-0.423064,7.367586,4.979352,0.674111,0.178143,5.167232,0.000033,42.94756,notlonely
0,3.863089,12.83385,4.488878,4.294436,15.83813,29.44469,39.73071,5.677828,-24.17902,-4.288222,-7.90552,-0.000452,-7.229856,-4.475273,-28.68748,-7.652999,-6.088458,-5.498323,12.63774,0.376891,0.362976,0.429938,0.409067,0.274738,0.010801,0.000816,0.000003,-0.003472,-0.423064,7.367586,4.979352,0.674111,0.178143,5.167232,0.000033,42.94756,notlonely
-0.000002,2.292616,3.117507,-6.166701,-7.015933,25.16403,44.30351,39.66428,6.516453,-25.99359,-0.896212,-6.488152,-0.000573,-5.63201,-3.447235,-22.737,-2.814892,-5.287816,-8.997425,22.32832,0.437992,0.435572,0.380614,0.26845,0.974148,0.006828,0.000683,0.000002,-0.00305,-0.335871,4.156243,3.408304,1.031428,0.002092,3.438278,0.000225,13.14654,notlonely
-0.000002,2.292616,3.117507,-6.166701,-7.015933,25.16403,44.30351,39.66428,6.516453,-25.99359,-0.896212,-6.488152,-0.000573,-5.63201,-3.447235,-22.737,-2.814892,-5.287816,-8.997425,22.32832,0.437992,0.435572,0.380614,0.26845,0.974148,0.006828,0.000683,0.000002,-0.00305,-0.335871,4.156243,3.408304,1.031428,0.002092,3.438278,0.000225,13.14654,notlonely
0.000005,1.933262,6.871958,-4.524383,-2.098414,14.94598,28.73604,26.72222,4.706826,-17.78581,-2.649031,-1.211946,0.000759,-2.34577,0.070685,-25.76695,-1.148155,-3.861285,-2.930544,8.899411,0.543255,0.534785,0.509332,0.524118,0.213305,0.011944,0.001332,-0.000001,0.00076,-1.299895,4.598527,4.72892,0.989337,0.153091,4.654126,0.000067,36.49575,notlonely
0.000005,1.933262,6.871958,-4.524383,-2.098414,14.94598,28.73604,26.72222,4.706826,-17.78581,-2.649031,-1.211946,0.000759,-2.34577,0.070685,-25.76695,-1.148155,-3.861285,-2.930544,8.899411,0.543255,0.534785,0.509332,0.524118,0.213305,0.011944,0.001332,-0.000001,0.00076,-1.299895,4.598527,4.72892,0.989337,0.153091,4.654126,0.000067,36.49575,notlonely
0.000001,1.592515,-3.937099,-9.314275,-11.54612,-2.572457,15.98563,10.58895,2.967011,-20.90415,-9.039823,-9.231399,-0.000057,-9.146842,-7.961515,-17.51994,-3.165839,2.312387,2.565216,15.1532,0.205687,0.173624,0.461585,0.396446,0.212612,0.003546,0.000466,0.000001,-0.000579,0.751624,2.978405,3.972695,0.816157,0.265279,3.046423,0.000022,5.710251,notlonely
0.000001,0.522307,0.119768,-6.738783,-7.341814,-0.026389,22.00314,8.908889,3.268217,-14.20346,-3.142842,0.675088,-0.000158,0.91177,1.436702,-17.50821,-1.251405,-0.987572,-1.417777,12.72859,0.300061,0.254084,0.415114,0.395996,0.451717,0.008688,0.001776,0,-0.000867,-0.547533,4.117694,4.373441,0.958152,0.007836,3.255438,0.000035,11.448,notlonely
-0.000002,0.232988,3.17876,-6.563073,-7.64698,6.497004,33.0062,10.5306,4.557166,-16.23077,-1.369727,-0.184404,-0.000438,0.46942,0.863881,-15.84114,-1.301492,-1.649616,-2.561656,9.241183,0.284332,0.271022,0.336164,0.33909,0.85441,0.009666,0.002125,-0.000002,0.003313,-0.783566,5.120391,3.574967,0.891451,0.128163,3.573221,0.000037,7.933347,notlonely
0.000005,2.410781,-0.13257,-8.012154,-6.127882,14.83667,27.93402,27.69172,4.429979,-20.69427,1.96617,1.021991,-0.000325,1.508002,-0.694709,-17.42479,-2.285303,-1.667599,-3.389868,20.51623,0.457955,0.444041,0.509603,0.464153,0.121182,0.024127,0.002162,-0.000002,0.000188,-0.746289,4.471692,4.308104,1.078734,-0.133767,4.000936,0.000119,16.14643,notlonely
-0.000001,4.405147,3.262209,-5.366724,-6.322331,10.63398,23.2031,12.12751,4.052631,-14.95679,1.820577,-2.608934,-0.000371,-2.055113,-2.210079,-17.27333,-0.67662,1.943369,0.666908,18.55108,0.407139,0.400484,0.340114,0.351071,0.876433,0.023362,0.001949,0.000003,-0.003481,-0.501944,3.704615,3.612832,1.066646,-0.024838,3.398706,0.000072,20.20198,notlonely
0,1.57686,1.649776,-7.513079,-8.234066,10.50558,23.17527,20.37887,3.749602,-19.59528,0.434219,1.116933,0.000183,0.843597,-1.688738,-16.70266,-0.564494,-2.164269,-5.408258,15.35475,0.269208,0.262553,0.39511,0.429401,1.035952,0.028489,0.004011,-0.000006,0.010649,-1.869952,6.753135,4.698792,0.650254,-0.16023,4.344592,0.000058,9.078603,notlonely
0.000001,1.570746,8.842231,-6.336653,-6.339671,17.73435,37.74819,23.85914,5.281908,-31.08524,-4.06743,-3.076767,-0.001541,-0.774544,-5.049541,-23.29055,-3.809227,-2.607297,-3.122802,9.190174,0.511192,0.503932,0.374527,0.407665,1.16185,0.010066,0.001916,-0.000005,0.008093,-0.681146,4.389345,3.87346,1.466848,0.007602,4.046252,0.000163,11.54948,notlonely
0.000001,1.461438,0.580783,-7.558232,-7.835054,11.33609,21.74947,17.65053,3.580785,-15.4124,5.587698,4.505229,-0.000264,4.89963,3.328374,-18.78063,2.514639,0.035263,0.194197,13.17867,0.340593,0.333333,0.359239,0.336247,0.696105,0.01585,0.002632,-0.000005,0.008838,-0.808002,3.968253,3.234774,0.996174,-0.021415,3.459909,0.00005,10.13894,notlonely
0.000001,1.461438,0.580783,-7.558232,-7.835054,11.33609,21.74947,17.65053,3.580785,-15.4124,5.587698,4.505229,-0.000264,4.89963,3.328374,-18.78063,2.514639,0.035263,0.194197,13.17867,0.340593,0.333333,0.359239,0.336247,0.696105,0.01585,0.002632,-0.000005,0.008838,-0.808002,3.968253,3.234774,0.996174,-0.021415,3.459909,0.00005,10.13894,notlonely
0.000002,0.457569,-0.852723,-11.68144,-11.64684,12.51315,26.45888,20.54736,3.65345,-18.00318,-0.641387,1.628898,-0.000497,2.371553,-0.612081,-20.24999,-4.248178,-0.007742,0.626279,14.34772,0.422263,0.402904,0.284096,0.257593,1.51444,0.012677,0.00285,0.000001,-0.000718,-0.248362,3.93403,3.614023,1.382882,0.165891,3.488644,0.000154,5.331463,notlonely
0,2.883659,9.804163,-0.430897,-0.247239,20.02283,32.99106,29.16963,5.774013,-21.3472,2.702888,-0.589885,0.000417,-1.212697,2.370018,-18.93192,-0.422829,-0.321382,-1.792848,24.51421,0.539625,0.532365,0.506539,0.499667,0.411905,0.016993,0.00214,-0.000003,0.001533,-0.947228,4.582132,3.675466,1.180805,0.097016,4.318793,0.000107,48.2484,notlonely
0.000003,1.599931,1.901572,-9.277068,-5.820325,13.1916,27.40306,13.84512,3.819672,-13.91438,-3.372526,1.59905,-0.001018,3.119153,-2.776702,-15.13264,-1.495484,-2.080088,0.397732,9.045544,0.448276,0.437992,0.366577,0.384102,0.760729,0.012493,0.001597,0.000001,-0.002666,-2.085215,3.912049,3.518528,0.708983,0.01894,3.938672,0.000073,17.76998,notlonely
0.000003,1.599931,1.901572,-9.277068,-5.820325,13.1916,27.40306,13.84512,3.819672,-13.91438,-3.372526,1.59905,-0.001018,3.119153,-2.776702,-15.13264,-1.495484,-2.080088,0.397732,9.045544,0.448276,0.437992,0.366577,0.384102,0.760729,0.012493,0.001597,0.000001,-0.002666,-2.085215,3.912049,3.518528,0.708983,0.01894,3.938672,0.000073,17.76998,notlonely
0.000005,1.566355,1.497681,-8.907835,-7.393545,15.70556,26.53409,13.85773,4.044125,-13.46077,-0.559282,2.000603,0.000286,1.573638,3.119545,-10.74382,3.914886,1.840523,5.003979,17.01985,0.336358,0.330309,0.337659,0.332862,1.086496,0.025775,0.003681,0.000002,-0.005279,-2.402176,3.833591,3.280749,0.796016,-0.196441,3.285278,0.000101,8.557984,notlonely
0.000012,0.715563,-5.780789,-11.41882,-11.01809,2.462571,14.83109,7.530591,2.927541,-11.84165,-2.748615,0.508537,0.000847,-0.756014,-1.514712,-9.379083,0.882985,1.833834,0.601073,13.38723,0.317604,0.291591,0.279304,0.254645,1.238391,0.031571,0.004477,0.000003,-0.002616,-0.732988,3.663046,3.195703,0.900249,0.003474,3.325211,0.000084,6.625298,notlonely
-0.000015,1.415982,0.535035,-11.86957,-15.58131,12.49206,24.3691,11.47823,3.99286,-13.69727,-1.10296,2.642755,-0.001437,4.788724,2.499112,-10.04586,2.083057,0.947459,1.353692,12.11528,0.233515,0.229885,0.272095,0.255732,0.936351,0.045042,0.010721,0.000002,-0.001897,-1.033513,5.577431,4.147856,1.245486,0.235373,3.142918,0.000171,5.586748,notlonely
-0.000015,1.415982,0.535035,-11.86957,-15.58131,12.49206,24.3691,11.47823,3.99286,-13.69727,-1.10296,2.642755,-0.001437,4.788724,2.499112,-10.04586,2.083057,0.947459,1.353692,12.11528,0.233515,0.229885,0.272095,0.255732,0.936351,0.045042,0.010721,0.000002,-0.001897,-1.033513,5.577431,4.147856,1.245486,0.235373,3.142918,0.000171,5.586748,notlonely
0.000001,0.683024,6.574125,-4.817616,-4.016591,17.64234,33.66489,17.17695,4.067421,-29.26898,-3.45508,1.379343,-0.000857,2.658718,1.634739,-20.54425,-0.439322,0.84874,3.771259,15.96186,0.325469,0.320629,0.418631,0.348593,0.711373,0.008653,0.002157,0.000008,-0.013056,-0.623288,4.325792,3.60924,1.020977,-0.072166,3.91136,0.000028,7.485395,notlonely
