@attribute Std_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {lonely,notlonely}

@data

0.046676,0.00017,2.797367,3.085663,10.218179,0.447139,0.311763,0.281014,0.238804,0.391838,2.024011,0.000081,0.275286,0.131096,0.12312,0.022993,0.06583,0.078068,1.423311,0.427159,0.486241,0.372426,0.298522,0.000072,0.197937,0.407767,0.401332,0.65638,1.267753,0.112119,0.176638,0.135701,0.111772,0.262378,0.710465,0.303832,0.07133,0.111715,0.215119,0.211979,0.308291,0.201244,0.19742,0.060909,0.041189,0.047094,0.04996,0.022408,0.022897,0.027158,0.042075,0.061923,0.077641,0.117569,0.216522,0.144225,0,24.289316,120.75,1.003042,lonely
0.046667,0.000305,2.873739,3.002743,9.612471,0.359285,0.310222,0.371096,0.22203,0.427427,1.990121,0.000201,0.262461,0.151507,0.166328,0.027647,0.075284,0.08044,1.141536,0.983412,0.421971,0.555486,0.46765,0.000271,0.246695,0.331393,0.467407,0.652535,2.286635,0.168183,0.142952,0.137002,0.108459,0.257098,0.455938,0.48337,0.091572,0.133877,0.174444,0.176482,0.239209,0.173172,0.163613,0.057774,0.03937,0.052079,0.051307,0.033542,0.025469,0.033715,0.043741,0.068967,0.084273,0.121111,0.214543,0.184458,10.183278,17.979111,136,1.002672,lonely
0.097924,0.0001,2.37675,2.752003,9.907291,0.543698,0.45469,0.41719,0.339513,0.496277,1.974676,0.000084,0.291588,0.137549,0.148021,0.029905,0.080231,0.074873,0.819835,0.436003,0.282073,0.207134,0.183137,0.000021,0.17625,0.221549,0.273772,0.467993,1.23,0.101334,0.091834,0.095186,0.105356,0.258732,0.328058,0.166232,0.084365,0.107803,0.146592,0.140299,0.178549,0.215979,0.203312,0.038748,0.042204,0.024144,0.029649,0.035222,0.030745,0.025158,0.046332,0.068085,0.079731,0.111551,0.211613,0.141316,34.805708,36.571489,140.75,1.0047,lonely
0.035311,0.000015,2.372341,3.802744,6.182934,0.491709,0.473438,0.453276,0.189217,0.307172,1.946379,0.000008,0.263299,0.131629,0.141362,0.020985,0.071656,0.083519,1.642099,0.782571,0.47998,0.394166,0.382611,0.000012,0.189935,0.247591,0.498716,0.694065,0.996476,0.108376,0.098256,0.128408,0.108034,0.2622,0.784037,0.424728,0.084011,0.108623,0.114657,0.174071,0.211002,0.219952,0.274372,0.045881,0.040581,0.033628,0.019007,0.039354,0.041348,0.047546,0.032462,0.061813,0.072168,0.110627,0.21438,0.211313,5.727949,8.421918,157.75,1.002374,lonely
0.054853,0.000216,2.765721,3.032532,8.423239,0.380153,0.242848,0.434737,0.240956,0.368353,1.952354,0.000126,0.29842,0.155566,0.153829,0.023344,0.085412,0.077093,1.286187,0.761548,0.53709,0.476745,0.642177,0.000116,0.190531,0.281489,0.377926,0.872534,1.952275,0.139238,0.127867,0.127745,0.095043,0.255716,0.600818,0.245883,0.110325,0.119177,0.18092,0.209203,0.235572,0.208404,0.358053,0.038503,0.062304,0.037408,0.04606,0.027333,0.032987,0.032588,0.033232,0.056446,0.068958,0.110101,0.215531,0.232564,10.988543,15.698553,150,1.00269,lonely
0.038229,0.000188,2.785452,2.930237,8.920701,0.39725,0.358806,0.36926,0.231415,0.417379,2.003931,0.000156,0.271215,0.139136,0.145718,0.022066,0.068906,0.073492,1.337571,0.571434,0.457145,0.433602,0.352243,0.000106,0.210114,0.308918,0.462773,0.712196,1.386409,0.121416,0.165678,0.1223,0.103105,0.261016,0.624722,0.295762,0.086025,0.147354,0.158469,0.223837,0.219364,0.16117,0.285498,0.059663,0.057569,0.042232,0.033844,0.034109,0.029017,0.046121,0.043144,0.069543,0.080347,0.120664,0.211464,0.140881,12.805263,17.830169,130,1.002927,lonely
0.08948,0.000002,2.475927,2.850928,9.210527,0.540482,0.354193,0.417363,0.279591,0.461671,2.000645,0.000002,0.260663,0.13621,0.139264,0.030406,0.070716,0.071902,1.165329,0.970021,0.506193,0.542663,0.476079,0.000003,0.219477,0.24572,0.459147,0.642647,1.530209,0.167418,0.106094,0.120765,0.106593,0.258794,0.647892,0.281132,0.092843,0.121364,0.188831,0.157951,0.169011,0.181958,0.203034,0.054041,0.039016,0.033766,0.032862,0.022738,0.030813,0.027929,0.038982,0.062066,0.079105,0.113016,0.21272,0.161504,4.27952,5.23356,142.5,1.003074,lonely
0.051818,0.000077,2.616788,2.715647,8.388705,0.538585,0.379904,0.4199,0.254712,0.47607,2.004589,0.000121,0.286299,0.142141,0.126477,0.025565,0.073088,0.076066,0.75393,0.473007,0.474881,0.573357,0.249828,0.000036,0.21605,0.314843,0.272572,0.45822,1.00881,0.130347,0.15443,0.114323,0.114897,0.26099,0.412622,0.145385,0.087364,0.110847,0.183,0.238157,0.149621,0.185134,0.146987,0.044539,0.04092,0.036696,0.031532,0.022853,0.023353,0.027213,0.03904,0.064944,0.074418,0.113593,0.210949,0.114975,23.638892,20.698333,151,1.007794,lonely
0.065406,0.000522,2.523783,3.183009,9.014777,0.445631,0.395632,0.414517,0.291883,0.423575,1.981349,0.000347,0.26598,0.170102,0.161256,0.031012,0.075892,0.075322,1.313094,0.368973,0.261989,0.232009,0.203603,0.000212,0.189602,0.246467,0.309788,0.492095,0.993542,0.109336,0.101074,0.090043,0.10542,0.255559,0.522349,0.243494,0.091948,0.117019,0.165883,0.19321,0.246607,0.214525,0.224446,0.049899,0.042264,0.035768,0.035561,0.024573,0.024634,0.048686,0.040452,0.063088,0.075957,0.12026,0.214461,0.146362,55.170744,66.835578,159.5,1.004484,lonely
0.110063,0.000293,2.508672,2.691773,7.672207,0.583788,0.330042,0.408174,0.351968,0.450272,1.935878,0.000269,0.249791,0.18564,0.140504,0.032229,0.066003,0.065321,0.661467,0.199354,0.243867,0.19899,0.168716,0.000063,0.201127,0.252601,0.272551,0.446295,0.836972,0.121914,0.113018,0.098599,0.094483,0.256251,0.160096,0.128986,0.096796,0.129431,0.142682,0.170593,0.166544,0.1714,0.187758,0.049352,0.041955,0.035271,0.020091,0.022701,0.022081,0.01781,0.043662,0.058979,0.069527,0.111015,0.213703,0.075747,63.282919,56.08934,134,1.005717,lonely
0.066182,0.000173,2.863612,3.027556,9.741635,0.400769,0.283497,0.319406,0.272668,0.424507,1.969529,0.000157,0.284137,0.138503,0.140886,0.030739,0.081807,0.093057,1.3119,0.617521,0.392483,0.336851,0.281931,0.000074,0.19692,0.23757,0.334512,0.503646,1.693222,0.104604,0.105431,0.091015,0.100923,0.261149,0.610914,0.320619,0.083845,0.119999,0.151943,0.140031,0.222097,0.171015,0.257463,0.042677,0.038222,0.038258,0.028226,0.020611,0.021903,0.043313,0.038609,0.062192,0.072919,0.109636,0.211487,0.154862,30.197134,25.401444,159.5,1.003187,lonely
0.055817,0.000072,2.677591,3.042842,11.846497,0.424283,0.297371,0.310761,0.258337,0.422546,1.955433,0.000037,0.271738,0.135726,0.131163,0.031848,0.080362,0.087455,1.225171,0.678494,0.427688,0.340507,0.456329,0.000028,0.221443,0.384166,0.345301,0.511229,2.399825,0.156272,0.14741,0.141638,0.105377,0.254233,0.394131,0.286462,0.107985,0.103243,0.134723,0.177745,0.216496,0.216209,0.248915,0.045518,0.046565,0.035941,0.035498,0.029034,0.02798,0.048456,0.04317,0.065392,0.081708,0.110024,0.213831,0.170877,8.713889,13.642646,131,1.002959,lonely
0.048508,0.001277,2.621079,3.020335,14.138426,0.457581,0.381071,0.341756,0.299859,0.464919,2.05088,0.000547,0.266003,0.137856,0.136903,0.026929,0.066222,0.069121,0.731283,0.403639,0.561977,0.379709,0.289025,0.000247,0.21699,0.270099,0.345087,0.667379,0.918334,0.127312,0.111083,0.114824,0.117598,0.262037,0.402479,0.278279,0.093845,0.118636,0.112162,0.190336,0.158715,0.173594,0.210053,0.042711,0.039306,0.040296,0.025472,0.025381,0.023873,0.017017,0.041608,0.064578,0.07864,0.11758,0.212123,0.138688,60.18023,92.397099,130,1.007256,lonely
0.082444,0.000065,2.65252,3.233726,12.000283,0.473572,0.295036,0.255392,0.306524,0.474555,1.980791,0.000092,0.275754,0.152938,0.165031,0.041189,0.071805,0.082954,0.789171,0.668042,0.399864,0.447581,0.463178,0.000063,0.215788,0.30935,0.462263,0.729814,1.618249,0.142065,0.130194,0.155687,0.100725,0.258475,0.352518,0.195878,0.088876,0.1352,0.123972,0.218265,0.210513,0.231692,0.197752,0.048351,0.047359,0.046508,0.039036,0.025436,0.02699,0.029883,0.041903,0.06512,0.079998,0.116424,0.211028,0.14576,26.156556,41.089633,124.5,1.007771,lonely
0.108348,0.000299,2.657131,2.762671,8.628291,0.46797,0.385443,0.423416,0.288399,0.458435,2.017903,0.000482,0.285674,0.170037,0.144158,0.044769,0.074626,0.082019,0.876467,0.492681,0.347347,0.215342,0.248623,0.000128,0.205223,0.24219,0.341254,0.520416,0.896619,0.106837,0.088612,0.099402,0.107078,0.260646,0.493373,0.270537,0.077236,0.109606,0.111418,0.171517,0.166238,0.132027,0.193817,0.044683,0.034883,0.029798,0.026227,0.0298,0.025582,0.01785,0.040926,0.066205,0.078953,0.11965,0.212433,0.107625,38.765901,29.690191,118.5,1.011973,lonely
0.058443,0.000481,2.911594,2.976597,9.726502,0.362461,0.375233,0.389919,0.2717,0.471071,1.979896,0.000564,0.284034,0.133252,0.124304,0.032638,0.105481,0.085116,1.385924,0.752123,0.681014,0.488001,0.392077,0.000216,0.205871,0.370325,0.346198,0.630294,3.449763,0.148399,0.162221,0.105597,0.133183,0.279325,0.501437,0.340033,0.107829,0.159705,0.177392,0.188474,0.285757,0.195137,0.424772,0.069821,0.041507,0.043839,0.044899,0.039883,0.047948,0.063897,0.044648,0.052092,0.067095,0.10031,0.211225,0.190486,28.81633,37.387949,144.5,1.004359,lonely
0.125458,0.000659,2.867683,2.788539,8.213934,0.435046,0.44426,0.41437,0.342277,0.48103,1.963519,0.000364,0.292897,0.126993,0.12138,0.026489,0.064482,0.068211,0.574967,0.470482,0.302434,0.323527,0.232911,0.000187,0.17617,0.269817,0.2745,0.533132,0.807502,0.106979,0.120341,0.10161,0.101869,0.25633,0.283984,0.105828,0.094185,0.107447,0.143731,0.251032,0.169915,0.183789,0.188051,0.032386,0.037087,0.02928,0.03706,0.029392,0.023564,0.012474,0.043205,0.064596,0.078649,0.116361,0.214473,0.101605,50.055829,48.14271,159,1.003092,lonely
0.094424,0.000986,2.386545,2.725223,7.589039,0.561653,0.479094,0.42673,0.322912,0.45309,1.972126,0.001302,0.287407,0.132837,0.118268,0.039007,0.070277,0.073415,0.87109,0.360233,0.279121,0.23904,0.224114,0.000232,0.18164,0.286669,0.322163,0.501702,0.732289,0.096773,0.131517,0.097077,0.114231,0.260237,0.426124,0.24379,0.078968,0.143435,0.133794,0.131275,0.158257,0.202416,0.215471,0.041286,0.04897,0.034846,0.02961,0.025464,0.029193,0.048522,0.039001,0.058405,0.072471,0.110431,0.215571,0.170583,92.175253,119.016264,142,1.007118,lonely
0.080678,0.000311,2.827499,2.988823,7.732313,0.432166,0.392904,0.486164,0.274184,0.47227,1.991899,0.00032,0.296069,0.180434,0.165468,0.039195,0.093669,0.083593,1.21606,0.637262,0.695634,0.52074,0.259877,0.000246,0.187506,0.271059,0.427807,0.69591,1.431143,0.106655,0.116989,0.123959,0.111102,0.258451,0.822512,0.38349,0.068511,0.095301,0.148436,0.190728,0.195974,0.187079,0.230744,0.056786,0.048684,0.039203,0.040239,0.040252,0.04186,0.067265,0.046831,0.067595,0.08005,0.116045,0.215035,0.164622,34.290346,38.506217,130.75,1.008176,lonely
0.125506,0.000359,2.932368,3.48408,10.505049,0.364069,0.39603,0.287965,0.328476,0.489221,1.864376,0.000207,0.284513,0.125471,0.124941,0.032847,0.063934,0.073391,1.219618,0.589064,0.664231,0.548885,0.409541,0.00013,0.202191,0.32208,0.315027,0.480183,1.142878,0.115287,0.129384,0.150855,0.104395,0.254734,0.788402,0.395103,0.092635,0.148732,0.184837,0.241656,0.292927,0.399249,0.262219,0.051456,0.063453,0.042738,0.065339,0.029474,0.039357,0.031043,0.051248,0.069538,0.07957,0.111286,0.207477,0.219269,21.518893,31.021084,138,1.002306,lonely
0.03172,0.00034,2.890527,2.745638,7.345356,0.386811,0.458758,0.445175,0.182524,0.368121,1.978394,0.000593,0.27184,0.170358,0.180497,0.032092,0.063428,0.092292,2.069859,0.588815,0.274127,0.43888,0.180361,0.000149,0.206637,0.388049,0.417222,0.60826,2.10193,0.155769,0.135478,0.140837,0.10647,0.262572,0.575545,0.42451,0.10576,0.134875,0.177323,0.184072,0.391581,0.199298,0.266794,0.049618,0.044713,0.036928,0.046481,0.042563,0.046314,0.053426,0.039961,0.068279,0.080705,0.1214,0.21528,0.129336,38.373998,19.68454,141.25,1.005101,lonely
0.05434,0.000236,2.761381,2.869319,10.71398,0.437973,0.343823,0.356289,0.282025,0.430647,1.958212,0.000101,0.286218,0.148637,0.149897,0.023031,0.06069,0.07711,1.254974,0.486135,0.605984,0.388153,0.306483,0.000061,0.189461,0.258864,0.322665,0.555183,1.621385,0.103971,0.11634,0.108172,0.105074,0.253396,0.49453,0.227911,0.067646,0.131727,0.157074,0.2056,0.221374,0.202761,0.262828,0.049628,0.051384,0.032286,0.019448,0.029542,0.028723,0.06398,0.039031,0.063693,0.075443,0.11945,0.213357,0.159365,30.976495,39.151844,133.5,1.004358,lonely
0.054077,0.000476,2.608965,2.877946,8.150095,0.481503,0.372047,0.364272,0.298258,0.433651,1.987536,0.000615,0.278237,0.1347,0.139963,0.042119,0.067112,0.074065,0.940685,0.531131,0.4543,0.279729,0.262732,0.000224,0.209747,0.300872,0.349642,0.735527,1.271054,0.113326,0.158447,0.114657,0.109502,0.265571,0.499963,0.219864,0.071009,0.140384,0.187609,0.231663,0.2178,0.20421,0.266441,0.051755,0.033302,0.04529,0.034579,0.021954,0.019683,0.02147,0.035897,0.062196,0.079591,0.118707,0.209872,0.121828,80.313554,58.7164,146,1.007356,lonely
0.094742,0.00011,2.935674,2.922819,8.976295,0.401963,0.444895,0.406463,0.282462,0.471649,1.979761,0.000081,0.280557,0.139188,0.13753,0.031674,0.084848,0.08273,1.01708,0.751439,0.42784,0.298529,0.236785,0.000045,0.186007,0.284441,0.312982,0.428216,1.293942,0.106317,0.098389,0.082177,0.108946,0.257955,0.518961,0.221917,0.074265,0.079632,0.153502,0.189921,0.18729,0.26161,0.23039,0.057421,0.039574,0.040614,0.025911,0.028695,0.026924,0.019763,0.04349,0.068214,0.078765,0.110812,0.21001,0.166041,24.197656,18.561681,129.75,1.004201,lonely
0.036382,0.000194,2.542326,2.863691,5.114441,0.43197,0.425954,0.589703,0.196024,0.341836,1.970151,0.000072,0.286933,0.188654,0.203988,0.020503,0.076748,0.080255,1.83147,0.58863,0.503748,0.322393,0.368232,0.000094,0.178008,0.287396,0.536362,0.667382,2.051538,0.106021,0.135786,0.146635,0.114698,0.270383,0.763548,0.278037,0.082499,0.102906,0.148317,0.234571,0.230284,0.128879,0.219644,0.048763,0.035587,0.024069,0.031715,0.05433,0.058219,0.070712,0.032042,0.05432,0.059585,0.109611,0.225525,0.204916,11.097381,15.363242,127,1.002427,lonely
0.084067,0.000273,2.448306,2.774806,8.356258,0.533547,0.460634,0.376893,0.28581,0.445845,1.972777,0.000619,0.279084,0.152484,0.13103,0.035337,0.077825,0.078408,0.856051,0.338945,0.365467,0.214959,0.178898,0.00008,0.169525,0.251206,0.311312,0.455859,0.914292,0.094938,0.101135,0.11487,0.106554,0.257793,0.478112,0.31337,0.072139,0.08699,0.121148,0.203518,0.180219,0.228368,0.180919,0.048146,0.042331,0.041212,0.028662,0.018638,0.020907,0.022761,0.037282,0.062566,0.080669,0.118045,0.214817,0.103883,64.164428,62.891789,146,1.005806,lonely
0.124543,0.000544,2.514355,2.798502,8.695676,0.543917,0.48499,0.466156,0.359276,0.48122,2.019087,0.000318,0.292743,0.118187,0.111546,0.028776,0.061853,0.068671,0.625868,0.372266,0.233835,0.173233,0.174221,0.000133,0.188138,0.29605,0.255237,0.505894,0.686409,0.106061,0.113987,0.092568,0.101554,0.259774,0.244305,0.115456,0.077927,0.106442,0.107176,0.134811,0.150423,0.140159,0.196785,0.043952,0.038277,0.032207,0.029435,0.025849,0.029687,0.014998,0.045159,0.074355,0.091567,0.126284,0.217997,0.089446,42.984955,55.082643,142.5,1.003012,lonely
0.044385,0.000206,2.722999,2.713161,8.184577,0.483375,0.40394,0.37841,0.26428,0.442453,1.998046,0.00017,0.289018,0.128914,0.114752,0.025137,0.067041,0.078688,0.750011,0.407936,0.302662,0.257754,0.229506,0.000077,0.20874,0.302144,0.358787,0.488696,1.025203,0.141073,0.14628,0.170504,0.102776,0.265224,0.439925,0.158718,0.097223,0.141391,0.153192,0.207616,0.187701,0.164552,0.180807,0.05156,0.039854,0.031149,0.029641,0.022124,0.023931,0.028536,0.042122,0.069464,0.080913,0.116585,0.2172,0.078819,26.76785,21.434946,157,1.005423,lonely
0.078224,0.000182,2.703177,3.048344,11.131146,0.479283,0.284915,0.401164,0.27348,0.445262,1.998931,0.000116,0.289297,0.156219,0.159509,0.039438,0.077484,0.072361,0.96558,0.447092,0.290709,0.292088,0.404002,0.000054,0.193127,0.31366,0.445345,0.847308,1.588855,0.122352,0.11299,0.099242,0.106806,0.260252,0.352591,0.457742,0.087102,0.105835,0.154897,0.152315,0.236636,0.163904,0.382777,0.048587,0.041663,0.036879,0.03693,0.022734,0.031798,0.025173,0.042409,0.070697,0.081196,0.113712,0.212207,0.228785,15.685677,18.831533,120.5,1.002625,lonely
0.092019,0.000204,2.82133,3.06459,8.653039,0.411645,0.425999,0.440978,0.277947,0.438114,1.994462,0.000166,0.291591,0.146412,0.137523,0.033239,0.073046,0.071485,0.898068,0.719428,0.382713,0.514621,0.229583,0.000104,0.172947,0.292367,0.279248,0.585437,1.389432,0.105537,0.105546,0.114268,0.11194,0.262712,0.429721,0.244474,0.086076,0.093347,0.156814,0.17172,0.22651,0.208187,0.177544,0.047288,0.046406,0.049886,0.034301,0.035445,0.022816,0.020004,0.038583,0.063057,0.081656,0.118775,0.214542,0.145952,33.257616,49.737255,120.25,1.004984,lonely
0.05272,0.000083,2.743149,2.965293,4.550972,0.49633,0.346812,0.642649,0.210845,0.339653,1.936727,0.000062,0.267826,0.151642,0.170495,0.016379,0.067425,0.078322,1.385672,0.681585,0.42361,0.426312,0.227822,0.000121,0.203328,0.234627,0.34232,0.716445,1.430247,0.13128,0.105489,0.114458,0.083646,0.257203,0.896445,0.222778,0.103342,0.117941,0.189192,0.215087,0.268639,0.306876,0.215794,0.054692,0.042812,0.046776,0.037064,0.054462,0.044195,0.038471,0.033328,0.049604,0.063547,0.113816,0.220383,0.177304,6.315959,14.024055,122.25,1.002862,lonely
0.090138,0.000085,2.521924,2.933979,9.220073,0.515424,0.373156,0.415282,0.313818,0.478597,1.951147,0.000053,0.288323,0.124803,0.110889,0.028457,0.053503,0.069106,0.616113,0.529177,0.344553,0.315844,0.317897,0.000038,0.188989,0.266611,0.409432,0.78986,1.215509,0.104978,0.116972,0.12228,0.108092,0.254276,0.215814,0.134392,0.088323,0.093734,0.144191,0.151433,0.285501,0.232275,0.414439,0.040186,0.038522,0.036369,0.027695,0.025003,0.018428,0.016084,0.04851,0.066667,0.082224,0.116562,0.213541,0.086239,19.429831,34.296064,152.5,1.003937,lonely
0.045557,0.00023,2.827217,3.326196,7.906859,0.381773,0.376097,0.496468,0.204963,0.354313,1.999913,0.000169,0.282437,0.140998,0.148603,0.018281,0.089405,0.081811,1.703579,0.522022,0.476985,0.464888,0.360038,0.000135,0.230155,0.309335,0.327564,0.735304,1.649236,0.155588,0.13676,0.139351,0.122532,0.256625,0.879503,0.380788,0.095542,0.138684,0.17212,0.213145,0.371018,0.254706,0.30591,0.06425,0.045552,0.042011,0.037747,0.036863,0.041426,0.037594,0.037902,0.058341,0.067993,0.107409,0.21949,0.239094,14.98091,23.112715,151.5,1.003076,lonely
0.019957,0.000089,2.931662,2.547355,5.629322,0.26507,0.598115,0.593247,0.138376,0.300126,2.039941,0.000042,0.223989,0.14493,0.151478,0.009246,0.050745,0.064336,1.341671,0.471302,0.459362,0.298847,0.273704,0.000124,0.270097,0.517062,0.358927,0.680427,0.639815,0.169871,0.242708,0.182552,0.109859,0.262967,0.76963,0.266771,0.085689,0.210081,0.179023,0.224132,0.416959,0.158006,0.179077,0.083054,0.056207,0.056215,0.057343,0.044972,0.043637,0.056991,0.049205,0.068301,0.084337,0.125861,0.221998,0.09922,4.885766,6.401368,155.5,1.002808,lonely
0.08298,0.000066,2.556115,2.916424,12.971879,0.427118,0.278173,0.279658,0.276426,0.426811,1.984439,0.00007,0.259226,0.132634,0.140579,0.02741,0.074415,0.083585,0.950542,0.403865,0.365881,0.311668,0.40445,0.000037,0.205986,0.328219,0.417451,0.649574,2.14551,0.111931,0.118753,0.145855,0.108053,0.261824,0.563904,0.25563,0.08774,0.108452,0.185314,0.203344,0.33807,0.244812,0.326956,0.060147,0.040702,0.041078,0.044976,0.022547,0.019829,0.040782,0.037962,0.067929,0.075356,0.119215,0.212208,0.150465,23.668669,22.350176,139,1.004227,lonely
0.050288,0.000211,2.791611,2.942103,8.435646,0.413872,0.310326,0.363834,0.210184,0.372079,1.941035,0.000099,0.264747,0.153229,0.166058,0.0206,0.084591,0.093034,1.137713,1.062903,0.92249,0.876899,0.520756,0.000175,0.222808,0.303451,0.36891,0.452216,2.083459,0.132865,0.126978,0.11039,0.099243,0.256811,0.598235,0.304124,0.101373,0.166459,0.177827,0.213116,0.375871,0.199174,0.228306,0.058326,0.059706,0.04028,0.040475,0.042918,0.046464,0.053804,0.026845,0.060542,0.076488,0.105147,0.213922,0.135444,12.208211,17.982886,153,1.002597,lonely
0.04489,0.000395,2.641413,2.988646,7.91426,0.477271,0.394625,0.458261,0.273839,0.431855,1.967026,0.000343,0.280608,0.170388,0.160331,0.042957,0.081027,0.080494,1.281045,0.535196,0.482728,0.392261,0.215554,0.000113,0.190007,0.269548,0.35435,0.567483,1.283288,0.109765,0.116603,0.127891,0.111087,0.258485,0.472938,0.370414,0.080694,0.101471,0.154459,0.192353,0.267141,0.178851,0.239788,0.05038,0.041397,0.039487,0.034841,0.033502,0.037504,0.061506,0.037874,0.062604,0.073137,0.109624,0.211559,0.124221,37.363664,49.211187,148,1.005926,lonely
0.048582,0.000142,2.773787,3.137016,9.140606,0.426887,0.260976,0.40129,0.227217,0.420275,1.966979,0.000152,0.281868,0.146896,0.136279,0.02279,0.073487,0.086082,1.158514,0.730487,0.502089,0.273231,0.238767,0.000065,0.198434,0.320059,0.360163,0.535251,1.519121,0.138432,0.114993,0.131323,0.096205,0.261801,0.607308,0.511397,0.101588,0.094009,0.266984,0.16029,0.185509,0.171333,0.252133,0.060542,0.039472,0.04339,0.040317,0.023115,0.029336,0.029873,0.044614,0.069382,0.080908,0.115804,0.212284,0.13804,11.966987,11.093772,134.25,1.003424,lonely
0.037128,0.000211,2.486677,3.916237,4.820666,0.431133,0.528371,0.615631,0.190473,0.265873,1.990689,0.000089,0.232328,0.179828,0.18323,0.014516,0.066186,0.070252,1.503235,0.344486,0.258084,0.214883,0.305596,0.00005,0.164064,0.258368,0.248503,0.491769,2.728965,0.097151,0.091939,0.084333,0.102516,0.26102,0.829943,0.120219,0.078389,0.103637,0.128716,0.197632,0.278126,0.43362,0.286124,0.053575,0.035956,0.028641,0.030557,0.043815,0.042286,0.042438,0.030644,0.054195,0.072953,0.114842,0.220767,0.199452,18.632826,27.874626,120.25,1.003688,lonely
0.078649,0.000144,2.914501,3.230195,8.859696,0.351699,0.320498,0.346409,0.280638,0.42438,2.0702,0.000199,0.270797,0.154089,0.155245,0.04387,0.099368,0.089595,1.306577,0.681153,0.799891,0.36613,0.332357,0.000206,0.19516,0.316551,0.408225,0.575576,2.585692,0.118707,0.13215,0.152605,0.099503,0.266683,0.489888,0.509546,0.085957,0.135199,0.143242,0.232854,0.293203,0.255944,0.286364,0.057099,0.048029,0.047367,0.044675,0.026302,0.026497,0.022128,0.038464,0.067056,0.077333,0.114699,0.212726,0.177353,21.602475,11.845714,108.5,1.005702,lonely
0.083167,0.000078,2.796404,2.786972,7.73094,0.345309,0.4341,0.408258,0.271967,0.476921,1.992197,0.000055,0.289251,0.120261,0.127115,0.025856,0.080021,0.075517,0.917852,0.727883,0.374116,0.383176,0.294862,0.000051,0.185168,0.28247,0.288462,0.541963,1.066891,0.114213,0.106781,0.126847,0.107322,0.264109,0.694271,0.3238,0.093131,0.130845,0.167496,0.211253,0.247297,0.141132,0.249907,0.044367,0.037229,0.05046,0.036583,0.026185,0.029241,0.059248,0.040333,0.064631,0.073815,0.108156,0.215179,0.216221,9.706381,11.25356,142,1.003321,lonely
0.046569,0.000671,2.993945,3.085626,6.17036,0.447081,0.433793,0.536558,0.264797,0.431525,1.944066,0.00066,0.279424,0.173127,0.169793,0.032347,0.09331,0.077639,1.024771,0.435786,0.335133,0.292906,0.261824,0.000159,0.219728,0.383996,0.308768,0.668219,0.856776,0.140983,0.125627,0.154853,0.107958,0.25698,0.334982,0.251659,0.106199,0.124095,0.254411,0.168121,0.221787,0.197658,0.252233,0.050508,0.053893,0.034913,0.03199,0.03068,0.031483,0.038906,0.034226,0.046918,0.055053,0.099034,0.217677,0.130737,63.424674,43.687204,159.5,1.010246,lonely
0.035038,0.000166,2.44005,2.74101,7.158028,0.528599,0.378503,0.496403,0.23505,0.415077,1.952394,0.000138,0.264748,0.135995,0.142134,0.032919,0.076718,0.076007,1.258816,0.582447,0.4906,0.469458,0.306624,0.000108,0.195801,0.238755,0.421224,0.611649,1.761081,0.124712,0.091621,0.12724,0.094309,0.255347,0.678677,0.275174,0.096767,0.107206,0.16901,0.187843,0.212059,0.162052,0.224321,0.050901,0.036367,0.045414,0.029119,0.033498,0.035373,0.03765,0.04408,0.068069,0.076559,0.113003,0.216177,0.192462,0,9.181053,124,1.002832,lonely
0.150862,0.000086,2.510149,2.776391,10.846717,0.53727,0.440937,0.373028,0.327639,0.503334,1.972482,0.000061,0.291876,0.120272,0.116399,0.028377,0.060025,0.076685,0.84214,0.435277,0.436381,0.237596,0.239583,0.000035,0.17144,0.263392,0.272177,0.494365,0.843915,0.113854,0.116645,0.091465,0.111393,0.254943,0.183673,0.173484,0.090204,0.110016,0.114546,0.15222,0.164974,0.172172,0.162916,0.049055,0.044533,0.028236,0.028118,0.021564,0.018241,0.010431,0.050172,0.072816,0.08829,0.124291,0.211541,0.05231,31.696446,30.857842,137.75,1.004247,lonely
0.095487,0.000171,2.466955,3.129392,11.703186,0.518465,0.343218,0.305545,0.316505,0.467922,1.996849,0.000137,0.297404,0.131582,0.141924,0.028992,0.072051,0.076997,0.825829,0.387549,0.328013,0.254528,0.145924,0.000069,0.193349,0.238713,0.330105,0.513937,1.574072,0.122901,0.109668,0.131947,0.110401,0.258548,0.482904,0.190303,0.088834,0.124717,0.117318,0.172119,0.189153,0.183879,0.203725,0.044679,0.037984,0.039066,0.037479,0.018486,0.021276,0.024175,0.044519,0.061479,0.07758,0.11673,0.214466,0.121904,32.936336,32.421093,154.25,1.002995,lonely
