@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.10414,0.000485,2.465884,3.409188,0.761306,0.38081,0.122649,0.469001,0.570424,1.91557,0.02642,0.000637,0.267963,0.489545,0.135091,0.041702,0.01183,0.957769,0.685599,0.44658,0.000349,0.181176,0.525555,1.035869,0.127742,0.134859,0.255773,1.725672,0.382136,0.141338,0.219967,0.263435,0.209759,0.05306,0.038455,0.045798,0.037559,0.041215,0.073662,45.265163,157.75,1.006191,65.88336,4.301569,1.294458,0.580432,0.547769,0.878738,0.038046,35.25223,5.762383,399.2395,1.165299,0.030683,0.055718,0.13848,0.000394,0.004328,1562.66,1.446961,0,0.953396,0.093034,0,0.044462,0.001978,407.8473,99164.65
0.055774,0.000239,2.023535,2.801885,0.769803,0.525801,0.10147,0.419796,0.576055,1.930869,0.008418,0.000676,0.28975,0.39876,0.13343,0.028784,0.007877,1.017577,0.749836,0.436789,0.000088,0.184373,0.494516,2.663623,0.106324,0.120532,0.253248,0.805344,0.300647,0.111883,0.120473,0.232988,0.191161,0.039804,0.04285,0.050374,0.036831,0.029583,0.078547,58.021163,146.5,1.008522,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16
0.12884,0.00062,2.074122,2.696738,0.800016,0.539323,0.167574,0.48385,0.594649,1.974455,0.019338,0.000312,0.288027,0.361636,0.097106,0.021259,0.012169,0.62724,0.24491,0.228558,0.000144,0.180008,0.432051,0.814699,0.094824,0.097418,0.257271,0.359729,0.35472,0.106331,0.130653,0.179964,0.137171,0.04876,0.035538,0.036557,0.032806,0.028338,0.080973,37.469128,139,1.003017,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94
0.080993,0.000206,2.303229,2.959172,0.814401,0.46781,0.107165,0.416381,0.555288,1.947539,0.013038,0.00021,0.263247,0.456892,0.14106,0.032993,0.005861,0.911713,0.708661,0.148862,0.000065,0.17408,0.472314,0.922319,0.089365,0.088977,0.257055,1.155392,0.555388,0.084646,0.12423,0.179443,0.224842,0.059662,0.029333,0.029679,0.03973,0.045349,0.069927,34.553451,140.75,1.005222,60.13826,3.63812,1.174672,0.883481,0.86022,0.891684,0.049322,30.07203,6.406504,321.4122,0.799651,0.021655,0.122065,0.335405,0.000238,0.005174,1321.421,1.269331,0,0.762983,0.086682,0,0.180961,0.004354,294.9989,39772.07
0.061227,0.000205,2.111875,2.824289,0.620236,0.490152,0.142528,0.375752,0.543731,1.95879,0.010852,0.000076,0.261046,0.316156,0.107603,0.026504,0.019733,1.637474,0.303921,0.429667,0.000162,0.241763,0.533746,1.212188,0.092813,0.113705,0.254738,0.721219,0.280614,0.130132,0.143197,0.171515,0.184202,0.054625,0.048917,0.033625,0.023155,0.021066,0.082642,16.061931,145.25,1.002472,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42
0.084194,0.001986,2.138823,2.637805,0.720022,0.575872,0.095721,0.460944,0.602307,1.930192,0.019768,0.001309,0.287215,0.443555,0.12177,0.043134,0.009554,0.986537,0.438924,0.25649,0.000548,0.189997,0.435445,0.848422,0.100217,0.09269,0.251437,0.933334,0.476634,0.106958,0.121037,0.163544,0.142561,0.03851,0.036079,0.03761,0.030825,0.025336,0.084946,47.966453,156.5,1.003419,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39
0.182603,0.000148,2.121022,2.733658,0.710761,0.568726,0.165759,0.491764,0.64112,1.97725,0.039127,0.000103,0.280661,0.444284,0.123588,0.038404,0.035697,1.167376,0.532555,0.209499,0.000037,0.18701,0.445356,1.08751,0.099094,0.114833,0.259445,0.4634,0.390425,0.119126,0.139073,0.182879,0.270886,0.032527,0.038334,0.036302,0.026421,0.020854,0.08026,56.275574,129.25,1.005355,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.043019,0.000101,2.539712,3.262937,0.687342,0.393819,0.110382,0.387301,0.526291,1.946766,0.009452,0.000049,0.265253,0.411742,0.217992,0.021829,0.007593,1.576217,0.717535,0.318044,0.000041,0.217288,0.662371,1.737327,0.170636,0.156944,0.255957,1.272182,0.613547,0.107199,0.207984,0.220061,0.252772,0.050006,0.055708,0.045084,0.061847,0.069635,0.072193,16.485969,122.25,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
0.043019,0.000101,2.539712,3.262937,0.687342,0.393819,0.110382,0.387301,0.526291,1.946766,0.009452,0.000049,0.265253,0.411742,0.217992,0.021829,0.007593,1.576217,0.717535,0.318044,0.000041,0.217288,0.662371,1.737327,0.170636,0.156944,0.255957,1.272182,0.613547,0.107199,0.207984,0.220061,0.252772,0.050006,0.055708,0.045084,0.061847,0.069635,0.072193,16.485969,122.25,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
0.092771,0.000147,2.127792,2.518365,0.714258,0.510273,0.161975,0.453491,0.59765,1.854656,0.012033,0.000071,0.272601,0.419637,0.104143,0.020453,0.007804,0.715041,0.555216,0.231943,0.000043,0.206341,0.553222,1.205074,0.088558,0.091954,0.257036,1.285699,0.435922,0.083001,0.115687,0.166558,0.240926,0.039956,0.038832,0.034101,0.026737,0.018475,0.07714,21.953136,145,1.002482,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18
0.079228,0.000053,2.449204,3.058796,0.74545,0.416834,0.149276,0.42905,0.557376,1.999533,0.019785,0.000092,0.284544,0.391411,0.130588,0.036083,0.012448,0.907016,0.725744,0.295022,0.000038,0.200336,0.865668,1.308645,0.102508,0.164894,0.26237,0.651209,0.398103,0.090879,0.159446,0.230153,0.33124,0.052998,0.050185,0.031576,0.042938,0.019787,0.074568,16.199639,126,1.004332,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76
0.091187,0.000169,1.905196,2.80485,0.730852,0.501948,0.153205,0.457186,0.630565,1.970152,0.018248,0.000195,0.261975,0.362077,0.105184,0.024223,0.016944,0.874124,0.311218,0.237499,0.000175,0.218758,0.511202,1.608987,0.122391,0.106562,0.256599,0.697683,0.355837,0.109558,0.149667,0.191701,0.177195,0.047492,0.038996,0.047288,0.041539,0.029807,0.083642,19.065789,130.5,1.005657,57.05287,4.301819,1.366938,0.667904,0.527723,0.898274,0.15804,134.6531,4.805814,400.9058,1.113901,0.01806,0.030416,0.224319,0.000113,0.013899,10985.25,0.958157,0,0.854194,0.08075,0,0.124629,0.003012,459.6081,91728.62
0.207602,0.000179,2.293396,2.949988,0.776492,0.535799,0.230318,0.498448,0.616014,1.972743,0.028045,0.000238,0.291474,0.413125,0.078948,0.032462,0.049516,0.839783,0.630417,0.336264,0.000343,0.173948,1.018852,3.595423,0.145869,0.158735,0.259433,2.015731,0.211978,0.093834,0.177589,0.420315,0.483691,0.04136,0.03923,0.046512,0.038861,0.043232,0.073162,19.338286,148.5,1.003241,94.17491,6.246646,1.557771,0.492658,0.992,0.885649,0.064687,43.4197,5.153592,277.3354,0.792685,0.015236,0.02855,0.252341,0.000383,0.007155,1435.268,1.034911,0,0.951398,0.122613,0,0.046271,0.003763,1190.09,456400.7
0.234928,0.000507,2.092988,2.489225,0.646929,0.607497,0.208833,0.443446,0.594061,1.955176,0.051857,0.000395,0.274024,0.435391,0.115936,0.049988,0.052825,1.098527,0.408276,0.416494,0.000365,0.208229,0.650557,1.241953,0.100111,0.104484,0.258389,1.484837,0.32399,0.097384,0.155281,0.159713,0.170171,0.040621,0.034048,0.036972,0.043882,0.019862,0.084304,66.900112,140,1.005158,80.12381,5.590025,1.493605,0.625298,0.878378,0.896075,0.10089,42.61003,5.12039,121.2045,1.49107,0.042799,0.020089,0.112091,0.000112,0.010423,1520.067,0.803396,0,0.904794,0.095531,0,0.0862,0.003776,821.9623,650234.2
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.084687,0.000241,2.419112,2.989367,0.687374,0.404074,0.136532,0.452659,0.615738,1.990073,0.02544,0.0004,0.267919,0.418643,0.111898,0.027975,0.01912,1.050893,0.632366,0.298281,0.000199,0.217286,0.67597,0.975171,0.141611,0.172105,0.267399,0.549112,0.659747,0.111475,0.195363,0.19329,0.238272,0.046701,0.047348,0.038721,0.049352,0.020657,0.081121,32.066194,159.5,1.003835,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5
0.080178,0.000159,1.993133,2.988295,0.75696,0.573216,0.152018,0.360217,0.588317,1.865702,0.017579,0.000118,0.281556,0.43607,0.125131,0.031386,0.01034,0.847843,0.535039,0.315172,0.000079,0.186957,0.752123,1.425089,0.086412,0.093213,0.25568,1.135013,0.449063,0.074521,0.109019,0.23531,0.341109,0.042886,0.041284,0.041272,0.034413,0.036963,0.078195,26.228802,146.5,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.080178,0.000159,1.993133,2.988295,0.75696,0.573216,0.152018,0.360217,0.588317,1.865702,0.017579,0.000118,0.281556,0.43607,0.125131,0.031386,0.01034,0.847843,0.535039,0.315172,0.000079,0.186957,0.752123,1.425089,0.086412,0.093213,0.25568,1.135013,0.449063,0.074521,0.109019,0.23531,0.341109,0.042886,0.041284,0.041272,0.034413,0.036963,0.078195,26.228802,146.5,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.07339,0.000063,2.174136,2.680909,0.74474,0.45923,0.119881,0.415798,0.536179,1.976078,0.026015,0.00004,0.286928,0.374836,0.137624,0.030866,0.017628,1.179922,0.442473,0.316546,0.000067,0.204659,0.433646,0.984149,0.122658,0.094454,0.261563,0.749293,0.493768,0.099186,0.241681,0.148634,0.169032,0.056728,0.05183,0.030902,0.035528,0.025274,0.075126,10.312075,159.5,1.003201,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
0.07339,0.000063,2.174136,2.680909,0.74474,0.45923,0.119881,0.415798,0.536179,1.976078,0.026015,0.00004,0.286928,0.374836,0.137624,0.030866,0.017628,1.179922,0.442473,0.316546,0.000067,0.204659,0.433646,0.984149,0.122658,0.094454,0.261563,0.749293,0.493768,0.099186,0.241681,0.148634,0.169032,0.056728,0.05183,0.030902,0.035528,0.025274,0.075126,10.312075,159.5,1.003201,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
0.089073,0.001225,2.117732,2.674283,0.775919,0.514659,0.173458,0.447617,0.610293,2.00465,0.019633,0.000722,0.279434,0.365211,0.10937,0.033065,0.008564,1.086858,0.4498,0.304313,0.000322,0.195418,0.495043,1.317885,0.10767,0.108053,0.263825,0.883813,0.360454,0.101971,0.148342,0.144832,0.19557,0.045735,0.044144,0.035829,0.033358,0.028845,0.075821,88.350149,143,1.00443,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27
0.07868,0.000017,2.905945,4.365143,0.519613,0.29308,0.114999,0.438654,0.580689,1.968545,0.021767,0.000009,0.227272,0.451535,0.124949,0.030373,0.027068,1.580582,0.699282,0.343505,0.000005,0.281056,0.611357,2.136579,0.094619,0.128283,0.261225,1.646964,0.552489,0.095966,0.205963,0.253391,0.27625,0.066642,0.044849,0.048775,0.051712,0.035254,0.077268,8.082621,139,1.002419,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9
0.07868,0.000017,2.905945,4.365143,0.519613,0.29308,0.114999,0.438654,0.580689,1.968545,0.021767,0.000009,0.227272,0.451535,0.124949,0.030373,0.027068,1.580582,0.699282,0.343505,0.000005,0.281056,0.611357,2.136579,0.094619,0.128283,0.261225,1.646964,0.552489,0.095966,0.205963,0.253391,0.27625,0.066642,0.044849,0.048775,0.051712,0.035254,0.077268,8.082621,139,1.002419,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9
0.049811,0.000229,2.083467,2.847046,0.776794,0.431566,0.104949,0.46927,0.60277,1.977212,0.019899,0.000129,0.283187,0.375649,0.110834,0.019236,0.01738,0.987332,0.608048,0.305609,0.000092,0.181983,0.468719,1.077814,0.14403,0.122471,0.2597,0.572427,0.696141,0.116996,0.147797,0.208931,0.208942,0.049443,0.041243,0.051777,0.032662,0.018638,0.077314,20.594648,131.5,1.002536,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
0.049811,0.000229,2.083467,2.847046,0.776794,0.431566,0.104949,0.46927,0.60277,1.977212,0.019899,0.000129,0.283187,0.375649,0.110834,0.019236,0.01738,0.987332,0.608048,0.305609,0.000092,0.181983,0.468719,1.077814,0.14403,0.122471,0.2597,0.572427,0.696141,0.116996,0.147797,0.208931,0.208942,0.049443,0.041243,0.051777,0.032662,0.018638,0.077314,20.594648,131.5,1.002536,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
0.116228,0.000015,2.549125,3.329208,0.656088,0.32911,0.147279,0.408202,0.536236,1.989397,0.037544,0.000018,0.267146,0.46217,0.143721,0.033757,0.036752,1.183106,1.161065,0.482032,0.000009,0.239952,0.640219,1.5391,0.132941,0.142205,0.259025,1.127445,0.578762,0.128355,0.176085,0.247707,0.318494,0.04817,0.035922,0.047017,0.039446,0.022214,0.084731,5.581843,154.25,1.003256,72.51514,5.134902,1.438051,0.634167,0.515514,0.882199,0.067244,27.35478,5.044005,990.5821,3.993232,0.069903,0.108406,0.086101,0.000169,0.007126,742.2183,0.914343,0,0.847537,0.1131,0,0.129304,0.004377,843.7663,617852.3
0.067657,0.000058,2.688933,3.183842,0.705124,0.410955,0.136556,0.364127,0.513173,1.915906,0.015487,0.000041,0.297071,0.466909,0.097725,0.026385,0.010505,1.221829,1.161079,0.52335,0.00003,0.20942,1.087794,0.854158,0.147242,0.123652,0.249564,1.252594,0.69189,0.121494,0.167425,0.242903,0.32745,0.04973,0.056214,0.046398,0.044835,0.03253,0.077595,11.201022,132.5,1.003091,56.6866,3.302787,1.135893,0.683988,0.410492,0.853508,0.098048,78.8806,6.497687,505.9154,1.175525,0.025806,0.071253,0.06742,0.000669,0.011292,4729.115,1.936975,0,0.468043,0.057423,0,0.249145,0.004924,454.1977,36012.04
0.074964,0.000147,2.39338,3.198751,0.695087,0.411867,0.141603,0.355026,0.477176,1.957022,0.016182,0.000127,0.280338,0.441313,0.152774,0.025799,0.018534,2.244555,0.606599,0.451351,0.000162,0.243661,0.762483,1.744919,0.164059,0.151268,0.259669,1.50014,0.779844,0.190969,0.243859,0.233508,0.318319,0.061358,0.05072,0.054712,0.04595,0.033335,0.077109,11.113849,142.5,1.002835,49.66102,3.088839,1.125602,0.61372,0.264697,0.860705,0.065154,104.5067,5.852855,731.5499,2.353165,0.053043,0.058478,0.051904,0.000414,0.003053,5920.864,1.101716,0,0.508655,0.067766,0,0.250092,0.005286,512.4772,87162.05
0.060902,0.000051,2.256827,2.729799,0.794046,0.488057,0.124505,0.328447,0.440166,2.017068,0.012387,0.000042,0.289432,0.389876,0.12139,0.017651,0.009898,1.679024,0.87127,0.467433,0.000039,0.171693,0.536946,1.69787,0.109171,0.154344,0.26404,0.584148,1.065396,0.095921,0.12435,0.179098,0.175456,0.04626,0.036905,0.039306,0.033483,0.042163,0.077275,7.303585,159,1.002929,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.060902,0.000051,2.256827,2.729799,0.794046,0.488057,0.124505,0.328447,0.440166,2.017068,0.012387,0.000042,0.289432,0.389876,0.12139,0.017651,0.009898,1.679024,0.87127,0.467433,0.000039,0.171693,0.536946,1.69787,0.109171,0.154344,0.26404,0.584148,1.065396,0.095921,0.12435,0.179098,0.175456,0.04626,0.036905,0.039306,0.033483,0.042163,0.077275,7.303585,159,1.002929,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.105652,0.000014,2.17785,2.981817,0.761519,0.529698,0.135825,0.417805,0.597082,1.98538,0.058704,0.000012,0.289919,0.462674,0.100237,0.033467,0.019338,1.148706,0.650403,0.575451,0.000017,0.176866,0.508019,0.760048,0.111956,0.082842,0.258495,0.362921,0.756972,0.099236,0.132137,0.146352,0.231078,0.040818,0.035637,0.03915,0.025321,0.022698,0.076245,7.164535,133.5,1.002698,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523
0.072526,0.000068,2.236133,3.362596,0.671956,0.424283,0.129776,0.422546,0.544898,1.955433,0.022731,0.000037,0.271738,0.433096,0.152965,0.031848,0.023357,1.225171,0.678494,0.340507,0.000028,0.221443,0.511229,2.399825,0.14741,0.141638,0.254233,0.672646,0.394131,0.103243,0.134723,0.216209,0.248915,0.045518,0.044405,0.046565,0.035941,0.02798,0.081708,13.642646,131,1.002959,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
0.072526,0.000068,2.236133,3.362596,0.671956,0.424283,0.129776,0.422546,0.544898,1.955433,0.022731,0.000037,0.271738,0.433096,0.152965,0.031848,0.023357,1.225171,0.678494,0.340507,0.000028,0.221443,0.511229,2.399825,0.14741,0.141638,0.254233,0.672646,0.394131,0.103243,0.134723,0.216209,0.248915,0.045518,0.044405,0.046565,0.035941,0.02798,0.081708,13.642646,131,1.002959,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
0.126292,0.000011,2.730628,2.758248,0.63457,0.364362,0.186562,0.42131,0.566717,1.960387,0.017639,0.000006,0.301826,0.3966,0.09111,0.028051,0.012871,0.928723,0.331585,0.277392,0.000002,0.199079,0.515045,0.701028,0.100447,0.141564,0.257237,0.434287,0.349753,0.137789,0.128627,0.281736,0.310857,0.036828,0.053071,0.039418,0.054679,0.028505,0.079352,13.007743,150,1.003675,84.41511,5.094339,1.403113,0.529878,0.704862,0.881129,0.074853,61.86778,5.439697,247.8309,0.353186,0.006719,0.015547,0.026144,0.000197,0.003599,1952.656,0.677888,0,0.968043,0.124894,0,0.030957,0.002239,786.2035,45133.17
0.155745,0.000134,2.161811,2.74339,0.794249,0.524706,0.212301,0.454284,0.547463,1.983302,0.019719,0.000132,0.267965,0.40873,0.109699,0.024297,0.011814,0.926431,0.261316,0.233153,0.000037,0.190075,0.425592,0.935026,0.090261,0.109975,0.254922,0.535538,0.426443,0.081535,0.151572,0.205339,0.181898,0.057444,0.038102,0.042187,0.029524,0.022441,0.074071,30.219802,139.75,1.003211,93.78921,5.231172,1.36556,0.663967,1.118776,0.893384,0.189494,110.3818,6.114261,135.7066,0.473567,0.007716,0.007507,0.100277,0.00009,0.0191,8336.209,0.28,0,0.8249,0.096011,0,0.144536,0.004015,913.0019,40363.7
