@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[10]_skewness numeric
@attribute mfcc_sma_de[10]_kurtosis numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {energetic,notenergetic}

@data

0.030909,-0.000008,0.043215,1.752844,9.623552,1.092413,-9.340428,-11.62378,-3.175922,-14.01759,2.81132,-1.155367,-15.04077,-2.511489,-1.443113,-17.78426,18.45883,-5.689718,6.671426,15.49665,0.021779,0.092597,0.132683,0.299098,1.898833,9.621642,22.25021,-0.819764,0.000551,4.034285,0.848808,0.789454,1725,-0.001212,0.279818,3.850259,0.000057,0.000001,12.04541,energetic
0.044297,0.000011,0.027669,1.117188,3.810144,7.875156,-13.0331,-11.74736,-0.793589,-16.99771,2.587972,0.446432,-18.85106,-1.237947,-2.690175,-19.4706,17.40175,-2.924018,8.887832,11.84249,0.009679,0.154261,0.088986,0.292335,1.517748,11.55927,5.341315,-1.099866,0.002881,4.465292,1.774356,1.489525,305,-0.005598,-0.188852,4.649632,-0.000482,-0.000001,5.905594,energetic
0.042845,0.000003,0.039083,0.291486,3.78466,2.43562,-7.67347,-7.707522,-7.145436,-12.70918,3.010818,-5.598492,-15.53082,-1.606052,4.496821,-18.01838,21.51161,-2.586292,26.81705,33.37186,0.016334,0.087947,0.152521,0.39586,0.996787,4.649204,5.252141,-0.361018,-0.000919,4.511865,0.896992,0.920186,103,0.00358,-0.023133,3.390493,-0.000391,-0.000002,4.514317,energetic
0.029301,0.000002,0.026774,0.00984,2.878227,-4.164917,-13.17856,-13.11407,-1.07283,-14.18729,3.052087,0.288797,-17.94695,0.113987,-1.363769,-14.2123,19.28556,-3.938527,9.642903,18.85669,0.010889,0.115672,0.139713,0.389791,0.743542,4.86653,7.682785,-0.944656,-0.000208,4.46856,0.898014,1.059936,279,-0.007147,-0.09075,3.228039,0.001913,-0.000003,6.413362,energetic
0.050181,0.000001,0.04798,0.648811,3.250422,-9.981007,-13.93595,-13.21311,-2.423176,-11.20648,3.244815,-0.492221,-10.13456,1.689376,-4.630963,-19.10644,22.75903,-3.380486,7.714784,10.94827,0.057471,0.149186,0.147795,0.281097,1.435804,49.43109,7.534488,-0.084175,0.001234,3.241185,0.748125,0.773497,132,0.002476,0.119511,2.906138,-0.004209,0.000008,3.294331,energetic
0.021811,0,0.02107,0.554486,4.599276,0.98389,-10.75583,-10.65602,-0.644675,-13.82257,4.65603,0.887996,-14.14863,-0.059343,-0.023073,-18.96221,19.16124,0.693913,16.89445,21.49632,0.00726,0.084908,0.130534,0.401788,0.620242,4.029976,8.850309,-0.375358,0.00017,5.417637,0.97157,0.923968,2708,0.001488,-0.065211,3.552991,0.004419,-0.000006,18.58154,energetic
0.077777,-0.000022,0.109999,0.152367,2.501029,-2.707913,-13.32703,-14.64135,-4.912168,-10.50597,2.538943,1.04911,-10.8954,0.604395,0.796275,-12.84955,16.23109,0.280485,12.11383,13.7807,0.020569,0.147279,0.130464,0.294313,1.659201,11.83495,6.515296,-0.579699,0.000709,3.745916,0.686009,0.901816,1919,0.002914,0.038886,3.182261,0.000497,0.000001,5.794123,energetic
0.036845,-0.000004,0.042788,-0.626075,3.088832,3.479488,-12.05315,-14.03876,-1.991401,-24.14918,8.552183,0.556644,-19.60843,-0.116696,0.267288,-18.58916,24.74083,0.677915,19.08621,13.47997,0.010284,0.08507,0.140602,0.292316,2.095565,8.78688,11.69193,-1.234482,-0.00022,8.31065,0.8449,0.885543,2861,0.001331,0.557385,7.435585,-0.001554,-0.000002,18.69317,energetic
0.026504,-0.000001,0.027355,0.698919,3.174465,-10.09454,-15.46058,-15.49587,-2.450519,-9.513961,3.102754,-2.519353,-10.6811,2.139299,3.204286,-13.92954,22.10204,0.018255,10.81813,12.50434,0.032063,0.165215,0.140121,0.243814,1.560634,1014.049,5.314892,0.383035,0.000416,4.124977,0.863023,0.916116,2376,-0.00118,-0.156022,3.554061,0.002465,0.000001,3.616727,energetic
0.034596,-0.000018,0.061562,1.073878,4.433815,0.112432,-10.28834,-14.59665,-1.256929,-19.46576,3.740234,3.456712,-17.45699,1.424007,-0.801493,-15.26841,26.63018,2.528053,31.04353,25.62191,0.006655,0.075128,0.125812,0.370898,0.816809,5.003904,24.55271,-1.577041,-0.00187,6.448908,0.712033,0.830014,2136,0.004861,-0.111586,4.445029,0.001872,0.000002,10.69559,energetic
0.039381,0.000001,0.038494,0.598383,3.347641,-3.036371,-10.43279,-10.62641,-3.594831,-13.4016,3.476168,2.09122,-14.02362,0.715,-0.733491,-11.74184,15.89532,-0.339806,11.51161,18.07388,0.00726,0.087637,0.118466,0.401508,0.661572,3.167323,7.128043,-0.455713,0.002561,4.75972,0.681828,0.815436,1660,0.003242,-0.002349,3.364441,-0.000322,0.000004,6.604477,energetic
0.047092,-0.000001,0.047973,0.070061,2.914895,-2.253302,-13.69272,-13.42017,-6.316349,-11.3838,2.941217,-0.931376,-19.73854,1.146097,-0.556428,-21.52122,20.82694,0.487063,12.43766,15.82562,0.050817,0.164777,0.138161,0.355681,0.857728,16.16619,6.720305,-0.215035,0.001292,3.836639,0.879644,0.843999,1251,0.001024,-0.109737,3.175107,-0.001971,0,5.80649,energetic
0.041768,-0.000008,0.053988,1.633085,6.577226,7.402422,-14.10585,-14.41935,-4.330788,-15.6719,2.745284,-2.236431,-15.5347,-0.792409,-2.243739,-16.62886,22.16388,-1.05383,12.08477,14.942,0,0.11336,0.110162,0.274242,1.90595,23.63123,8.404741,-0.683535,-0.001288,5.264535,1.389858,1.427677,454,0.001336,0.054645,4.278925,-0.002798,-0.000006,3.943939,energetic
0.053532,0.000011,0.037107,0.922129,4.201984,-3.628456,-10.3362,-8.577089,-2.87295,-12.55328,3.039394,-0.302064,-11.41434,1.246694,0.706366,-12.84604,18.39462,-1.5576,7.956766,14.63846,0.015124,0.098371,0.142098,0.289633,1.654794,31.19133,9.751936,-0.262767,-0.002345,4.194661,0.767246,0.928044,2692,0.008249,0.036411,2.944671,-0.001161,0,5.149481,energetic
0.032397,0.000007,0.021771,0.757461,3.578283,2.682646,-8.859974,-8.685846,-4.119792,-18.46021,4.271767,4.743296,-20.98538,-1.822632,-0.30417,-23.93994,22.61937,0.612537,13.01018,17.7538,0.004235,0.07292,0.11615,0.322977,1.19688,9.597306,5.505502,-0.644469,0.001022,4.850991,0.845189,1.412567,21,0.002247,-0.066695,3.379837,0.001176,0.000002,6.698871,energetic
0.020941,0.000002,0.017749,1.203422,4.779623,-10.25639,-14.99578,-14.87219,-2.985245,-10.80906,3.250801,2.469568,-13.15435,1.92681,-0.511832,-11.75492,17.60375,-0.902193,13.65158,11.2942,0.016334,0.150391,0.138615,0.266677,1.303937,174.7867,7.508966,-0.038997,-0.002205,3.619441,0.956212,1.105597,1646,0.004457,-0.05923,3.208592,0.002965,0,3.866539,energetic
0.030711,0,0.031252,0.536109,3.116775,-4.788176,-12.17305,-12.28311,-3.496194,-8.036289,2.838175,1.704125,-10.76442,0.83932,3.738598,-10.41985,15.73276,-0.81563,9.481174,13.99491,0.020569,0.112274,0.143267,0.332694,1.05367,7.236893,7.409123,-0.351476,-0.001544,3.513567,0.842664,0.992614,747,0.003861,0.033991,3.202264,0.000182,-0.000003,4.574708,energetic
0.11715,0.000011,0.100731,-0.242315,4.554251,-8.102635,-16.5839,-15.81898,-4.78686,-17.78382,3.717754,2.079842,-13.11311,1.306343,-0.582902,-12.79094,20.13682,1.478419,14.85525,19.29479,0.030248,0.179779,0.142409,0.311836,1.340291,19.15956,5.756111,0.821802,-0.002938,3.844985,1.058253,1.067523,258,-0.001169,-0.323813,3.651778,-0.000583,0,5.317615,energetic
0.041682,0.000005,0.033855,0.379294,2.461729,-2.430197,-7.657262,-6.057367,-4.876496,-7.219343,3.53132,-1.384351,-11.66955,1.304222,1.760404,-13.73814,12.43373,0.280475,8.220515,16.24918,0.022989,0.072266,0.134062,0.309372,0.456434,108.5356,5.02849,-0.273732,0.000219,4.058702,0.569472,0.740925,1838,-0.006584,-0.060623,3.085072,-0.000603,-0.000004,4.208124,energetic
0.029087,-0.000001,0.031131,1.657771,7.527559,-5.500891,-9.675193,-10.08931,-3.566036,-12.08985,3.147891,-2.500448,-11.81115,-0.744507,-0.94039,-12.86646,11.95997,1.262733,7.601484,8.969449,0.026013,0.093839,0.135063,0.233205,1.702488,535.3756,13.23653,0.170808,0.000624,4.283102,0.613986,0.815597,969,-0.003181,0.009925,3.139049,0.000902,0.000001,7.609697,energetic
0.030112,0,0.030418,0.106621,2.171301,-6.988792,-12.81793,-12.63045,-5.171374,1.408046,2.672245,0.650391,-7.507738,1.398412,0.452946,-10.21303,10.11894,-3.687711,7.45261,9.086075,0.026618,0.121581,0.13946,0.298679,1.279304,24.61054,3.957336,-0.761236,0.002608,3.953143,0.535372,0.6673,782,-0.001725,-0.062265,3.00032,0.001266,-0.000006,3.967957,energetic
0.011179,0,0.011196,0.801058,3.212142,-0.134619,-7.416004,-8.237624,-1.927768,-12.94887,3.364639,-0.798701,-19.18263,-0.025297,1.795565,-19.9712,27.35249,-3.420534,18.02862,19.45472,0.012099,0.076012,0.169482,0.400738,0.582446,5.375626,5.922229,-0.474882,0.001726,4.541754,1.171117,1.140773,264,-0.002101,-0.231547,3.620578,0.000376,-0.000002,4.36451,energetic
0.021029,0,0.021003,0.784606,5.161733,-4.887053,-11.30452,-10.54567,-5.306305,-10.49062,3.046277,-4.983771,-16.75053,-2.338607,-4.145768,-15.84639,12.58176,-1.633764,10.70092,10.66485,0.026618,0.118942,0.145708,0.289999,1.567172,44.75138,5.821193,-0.905672,-0.001842,4.404099,0.581118,0.622566,2539,-0.002575,0.017296,3.402912,0.003876,-0.000003,3.878889,energetic
0.035312,0.000002,0.03292,0.547032,2.704539,-1.196646,-11.21871,-11.11188,-5.961487,-14.79314,3.180748,-0.831075,-17.08765,-1.776129,3.873111,-15.86031,19.94902,-2.168988,14.06748,16.50623,0.015729,0.117914,0.14153,0.370298,1.032837,5.75183,5.909258,-0.374013,-0.000041,3.388181,1.347426,1.378524,2472,0.008197,-0.294754,3.542379,-0.001772,0.000005,4.338089,energetic
0.03904,0,0.038335,-0.070445,1.884549,7.754276,-8.185592,-8.631907,-2.382374,-15.9634,3.397323,-1.081497,-23.72465,-0.475335,2.399269,-17.2612,24.32464,-0.512151,12.78299,16.51752,0.00726,0.091725,0.148682,0.340777,1.211317,8.189942,6.119696,-0.563861,0.002558,3.970698,1.002831,1.060174,1302,-0.01512,-0.243048,4.040757,0.001815,-0.000003,8.669318,energetic
0.071172,0.000003,0.067012,-0.745497,3.74408,-8.148176,-14.34799,-14.16815,-4.613922,-6.277305,6.818337,2.037199,-11.79754,-0.061494,2.342263,-13.06638,14.88581,-2.06318,10.40804,13.4446,0.026618,0.143681,0.140758,0.27668,1.293438,87.91214,4.837897,-0.114902,0.002045,4.704702,0.818678,1.064519,1574,-0.003235,0.015236,3.322126,-0.000629,-0.000003,3.971596,energetic
0.039208,-0.000002,0.042806,0.85459,3.356802,2.68312,-11.24902,-12.8333,1.213184,-17.27175,3.125972,-0.986995,-25.21933,-5.095142,-2.799982,-22.0933,26.36085,-2.997976,18.89313,19.66473,0.00363,0.108495,0.123422,0.343201,1.141379,6.95848,5.497573,-0.012863,0.001455,4.029968,1.403667,1.567774,257,-0.012486,0.07776,3.141068,0.000148,-0.000005,6.643917,energetic
0.05808,-0.000003,0.06284,0.719659,4.036616,-2.225978,-12.00702,-12.12617,-2.344015,-12.48671,3.823531,0.918796,-15.06089,-0.033365,-0.449844,-12.47067,12.44606,1.380525,14.61616,7.148347,0.005445,0.090148,0.116267,0.209985,2.548823,230.4243,2.890953,0.024586,0.000912,3.55878,1.032699,1.127308,2357,-0.005519,0.469044,3.95688,-0.000629,0,3.41228,energetic
0.04753,-0.000006,0.056165,1.899004,7.625293,-2.852452,-11.37649,-10.64388,-5.033473,-15.58453,2.727988,-3.39127,-13.46224,-0.946069,0.882312,-9.59122,14.43597,-0.807647,12.357,12.78745,0.043557,0.117163,0.128063,0.263457,1.283377,44.6693,12.584,-0.941839,-0.002455,3.981397,1.029504,1.046769,648,-0.001373,-0.074004,3.131406,0.002174,-0.000005,3.92872,energetic
0.062723,0.000001,0.061579,0.133224,3.022606,-5.144813,-12.08653,-11.82937,-3.535695,-11.37201,2.898273,-1.962209,-10.87204,4.014746,1.954423,-15.49239,21.53437,0.961631,8.326666,15.42194,0.015124,0.116733,0.144427,0.336978,0.910218,9.561119,7.764315,-0.047816,-0.000145,3.721366,0.932377,1.26439,2682,-0.007259,-0.057252,3.030178,-0.001748,0.000007,6.385692,energetic
0.050787,-0.000008,0.063221,1.414997,6.200802,-6.853058,-14.99591,-15.21426,-2.704976,-13.84964,5.903024,0.048488,-13.29145,0.76256,-0.50233,-23.15283,19.3439,-4.877725,7.87271,11.377,0.023593,0.150455,0.146177,0.266065,2.337746,29.04515,9.190684,0.506671,0.000472,5.448159,1.171151,1.055957,2465,0.004742,0.002212,3.660301,0.000284,0.000003,7.446667,energetic
0.066729,0.000011,0.05092,1.881568,7.986835,-0.111974,-11.9312,-10.98315,-5.934187,-10.50515,4.850106,1.007459,-16.60817,1.088314,0.858061,-19.36674,16.40446,-1.802694,12.97124,19.95172,0.011494,0.136955,0.133374,0.3326,1.354874,8.679724,9.988191,-0.690906,-0.003594,4.177954,1.045281,1.157362,1557,0.000006,0.016591,3.389006,-0.000625,-0.000003,8.789363,energetic
0.037341,0,0.037291,0.507998,3.202898,-2.108991,-12.2703,-11.56667,3.341595,-16.19072,2.720329,-3.710388,-14.19205,0.64043,-3.24299,-15.41079,12.95314,-2.162251,12.19438,16.78407,0.009679,0.111868,0.134569,0.306246,1.15614,12.86808,6.919564,-0.27178,0.001434,4.91244,1.373266,1.191931,893,0.002083,-0.093831,3.320464,0.001734,-0.000001,5.512799,energetic
0.055732,0.000008,0.043858,-0.107817,3.351662,-2.651479,-10.15423,-10.39765,-7.748651,-19.1402,3.5787,1.737898,-17.74172,2.12768,1.212414,-13.074,21.81179,0.553688,13.27361,23.18425,0.012099,0.100534,0.149967,0.447118,0.145972,3.008517,4.869658,-0.478675,0.002779,4.07505,1.295696,1.091761,188,0.001476,-0.048703,3.222212,0.004194,-0.000001,11.45546,energetic
0.00979,0,0.009359,0.930589,4.914734,-0.384024,-7.111089,-6.350057,-3.490239,-11.74863,3.155389,-2.432242,-14.80657,2.071191,1.365516,-15.3329,11.52226,0.505019,11.04125,12.48371,0.013914,0.071995,0.139871,0.305231,1.360782,26.34091,6.403617,-0.183274,0.001662,3.350295,0.727803,0.895312,2959,0.004963,0.045023,3.183827,-0.000811,0,4.712711,energetic
0.027985,-0.000002,0.031499,0.979311,3.650062,-5.15912,-13.88141,-14.71747,-5.464583,-27.44753,3.216169,1.126714,-18.15556,4.406433,6.076433,-17.02094,32.76062,5.511158,15.44118,26.40436,0.012099,0.110776,0.15216,0.352379,1.100443,8.064927,8.67712,0.237631,-0.002174,6.92403,1.18792,1.519554,2644,0.010404,-0.08041,3.898739,-0.002152,0,9.066504,energetic
0.034017,-0.000003,0.038176,0.814357,4.146267,3.6289,-10.23717,-10.17374,-1.34807,-22.0221,5.250413,4.041618,-16.25444,0.585424,0.532324,-14.17837,16.20076,2.580017,11.91706,12.88408,0.009074,0.091721,0.136917,0.431073,0.317268,2.417926,9.263509,-0.80691,0.005715,4.713378,1.102301,1.250113,1019,0.000039,0.035432,4.367657,-0.001695,-0.000005,16.50971,energetic
0.041921,0.000002,0.039489,2.598945,15.7701,-2.9627,-9.247083,-8.642569,-1.253571,-11.32731,3.479593,0.476084,-13.04387,-0.909994,0.606409,-16.71984,12.3928,-1.474268,14.50917,18.70381,0.014519,0.085855,0.130672,0.334225,1.349855,5.766623,11.8783,-0.631284,-0.001536,4.331,0.788654,0.981714,1181,-0.004614,0.017459,3.212298,0.00142,0,11.51124,energetic
0.047884,-0.000003,0.051783,0.387514,2.62967,-5.700155,-11.15313,-11.52954,-3.749252,-9.920166,3.164448,-3.386518,-11.74865,-0.632413,-3.044226,-15.19643,12.34801,-5.233988,7.809189,9.504575,0.032063,0.106976,0.127022,0.284668,1.286508,52.99613,5.390208,-0.000285,-0.001111,3.706205,0.650457,0.761922,2513,0.007421,-0.004188,3.297962,-0.002217,0,3.73588,energetic
0.040674,-0.000007,0.051486,0.239478,2.121628,0.862649,-9.872326,-10.38516,-1.097914,-10.26043,4.225728,5.846457,-16.36013,2.981999,3.487132,-8.397842,18.17142,-0.980609,11.65886,14.60557,0.00605,0.059027,0.130119,0.344877,0.96711,7.019047,6.162829,-0.108583,-0.00291,3.86088,1.007696,0.942584,1938,-0.008567,0.016916,3.390291,-0.001694,0.000002,4.32834,energetic
0.043879,0,0.043517,0.936687,3.075257,-3.777102,-12.14671,-12.69528,-1.884899,-8.972838,2.998099,2.189147,-6.505629,3.518743,0.854367,-11.96617,13.72464,2.621761,12.87664,11.82129,0.016939,0.103074,0.128507,0.228999,1.596794,514.5821,5.154046,-0.876059,-0.000569,3.454779,1.001136,1.154353,2686,0.005473,-0.233735,3.380405,-0.000313,0.000001,3.66957,energetic
0.005243,0,0.00483,1.603809,5.027411,9.20492,-1.940805,-2.352879,3.21771,-9.343496,5.135835,1.935016,-25.30928,-0.852671,0.184054,-20.72055,30.85489,-1.834023,19.82277,21.71814,0.00484,0.02927,0.13366,0.452029,0.804737,2.837271,9.444544,-0.779712,0.004552,4.623436,1.226004,1.378491,2087,0.007397,-0.203367,4.700446,0.000879,0,5.594622,energetic
0.030281,0.000005,0.02341,1.558152,7.735252,-0.627964,-9.991896,-9.492795,1.45444,-11.18665,5.039944,0.818562,-9.756877,2.793022,-1.006342,-11.92551,17.09436,-1.743497,8.703933,12.02215,0.009679,0.077421,0.137078,0.306422,1.178244,18.90262,8.872385,-0.381865,-0.001549,3.597316,0.869191,0.954613,791,-0.007919,-0.147697,3.733171,-0.001157,0.000005,7.232326,energetic
0.051249,-0.000015,0.073817,1.415982,4.96137,0.535035,-11.86957,-15.58131,-2.440587,-6.9576,3.167784,-0.000422,-13.48508,2.642755,1.198887,-10.04586,14.08994,0.947459,12.11528,11.6971,0.00363,0.077757,0.124911,0.272095,0.936351,101.5756,5.514991,-1.033513,0.000233,3.519196,1.266001,1.174111,1447,0.006549,0.34236,3.670637,0.000835,-0.000005,5.586748,energetic
0.069726,0.000006,0.06034,0.10206,3.071681,-6.281094,-12.485,-11.16575,-1.470789,-9.19198,2.978243,-4.604312,-9.806706,2.201091,0.545307,-24.40403,17.66352,-1.815808,10.33626,13.71076,0.022989,0.130092,0.129293,0.254645,1.478441,120.7968,6.912794,-0.133274,-0.001378,4.087815,0.818219,0.982329,1465,0.007122,-0.025825,3.376508,0.000057,-0.000004,5.071564,energetic
0.041096,0.000019,0.013459,0.907164,3.24135,3.134387,-10.87875,-6.00968,2.659516,-15.97766,2.703481,3.061098,-15.66957,2.608391,4.005535,-15.90303,21.41379,-2.897484,11.29579,22.89595,0.00484,0.080387,0.125017,0.370242,0.927998,5.586256,4.575941,-0.953494,-0.00499,3.765996,1.385965,1.764116,1753,0.001894,0.027985,3.164393,0.000321,0.000003,8.086832,energetic
0.028491,0.000005,0.020585,1.336361,5.179015,-6.067136,-18.38107,-16.81538,-0.822412,-13.15965,2.158726,0.22162,-20.30295,-0.107953,3.532675,-13.34456,32.37883,0.549708,12.90462,15.30058,0.00726,0.1429,0.122336,0.293598,0.96961,73.55507,7.376284,1.238763,-0.003934,5.127885,1.92786,1.338911,794,-0.00484,-0.198403,3.583184,0.000272,0.000004,5.442492,energetic
0.030433,0.000008,0.018359,0.363798,2.485595,2.533457,-10.86801,-7.56536,-3.277684,-17.65078,2.340626,-1.237622,-14.60688,1.130654,-1.255073,-22.50393,26.82665,-1.760237,15.31666,21.43759,0.012099,0.11281,0.114728,0.402285,0.689187,2.931322,6.634963,-0.65171,0.002837,4.13247,1.041967,0.941943,1693,-0.001954,0.007042,3.816499,-0.00596,0.000002,7.743079,energetic
0.082541,0.000003,0.077533,0.757502,7.186807,-8.218789,-13.60634,-13.24249,-7.802585,-7.628458,3.177325,0.186128,-12.74462,0.795489,1.461231,-13.26195,17.58287,-2.432102,9.039353,14.93475,0.055656,0.150056,0.139235,0.345372,0.414662,13.65618,8.23866,0.359951,0.001214,4.181074,0.764784,1.034689,2217,0.001587,0.043506,3.186929,0.002627,0.000001,10.14995,energetic
0.039199,0,0.039572,1.257284,4.996128,1.887646,-13.40717,-14.16,-3.433311,-10.26245,2.783669,2.913729,-13.0203,5.150059,-1.141508,-20.62106,20.36459,-2.320106,10.63008,18.81446,0.014519,0.104803,0.151425,0.334795,1.192067,14.789,8.402369,-0.943914,-0.001552,5.333012,0.904152,1.075509,2897,0.001829,0.011552,3.728034,-0.001803,0.000001,6.169666,energetic
0.04737,-0.000006,0.055941,1.341395,7.241951,-4.42873,-10.9543,-11.54071,-7.185434,-11.44048,3.21713,-2.296692,-14.22592,-2.061433,0.179272,-16.66327,15.91674,-1.249583,9.210155,11.38806,0.024198,0.118293,0.156116,0.31245,1.185398,25.96235,10.22476,-0.333992,0.002198,3.31988,0.761284,0.985728,1968,0.003624,-0.082917,3.22374,0.000978,0.000003,6.737708,energetic
0.032479,0.000006,0.023245,0.207271,3.227528,2.888383,-8.732137,-3.961053,-5.946988,-23.73481,3.392657,0.308376,-21.2932,0.126113,1.928719,-23.84018,34.97507,-3.083338,9.474765,15.67942,0.00605,0.104061,0.131112,0.456439,0.032628,2.134808,11.41474,-0.461721,0.003041,5.292665,1.069904,1.017082,2559,-0.000039,0.096283,3.266239,0.000693,0.000001,37.51949,energetic
0.041664,-0.000008,0.0534,0.419176,3.978166,0.929203,-8.706426,-10.1713,-3.766942,-10.43825,2.691675,-2.383861,-13.63589,-2.959311,-4.099656,-14.13459,18.41191,-1.970635,6.500494,12.12035,0.024198,0.089259,0.137617,0.31791,1.282763,13.20481,10.67738,-1.000386,0.000529,3.546885,0.610798,0.647298,270,0.000003,0.037313,3.432297,0.001426,-0.000003,6.644081,energetic
0.015877,0.000001,0.014738,1.01796,3.653608,-1.251034,-8.692214,-8.03208,-9.621082,-5.637703,2.6357,1.698343,-8.686728,3.027899,1.705055,-19.19842,15.35736,-0.429162,10.82044,11.42295,0.023593,0.097515,0.157633,0.399484,0.08646,12.31011,5.698673,-1.484327,0.000284,5.892551,0.659294,0.802044,2768,0.001519,0.019055,3.072358,0.000128,0.000002,4.533687,energetic
0.073301,0.000005,0.065256,-0.402202,2.911269,-4.53138,-15.94738,-17.33549,-5.187166,-11.88321,3.018763,-0.632193,-16.98193,0.677136,2.605996,-15.42905,19.97079,-0.817273,13.68042,17.97159,0.008469,0.152172,0.134879,0.365787,0.72113,7.15115,7.514555,-0.734933,0.000837,4.560382,0.96119,1.056207,1091,0.001761,0.041765,3.52958,-0.000526,0.000003,7.11067,energetic
0.049987,0.000002,0.047549,0.560333,2.900053,0.738093,-10.53392,-9.236941,-2.680059,-14.56418,3.089647,-3.420775,-21.85608,-1.545719,-2.108094,-24.44106,46.23521,1.122111,15.85009,20.25986,0.005445,0.092413,0.139194,0.374842,0.910675,4.662062,5.462718,-0.644692,-0.001038,3.614657,1.144976,1.045897,2381,0.000247,-0.188564,3.450428,-0.000568,-0.000005,4.110679,energetic
0.033903,0.000006,0.025099,1.320723,6.134068,-2.877917,-12.32727,-12.8378,-6.932463,-14.74133,3.422904,0.326862,-16.59782,1.035959,1.009601,-17.07709,22.94815,-1.994128,14.47697,18.17985,0.033273,0.130314,0.138416,0.394195,0.73375,5.25246,7.718921,0.00253,0.001476,4.277862,1.097865,1.175846,2297,0.004996,0.086764,3.036297,0.001761,0.000001,7.503225,energetic
0.040359,0.000004,0.035074,1.477486,7.28976,5.123763,-5.793919,-5.81568,2.287391,-19.79283,3.3422,-0.032774,-24.82627,-4.477405,0.160383,-20.18076,21.88515,-1.540897,17.08719,21.39652,0.009074,0.059442,0.146611,0.42809,0.453312,2.260943,9.302032,-1.038697,-0.003916,4.241647,1.188098,1.155794,336,0.006728,0.190317,3.374704,0.00295,0.000003,33.06567,energetic
0.082716,0.000019,0.054714,-0.352153,2.307338,16.10001,-12.32995,-7.493627,-5.222055,-13.34388,2.288388,3.922384,-22.33558,-1.511793,4.83381,-19.94436,19.77028,3.354279,17.3776,18.30057,0.00363,0.110776,0.129305,0.333863,1.228996,5.98191,5.002216,-1.105179,-0.000515,5.027004,1.622411,1.213454,300,-0.006104,-0.124786,3.438032,0.001287,-0.000002,5.480102,energetic
0.048628,-0.000003,0.053433,0.672224,3.127126,2.660635,-9.231775,-10.017,-5.063282,-11.43292,2.727628,0.855685,-14.24942,0.706871,1.123459,-14.73094,17.15101,-1.70025,14.13676,18.53928,0.018149,0.106954,0.14502,0.376782,0.812022,5.512994,9.483878,-0.706908,0.002865,4.448552,0.924609,1.021675,1986,0.011002,0.041275,3.550527,-0.001837,-0.000002,7.80105,energetic
0.017986,0.00001,0.003383,0.941415,2.808311,9.412645,-4.483496,4.780671,0.731573,-17.14348,2.700891,-3.581449,-9.784688,2.233786,-3.199666,-10.73885,14.70076,-1.237888,12.02109,13.50094,0.00363,0.053706,0.151939,0.323813,0.599138,18.79406,6.855341,1.642803,-0.000222,6.355427,1.517413,1.321594,2415,-0.007393,0.03444,3.310194,-0.00321,0.000003,9.5797,energetic
0.042048,-0.000004,0.047793,0.882694,4.443071,0.586174,-8.686271,-9.596599,-5.806082,-15.45964,2.984172,-3.376485,-18.49182,-4.006065,-1.791435,-18.95599,22.9072,-3.685899,6.292778,18.92498,0.039927,0.104193,0.126482,0.401437,0.615323,5.218155,9.592294,-0.307265,0.002575,3.616781,0.876108,0.979558,29,0.004027,0.028116,3.296203,0.001143,0.000003,7.967646,energetic
0.05527,0.000006,0.046201,0.80765,2.809576,0.13452,-10.58698,-8.750986,-2.455286,-12.3512,2.859526,-0.759452,-8.911767,3.272191,1.460718,-12.65426,13.49977,0.701183,10.24394,12.32479,0.007864,0.095778,0.106992,0.331616,0.946422,22.26392,7.845916,-1.021643,0.001185,4.780613,0.832824,0.964698,1351,-0.007112,0.134929,3.387611,0.000284,-0.000003,8.306483,energetic
0.058527,0,0.058177,0.327493,2.663941,-5.403109,-11.7525,-11.76321,-2.697118,-6.535716,3.102199,1.026482,-11.93715,0.644779,0.459489,-10.42945,15.65332,-0.346806,5.375439,18.4787,0.027828,0.105529,0.138873,0.35529,0.769777,5.173316,3.65275,-0.107918,-0.000969,3.577432,0.668609,0.834974,1603,-0.005505,-0.122163,3.67495,0.001101,-0.000002,3.850619,energetic
0.038008,0.000007,0.027404,1.395713,3.821664,-5.481724,-12.5739,-12.19051,-1.06951,-12.67082,3.548941,0.04375,-13.56478,1.074057,-0.219451,-21.43338,34.3484,-2.768845,10.34045,15.52337,0.026618,0.128928,0.12767,0.32587,1.528158,5.470539,7.913116,-0.505799,-0.002052,4.715023,0.919527,0.958202,2222,-0.001155,-0.046473,3.655033,-0.000824,0.000003,4.461016,energetic
0.05304,0.000003,0.048489,0.882043,3.364523,-7.755074,-15.22992,-14.93018,-5.699852,-21.35346,3.019629,0.803302,-17.37658,-1.932957,-2.702548,-23.51342,36.2709,-4.232605,22.30341,28.92598,0.055656,0.16794,0.163928,0.35202,0.88117,20.99768,3.822039,-0.161485,-0.00116,4.146384,1.098259,1.400036,299,0.000426,-0.04527,2.934945,0.002195,0.000002,3.962669,energetic
