@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.074734,0.174829,2.642437,-0.402109,0.064033,0.407706,0.232475,0.324119,0.555399,1.875561,3.81798,4.886863,6.140672,0.514615,0.527555,0.395611,0.393305,0.472935,0.442048,0.281962,0.174956,0.35763,0.501632,2.573595,0.297309,1.551541,2.146957,2.199563,2.34709,0.22062,0.205212,0.192429,0.058535,0.064274,0.07121,6.050135,0.848057,0.61408,0.324455,0.433764,0.193391,0.000153,0.171702,0.366475,0.106932,0.107484,0.029588,0.077373,0.12766,0.241276,0.515917,0.134821,0.419126,0.577652,0.031409,0.034297,0.044388,0.079427,11168.73683,42.696021,36.657408,62.524253,1.005867,73.66248,5.372675,1.491367,0.59183,0.819114,0.899096,0.096394,35.98299,4.912156,252.1681,0.717399,0.019772,0.021335,0.205901,0.000211,0.013999,1803.85,0.780226,0,0.984021,0.113722,0,0.015734,0.001987,768.7504,440740.4
0.113103,0.257069,2.004229,-0.929966,-0.094137,0.306723,0.249707,0.041296,0.379959,1.812196,3.993441,4.809783,6.782259,0.641714,0.574661,0.379999,0.433467,0.47614,0.352315,0.139904,0.226755,0.378603,0.514774,2.486727,0.284792,1.78073,1.959494,2.317308,2.232039,0.212816,0.202421,0.197664,0.040609,0.043832,0.060386,5.507511,0.493636,0.424984,0.208002,0.318791,0.231099,0.000026,0.1758,0.267467,0.101658,0.12039,0.032507,0.076891,0.120112,0.229664,0.16835,0.082169,0.374871,0.926257,0.029628,0.037138,0.049685,0.081511,9663.289203,18.103254,23.658713,23.456502,1.003608,98.86135,6.668357,1.590698,0.482616,1.103532,0.892754,0.125391,46.88092,4.949194,152.8261,0.324527,0.004721,0.007424,0.084692,0.000068,0.017005,2425.819,0.167064,0,0.978695,0.114244,0,0.020865,0.001937,1278.032,123475.5
0.093109,0.18389,4.767627,-1.86778,-0.218667,-0.416,-0.178893,0.333017,0.298122,1.890577,3.627101,6.491857,6.124483,0.556151,0.497171,0.418844,0.440358,0.448733,0.439458,0.326289,0.209994,0.30465,0.489656,2.553559,0.252416,1.007598,2.080423,2.41478,2.399667,0.20607,0.189668,0.215855,0.043357,0.053027,0.072203,5.35878,0.867773,0.632174,0.313397,0.267109,0.264114,0.000124,0.174335,0.281357,0.118724,0.084042,0.032118,0.066916,0.115906,0.23894,0.28873,0.087449,0.43203,0.974143,0.0295,0.03632,0.049657,0.08528,13176.741181,49.371378,57.333334,63.884579,1.00558,97.34592,5.653615,1.43092,0.583256,0.907593,0.888689,0.170752,80.07162,5.678809,210.3831,0.518774,0.005863,0.009362,0.037033,0.000087,0.034522,7480.07,0.139312,0,0.918775,0.087643,0,0.074677,0.002657,1050.705,64731.52
0.081773,0.175251,4.233345,-0.669066,0.063366,-0.157371,0.729136,-0.150543,0.145975,1.881342,3.850072,5.564689,7.531829,0.477286,0.412528,0.382465,0.389325,0.40813,0.38478,0.331763,0.178381,0.307042,0.475841,2.589278,0.28626,1.778114,2.715818,3.036268,3.286314,0.207232,0.211647,0.214226,0.0578,0.079702,0.085872,5.618685,1.62977,0.673919,0.478431,0.576259,0.470737,0.000278,0.2037,0.352089,0.12589,0.147624,0.026524,0.083367,0.133846,0.236798,0.400487,0.121915,0.307462,0.762655,0.03594,0.043903,0.052823,0.08614,11847.650368,45.72395,37.029861,84.41955,1.007463,93.10735,5.856523,1.478574,0.546225,1.203221,0.88573,0.042468,13.79917,5.503209,474.3359,1.567275,0.02528,0.025498,0.454161,0.00038,0.006421,603.3157,0.928114,0,0.848868,0.130135,0,0.128377,0.004206,974.1804,371092.1
0.067302,0.170091,3.247033,-0.239156,0.033822,0.247506,0.136362,0.136933,0.408459,1.765493,3.305467,4.267857,6.117806,0.626651,0.611184,0.492778,0.444982,0.481683,0.436781,0.281561,0.198664,0.344953,0.486107,2.572903,0.288881,1.457692,1.923122,1.842355,2.109695,0.206182,0.194898,0.195593,0.04533,0.052937,0.062584,4.807425,0.844119,0.20925,0.184697,0.241035,0.257272,0.000237,0.174552,0.261091,0.098358,0.095809,0.02935,0.071309,0.12642,0.241406,0.254599,0.069083,0.408427,0.618472,0.028205,0.03818,0.046904,0.081037,22157.415047,84.560715,53.589075,109.403708,1.005177,89.14658,6.025235,1.519763,0.620153,1.165013,0.904518,0.086975,24.48775,5.24947,58.86331,0.422152,0.009748,0.010373,0.118581,0.000054,0.009895,712.8881,0.224414,0,0.709055,0.082884,0,0.206434,0.004748,758.2023,113923.8
0.13315,0.310205,2.064496,-0.315428,-0.358889,0.047074,-0.154185,0.606016,-0.025121,1.827706,3.377216,4.90858,6.072948,0.613379,0.620407,0.462506,0.418202,0.456158,0.469278,0.170248,0.224424,0.358855,0.535857,2.518098,0.292129,1.397601,2.331105,2.037194,2.311385,0.212562,0.198829,0.209244,0.05747,0.050206,0.063305,5.251237,0.472119,0.442248,0.411741,0.249866,0.207304,0.000151,0.189176,0.354266,0.12011,0.103068,0.029072,0.077929,0.122551,0.244778,0.485903,0.126216,0.510561,0.765215,0.029287,0.042071,0.049573,0.082773,18744.483742,44.191752,39.65579,53.469541,1.002969,94.18,6.878183,1.672889,0.513426,1.037495,0.886378,0.122195,45.04199,4.530926,184.0204,0.470847,0.00994,0.007558,0.186794,0.000226,0.019503,3818.097,0.390051,0,0.89281,0.118851,0,0.095764,0.003748,1475.358,372820.2
0.067644,0.147065,5.343725,-0.271758,0.033292,-0.119319,-0.163084,0.0817,0.211147,1.825865,4.056062,7.727259,9.188609,0.591015,0.661118,0.436149,0.290529,0.321703,0.303525,0.290577,0.175748,0.28992,0.462126,2.536854,0.268554,1.618632,3.632134,3.331824,3.932617,0.21633,0.193434,0.19904,0.065296,0.043192,0.070258,5.874045,2.436488,0.417474,0.254679,0.476181,0.35248,0.000178,0.16063,0.329925,0.111752,0.091163,0.051605,0.097186,0.128633,0.242398,0.741508,0.152851,0.994871,1.547192,0.028118,0.019203,0.03577,0.069057,12109.50641,34.463788,35.907201,59.997535,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.047846,0.208412,3.255993,0.469503,0.134536,-0.039621,0.097321,0.058745,0.174157,1.853694,3.417678,5.464479,6.410924,0.56393,0.580701,0.497819,0.418439,0.444202,0.431733,0.250361,0.14167,0.337615,0.503807,2.561424,0.288458,1.712425,2.994304,2.104072,2.459984,0.218802,0.206634,0.183823,0.055675,0.059803,0.069891,5.29911,0.73445,0.363126,0.262975,0.183896,0.106047,0.000133,0.173501,0.27171,0.096443,0.084179,0.023568,0.081188,0.124631,0.243061,0.413544,0.0877,0.391693,0.609233,0.027961,0.034757,0.04464,0.077197,13182.89173,46.907598,35.442543,76.956716,1.00611,71.20936,5.137099,1.437595,0.66331,0.997664,0.896969,0.076652,29.12942,5.144866,112.6297,0.911474,0.023341,0.06323,0.370116,0.000155,0.008593,865.8734,0.486924,0,0.791611,0.092018,0,0.165073,0.00427,494.5001,274459.7
0.063134,0.165261,3.012656,0.075263,0.335924,0.258062,0.224946,0.354249,0.1313,1.788432,3.2585,4.517856,6.800652,0.608871,0.600803,0.50815,0.402885,0.474287,0.39516,0.282401,0.158703,0.351953,0.506155,2.558714,0.287517,1.64397,2.259805,2.314169,2.785448,0.207964,0.208502,0.194077,0.058036,0.067083,0.077253,5.532896,1.226537,0.517415,0.254325,0.231038,0.158251,0.000301,0.176853,0.325412,0.106996,0.106264,0.045638,0.078886,0.124446,0.242565,0.451911,0.084117,0.477761,0.880336,0.035399,0.038267,0.051843,0.079027,20073.67972,59.300398,57.35231,85.952833,1.004479,87.64703,5.977157,1.511768,0.620992,1.235608,0.897224,0.136011,63.34666,5.24673,169.3896,0.825853,0.018406,0.029842,0.128868,0.000127,0.016895,5570.671,0.348227,0,0.820906,0.116752,0,0.147118,0.00485,736.7749,217327.1
0.067373,0.128645,5.484131,0.484528,-0.00381,0.083543,0.316862,-0.093148,0.354082,1.851469,3.936141,5.385839,6.9604,0.592359,0.598629,0.363313,0.359871,0.42044,0.361891,0.304171,0.168769,0.268188,0.46297,2.592287,0.272205,1.886598,2.645551,2.931359,3.067141,0.219931,0.188599,0.201993,0.071532,0.073076,0.080517,5.244743,1.124929,0.569747,0.282782,0.416272,0.215243,0.000189,0.185063,0.36077,0.110583,0.11546,0.025149,0.076705,0.130682,0.244303,0.69438,0.154507,0.728945,1.478717,0.028144,0.03453,0.041252,0.075341,13659.545352,57.724221,25.498313,88.176187,1.006791,89.36921,5.464059,1.423279,0.614098,0.92661,0.888613,0.083993,102.0327,5.794291,302.4689,1.25143,0.025805,0.015466,0.1407,0.000346,0.006306,9844.575,0.879121,0,0.964714,0.139849,0,0.034064,0.002236,743.7272,262232.5
0.073231,0.16014,4.637933,-0.777964,-0.188739,0.011227,0.045616,0.0634,0.034891,1.800451,3.403378,4.172857,5.340216,0.61694,0.628203,0.485581,0.474536,0.497823,0.48971,0.313891,0.194039,0.318015,0.47103,2.573702,0.285542,1.376561,1.980257,1.593862,1.713159,0.210276,0.201373,0.199147,0.042834,0.051543,0.064462,4.888634,0.767404,0.375576,0.247516,0.163704,0.185713,0.000116,0.165893,0.285485,0.101761,0.084152,0.024052,0.070398,0.12097,0.244618,0.289734,0.082202,0.442143,0.479783,0.027495,0.032567,0.043573,0.077099,18483.864898,36.778224,43.365276,63.952413,1.003626,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5
0.068989,0.194424,3.15271,-0.119756,-0.220017,0.125158,0.291284,0.013513,0.098241,1.864101,3.309099,4.789123,5.96947,0.485587,0.54603,0.489918,0.404039,0.43779,0.438922,0.275483,0.178128,0.341439,0.499039,2.568107,0.276221,1.697572,2.992368,2.253497,2.30563,0.224629,0.214691,0.200997,0.048403,0.057704,0.072677,5.652664,0.641374,0.36328,0.40154,0.25143,0.167484,0.000077,0.169721,0.388169,0.109463,0.101959,0.027068,0.074654,0.124286,0.241491,0.342808,0.106745,0.592904,1.021802,0.02254,0.036703,0.046652,0.081035,13818.641032,83.632874,79.154352,127.870636,1.009744,81.29356,5.800343,1.52552,0.572686,0.999853,0.899002,0.083138,35.79339,4.851061,249.6877,0.918292,0.012255,0.02259,0.464173,0.000158,0.009239,2059.05,0.246364,0,0.787617,0.076057,0,0.167388,0.00409,765.3797,211444.6
0.068108,0.153653,4.227263,-0.262802,-0.443188,-0.140564,0.013961,-0.137315,0.073518,1.925092,3.904595,5.91848,7.299376,0.556732,0.562499,0.33493,0.364231,0.427338,0.39494,0.242987,0.188497,0.30732,0.482097,2.565802,0.277147,1.680631,2.270044,2.496201,3.170791,0.215258,0.188649,0.188752,0.044517,0.054952,0.063928,4.866147,0.735012,0.467895,0.328621,0.237966,0.345008,0.000291,0.181702,0.357124,0.099269,0.114557,0.031795,0.074016,0.118913,0.239727,0.281743,0.131571,0.288706,0.852976,0.054461,0.032071,0.048881,0.077966,17980.142339,41.4949,40.013936,56.313095,1.003283,88.60056,5.576452,1.446297,0.518129,0.952184,0.894545,0.13346,114.5936,5.505905,61.44791,0.320229,0.008263,0.015444,0.060215,0.000111,0.007794,8109.032,0.207522,0,0.663116,0.119539,0,0.223542,0.007801,836.7749,146241.8
0.091725,0.223191,2.681952,-0.696458,0.148925,0.439822,0.147256,0.193786,0.075605,1.876384,3.730366,4.688394,6.760716,0.537374,0.524115,0.436487,0.422604,0.454916,0.427873,0.304759,0.19822,0.365486,0.495454,2.579612,0.264283,1.378551,2.181516,1.716327,2.480284,0.196464,0.169869,0.166204,0.04789,0.060486,0.063637,14.29612,0.978012,1.078644,0.485227,0.257273,0.311648,0.000009,0.22712,0.463306,0.201919,0.237952,0.033998,0.089641,0.133056,0.251667,0.588246,0.084744,0.627166,0.806688,0.060542,0.035098,0.046513,0.081008,3944.2683,11.543695,8.11898,9.834751,1.003997,152.5245,9.174748,1.716793,0.514763,2.508464,0.881776,0.115595,54.16325,5.320913,7941.926,16.36737,0.033661,0.021374,3.425955,0.000405,0.018956,7211.053,3.982684,0,0.796937,0.112685,0,0.161936,0.005222,1125.405,600916.7
0.038684,0.089073,4.725777,-0.630486,0.031932,0.131853,0.202518,0.193045,0.161636,1.759643,3.802615,5.161165,6.00252,0.546319,0.608407,0.393246,0.440307,0.466529,0.427399,0.303561,0.173458,0.313549,0.447617,2.586832,0.279434,1.453602,1.900682,2.050692,2.293345,0.210567,0.19788,0.188056,0.04485,0.051838,0.06782,5.023922,1.086858,0.4498,0.247694,0.304313,0.158063,0.000322,0.195418,0.379163,0.118278,0.108053,0.024399,0.077352,0.130155,0.244888,0.360454,0.081787,0.365145,1.589362,0.018492,0.030242,0.042821,0.075821,20868.35194,64.199388,55.972438,88.350149,1.00443,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27
0.031207,0.17599,3.680375,0.265841,0.260426,-0.334989,0.05108,-0.308332,-0.021387,1.804768,3.191674,4.438029,6.076901,0.578177,0.543512,0.516175,0.475115,0.483622,0.444507,0.233214,0.146093,0.321051,0.481193,2.579531,0.287917,1.405064,2.159358,1.971006,2.528035,0.217414,0.211837,0.210333,0.049712,0.070068,0.064756,5.300438,0.50013,0.373836,0.279626,0.256806,0.226152,0.000202,0.191627,0.339289,0.096426,0.088499,0.026349,0.077374,0.124712,0.245641,0.379123,0.127165,0.481823,1.066203,0.039141,0.033958,0.047873,0.082621,15072.383035,115.729862,72.22822,160.820307,1.011189,70.1519,5.087909,1.453457,0.688001,0.8955,0.902487,0.117785,63.85239,5.046484,185.8247,0.460675,0.007373,0.035561,0.415953,0.000214,0.012067,4534.729,0.370866,0,0.55526,0.063335,0,0.247111,0.004879,354.7695,52331.67
0.073255,0.157297,4.424026,-0.601856,-0.279702,-0.161302,0.179133,0.109849,0.119027,1.805105,3.09398,4.099454,5.627925,0.623989,0.591259,0.53452,0.480988,0.474232,0.456541,0.281404,0.190741,0.3063,0.472337,2.554341,0.288047,1.322534,2.147113,1.748531,1.928442,0.21275,0.203958,0.193917,0.050284,0.061429,0.070437,5.104445,0.819673,0.457078,0.296033,0.35571,0.234561,0.000192,0.172265,0.342582,0.105804,0.087332,0.03034,0.077769,0.119674,0.242093,0.339279,0.101513,0.364744,0.439119,0.024481,0.031553,0.03985,0.08007,18075.459785,77.374899,66.814996,110.858859,1.006426,94.50351,5.779297,1.446368,0.679937,1.380373,0.896357,0.081939,25.12664,5.764927,222.0149,0.861277,0.016033,0.014609,0.288767,0.000194,0.010887,817.5254,0.56333,0,0.941412,0.140567,0,0.055193,0.00374,846.1993,189648.4
0.055016,0.098359,7.384587,1.241006,0.368782,0.12786,0.281952,-0.348945,0.034156,1.923519,4.28979,6.037768,7.503927,0.435842,0.462511,0.29831,0.378642,0.37126,0.365075,0.33588,0.148383,0.239345,0.38223,2.617784,0.282351,1.852138,2.491018,3.371962,3.387902,0.221132,0.206253,0.190249,0.098173,0.099975,0.086211,6.571692,1.692497,0.533965,0.362738,0.244229,0.271169,0.000023,0.184611,0.352381,0.111672,0.117864,0.022665,0.072842,0.129049,0.242289,0.679107,0.129609,0.518328,1.944109,0.039685,0.031281,0.042474,0.083643,7773.209128,25.760479,17.539044,30.545648,1.004086,87.8396,5.107004,1.348454,0.638974,1.011436,0.884647,0.078239,49.61975,6.197644,1078.697,2.915622,0.043548,0.033634,0.694353,0.000568,0.006329,2314.182,0.944942,0,0.681092,0.104229,0,0.21735,0.006089,617.3577,205186.8
0.02283,0.032473,5.583036,0.654356,0.670397,-0.04449,0.231067,0.108597,0.110125,1.862346,2.875236,4.215868,6.813351,0.615028,0.639071,0.564447,0.397336,0.386482,0.316264,0.222923,0.103781,0.263455,0.45066,2.563622,0.289277,1.044733,1.978841,1.971273,2.47165,0.219997,0.202604,0.181603,0.046603,0.050029,0.066566,5.572356,0.940694,0.563791,0.323432,0.279695,0.208454,0.00032,0.18099,0.262914,0.102992,0.088566,0.018207,0.077103,0.123902,0.240949,0.54473,0.165421,0.429353,0.686404,0.027991,0.02919,0.042124,0.077644,13088.194938,33.259251,24.596105,29.839625,1.003114,59.91424,3.826704,1.209776,1.204247,1.026478,0.891792,0.073118,40.22339,6.391784,100.9641,0.276465,0.009656,0.101987,0.153109,0.000285,0.007752,1847.123,0.82482,0,0.890147,0.123232,0,0.097851,0.002966,239.5676,11999.52
0.083938,0.191508,3.795703,-0.597495,0.466444,-0.196149,-0.036679,0.59842,-0.1608,1.891151,3.375953,4.979461,5.618972,0.572407,0.567069,0.492695,0.446779,0.472627,0.469996,0.268416,0.202952,0.344565,0.491243,2.577034,0.282699,1.105129,1.812081,1.947411,2.057662,0.222376,0.195368,0.191506,0.04006,0.044527,0.059299,5.197332,0.51735,0.428847,0.268731,0.17124,0.154006,0.000037,0.19083,0.280301,0.105431,0.08399,0.028121,0.070928,0.120377,0.242358,0.203249,0.068802,0.307743,0.558125,0.025236,0.035386,0.047497,0.084237,12871.389741,0,27.582222,27.038016,1.003077,94.63268,6.098696,1.511487,0.663202,1.25155,0.905204,0.12802,44.50192,5.380247,68.09956,0.095089,0.004233,0.013966,0.090877,0.000032,0.014423,1405.501,0.215293,0,0.923435,0.137296,0,0.07075,0.003658,909.9395,51872.63
0.081328,0.219703,2.857299,-0.28119,0.039402,0.058387,0.086185,0.153363,0.149139,1.77364,3.229985,3.950641,6.106223,0.666745,0.646313,0.506146,0.476998,0.491896,0.447896,0.277604,0.200212,0.348302,0.531754,2.565677,0.291537,1.396546,1.92376,1.973175,2.210975,0.204723,0.190841,0.197004,0.045043,0.054211,0.05544,4.837884,0.438879,0.225067,0.240985,0.165818,0.156108,0.000153,0.165517,0.266737,0.109771,0.078726,0.025179,0.078732,0.128016,0.241656,0.204428,0.101568,0.347197,1.134344,0.028297,0.040364,0.044188,0.076674,22254.387654,48.823782,68.224407,67.313233,1.004639,93.49349,6.202429,1.530939,0.633652,1.299746,0.901265,0.12179,31.43292,5.24847,66.55591,0.326781,0.006005,0.00717,0.15014,0.000112,0.017073,1120.402,0.12992,0,0.621838,0.083464,0,0.235312,0.005347,889.5741,117636.8
0.11298,0.312233,2.123574,0.093817,0.055423,-0.009692,0.200474,0.074228,0.023479,1.917538,3.54707,4.891782,5.931616,0.524332,0.524521,0.4321,0.418458,0.398722,0.421177,0.263133,0.2071,0.366549,0.526059,2.58637,0.290055,1.833371,3.105587,2.313239,2.02557,0.219602,0.203507,0.203042,0.043609,0.057507,0.066168,4.912057,0.481432,0.494904,0.268457,0.243385,0.268334,0.000216,0.171159,0.315127,0.105768,0.115238,0.031338,0.077492,0.132412,0.244652,0.284645,0.103153,0.334213,0.533409,0.032851,0.038158,0.048812,0.084191,21260.826217,97.758676,62.327244,112.055701,1.00552,112.5406,7.618882,1.678526,0.511914,1.49653,0.900352,0.074372,32.65887,5.119984,220.8394,0.648978,0.008655,0.008437,0.308276,0.000132,0.007847,1544.603,0.27572,0,0.898136,0.114232,0,0.091549,0.003861,1213.14,212529.6
0.106281,0.252838,2.193207,-0.328029,-0.438616,0.264823,0.264828,-0.012128,0.012423,1.745089,3.330918,4.760196,8.403573,0.641374,0.61443,0.492375,0.44174,0.377812,0.340152,0.24251,0.198649,0.357642,0.53918,2.526545,0.291292,1.676529,2.908942,3.22964,3.767738,0.206188,0.214143,0.199777,0.044734,0.05175,0.075213,4.872614,0.65141,0.535116,0.275344,0.250824,0.342685,0.000177,0.180802,0.258989,0.100902,0.092877,0.02527,0.079348,0.120549,0.237657,0.285971,0.05386,0.440116,0.833662,0.031388,0.036683,0.045423,0.082851,22631.449243,70.661339,54.826862,60.227544,1.003601,95.00443,6.517663,1.58224,0.5358,1.281878,0.890917,0.112355,34.9983,4.965282,85.15438,0.281273,0.00907,0.007225,0.119281,0.000123,0.01893,1778.451,0.314403,0,0.966711,0.145427,0,0.032202,0.002333,1186.159,258391
0.125846,0.296134,1.148781,-0.095984,0.539461,0.211621,0.377489,-0.024551,0.143461,1.770052,3.026115,3.545294,6.091535,0.611874,0.554333,0.550371,0.525626,0.507962,0.394509,0.206605,0.192231,0.423938,0.567896,2.579284,0.294643,0.981375,1.523401,1.766711,1.961756,0.215368,0.220584,0.199528,0.045448,0.061293,0.057167,5.043572,0.605652,0.388564,0.237778,0.177746,0.130341,0.000085,0.193286,0.256468,0.095068,0.103192,0.027062,0.080252,0.127465,0.239428,0.366827,0.086208,0.290461,0.727717,0.033164,0.04205,0.051982,0.081304,18889.778936,62.590095,44.825366,70.239021,1.003898,98.98162,7.037627,1.651592,0.564705,1.41267,0.890766,0.117905,20.66803,4.823073,145.7988,0.691833,0.017569,0.004047,0.24353,0.000084,0.026714,587.8633,0.461787,0,0.866178,0.126252,0,0.115991,0.004503,1387.315,642953.2
0.120352,0.321677,2.55725,0.617886,-0.606241,0.133211,-0.156388,-0.368762,-0.000024,1.767195,3.59366,5.11075,6.212989,0.642809,0.61071,0.472082,0.400591,0.447147,0.425971,0.26918,0.188187,0.324861,0.524422,2.587631,0.275557,1.726404,2.314171,2.27822,2.607432,0.214476,0.205757,0.198315,0.059191,0.075634,0.071737,5.006208,0.925274,0.502592,0.268024,0.132308,0.131262,0.000282,0.166219,0.248355,0.099556,0.091531,0.031127,0.079579,0.129322,0.243245,0.338537,0.068038,0.445099,0.564433,0.02329,0.03559,0.04797,0.084055,21612.046732,94.533878,41.930602,125.800973,1.006105,89.00909,6.724875,1.663811,0.516248,0.971344,0.890803,0.091136,25.43021,4.568636,181.1204,1.597335,0.039238,0.03244,0.15372,0.000185,0.014599,1323.76,0.488215,0,0.569907,0.073561,0,0.245276,0.00578,1315.285,1053557
0.085211,0.167158,4.142578,-0.900327,-0.148026,0.129458,0.422806,0.311467,0.216842,1.868859,3.558274,4.978853,6.357536,0.55284,0.601061,0.431629,0.421629,0.399781,0.392026,0.323698,0.202935,0.300693,0.449099,2.580078,0.294009,1.680105,2.805623,2.228839,2.621369,0.220946,0.227148,0.22176,0.071826,0.072325,0.079428,8.813197,1.66693,0.714187,0.574206,0.302676,0.509732,0.000516,0.201345,0.466934,0.170812,0.111107,0.052268,0.076186,0.119871,0.238974,0.798438,0.145171,0.469069,0.664073,0.032339,0.042251,0.050374,0.086701,7727.1659,29.425703,18.987092,23.329551,1.003234,60.97935,4.604672,1.433391,0.696256,0.520587,0.871609,0.099964,31.51892,4.465793,671.6316,2.240754,0.055803,0.140191,0.148433,0.001129,0.019924,3263.093,2.846621,0,0.669774,0.084665,0,0.221324,0.005311,1012.352,599735.3
0.127486,0.28619,2.615027,-0.564075,-0.370569,-0.012187,0.334022,-0.256266,0.187777,1.768827,3.404938,4.546319,6.169037,0.617308,0.613902,0.474542,0.413715,0.363546,0.423995,0.243198,0.220563,0.361551,0.505831,2.539654,0.292565,1.389546,2.696358,2.976797,2.428639,0.215498,0.207356,0.196681,0.049021,0.045826,0.074002,4.756761,0.519372,0.505481,0.28797,0.223679,0.210814,0.000122,0.17522,0.29052,0.096638,0.077663,0.026528,0.074919,0.121031,0.237328,0.216695,0.082333,0.359326,0.625228,0.026029,0.036326,0.045845,0.079451,22211.50636,47.502951,50.905642,44.667981,1.00276,101.5637,6.832937,1.609053,0.566532,1.163105,0.895719,0.11503,30.51398,4.939059,44.31297,0.218002,0.006165,0.005581,0.05885,0.00006,0.017871,1177.975,0.164092,0,0.960719,0.139988,0,0.037763,0.002804,1416.831,187488.4
