@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute F0_sma_de_max numeric
@attribute F0_sma_de_amean numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {energetic,notenergetic}

@data

0.00325,0.020194,0.000009,0.006545,2.304372,11.61747,-6.85608,-4.906934,2.984403,-0.436387,-11.88642,3.58527,0.410606,2.429866,-15.84409,0.298094,-1.714312,17.02602,-13.06273,9.01584,3.336772,0.052262,0.153448,0.326169,1.08426,3.807981,0.000024,1.333881,17.21169,0.871858,1.071984,0.000822,0.000708,0.006846,11.52474,78.42305,0,-0.000017,energetic
0.019298,0.056248,0.000002,0.052992,0.837247,4.721321,-13.26307,-14.02597,2.201275,-1.229939,-11.81968,3.010417,-2.33187,-2.028588,-16.81124,-0.396266,-2.957326,19.6476,-14.66122,7.994967,3.978565,0.126192,0.134447,0.248174,1.645833,6.214754,0.000038,0.828068,7.149206,1.268727,1.112399,0.001184,0.001836,0.011913,6.639132,92.65916,0,-0.000003,energetic
0.005853,0.060528,-0.000015,0.082502,-0.363721,2.739949,-8.249281,-10.78011,2.591107,-4.181607,-15.05587,3.39515,-1.290049,-1.766547,-16.10631,-0.677464,-2.02492,27.58655,-18.03845,7.985321,3.367442,0.086569,0.146217,0.300914,1.247706,4.242167,-0.000011,0.351383,5.425533,0.913058,0.990557,-0.012344,-0.002927,0.006811,7.531866,103.5798,0,-0.000017,energetic
0.011094,0.040501,0.000004,0.034704,1.128337,3.893555,-9.540256,-8.947416,2.477008,-6.163874,-8.844383,3.229872,-0.012946,0.14789,-12.97504,3.5043,2.052131,13.64968,-9.068305,11.11779,2.822967,0.079812,0.128138,0.277399,2.019964,6.63877,-0.00003,1.4028,6.209605,0.689237,0.960398,0.003201,-0.002217,0.008632,3.831047,103.9167,0.048743,0.000063,energetic
0.000166,0.005243,0,0.00483,1.603809,5.027411,-1.940805,-2.352879,3.948057,3.21771,-9.343496,5.135835,1.935016,0.225546,-25.30928,-0.852671,0.184054,49.42907,-20.72055,19.82277,4.691864,0.02927,0.13366,0.452029,0.804737,2.45027,0.000009,1.197011,9.444544,1.378491,1.468267,0.007397,0.000879,0.003915,5.594622,127.2584,0,-0.000115,energetic
0.002566,0.011251,0.000002,0.008894,1.157404,4.578672,-2.273781,-0.216224,3.208466,0.907675,-18.3166,3.450933,-0.608538,-1.320365,-16.38411,-2.502462,-2.510745,18.3371,-18.23144,10.34894,3.92954,0.044677,0.149059,0.454113,0.497298,2.240738,0.000011,1.765189,11.16889,0.878524,0.978251,0.00494,-0.002304,0.003929,5.040093,127.7681,0,-0.000157,energetic
0.007094,0.062018,-0.000001,0.064218,-0.148002,2.476875,-11.25994,-12.13247,4.031368,-2.779951,-11.10327,2.934334,-0.114824,0.469756,-22.78171,-1.22183,0.79509,22.73623,-13.69437,6.813118,3.581276,0.105547,0.141896,0.344837,1.036875,3.313066,-0.000028,0.69939,7.296067,1.077274,1.380214,-0.008319,-0.00041,0.010152,5.556695,107.272,0,-0.000049,energetic
0.008119,0.029395,-0.000003,0.034283,1.958441,10.42182,-4.600757,-5.308725,3.067732,-1.258026,-13.43071,2.845426,-1.395192,-2.74525,-23.67406,-5.238225,-0.98402,17.99385,-16.0839,9.764026,3.179576,0.058601,0.139923,0.289562,1.185943,6.158378,0.000016,0.130044,11.22171,0.755033,0.829016,-0.010429,-0.000663,0.006136,8.156762,103.0179,0,-0.000004,energetic
0.00228,0.01525,0.000004,0.009358,0.932364,3.624798,-12.20824,-8.188783,4.213354,-6.492536,-19.34961,2.932648,-4.108591,-7.762728,-17.42485,0.682195,0.763862,31.03228,-21.41425,9.729632,4.436894,0.12144,0.138708,0.535183,0.149045,1.725618,0.000018,1.097175,6.744382,1.227519,1.487889,-0.000544,0.000801,0.013177,6.602379,116.0398,-0.053728,-0.000096,energetic
0.008482,0.028751,-0.000001,0.030032,0.946486,5.006708,-14.34023,-12.1182,2.863541,-5.315522,-11.91315,2.604686,0.673242,1.477902,-14.38215,1.770152,1.584317,24.59449,-20.20953,8.955238,4.955875,0.13818,0.151043,0.360735,0.796205,3.137659,-0.000005,1.494889,8.8855,1.228105,1.066196,0.004494,0.000685,0.011372,5.171401,127.7681,0,-0.000042,energetic
0.016614,0.06364,-0.000011,0.079784,0.488047,2.458272,-11.97991,-13.45252,2.862526,-4.83247,-9.347269,3.151402,1.798438,0.318374,-13.87824,0.034668,2.120872,21.68694,-13.8944,10.6464,3.622437,0.123067,0.147995,0.309643,1.278966,3.959191,-0.000006,0.478463,5.961367,0.944522,0.998755,-0.012826,-0.001729,0.009053,5.179718,117.5467,0,-0.000028,energetic
0.013439,0.030124,0,0.030023,0.589637,2.319941,-13.07946,-13.08055,1.985813,-6.167905,-7.773669,2.976676,-4.57293,-4.415893,-7.022421,9.485806,-4.383716,16.88057,-23.1164,6.530745,3.487906,0.136274,0.148245,0.323762,1.329021,3.778878,0.000018,0.278933,4.184163,1.181355,2.537064,0.014855,0.000172,0.007947,4.347484,92.61942,0,-0.000042,energetic
0.005173,0.037058,0.000005,0.029597,0.551209,3.134629,-10.97602,-9.372165,3.492491,-3.184983,-13.4556,2.852494,-0.666634,-0.295693,-20.17324,-0.53687,-0.459738,25.97326,-27.18504,11.77679,4.392862,0.11833,0.142416,0.318073,1.423227,4.550278,0.000016,1.321682,10.34822,1.048828,1.255998,0.006053,-0.000675,0.01346,13.61569,127.7681,0,-0.000038,energetic
0.001952,0.055938,0.000005,0.048905,0.447682,3.407694,-14.3367,-16.13514,4.440934,-2.130514,-23.0902,9.127501,2.419208,1.874786,-24.36783,-3.353734,1.523584,30.40591,-19.53288,16.34829,4.70398,0.144076,0.139734,0.393943,0.846384,2.396354,0.000093,0.833365,7.786867,0.925683,1.103328,-0.011412,0.001779,0.01291,11.81082,115.9621,0,-0.000115,energetic
0.00243,0.042602,0.000006,0.034042,2.140719,14.63157,-7.753179,-8.839313,2.953531,-5.020662,-16.51087,3.430806,0.54479,3.960672,-9.945583,2.954597,0.200395,18.81049,-13.29455,13.99248,4.714873,0.079176,0.137421,0.335321,1.079516,3.382612,0,1.867983,16.10071,0.75794,0.883597,-0.004614,0.002912,0.006086,12.47476,123.4546,0,-0.000063,energetic
0.00797,0.042897,0,0.042305,0.973933,4.386287,-9.965191,-8.474801,4.031567,-3.779716,-14.77422,2.707437,-2.608171,-2.341722,-26.24712,-4.990309,-0.67554,33.3692,-29.82281,11.33086,4.970224,0.094883,0.138303,0.355284,0.78353,3.561132,0.000008,1.211744,7.651915,1.005227,1.494388,0.006812,-0.001778,0.009801,8.172603,114.65,0,-0.000027,energetic
0.000029,0.045592,0.000011,0.028464,0.739676,3.612215,-12.81024,-13.26389,4.143281,-2.880677,-27.13344,2.489214,-2.185429,-7.246072,-29.27809,-2.73685,0.25895,49.5969,-25.15285,38.53288,8.876288,0.125188,0.096475,0.370355,1.052667,2.829295,-0.000009,-0.50165,6.235405,1.747847,1.939601,-0.007054,-0.003983,0.02246,14.49303,127.7681,-0.036426,-0.000018,energetic
0.000357,0.005354,-0.000001,0.006274,0.941574,3.478158,-4.872241,-7.046303,3.117015,-5.11374,-11.91506,2.446152,-2.130227,-2.409303,-15.43584,0.058934,0.092249,21.96267,-22.01628,9.680305,3.436365,0.054652,0.123788,0.318904,2.097999,7.180794,-0.000005,1.707858,8.434505,1.172567,1.371984,0.003087,-0.000466,0.005975,4.713853,125.0497,0.07847,0.000116,energetic
0.002174,0.011179,0,0.011196,0.801058,3.212142,-7.416004,-8.237624,2.820543,-1.927768,-12.94887,3.364639,-0.798701,-0.14179,-19.18263,-0.025297,1.795565,32.46887,-19.9712,18.02862,4.590996,0.076012,0.169482,0.400738,0.582446,2.632332,0.000013,0.841723,5.922229,1.140773,1.185552,-0.002101,0.000376,0.006585,4.36451,124.724,0,-0.000071,energetic
0.017349,0.047884,-0.000003,0.051783,0.387514,2.62967,-11.15313,-11.52954,1.629774,-3.749252,-9.920166,3.164448,-3.386518,-3.40102,-11.74865,-0.632413,-3.044226,16.79949,-15.19643,7.809189,3.084641,0.106976,0.127022,0.284668,1.286508,4.539514,-0.000001,0.802554,5.390208,0.761922,0.823848,0.007421,-0.002217,0.006834,3.73588,119.6684,0,-0.00001,energetic
0.006684,0.054652,-0.000009,0.067528,-0.107215,2.151569,-11.1116,-12.72231,2.816639,-3.708587,-9.484513,3.367914,-3.815268,-3.391336,-19.30951,-1.325568,0.243793,16.11004,-14.63734,11.0766,3.321753,0.112859,0.132108,0.248888,1.605532,5.776608,0.000033,1.283054,10.35263,0.809091,0.874193,0.00064,-0.004651,0.008109,8.097799,90.2718,0,-0.000001,energetic
0.005989,0.015877,0.000001,0.014738,1.01796,3.653608,-8.692214,-8.03208,2.439266,-9.621082,-5.637703,2.6357,1.698343,1.365183,-8.686728,3.027899,1.705055,18.85061,-19.19842,10.82044,3.379787,0.097515,0.157633,0.399484,0.08646,2.620872,0.000009,1.245623,5.698673,0.802044,0.789753,0.001519,0.000128,0.006481,4.533687,119.4755,0,-0.000035,energetic
0.003555,0.044416,0.000001,0.043616,0.553247,3.23724,-11.07543,-11.57099,3.818383,-8.75238,-11.06122,3.282202,0.898068,1.510579,-13.51451,-0.405879,-3.347208,15.81597,-17.08752,10.92129,3.852761,0.150825,0.137496,0.382609,0.735112,2.567892,0.000013,1.073483,10.416,0.861769,1.017914,-0.006397,-0.001182,0.010565,11.26427,120.8488,-0.006736,-0.000069,energetic
0.004334,0.070987,0.000005,0.063762,-0.279777,3.172104,-12.4621,-12.63477,1.697986,-5.324518,-10.70858,3.074482,2.89749,0.898755,-10.80413,3.11453,2.302912,16.11117,-10.67029,13.04524,5.363875,0.125333,0.136132,0.23423,1.166752,6.262677,0.000025,1.023537,6.53879,1.244823,1.024752,0.001172,0.00201,0.008774,3.901766,64.82353,0,0,energetic
0.024787,0.050181,0.000001,0.04798,0.648811,3.250422,-13.93595,-13.21311,1.237476,-2.423176,-11.20648,3.244815,-0.492221,-1.954943,-10.13456,1.689376,-4.630963,14.78878,-19.10644,7.714784,3.32239,0.149186,0.147795,0.281097,1.435804,4.686356,-0.000061,0.853392,7.534488,0.773497,0.884363,0.002476,-0.004209,0.007957,3.294331,102.8533,-0.041556,0.000075,energetic
0.034228,0.08394,0.000002,0.081606,1.274621,6.003623,-11.31665,-13.45606,2.50597,-8.054272,-6.454876,2.917415,2.763283,3.252414,-10.64756,3.791143,2.732269,18.39479,-12.1322,12.91307,3.300912,0.097452,0.141643,0.403326,0.524241,2.55682,-0.000043,0.675561,7.913239,0.933746,1.331124,0.015187,0.004405,0.008586,3.264009,123.2586,0,-0.000087,energetic
0.000084,0.008579,0.000002,0.004932,0.649293,3.686498,-5.310401,-4.097232,4.02915,-0.571641,-17.31953,3.13446,-0.95642,-2.284755,-14.06804,1.149437,-3.139018,18.12845,-23.09703,11.3624,4.103189,0.056966,0.114894,0.337377,1.162191,3.906904,0.000007,1.464867,8.063994,0.894662,0.862284,-0.010181,-0.000474,0.007503,27.97124,120.0495,0,-0.000043,energetic
0.019121,0.069757,0.000006,0.060852,1.06701,4.397795,-16.31872,-16.53131,3.222196,-2.837043,-14.91426,2.69612,-0.724825,-0.361641,-13.66171,0.753022,-2.425366,15.38142,-14.66861,11.96819,3.262497,0.174063,0.147096,0.22265,2.769147,16.24175,0.000014,0.292096,6.74957,1.066893,1.104216,-0.002185,-0.002101,0.016768,5.956088,63.49766,0,-0.000001,energetic
0.000638,0.003308,-0.000001,0.004173,1.118837,4.031942,3.546244,4.253268,4.960155,-8.443642,-11.20244,3.062515,0.992449,-1.09428,-39.93911,-12.68238,-0.944366,47.95858,-21.89932,11.40395,6.010162,0.036305,0.181335,0.369812,0.649167,2.859018,-0.000001,1.117409,6.820233,3.258884,3.642235,0.013461,-0.000665,0.003878,5.288751,127.7681,0,-0.00003,energetic
0.003241,0.051133,-0.000002,0.054273,1.011467,5.196862,-12.39816,-12.11747,3.573338,-5.23242,-14.69388,3.851772,2.295635,1.301617,-17.5275,-0.235053,-0.296957,18.56692,-16.8416,15.41824,3.591243,0.13549,0.128738,0.285826,1.897901,7.248056,-0.000034,0.296732,8.26278,1.054221,1.231823,0.002443,0.00299,0.014705,12.18864,113.4284,0,-0.000023,energetic
0.013016,0.046477,0.000004,0.041061,1.591769,11.13747,-9.452165,-8.523559,2.525476,-3.589477,-13.79667,2.969862,0.010861,2.243665,-14.93001,-1.477622,2.417051,18.04574,-18.46752,15.66565,5.230348,0.095363,0.118731,0.336883,0.808937,3.116128,-0.000006,1.620781,11.87043,0.815942,0.927276,0.006384,-0.003668,0.008001,14.61126,122.601,0,-0.000027,energetic
0.002633,0.041838,0.000003,0.037806,1.319939,4.874808,-9.972239,-9.121361,3.512926,1.159441,-14.67374,3.445318,3.331476,3.226367,-27.66137,-2.711792,2.700457,38.53524,-16.47588,22.98424,5.501301,0.064129,0.134473,0.380231,0.910767,3.440224,0.000064,1.014926,6.388359,2.143261,1.949207,0.009141,0.002693,0.014688,13.85577,121.632,-0.028078,-0.000007,energetic
0.018847,0.076429,-0.00001,0.091884,-0.113874,3.560086,-12.00998,-13.19413,2.353617,-4.163485,-7.830959,2.996453,2.255713,1.46639,-10.90702,-0.223259,1.192971,16.03995,-11.93204,14.30821,3.90379,0.108337,0.138124,0.264472,1.458278,5.387188,0.000028,0.230015,6.449113,0.908424,0.892508,-0.005919,-0.000917,0.008534,4.306048,86.15952,0,-0.000003,energetic
0.001467,0.04143,0.000002,0.037874,0.710871,3.545774,-9.057175,-8.105545,4.309243,1.441925,-18.65672,3.218494,-2.167049,-3.560284,-26.4508,1.355272,-0.740509,31.28459,-16.66902,11.12159,4.350832,0.093334,0.125398,0.361822,0.719577,2.319533,-0.000003,0.631461,4.25446,1.781471,1.974174,0.009779,-0.000678,0.013488,10.86007,117.2156,0,-0.000057,energetic
0.000607,0.025131,0.000005,0.018288,1.154913,4.012378,-9.571443,-8.315805,3.29317,-1.303299,-19.75009,8.648861,-0.613308,-0.355478,-16.37967,3.628819,-2.050435,18.40866,-16.55588,15.11045,3.497559,0.076362,0.13556,0.271814,1.736023,6.566085,0.00001,1.3263,8.556661,1.082335,1.238732,-0.011286,0.000114,0.007106,5.808943,108.2627,0,-0.000016,energetic
0.000318,0.00857,0,0.008549,1.30306,5.322428,-15.15807,-14.96139,4.929757,-5.144932,-19.39121,2.507478,1.330472,2.25226,-19.37606,1.402852,-2.220444,55.61301,-21.59316,26.65606,6.295472,0.143296,0.091799,0.413713,0.518599,2.409383,0.000002,1.239582,6.33299,2.093184,1.763205,0.007409,0.001635,0.023076,2.931437,110.8931,-0.041556,-0.000009,energetic
0.004803,0.030281,0.000005,0.02341,1.558152,7.735252,-9.991896,-9.492795,2.738595,1.45444,-11.18665,5.039944,0.818562,0.755958,-9.756877,2.793022,-1.006342,24.82373,-11.92551,8.703933,3.472121,0.077421,0.137078,0.306422,1.178244,3.873955,-0.000001,0.779294,8.872385,0.954613,1.363333,-0.007919,-0.001157,0.009226,7.232326,117.6205,0,-0.000022,energetic
0.009526,0.071172,0.000003,0.067012,-0.745497,3.74408,-14.34799,-14.16815,1.523795,-4.613922,-6.277305,6.818337,2.037199,2.855737,-11.79754,-0.061494,2.342263,13.07817,-13.06638,10.40804,3.679676,0.143681,0.140758,0.27668,1.293438,4.908228,-0.000018,0.745297,4.837897,1.064519,1.031433,-0.003235,-0.000629,0.009655,3.971596,104.6082,0,-0.000005,energetic
0.001765,0.021027,0.000003,0.016769,0.056285,2.046352,-1.908617,0.305917,4.410316,-13.25901,-3.042472,3.3884,4.766889,4.598245,-16.5881,5.045064,1.016441,30.12211,-17.4456,20.54604,5.581312,0.061092,0.179273,0.491661,0.449871,2.162778,-0.000015,0.654156,7.857039,1.531267,1.966313,-0.010102,0.00663,0.007309,5.487329,127.7681,0.041711,-0.000075,energetic
0.003426,0.045371,0.000008,0.034043,0.766891,3.807731,-14.44071,-13.58864,3.355539,-3.023985,-16.62305,5.78726,-0.765063,-0.960062,-14.07669,1.789279,-0.638105,31.52608,-23.59099,15.77948,3.99422,0.156129,0.130592,0.317877,1.176299,3.91572,-0.000019,0.627024,5.444123,1.455338,1.498232,-0.016534,-0.004814,0.016564,8.327271,94.74215,0,-0.000026,energetic
0.022994,0.058527,0,0.058177,0.327493,2.663941,-11.7525,-11.76321,1.814835,-2.697118,-6.535716,3.102199,1.026482,1.772714,-11.93715,0.644779,0.459489,21.98106,-10.42945,5.375439,4.45406,0.105529,0.138873,0.35529,0.769777,2.512778,-0.000035,0.531998,3.65275,0.834974,0.91446,-0.005505,0.001101,0.007677,3.850619,111.7555,0,-0.000068,energetic
0.043987,0.088072,0.000004,0.081495,1.478033,5.32778,-14.5381,-14.50539,2.779798,-5.958413,-7.214954,3.071455,3.709475,4.756414,-8.819158,4.076203,-2.775514,13.87698,-9.550593,9.371006,3.009445,0.156259,0.134034,0.380014,0.504611,2.748754,-0.000202,0.260813,4.193556,0.760967,0.687367,0.003117,-0.002607,0.011081,3.813916,124.9838,0,-0.00006,energetic
0.001978,0.038313,-0.000004,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,-16.43805,2.903814,0.605231,0.992623,-14.71314,1.124293,0.076964,13.85681,-12.13359,18.99452,4.931019,0.062233,0.110685,0.307083,1.098742,3.383318,0.00002,1.074643,8.532394,0.997087,1.223129,0.001168,-0.000197,0.010271,8.691265,127.7681,0,-0.000041,energetic
0.031577,0.064994,-0.000002,0.067917,0.612334,2.765903,-12.44744,-12.88907,2.020564,-4.27886,-8.692079,2.89891,1.720172,1.784462,-11.6715,2.590369,-2.778074,13.40982,-15.82645,12.59366,4.290876,0.122912,0.13926,0.279513,1.436399,4.448318,0.000006,1.058026,5.376548,0.799868,0.891941,-0.000295,-0.00344,0.009285,4.152411,125.0497,-0.059749,0.000098,energetic
0.000839,0.004554,0,0.004439,1.435407,5.471451,-0.362672,-0.039398,6.930273,-2.8244,-26.98176,2.275755,-11.50092,-13.54479,-33.68255,-3.577249,1.246156,85.46089,-28.59503,23.45397,8.030071,0.069473,0.15858,0.478706,0.730074,3.069546,0.000002,0.29947,7.78057,2.455997,2.570968,0.00276,-0.002056,0.009859,12.28299,124.0459,-0.045285,-0.000042,energetic
0.000408,0.027928,0.000003,0.023304,-0.668934,2.239542,-15.57642,-16.93703,4.198401,-1.056772,-23.70091,3.134761,1.219419,0.604321,-32.78219,0.33824,3.188715,24.88367,-23.69516,11.41234,5.166294,0.159653,0.139139,0.285595,1.183957,5.14611,-0.000011,1.620442,16.35885,1.037709,1.25512,0.001463,-0.003524,0.020018,12.39633,117.8465,0,-0.000004,energetic
0.000638,0.035323,0.000006,0.026515,2.108606,8.95549,-10.33281,-10.75767,4.935255,-1.788736,-23.99662,3.358377,3.149853,4.398801,-22.85397,-1.226019,1.386219,24.47748,-19.07862,11.3508,4.147923,0.082716,0.128115,0.326277,1.003439,3.169587,-0.000052,1.733834,9.693117,1.3717,1.608085,-0.005534,0.001004,0.014143,10.20967,123.0997,0,-0.000054,energetic
0.001202,0.01346,0.000002,0.010153,0.700384,3.505968,-11.6642,-12.52587,4.067915,-2.130994,-23.22685,3.044066,0.886861,0.537833,-23.83682,1.116974,1.133177,40.01381,-21.20129,13.36583,4.134017,0.11015,0.133878,0.372882,0.705748,2.254585,-0.00001,1.451475,7.005721,1.564694,1.582227,-0.002498,0.000672,0.014172,15.064,104.6143,0,-0.00007,energetic
0.00996,0.06359,0.000016,0.040291,-0.029981,2.861845,-11.53877,-9.06659,2.866284,-1.978823,-15.6021,3.33014,-2.569481,-1.698896,-11.82896,0.215571,0.252813,13.73902,-11.98922,11.21839,3.762266,0.117165,0.1463,0.299955,1.622871,5.254631,0.000051,0.618905,4.329205,1.016227,1.006233,0.006898,0.003608,0.009006,3.827567,110.8931,-0.050422,0.000067,energetic
0.00459,0.066468,-0.000003,0.070802,-0.628023,3.876992,-15.46836,-14.77043,2.674969,-10.40053,-12.97403,2.658075,-4.008724,-4.284557,-30.54407,-4.202036,-3.65421,19.27947,-19.18328,23.93573,5.17208,0.194622,0.146471,0.338567,1.810591,5.562779,-0.000022,-0.257627,7.12021,0.908212,1.061758,-0.000236,-0.003626,0.009302,11.87806,127.7681,0,-0.000053,energetic
0.008897,0.030711,0,0.031252,0.536109,3.116775,-12.17305,-12.28311,3.059103,-3.496194,-8.036289,2.838175,1.704125,1.641869,-10.76442,0.83932,3.738598,20.53326,-10.41985,9.481174,3.803226,0.112274,0.143267,0.332694,1.05367,3.134885,-0.000036,0.884934,7.409123,0.992614,1.165059,0.003861,0.000182,0.010086,4.574708,117.8204,0,-0.000056,energetic
0.010007,0.036886,0.000003,0.032336,0.665943,3.08206,-11.2765,-10.57865,2.42987,-1.696108,-12.96892,3.84188,0.639178,0.841988,-11.30967,0.73428,-0.637376,14.15722,-12.39408,13.15259,3.41086,0.121138,0.136755,0.230313,2.159673,10.85111,-0.000045,1.104506,5.525988,0.848976,1.024144,0.002845,0.001262,0.010971,9.494581,44.52525,0,-0.000001,energetic
0.000931,0.004245,0,0.00404,1.149864,4.52956,-6.305704,-4.010767,3.545013,0.971097,-9.228855,2.694438,-0.046619,-0.606686,-14.88026,-0.375108,0.586828,25.41204,-16.90344,13.85671,3.940616,0.050905,0.137008,0.362827,0.684899,2.357997,0.000003,1.416601,7.837772,1.25945,1.198735,-0.002555,-0.000404,0.005808,6.354346,78.36445,0,-0.000056,energetic
0.015475,0.037764,-0.000001,0.039249,0.454885,2.555099,-9.260587,-9.069475,2.077707,-8.795747,-6.125381,2.705772,0.595629,0.055373,-14.80708,-2.485682,2.043766,17.57519,-10.42327,12.48377,3.615065,0.104649,0.153724,0.319868,1.111489,4.220928,-0.000042,0.11482,6.192009,0.828766,0.946082,0.002724,0.000134,0.006752,3.774243,113.0667,0,-0.000013,energetic
0.007508,0.041531,0.000002,0.03794,0.54734,3.128475,-9.839828,-9.477232,2.801943,-2.097092,-6.906523,2.893297,2.989331,4.424162,-9.601398,4.348797,-1.314984,18.84995,-16.83442,11.74662,4.362443,0.074316,0.141689,0.394528,0.681948,2.632237,0.000029,1.212375,5.792772,1.141676,1.095348,0.004953,-0.001529,0.007761,4.311842,113.9223,0,-0.000085,energetic
0.004782,0.045038,0.000012,0.027322,0.960637,4.235279,-13.45713,-12.53322,2.863789,-0.195941,-11.0665,3.660164,-0.384589,-1.321361,-14.16416,0.007307,2.495901,27.95152,-14.56875,15.97623,4.30523,0.129924,0.140882,0.288809,1.359843,4.785309,-0.000001,1.727111,10.27695,1.162842,1.202983,-0.001709,0.000209,0.01416,6.577822,121.2407,0.009278,0.000002,energetic
0.000016,0.007739,0.000005,0.000676,0.718139,3.345398,-13.284,-13.47083,3.722311,-6.076955,-20.27529,3.642288,0.273874,0.828496,-26.25839,-4.140157,-0.486528,28.27365,-30.61899,9.157239,3.994125,0.140464,0.130646,0.375618,1.077107,2.604956,-0.000002,0.940756,7.726576,1.044551,1.000185,0.018896,-0.001491,0.01489,14.32411,87.72139,-0.044037,-0.000001,energetic
0.003626,0.018308,0.000002,0.015873,1.85577,10.79421,-11.13517,-9.357878,2.777438,-4.5427,-12.5756,2.885364,1.728141,3.223899,-16.10578,2.507113,2.777085,17.01221,-12.39473,12.61283,3.90157,0.11329,0.127227,0.297255,1.265699,3.491572,0.000012,1.529294,9.297842,0.827685,1.093662,0.001096,0.000589,0.010325,8.252502,116.6138,0,-0.000042,energetic
0.006622,0.031174,0.000004,0.024626,1.881477,12.01292,-7.933849,-5.516683,3.327537,-3.643946,-17.09039,2.875356,0.696097,1.226495,-14.77337,-0.405949,-1.955196,20.9746,-12.15385,9.625406,3.366786,0.078538,0.149745,0.295263,0.429833,2.608732,0.000016,1.164885,17.53237,0.929545,1.325238,-0.002314,0.000393,0.00932,17.16709,83.16982,0,-0.000001,energetic
0.019961,0.052822,0,0.053093,1.39403,5.186142,-13.05887,-14.18053,3.745522,-6.023607,-20.87257,2.566615,-1.448117,0.661723,-22.81867,-4.353146,-2.749865,34.00994,-18.06199,12.35927,4.517266,0.137713,0.144659,0.332207,1.150939,3.565311,0.000005,1.051103,7.412893,1.081392,1.157201,0.021896,0.00146,0.011413,7.53069,118.4692,0,-0.00005,energetic
0.010493,0.03596,0.000001,0.035143,-0.334193,3.016656,-12.52509,-11.08618,1.961869,-1.903869,-11.69083,2.954145,-5.428125,-5.320023,-13.0611,-2.170549,-4.120438,14.8938,-13.50879,8.318525,3.34482,0.119496,0.131742,0.206285,1.729873,8.167035,0.000026,0.876214,4.799243,0.784367,0.872643,-0.004574,0.003128,0.009546,5.288152,0,0,0,energetic
0.000787,0.029262,-0.000005,0.036688,0.755477,3.213936,-12.17077,-12.44014,4.13712,-3.096026,-17.7995,3.842083,2.158945,4.890029,-13.2731,4.761758,6.020592,34.01404,-20.71389,19.79078,5.472277,0.104506,0.131059,0.330141,1.328569,4.699841,0.000005,1.356612,6.335197,1.378383,1.604308,0.0045,-0.000632,0.014698,9.751824,112.0927,0,-0.000038,energetic
0.019052,0.046087,0.000003,0.041018,0.518958,3.484927,-11.04284,-12.36678,2.152974,-0.908761,-11.7904,3.660133,0.36269,1.416448,-11.71808,1.004433,-0.057183,22.15284,-20.59917,9.415845,4.042777,0.097107,0.135441,0.278052,1.354461,4.137383,0,1.30347,8.692194,0.746617,0.813435,0.000869,0.002479,0.008538,12.71109,109.4797,0,-0.000013,energetic
0.026639,0.063206,0,0.063015,0.664944,2.960302,-11.8086,-11.88236,2.052773,-1.714967,-10.71477,2.47747,0.533883,0.610932,-17.44007,-3.439858,0.73167,27.4454,-13.61597,11.10978,4.09991,0.102257,0.138468,0.301877,1.431425,5.201435,-0.000006,1.284319,6.082644,1.01626,1.3354,0.005376,-0.003383,0.009287,5.424561,105.5785,0.055251,0.000092,energetic
0.008441,0.044494,0.000009,0.030676,0.818302,4.392408,-8.859696,-5.659174,4.003567,-1.435193,-11.85062,5.554874,6.831575,9.328597,-35.15774,-0.242717,3.92556,39.34618,-15.057,14.80424,4.784601,0.070121,0.137565,0.384857,0.832152,2.897352,0.000047,1.189138,6.281362,1.392034,1.439965,0.003377,-0.001067,0.008528,6.416203,123.9149,0,-0.000092,energetic
0.001308,0.031594,-0.000004,0.037663,0.609377,2.759307,-6.755966,-6.756092,5.000123,0.515928,-24.99905,4.15372,-0.289632,0.833865,-32.46786,-3.145517,4.007197,39.58355,-17.78758,11.21122,4.716252,0.058066,0.121559,0.382029,0.733373,2.437621,0.000023,0.987652,5.458805,1.369137,1.644222,0.004963,-0.001246,0.009658,25.89545,119.5145,0,-0.00009,energetic
0.000394,0.026228,0.000004,0.020152,2.078643,7.581402,-4.567912,2.422336,7.753456,-2.178392,-18.70356,3.309826,-2.147994,-4.012997,-24.97486,-2.4105,-2.191795,29.64246,-21.76737,12.07265,3.817361,0.063602,0.118559,0.312234,1.136953,5.073158,-0.000089,0.837227,6.423999,1.333911,1.651805,-0.000978,0.001141,0.013171,7.656411,105.7512,0,-0.00002,energetic
0.000421,0.039996,0,0.039804,-0.28431,2.145158,-12.75397,-12.58199,6.000416,-5.513644,-14.25039,3.423188,1.158631,0.947256,-25.42094,0.407658,3.317038,28.84543,-20.88295,9.967925,3.824687,0.133647,0.136629,0.367494,1.208889,4.76933,-0.000076,0.372174,3.413494,1.643093,1.703435,0.003694,-0.001104,0.017312,4.642369,115.4605,0,-0.000041,energetic
