@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {energetic,notenergetic}

@data
0.086518,0.131864,0.071776,0.327645,0.127416,0.27669,0.044188,0.000505,1.745772,3.455041,5.065842,6.227103,0.682649,0.621218,0.505106,0.511559,0.460798,0.484607,0.169889,0.156338,0.370635,0.514867,2.559982,-1.137248,0.293377,1.221606,2.284312,0.189895,0.148077,0.041658,0.039526,5.520499,0.904101,0.745735,0.179308,0.218899,0.000185,0.18961,0.301564,0.12084,0.107169,0.098446,0.025096,0.05144,0.086238,0.258251,0.064152,0.095384,0.695272,1.192086,0.030556,0.055142,0.152389,13941.741535,40.858981,59.188188,1.004456,81.17464,5.745488,1.506547,0.592121,0.991505,0.894481,0.135511,81.93979,5.038937,253.8475,0.824943,0.014982,0.016018,0.226474,0.000173,0.016996,5984.248,0.576664,0,0.935419,0.134704,0,0.06045,0.002887,531.7912,153746.4,energetic
0.050086,0.17599,0.265841,0.260426,-0.334989,0.05108,-0.021387,0.000847,1.804768,3.565399,5.247464,6.076901,0.578177,0.543512,0.509471,0.516175,0.475115,0.483622,0.233214,0.146093,0.321051,0.481193,2.579531,-0.834319,0.287917,1.405064,2.528035,0.210333,0.170379,0.049712,0.070068,5.300438,0.50013,0.373836,0.199364,0.256806,0.000154,0.191627,0.339289,0.096426,0.095394,0.10449,0.026349,0.040093,0.077374,0.262507,0.127165,0.067423,0.623223,1.066203,0.019521,0.047873,0.160961,15072.383035,72.22822,160.820307,1.011189,70.1519,5.087909,1.453457,0.688001,0.8955,0.902487,0.117785,63.85239,5.046484,185.8247,0.460675,0.007373,0.035561,0.415953,0.000214,0.012067,4534.729,0.370866,0,0.55526,0.063335,0,0.247111,0.004879,354.7695,52331.67,energetic
0.126891,0.202639,-1.170477,0.273885,0.269101,0.365669,0.029753,0.000157,1.793739,4.016183,4.895377,5.982366,0.583593,0.579602,0.444385,0.423419,0.431547,0.499711,0.310954,0.212663,0.367435,0.506047,2.570496,-1.133354,0.293558,1.76416,2.153386,0.218013,0.184515,0.046599,0.056156,5.334263,0.832693,0.369209,0.311703,0.248524,0.000035,0.182302,0.292928,0.098941,0.077727,0.078443,0.029354,0.046932,0.076324,0.259302,0.0965,0.075762,0.608145,0.714872,0.026021,0.047303,0.15862,12713.46404,47.548852,70.684191,1.005833,95.34461,6.192184,1.524457,0.555781,1.28059,0.895078,0.113385,44.21087,5.307366,155.9708,0.613956,0.013318,0.015612,0.364549,0.000167,0.018235,2868.176,0.466591,0,0.913449,0.111253,0,0.079113,0.003737,1029.519,249870.1,energetic
0.124179,0.210267,0.14097,-0.028236,0.256753,0.418147,0.028359,0.00053,1.905211,3.793671,5.940986,7.649507,0.613867,0.563799,0.485922,0.48776,0.449449,0.441134,0.228746,0.181756,0.346938,0.503761,2.513418,-1.481806,0.288297,1.489416,2.766198,0.20543,0.1718,0.053467,0.062083,5.336308,1.205464,0.749936,0.214764,0.306971,0.000199,0.192778,0.26175,0.115738,0.101674,0.10058,0.038321,0.046749,0.085909,0.253658,0.08547,0.081231,0.61792,0.835431,0.028382,0.04914,0.148037,17500.013189,49.866467,84.515433,1.005044,93.87875,6.541983,1.586232,0.557111,1.148608,0.892358,0.093107,47.0793,4.945224,417.7404,1.639218,0.023424,0.018108,0.289725,0.000116,0.013071,2962.648,0.412483,0,0.874168,0.105276,0,0.110072,0.003396,1073.411,337425.8,energetic
0.154315,0.27508,-0.856254,0.098061,0.398577,0.511478,0.132056,0.000175,1.833322,3.549188,4.783439,6.318896,0.638326,0.621572,0.54583,0.529604,0.54322,0.505379,0.241846,0.234941,0.37391,0.510897,2.559186,-1.002806,0.278192,1.065733,2.106971,0.181788,0.151059,0.035618,0.040772,5.02087,0.342354,0.276587,0.193754,0.190828,0.000043,0.16728,0.254927,0.09946,0.097486,0.073396,0.029478,0.046115,0.075138,0.257707,0.069494,0.076853,0.30856,0.764033,0.026056,0.047333,0.155447,16646.165626,36.332989,35.081116,1.004055,101.7339,6.798819,1.595466,0.594958,1.434183,0.904538,0.111836,30.53366,5.081929,24.84617,0.100725,0.002333,0.001867,0.120188,0.000027,0.01319,1016.48,0.075366,0,0.966045,0.125258,0,0.032824,0.00329,1216.949,111006.7,energetic
0.0958,0.147144,0.251251,-0.178447,0.110638,0.232854,0.044888,0.000648,1.761389,3.789462,5.169923,6.047893,0.636537,0.599857,0.529223,0.498742,0.462848,0.472611,0.244117,0.169111,0.311288,0.504559,2.549929,-1.277193,0.297504,1.309966,2.21383,0.208431,0.167933,0.049061,0.049394,5.006121,0.709346,0.437748,0.254749,0.256227,0.000142,0.185511,0.28806,0.097053,0.093211,0.090429,0.030401,0.045107,0.072763,0.254903,0.11733,0.079231,0.491969,0.665764,0.018969,0.047844,0.153896,18940.565072,53.395115,77.79766,1.004301,87.97315,5.695956,1.456792,0.650576,1.279391,0.902462,0.120177,38.74941,5.521717,132.1733,0.497452,0.009996,0.013911,0.081973,0.000081,0.015621,2490.667,0.261064,0,0.947404,0.124282,0,0.049863,0.003451,657.6465,97860.49,energetic
0.174761,0.303694,-0.597789,0.191174,0.159351,0.204206,-0.112229,0.001002,1.761003,4.028845,4.987872,7.733265,0.63281,0.615502,0.440409,0.450946,0.495719,0.49637,0.21751,0.252234,0.366006,0.510322,2.535915,-0.994117,0.28873,1.888399,2.797665,0.233865,0.204514,0.049455,0.053884,4.623158,0.333434,0.262647,0.273534,0.137183,0.000387,0.16629,0.25909,0.095207,0.096022,0.094558,0.032714,0.044055,0.076371,0.2537,0.115143,0.077281,0.335942,0.789906,0.023971,0.046391,0.157403,26581.637965,47.50945,53.390356,1.003156,100.9648,7.016046,1.64858,0.529991,1.203563,0.896237,0.101686,17.89791,4.83596,113.8247,0.342874,0.00917,0.010921,0.10343,0.000107,0.019083,507.0707,0.269668,0,0.896804,0.100089,0,0.092608,0.004099,1490.738,328783.2,energetic
0.165107,0.286876,0.031212,-0.889902,0.303826,0.381321,-0.621932,0.000279,1.872423,4.376191,8.246425,9.087247,0.507898,0.512801,0.366084,0.33291,0.388048,0.343581,0.224224,0.230315,0.318866,0.493034,2.566785,-0.87965,0.300957,2.496254,4.842888,0.18439,0.168317,0.05765,0.068539,5.033299,0.456379,0.336724,0.271609,0.214133,0.000072,0.177722,0.342467,0.104073,0.091587,0.083169,0.029557,0.039553,0.077576,0.260222,0.089135,0.07906,0.912561,1.248218,0.021212,0.047429,0.154411,14722.374125,34.012952,94.495272,1.006727,102.0362,7.09203,1.665055,0.540312,0.998356,0.897159,0.093217,33.01665,4.771014,114.421,0.392511,0.009691,0.004497,0.107135,0.000085,0.010867,994.1647,0.306284,0,0.697736,0.109067,0,0.211041,0.00718,1466.017,313350.6,energetic
0.096902,0.193186,0.080983,-0.027529,0.419316,0.147085,0.090565,0.000897,1.873564,3.637914,5.931743,5.767344,0.618327,0.635317,0.503801,0.492538,0.477095,0.430129,0.293912,0.149845,0.389615,0.542801,2.573649,-0.972817,0.29119,1.579147,2.172859,0.197459,0.189206,0.059648,0.058173,5.599153,0.559541,0.350068,0.308522,0.199309,0.000177,0.179791,0.335521,0.095918,0.091794,0.086775,0.036075,0.048126,0.078054,0.26221,0.093509,0.067723,0.785237,0.58012,0.028835,0.049477,0.150084,17174.111982,68.878521,97.772008,1.005973,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1,energetic
0.114369,0.176666,-0.634323,0.045277,-0.102402,0.379997,0.235143,0.000021,1.831744,4.040969,5.907362,6.020736,0.624339,0.597121,0.476559,0.437814,0.39189,0.443114,0.250613,0.182427,0.337359,0.50589,2.556741,-1.477221,0.285568,1.930545,2.363661,0.188495,0.189285,0.042905,0.064497,6.150196,0.545355,0.530406,0.245015,0.193171,0.000007,0.179188,0.294557,0.1137,0.095036,0.078748,0.027695,0.048865,0.072154,0.25656,0.080041,0.081026,1.18547,0.710287,0.021206,0.045571,0.153424,6827.367935,24.105738,13.660619,1.005876,97.95794,6.07657,1.483344,0.551883,1.447538,0.894385,0.102556,49.62952,5.586073,543.4805,1.134452,0.010709,0.036867,0.618258,0.000254,0.010891,2192.15,0.648522,0,0.669774,0.097641,0,0.221324,0.006677,873.3383,235733.4,energetic
0.082852,0.118268,-0.08351,0.578376,-0.366285,0.217411,0.240601,0.000421,1.898469,4.24397,5.066604,5.662477,0.60682,0.611638,0.484714,0.470058,0.479272,0.488457,0.329065,0.161786,0.313266,0.480471,2.589655,-1.100085,0.27797,1.469734,1.830302,0.19537,0.180666,0.051927,0.076847,5.29012,0.845563,0.518638,0.245276,0.226029,0.000128,0.161358,0.262063,0.099336,0.108232,0.104879,0.028553,0.044122,0.072686,0.262444,0.059726,0.076654,0.533971,0.52329,0.023344,0.043906,0.156661,16346.070834,55.402449,92.347517,1.005912,81.20212,5.116346,1.378176,0.738969,1.292337,0.903473,0.11683,77.27439,5.877281,174.3728,0.769742,0.014436,0.046139,0.135688,0.000193,0.006998,3127.989,0.288904,0,0.994674,0.117737,0,0.005301,0.003041,548.4506,73667.12,energetic
0.139033,0.23654,-0.619153,-0.648626,0.459108,0.239635,0.29447,0.000334,1.996787,3.867028,6.047101,6.470003,0.592082,0.516221,0.448986,0.44905,0.454774,0.439833,0.218961,0.209028,0.329321,0.494858,2.522284,-1.491118,0.281662,1.605253,2.453722,0.189935,0.166306,0.049608,0.062173,5.368345,0.702872,0.438379,0.227242,0.291879,0.000131,0.18288,0.303188,0.101167,0.078992,0.069225,0.028386,0.043176,0.076029,0.260442,0.089552,0.070402,0.938736,1.198889,0.023584,0.044219,0.142611,15747.785722,30.284309,46.687805,1.003099,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5,energetic
0.061552,0.156375,1.268937,0.597287,0.412814,0.119927,0.027302,0.000718,1.974164,4.496815,6.665392,6.989323,0.502699,0.486841,0.378133,0.365831,0.386392,0.410882,0.312562,0.110964,0.269998,0.445806,2.601769,-0.652544,0.293193,1.769521,3.169761,0.226389,0.204702,0.089391,0.103775,5.852222,0.991462,0.467213,0.269796,0.308729,0.000121,0.189997,0.342046,0.108065,0.073796,0.072098,0.019929,0.032225,0.069319,0.26255,0.088354,0.069768,0.928787,0.907644,0.019325,0.043561,0.161361,12028.971403,102.556508,58.372136,1.008979,61.33011,4.616378,1.404465,0.789458,0.78643,0.897898,0.054912,22.49888,5.326287,155.7838,0.912084,0.037921,0.129973,0.428267,0.000215,0.005978,781.2474,0.888181,0,0.766977,0.086671,0,0.178842,0.004548,424.7563,280042,energetic
0.059297,0.068568,1.059111,0.458323,0.38314,-0.014276,0.15999,0.001069,1.998791,4.410245,5.203655,5.945294,0.562211,0.529919,0.405406,0.383933,0.408536,0.480498,0.310449,0.131805,0.264302,0.445788,2.605424,-0.800328,0.296574,1.793586,2.12549,0.226043,0.179316,0.080555,0.075812,5.552696,1.156731,0.622762,0.289482,0.36618,0.000311,0.194439,0.311461,0.12865,0.100292,0.091555,0.024491,0.037429,0.078165,0.264211,0.089085,0.094064,0.668106,0.899773,0.02666,0.043583,0.159968,16768.519116,38.175355,78.569699,1.004924,70.43486,4.68301,1.360895,0.692588,0.873089,0.89447,0.071579,54.74777,5.807211,120.307,0.566444,0.020056,0.055492,0.139956,0.000266,0.009461,5413.244,0.760448,0,0.858189,0.101152,0,0.121782,0.003994,415.5662,82689.98,energetic
0.155482,0.321677,0.617886,-0.606241,0.133211,-0.156388,-0.000024,0.000897,1.767195,3.686762,5.459886,6.212989,0.642809,0.61071,0.431861,0.472082,0.400591,0.447147,0.26918,0.188187,0.324861,0.524422,2.587631,-0.785717,0.275557,1.726404,2.607432,0.198315,0.172465,0.059191,0.075634,5.006208,0.925274,0.502592,0.260413,0.132308,0.000196,0.166219,0.248355,0.099556,0.110755,0.103723,0.031127,0.040608,0.079579,0.26039,0.068038,0.081509,0.619286,0.564433,0.021724,0.04797,0.157539,21612.046732,41.930602,125.800973,1.006105,89.00909,6.724875,1.663811,0.516248,0.971344,0.890803,0.091136,25.43021,4.568636,181.1204,1.597335,0.039238,0.03244,0.15372,0.000185,0.014599,1323.76,0.488215,0,0.569907,0.073561,0,0.245276,0.00578,1315.285,1053557,energetic
0.097924,0.16757,-0.423686,-0.054051,-0.13806,0.207592,-0.053964,0.000099,1.769683,4.363657,6.881605,6.719377,0.537733,0.563117,0.4916,0.449916,0.45469,0.416787,0.248767,0.172459,0.339513,0.496277,2.549037,-1.378187,0.291588,1.734308,2.995249,0.19462,0.171119,0.057228,0.066414,5.547612,0.819835,0.436003,0.242669,0.207134,0.000025,0.17625,0.355883,0.101334,0.076622,0.08058,0.026008,0.044213,0.071744,0.258732,0.088127,0.084365,1.827239,1.593705,0.022735,0.046332,0.152319,10284.73066,32.291196,36.571489,1.0047,91.43885,5.900336,1.471791,0.634277,1.483479,0.902098,0.123775,57.12406,5.56354,169.4295,0.932289,0.014614,0.017391,0.237412,0.000068,0.013421,2814.768,0.170208,0,0.937417,0.133985,0,0.058706,0.003094,706.3923,109348.1,energetic
0.115006,0.18389,-1.86778,-0.218667,-0.416,-0.178893,0.298122,0.000192,1.890577,4.469788,5.663341,6.124483,0.556151,0.497171,0.436741,0.418844,0.440358,0.448733,0.326289,0.209994,0.30465,0.489656,2.553559,-1.746303,0.252416,1.007598,2.399667,0.215855,0.168028,0.043357,0.053027,5.35878,0.867773,0.632174,0.241622,0.267109,0.000086,0.174335,0.281357,0.118724,0.083127,0.104772,0.032118,0.041207,0.066916,0.258397,0.087449,0.088742,0.898607,0.974143,0.019806,0.049657,0.159894,13176.741181,57.333334,63.884579,1.00558,97.34592,5.653615,1.43092,0.583256,0.907593,0.888689,0.170752,80.07162,5.678809,210.3831,0.518774,0.005863,0.009362,0.037033,0.000087,0.034522,7480.07,0.139312,0,0.918775,0.087643,0,0.074677,0.002657,1050.705,64731.52,energetic
0.136016,0.235843,0.68872,0.093304,0.17661,0.249426,-0.057829,0.000374,1.748836,3.447828,5.088981,6.261099,0.577133,0.669052,0.54038,0.547836,0.522976,0.48715,0.283949,0.181074,0.335141,0.508014,2.58663,-0.77317,0.299865,1.396585,2.144813,0.185013,0.157789,0.046511,0.046628,4.850054,0.523561,0.280615,0.198643,0.178764,0.000077,0.178664,0.394788,0.10054,0.071977,0.071913,0.023556,0.041946,0.073463,0.260022,0.056765,0.074575,0.352149,0.716118,0.023852,0.047954,0.158113,19111.965129,63.160885,57.295961,1.003465,96.58901,6.603782,1.586841,0.625552,1.354471,0.903837,0.112543,43.10716,5.109669,58.80407,0.311233,0.006555,0.00597,0.133833,0.000049,0.009204,1960.792,0.169552,0,0.89747,0.120046,0,0.092079,0.004101,1017.929,152601.4,energetic
0.089948,0.142401,0.056781,0.713814,-0.182038,0.107935,0.153921,0.000528,1.936908,4.123639,5.740022,6.884269,0.581731,0.564546,0.467124,0.447483,0.41385,0.440637,0.312365,0.159953,0.331357,0.48868,2.576237,-1.239298,0.278223,1.588993,3.090388,0.213458,0.179989,0.063463,0.068996,5.696407,0.743398,0.38737,0.331504,0.367295,0.000095,0.178365,0.285776,0.101222,0.089347,0.091352,0.036646,0.049063,0.073766,0.258241,0.083158,0.064194,0.868753,0.830529,0.023104,0.044031,0.151801,14042.371794,40.973559,33.323625,1.003628,81.0888,5.572405,1.478172,0.630093,0.978787,0.896129,0.091208,32.67396,5.13937,355.651,1.06422,0.016542,0.041296,0.171373,0.000167,0.011698,1499.724,0.413806,0,0.94474,0.117478,0,0.052241,0.002997,687.9884,163931.7,energetic
0.135834,0.230553,0.080926,0.120356,0.419525,0.113384,-0.07864,0.000171,2.032087,4.395832,5.432998,7.63597,0.551886,0.533684,0.387019,0.404924,0.406946,0.453929,0.188965,0.196482,0.350458,0.48557,2.522581,-1.225796,0.286809,1.762364,2.937537,0.201552,0.172231,0.060243,0.069232,5.616365,0.814136,0.469756,0.309454,0.322939,0.000054,0.187032,0.32531,0.107449,0.112733,0.099258,0.040756,0.052249,0.077986,0.25342,0.119171,0.079597,0.520627,0.904839,0.024795,0.045684,0.15203,12525.693729,30.808439,75.110838,1.006275,98.62797,6.636116,1.577667,0.528085,1.158907,0.896228,0.074948,45.60206,5.188866,376.4904,1.394993,0.019731,0.015885,0.173733,0.000102,0.007436,3116.21,0.345068,0,0.947404,0.11779,0,0.049863,0.002274,1050.114,341970.9,energetic
0.066135,0.122501,-1.05503,-0.006262,0.382698,-0.244039,0.356631,0.000525,1.946866,3.530271,6.821628,6.602312,0.630175,0.580399,0.434677,0.452516,0.362879,0.399381,0.289365,0.163503,0.316547,0.458397,2.54657,-1.484308,0.285347,1.904801,2.646455,0.193054,0.156448,0.059711,0.056087,5.3608,0.67073,0.448808,0.354303,0.278303,0.000164,0.185106,0.341019,0.109934,0.079741,0.097616,0.031095,0.041603,0.071401,0.259171,0.079253,0.076219,0.833956,0.719259,0.0227,0.040892,0.154979,14507.401423,42.321485,83.616455,1.006011,79.65909,5.033504,1.37054,0.652771,0.95297,0.897256,0.107303,64.89687,5.828468,158.9854,0.86167,0.016782,0.029985,0.173342,0.000113,0.009295,4179.674,0.297502,0,0.958056,0.101081,0,0.040212,0.002246,430.4611,67338.25,energetic
0.086977,0.130666,0.409125,0.409765,0.129222,0.218484,0.091406,0.001002,1.740548,3.927784,5.343823,6.487731,0.584386,0.580982,0.420458,0.45574,0.409941,0.46295,0.265077,0.163466,0.333469,0.492986,2.571999,-0.829079,0.306124,1.933831,2.560343,0.217618,0.183453,0.059351,0.067754,5.008484,0.642448,0.355329,0.179399,0.275426,0.000154,0.182413,0.313484,0.101299,0.080221,0.091815,0.024501,0.042908,0.078957,0.258805,0.123085,0.074212,0.861398,1.026608,0.02691,0.042831,0.159723,19352.52636,45.447078,48.263766,1.003943,81.29129,5.604956,1.481278,0.671284,1.219121,0.902606,0.053398,14.97585,5.320388,65.28521,0.419327,0.010651,0.030659,0.080989,0.000153,0.006194,368.6654,0.265979,0,0.858189,0.11572,0,0.121782,0.003781,560.2491,83106.24,energetic
0.137408,0.235191,-1.020048,0.245728,0.217495,0.420592,-0.084569,0.000254,1.809106,3.757044,5.431841,6.895717,0.615066,0.654527,0.515191,0.482226,0.439388,0.453544,0.226916,0.205048,0.38797,0.505128,2.528123,-1.478267,0.289943,1.399396,2.701303,0.193208,0.16419,0.049781,0.055456,5.382399,0.856976,0.645115,0.292467,0.356129,0.000095,0.182333,0.385643,0.095564,0.109376,0.102292,0.038136,0.049755,0.07732,0.253933,0.09572,0.070782,0.530926,0.947805,0.026331,0.047987,0.150431,13949.317535,59.547299,33.155163,1.004459,91.68319,6.235298,1.551822,0.565818,1.129791,0.892748,0.094061,27.34598,5.020507,315.2715,0.937317,0.020976,0.012892,0.204804,0.000163,0.018266,1473.358,0.587937,0,0.930759,0.117191,0,0.06449,0.003174,1050.154,475305.7,energetic
0.087555,0.126269,0.453951,-0.182332,0.072699,0.187034,0.044151,0.000429,1.891454,3.84317,5.823983,7.194029,0.630379,0.535731,0.438055,0.457219,0.457028,0.43142,0.218456,0.158771,0.283516,0.503438,2.546895,-1.360479,0.286164,1.434881,2.823317,0.222437,0.176406,0.045945,0.055687,5.643476,1.070183,0.531374,0.541638,0.551906,0.000199,0.190081,0.335556,0.120934,0.100283,0.102554,0.022701,0.057324,0.079846,0.259441,0.075573,0.083799,0.613481,1.129196,0.015127,0.044207,0.148394,15022.969764,31.395017,39.455099,1.002741,106.2584,6.187879,1.447804,0.660412,1.890315,0.894951,0.126996,83.58554,6.282609,564.4564,1.251488,0.015206,0.02879,0.816041,0.000613,0.015758,9706.696,0.968199,0,0.921438,0.11584,0,0.072438,0.003972,612.2173,128869,energetic
0.117519,0.199425,-0.482445,0.470618,0.130577,0.241032,0.026972,0.000478,1.784924,3.989341,6.177312,7.220161,0.631392,0.614202,0.459236,0.470875,0.483146,0.39382,0.201352,0.197083,0.35894,0.505595,2.558113,-1.108632,0.292517,1.283391,2.846361,0.178681,0.157589,0.040551,0.048615,4.784712,0.481595,0.269187,0.357672,0.294752,0.0001,0.171786,0.271609,0.095361,0.084714,0.084921,0.024971,0.047776,0.073456,0.259699,0.08705,0.067122,0.658497,1.823248,0.02071,0.044239,0.147174,18056.180626,64.401437,41.099658,1.004941,90.75801,5.92077,1.492692,0.619303,1.231917,0.904425,0.138505,63.7155,5.362438,75.08094,0.425508,0.008495,0.008295,0.123584,0.000076,0.013537,3690.445,0.177378,0,0.841545,0.140367,0,0.133436,0.005013,797.0433,102416.1,energetic
0.157341,0.270301,-0.840345,0.441425,0.187346,0.15241,0.288143,0.000532,1.93574,4.602912,5.681163,6.521371,0.594284,0.559836,0.430307,0.377335,0.434539,0.447128,0.231092,0.235843,0.407582,0.523544,2.555421,-0.999445,0.284643,1.506636,2.534059,0.211945,0.180086,0.046921,0.04205,5.29607,0.756632,0.402175,0.248501,0.247208,0.0003,0.192076,0.333739,0.103735,0.110715,0.097126,0.042327,0.054127,0.07813,0.25619,0.100877,0.075105,0.373679,0.726284,0.02558,0.046883,0.160008,19359.326329,40.576268,38.63599,1.002891,91.58643,6.630647,1.631922,0.51634,0.956395,0.893352,0.080145,33.43228,4.622569,155.8547,0.319291,0.007554,0.006391,0.129215,0.000142,0.009029,1205.756,0.407926,0,0.910786,0.118301,0,0.081309,0.003264,1234.368,375643.3,energetic
