@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.080803,0.05859,-46.052252,5.406909,1.696763,0.132707,0.774943,0.000875,0.638597,0.250643,0.170533,0.595468,0.499115,0.429675,0.426907,0.034767,0.038742,0.1809,0.280316,0.25029,0.436183,0.101823,3.607766,0.105896,0.039645,0.047169,0.143656,40.065293,0.750716,0.584725,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.111613,0.070405,-46.836576,3.176354,1.408912,0.486048,-0.142665,0.00023,0.614783,0.388212,0.160099,0.63777,0.479092,0.456772,0.426247,0.033943,0.022307,0.193628,0.280829,0.252462,0.428312,0.097324,3.4366,0.108598,0.035019,0.040936,0.158406,27.091025,0.49763,0.571431,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.111613,0.070405,-46.836576,3.176354,1.408912,0.486048,-0.142665,0.00023,0.614783,0.388212,0.160099,0.63777,0.479092,0.456772,0.426247,0.033943,0.022307,0.193628,0.280829,0.252462,0.428312,0.097324,3.4366,0.108598,0.035019,0.040936,0.158406,27.091025,0.49763,0.571431,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.112313,0.084201,-46.906769,3.941805,0.471154,0.954983,0.259738,0.00028,0.700364,0.311112,0.201429,0.553638,0.527191,0.384071,0.440769,0.037589,0.030368,0.192849,0.229596,0.253667,0.621023,0.087724,3.536563,0.10763,0.040261,0.036031,0.153738,44.684108,0.748663,0.62414,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.084201,-46.906769,3.941805,0.471154,0.954983,0.259738,0.00028,0.700364,0.311112,0.201429,0.553638,0.527191,0.384071,0.440769,0.037589,0.030368,0.192849,0.229596,0.253667,0.621023,0.087724,3.536563,0.10763,0.040261,0.036031,0.153738,44.684108,0.748663,0.62414,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.084201,-46.906769,3.941805,0.471154,0.954983,0.259738,0.00028,0.700364,0.311112,0.201429,0.553638,0.527191,0.384071,0.440769,0.037589,0.030368,0.192849,0.229596,0.253667,0.621023,0.087724,3.536563,0.10763,0.040261,0.036031,0.153738,44.684108,0.748663,0.62414,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.050044,0.033122,-54.832173,6.698762,2.3474,0.054409,0.367404,0.000035,0.68721,0.450438,0.136354,0.425861,0.395539,0.43996,0.378269,0.015759,0.009574,0.170717,0.264868,0.303183,0.345108,0.160846,4.554636,0.114366,0.044644,0.042781,0.154656,9.218168,0.849057,0.555113,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.046824,0.037633,-52.676581,7.7579,1.716771,0.435484,0.04968,0.000089,0.618105,0.354925,0.130128,0.530532,0.453573,0.430021,0.428609,0.022923,0.009962,0.226577,0.368416,0.362304,0.577155,0.15202,4.037053,0.141547,0.051354,0.053004,0.158848,16.162124,0.668076,0.56253,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.049244,0.036796,-54.187836,8.63099,0.808808,0.045246,-0.017576,0.000095,0.545126,0.390864,0.132919,0.555459,0.519445,0.388278,0.423029,0.024119,0.014588,0.189896,0.346947,0.316311,0.682912,0.100219,3.791006,0.140449,0.047718,0.037173,0.153806,11.559841,0.5,0.566246,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.106388,0.063576,-41.905658,3.236209,1.185002,0.653706,0.508501,0.001153,0.687092,0.423912,0.182755,0.502079,0.45158,0.402377,0.443538,0.033434,0.020144,0.187048,0.24522,0.255698,0.417875,0.102198,3.090995,0.124865,0.041221,0.040986,0.155783,52.731176,0.75,0.579469,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.04274,0.038378,-61.192701,9.416657,1.715334,0.201079,0.06475,0.000015,0.570293,0.378589,0.119731,0.505177,0.436046,0.38478,0.410516,0.023252,0.024868,0.189844,0.345139,0.326287,0.618487,0.19691,4.535137,0.195687,0.051953,0.05459,0.153493,7.009893,0.555556,0.569481,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.038378,-61.192701,9.416657,1.715334,0.201079,0.06475,0.000015,0.570293,0.378589,0.119731,0.505177,0.436046,0.38478,0.410516,0.023252,0.024868,0.189844,0.345139,0.326287,0.618487,0.19691,4.535137,0.195687,0.051953,0.05459,0.153493,7.009893,0.555556,0.569481,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.038378,-61.192701,9.416657,1.715334,0.201079,0.06475,0.000015,0.570293,0.378589,0.119731,0.505177,0.436046,0.38478,0.410516,0.023252,0.024868,0.189844,0.345139,0.326287,0.618487,0.19691,4.535137,0.195687,0.051953,0.05459,0.153493,7.009893,0.555556,0.569481,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.093201,0.061784,-47.059197,3.916303,1.216146,0.536723,0.131728,0.00021,0.616319,0.375254,0.157842,0.525652,0.443008,0.477472,0.479132,0.031413,0.02846,0.18238,0.289996,0.25362,0.406792,0.10953,3.525968,0.099475,0.0335,0.033192,0.15688,26.640384,0.76257,0.553477,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.119591,0.086307,-53.604771,2.220008,1.147881,0.370276,0.3286,0.000057,0.600379,0.404614,0.185319,0.545013,0.525588,0.50081,0.439151,0.062541,0.024416,0.170975,0.257206,0.230453,0.462276,0.10116,3.831161,0.091268,0.030116,0.036189,0.152113,30.655595,0.503667,0.5737,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.040086,0.026298,-49.518583,6.990649,1.366362,0.442673,-0.239389,0.000498,0.641976,0.309707,0.135465,0.55918,0.659056,0.425421,0.449646,0.020713,0.007729,0.225879,0.275314,0.327279,0.612463,0.111574,3.632345,0.115459,0.046728,0.044871,0.154463,30.17052,0.75,0.538629,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.026298,-49.518583,6.990649,1.366362,0.442673,-0.239389,0.000498,0.641976,0.309707,0.135465,0.55918,0.659056,0.425421,0.449646,0.020713,0.007729,0.225879,0.275314,0.327279,0.612463,0.111574,3.632345,0.115459,0.046728,0.044871,0.154463,30.17052,0.75,0.538629,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.095752,0.069084,-50.947343,4.356591,0.963583,0.117339,0.283601,0.000069,0.625588,0.356603,0.185662,0.585136,0.505877,0.441042,0.455282,0.038324,0.025237,0.190265,0.263,0.254334,0.490243,0.089404,3.912108,0.150657,0.034716,0.035357,0.152556,18.434705,0.668657,0.559582,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.045557,0.035224,-52.607897,9.220519,1.055519,0.325528,-0.130896,0.00023,0.684387,0.376097,0.137357,0.520982,0.466579,0.431633,0.32742,0.018281,0.014227,0.230155,0.309335,0.316003,0.613616,0.115185,4.131641,0.120537,0.042399,0.045552,0.157384,14.98091,0.746305,0.550454,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.035224,-52.607897,9.220519,1.055519,0.325528,-0.130896,0.00023,0.684387,0.376097,0.137357,0.520982,0.466579,0.431633,0.32742,0.018281,0.014227,0.230155,0.309335,0.316003,0.613616,0.115185,4.131641,0.120537,0.042399,0.045552,0.157384,14.98091,0.746305,0.550454,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.035224,-52.607897,9.220519,1.055519,0.325528,-0.130896,0.00023,0.684387,0.376097,0.137357,0.520982,0.466579,0.431633,0.32742,0.018281,0.014227,0.230155,0.309335,0.316003,0.613616,0.115185,4.131641,0.120537,0.042399,0.045552,0.157384,14.98091,0.746305,0.550454,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.083707,0.062671,-51.3733,5.698787,0.970552,0.550201,0.201381,0.000113,0.612965,0.3393,0.178406,0.550477,0.481459,0.485449,0.470664,0.042788,0.018963,0.186898,0.253877,0.268015,0.602546,0.140663,4.26057,0.100784,0.036515,0.041157,0.155435,32.410146,0.802005,0.646792,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.062671,-51.3733,5.698787,0.970552,0.550201,0.201381,0.000113,0.612965,0.3393,0.178406,0.550477,0.481459,0.485449,0.470664,0.042788,0.018963,0.186898,0.253877,0.268015,0.602546,0.140663,4.26057,0.100784,0.036515,0.041157,0.155435,32.410146,0.802005,0.646792,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.062671,-51.3733,5.698787,0.970552,0.550201,0.201381,0.000113,0.612965,0.3393,0.178406,0.550477,0.481459,0.485449,0.470664,0.042788,0.018963,0.186898,0.253877,0.268015,0.602546,0.140663,4.26057,0.100784,0.036515,0.041157,0.155435,32.410146,0.802005,0.646792,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.075867,0.058232,-52.901253,6.578384,1.255157,0.100497,0.155433,0.000031,0.595932,0.279258,0.16396,0.627671,0.500572,0.442945,0.446547,0.029692,0.02471,0.221437,0.272348,0.312736,0.461389,0.109938,4.402254,0.120444,0.049039,0.051113,0.143889,11.913704,0.715217,0.60649,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.058232,-52.901253,6.578384,1.255157,0.100497,0.155433,0.000031,0.595932,0.279258,0.16396,0.627671,0.500572,0.442945,0.446547,0.029692,0.02471,0.221437,0.272348,0.312736,0.461389,0.109938,4.402254,0.120444,0.049039,0.051113,0.143889,11.913704,0.715217,0.60649,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.054577,0.032406,-52.237654,5.935328,3.309802,1.024874,-0.158304,0.000093,0.698745,0.236156,0.125702,0.448379,0.441943,0.392098,0.449096,0.015076,0.01029,0.191407,0.215121,0.260991,0.367317,0.13276,3.829291,0.115148,0.0326,0.032443,0.151308,14.103194,0.751323,0.57157,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.100087,0.062586,-44.945345,3.662835,1.154476,0.352927,0.07142,0.000646,0.645184,0.293565,0.177835,0.581293,0.489613,0.39705,0.428903,0.027938,0.034794,0.198099,0.238617,0.347022,0.51035,0.100984,3.615169,0.084257,0.043791,0.051065,0.155837,35.889596,0.5,0.559849,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.100087,0.062586,-44.945345,3.662835,1.154476,0.352927,0.07142,0.000646,0.645184,0.293565,0.177835,0.581293,0.489613,0.39705,0.428903,0.027938,0.034794,0.198099,0.238617,0.347022,0.51035,0.100984,3.615169,0.084257,0.043791,0.051065,0.155837,35.889596,0.5,0.559849,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.057071,0.044084,-55.251445,8.653246,0.610144,0.472001,0.102695,0.000054,0.635149,0.400432,0.135996,0.467806,0.433091,0.351592,0.432918,0.021645,0.027607,0.191947,0.279073,0.330356,0.590374,0.109548,4.260655,0.154148,0.0383,0.042595,0.155926,8.911565,0.478814,0.54415,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.107644,0.083361,-46.85978,3.273047,1.179754,0.100071,-0.340244,0.00126,0.60555,0.362688,0.169227,0.653111,0.555688,0.446186,0.4178,0.06855,0.03595,0.179646,0.22785,0.238499,0.433809,0.095567,3.411875,0.087628,0.033011,0.034277,0.159529,100.353844,0.74878,0.546313,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.041907,0.036103,-58.437311,8.147528,2.0368,0.88872,0.375066,0.000034,0.548351,0.318951,0.130202,0.474844,0.465846,0.386336,0.39265,0.028075,0.019153,0.256492,0.352288,0.377235,0.800674,0.14103,4.321256,0.180558,0.054504,0.053841,0.158452,5.965873,0.65098,0.566997,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.041907,0.036103,-58.437311,8.147528,2.0368,0.88872,0.375066,0.000034,0.548351,0.318951,0.130202,0.474844,0.465846,0.386336,0.39265,0.028075,0.019153,0.256492,0.352288,0.377235,0.800674,0.14103,4.321256,0.180558,0.054504,0.053841,0.158452,5.965873,0.65098,0.566997,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.136858,0.093105,-48.569784,0.806062,1.154372,0.946434,0.380809,0.000624,0.560195,0.463821,0.159095,0.546373,0.53742,0.459855,0.519292,0.069084,0.029947,0.167835,0.260206,0.257203,0.468862,0.083969,3.729195,0.105281,0.024272,0.028144,0.156554,106.868549,0.623116,0.591386,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.136858,0.093105,-48.569784,0.806062,1.154372,0.946434,0.380809,0.000624,0.560195,0.463821,0.159095,0.546373,0.53742,0.459855,0.519292,0.069084,0.029947,0.167835,0.260206,0.257203,0.468862,0.083969,3.729195,0.105281,0.024272,0.028144,0.156554,106.868549,0.623116,0.591386,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.065331,0.03954,-47.926326,6.098035,0.250308,0.401634,0.054617,0.001098,0.695108,0.385356,0.136818,0.544861,0.529462,0.464107,0.370844,0.031257,0.017898,0.159036,0.301992,0.240679,0.506219,0.115793,3.823752,0.099071,0.04609,0.040619,0.146609,34.148509,0.666667,0.564705,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.065331,0.03954,-47.926326,6.098035,0.250308,0.401634,0.054617,0.001098,0.695108,0.385356,0.136818,0.544861,0.529462,0.464107,0.370844,0.031257,0.017898,0.159036,0.301992,0.240679,0.506219,0.115793,3.823752,0.099071,0.04609,0.040619,0.146609,34.148509,0.666667,0.564705,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.062347,0.036655,-46.771789,4.68484,2.028548,0.195555,0.397298,0.000573,0.600957,0.411097,0.140144,0.485549,0.489383,0.482851,0.43264,0.035013,0.015746,0.167122,0.293236,0.240257,0.45156,0.097369,3.581446,0.095394,0.030577,0.033812,0.148899,33.956266,0.666667,0.562582,76.86675,4.790814,1.337374,0.705631,1.059398,0.897713,0.100394,51.77673,5.831395,210.1255,0.526894,0.009747,0.04287,0.207665,0.0001,0.009537,2456.041,0.405758,0,0.695073,0.111869,0,0.212088,0.006352,451.6446,50253.42
0.043296,0.031975,-51.417598,7.603205,1.188291,1.0609,-0.115967,0.000138,0.693461,0.397402,0.128769,0.477274,0.39686,0.369308,0.404545,0.022,0.007953,0.220557,0.260337,0.244295,0.418673,0.110506,3.722275,0.105259,0.048565,0.033826,0.154581,54.704901,0.748016,0.631769,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
0.173562,0.140174,-42.910209,2.136802,1.659545,-0.029438,-0.099099,0.000308,0.634337,0.360287,0.207294,0.659772,0.515981,0.447725,0.468031,0.037647,0.03077,0.189475,0.276694,0.257329,0.396855,0.090992,3.355252,0.093068,0.039381,0.032,0.151042,48.061382,0.668293,0.56902,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.173562,0.140174,-42.910209,2.136802,1.659545,-0.029438,-0.099099,0.000308,0.634337,0.360287,0.207294,0.659772,0.515981,0.447725,0.468031,0.037647,0.03077,0.189475,0.276694,0.257329,0.396855,0.090992,3.355252,0.093068,0.039381,0.032,0.151042,48.061382,0.668293,0.56902,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.083756,0.057839,-55.922154,1.901093,0.912145,0.408538,-0.027115,0.000355,0.585418,0.464257,0.104544,0.488246,0.498059,0.488447,0.457717,0.049293,0.05436,0.17032,0.359335,0.391449,0.594863,0.178601,4.242828,0.134918,0.053082,0.054717,0.16075,38.034677,0.716346,0.614379,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,-45.372523,4.361103,1.019169,0.531758,0.36575,0.00116,0.667691,0.497667,0.146344,0.481176,0.483698,0.410753,0.404305,0.037837,0.019925,0.177472,0.268306,0.252734,0.392958,0.092217,3.034808,0.094318,0.043246,0.045305,0.156849,65.915586,0.669927,0.584653,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.099233,0.062988,-46.248168,3.460122,1.840142,0.427808,0.281944,0.000211,0.737014,0.317093,0.172156,0.468949,0.421497,0.387065,0.401569,0.024869,0.015306,0.173236,0.211558,0.229474,0.36611,0.087213,3.560362,0.100511,0.038928,0.040215,0.151471,65.391065,0.748521,0.508827,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
