@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.034273,0.022247,0.045844,-53.865811,1.509161,0.610106,0.855194,0.680761,0.414839,4.862247,0.474368,0.094188,0.537756,1.068907,0.490543,0.479264,0.246227,0.402481,0.420968,0.184167,0.062968,0.014973,0.397078,0.277498,0.46173,0.455158,0.155889,0.082145,0.09864,4.41959,0.268843,0.04998,0.059424,0.156268,0.217356,7989.595638,12.864704,50.95894,3.349862,1.140421,1.042389,0.587232,0.87612,0.06165,71.79997,6.744048,207.4865,1.042757,0.040031,0.148328,0.242909,0.000491,0.002705,2761.972,2.314763,0,0.863515,0.092878,0,0.117935,0.00339,244.1164,29868.42
0.04604,0.03847,0.05621,-53.413433,2.631501,-0.668754,0.744291,0.541654,-0.210824,6.664124,0.345081,0.131427,0.495001,0.898919,0.54125,0.444764,0.495852,0.395923,0.396552,0.179607,0.050375,0.011548,0.25408,0.304882,0.383126,0.698256,0.115161,0.087301,0.181548,3.875035,0.191676,0.033995,0.037694,0.142337,0.215693,6719.455754,15.813846,57.97261,3.185564,1.102469,0.610025,0.425021,0.870487,0.078518,86.15623,6.678225,195.6898,0.582637,0.018093,0.043366,0.052783,0.000389,0.004836,3879.19,0.997668,0,0.923435,0.11208,0,0.07075,0.002704,416.6789,17838.07
0.05138,0.037179,0.072894,-56.804543,0.908859,0.060871,0.482926,0.548491,0.019774,6.244453,0.371661,0.152736,0.520205,0.983318,0.428779,0.451165,0.416222,0.433734,0.390537,0.160836,0.037643,0.00833,0.333186,0.300652,0.417992,0.575153,0.141577,0.100437,0.092161,4.343322,0.164528,0.039652,0.049069,0.153287,0.214994,3399.473992,9.230656,72.23859,3.848143,1.174402,0.722457,0.898339,0.889546,0.302029,389.1488,6.901945,376.651,0.764467,0.01124,0.02369,0.240022,0.000241,0.023908,35905.2,0.882446,0,0.994674,0.153693,0,0.005301,0.001569,412.4481,12589.71
0.04529,0.028407,0.049811,-51.153273,2.314573,0.842651,0.397557,0.395281,-0.013073,6.009757,0.381858,0.104949,0.60277,1.045181,0.47462,0.388522,0.200703,0.362803,0.375649,0.174911,0.039782,0.021568,0.318991,0.324828,0.516217,0.427323,0.159043,0.084447,0.073674,4.066026,0.208931,0.041243,0.044475,0.15342,0.215548,8493.591788,16.141636,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
0.063428,0.043111,0.089873,-54.463924,2.044597,0.538309,1.365921,-0.621762,-0.006216,6.845333,0.270597,0.134697,0.56484,1.026035,0.444958,0.400954,0.366738,0.347683,0.388614,0.172726,0.047769,0.012788,0.278578,0.327941,0.459658,0.595477,0.135334,0.092032,0.09151,5.224575,0.203603,0.040877,0.043601,0.162359,0.218416,5778.941695,12.924816,111.1172,6.049211,1.410961,0.580428,1.305745,0.889057,0.162803,143.5131,6.608336,2514.847,3.277477,0.022206,0.040155,0.594322,0.000242,0.017677,12923.38,3.18971,0,0.796272,0.093586,0,0.162331,0.004406,508.3276,49550.63
0.063428,0.043111,0.089873,-54.463924,2.044597,0.538309,1.365921,-0.621762,-0.006216,6.845333,0.270597,0.134697,0.56484,1.026035,0.444958,0.400954,0.366738,0.347683,0.388614,0.172726,0.047769,0.012788,0.278578,0.327941,0.459658,0.595477,0.135334,0.092032,0.09151,5.224575,0.203603,0.040877,0.043601,0.162359,0.218416,5778.941695,12.924816,111.1172,6.049211,1.410961,0.580428,1.305745,0.889057,0.162803,143.5131,6.608336,2514.847,3.277477,0.022206,0.040155,0.594322,0.000242,0.017677,12923.38,3.18971,0,0.796272,0.093586,0,0.162331,0.004406,508.3276,49550.63
0.051294,0.032876,0.06423,-45.282616,0.699598,0.2087,0.101933,0.310877,0.205333,6.104543,0.363614,0.161441,0.572856,1.078946,0.424982,0.424365,0.286743,0.427628,0.379274,0.148561,0.033121,0.017044,0.302789,0.258628,0.393853,0.595262,0.129286,0.11131,0.039972,3.50347,0.256669,0.028104,0.035147,0.162009,0.216286,14952.341939,42.588077,70.01175,4.39538,1.30263,0.699865,0.823815,0.892587,0.078568,60.28162,6.063278,101.0438,0.270787,0.006562,0.065722,0.063069,0.00023,0.006855,2426.051,0.249735,0,0.953396,0.095325,0,0.044462,0.001637,349.2742,26072.77
0.046748,0.040116,0.047587,-54.638031,1.457022,0.008267,0.357521,-0.299286,0.013886,5.368452,0.478386,0.131489,0.450534,0.997935,0.546157,0.490291,0.439637,0.438369,0.37856,0.135835,0.048324,0.008009,0.376002,0.36709,0.400548,1.112703,0.206886,0.130251,0.197201,4.063661,0.21922,0.055494,0.057861,0.161043,0.215237,6178.909183,15.821402,54.58904,3.135134,1.124137,0.621122,0.309905,0.832312,0.148444,162.235,6.685891,101.2493,0.880822,0.034599,0.031767,0.019555,0.001065,0.011533,17660.04,1.950268,0,0.825566,0.132899,0,0.144103,0.004467,459.5769,5892.789
0.078622,0.054479,0.233362,-47.468696,0.646188,-0.09097,0.016167,0.291037,0.112613,4.460371,0.50172,0.182441,0.587019,1.024043,0.432027,0.432691,0.453796,0.441232,0.410174,0.192575,0.041962,0.02882,0.227539,0.211176,0.255558,0.764517,0.079913,0.066797,0.070677,3.908356,0.171046,0.035351,0.033848,0.148545,0.212278,12532.652815,27.392742,80.94971,5.085072,1.38295,0.733375,1.064175,0.899348,0.062479,24.52263,5.721194,262.8599,0.79265,0.012993,0.070403,0.471569,0.000193,0.008454,689.1227,0.666737,0,0.693742,0.050863,0,0.212606,0.002769,530.9785,141714.4
0.078622,0.054479,0.233362,-47.468696,0.646188,-0.09097,0.016167,0.291037,0.112613,4.460371,0.50172,0.182441,0.587019,1.024043,0.432027,0.432691,0.453796,0.441232,0.410174,0.192575,0.041962,0.02882,0.227539,0.211176,0.255558,0.764517,0.079913,0.066797,0.070677,3.908356,0.171046,0.035351,0.033848,0.148545,0.212278,12532.652815,27.392742,80.94971,5.085072,1.38295,0.733375,1.064175,0.899348,0.062479,24.52263,5.721194,262.8599,0.79265,0.012993,0.070403,0.471569,0.000193,0.008454,689.1227,0.666737,0,0.693742,0.050863,0,0.212606,0.002769,530.9785,141714.4
0.065409,0.050896,0.089543,-58.719459,0.663161,0.840246,0.174894,0.491263,0.422975,5.696341,0.41839,0.123304,0.53274,1.050795,0.766734,0.549174,0.541333,0.480104,0.490707,0.20792,0.076347,0.029087,0.314742,0.256058,0.354156,0.441681,0.105613,0.092761,0.087944,4.184388,0.23291,0.056554,0.048333,0.153777,0.217532,3595.216564,0,58.66706,3.782746,1.23963,0.841825,0.569553,0.874803,0.071347,60.96968,6.108701,379.7164,1.419469,0.060571,0.247667,0.09838,0.00039,0.004916,2691.964,2.029196,0,0.909454,0.140669,0,0.082402,0.002978,553.3089,484121.3
0.033193,0.023904,0.04138,-60.631055,1.995803,0.303698,0.7796,0.326666,0.102542,6.554672,0.350551,0.091363,0.49845,0.954174,0.594368,0.558177,0.256317,0.419011,0.401679,0.185404,0.065775,0.017677,0.276392,0.309058,0.381519,0.483803,0.126273,0.09076,0.217962,4.344907,0.216347,0.048103,0.043471,0.146167,0.211826,3985.968875,11.880733,55.18809,3.123169,1.04815,0.897417,0.623334,0.874136,0.06172,69.83909,8.086623,189.4032,1.333166,0.054596,0.123812,0.130957,0.000619,0.002514,2495.484,5.498868,0,0.845539,0.080874,0,0.13069,0.002177,253.749,80045.23
0.027358,0.019768,0.043281,-59.124602,0.771195,0.592017,0.224381,0.033553,0.377719,4.524435,0.515518,0.104616,0.501716,1.049687,0.542317,0.389793,0.241498,0.35131,0.40238,0.169275,0.03906,0.012448,0.389607,0.371346,0.463545,0.674807,0.176703,0.116439,0.095796,4.521207,0.215952,0.04453,0.042256,0.155682,0.215718,4013.38192,6.243497,49.79948,2.90155,1.045121,0.705823,0.378743,0.875733,0.077688,116.4504,7.506057,122.761,0.28444,0.011202,0.05948,0.028293,0.000218,0.004092,3707.974,1.268966,0,0.998003,0.127235,0,0.001995,0.001786,212.3091,16950.23
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.0551,0.040809,0.138126,-55.8708,0.181512,0.015787,0.509142,-0.059166,-0.626831,4.490951,0.510828,0.137784,0.490176,1.075321,0.465815,0.413896,0.541773,0.335312,0.335031,0.170659,0.063742,0.013457,0.295432,0.312275,0.404473,0.723342,0.122494,0.156269,0.07016,4.417805,0.305227,0.044066,0.037753,0.155603,0.217752,6785.286955,65.082301,78.72103,4.386392,1.229215,0.76734,1.185457,0.877661,0.092819,98.55378,7.178405,631.5467,2.806735,0.043223,0.037004,0.736334,0.000608,0.004523,4114.633,1.830697,0,0.755659,0.10137,0,0.184761,0.005446,454.3807,168350.3
0.040736,0.035111,0.048339,-60.306363,1.707881,0.335882,0.328054,0.135407,-0.237601,6.577069,0.33219,0.126838,0.48868,0.940054,0.410524,0.420413,0.518882,0.43202,0.385326,0.188409,0.026963,0.006969,0.288982,0.245659,0.344689,0.449496,0.099045,0.08474,0.098102,4.880069,0.196825,0.044054,0.034734,0.154382,0.224605,2937.669581,4.786962,59.26084,3.091922,1.089928,0.675479,0.424305,0.862539,0.204285,294.6749,6.903311,59.67411,0.11848,0.006407,0.018826,0.009134,0.000415,0.008485,16836.62,1.227136,0,0.681092,0.075944,0,0.21735,0.003958,391.4373,7793.737
0.026418,0.021239,0.033118,-63.105311,1.84339,1.224446,0.69774,0.622753,0.391311,4.734483,0.514342,0.080475,0.520699,1.057347,0.538299,0.506951,0.263702,0.431821,0.449126,0.215307,0.065572,0.020712,0.36299,0.309418,0.351344,0.636366,0.099761,0.105421,0.13289,4.301984,0.318201,0.045816,0.036551,0.159347,0.219775,3719.934178,9.235237,40.89635,2.575417,0.981291,1.216782,0.407484,0.848071,0.04664,37.65532,7.871792,247.4353,1.239561,0.050545,0.200956,0.125147,0.001045,0.004012,1147.731,3.800222,0,0.992011,0.112923,0,0.007931,0.001455,250.8206,114717
0.035785,0.022851,0.231682,-52.234174,1.258216,0.242078,0.067377,0.128595,-0.205527,5.691315,0.427992,0.10729,0.562133,1.040867,0.556676,0.516498,0.342409,0.390508,0.389015,0.199907,0.059519,0.012657,0.258368,0.240607,0.389427,0.430911,0.103068,0.084025,0.112902,3.782838,0.223374,0.042527,0.035916,0.153431,0.208384,8639.25067,27.205084,51.35484,3.417365,1.175638,0.888259,0.595262,0.880948,0.052768,42.09329,6.156786,184.7473,0.563063,0.024572,0.217617,0.328011,0.00038,0.005421,2903.268,2.040538,0,0.80759,0.084433,0,0.155492,0.00377,254.7954,39224.09
0.040098,0.035039,0.047358,-56.934166,1.233882,-0.110218,1.25142,0.612089,-0.058408,7.627743,0.346304,0.115129,0.430482,1.021096,0.538279,0.548302,0.557032,0.329973,0.313567,0.141892,0.036031,0.012518,0.375963,0.421144,0.538606,0.567387,0.190594,0.112996,0.121873,4.528662,0.410061,0.067362,0.063968,0.162822,0.215401,4455.149521,11.719005,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.040098,0.035039,0.047358,-56.934166,1.233882,-0.110218,1.25142,0.612089,-0.058408,7.627743,0.346304,0.115129,0.430482,1.021096,0.538279,0.548302,0.557032,0.329973,0.313567,0.141892,0.036031,0.012518,0.375963,0.421144,0.538606,0.567387,0.190594,0.112996,0.121873,4.528662,0.410061,0.067362,0.063968,0.162822,0.215401,4455.149521,11.719005,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.023358,0.018215,0.02847,-66.178236,1.960924,1.121759,0.983829,0.683519,0.621172,5.858276,0.444603,0.064083,0.563811,1.067138,0.533171,0.447855,0.256747,0.451804,0.409796,0.201343,0.069474,0.015128,0.342813,0.276764,0.418105,0.737935,0.159271,0.159259,0.159838,5.098021,0.175095,0.050638,0.056208,0.157221,0.214695,2283.303179,12.115936,42.83,2.84406,1.013773,1.120416,0.360397,0.826123,0.036857,63.3676,7.77071,718.9181,2.082315,0.065293,0.219306,0.18293,0.003298,0.002955,2602.219,7.069405,0,0.787617,0.084775,0,0.167388,0.002332,222.0954,51766.49
0.060812,0.047055,0.080912,-53.162618,1.579135,-0.131258,0.439337,0.501245,0.07588,7.419739,0.307993,0.149457,0.544194,1.015128,0.54842,0.501166,0.706729,0.428239,0.45404,0.186035,0.048034,0.018801,0.303197,0.291843,0.308408,0.452796,0.10302,0.081216,0.069169,3.692815,0.302505,0.044756,0.039649,0.156095,0.211387,6203.204428,14.185215,63.36265,3.961053,1.260835,0.625021,0.46856,0.877492,0.094273,81.62851,5.833874,253.6683,0.937503,0.030003,0.032625,0.038209,0.000301,0.004775,3468.464,0.707322,0,0.733023,0.089997,0,0.195831,0.004738,541.8513,153092.4
0.025831,0.018599,0.032456,-56.728593,1.632908,0.954151,0.722652,0.424409,0.404249,5.061051,0.486921,0.08068,0.518571,1.03105,0.500396,0.427063,0.212453,0.370365,0.434178,0.192687,0.058858,0.01373,0.297222,0.341045,0.40511,0.491765,0.135946,0.103163,0.139512,4.223639,0.26391,0.042046,0.045926,0.155903,0.217911,6048.049882,15.83176,58.04172,3.173446,1.04492,1.238276,0.952904,0.866227,0.075198,109.4342,8.29326,505.1321,1.330918,0.039312,0.292659,0.385938,0.000574,0.006134,16689.55,3.362938,0,0.880826,0.112819,0,0.105042,0.003558,219.5102,30436.17
0.127421,0.09414,0.204383,-50.058057,0.860683,0.060877,0.248958,0.241692,0.326359,6.109704,0.391905,0.205717,0.607079,1.062083,0.562869,0.521041,0.827405,0.43654,0.439276,0.2049,0.042305,0.028123,0.247123,0.23362,0.354291,0.492271,0.095679,0.068633,0.033594,4.098397,0.190185,0.035895,0.04155,0.155215,0.211978,6993.230356,14.458916,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3
0.064953,0.045285,0.219937,-52.221623,1.140744,0.747457,0.043133,0.109839,0.296963,4.835059,0.471886,0.13172,0.607568,1.067326,0.555681,0.451103,0.353418,0.481562,0.477778,0.205069,0.060212,0.036404,0.249198,0.248795,0.314928,0.436402,0.112782,0.104285,0.047674,3.625147,0.214466,0.044488,0.033978,0.151263,0.215032,9156.277742,71.751864,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6
0.045332,0.02954,0.093159,-60.806538,1.679898,0.870841,0.645624,0.170509,0.102446,4.529918,0.495773,0.100589,0.628724,1.116524,0.533417,0.435164,0.34175,0.444389,0.495669,0.201816,0.075285,0.019099,0.261123,0.259416,0.277382,0.442081,0.100038,0.079632,0.064279,4.363862,0.164584,0.048077,0.027739,0.156416,0.214231,3432.906835,13.477499,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14
0.102816,0.067219,0.144438,-45.580191,1.036833,0.499047,0.23189,0.109686,-0.053304,5.235596,0.441012,0.167154,0.610622,1.098306,0.556946,0.479916,0.570629,0.423206,0.429504,0.210018,0.048946,0.025753,0.238855,0.22643,0.273488,0.4865,0.07962,0.091396,0.032404,3.449675,0.26133,0.036684,0.035946,0.156563,0.213518,13310.056284,59.314267,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503
0.082683,0.052575,0.130045,-45.420451,1.562266,0.011386,0.014467,0.546763,0.075123,5.108455,0.452975,0.167746,0.616333,1.048403,0.482879,0.440251,0.357276,0.405904,0.444457,0.184718,0.039431,0.015947,0.208964,0.256837,0.287666,0.362343,0.088199,0.088408,0.043693,3.501916,0.183894,0.032054,0.029184,0.14874,0.212956,14328.074402,38.104063,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33
0.069481,0.05363,0.089237,-56.053569,1.750636,1.152002,0.229486,0.026322,0.130801,5.160238,0.451744,0.126649,0.562515,1.060765,0.611066,0.473456,0.506373,0.448413,0.475409,0.200644,0.066513,0.030981,0.335433,0.300103,0.293106,0.441801,0.095649,0.068664,0.044086,3.956848,0.184499,0.037511,0.03107,0.152691,0.215677,4643.476822,11.26123,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.047996,0.032058,0.082048,-54.180081,1.065056,0.798298,0.211548,0.107698,0.128055,5.931318,0.39581,0.125407,0.559715,1.058984,0.621843,0.464879,0.476836,0.483967,0.444063,0.227551,0.064762,0.013813,0.261329,0.234967,0.343713,0.438587,0.079721,0.07561,0.08288,4.391081,0.215528,0.042812,0.032854,0.154553,0.215038,6653.582496,39.733383,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.110543,0.077138,0.176732,-45.131207,0.780926,0.15979,0.20864,0.153127,0.371389,5.611344,0.428163,0.189339,0.623733,1.078398,0.499345,0.44194,0.622196,0.441415,0.452265,0.199666,0.049143,0.025033,0.285781,0.270573,0.315842,0.416521,0.08899,0.080651,0.037411,3.648177,0.211439,0.042664,0.029181,0.146767,0.213869,14984.234003,51.673039,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.110543,0.077138,0.176732,-45.131207,0.780926,0.15979,0.20864,0.153127,0.371389,5.611344,0.428163,0.189339,0.623733,1.078398,0.499345,0.44194,0.622196,0.441415,0.452265,0.199666,0.049143,0.025033,0.285781,0.270573,0.315842,0.416521,0.08899,0.080651,0.037411,3.648177,0.211439,0.042664,0.029181,0.146767,0.213869,14984.234003,51.673039,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.070715,0.055507,0.103309,-51.982385,0.517938,0.270765,0.274335,0.054671,0.38503,6.344883,0.332675,0.157371,0.543744,1.042151,0.566305,0.462038,0.446784,0.441136,0.479881,0.192506,0.049275,0.021211,0.281927,0.273781,0.313539,0.391448,0.093724,0.070299,0.051659,3.948277,0.161366,0.037917,0.026345,0.155364,0.217935,7027.51431,15.256367,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.070715,0.055507,0.103309,-51.982385,0.517938,0.270765,0.274335,0.054671,0.38503,6.344883,0.332675,0.157371,0.543744,1.042151,0.566305,0.462038,0.446784,0.441136,0.479881,0.192506,0.049275,0.021211,0.281927,0.273781,0.313539,0.391448,0.093724,0.070299,0.051659,3.948277,0.161366,0.037917,0.026345,0.155364,0.217935,7027.51431,15.256367,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.094116,0.066943,0.177489,-48.24024,0.560186,0.33413,0.380492,0.023674,0.048202,5.934057,0.376906,0.19518,0.610124,1.032081,0.613333,0.512682,0.584934,0.471389,0.456681,0.212272,0.05111,0.024652,0.251995,0.265027,0.301643,0.403938,0.101541,0.074855,0.043873,3.584832,0.21923,0.041765,0.028757,0.150583,0.217785,11096.531074,38.711358,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.115355,0.080502,0.202026,-49.854654,0.854872,0.249457,0.560054,0.261114,0.173898,5.725682,0.38027,0.185014,0.63513,1.096963,0.496993,0.451531,0.510145,0.453334,0.473836,0.199261,0.047443,0.028958,0.240713,0.244225,0.266778,0.389344,0.104476,0.073671,0.039039,3.902004,0.213295,0.050694,0.037678,0.148225,0.204635,8560.764039,52.530282,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.115355,0.080502,0.202026,-49.854654,0.854872,0.249457,0.560054,0.261114,0.173898,5.725682,0.38027,0.185014,0.63513,1.096963,0.496993,0.451531,0.510145,0.453334,0.473836,0.199261,0.047443,0.028958,0.240713,0.244225,0.266778,0.389344,0.104476,0.073671,0.039039,3.902004,0.213295,0.050694,0.037678,0.148225,0.204635,8560.764039,52.530282,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.061724,0.039226,0.09123,-47.987762,1.442888,-0.15874,0.3968,0.502391,0.087724,5.08514,0.458908,0.138514,0.626048,1.063095,0.575485,0.452608,0.317382,0.430538,0.447693,0.191173,0.064233,0.017575,0.229393,0.24966,0.33584,0.417521,0.100695,0.077049,0.039264,3.611476,0.159419,0.038357,0.027892,0.150255,0.211739,11441.667192,51.996402,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.183334,0.149242,0.391519,-51.318489,0.803291,0.69018,0.317626,-0.559367,-0.079118,5.759962,0.416737,0.225041,0.674387,1.113507,0.740848,0.543204,0.921348,0.448174,0.520315,0.205816,0.061661,0.056552,0.278883,0.304688,0.262102,0.547597,0.10476,0.104277,0.057961,3.433682,0.156657,0.043165,0.030759,0.160861,0.213209,8583.436414,68.182237,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.183334,0.149242,0.391519,-51.318489,0.803291,0.69018,0.317626,-0.559367,-0.079118,5.759962,0.416737,0.225041,0.674387,1.113507,0.740848,0.543204,0.921348,0.448174,0.520315,0.205816,0.061661,0.056552,0.278883,0.304688,0.262102,0.547597,0.10476,0.104277,0.057961,3.433682,0.156657,0.043165,0.030759,0.160861,0.213209,8583.436414,68.182237,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.080803,0.05859,0.191428,-46.052252,1.696763,-0.012314,0.132707,0.774943,0.256367,7.955793,0.250643,0.170533,0.563341,0.974432,0.595468,0.499115,0.473013,0.429675,0.426907,0.183103,0.043574,0.038742,0.280316,0.25029,0.3349,0.436183,0.101823,0.091532,0.178124,3.607766,0.325686,0.039645,0.037132,0.143656,0.210919,12272.582678,40.065293,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.111613,0.070405,0.180088,-46.836576,1.408912,0.352417,0.486048,-0.142665,0.309581,6.081041,0.388212,0.160099,0.664614,1.090885,0.63777,0.479092,0.412827,0.456772,0.426247,0.203363,0.05644,0.022307,0.280829,0.252462,0.352871,0.428312,0.097324,0.09521,0.05255,3.4366,0.202023,0.035019,0.032094,0.158406,0.212807,11184.946615,27.091025,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
