@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_minPos numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute output {sleepy,notsleepy}

@data

0.02154,0.008718,0.021117,1.663378,-14.0686,0.420203,751,9.586528,459,1373,267,-0.149536,6.277846,4.685292,6.722842,0.089251,0.053313,42,0.027277,0.000021,6.398873,-0.000006,-0.089914,5.806957,-0.574453,1.334298,7.237337,-0.2846,4.904694,5.740396,1594,4.084258,12.4251,902,1.205701,1.098104,0.000016,0.000338,0.132946,0.001032,0.03212,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.038313,0.04455,0.026338,1.244701,-7.815619,-0.471586,787,-2.33806,892,2884,658,-0.170984,0.076964,0.134917,-1.933071,0.062233,0.068538,51,0.033817,-0.000012,4.48847,-0.000002,0.19569,3.053396,0.061792,0.997087,4.271863,-0.084192,3.055562,4.13817,2313,3.333896,8.53091,1619,1.23258,1.110217,0.000021,0.000105,0.107265,0.000728,0.026984,notsleepy
0.029753,0.028789,0.012915,3.035466,-9.716957,-0.64197,2228,-5.099049,2327,1980,2095,0.104866,-0.183118,-0.922767,3.385132,0.098989,0.098068,1171,0.01599,-0.00001,5.775879,0.000002,0.118649,3.252595,-0.013488,0.995277,3.637962,0.052438,2.944459,4.110213,1954,2.856581,6.419318,2324,0.825582,0.908616,-0.000027,0.00006,0.149898,0.001553,0.039408,notsleepy
0.018847,0.017437,0.008458,2.429671,-2.798935,0.220319,588,2.284823,1831,702,1595,0.166576,-3.070071,0.571411,-2.729915,0.049679,0.05151,393,0.01986,0,5.63643,-0.000006,0.006876,3.931978,0.016567,0.730873,5.050506,-0.059383,3.735972,3.612576,1614,3.750448,7.760225,93,0.865136,0.930127,0.000018,0.000046,0.112671,0.000587,0.024224,notsleepy
0.002024,0.00133,0.001761,1.404104,-3.600552,-0.686626,2850,3.887139,1062,1265,1416,-0.379,1.85063,2.857942,-2.018573,0.038034,0.03254,1071,0.001335,0.000001,5.406775,0.000003,-0.367295,5.394423,-0.12255,0.649143,3.308022,0.000414,3.063349,3.323299,2734,3.183657,7.221979,2294,0.760219,0.871907,0.00003,0.000015,0.102447,0.000461,0.021471,notsleepy
0.024945,0.026679,0.025338,2.064397,-6.846807,-0.338693,1332,-1.134591,605,1492,235,0.032981,6.791862,1.240011,-1.918928,0.052381,0.056918,1738,0.042416,-0.000002,5.73978,0.000004,0.202454,5.412982,-0.118736,2.100893,5.841021,-0.052487,4.621217,5.99543,1534,4.30486,9.989655,652,1.285999,1.134037,0.000088,0.000124,0.168792,0.001847,0.042974,notsleepy
0.022382,0.021788,0.021249,2.253526,-5.275951,-0.606653,2361,-3.912263,896,1146,28,-0.447707,-3.85768,-4.401868,-7.020829,0.068856,0.065001,1980,0.02453,-0.000002,6.193767,0.000007,-0.167274,5.90585,0.091851,1.709849,9.594192,0.34113,4.321698,5.44134,360,4.977565,8.80657,2812,1.048154,1.023796,0.000056,0.000162,0.134202,0.00121,0.034779,notsleepy
0.045059,0.043822,0.032547,0.991317,-10.70084,-0.729208,54,2.267327,1992,2123,103,0.362768,1.070607,-1.415532,-1.322153,0.084664,0.099657,688,0.037355,0.000002,4.365954,0.000001,1.171519,5.353918,0.935095,1.015592,3.856586,0.272419,3.464022,5.465797,2127,3.821039,6.03455,614,0.669546,0.818262,-0.000082,0.000314,0.126646,0.001265,0.035562,notsleepy
0.016046,0.019108,0.013151,1.831761,-1.297963,-0.516776,191,-5.088239,655,262,2413,0.347162,-4.294707,-2.369008,-0.665986,0.035872,0.043348,2531,0.016358,-0.000001,11.1869,-0.000003,-1.162987,6.013538,-0.950835,1.618152,5.080552,-0.232118,4.017126,4.976432,809,3.748751,11.15526,689,1.070326,1.034566,0.00001,0.000033,0.124469,0.000688,0.026231,notsleepy
0.017368,0.014115,0.008744,2.117747,-4.026798,-0.04065,1666,-8.796417,1605,1510,1779,-0.334049,-3.908602,-8.277854,4.325676,0.071057,0.066165,16,0.013391,0.000003,5.576006,-0.000012,0.192497,3.542751,0.178388,1.100964,4.239132,0.076918,4.111822,5.326762,1540,3.711874,8.020762,804,1.382129,1.175641,-0.000011,0.000047,0.143105,0.000892,0.02987,notsleepy
0.017368,0.014115,0.008744,2.117747,-4.026798,-0.04065,1666,-8.796417,1605,1510,1779,-0.334049,-3.908602,-8.277854,4.325676,0.071057,0.066165,16,0.013391,0.000003,5.576006,-0.000012,0.192497,3.542751,0.178388,1.100964,4.239132,0.076918,4.111822,5.326762,1540,3.711874,8.020762,804,1.382129,1.175641,-0.000011,0.000047,0.143105,0.000892,0.02987,notsleepy
0.017368,0.014115,0.008744,2.117747,-4.026798,-0.04065,1666,-8.796417,1605,1510,1779,-0.334049,-3.908602,-8.277854,4.325676,0.071057,0.066165,16,0.013391,0.000003,5.576006,-0.000012,0.192497,3.542751,0.178388,1.100964,4.239132,0.076918,4.111822,5.326762,1540,3.711874,8.020762,804,1.382129,1.175641,-0.000011,0.000047,0.143105,0.000892,0.02987,notsleepy
0.017368,0.014115,0.008744,2.117747,-4.026798,-0.04065,1666,-8.796417,1605,1510,1779,-0.334049,-3.908602,-8.277854,4.325676,0.071057,0.066165,16,0.013391,0.000003,5.576006,-0.000012,0.192497,3.542751,0.178388,1.100964,4.239132,0.076918,4.111822,5.326762,1540,3.711874,8.020762,804,1.382129,1.175641,-0.000011,0.000047,0.143105,0.000892,0.02987,notsleepy
0.019143,0.008089,0.013881,1.403676,-4.080058,-0.622831,1740,0.924505,716,2938,526,-0.043829,-2.961229,-4.445435,3.993086,0.063389,0.042917,2097,0.007191,0.000005,5.119328,0.000009,0.049568,4.052797,0.040268,1.211758,5.094325,-0.314615,4.663046,4.849851,1851,3.721465,13.9412,1297,1.243083,1.114938,0.000003,0.000054,0.116171,0.000693,0.026332,notsleepy
0.019143,0.008089,0.013881,1.403676,-4.080058,-0.622831,1740,0.924505,716,2938,526,-0.043829,-2.961229,-4.445435,3.993086,0.063389,0.042917,2097,0.007191,0.000005,5.119328,0.000009,0.049568,4.052797,0.040268,1.211758,5.094325,-0.314615,4.663046,4.849851,1851,3.721465,13.9412,1297,1.243083,1.114938,0.000003,0.000054,0.116171,0.000693,0.026332,notsleepy
0.027969,0.006367,0.018582,1.622975,-6.620082,1.214047,170,-5.216234,75,1069,2191,-0.037392,-3.786519,-1.110696,0.442372,0.09602,0.05412,1447,0.027879,0.000018,4.491416,0.000005,-0.09433,4.155883,0.115484,1.315215,5.618092,-0.011532,4.005258,4.960531,1066,3.5537,9.154628,1118,1.333723,1.154876,0.000114,0.000071,0.101883,0.000698,0.02642,notsleepy
0.027969,0.006367,0.018582,1.622975,-6.620082,1.214047,170,-5.216234,75,1069,2191,-0.037392,-3.786519,-1.110696,0.442372,0.09602,0.05412,1447,0.027879,0.000018,4.491416,0.000005,-0.09433,4.155883,0.115484,1.315215,5.618092,-0.011532,4.005258,4.960531,1066,3.5537,9.154628,1118,1.333723,1.154876,0.000114,0.000071,0.101883,0.000698,0.02642,notsleepy
0.027969,0.006367,0.018582,1.622975,-6.620082,1.214047,170,-5.216234,75,1069,2191,-0.037392,-3.786519,-1.110696,0.442372,0.09602,0.05412,1447,0.027879,0.000018,4.491416,0.000005,-0.09433,4.155883,0.115484,1.315215,5.618092,-0.011532,4.005258,4.960531,1066,3.5537,9.154628,1118,1.333723,1.154876,0.000114,0.000071,0.101883,0.000698,0.02642,notsleepy
0.054273,0.053609,0.016189,1.062292,-12.79559,0.265533,443,-1.29902,1486,2921,1425,-0.117846,0.715435,1.099821,-1.3731,0.124504,0.119812,1029,0.026012,0.000002,3.386617,0,-0.335696,3.667291,0.02589,0.741031,3.661064,0.040505,3.162398,3.60392,739,3.093056,6.083077,492,0.795302,0.891799,0.000059,0.000131,0.15226,0.000473,0.021757,notsleepy
0.026228,0.020152,0.021352,2.078643,-4.567912,0.480528,348,-3.762127,2339,414,1704,-0.456237,-2.191795,-1.34711,-2.021315,0.063602,0.044074,169,0.019372,-0.00002,4.278703,0.000004,0.018096,3.925374,0.381778,1.333911,5.333699,0.040562,3.628791,4.492337,1558,3.349419,8.054349,1065,0.948588,0.973955,-0.000084,0.000173,0.111937,0.000751,0.027403,notsleepy
0.026228,0.020152,0.021352,2.078643,-4.567912,0.480528,348,-3.762127,2339,414,1704,-0.456237,-2.191795,-1.34711,-2.021315,0.063602,0.044074,169,0.019372,-0.00002,4.278703,0.000004,0.018096,3.925374,0.381778,1.333911,5.333699,0.040562,3.628791,4.492337,1558,3.349419,8.054349,1065,0.948588,0.973955,-0.000084,0.000173,0.111937,0.000751,0.027403,notsleepy
0.026228,0.020152,0.021352,2.078643,-4.567912,0.480528,348,-3.762127,2339,414,1704,-0.456237,-2.191795,-1.34711,-2.021315,0.063602,0.044074,169,0.019372,-0.00002,4.278703,0.000004,0.018096,3.925374,0.381778,1.333911,5.333699,0.040562,3.628791,4.492337,1558,3.349419,8.054349,1065,0.948588,0.973955,-0.000084,0.000173,0.111937,0.000751,0.027403,notsleepy
0.011515,0.014432,0.015313,1.761508,-3.678426,-0.126624,1663,-9.785319,2723,1415,2064,0.184537,-4.174698,-6.040715,-7.661823,0.073295,0.078182,42,0.010741,0.000002,8.002638,-0.000002,-0.683668,8.553696,0.111693,0.835935,4.332963,0.003256,4.269909,4.731863,2728,4.018938,8.837981,635,0.748529,0.865187,0.000012,0.00006,0.152756,0.00083,0.028807,notsleepy
0.02592,0.026033,0.020389,1.314429,-7.72305,-0.735116,1786,-2.97154,2896,2100,2946,0.176082,-1.833403,2.829945,-0.389438,0.089168,0.064462,1102,0.012748,0.000003,5.664073,0,-0.034667,3.048738,0.013369,0.73353,3.987058,0.003027,3.822232,4.880181,440,3.11466,10.16827,1235,1.027321,1.013579,-0.000219,0.00004,0.098243,0.000503,0.022423,notsleepy
0.012336,0.011045,0.008908,2.828987,-12.34229,-0.088402,2683,2.560989,2486,1770,1106,-0.084576,5.861864,-1.494762,1.808253,0.106441,0.094089,1045,0.014866,0.000002,4.620846,0.000002,0.134152,3.337697,0.050826,0.754221,3.850759,-0.088376,3.096915,3.02314,646,3.127106,7.562593,1866,0.862468,0.928709,0.000091,0.000186,0.102798,0.000277,0.016635,notsleepy
0.079765,0.085874,0.016818,-0.648378,-13.02716,0.303678,1411,-6.101532,328,2253,748,-0.147843,-4.529155,-2.580262,-8.973728,0.139159,0.145287,1968,0.019658,-0.000004,5.353302,0.000009,0.245487,3.942633,0.257694,0.884001,4.002642,0.090342,3.638973,4.762499,41,3.469599,9.03582,1764,1.093658,1.045783,0.000043,0.000065,0.121817,0.000907,0.030113,notsleepy
0.079765,0.085874,0.016818,-0.648378,-13.02716,0.303678,1411,-6.101532,328,2253,748,-0.147843,-4.529155,-2.580262,-8.973728,0.139159,0.145287,1968,0.019658,-0.000004,5.353302,0.000009,0.245487,3.942633,0.257694,0.884001,4.002642,0.090342,3.638973,4.762499,41,3.469599,9.03582,1764,1.093658,1.045783,0.000043,0.000065,0.121817,0.000907,0.030113,notsleepy
0.041921,0.039489,0.022406,2.598945,-9.247083,-0.7116,394,-0.127263,767,179,1057,0.078821,0.606409,-3.160298,-2.001518,0.085855,0.080809,1209,0.039141,-0.000002,4.151453,0.000004,0.347118,3.530214,0.235891,0.981714,3.976062,-0.187166,3.154232,3.372417,1549,3.048553,7.156551,2812,0.92724,0.962933,0.000044,0.000083,0.1679,0.001051,0.032421,notsleepy
0.057715,0.079587,0.022652,0.515894,-10.95388,0.087045,817,-2.988031,1080,2976,422,-0.080688,-0.771982,-2.734385,-2.426996,0.108844,0.137962,2385,0.027481,-0.000008,3.74136,0.000004,0.330157,3.257161,0.299839,0.776362,3.588549,0.054188,3.41793,3.551572,416,3.570942,9.365664,1555,1.294518,1.137791,-0.000037,0.000075,0.139296,0.000722,0.026866,notsleepy
0.036224,0.022713,0.019327,0.765574,-9.412554,-0.111615,1072,-13.18069,223,1653,2461,-0.859157,-0.355499,-3.099154,5.70198,0.086911,0.087579,934,0.025135,0,6.654513,0,1.263139,6.570034,0.821782,1.350101,5.612205,0.510036,4.127811,5.840385,1207,4.155025,10.48056,1438,1.180976,1.086742,0.000119,0.000122,0.144254,0.000988,0.031438,notsleepy
0.003308,0.004173,0.001803,1.118837,3.546244,-0.529614,774,-12.35986,2185,71,1445,-0.214938,-0.944366,3.942238,-0.03578,0.036305,0.043004,1574,0.001616,0,3.544454,0.000003,0.117055,3.474296,-0.007061,3.258884,7.518916,0.184925,3.941674,6.274684,2354,3.265363,11.53043,2835,2.814647,1.677702,0.000018,0.000015,0.099868,0.000579,0.024058,notsleepy
0.012289,0.007772,0.005095,0.124717,-3.906639,0.862712,1771,0.567211,2574,329,1975,-0.02138,-2.775777,-7.001941,-2.962296,0.059619,0.031947,2415,0.00685,0,11.05868,0.000007,0.033941,3.918238,0.095924,0.632781,3.299742,-0.078119,3.040954,3.510499,1911,3.362373,7.599057,1192,0.833414,0.912917,0.000022,0.000023,0.108804,0.000631,0.025117,notsleepy
0.012289,0.007772,0.005095,0.124717,-3.906639,0.862712,1771,0.567211,2574,329,1975,-0.02138,-2.775777,-7.001941,-2.962296,0.059619,0.031947,2415,0.00685,0,11.05868,0.000007,0.033941,3.918238,0.095924,0.632781,3.299742,-0.078119,3.040954,3.510499,1911,3.362373,7.599057,1192,0.833414,0.912917,0.000022,0.000023,0.108804,0.000631,0.025117,notsleepy
0.035312,0.03292,0.016537,0.547032,-11.21871,0.137655,497,-5.147027,1235,1135,1974,-0.145095,3.873111,-0.054728,-1.858035,0.117914,0.112725,49,0.017609,0.000002,3.485697,-0.000004,0.286507,3.826608,0.120984,1.378524,3.636177,-0.263258,3.411328,5.081197,2326,3.085363,8.792637,2776,1.228125,1.108216,-0.000212,0.000107,0.136643,0.001492,0.038624,notsleepy
0.035312,0.03292,0.016537,0.547032,-11.21871,0.137655,497,-5.147027,1235,1135,1974,-0.145095,3.873111,-0.054728,-1.858035,0.117914,0.112725,49,0.017609,0.000002,3.485697,-0.000004,0.286507,3.826608,0.120984,1.378524,3.636177,-0.263258,3.411328,5.081197,2326,3.085363,8.792637,2776,1.228125,1.108216,-0.000212,0.000107,0.136643,0.001492,0.038624,notsleepy
0.035312,0.03292,0.016537,0.547032,-11.21871,0.137655,497,-5.147027,1235,1135,1974,-0.145095,3.873111,-0.054728,-1.858035,0.117914,0.112725,49,0.017609,0.000002,3.485697,-0.000004,0.286507,3.826608,0.120984,1.378524,3.636177,-0.263258,3.411328,5.081197,2326,3.085363,8.792637,2776,1.228125,1.108216,-0.000212,0.000107,0.136643,0.001492,0.038624,notsleepy
0.017448,0.018985,0.01378,2.489279,-4.187963,-0.390422,430,2.886302,2304,2420,854,-0.028188,0.939955,-3.58676,-3.273968,0.044084,0.050552,957,0.021406,0,6.468731,0.000001,0.267563,4.10648,0.092096,0.790911,4.667865,-0.101729,4.228142,4.082246,887,4.371653,9.261608,2530,0.946649,0.972959,0.000043,0.000076,0.122709,0.000575,0.023979,notsleepy
0.017448,0.018985,0.01378,2.489279,-4.187963,-0.390422,430,2.886302,2304,2420,854,-0.028188,0.939955,-3.58676,-3.273968,0.044084,0.050552,957,0.021406,0,6.468731,0.000001,0.267563,4.10648,0.092096,0.790911,4.667865,-0.101729,4.228142,4.082246,887,4.371653,9.261608,2530,0.946649,0.972959,0.000043,0.000076,0.122709,0.000575,0.023979,notsleepy
0.017448,0.018985,0.01378,2.489279,-4.187963,-0.390422,430,2.886302,2304,2420,854,-0.028188,0.939955,-3.58676,-3.273968,0.044084,0.050552,957,0.021406,0,6.468731,0.000001,0.267563,4.10648,0.092096,0.790911,4.667865,-0.101729,4.228142,4.082246,887,4.371653,9.261608,2530,0.946649,0.972959,0.000043,0.000076,0.122709,0.000575,0.023979,notsleepy
0.037251,0.041104,0.025077,1.057002,-6.138776,-0.598956,2748,0.863889,892,2056,1779,-0.078263,0.239978,-0.326717,-2.010013,0.055475,0.063455,87,0.027706,0.000002,4.975327,0.000004,0.285546,4.918462,-0.337096,1.38166,4.515115,-0.01454,3.136498,4.370324,384,3.261796,7.822679,2474,1.039759,1.019704,-0.000001,0.000083,0.153357,0.001763,0.041991,notsleepy
0.021029,0.021003,0.004648,0.784606,-11.30452,0.169423,703,-5.057063,756,2805,1969,-0.421071,-4.145768,-3.683064,-0.909515,0.118942,0.106415,1339,0.004262,0,4.28397,0,0.184197,3.361285,0.251724,0.622566,3.386204,0.26087,3.329709,3.530552,702,3.545082,7.110296,2156,0.799312,0.894046,0.000081,0.000051,0.098837,0.000403,0.020083,notsleepy
0.036385,0.033891,0.014506,0.565799,-6.865056,0.054925,1576,-8.056965,2786,1701,2325,0.337149,-2.820324,-3.088143,-1.883361,0.088486,0.084302,1533,0.014916,0.000011,5.06506,0.000011,0.163662,4.06485,-0.072042,1.211607,5.97854,-0.018586,4.107596,5.615397,2739,3.21207,8.919025,1615,1.050593,1.024987,0.000028,0.000052,0.128959,0.001076,0.032802,notsleepy
0.013893,0.004937,0.019232,4.466534,-3.061799,-1.282677,1495,10.46717,2776,1683,1622,0.445063,-7.392418,-4.073412,-2.362065,0.045179,0.019907,643,0.03649,-0.000005,8.915454,-0.000011,0.095894,4.731206,-0.032983,1.193734,4.450963,0.154638,6.110561,4.696273,2771,4.925314,8.494619,1947,0.86593,0.930584,-0.000018,0.000137,0.135919,0.000731,0.027044,notsleepy
0.006177,0.007923,0.003006,2.991744,-3.854789,-0.47814,276,0.440405,2912,806,1259,0.352874,7.169481,8.99268,4.135372,0.033478,0.048226,362,0.006777,0,6.894114,-0.000001,-0.073051,3.948378,0.055358,0.604394,4.431185,0.251771,5.447084,4.050236,267,4.154691,7.84082,862,0.6714,0.819394,0.000013,0.000011,0.116433,0.000536,0.023155,notsleepy
0.006177,0.007923,0.003006,2.991744,-3.854789,-0.47814,276,0.440405,2912,806,1259,0.352874,7.169481,8.99268,4.135372,0.033478,0.048226,362,0.006777,0,6.894114,-0.000001,-0.073051,3.948378,0.055358,0.604394,4.431185,0.251771,5.447084,4.050236,267,4.154691,7.84082,862,0.6714,0.819394,0.000013,0.000011,0.116433,0.000536,0.023155,notsleepy
0.018594,0.018678,0.009164,1.224867,-3.044755,-0.222614,2222,-9.282354,14,1871,787,0.160764,-6.913758,-6.266757,-3.451361,0.073836,0.069236,368,0.010553,0.000002,6.103975,0.000004,-0.24964,4.133804,0.150553,1.270057,5.15532,0.038921,3.79702,4.286984,2601,3.904469,10.03958,856,1.3643,1.168095,0.000029,0.000041,0.144986,0.001246,0.035295,notsleepy
0.018594,0.018678,0.009164,1.224867,-3.044755,-0.222614,2222,-9.282354,14,1871,787,0.160764,-6.913758,-6.266757,-3.451361,0.073836,0.069236,368,0.010553,0.000002,6.103975,0.000004,-0.24964,4.133804,0.150553,1.270057,5.15532,0.038921,3.79702,4.286984,2601,3.904469,10.03958,856,1.3643,1.168095,0.000029,0.000041,0.144986,0.001246,0.035295,notsleepy
0.018594,0.018678,0.009164,1.224867,-3.044755,-0.222614,2222,-9.282354,14,1871,787,0.160764,-6.913758,-6.266757,-3.451361,0.073836,0.069236,368,0.010553,0.000002,6.103975,0.000004,-0.24964,4.133804,0.150553,1.270057,5.15532,0.038921,3.79702,4.286984,2601,3.904469,10.03958,856,1.3643,1.168095,0.000029,0.000041,0.144986,0.001246,0.035295,notsleepy
0.004577,0.004957,0.004508,3.613877,-3.523473,-1.295549,1154,-9.346523,904,600,881,-0.070144,2.181619,-3.550901,-2.136024,0.065294,0.076717,2276,0.005884,-0.000008,5.305315,0.000002,-0.056162,4.014033,0.092322,0.695666,3.72404,-0.136264,3.69585,4.443852,2390,3.735319,8.416748,589,0.791508,0.889706,-0.000146,0.000035,0.141231,0.000586,0.024207,notsleepy
0.025562,0.032501,0.020162,1.808918,-9.526824,-0.722893,2114,-6.463698,1858,629,2796,-0.171457,-0.115057,-1.570139,-2.126476,0.114716,0.13669,1237,0.024237,0.000005,6.16777,0.000002,0.124008,4.144807,0.126167,1.285157,3.636395,-0.091347,4.147463,5.315533,2270,3.140962,8.838634,121,1.123136,1.059785,0.000075,0.000095,0.143549,0.001456,0.038159,notsleepy
0.062848,0.07153,0.030582,1.439008,-7.758011,-0.313855,1002,-5.878402,2963,2069,433,0.11567,-0.290145,1.381402,0.437577,0.088059,0.102141,735,0.059815,-0.000008,8.220545,-0.000008,0.482648,5.013564,0.170069,1.238001,3.80069,0.106769,3.605969,4.790422,1595,3.456503,8.098872,611,0.993847,0.996943,0.000101,0.00012,0.136688,0.001162,0.034096,notsleepy
0.021796,0.016581,0.014818,2.615189,-7.501665,-0.452779,2240,3.904798,1125,353,254,0.00242,-3.594799,1.708152,-1.70439,0.082015,0.060895,2041,0.018228,-0.000003,4.557239,-0.000008,0.084435,4.277622,-0.107411,1.492102,4.596977,0.089665,4.030217,4.436402,821,3.393568,9.246332,1287,1.302325,1.141197,0.000048,0.000179,0.128948,0.001364,0.036928,notsleepy
0.015954,0.017227,0.011311,1.093455,-2.399473,0.115883,1011,-0.807736,810,1645,2501,-0.458348,-2.389827,-10.54474,-4.097522,0.054644,0.052835,2362,0.014896,0,8.720091,-0.000006,0.192961,5.318367,0.024263,0.850407,3.491498,0.197283,5.190322,4.101871,2722,4.35306,7.866939,1322,0.776402,0.881141,0.000019,0.000038,0.166561,0.000763,0.027619,notsleepy
0.027985,0.031499,0.016155,0.979311,-13.88141,-0.433011,2008,-2.491874,64,1903,1850,-0.205564,6.076433,4.640176,6.07163,0.110776,0.129327,501,0.015633,0.000003,6.473892,0.000002,0.380877,4.578268,0.429342,1.519554,4.750281,0.069653,4.039483,4.566206,1652,3.710368,7.754736,10,1.211167,1.10053,0.00003,0.00015,0.14212,0.000778,0.027891,notsleepy
0.027985,0.031499,0.016155,0.979311,-13.88141,-0.433011,2008,-2.491874,64,1903,1850,-0.205564,6.076433,4.640176,6.07163,0.110776,0.129327,501,0.015633,0.000003,6.473892,0.000002,0.380877,4.578268,0.429342,1.519554,4.750281,0.069653,4.039483,4.566206,1652,3.710368,7.754736,10,1.211167,1.10053,0.00003,0.00015,0.14212,0.000778,0.027891,notsleepy
0.029543,0.022882,0.02796,2.182006,-8.770605,-0.622821,46,-1.612127,267,1888,1625,-0.142326,-3.584944,-4.976881,-6.415244,0.087389,0.093772,2611,0.039808,0.000003,4.504963,0.000006,0.165554,5.192739,0.098932,1.821301,7.217233,0.123305,3.585136,5.376555,2236,3.433541,12.2617,2245,1.506431,1.227369,0.000051,0.000348,0.162061,0.001987,0.044575,notsleepy
0.014769,0.009587,0.01029,1.030345,-8.328059,-0.019228,2123,3.98042,1990,1668,2386,0.010123,-1.375009,-2.196277,0.704327,0.082705,0.057466,2753,0.012726,0.000005,4.161456,-0.000001,0.201606,4.290644,0.447989,1.270029,5.70095,0.009737,3.460496,5.186378,1776,3.786977,7.676855,1892,1.081032,1.039729,-0.000182,0.00022,0.146578,0.001816,0.042613,notsleepy
0.014769,0.009587,0.01029,1.030345,-8.328059,-0.019228,2123,3.98042,1990,1668,2386,0.010123,-1.375009,-2.196277,0.704327,0.082705,0.057466,2753,0.012726,0.000005,4.161456,-0.000001,0.201606,4.290644,0.447989,1.270029,5.70095,0.009737,3.460496,5.186378,1776,3.786977,7.676855,1892,1.081032,1.039729,-0.000182,0.00022,0.146578,0.001816,0.042613,notsleepy
0.026988,0.024933,0.016924,1.37954,-7.827084,-0.499008,1623,-2.521246,1980,1650,1284,0.040605,1.038602,2.017031,1.153248,0.083365,0.07658,293,0.019936,0.000001,7.615284,0.000001,-0.114781,4.216602,-0.124652,1.009392,4.19267,-0.141598,3.85139,4.262828,470,3.504035,8.691381,2004,0.828925,0.910454,0.000006,0.000069,0.138368,0.000812,0.028504,notsleepy
0.010166,0.009611,0.003392,0.516069,-0.761037,-0.376425,2216,3.354104,1569,1244,1671,0.042358,-3.88267,3.186143,-0.040499,0.031531,0.028102,1640,0.006824,0.000002,4.753615,-0.000001,-0.085073,4.022198,-0.247822,0.725228,3.489429,0.260483,3.766867,3.511919,885,3.322508,7.178387,115,0.710089,0.842668,-0.000007,0.000007,0.127081,0.000495,0.022239,notsleepy
0.009325,0.008699,0.007861,4.077217,-2.475732,-0.870192,84,-5.747127,1207,1679,1520,-0.151682,-7.208364,-3.907656,-0.069604,0.054765,0.05379,1019,0.01339,-0.000003,6.212037,-0.000002,0.413727,5.284397,0.213631,1.005615,3.947621,0.115811,4.143146,4.789367,1622,3.53712,7.663705,989,1.008377,1.004181,0.000027,0.000065,0.116039,0.000748,0.027345,notsleepy
0.009325,0.008699,0.007861,4.077217,-2.475732,-0.870192,84,-5.747127,1207,1679,1520,-0.151682,-7.208364,-3.907656,-0.069604,0.054765,0.05379,1019,0.01339,-0.000003,6.212037,-0.000002,0.413727,5.284397,0.213631,1.005615,3.947621,0.115811,4.143146,4.789367,1622,3.53712,7.663705,989,1.008377,1.004181,0.000027,0.000065,0.116039,0.000748,0.027345,notsleepy
0.009325,0.008699,0.007861,4.077217,-2.475732,-0.870192,84,-5.747127,1207,1679,1520,-0.151682,-7.208364,-3.907656,-0.069604,0.054765,0.05379,1019,0.01339,-0.000003,6.212037,-0.000002,0.413727,5.284397,0.213631,1.005615,3.947621,0.115811,4.143146,4.789367,1622,3.53712,7.663705,989,1.008377,1.004181,0.000027,0.000065,0.116039,0.000748,0.027345,notsleepy
