@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_LowPeakAmp numeric

@data

0.06594,0.046804,0.093446,-50.978448,1.739474,0.130903,1.107463,0.440542,0.209774,5.997203,0.383946,0.130814,0.586239,1.03754,0.559077,0.423102,0.40795,0.444631,0.474004,0.195322,0.058387,0.029679,0.31079,0.24478,0.400379,0.412661,0.109593,0.103456,0.137116,3.815963,0.205015,0.038083,0.036631,0.147324,0.216567,9768.481117,51.060623
0.08786,0.051658,0.241936,-46.462788,0.574936,0.370194,0.461196,0.441785,0.214169,5.061112,0.468365,0.143062,0.652735,1.132889,0.346512,0.364064,0.210108,0.431465,0.416807,0.180169,0.052458,0.027652,0.228077,0.238635,0.245791,0.289883,0.086716,0.075099,0.039645,3.378734,0.164077,0.037658,0.033802,0.158029,0.216336,16644.153802,111.793532
0.037828,0.025793,0.146386,-52.272447,0.589078,0.52104,1.102292,0.460978,0.252061,4.880906,0.488805,0.105502,0.515331,1.022649,0.58434,0.488395,0.254295,0.425053,0.438549,0.194359,0.053528,0.01413,0.33408,0.305944,0.294224,0.590928,0.098544,0.132277,0.141612,3.810208,0.240884,0.052339,0.029609,0.154367,0.217598,9427.867629,52.415994
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697
0.060628,0.04682,0.075189,-51.836222,2.317269,-0.412822,1.193306,-0.440455,0.349058,8.365341,0.192765,0.129605,0.553133,1.027713,0.752524,0.60147,0.628368,0.43251,0.450737,0.180528,0.05597,0.020688,0.304083,0.320227,0.37266,0.624284,0.092504,0.096004,0.082213,4.283687,0.236078,0.047284,0.047825,0.14249,0.21381,7049.419376,13.629097
0.060628,0.04682,0.075189,-51.836222,2.317269,-0.412822,1.193306,-0.440455,0.349058,8.365341,0.192765,0.129605,0.553133,1.027713,0.752524,0.60147,0.628368,0.43251,0.450737,0.180528,0.05597,0.020688,0.304083,0.320227,0.37266,0.624284,0.092504,0.096004,0.082213,4.283687,0.236078,0.047284,0.047825,0.14249,0.21381,7049.419376,13.629097
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788
0.12549,0.069348,0.205425,-43.855235,0.368136,0.276321,0.195005,0.181476,0.039242,5.303475,0.438775,0.193005,0.649138,1.123186,0.412558,0.393624,0.246023,0.363085,0.481272,0.181385,0.038211,0.02032,0.255916,0.270671,0.244829,0.707374,0.098247,0.102218,0.035,3.440777,0.149179,0.02965,0.0357,0.158523,0.216299,17345.830054,43.451926
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987
0.077949,0.068677,0.118612,-57.050157,1.125304,-0.239957,0.424912,0.60955,0.054427,6.862676,0.3154,0.173497,0.528442,1.027585,0.558388,0.481913,0.794612,0.416121,0.406511,0.160677,0.053704,0.039185,0.36934,0.360962,0.518787,0.728781,0.165244,0.130056,0.119508,4.808282,0.229464,0.051868,0.05469,0.150484,0.217556,2811.373656,6.095538
0.077542,0.054382,0.100034,-47.259212,1.353992,0.185991,0.513334,-0.645808,-0.321183,7.097819,0.31368,0.149918,0.568636,1.048932,0.554542,0.558432,0.459755,0.432871,0.41032,0.189497,0.03537,0.021902,0.263713,0.240458,0.289223,0.412382,0.093282,0.107357,0.046351,3.466784,0.147229,0.029048,0.034885,0.156357,0.209065,9615.77014,17.410313
0.104925,0.06232,0.198716,-53.113197,1.527312,-0.05131,-0.131506,0.417943,0.305093,5.881826,0.368931,0.150959,0.648664,1.112345,0.477522,0.427694,0.185203,0.36351,0.461088,0.191558,0.037757,0.02884,0.221706,0.232288,0.264205,0.380945,0.086445,0.081382,0.034154,4.356326,0.201363,0.023968,0.029078,0.149096,0.215006,6467.98859,12.715936
0.141126,0.106435,0.229306,-41.190123,0.919826,0.117872,0.760345,0.103526,0.491849,4.820642,0.473889,0.229497,0.646659,1.087821,0.457113,0.453236,0.677604,0.441172,0.411762,0.207876,0.037841,0.018119,0.247275,0.230446,0.325064,0.451287,0.117485,0.082697,0.036565,3.262645,0.189389,0.039305,0.033737,0.159188,0.217825,23033.271827,60.978529
0.141126,0.106435,0.229306,-41.190123,0.919826,0.117872,0.760345,0.103526,0.491849,4.820642,0.473889,0.229497,0.646659,1.087821,0.457113,0.453236,0.677604,0.441172,0.411762,0.207876,0.037841,0.018119,0.247275,0.230446,0.325064,0.451287,0.117485,0.082697,0.036565,3.262645,0.189389,0.039305,0.033737,0.159188,0.217825,23033.271827,60.978529
0.086839,0.055521,0.11543,-45.015825,0.907433,0.343382,0.348938,0.429213,0.410235,5.03271,0.482514,0.172758,0.599781,1.085609,0.486944,0.456344,0.504252,0.434461,0.460277,0.219505,0.046294,0.026103,0.234647,0.269251,0.281339,0.49527,0.099038,0.118986,0.037967,3.509663,0.230691,0.031315,0.038185,0.157855,0.21417,17773.551428,77.43327
0.115846,0.079614,0.165588,-42.625037,0.566989,-0.141476,0.789633,0.070201,0.341276,5.512302,0.416698,0.188404,0.614345,1.105517,0.464441,0.484056,0.715388,0.381101,0.417683,0.197647,0.04329,0.021452,0.221256,0.234915,0.267656,0.486666,0.089995,0.097889,0.039912,3.131113,0.252995,0.037108,0.025165,0.158157,0.212623,18736.067964,46.369665
0.090127,0.065863,0.246168,-47.044073,1.093482,-0.972618,0.400141,0.316492,0.410708,6.544577,0.320614,0.183697,0.611931,1.03933,0.594609,0.511411,0.807095,0.389135,0.399965,0.174958,0.060625,0.02874,0.221662,0.254361,0.300118,0.48618,0.090983,0.095211,0.06387,3.405247,0.2057,0.040598,0.039892,0.153796,0.21233,12269.273558,29.789965
0.038021,0.024698,0.042277,-59.474788,2.895658,0.820827,1.144343,-0.808242,0.313509,5.881531,0.338588,0.098214,0.507318,0.928147,0.636003,0.494238,0.274917,0.375938,0.421767,0.182435,0.037053,0.011094,0.209763,0.248843,0.358655,0.361332,0.101861,0.074337,0.143795,4.325618,0.13665,0.036559,0.035799,0.14344,0.213393,3855.088883,8.862612
0.055637,0.040615,0.074006,-51.239504,1.346923,0.71425,0.890421,0.659389,0.263488,6.227532,0.351025,0.140397,0.534795,1.038322,0.455725,0.422295,0.34835,0.417092,0.405348,0.168212,0.034974,0.02017,0.327346,0.29421,0.365077,0.479125,0.10701,0.080872,0.086513,4.10316,0.251476,0.034496,0.043308,0.154982,0.218228,8097.622708,15.903547
0.055637,0.040615,0.074006,-51.239504,1.346923,0.71425,0.890421,0.659389,0.263488,6.227532,0.351025,0.140397,0.534795,1.038322,0.455725,0.422295,0.34835,0.417092,0.405348,0.168212,0.034974,0.02017,0.327346,0.29421,0.365077,0.479125,0.10701,0.080872,0.086513,4.10316,0.251476,0.034496,0.043308,0.154982,0.218228,8097.622708,15.903547
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755
0.058461,0.04012,0.16275,-47.009955,1.774118,0.025651,0.771794,0.167941,0.214363,5.644083,0.423775,0.123708,0.609529,1.047656,0.578767,0.406847,0.477288,0.47478,0.518076,0.226558,0.072646,0.021767,0.307397,0.337784,0.354111,0.465727,0.096524,0.087241,0.073971,3.241762,0.21327,0.039184,0.039246,0.14807,0.213282,14891.808816,63.135482
0.113969,0.075134,0.199061,-47.638588,1.873275,0.285957,0.201664,0.42441,-0.052083,4.644585,0.488568,0.178583,0.63976,1.053015,0.399453,0.390391,0.320683,0.425668,0.398334,0.182692,0.035066,0.021388,0.262437,0.226881,0.303397,0.327636,0.108261,0.074941,0.045798,3.862635,0.189219,0.038155,0.028767,0.15584,0.212436,9878.151025,18.067211
0.088253,0.064182,0.147526,-45.787896,2.835477,0.187004,0.807614,0.456375,-0.240422,5.772158,0.392163,0.147582,0.589932,0.986133,0.498592,0.520545,0.485392,0.481636,0.441582,0.202094,0.039299,0.024199,0.261389,0.263013,0.377282,0.474389,0.099802,0.098989,0.0931,3.540778,0.181711,0.037826,0.03403,0.146307,0.206449,13036.116543,33.357939
0.044268,0.03525,0.058568,-55.587645,1.299031,0.987043,0.996206,0.749365,-0.011777,6.558921,0.35036,0.091354,0.573126,1.105265,0.627816,0.496305,0.384972,0.394451,0.437734,0.192686,0.07698,0.03158,0.263324,0.310193,0.467111,0.500314,0.12975,0.092914,0.096346,3.78961,0.20438,0.043866,0.042435,0.157124,0.214112,5809.557756,17.059783
0.035875,0.027615,0.069648,-57.489253,0.962124,0.488503,0.048744,-0.746225,-0.507141,6.941042,0.322513,0.117605,0.54165,1.083365,0.530378,0.580558,0.441234,0.411399,0.363763,0.184057,0.038862,0.020578,0.340566,0.26468,0.549579,0.926333,0.196443,0.193405,0.069264,4.274627,0.286111,0.033321,0.064378,0.158026,0.214848,3846.583574,8.104924
0.035875,0.027615,0.069648,-57.489253,0.962124,0.488503,0.048744,-0.746225,-0.507141,6.941042,0.322513,0.117605,0.54165,1.083365,0.530378,0.580558,0.441234,0.411399,0.363763,0.184057,0.038862,0.020578,0.340566,0.26468,0.549579,0.926333,0.196443,0.193405,0.069264,4.274627,0.286111,0.033321,0.064378,0.158026,0.214848,3846.583574,8.104924
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378
0.069024,0.051391,0.103513,-57.892792,0.043497,0.471034,0.913901,0.595568,0.330808,6.794744,0.344149,0.178973,0.519854,1.02388,0.526669,0.529596,0.457724,0.459794,0.475796,0.189733,0.037411,0.02146,0.273153,0.296541,0.557263,0.538473,0.141665,0.087611,0.052873,4.041817,0.173977,0.031346,0.041802,0.154934,0.212019,3105.385077,8.242166
0.116814,0.09012,0.186025,-48.938141,1.089094,-0.18021,0.276034,0.385833,0.182685,7.200124,0.314007,0.211593,0.612781,1.036689,0.563208,0.561519,0.766037,0.473899,0.443292,0.196364,0.047138,0.038535,0.247204,0.283424,0.334375,0.496078,0.106628,0.071549,0.071011,3.720839,0.260248,0.027418,0.032759,0.152755,0.213349,7812.999822,0
0.092932,0.069029,0.147617,-42.633064,-0.131584,0.199,0.09669,0.208906,-0.197882,6.301373,0.38273,0.181757,0.550736,1.102696,0.512445,0.480671,0.748166,0.470016,0.464887,0.214669,0.052602,0.027311,0.248519,0.240141,0.361494,0.494895,0.102576,0.105681,0.049268,3.334008,0.250018,0.03522,0.032115,0.148998,0.20801,20130.200149,72.118864
0.075219,0.053351,0.105576,-50.218983,0.85983,0.750939,-0.072409,-0.156402,-0.310688,6.091735,0.398803,0.145355,0.584491,1.08264,0.60445,0.553034,0.530725,0.461821,0.426316,0.199963,0.069858,0.030986,0.28129,0.272943,0.372511,0.364693,0.126743,0.084361,0.050856,3.626765,0.219838,0.042636,0.038896,0.154075,0.213755,8788.213402,20.260918
0.057875,0.044965,0.076374,-52.42683,1.582919,-0.099068,0.85134,0.705817,0.080628,6.243663,0.366532,0.139389,0.557622,1.050588,0.581768,0.426412,0.480615,0.321352,0.369699,0.152354,0.063118,0.020913,0.371361,0.403027,0.644452,0.752547,0.152999,0.082126,0.148493,4.006719,0.312826,0.054483,0.06071,0.157672,0.217094,5711.640883,12.294641
0.114007,0.082179,0.285256,-48.190913,-0.3027,0.07233,-0.172834,-0.124178,-0.190961,6.245841,0.378631,0.20355,0.619321,1.098363,0.54942,0.479191,0.680051,0.460077,0.453041,0.182375,0.047691,0.040871,0.259816,0.31984,0.325487,0.474155,0.121071,0.11424,0.042437,3.755495,0.260496,0.031543,0.034745,0.154429,0.213783,10145.518629,32.213017
0.114007,0.082179,0.285256,-48.190913,-0.3027,0.07233,-0.172834,-0.124178,-0.190961,6.245841,0.378631,0.20355,0.619321,1.098363,0.54942,0.479191,0.680051,0.460077,0.453041,0.182375,0.047691,0.040871,0.259816,0.31984,0.325487,0.474155,0.121071,0.11424,0.042437,3.755495,0.260496,0.031543,0.034745,0.154429,0.213783,10145.518629,32.213017
0.091259,0.07425,0.158635,-50.59837,1.049621,0.274286,0.322576,0.066877,0.376636,5.808111,0.416586,0.1521,0.598531,1.084313,0.614429,0.568628,0.915754,0.455903,0.481545,0.234728,0.088512,0.033695,0.282264,0.321376,0.377484,0.682096,0.094347,0.094711,0.055125,3.875546,0.197078,0.037403,0.037403,0.156565,0.213917,9475.949812,87.991494
0.079579,0.053304,0.144271,-52.734479,0.858229,0.656156,0.503649,0.257355,0.094201,5.006506,0.465806,0.139121,0.603282,1.123774,0.531721,0.472766,0.468797,0.487002,0.484551,0.231737,0.064816,0.025842,0.30457,0.249714,0.275621,0.414491,0.084871,0.08302,0.041221,3.967292,0.134677,0.03805,0.031469,0.151995,0.213825,7202.949051,68.175534
0.079579,0.053304,0.144271,-52.734479,0.858229,0.656156,0.503649,0.257355,0.094201,5.006506,0.465806,0.139121,0.603282,1.123774,0.531721,0.472766,0.468797,0.487002,0.484551,0.231737,0.064816,0.025842,0.30457,0.249714,0.275621,0.414491,0.084871,0.08302,0.041221,3.967292,0.134677,0.03805,0.031469,0.151995,0.213825,7202.949051,68.175534
0.085116,0.058642,0.125657,-46.857318,0.281629,0.009863,-0.058329,0.05296,-0.287521,4.558074,0.498592,0.174566,0.581686,1.089488,0.478064,0.441924,0.452861,0.403191,0.430469,0.200427,0.052446,0.023868,0.263253,0.246983,0.351878,0.349794,0.097242,0.071524,0.042586,3.760311,0.14249,0.031135,0.033506,0.153952,0.213128,11240.927061,61.428227
0.03149,0.022993,0.035844,-52.464982,1.374862,0.509614,1.164149,-0.283212,-0.0305,6.830891,0.321107,0.107192,0.509537,1.008269,0.499719,0.429553,0.290267,0.43393,0.433159,0.183202,0.043024,0.007199,0.285401,0.273541,0.398194,0.516968,0.105973,0.057966,0.108985,4.139962,0.286333,0.044244,0.038309,0.149992,0.206228,7593.04342,16.205058
0.054028,0.0425,0.064241,-54.99357,1.461676,0.164607,0.426901,-0.241064,-0.534936,5.852928,0.417119,0.131199,0.54495,1.020029,0.604907,0.47896,0.498229,0.334823,0.341172,0.189201,0.055347,0.015922,0.241337,0.247477,0.631208,0.602194,0.152843,0.076724,0.168332,3.994121,0.183222,0.041921,0.05101,0.147432,0.220827,5117.214947,9.24646
0.054028,0.0425,0.064241,-54.99357,1.461676,0.164607,0.426901,-0.241064,-0.534936,5.852928,0.417119,0.131199,0.54495,1.020029,0.604907,0.47896,0.498229,0.334823,0.341172,0.189201,0.055347,0.015922,0.241337,0.247477,0.631208,0.602194,0.152843,0.076724,0.168332,3.994121,0.183222,0.041921,0.05101,0.147432,0.220827,5117.214947,9.24646
0.054028,0.0425,0.064241,-54.99357,1.461676,0.164607,0.426901,-0.241064,-0.534936,5.852928,0.417119,0.131199,0.54495,1.020029,0.604907,0.47896,0.498229,0.334823,0.341172,0.189201,0.055347,0.015922,0.241337,0.247477,0.631208,0.602194,0.152843,0.076724,0.168332,3.994121,0.183222,0.041921,0.05101,0.147432,0.220827,5117.214947,9.24646
0.064067,0.035119,0.069511,-46.943097,0.564888,0.851581,0.946688,-0.125836,0.317295,5.170295,0.449184,0.131802,0.576103,1.110615,0.464572,0.415426,0.220349,0.4079,0.322731,0.189414,0.04501,0.017389,0.222362,0.206361,0.432942,0.363494,0.098675,0.058593,0.055101,3.502941,0.187316,0.041707,0.036132,0.153567,0.210016,15540.731165,67.882978
0.064067,0.035119,0.069511,-46.943097,0.564888,0.851581,0.946688,-0.125836,0.317295,5.170295,0.449184,0.131802,0.576103,1.110615,0.464572,0.415426,0.220349,0.4079,0.322731,0.189414,0.04501,0.017389,0.222362,0.206361,0.432942,0.363494,0.098675,0.058593,0.055101,3.502941,0.187316,0.041707,0.036132,0.153567,0.210016,15540.731165,67.882978
0.064067,0.035119,0.069511,-46.943097,0.564888,0.851581,0.946688,-0.125836,0.317295,5.170295,0.449184,0.131802,0.576103,1.110615,0.464572,0.415426,0.220349,0.4079,0.322731,0.189414,0.04501,0.017389,0.222362,0.206361,0.432942,0.363494,0.098675,0.058593,0.055101,3.502941,0.187316,0.041707,0.036132,0.153567,0.210016,15540.731165,67.882978
0.083753,0.050982,0.486121,-48.848251,0.687206,0.480423,0.909905,0.534951,0.55429,4.379795,0.490542,0.13006,0.702825,1.107816,0.450276,0.406625,0.11431,0.436086,0.436424,0.203989,0.04301,0.014519,0.216573,0.219851,0.238193,0.377443,0.087749,0.071188,0.029264,3.250599,0.115458,0.033331,0.027724,0.154998,0.212474,13853.139803,132.813141
0.084545,0.054938,0.130872,-48.027796,1.321237,0.797574,0.674409,-0.262567,0.395179,6.034925,0.382727,0.163287,0.598267,1.047449,0.538673,0.475581,0.507235,0.444136,0.449766,0.194847,0.035577,0.021313,0.278561,0.255352,0.291189,0.40171,0.101583,0.080563,0.043692,3.636208,0.138163,0.034257,0.027679,0.157044,0.21668,11013.092636,57.066814
0.091343,0.065204,0.130783,-50.262643,0.634386,0.383546,0.800029,-0.173955,-0.001841,7.126115,0.266041,0.156197,0.611198,1.08969,0.59687,0.491023,0.491759,0.386766,0.485114,0.181438,0.04978,0.042848,0.403659,0.300075,0.360422,0.484775,0.126447,0.097573,0.046421,3.93284,0.183265,0.058605,0.040641,0.152226,0.211071,6487.599686,13.982988
0.123576,0.087689,0.200228,-46.012583,0.878931,-0.00443,0.044973,0.197744,0.037005,4.970844,0.471651,0.188103,0.634675,1.110392,0.544441,0.449287,0.586431,0.454396,0.494848,0.20218,0.051459,0.024049,0.246474,0.248384,0.271951,0.402576,0.087613,0.082184,0.039697,3.54542,0.143587,0.035972,0.026557,0.156785,0.215544,12876.194963,45.602132
0.062038,0.047127,0.087675,-50.804615,1.344307,0.488158,0.335196,0.082001,-0.172033,6.000101,0.372427,0.142293,0.545669,1.041726,0.51453,0.494284,0.515241,0.462624,0.432212,0.182658,0.062845,0.021282,0.307909,0.300892,0.37261,0.512317,0.138593,0.095849,0.083044,3.758674,0.18638,0.037939,0.034926,0.150547,0.214714,7345.355879,14.25277
0.078277,0.0454,0.083812,-44.268833,1.686842,0.199759,0.404166,-0.064112,0.193881,5.371889,0.40891,0.149869,0.630707,1.070715,0.53917,0.476369,0.392934,0.422922,0.465298,0.195598,0.049536,0.013657,0.297031,0.280854,0.306316,0.49401,0.093885,0.082399,0.058343,3.388254,0.143524,0.039432,0.027736,0.154015,0.21392,16350.685512,28.896158
0.10646,0.066415,0.178053,-46.405516,1.013608,-0.071474,0.519487,0.516536,0.333497,4.687414,0.486192,0.167123,0.673209,1.11152,0.442202,0.395371,0.299,0.42966,0.473422,0.194732,0.044765,0.026521,0.249622,0.267858,0.290924,0.424158,0.102462,0.107998,0.039066,3.784143,0.178744,0.030543,0.024911,0.158836,0.215602,12080.713537,21.081053
0.075954,0.051317,0.114888,-50.018268,1.79627,-0.471454,0.643735,0.19651,-0.132548,6.437766,0.362167,0.159176,0.590265,1.012691,0.46882,0.402821,0.258582,0.35983,0.435803,0.146911,0.044454,0.018657,0.223941,0.348062,0.30204,0.78666,0.183278,0.12762,0.164852,4.3239,0.286095,0.041968,0.035476,0.154727,0.214923,11745.632901,16.024908
0.100959,0.066144,0.170417,-46.310813,0.756909,-0.31347,0.897319,0.581371,0.128209,4.854438,0.478597,0.163788,0.635981,1.097693,0.496537,0.405847,0.35831,0.477338,0.447742,0.193707,0.054452,0.048116,0.264804,0.289371,0.388724,0.445419,0.12045,0.114155,0.043064,3.760696,0.174892,0.032941,0.037949,0.157011,0.216227,14854.981519,43.447589
0.056025,0.033233,0.076771,-49.754071,1.996859,0.930859,0.217861,0.179531,0.282557,5.410047,0.446753,0.115622,0.610627,1.086488,0.537241,0.4412,0.348585,0.480226,0.48012,0.207698,0.054183,0.020218,0.284441,0.274011,0.350813,0.534886,0.120817,0.063625,0.051318,3.846527,0.232372,0.031024,0.034925,0.157516,0.213628,11085.390246,27.327477
0.056025,0.033233,0.076771,-49.754071,1.996859,0.930859,0.217861,0.179531,0.282557,5.410047,0.446753,0.115622,0.610627,1.086488,0.537241,0.4412,0.348585,0.480226,0.48012,0.207698,0.054183,0.020218,0.284441,0.274011,0.350813,0.534886,0.120817,0.063625,0.051318,3.846527,0.232372,0.031024,0.034925,0.157516,0.213628,11085.390246,27.327477
0.056025,0.033233,0.076771,-49.754071,1.996859,0.930859,0.217861,0.179531,0.282557,5.410047,0.446753,0.115622,0.610627,1.086488,0.537241,0.4412,0.348585,0.480226,0.48012,0.207698,0.054183,0.020218,0.284441,0.274011,0.350813,0.534886,0.120817,0.063625,0.051318,3.846527,0.232372,0.031024,0.034925,0.157516,0.213628,11085.390246,27.327477
