@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.073253,0.050466,0.103631,-0.457854,0.95428,0.083035,0.327015,0.00012,1.401705,1.874261,8.25152,0.366097,0.166149,0.572129,0.733983,2.702852,0.418124,0.123698,0.029875,0.058106,0.022207,0.24216,0.297078,0.372835,1.767653,0.130821,0.114693,0.03624,0.024255,3.929705,0.443379,0.080242,0.108857,0.130175,0.259401,0.305012,0.040477,0.009149,0.021316,0.044446,0.097906,0.20969,16.252625,0.475273
0.073253,0.050466,0.103631,-0.457854,0.95428,0.083035,0.327015,0.00012,1.401705,1.874261,8.25152,0.366097,0.166149,0.572129,0.733983,2.702852,0.418124,0.123698,0.029875,0.058106,0.022207,0.24216,0.297078,0.372835,1.767653,0.130821,0.114693,0.03624,0.024255,3.929705,0.443379,0.080242,0.108857,0.130175,0.259401,0.305012,0.040477,0.009149,0.021316,0.044446,0.097906,0.20969,16.252625,0.475273
0.070006,0.048665,0.103339,-0.475999,1.191821,0.365896,0.103495,0.00059,1.465997,1.686424,7.410507,0.502193,0.167149,0.562596,0.727056,2.674536,0.417123,0.137196,0.023785,0.039548,0.009506,0.158175,0.216061,0.267575,1.363124,0.117552,0.114818,0.025293,0.004516,3.37184,0.387417,0.080334,0.105656,0.120217,0.16375,0.24162,0.041778,0.010636,0.021519,0.040964,0.104177,0.213816,54.210596,0.525348
0.104158,0.069058,0.167122,0.743212,1.243937,0.604931,0.17005,0.000607,1.51774,1.867675,5.214018,0.528856,0.148706,0.651016,0.808995,2.695608,0.460715,0.133806,0.040577,0.054401,0.045544,0.240051,0.245331,0.379815,1.050357,0.104449,0.133667,0.025028,0.044161,3.352463,0.297366,0.088541,0.11017,0.128371,0.164903,0.224672,0.040258,0.012938,0.024875,0.049561,0.108398,0.215848,52.80581,0.429315
0.121552,0.07884,0.215193,-0.593267,2.727313,-0.060445,0.076106,0.000144,1.438853,1.852961,4.636264,0.589489,0.174451,0.667326,0.784132,2.654043,0.412257,0.105639,0.04304,0.032855,0.01833,0.196191,0.234706,0.268941,0.67731,0.086472,0.078777,0.028651,0.0071,3.689142,0.138877,0.08481,0.08383,0.08461,0.158639,0.22552,0.03624,0.010434,0.027714,0.048218,0.102419,0.212356,28.419033,0.480892
0.121552,0.07884,0.215193,-0.593267,2.727313,-0.060445,0.076106,0.000144,1.438853,1.852961,4.636264,0.589489,0.174451,0.667326,0.784132,2.654043,0.412257,0.105639,0.04304,0.032855,0.01833,0.196191,0.234706,0.268941,0.67731,0.086472,0.078777,0.028651,0.0071,3.689142,0.138877,0.08481,0.08383,0.08461,0.158639,0.22552,0.03624,0.010434,0.027714,0.048218,0.102419,0.212356,28.419033,0.480892
0.121552,0.07884,0.215193,-0.593267,2.727313,-0.060445,0.076106,0.000144,1.438853,1.852961,4.636264,0.589489,0.174451,0.667326,0.784132,2.654043,0.412257,0.105639,0.04304,0.032855,0.01833,0.196191,0.234706,0.268941,0.67731,0.086472,0.078777,0.028651,0.0071,3.689142,0.138877,0.08481,0.08383,0.08461,0.158639,0.22552,0.03624,0.010434,0.027714,0.048218,0.102419,0.212356,28.419033,0.480892
0.114369,0.082878,0.176666,-0.634323,1.720977,0.045277,-0.119128,0.000021,1.418896,1.831744,6.465389,0.558346,0.182427,0.614416,0.754751,2.696342,0.433832,0.154157,0.033029,0.042599,0.023132,0.193171,0.267454,0.294557,1.01679,0.12081,0.109802,0.027695,0.017659,3.912975,0.323005,0.081026,0.109241,0.149517,0.160822,0.192672,0.047196,0.011119,0.021206,0.045571,0.103917,0.21501,13.660619,0.436472
0.112451,0.079336,0.182062,0.05174,1.943602,0.989218,0.241219,0.000135,1.511519,1.888548,5.299196,0.49468,0.163106,0.63008,0.775221,2.683693,0.368286,0.127366,0.047445,0.052974,0.019886,0.224982,0.253493,0.358907,1.497866,0.110547,0.125399,0.027045,0.009602,3.840111,0.261761,0.094311,0.128474,0.159705,0.268884,0.220168,0.050667,0.011392,0.023202,0.047177,0.103545,0.210654,113.734103,0.381148
0.075519,0.056497,0.107394,1.592661,1.315524,0.592758,0.480774,0.000226,1.53484,1.989604,5.55349,0.451859,0.125561,0.607772,0.778236,2.683549,0.467445,0.14084,0.032945,0.073203,0.019962,0.290951,0.31597,0.430956,0.845539,0.116569,0.112453,0.02043,0.026102,3.703886,0.454932,0.096656,0.116453,0.154698,0.151931,0.300658,0.039829,0.009352,0.016511,0.040119,0.104235,0.21286,90.260708,0.576431
0.075519,0.056497,0.107394,1.592661,1.315524,0.592758,0.480774,0.000226,1.53484,1.989604,5.55349,0.451859,0.125561,0.607772,0.778236,2.683549,0.467445,0.14084,0.032945,0.073203,0.019962,0.290951,0.31597,0.430956,0.845539,0.116569,0.112453,0.02043,0.026102,3.703886,0.454932,0.096656,0.116453,0.154698,0.151931,0.300658,0.039829,0.009352,0.016511,0.040119,0.104235,0.21286,90.260708,0.576431
0.081167,0.055028,0.12148,0.224409,1.174382,-0.009985,-0.000445,0.000237,1.527316,1.832221,5.79007,0.487918,0.158898,0.606042,0.75928,2.678849,0.365604,0.143117,0.031843,0.050507,0.018936,0.278503,0.256043,0.313823,0.976641,0.097122,0.094748,0.029655,0.025665,3.665062,0.36519,0.085035,0.094229,0.144773,0.175621,0.200267,0.030739,0.00997,0.019394,0.042152,0.1068,0.2117,26.868639,0.52228
0.081167,0.055028,0.12148,0.224409,1.174382,-0.009985,-0.000445,0.000237,1.527316,1.832221,5.79007,0.487918,0.158898,0.606042,0.75928,2.678849,0.365604,0.143117,0.031843,0.050507,0.018936,0.278503,0.256043,0.313823,0.976641,0.097122,0.094748,0.029655,0.025665,3.665062,0.36519,0.085035,0.094229,0.144773,0.175621,0.200267,0.030739,0.00997,0.019394,0.042152,0.1068,0.2117,26.868639,0.52228
0.048508,0.025317,0.123874,1.211105,1.22454,0.673693,0.381242,0.00084,1.534547,1.942568,6.528262,0.429561,0.109683,0.636804,0.794852,2.740818,0.41333,0.136903,0.026929,0.063053,0.006438,0.379709,0.270099,0.36768,0.918334,0.111083,0.102943,0.019285,0.011885,3.631861,0.402479,0.093845,0.118636,0.112162,0.173594,0.210053,0.039306,0.008658,0.020056,0.041608,0.102104,0.212123,92.397099,0.434624
0.084059,0.061059,0.122822,0.019509,1.058231,-0.354781,-0.508111,0.000145,1.497012,1.822484,7.738384,0.443365,0.170382,0.573507,0.741773,2.686548,0.362282,0.141463,0.026466,0.056596,0.021284,0.250281,0.268249,0.3163,1.706094,0.134563,0.084029,0.028316,0.014268,3.437071,0.379199,0.079245,0.145876,0.158117,0.221317,0.172026,0.04324,0.011074,0.018103,0.042765,0.098976,0.21511,22.205595,0.46267
0.078876,0.058088,0.121478,-0.584594,1.35495,-0.004801,0.005027,0.000288,1.459409,1.886096,7.282561,0.504039,0.163434,0.5575,0.725539,2.69781,0.409678,0.155197,0.02291,0.056495,0.011944,0.200676,0.262597,0.357522,1.057478,0.088217,0.119717,0.021791,0.01854,3.550577,0.4318,0.077799,0.112032,0.152799,0.149598,0.214764,0.040845,0.0102,0.018209,0.035942,0.097468,0.214976,49.511297,0.44667
0.100094,0.072734,0.151095,-1.03617,0.922215,0.086934,0.256609,0.00019,1.398394,1.847623,6.136849,0.417156,0.204513,0.59221,0.731892,2.66973,0.446674,0.139046,0.028978,0.048519,0.012119,0.308692,0.269321,0.263789,1.309002,0.101395,0.084181,0.028617,0.007303,3.412104,0.305245,0.068331,0.105249,0.097393,0.186851,0.253598,0.038389,0.01672,0.018598,0.041546,0.097612,0.211048,86.235905,0.520882
0.100094,0.072734,0.151095,-1.03617,0.922215,0.086934,0.256609,0.00019,1.398394,1.847623,6.136849,0.417156,0.204513,0.59221,0.731892,2.66973,0.446674,0.139046,0.028978,0.048519,0.012119,0.308692,0.269321,0.263789,1.309002,0.101395,0.084181,0.028617,0.007303,3.412104,0.305245,0.068331,0.105249,0.097393,0.186851,0.253598,0.038389,0.01672,0.018598,0.041546,0.097612,0.211048,86.235905,0.520882
0.123231,0.08245,0.217025,-0.825792,1.678428,-0.125445,-0.082021,0.000779,1.50762,1.844568,5.124522,0.53559,0.198197,0.628092,0.793663,2.684289,0.468173,0.120115,0.035449,0.036402,0.019546,0.24044,0.247059,0.264365,0.922476,0.089876,0.092278,0.03119,0.006027,3.393053,0.185456,0.084356,0.092306,0.144282,0.189643,0.162651,0.04429,0.009347,0.026316,0.046115,0.105045,0.215431,43.259874,0.493735
0.123231,0.08245,0.217025,-0.825792,1.678428,-0.125445,-0.082021,0.000779,1.50762,1.844568,5.124522,0.53559,0.198197,0.628092,0.793663,2.684289,0.468173,0.120115,0.035449,0.036402,0.019546,0.24044,0.247059,0.264365,0.922476,0.089876,0.092278,0.03119,0.006027,3.393053,0.185456,0.084356,0.092306,0.144282,0.189643,0.162651,0.04429,0.009347,0.026316,0.046115,0.105045,0.215431,43.259874,0.493735
0.060681,0.04679,0.093264,-0.697455,1.143958,-0.081814,-0.142671,0.000082,1.466963,2.050833,7.486425,0.493725,0.150484,0.526365,0.684293,2.681158,0.382944,0.128895,0.026802,0.051055,0.018529,0.364969,0.286623,0.321541,1.962252,0.09699,0.140148,0.03692,0.019383,3.960051,0.593565,0.077322,0.107601,0.177946,0.198882,0.193091,0.04138,0.014651,0.022323,0.039241,0.09742,0.214595,13.932459,0.494319
0.07864,0.058448,0.119278,0.108777,1.166856,-0.403105,0.267837,0.000145,1.478473,2.053139,8.632688,0.343249,0.171105,0.586833,0.756093,2.710651,0.430413,0.121389,0.02887,0.056462,0.014597,0.208979,0.310937,0.338935,1.471945,0.109514,0.107828,0.023491,0.02349,3.682122,0.427351,0.090368,0.103653,0.133925,0.213265,0.185318,0.040845,0.011535,0.02023,0.043645,0.105143,0.212414,20.242018,0.511259
0.07864,0.058448,0.119278,0.108777,1.166856,-0.403105,0.267837,0.000145,1.478473,2.053139,8.632688,0.343249,0.171105,0.586833,0.756093,2.710651,0.430413,0.121389,0.02887,0.056462,0.014597,0.208979,0.310937,0.338935,1.471945,0.109514,0.107828,0.023491,0.02349,3.682122,0.427351,0.090368,0.103653,0.133925,0.213265,0.185318,0.040845,0.011535,0.02023,0.043645,0.105143,0.212414,20.242018,0.511259
0.066038,0.053642,0.088978,0.375058,1.658703,0.772637,0.156328,0.000006,1.518404,1.947414,6.531947,0.468008,0.137464,0.567361,0.716735,2.695817,0.488159,0.168497,0.041416,0.055156,0.015824,0.350634,0.255669,0.337546,0.990314,0.097855,0.101945,0.026175,0.011317,4.408193,0.40359,0.083134,0.098295,0.133895,0.144814,0.154815,0.025462,0.010662,0.015151,0.039569,0.1003,0.211843,6.667547,0.512308
0.066038,0.053642,0.088978,0.375058,1.658703,0.772637,0.156328,0.000006,1.518404,1.947414,6.531947,0.468008,0.137464,0.567361,0.716735,2.695817,0.488159,0.168497,0.041416,0.055156,0.015824,0.350634,0.255669,0.337546,0.990314,0.097855,0.101945,0.026175,0.011317,4.408193,0.40359,0.083134,0.098295,0.133895,0.144814,0.154815,0.025462,0.010662,0.015151,0.039569,0.1003,0.211843,6.667547,0.512308
0.083728,0.066552,0.129958,-0.658331,1.549723,0.508738,-0.130325,0.000118,1.447865,1.80633,6.08886,0.478988,0.163935,0.555606,0.691064,2.701849,0.397776,0.152104,0.032936,0.063863,0.015837,0.345671,0.243709,0.278791,1.371179,0.103493,0.094713,0.01929,0.034292,3.466085,0.802429,0.083665,0.106529,0.127141,0.263935,0.27709,0.041609,0.022559,0.029531,0.043676,0.099936,0.213995,72.768782,0.413558
0.083728,0.066552,0.129958,-0.658331,1.549723,0.508738,-0.130325,0.000118,1.447865,1.80633,6.08886,0.478988,0.163935,0.555606,0.691064,2.701849,0.397776,0.152104,0.032936,0.063863,0.015837,0.345671,0.243709,0.278791,1.371179,0.103493,0.094713,0.01929,0.034292,3.466085,0.802429,0.083665,0.106529,0.127141,0.263935,0.27709,0.041609,0.022559,0.029531,0.043676,0.099936,0.213995,72.768782,0.413558
0.124222,0.093279,0.229123,0.323027,1.388002,0.331296,-0.203806,0.000645,1.472848,1.882685,4.9203,0.506847,0.179973,0.657538,0.815002,2.687253,0.411824,0.11746,0.044287,0.051511,0.026066,0.297318,0.266268,0.340482,0.898592,0.101283,0.100131,0.026166,0.015248,3.201669,0.214453,0.075071,0.102563,0.122945,0.254998,0.228695,0.037628,0.012699,0.027852,0.043689,0.102123,0.215678,107.098868,0.486755
0.080371,0.058846,0.121115,1.801356,1.023304,-0.373762,0.089532,0.000118,1.452916,1.840342,6.629008,0.364569,0.147358,0.606776,0.805794,2.717034,0.439666,0.157105,0.035061,0.094655,0.025939,0.338461,0.27775,0.385419,1.27319,0.109786,0.113969,0.028911,0.035467,3.92459,0.833965,0.069123,0.107605,0.141996,0.160038,0.207506,0.04913,0.012284,0.026797,0.046153,0.103271,0.213855,46.569845,0.50875
0.057742,0.037653,0.062728,0.928147,0.556591,0.972404,0.249204,0.000011,1.409108,1.960521,6.50108,0.452413,0.136967,0.548866,0.739859,2.71356,0.404319,0.153012,0.028609,0.066999,0.011651,0.419173,0.3364,0.317495,0.967179,0.145828,0.118221,0.028046,0.006859,4.06878,0.375178,0.086964,0.129172,0.139308,0.240026,0.289684,0.038659,0.012144,0.020605,0.036877,0.10225,0.21593,12.469212,0.521908
0.137363,0.100814,0.241532,-1.041795,1.343006,-0.224254,-0.050451,0.000565,1.453721,1.781552,4.796122,0.580098,0.22019,0.634607,0.78374,2.698618,0.467886,0.105495,0.031743,0.031259,0.014916,0.155535,0.215691,0.264705,0.741394,0.092326,0.092168,0.02811,0.009229,3.202597,0.154714,0.075682,0.098589,0.12043,0.161584,0.179542,0.029232,0.013941,0.024013,0.048339,0.10441,0.216365,49.353987,0.492011
0.140049,0.100869,0.249446,-0.024564,1.104807,0.967327,-0.04339,0.000365,1.469754,1.762126,4.951419,0.525829,0.190733,0.649068,0.800729,2.694143,0.486462,0.127515,0.048164,0.058227,0.039197,0.211131,0.211704,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,3.384449,0.396927,0.07703,0.107095,0.139361,0.240363,0.188018,0.032437,0.009335,0.025205,0.045646,0.10436,0.215182,41.385145,0.516412
0.140049,0.100869,0.249446,-0.024564,1.104807,0.967327,-0.04339,0.000365,1.469754,1.762126,4.951419,0.525829,0.190733,0.649068,0.800729,2.694143,0.486462,0.127515,0.048164,0.058227,0.039197,0.211131,0.211704,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,3.384449,0.396927,0.07703,0.107095,0.139361,0.240363,0.188018,0.032437,0.009335,0.025205,0.045646,0.10436,0.215182,41.385145,0.516412
0.140049,0.100869,0.249446,-0.024564,1.104807,0.967327,-0.04339,0.000365,1.469754,1.762126,4.951419,0.525829,0.190733,0.649068,0.800729,2.694143,0.486462,0.127515,0.048164,0.058227,0.039197,0.211131,0.211704,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,3.384449,0.396927,0.07703,0.107095,0.139361,0.240363,0.188018,0.032437,0.009335,0.025205,0.045646,0.10436,0.215182,41.385145,0.516412
0.092956,0.059277,0.123631,1.296441,1.455996,-0.221179,-0.08483,0.000123,1.435978,1.970333,5.519701,0.522879,0.159171,0.640212,0.822434,2.69058,0.448351,0.134801,0.026132,0.049759,0.010687,0.178046,0.27845,0.292074,0.871563,0.101121,0.084927,0.020334,0.011141,3.611286,0.313721,0.073745,0.088891,0.108005,0.223657,0.212037,0.03256,0.011056,0.019926,0.045618,0.105435,0.211944,35.465417,0.492689
0.092956,0.059277,0.123631,1.296441,1.455996,-0.221179,-0.08483,0.000123,1.435978,1.970333,5.519701,0.522879,0.159171,0.640212,0.822434,2.69058,0.448351,0.134801,0.026132,0.049759,0.010687,0.178046,0.27845,0.292074,0.871563,0.101121,0.084927,0.020334,0.011141,3.611286,0.313721,0.073745,0.088891,0.108005,0.223657,0.212037,0.03256,0.011056,0.019926,0.045618,0.105435,0.211944,35.465417,0.492689
0.049385,0.03344,0.10414,0.102593,1.976638,0.133617,0.04227,0.000431,1.500542,2.113688,6.382358,0.437699,0.122649,0.570424,0.738398,2.729484,0.489545,0.137168,0.041702,0.055646,0.01183,0.44658,0.306801,0.415426,1.035869,0.127742,0.134888,0.030543,0.013797,3.523694,0.382136,0.088955,0.141338,0.219967,0.263435,0.209759,0.045798,0.010683,0.015923,0.039767,0.097544,0.209995,45.265163,0.519542
0.03103,0.021179,0.055774,1.721398,2.099546,0.505768,-0.314684,0.000212,1.476546,1.696516,6.729521,0.440741,0.10147,0.576055,0.753535,2.671072,0.39876,0.130776,0.028784,0.040297,0.007877,0.436789,0.212073,0.253246,2.663623,0.106324,0.103523,0.028264,0.00751,4.556819,0.300647,0.077815,0.111883,0.120473,0.232988,0.191161,0.050374,0.020796,0.025095,0.044501,0.104664,0.21414,58.021163,0.566469
0.085974,0.054825,0.12884,0.040723,1.29079,0.447104,-0.174432,0.00062,1.430374,1.717609,4.877338,0.581661,0.167574,0.594649,0.771405,2.695993,0.361636,0.10543,0.021259,0.0379,0.012169,0.228558,0.20626,0.352902,0.814699,0.094824,0.091232,0.023106,0.013885,3.366636,0.35472,0.068669,0.106331,0.130653,0.179964,0.137171,0.036557,0.010705,0.021045,0.044674,0.108626,0.216949,37.469128,0.463739
0.034109,0.022449,0.080993,-0.282884,2.710373,0.119305,0.616362,0.0002,1.427685,2.036436,8.299191,0.474444,0.107165,0.555288,0.687377,2.721877,0.456892,0.197753,0.032993,0.054297,0.005861,0.148862,0.275262,0.316681,0.922319,0.089365,0.083562,0.019007,0.008379,3.967535,0.555388,0.080082,0.084646,0.12423,0.179443,0.224842,0.029679,0.006842,0.012555,0.037722,0.079591,0.217781,34.553451,0.538103
0.053114,0.038103,0.061227,-0.241293,0.488464,0.352642,0.589838,0.000181,1.621474,1.834369,4.766852,0.307742,0.142528,0.543731,0.703054,2.674141,0.316156,0.101841,0.026504,0.041596,0.019733,0.429667,0.222962,0.367326,1.212188,0.092813,0.115023,0.043517,0.008829,3.908305,0.280614,0.11521,0.130132,0.143197,0.171515,0.184202,0.033625,0.016413,0.021084,0.044005,0.102299,0.210779,16.061931,0.487455
0.039626,0.02257,0.084194,0.629923,1.883489,0.371809,0.366782,0.001912,1.543926,1.870951,5.708809,0.530528,0.095721,0.602307,0.760426,2.685389,0.443555,0.139531,0.043134,0.061552,0.009554,0.25649,0.244125,0.305471,0.848422,0.100217,0.096974,0.022173,0.019031,3.075905,0.476634,0.083616,0.106958,0.121037,0.163544,0.142561,0.03761,0.007521,0.023086,0.050114,0.108081,0.209963,47.966453,0.528332
0.111474,0.078067,0.182603,0.4428,1.606461,0.347943,0.229589,0.000155,1.554717,1.798945,6.233093,0.567066,0.165759,0.64112,0.797663,2.69997,0.444284,0.14444,0.038404,0.054473,0.035697,0.209499,0.235102,0.292374,1.08751,0.099094,0.113216,0.037665,0.014662,3.821698,0.390425,0.099897,0.119126,0.139073,0.182879,0.270886,0.036302,0.010142,0.017874,0.042395,0.10549,0.213199,56.275574,0.459506
0.055759,0.044275,0.080936,-0.137892,2.055352,0.475568,-0.185263,0.000045,1.498303,1.930167,6.707337,0.358097,0.128544,0.519817,0.683698,2.699947,0.454658,0.136465,0.024101,0.056329,0.014063,0.342531,0.312854,0.429393,1.117953,0.120242,0.115297,0.021957,0.02039,4.211265,0.607093,0.08429,0.112833,0.152271,0.245911,0.204374,0.047322,0.008565,0.014363,0.036982,0.100796,0.215616,13.511284,0.500313
0.055759,0.044275,0.080936,-0.137892,2.055352,0.475568,-0.185263,0.000045,1.498303,1.930167,6.707337,0.358097,0.128544,0.519817,0.683698,2.699947,0.454658,0.136465,0.024101,0.056329,0.014063,0.342531,0.312854,0.429393,1.117953,0.120242,0.115297,0.021957,0.02039,4.211265,0.607093,0.08429,0.112833,0.152271,0.245911,0.204374,0.047322,0.008565,0.014363,0.036982,0.100796,0.215616,13.511284,0.500313
0.036879,0.028192,0.043019,0.52305,2.039641,0.364235,0.124507,0.000117,1.576932,1.95456,7.200465,0.434747,0.110382,0.526291,0.68059,2.733214,0.411742,0.18595,0.021829,0.073003,0.007593,0.318044,0.397016,0.445645,1.737327,0.170636,0.144858,0.019878,0.012135,3.878672,0.613547,0.101926,0.107199,0.207984,0.220061,0.252772,0.045084,0.011368,0.017706,0.035172,0.095724,0.211956,16.485969,0.465541
0.051195,0.038639,0.063931,1.47579,1.01571,0.089948,-0.138958,0.000079,1.541696,1.817874,6.056756,0.481384,0.136264,0.525552,0.718579,2.706214,0.483035,0.138823,0.018922,0.072786,0.009844,0.178922,0.260242,0.301112,1.318149,0.107948,0.099167,0.026225,0.008841,4.411783,0.835822,0.098297,0.102844,0.143368,0.204851,0.352257,0.027865,0.007982,0.013958,0.04505,0.104381,0.218725,20.713448,0.489781
0.067784,0.042933,0.092771,-0.43877,1.817602,-0.569898,-0.039766,0.000174,1.5498,1.782571,5.79305,0.629652,0.161975,0.59765,0.702609,2.694627,0.419637,0.109006,0.020453,0.03328,0.007804,0.231943,0.233345,0.237338,1.205074,0.088558,0.093844,0.022047,0.00736,3.690225,0.435922,0.084165,0.083001,0.115687,0.166558,0.240926,0.034101,0.011543,0.018637,0.045023,0.099666,0.213072,21.953136,0.502978
0.057519,0.04148,0.079228,-0.459717,1.571143,0.033003,0.12083,0.000048,1.497369,1.779228,7.552422,0.497722,0.149276,0.557376,0.717077,2.714523,0.391411,0.142814,0.036083,0.053824,0.012448,0.295022,0.260065,0.514162,1.308645,0.102508,0.155905,0.023804,0.01147,4.154301,0.398103,0.09297,0.090879,0.159446,0.230153,0.33124,0.031576,0.01951,0.019338,0.040118,0.094193,0.216692,16.199639,0.499978
0.070594,0.042719,0.091187,0.905217,1.093899,-0.172675,0.17412,0.000162,1.530287,1.796855,5.472337,0.496761,0.153205,0.630565,0.795118,2.688083,0.362077,0.109644,0.024223,0.047592,0.016944,0.237499,0.300542,0.434087,1.608987,0.122391,0.127297,0.025996,0.012069,3.537077,0.355837,0.084951,0.109558,0.149667,0.191701,0.177195,0.047288,0.010532,0.018193,0.048043,0.106251,0.21575,19.065789,0.515118
0.145106,0.123631,0.207602,-1.902,1.664785,0.05425,0.553169,0.000166,1.467052,1.943065,7.946915,0.39064,0.230318,0.616014,0.739029,2.684226,0.413125,0.120484,0.032462,0.035551,0.049516,0.336264,0.352165,0.428431,3.595423,0.145869,0.146973,0.058832,0.016898,3.523599,0.211978,0.081116,0.093834,0.177589,0.420315,0.483691,0.046512,0.021287,0.026782,0.049713,0.101567,0.208612,19.338286,0.498743
0.064251,0.049374,0.091089,-0.789848,0.809726,-0.368147,-0.129502,0.000118,1.478828,1.772796,7.454954,0.496855,0.167174,0.522482,0.686644,2.70105,0.446134,0.141726,0.022029,0.05303,0.013553,0.339736,0.25107,0.338079,2.071615,0.095438,0.122266,0.025026,0.015284,3.988364,0.571936,0.079304,0.109054,0.119729,0.20036,0.175182,0.040422,0.009518,0.017369,0.03991,0.097656,0.216246,18.612805,0.474891
0.104555,0.08169,0.234928,-0.777791,-0.312575,0.054145,-0.099844,0.00042,1.617906,1.815899,5.179639,0.561472,0.208833,0.594061,0.771865,2.684408,0.435391,0.119672,0.049988,0.053748,0.052825,0.416494,0.226329,0.266154,1.241953,0.100111,0.103875,0.039378,0.020233,3.331724,0.32399,0.095579,0.097384,0.155281,0.159713,0.170171,0.036972,0.018958,0.02458,0.043033,0.106397,0.213451,66.900112,0.481511
0.086158,0.064294,0.127923,0.293358,1.60595,-0.186198,-0.519226,0.000153,1.473527,1.940752,8.121982,0.346974,0.166462,0.590394,0.779485,2.669084,0.432456,0.107009,0.031327,0.041784,0.0343,0.385448,0.237189,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,3.912098,0.590194,0.081214,0.143863,0.204012,0.279009,0.288295,0.043013,0.013573,0.019799,0.034973,0.098905,0.215328,16.857065,0.480446
0.086158,0.064294,0.127923,0.293358,1.60595,-0.186198,-0.519226,0.000153,1.473527,1.940752,8.121982,0.346974,0.166462,0.590394,0.779485,2.669084,0.432456,0.107009,0.031327,0.041784,0.0343,0.385448,0.237189,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,3.912098,0.590194,0.081214,0.143863,0.204012,0.279009,0.288295,0.043013,0.013573,0.019799,0.034973,0.098905,0.215328,16.857065,0.480446
0.086158,0.064294,0.127923,0.293358,1.60595,-0.186198,-0.519226,0.000153,1.473527,1.940752,8.121982,0.346974,0.166462,0.590394,0.779485,2.669084,0.432456,0.107009,0.031327,0.041784,0.0343,0.385448,0.237189,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,3.912098,0.590194,0.081214,0.143863,0.204012,0.279009,0.288295,0.043013,0.013573,0.019799,0.034973,0.098905,0.215328,16.857065,0.480446
0.086158,0.064294,0.127923,0.293358,1.60595,-0.186198,-0.519226,0.000153,1.473527,1.940752,8.121982,0.346974,0.166462,0.590394,0.779485,2.669084,0.432456,0.107009,0.031327,0.041784,0.0343,0.385448,0.237189,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,3.912098,0.590194,0.081214,0.143863,0.204012,0.279009,0.288295,0.043013,0.013573,0.019799,0.034973,0.098905,0.215328,16.857065,0.480446
0.060804,0.038678,0.084687,0.930555,1.277163,0.322459,0.50118,0.000207,1.567208,1.929307,5.534604,0.476731,0.136532,0.615738,0.734907,2.707146,0.418643,0.125201,0.027975,0.053051,0.01912,0.298281,0.335493,0.478147,0.975171,0.141611,0.149744,0.026339,0.032218,3.940429,0.659747,0.119467,0.111475,0.195363,0.19329,0.238272,0.038721,0.011168,0.017738,0.045565,0.109237,0.215445,32.066194,0.464239
0.065658,0.048454,0.080178,1.329004,0.884623,-1.169362,0.510629,0.000193,1.497509,1.718593,7.779609,0.476005,0.152018,0.588317,0.760955,2.677233,0.43607,0.118569,0.031386,0.070506,0.01034,0.315172,0.227573,0.292422,1.425089,0.086412,0.093524,0.023932,0.007501,3.608218,0.449063,0.078494,0.074521,0.109019,0.23531,0.341109,0.041272,0.01229,0.017263,0.041657,0.10208,0.209157,26.228802,0.50497
0.065658,0.048454,0.080178,1.329004,0.884623,-1.169362,0.510629,0.000193,1.497509,1.718593,7.779609,0.476005,0.152018,0.588317,0.760955,2.677233,0.43607,0.118569,0.031386,0.070506,0.01034,0.315172,0.227573,0.292422,1.425089,0.086412,0.093524,0.023932,0.007501,3.608218,0.449063,0.078494,0.074521,0.109019,0.23531,0.341109,0.041272,0.01229,0.017263,0.041657,0.10208,0.209157,26.228802,0.50497
0.048676,0.038158,0.07339,-0.204651,1.192793,0.753866,0.674124,0.000064,1.492653,1.977004,6.930633,0.517452,0.119881,0.536179,0.715687,2.699847,0.374836,0.159019,0.030866,0.066858,0.017628,0.316546,0.333821,0.314164,0.984149,0.122658,0.109538,0.03291,0.027076,4.48825,0.493768,0.100343,0.099186,0.241681,0.148634,0.169032,0.030902,0.010026,0.017204,0.040604,0.104615,0.214755,10.312075,0.533664
