@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[8]_linregc2 numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute F0_sma_minPos numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute output {calm,notcalm}

@data
0.084807,0.019143,-4.080058,-0.622831,20.22732,0.924505,-16.20495,-4.000712,-1.550729,0.012704,0.367211,0.063389,0.042917,0.03619,0.569181,0.532037,-0.261978,2.212963,13,10.20271,-0.225362,677,0.631183,4.353764,0.000076,0.000005,3.721465,notcalm
0.145094,0.027969,-6.620082,1.214047,6.854229,-5.216234,-1.321181,-2.816351,1.59822,0.006655,0.322444,0.09602,0.05412,0.062675,0.415,0.432293,0.62964,2.227934,0,19.44403,0.008784,174,0.842458,4.126323,-0.001528,0.000004,3.5537,notcalm
0.145094,0.027969,-6.620082,1.214047,6.854229,-5.216234,-1.321181,-2.816351,1.59822,0.006655,0.322444,0.09602,0.05412,0.062675,0.415,0.432293,0.62964,2.227934,0,19.44403,0.008784,174,0.842458,4.126323,-0.001528,0.000004,3.5537,notcalm
0.141039,0.054273,-12.79559,0.265533,8.217223,-1.29902,2.058255,1.545381,-0.753045,0.041742,0.272837,0.124504,0.119812,0.040186,0.278624,0.333272,1.73159,6.007164,0,4.708027,-0.747648,2761,0.506037,3.198617,0.002508,0.000005,3.093056,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-3.1665,-3.665116,0.00484,0.361767,0.063602,0.044074,0.052122,0.312234,0.354164,1.136953,5.073158,0,6.423999,-0.40206,1214,1.055578,4.33035,0.001465,-0.000003,3.349419,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-3.1665,-3.665116,0.00484,0.361767,0.063602,0.044074,0.052122,0.312234,0.354164,1.136953,5.073158,0,6.423999,-0.40206,1214,1.055578,4.33035,0.001465,-0.000003,3.349419,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-3.1665,-3.665116,0.00484,0.361767,0.063602,0.044074,0.052122,0.312234,0.354164,1.136953,5.073158,0,6.423999,-0.40206,1214,1.055578,4.33035,0.001465,-0.000003,3.349419,notcalm
0.073481,0.011515,-3.678426,-0.126624,13.52684,-9.785319,-1.337614,-1.238379,-8.129277,0.007864,0.444041,0.073295,0.078182,0.050907,0.645038,0.666231,-0.471912,2.263855,0,21.52635,-1.169715,1414,0.788213,4.716595,-0.002921,0.000006,4.018938,notcalm
0.11468,0.02592,-7.72305,-0.735116,8.834168,-2.97154,-6.42037,0.452038,-1.406212,0.010284,0.37931,0.089168,0.064462,0.05641,0.42007,0.460739,0.394884,3.240423,0,12.71409,3.692851,414,0.446596,3.091238,-0.002771,0.000003,3.11466,notcalm
0.077999,0.012336,-12.34229,-0.088402,13.21287,2.560989,4.45166,5.577469,1.789072,0.010284,0.508167,0.106441,0.094089,0.065318,0.261546,0.261795,1.879419,8.6079,0,17.78938,-0.978688,2548,0.525927,3.084739,0.000295,0.000002,3.127106,notcalm
0.130127,0.079765,-13.02716,0.303678,1.519266,-6.101532,-4.650776,-5.278615,-8.415074,0.053842,0.197822,0.139159,0.145287,0.027722,0.342215,0.343628,1.117715,3.780106,7,5.159205,-0.301993,2211,0.639238,3.626222,-0.002786,0.000002,3.469599,notcalm
0.130127,0.079765,-13.02716,0.303678,1.519266,-6.101532,-4.650776,-5.278615,-8.415074,0.053842,0.197822,0.139159,0.145287,0.027722,0.342215,0.343628,1.117715,3.780106,7,5.159205,-0.301993,2211,0.639238,3.626222,-0.002786,0.000002,3.469599,notcalm
0.199673,0.041921,-9.247083,-0.7116,12.95289,-0.127263,-0.960044,1.236825,-1.474268,0.014519,0.407744,0.085855,0.080809,0.046802,0.334225,0.415754,1.349855,3.920747,0,11.8783,-0.631284,2210,0.805095,4.106064,-0.002045,0.000003,3.048553,notcalm
0.133233,0.036224,-9.412554,-0.111615,8.232764,-13.18069,-5.371686,-0.872986,3.601862,0.00363,0.294616,0.086911,0.087579,0.05297,0.41892,0.644,0.626549,1.90383,17,8.441195,-0.204393,870,1.083877,6.041681,-0.003609,0.000005,4.155025,notcalm
0.012083,0.003308,3.546244,-0.529614,15.79752,-12.35986,-12.61027,-0.438079,1.79267,0.007864,0.145191,0.036305,0.043004,0.018656,0.369812,0.370966,0.649167,2.859018,0,6.820233,-0.332159,1278,2.171965,3.391196,0.001852,-0.000002,3.265363,notcalm
0.012083,0.003308,3.546244,-0.529614,15.79752,-12.35986,-12.61027,-0.438079,1.79267,0.007864,0.145191,0.036305,0.043004,0.018656,0.369812,0.370966,0.649167,2.859018,0,6.820233,-0.332159,1278,2.171965,3.391196,0.001852,-0.000002,3.265363,notcalm
0.029667,0.012289,-3.906639,0.862712,15.54996,0.567211,-6.220032,-5.549074,-6.791949,0.016334,0.227465,0.059619,0.031947,0.026292,0.47459,0.413532,0.13506,2.558548,0,18.84301,-2.336826,510,0.49515,3.206254,0.000581,0.000007,3.362373,notcalm
0.083558,0.035312,-11.21871,0.137655,7.078798,-5.147027,-1.073725,4.796669,-2.168988,0.015729,0.342408,0.117914,0.112725,0.047003,0.370298,0.41465,1.032837,3.427558,0,5.909258,-0.374013,1305,1.08265,3.61182,-0.000752,0.000002,3.085363,notcalm
0.083558,0.035312,-11.21871,0.137655,7.078798,-5.147027,-1.073725,4.796669,-2.168988,0.015729,0.342408,0.117914,0.112725,0.047003,0.370298,0.41465,1.032837,3.427558,0,5.909258,-0.374013,1305,1.08265,3.61182,-0.000752,0.000002,3.085363,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,2.352451,-1.416626,0.005445,0.38899,0.044084,0.050552,0.037924,0.369289,0.419886,0.770977,2.767176,0,14.97178,-1.327049,850,0.630468,4.419988,-0.005946,-0.000003,4.371653,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,2.352451,-1.416626,0.005445,0.38899,0.044084,0.050552,0.037924,0.369289,0.419886,0.770977,2.767176,0,14.97178,-1.327049,850,0.630468,4.419988,-0.005946,-0.000003,4.371653,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,2.352451,-1.416626,0.005445,0.38899,0.044084,0.050552,0.037924,0.369289,0.419886,0.770977,2.767176,0,14.97178,-1.327049,850,0.630468,4.419988,-0.005946,-0.000003,4.371653,notcalm
0.137278,0.037251,-6.138776,-0.598956,15.93972,0.863889,-2.36342,0.574565,-0.6273,0.00605,0.339988,0.055475,0.063455,0.042806,0.447374,0.458382,0.634257,2.150373,0,6.340322,-0.755732,1976,1.549409,3.881817,-0.001428,0,3.261796,notcalm
0.044237,0.021029,-11.30452,0.169423,2.412942,-5.057063,-0.198178,-4.962862,-1.633764,0.026618,0.200847,0.118942,0.106415,0.032836,0.289999,0.223593,1.567172,6.010204,0,5.821193,-0.905672,726,0.455011,3.442684,0.00325,-0.000002,3.545082,notcalm
0.101841,0.036385,-6.865056,0.054925,8.990106,-8.056965,-2.077382,-1.393502,-2.734601,0.016334,0.293406,0.088486,0.084302,0.03684,0.421617,0.386769,0.758667,2.620514,0,5.598344,-0.426495,1712,0.609934,3.789093,0.002107,-0.000005,3.21207,notcalm
0.035177,0.006177,-3.854789,-0.47814,18.86611,0.440405,4.390043,16.62392,0.435639,0.00605,0.127042,0.033478,0.048226,0.024375,0.569571,0.696952,0.07676,2.293897,0,59.10294,-2.226634,1195,0.454303,3.647702,0.001126,0.000003,4.154691,notcalm
0.035177,0.006177,-3.854789,-0.47814,18.86611,0.440405,4.390043,16.62392,0.435639,0.00605,0.127042,0.033478,0.048226,0.024375,0.569571,0.696952,0.07676,2.293897,0,59.10294,-2.226634,1195,0.454303,3.647702,0.001126,0.000003,4.154691,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-7.640799,-4.264578,0.026618,0.257713,0.073836,0.069236,0.028909,0.552187,0.575535,-0.219861,2.497054,0,6.620452,-0.663718,2484,1.169528,3.384777,-0.004307,0.000009,3.904469,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-7.640799,-4.264578,0.026618,0.257713,0.073836,0.069236,0.028909,0.552187,0.575535,-0.219861,2.497054,0,6.620452,-0.663718,2484,1.169528,3.384777,-0.004307,0.000009,3.904469,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-7.640799,-4.264578,0.026618,0.257713,0.073836,0.069236,0.028909,0.552187,0.575535,-0.219861,2.497054,0,6.620452,-0.663718,2484,1.169528,3.384777,-0.004307,0.000009,3.904469,notcalm
0.040692,0.004577,-3.523473,-1.295549,9.292833,-9.346523,0.324577,3.603024,-2.881906,0.007864,0.478524,0.065294,0.076717,0.049023,0.498962,0.495525,0.330997,2.715446,0,31.12818,-0.559364,675,0.475897,3.484979,0.001344,-0.000004,3.735319,notcalm
0.118576,0.025562,-9.526824,-0.722893,10.7317,-6.463698,1.294639,-0.120435,-2.706889,0.009679,0.396854,0.114716,0.13669,0.057427,0.528345,0.558853,0.033228,1.973886,0,11.75066,-0.583638,231,1.021101,4.321916,0.00045,-0.000005,3.140962,notcalm
0.278266,0.062848,-7.758011,-0.313855,19.71096,-5.878402,3.090976,-1.571424,0.039449,0.011494,0.470659,0.088059,0.102141,0.051486,0.456095,0.551442,0.403805,1.884477,20,16.30302,-0.844811,819,0.800233,4.767416,0.000405,0.000014,3.456503,notcalm
0.135809,0.021796,-7.501665,-0.452779,19.15238,3.904798,1.742522,-7.627364,0.27985,0.009679,0.635209,0.082015,0.060895,0.066711,0.421536,0.437396,0.367823,2.002315,21,16.94658,-0.297036,850,0.946088,5.289209,0.003021,-0.000007,3.393568,notcalm
0.083572,0.015954,-2.399473,0.115883,22.57295,-0.807736,-6.3792,-1.834649,-5.191963,0.015124,0.335148,0.054644,0.052835,0.03524,0.577551,0.609549,-0.159996,2.139963,8,21.63421,-1.134009,1759,0.641184,6.370757,0.001585,-0.000005,4.35306,notcalm
0.083572,0.015954,-2.399473,0.115883,22.57295,-0.807736,-6.3792,-1.834649,-5.191963,0.015124,0.335148,0.054644,0.052835,0.03524,0.577551,0.609549,-0.159996,2.139963,8,21.63421,-1.134009,1759,0.641184,6.370757,0.001585,-0.000005,4.35306,notcalm
0.097592,0.027985,-13.88141,-0.433011,12.15634,-2.491874,1.088497,4.444718,5.511158,0.012099,0.487598,0.110776,0.129327,0.071176,0.352379,0.432273,1.100443,3.623935,0,8.67712,0.237631,992,1.191159,4.555619,0.003385,0.000004,3.710368,notcalm
0.097592,0.027985,-13.88141,-0.433011,12.15634,-2.491874,1.088497,4.444718,5.511158,0.012099,0.487598,0.110776,0.129327,0.071176,0.352379,0.432273,1.100443,3.623935,0,8.67712,0.237631,992,1.191159,4.555619,0.003385,0.000004,3.710368,notcalm
0.097592,0.027985,-13.88141,-0.433011,12.15634,-2.491874,1.088497,4.444718,5.511158,0.012099,0.487598,0.110776,0.129327,0.071176,0.352379,0.432273,1.100443,3.623935,0,8.67712,0.237631,992,1.191159,4.555619,0.003385,0.000004,3.710368,notcalm
0.159957,0.044615,-5.18868,-0.923957,5.814987,-4.630012,-0.728425,-2.037752,-0.50852,0.015124,0.260738,0.0677,0.066977,0.022007,0.393704,0.344966,0.66025,3.533671,0,24.27291,-0.984806,2875,0.36857,4.433011,0.002117,-0.000002,3.474469,notcalm
0.163738,0.029543,-8.770605,-0.622821,18.23774,-1.612127,-9.017657,-5.505037,-3.438184,0.00363,0.586207,0.087389,0.093772,0.088352,0.471063,0.497924,0.384037,1.704639,0,10.41341,-0.386226,2006,1.522291,4.366305,0.001055,-0.000003,3.433541,notcalm
0.113798,0.026988,-7.827084,-0.499008,10.01962,-2.521246,2.941176,2.405092,2.185168,0.016939,0.335753,0.083365,0.07658,0.048651,0.322932,0.333976,0.925488,2.980512,0,9.712382,-0.332064,2196,0.552522,3.558602,-0.00374,-0.000001,3.504035,notcalm
0.064515,0.014769,-8.328059,-0.019228,17.22541,3.98042,-0.825923,-0.285675,-1.888117,0.00363,0.5366,0.082705,0.057466,0.065861,0.365106,0.340351,1.048917,3.313589,0,4.936945,-0.911257,1350,0.946353,4.48747,0.00064,0.000003,3.786977,notcalm
0.113798,0.026988,-7.827084,-0.499008,10.01962,-2.521246,2.941176,2.405092,2.185168,0.016939,0.335753,0.083365,0.07658,0.048651,0.322932,0.333976,0.925488,2.980512,0,9.712382,-0.332064,2196,0.552522,3.558602,-0.00374,-0.000001,3.504035,notcalm
0.033688,0.010166,-0.761037,-0.376425,19.40886,3.354104,-4.715907,-0.703639,0.913613,0.00726,0.130672,0.031531,0.028102,0.011293,0.477955,0.498734,0.288742,2.349056,0,23.98306,-0.699465,48,0.498182,4.700023,0.002158,-0.000004,3.322508,notcalm
0.08534,0.009325,-2.475732,-0.870192,12.82479,-5.747127,-6.354668,-5.741879,-0.527824,0.015124,0.475499,0.054765,0.05379,0.038826,0.478287,0.431149,0.488335,1.958032,0,44.69355,-1.06944,1053,0.796645,4.360394,-0.002296,-0.000002,3.53712,notcalm
0.08534,0.009325,-2.475732,-0.870192,12.82479,-5.747127,-6.354668,-5.741879,-0.527824,0.015124,0.475499,0.054765,0.05379,0.038826,0.478287,0.431149,0.488335,1.958032,0,44.69355,-1.06944,1053,0.796645,4.360394,-0.002296,-0.000002,3.53712,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.084875,-3.960081,0.006655,0.317604,0.061308,0.063889,0.037797,0.334481,0.321042,0.875723,3.150633,0,12.14746,-1.578741,946,0.599167,3.322785,-0.002568,0.000003,3.056474,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.084875,-3.960081,0.006655,0.317604,0.061308,0.063889,0.037797,0.334481,0.321042,0.875723,3.150633,0,12.14746,-1.578741,946,0.599167,3.322785,-0.002568,0.000003,3.056474,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.084875,-3.960081,0.006655,0.317604,0.061308,0.063889,0.037797,0.334481,0.321042,0.875723,3.150633,0,12.14746,-1.578741,946,0.599167,3.322785,-0.002568,0.000003,3.056474,notcalm
0.234534,0.082802,-13.94831,0.051318,6.222816,2.163332,-1.852785,0.611985,2.826958,0.017544,0.359347,0.136144,0.072223,0.062598,0.407641,0.341165,0.301111,2.529064,0,5.92126,0.036938,1603,1.016436,3.607321,0.002485,0.000004,3.311634,notcalm
0.144446,0.042149,-19.69665,0.27511,9.05928,-2.746531,8.876578,10.78676,2.460777,0.00363,0.298246,0.08699,0.080495,0.067533,0.246934,0.244664,1.578094,7.553297,0,6.606201,-0.835814,354,1.193808,5.031271,0.001283,0,3.389335,notcalm
0.157623,0.026055,-9.679444,-0.034281,4.933012,-6.936424,-10.89742,-2.352168,-1.884942,0.013914,0.260738,0.084218,0.074818,0.039736,0.349274,0.439698,0.6202,2.886293,0,8.763379,-0.862892,1071,0.889283,3.510836,0.000085,-0.000003,3.702021,notcalm
0.157623,0.026055,-9.679444,-0.034281,4.933012,-6.936424,-10.89742,-2.352168,-1.884942,0.013914,0.260738,0.084218,0.074818,0.039736,0.349274,0.439698,0.6202,2.886293,0,8.763379,-0.862892,1071,0.889283,3.510836,0.000085,-0.000003,3.702021,notcalm
0.166621,0.019844,-8.554991,-0.933231,13.52163,0.304339,-7.9692,-2.323263,-0.825133,0.012704,0.548094,0.089994,0.069982,0.074186,0.454801,0.462529,0.555059,2.504761,0,15.12578,-0.807118,1404,0.403344,3.759888,0.003067,-0.000003,3.782956,notcalm
0.10604,0.032339,-12.40501,-0.422765,11.47209,-3.653695,2.545169,1.97585,-3.260944,0.012704,0.460375,0.124617,0.112791,0.047438,0.296053,0.273627,1.117315,3.933505,0,8.235456,0.003815,606,0.972591,3.501199,0.0012,0.000004,3.223021,notcalm
0.1062,0.017234,-2.432293,-0.437266,13.29126,-3.260363,-2.827458,-1.63737,-2.539329,0.009074,0.215971,0.056606,0.061162,0.035683,0.482404,0.519366,0.076203,2.055891,0,13.5553,-0.952197,1909,0.591551,4.640999,0.00483,-0.000009,4.626527,notcalm
0.087613,0.040304,-8.697759,-0.19114,10.89345,-0.100046,-5.761473,0.693531,-1.327395,0.008469,0.327284,0.075961,0.085833,0.030125,0.315443,0.301308,1.282165,4.844726,0,6.236452,-0.555696,2478,0.824939,3.603248,-0.002852,-0.000001,3.36577,notcalm
0.06982,0.027192,-6.590585,0.825904,3.839864,-10.24454,6.441652,7.947445,-1.966258,0.00726,0.169994,0.082265,0.075018,0.0333,0.362241,0.469791,0.514898,2.298674,0,11.56148,-1.02756,1512,0.569637,3.594066,-0.002865,-0.000003,3.35795,notcalm
0.148151,0.045149,-10.73553,0.290322,11.67847,0.256913,-0.653551,-5.075409,-3.208828,0.009074,0.457955,0.105389,0.076442,0.06508,0.296031,0.381251,1.579945,5.440215,0,5.137291,-0.9294,2786,0.801413,3.914789,0.003295,-0.000007,3.078263,notcalm
0.124588,0.022492,-7.126085,-0.504419,18.76272,1.744097,0.094633,1.718891,-0.979461,0.00605,0.479734,0.061909,0.037868,0.055926,0.355904,0.314243,0.714895,2.898944,0,11.2794,-0.480455,2534,1.165276,4.03195,-0.002345,-0.000003,3.381395,notcalm
0.124588,0.022492,-7.126085,-0.504419,18.76272,1.744097,0.094633,1.718891,-0.979461,0.00605,0.479734,0.061909,0.037868,0.055926,0.355904,0.314243,0.714895,2.898944,0,11.2794,-0.480455,2534,1.165276,4.03195,-0.002345,-0.000003,3.381395,notcalm
0.124588,0.022492,-7.126085,-0.504419,18.76272,1.744097,0.094633,1.718891,-0.979461,0.00605,0.479734,0.061909,0.037868,0.055926,0.355904,0.314243,0.714895,2.898944,0,11.2794,-0.480455,2534,1.165276,4.03195,-0.002345,-0.000003,3.381395,notcalm
0.124588,0.022492,-7.126085,-0.504419,18.76272,1.744097,0.094633,1.718891,-0.979461,0.00605,0.479734,0.061909,0.037868,0.055926,0.355904,0.314243,0.714895,2.898944,0,11.2794,-0.480455,2534,1.165276,4.03195,-0.002345,-0.000003,3.381395,notcalm
0.049167,0.012856,-3.030632,-0.824674,12.55757,-3.982919,0.464468,-1.193468,2.37216,0.008469,0.166364,0.057817,0.068846,0.026463,0.533677,0.61074,-0.078157,1.866984,16,23.34714,-3.185681,2264,0.647069,5.1252,-0.000764,0,3.954943,notcalm
0.049167,0.012856,-3.030632,-0.824674,12.55757,-3.982919,0.464468,-1.193468,2.37216,0.008469,0.166364,0.057817,0.068846,0.026463,0.533677,0.61074,-0.078157,1.866984,16,23.34714,-3.185681,2264,0.647069,5.1252,-0.000764,0,3.954943,notcalm
0.136435,0.058849,-10.78699,0.82169,20.0696,2.510243,2.132794,0.937802,-0.71754,0.019964,0.411978,0.11202,0.085202,0.05642,0.403974,0.3823,0.757655,2.478493,9,5.697526,-1.163423,285,1.633992,3.17539,-0.002555,0.000001,3.162929,notcalm
0.056944,0.010263,-2.853263,-0.6155,19.03437,4.539646,-2.86237,-0.195055,1.168177,0.003025,0.161525,0.026128,0.022711,0.017876,0.364289,0.370909,0.518074,2.692263,0,10.88169,-0.641971,2452,0.814498,3.394031,0.000234,0.000006,3.668168,notcalm
0.087105,0.01647,-5.473521,0.027061,12.51591,-3.790273,2.409051,-0.830197,2.461868,0.012099,0.476104,0.077367,0.07385,0.052588,0.532938,0.487198,0.238675,1.753309,0,14.73858,-1.703429,2767,0.491701,3.713481,0.000162,-0.000007,3.200514,notcalm
0.087105,0.01647,-5.473521,0.027061,12.51591,-3.790273,2.409051,-0.830197,2.461868,0.012099,0.476104,0.077367,0.07385,0.052588,0.532938,0.487198,0.238675,1.753309,0,14.73858,-1.703429,2767,0.491701,3.713481,0.000162,-0.000007,3.200514,notcalm
0.061828,0.035145,-5.428276,0.103702,6.164143,-5.639943,-8.311,-4.568168,-1.512741,0.018754,0.127042,0.070733,0.069377,0.017787,0.479603,0.505494,-0.035593,2.390948,0,4.283835,-0.874928,2538,0.591431,3.370835,0.003272,-0.000005,3.096955,notcalm
0.130317,0.043149,-11.75998,-0.524789,14.62932,-0.788587,-0.99996,-2.007099,0.583236,0.009679,0.610405,0.098243,0.111897,0.081572,0.316061,0.218172,1.218544,3.172033,0,10.43748,-0.754547,131,0.636785,4.866129,0.003758,-0.000003,5.398129,notcalm
0.059224,0.030112,-12.81793,0.282467,4.967539,-5.3662,0.83275,0.867856,-3.687711,0.026618,0.216576,0.121581,0.125595,0.037605,0.298679,0.293763,1.279304,4.3949,0,3.957336,-0.761236,2206,0.488536,3.094584,-0.00136,0.000001,3.173105,notcalm
0.059224,0.030112,-12.81793,0.282467,4.967539,-5.3662,0.83275,0.867856,-3.687711,0.026618,0.216576,0.121581,0.125595,0.037605,0.298679,0.293763,1.279304,4.3949,0,3.957336,-0.761236,2206,0.488536,3.094584,-0.00136,0.000001,3.173105,notcalm
0.059224,0.030112,-12.81793,0.282467,4.967539,-5.3662,0.83275,0.867856,-3.687711,0.026618,0.216576,0.121581,0.125595,0.037605,0.298679,0.293763,1.279304,4.3949,0,3.957336,-0.761236,2206,0.488536,3.094584,-0.00136,0.000001,3.173105,notcalm
0.034862,0.011642,-10.38581,-0.413555,6.803805,-9.810869,1.549855,-2.026386,-2.521769,0.013914,0.373261,0.114135,0.124376,0.049351,0.431831,0.520281,0.450828,2.093822,0,10.84105,0.766775,538,0.741936,4.9645,0.001571,0.000004,3.292196,notcalm
0.103894,0.024504,-11.29662,0.494056,11.25776,-2.467142,-5.810496,-6.847045,0.177059,0.010284,0.263158,0.10985,0.117712,0.048994,0.328367,0.271977,1.325672,4.274389,0,8.42052,-0.709935,1879,1.018142,4.170597,-0.000515,-0.000001,3.436907,notcalm
0.142849,0.02588,-8.565042,-0.336806,18.28383,0.963922,-5.967769,-10.70418,-4.736373,0.00605,0.424682,0.072377,0.065892,0.06755,0.393221,0.448076,0.580029,2.466301,0,8.125055,-0.695213,2161,1.37152,5.662559,0.001328,-0.000005,4.362222,notcalm
0.127196,0.026711,-7.857432,-0.38229,8.729451,-2.569301,0.171009,-0.812948,-1.840112,0.007864,0.531761,0.083085,0.073879,0.056084,0.378902,0.346734,0.38168,2.148081,0,13.85143,-2.204216,778,0.576327,4.473878,-0.003359,-0.000008,3.17352,notcalm
0.127196,0.026711,-7.857432,-0.38229,8.729451,-2.569301,0.171009,-0.812948,-1.840112,0.007864,0.531761,0.083085,0.073879,0.056084,0.378902,0.346734,0.38168,2.148081,0,13.85143,-2.204216,778,0.576327,4.473878,-0.003359,-0.000008,3.17352,notcalm
0.086992,0.009786,-0.342865,-0.583315,11.20788,-2.3913,-3.936379,2.709504,2.389623,0.009074,0.352087,0.057228,0.03773,0.031,0.478536,0.51192,0.629733,2.62429,0,76.38862,-1.181994,58,0.413026,4.439712,-0.000757,0,3.759579,notcalm
0.127417,0.030838,-7.170456,-0.655415,20.49729,4.199824,-1.122053,0.55765,1.656422,0.00484,0.30853,0.044527,0.051648,0.042583,0.303254,0.272974,0.944156,3.909373,0,6.086251,-0.635758,2668,1.45058,3.318584,0.003975,0.000006,3.325734,notcalm
0.132797,0.032877,-6.296839,0.089923,9.665432,-7.424548,-5.304399,-4.940637,-6.00428,0.022989,0.322444,0.085712,0.085235,0.037421,0.451209,0.389211,0.742492,2.344624,0,9.639781,-1.935748,917,0.616816,3.986533,0.001087,-0.000003,3.932649,notcalm
0.083218,0.028176,-4.285259,-0.914128,7.773766,-5.279356,-13.2823,-1.632983,0.568621,0.022384,0.397459,0.076421,0.084261,0.035846,0.447337,0.428505,0.272479,2.094558,0,9.114768,-0.986418,783,0.638332,4.471843,0.002365,0.000002,3.087207,notcalm
0.068029,0.029596,-8.207793,-0.080085,3.250426,-7.820807,0.051156,-2.911897,-3.376484,0.037508,0.210526,0.098349,0.106922,0.027285,0.424813,0.402038,0.361773,2.160863,7,7.041702,-1.733381,1274,0.680899,3.831296,-0.00127,0,3.076963,notcalm
0.068029,0.029596,-8.207793,-0.080085,3.250426,-7.820807,0.051156,-2.911897,-3.376484,0.037508,0.210526,0.098349,0.106922,0.027285,0.424813,0.402038,0.361773,2.160863,7,7.041702,-1.733381,1274,0.680899,3.831296,-0.00127,0,3.076963,notcalm
0.107168,0.058527,-11.7525,0.343949,6.377344,-2.208636,0.906739,1.500018,-0.346806,0.027828,0.202662,0.105529,0.103312,0.029218,0.35529,0.382758,0.769777,2.512778,0,3.65275,-0.107918,445,0.607099,4.271939,0.002204,-0.000006,3.516338,notcalm
0.11806,0.074672,-12.79313,0.652995,3.763286,-5.384692,7.033264,1.374112,0.285219,0.027828,0.192983,0.12617,0.103466,0.035372,0.316794,0.39661,1.560446,5.225897,0,4.222244,-0.356063,2454,0.531285,3.340811,0.000698,0.000001,3.414603,notcalm
0.11806,0.074672,-12.79313,0.652995,3.763286,-5.384692,7.033264,1.374112,0.285219,0.027828,0.192983,0.12617,0.103466,0.035372,0.316794,0.39661,1.560446,5.225897,0,4.222244,-0.356063,2454,0.531285,3.340811,0.000698,0.000001,3.414603,notcalm
0.047624,0.010938,-1.245192,-0.66243,12.72313,-10.40574,-4.358846,-1.616532,-3.904849,0.013309,0.30974,0.05626,0.076274,0.036256,0.479202,0.471938,0.379785,2.701697,9,22.82751,-1.254533,2694,0.417573,3.685577,-0.006936,0.000005,3.513574,notcalm
0.062413,0.020126,-6.500674,-1.291068,7.979819,-4.329246,-5.543564,-1.337289,-0.328822,0.021779,0.426497,0.078423,0.077055,0.0414,0.48472,0.451569,0.194199,2.248992,0,13.27881,0.042768,2792,0.785086,3.666672,-0.001878,0.000002,3.045756,notcalm
0.062413,0.020126,-6.500674,-1.291068,7.979819,-4.329246,-5.543564,-1.337289,-0.328822,0.021779,0.426497,0.078423,0.077055,0.0414,0.48472,0.451569,0.194199,2.248992,0,13.27881,0.042768,2792,0.785086,3.666672,-0.001878,0.000002,3.045756,notcalm
0.012498,0.003692,-6.469601,-0.34369,10.38989,-4.055043,-8.049202,-9.366235,-1.147451,0.017544,0.267998,0.06577,0.06147,0.038988,0.512192,0.517921,-0.009025,1.933356,0,4.804337,0.022513,264,1.773643,4.109157,-0.001651,-0.000006,3.93407,notcalm
