@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_linregerrQ numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {calm,notcalm}

@data
0.093798,0.012226,0.995657,-1.162017,15.02379,1.905898,-8.285445,-4.517643,-6.409777,0.208711,0.032837,0,0.032749,0.000414,3.998447,0.478626,0.657262,3.234199,52.84314,-0.843056,2377,0.570528,4.517443,3.579673,0.000502,0.000001,5.071929,0.925562,0.000021,2887,calm
0.059827,0.007171,1.087085,-1.228298,18.39642,0.030626,-2.524805,-0.147633,-5.621766,0.38173,0.037869,0.000001,0.036758,0.001541,5.200672,0.505408,-0.143922,2.706954,19.83671,-1.000449,2376,1.012587,7.354133,4.638859,-0.003514,0.000007,3.938716,1.116965,0.000044,254,calm
0.137232,0.019042,2.503359,-0.708818,19.3393,-4.364031,-10.84124,-6.705791,-5.134918,0.450091,0.043894,-0.000008,0.055702,0.001039,4.364405,0.558627,-0.080348,2.549809,32.08187,-0.839249,2590,0.866836,4.885996,4.154094,0.004908,0,4.129558,1.148591,0.000048,2140,calm
0.053695,0.020425,-5.968348,0.766802,22.61923,0.720062,-5.166602,0.811059,-4.653342,0.303085,0.068465,0.000011,0.052216,0.002102,1.42441,0.415145,0.501239,2.173301,5.144894,-1.114312,799,1.218856,4.355494,4.812185,0.000472,-0.000024,3.766962,1.509012,0.000044,2914,calm
0.1011,0.020496,-5.482594,0.312663,15.41071,-1.426116,-2.613208,0.473878,4.040137,0.257713,0.062885,0.000002,0.060562,0.002447,1.189497,0.438333,0.601853,2.365812,10.6105,-1.386485,2060,0.987694,5.289211,4.544553,0.004758,-0.000005,4.178239,1.128308,0.00003,1689,calm
0.211964,0.050968,-8.00998,-1.227592,7.967602,-9.941839,-4.183515,-1.958322,-3.605594,0.361162,0.098287,0.000014,0.077701,0.003017,2.658408,0.421633,0.807996,3.70338,13.05007,-0.393694,2042,0.542829,3.605807,3.243809,0.001053,-0.000004,3.255727,0.895082,0.000099,2383,calm
0.029059,0.009168,-3.901015,0.347005,11.16948,-0.303588,-7.978209,1.553734,-3.815929,0.179673,0.051969,-0.000001,0.053589,0.000391,1.826205,0.319373,1.018512,3.852463,5.482838,-1.394583,503,0.816989,3.666458,3.994143,-0.000284,-0.000001,3.7889,0.830161,0.000032,210,calm
0.184464,0.013893,-3.061799,-1.282677,27.9679,10.46717,-4.709793,-4.073412,0.554045,0.439202,0.045179,0.000017,0.019907,0.003558,4.115737,0.547114,-0.137263,2.389137,32.95866,-0.668176,1014,0.956423,6.168507,6.394114,-0.003919,0.000003,4.925314,0.86593,-0.000018,1721,calm
0.019286,0.004525,3.602611,-0.249499,6.693609,0.322393,-3.941128,-5.587661,-5.222139,0.059891,0.025678,0.000001,0.024408,0.000086,1.233576,0.490038,0.597413,3.483761,70.71441,4.26841,2982,0.243685,5.940686,4.205125,0.004193,0.000003,4.769374,0.467572,-0.000017,1111,calm
0.076437,0.021559,-6.955183,-0.724894,21.15468,-2.391379,-2.646479,1.454791,1.645503,0.483364,0.073798,0.000009,0.059739,0.002583,3.258058,0.484394,0.251034,2.03998,7.314031,-0.856502,2929,0.843592,5.152714,3.968292,0.002421,-0.000004,3.917647,0.986069,0.000071,2460,calm
0.026778,0.007231,-0.474442,-0.08422,22.58075,4.232326,-2.40052,-5.158203,-3.283497,0.111313,0.021744,-0.000001,0.022782,0.00009,3.415999,0.478114,0.42581,2.811414,12.63816,-1.302625,560,0.498539,4.773279,3.710758,-0.004909,-0.000001,4.211247,0.880622,-0.000007,194,calm
0.127649,0.019506,-2.513368,-1.065854,18.96059,0.100993,3.854069,-4.096134,0.369822,0.340593,0.038801,0,0.039138,0.001377,4.681357,0.469389,0.273348,2.184743,26.65241,-0.486189,167,0.752925,4.44102,3.954515,0.002342,-0.000007,3.969506,1.10768,0.000018,2659,calm
0.029893,0.005047,-1.736122,-0.878566,15.96539,3.423993,-2.937284,-6.827671,-2.299928,0.199637,0.026298,0.000001,0.025365,0.000364,4.54354,0.463595,0.139291,2.654284,24.9531,-0.352439,2648,0.658839,4.194744,3.441481,0.005493,0,3.955771,1.165507,0.000007,407,calm
0.064347,0.018526,-3.86112,-0.216348,16.8717,-2.764224,-9.68914,-13.53947,-6.179551,0.369026,0.076429,0.000006,0.068055,0.002746,2.057094,0.566729,-0.338923,2.308473,8.885566,-1.149287,1428,0.861402,5.00876,6.943564,0.008063,-0.000006,5.617455,0.975361,0.000052,1802,calm
0.029338,0.005052,-5.629377,-1.321408,10.66244,-3.808635,-5.103663,-14.93877,-6.002019,0.387175,0.065743,0.000002,0.062594,0.00244,3.646076,0.495275,0.169725,2.068663,16.96464,-0.853484,360,0.453245,3.62366,3.81223,0.001164,-0.000005,3.097119,0.940999,0.000024,536,calm
0.046618,0.01245,0.664512,-1.575915,18.97615,-6.859796,-9.542731,-7.03402,-7.676488,0.217786,0.041494,-0.000006,0.050299,0.000628,3.250977,0.553943,-0.186521,2.518545,15.08451,-2.140225,2685,0.498203,4.293808,5.609265,-0.001758,0.000001,3.918053,0.745726,0.000013,885,calm
0.106175,0.032229,-9.290332,-0.081782,11.03806,-4.610375,3.512724,0.106985,1.083917,0.344223,0.075788,-0.000001,0.077324,0.001787,0.567613,0.510419,0.168315,1.674695,6.594299,-0.133706,193,0.945703,4.031898,4.341605,-0.000786,0.000012,3.752707,1.239876,0.000059,1346,calm
0.104405,0.018049,-5.740151,-0.670156,17.15392,2.371037,-6.713598,-5.61187,-1.464938,0.497278,0.047749,0.000002,0.04474,0.002424,4.988792,0.389019,0.550571,2.176972,16.25742,-0.898365,2962,1.09444,4.744649,4.333641,0.002442,0.000003,3.648726,0.997849,0.000061,2166,calm
0.096918,0.019322,-5.170151,-0.492497,16.29108,2.257981,-1.625354,-0.346282,-0.586574,0.306715,0.048916,-0.000008,0.060902,0.001123,2.722826,0.277447,1.057805,4.437165,14.2683,-1.506812,2803,0.447592,3.639337,3.729162,0.000596,0.000005,3.499163,0.691187,0.000051,2964,calm
0.085885,0.019063,-1.659672,-0.488514,13.8729,-1.244572,-3.428457,2.895223,-1.936558,0.335753,0.042,0.000003,0.037621,0.000508,4.380388,0.507573,0.085551,2.458789,22.34584,-1.068244,2390,0.437243,4.040557,3.811481,-0.00053,-0.000004,3.660449,0.948787,-0.000019,1107,calm
0.097894,0.018344,-2.503178,-0.015123,27.44929,2.884531,-3.684301,-6.256869,2.621961,0.281307,0.045268,-0.000005,0.05216,0.000796,3.097997,0.568341,0.397537,2.459764,28.49416,-0.872442,1763,0.856092,4.414647,3.571053,-0.007412,-0.000008,3.678041,1.165191,-0.000008,583,calm
0.065544,0.013787,1.771691,-0.134218,13.09122,-9.542663,-3.653367,-10.09008,-8.572536,0.23049,0.05273,-0.000001,0.0536,0.000804,1.448365,0.54402,0.19831,1.841762,12.93096,-1.15348,582,0.836014,5.051117,4.605738,0.00108,0.000005,4.795622,0.791147,0.000009,10,calm
0.09779,0.016922,-0.680861,-1.360401,23.21409,1.335884,-7.355927,-8.421537,-2.372237,0.528131,0.059261,0.000007,0.049388,0.006071,3.49767,0.439003,0.33181,2.386894,19.65593,-0.749148,130,0.637241,5.965712,4.164971,-0.003823,-0.000004,3.857502,0.952101,0.000047,2938,calm
0.133334,0.014407,-4.307635,-0.828063,13.41363,-3.083026,-4.085145,-5.423159,-3.646068,0.475499,0.056825,-0.000002,0.059067,0.001896,5.740535,0.458903,0.379464,3.522146,33.87527,-1.1998,1418,0.474475,6.771181,4.24317,-0.002097,0.000004,3.549418,0.649179,-0.000003,464,calm
0.047077,0.018665,-1.074095,-0.551694,11.71055,-3.939869,2.54496,2.71998,-1.069901,0.105263,0.045401,0,0.04552,0.000268,0.61655,0.499245,0.556115,2.618164,8.529464,-1.55787,401,0.415638,3.663755,3.538863,-0.000583,-0.000001,3.168021,0.870949,-0.000006,542,calm
0.101488,0.018843,-9.690033,0.563639,21.5215,0.711871,19.88632,4.633216,5.941088,0.424682,0.043072,0.000003,0.038626,0.00134,4.661347,0.503406,0.71255,3.228325,31.1365,-0.107284,2896,0.623852,6.913466,3.67919,-0.001859,-0.000003,4.446075,1.080438,0.000025,592,calm
0.049406,0.016815,-7.535894,0.292533,13.87513,-1.65182,6.689509,0.816566,-0.675336,0.277072,0.064015,0.000002,0.061223,0.001935,0.864448,0.425525,0.167932,1.736493,11.14901,-0.052503,976,0.734762,4.953242,5.04863,0.001429,-0.000001,3.162329,0.79038,-0.000034,594,calm
0.118963,0.023448,-6.587448,-0.228786,9.2009,-1.842306,-5.158036,-8.240482,-2.866268,0.237145,0.075072,-0.000004,0.08159,0.00059,1.590303,0.485015,0.5946,2.725132,45.44571,-0.391174,1477,0.463117,3.691108,3.435009,0.001889,0.000012,3.597344,0.798517,-0.000009,2688,calm
0.143218,0.01338,-2.517039,-1.362442,13.19934,-4.828212,-9.308058,-3.755726,-0.616061,0.482759,0.062114,-0.000002,0.064875,0.005,3.777636,0.557638,0.150934,2.039274,23.12313,-0.129849,2077,0.704436,5.595352,5.198276,0.005124,-0.000002,4.858357,1.15241,0.000042,2467,calm
0.09157,0.023057,-7.061254,-0.651339,13.43237,-1.472276,-2.216739,2.357801,-1.50771,0.30974,0.078831,0.000001,0.077385,0.002935,1.67663,0.423759,0.511264,2.048774,10.66513,-0.782711,302,0.828747,5.166809,4.200434,-0.001191,-0.000014,3.230938,1.107108,0.000065,2816,calm
0.030184,0.012326,-4.212569,0.381421,-2.951141,-11.21051,-2.258113,-4.061038,-2.397185,0.166364,0.074665,-0.000005,0.08225,0.000478,0.043283,0.507164,0.618343,2.733984,4.10288,-0.559392,2568,0.534458,3.095337,3.002707,0.001455,-0.000004,3.541294,1.133334,0.000007,240,calm
0.044703,0.006441,-12.39104,-1.015045,22.28252,-2.767592,4.396485,-1.842682,-6.888534,0.646098,0.106985,0.000003,0.102383,0.013169,2.225423,0.452769,0.354681,1.680777,12.91733,-0.067024,2726,2.91093,3.962293,4.635672,0.000654,-0.000008,4.321908,1.739393,0.000058,901,calm
0.083533,0.016392,-1.438691,-0.491568,19.18839,-0.200585,-1.04523,-1.319164,-0.833284,0.159105,0.026404,-0.000002,0.030069,0.000573,2.14195,0.388138,0.227017,2.998431,9.823889,-1.042735,2378,0.823915,5.153895,5.428603,0.000678,0.000006,3.939378,0.911505,0.000032,520,calm
0.067896,0.013472,-0.80772,-0.820861,14.33812,6.450242,-0.387674,-0.877702,-5.083921,0.260133,0.029621,0.000006,0.021113,0.000276,4.986289,0.396635,0.474155,3.07847,12.67861,-0.593204,1852,0.922215,3.368102,3.595202,0.00097,-0.000001,3.057636,1.369748,0.000012,1452,calm
0.016766,0.003466,5.087171,-0.560971,15.68374,0.33215,-5.610762,-3.01836,0.56887,0.08409,0.036937,0.000006,0.027885,0.000228,0.402739,0.568605,0.521006,2.413763,24.95846,-1.844298,2776,0.271246,3.498338,4.037966,-0.000459,0.000007,3.3446,0.434484,-0.000044,2101,calm
0.116382,0.03772,-6.273698,0.080211,14.35677,-4.203378,-3.308712,-0.448897,-0.22918,0.433152,0.07876,0.000005,0.071524,0.001773,2.528011,0.377382,0.62687,2.946024,7.223734,-0.723592,989,1.209444,4.922307,3.666352,-0.002549,0.000003,3.844954,1.088663,0.000041,406,calm
0.08534,0.009325,-2.475732,-0.870192,12.82479,-5.747127,-6.354668,-3.907656,-0.527824,0.475499,0.054765,0.000001,0.05379,0.001507,5.351587,0.431149,0.488335,1.958032,44.69355,-1.06944,1053,0.796645,4.360394,4.356623,-0.002296,-0.000002,3.53712,1.008377,0.000027,1016,calm
0.105613,0.026533,-8.799948,-0.124856,16.2177,-0.903967,-0.019889,-3.661254,2.75839,0.332728,0.079501,-0.000016,0.103395,0.001613,1.735046,0.331284,0.789644,2.6472,14.10788,-1.102414,1100,0.483391,3.504705,5.705982,0.002591,0.000001,3.690732,0.728872,0.000043,421,calm
0.051483,0.016492,-12.21829,0.247557,9.593239,-6.097003,4.136394,0.801131,-1.597025,0.332728,0.125844,-0.000001,0.127004,0.002232,0.862354,0.425107,0.698392,2.50717,7.607391,-0.322115,1545,0.557492,3.391128,3.770637,0.000496,0.000002,3.613421,1.076603,0.000011,251,notcalm
0.080603,0.016759,-8.550108,-0.418701,15.3907,-5.043816,6.727375,4.419504,0.119095,0.634604,0.065571,-0.000008,0.076867,0.003724,2.378163,0.359288,1.531315,5.382232,10.21797,-0.651906,1050,1.83903,5.047363,4.055307,0.001213,0.000011,3.265894,1.518735,0.00008,11,notcalm
0.033454,0.004549,-6.432794,-0.731394,23.55723,7.174468,-2.78686,-0.473367,-0.033618,0.373866,0.043845,0,0.044311,0.001835,3.062437,0.314703,1.053524,3.522181,9.825665,-0.311551,83,0.883996,4.826475,3.693075,0.001844,-0.000005,3.893094,0.867659,0.000007,54,notcalm
0.084494,0.034977,-10.25116,-0.601349,10.66743,-1.696051,-2.511733,-1.115789,-0.300603,0.30974,0.099316,-0.000003,0.104181,0.002013,1.117977,0.301379,1.382119,4.144466,4.367746,-0.633998,1808,0.871007,3.51639,3.812253,-0.000484,-0.000003,3.102409,1.117026,0.000004,1993,notcalm
0.094084,0.031638,-7.84274,-0.119477,5.643244,-3.842684,5.424692,-3.989312,-4.326362,0.212946,0.082259,-0.000002,0.085047,0.000609,0.728087,0.313887,0.770243,3.295622,9.648346,-1.177376,1535,0.552087,3.210197,3.504433,0.000586,-0.00001,3.308396,0.910418,-0.000017,1148,notcalm
0.054858,0.006366,-5.582407,-1.928311,14.00071,-2.047504,-9.686097,-7.510774,-8.171604,0.644283,0.062689,-0.000001,0.063922,0.0052,5.054691,0.407077,0.365293,2.330433,13.21353,0.25306,2090,0.921651,4.629048,3.647298,0.001005,-0.000005,3.665199,1.158848,0.000065,1429,notcalm
0.030633,0.008854,-3.785745,0.295641,23.28132,2.446285,1.611525,-0.736105,2.593338,0.205687,0.045828,0.000001,0.044742,0.00067,1.453187,0.39135,0.720755,2.551931,5.413425,-0.818691,149,1.36063,4.338383,3.670996,0.001357,0.000004,3.639921,0.98392,0.000009,1554,notcalm
0.127054,0.050174,-11.89692,-0.287168,26.99235,-3.954368,0.322761,1.901129,-1.978028,0.418633,0.10375,-0.000011,0.119502,0.002986,1.211109,0.367574,0.875997,2.670632,5.730287,-0.056643,2392,0.794017,3.950277,3.260605,-0.001233,0.000001,3.691186,1.006361,0.000112,2377,notcalm
0.127054,0.050174,-11.89692,-0.287168,26.99235,-3.954368,0.322761,1.901129,-1.978028,0.418633,0.10375,-0.000011,0.119502,0.002986,1.211109,0.367574,0.875997,2.670632,5.730287,-0.056643,2392,0.794017,3.950277,3.260605,-0.001233,0.000001,3.691186,1.006361,0.000112,2377,notcalm
0.061749,0.011484,-5.88091,-1.282889,14.28995,-5.597293,-9.905131,-5.846123,-6.557411,0.519056,0.074135,0.00001,0.059,0.00432,3.658228,0.45758,0.370564,2.350489,13.70966,-0.365962,1376,0.703159,4.557985,3.686633,-0.005728,0.000008,3.566863,0.945712,0.00002,1184,notcalm
0.076605,0.025764,-10.05431,0.101704,13.26781,-4.655708,2.514264,3.044283,1.836246,0.403509,0.095177,0.000004,0.088663,0.002516,1.066362,0.362479,0.652554,2.73014,7.701565,-0.515805,2615,1.457871,4.041114,3.906416,0.003422,0.000001,3.09188,1.245053,-0.00003,1411,notcalm
0.051497,0.017388,-11.12364,-1.022955,8.972016,-0.71524,-2.305754,-2.606624,1.662067,0.445856,0.113348,-0.000005,0.12115,0.003313,1.2874,0.317834,1.001464,5.127312,9.614501,-0.285623,1137,0.9175,5.01966,4.06406,-0.000429,0,4.294566,0.80938,0.00002,1716,notcalm
0.051497,0.017388,-11.12364,-1.022955,8.972016,-0.71524,-2.305754,-2.606624,1.662067,0.445856,0.113348,-0.000005,0.12115,0.003313,1.2874,0.317834,1.001464,5.127312,9.614501,-0.285623,1137,0.9175,5.01966,4.06406,-0.000429,0,4.294566,0.80938,0.00002,1716,notcalm
0.121476,0.024063,-7.124928,-0.620507,15.11013,-0.272589,1.627097,-0.772199,-0.868482,0.369631,0.062,0.000004,0.056478,0.001961,2.96569,0.346081,0.865917,2.762452,9.088211,-0.856149,607,0.663177,3.941046,4.034453,-0.000987,-0.000002,3.247163,0.92576,-0.000049,1004,notcalm
0.190298,0.02961,-16.9885,0.31245,12.79987,-4.386868,-3.759002,5.247689,1.55286,0.627949,0.17952,-0.000004,0.185542,0.014226,1.076796,0.299081,1.9823,7.147069,11.48214,-0.499963,2341,1.653546,4.372241,4.513761,-0.005584,-0.00001,4.070429,1.204045,0.000088,2958,notcalm
0.190298,0.02961,-16.9885,0.31245,12.79987,-4.386868,-3.759002,5.247689,1.55286,0.627949,0.17952,-0.000004,0.185542,0.014226,1.076796,0.299081,1.9823,7.147069,11.48214,-0.499963,2341,1.653546,4.372241,4.513761,-0.005584,-0.00001,4.070429,1.204045,0.000088,2958,notcalm
0.159864,0.036587,-3.472583,-0.53382,7.314303,-10.30414,2.787932,-3.520856,5.311884,0.383545,0.073706,-0.000015,0.096514,0.002439,1.510059,0.549703,0.532354,2.138205,8.837318,-0.66226,2454,0.574955,4.233267,4.3749,-0.002239,0.000001,6.947362,1.313136,0.000006,2969,notcalm
0.113909,0.03146,-11.62909,-0.30485,15.50779,-1.003475,-3.827424,-0.13453,-2.163012,0.38778,0.108987,-0.000005,0.116035,0.002594,1.778284,0.338672,0.867252,2.870445,7.43292,-0.48119,407,0.613737,3.940802,4.013698,-0.002173,0.000003,3.774147,0.941141,0.000015,242,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,-0.88184,0.485547,0.45614,0.103506,-0.000014,0.124592,0.002937,1.968805,0.578732,-0.304303,1.794087,10.13978,-0.876089,1310,0.728883,3.846857,3.19937,0.002838,0.000003,3.188254,1.011383,0.000134,1829,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,-0.88184,0.485547,0.45614,0.103506,-0.000014,0.124592,0.002937,1.968805,0.578732,-0.304303,1.794087,10.13978,-0.876089,1310,0.728883,3.846857,3.19937,0.002838,0.000003,3.188254,1.011383,0.000134,1829,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,-0.88184,0.485547,0.45614,0.103506,-0.000014,0.124592,0.002937,1.968805,0.578732,-0.304303,1.794087,10.13978,-0.876089,1310,0.728883,3.846857,3.19937,0.002838,0.000003,3.188254,1.011383,0.000134,1829,notcalm
0.011528,0.004884,-0.417096,1.523801,11.84372,-8.822045,3.75684,-1.159198,0.350183,0.130067,0.044563,-0.000011,0.061233,0.000172,0.770683,0.276923,0.727653,2.483303,7.880706,-1.208194,2637,0.593571,3.338562,3.280634,-0.003452,-0.000009,3.410606,0.748715,0.000023,2188,notcalm
0.039803,0.011678,-1.991752,0.043976,14.05496,-3.608697,-13.3758,-9.484556,-8.637985,0.130672,0.044799,-0.000004,0.050271,0.000302,0.892903,0.544447,-0.13602,2.129837,25.43093,-2.051425,912,0.530137,4.795898,4.54072,-0.000029,0.000004,4.378015,0.774705,-0.000005,925,notcalm
0.073575,0.009581,0.897068,0.227192,21.53153,-5.812531,-5.886425,-4.84605,2.151095,0.369631,0.047891,-0.000007,0.059067,0.000795,6.464478,0.531917,0.050167,2.404002,62.28035,-1.118949,2580,0.554854,7.681006,4.69505,-0.003968,-0.000004,5.584987,0.730407,0.000009,2857,notcalm
0.149883,0.069776,-11.5529,-0.10979,7.495764,-2.94243,-2.950641,-4.482025,-2.724135,0.248034,0.106392,-0.000002,0.109528,0.001329,0.708013,0.290386,1.181849,3.905142,5.05984,-0.609579,813,0.79776,3.604678,4.049454,0.00092,-0.000001,3.217604,0.972984,-0.000069,2114,notcalm
0.038104,0.004999,4.288026,-0.267816,20.01737,-4.812574,-7.803182,-4.55238,-4.879733,0.581367,0.043489,0.000002,0.040419,0.002226,7.465896,0.529211,0.635494,2.736387,35.73103,-0.941014,1447,0.730346,6.002146,4.150721,-0.000616,-0.000011,4.934494,1.066204,-0.000036,1721,notcalm
0.038104,0.004999,4.288026,-0.267816,20.01737,-4.812574,-7.803182,-4.55238,-4.879733,0.581367,0.043489,0.000002,0.040419,0.002226,7.465896,0.529211,0.635494,2.736387,35.73103,-0.941014,1447,0.730346,6.002146,4.150721,-0.000616,-0.000011,4.934494,1.066204,-0.000036,1721,notcalm
0.133092,0.028971,-9.654689,-0.665231,13.25679,-1.574112,-3.790313,-1.226627,-0.136182,0.472474,0.093854,0.000007,0.082698,0.003946,2.595565,0.380847,0.744106,3.088049,13.64847,-0.64218,2591,0.698605,5.855709,3.876305,-0.001308,0.000002,3.623544,0.938351,0.000063,739,notcalm
0.047511,0.012799,-13.18362,0.044771,19.59536,-3.275273,0.741433,-0.804532,-2.371738,0.549909,0.116077,-0.000004,0.121917,0.003198,1.421206,0.362586,1.100379,3.316801,11.89679,-0.040602,910,1.536802,3.850559,4.226706,-0.002335,-0.000001,3.514037,1.133752,-0.000061,2978,notcalm
0.085885,0.019063,-1.659672,-0.488514,13.8729,-1.244572,-3.428457,2.895223,-1.936558,0.335753,0.042,0.000003,0.037621,0.000508,4.380388,0.507573,0.085551,2.458789,22.34584,-1.068244,2390,0.437243,4.040557,3.811481,-0.00053,-0.000004,3.660449,0.948787,-0.000019,1107,notcalm
0.085885,0.019063,-1.659672,-0.488514,13.8729,-1.244572,-3.428457,2.895223,-1.936558,0.335753,0.042,0.000003,0.037621,0.000508,4.380388,0.507573,0.085551,2.458789,22.34584,-1.068244,2390,0.437243,4.040557,3.811481,-0.00053,-0.000004,3.660449,0.948787,-0.000019,1107,notcalm
0.061317,0.013349,-8.382837,-0.35082,17.22305,-5.107969,2.337205,-2.082058,-2.533649,0.454326,0.090935,-0.000007,0.102028,0.002292,2.413964,0.443409,0.364159,2.270373,11.60483,-0.102288,2643,1.083323,5.244724,3.759905,0.000105,-0.000004,3.262722,1.348701,-0.000224,791,notcalm
0.106575,0.015088,3.182852,-0.900219,14.12788,-6.982772,-3.525659,-1.292583,-0.395349,0.327889,0.046779,0.000005,0.039654,0.000829,4.823334,0.512458,0.253875,2.581237,34.45109,-1.323041,1953,0.75224,4.768341,3.888011,-0.00349,0.000004,4.232061,0.885677,-0.000145,93,notcalm
0.106575,0.015088,3.182852,-0.900219,14.12788,-6.982772,-3.525659,-1.292583,-0.395349,0.327889,0.046779,0.000005,0.039654,0.000829,4.823334,0.512458,0.253875,2.581237,34.45109,-1.323041,1953,0.75224,4.768341,3.888011,-0.00349,0.000004,4.232061,0.885677,-0.000145,93,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-4.127633,-0.388505,0.301875,0.079103,0.000001,0.078141,0.001632,1.191969,0.458123,0.053122,1.770865,9.90955,0.162723,394,1.108345,4.319535,4.415298,0.001404,-0.000002,3.320916,1.030176,0.000014,1653,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-4.127633,-0.388505,0.301875,0.079103,0.000001,0.078141,0.001632,1.191969,0.458123,0.053122,1.770865,9.90955,0.162723,394,1.108345,4.319535,4.415298,0.001404,-0.000002,3.320916,1.030176,0.000014,1653,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-4.127633,-0.388505,0.301875,0.079103,0.000001,0.078141,0.001632,1.191969,0.458123,0.053122,1.770865,9.90955,0.162723,394,1.108345,4.319535,4.415298,0.001404,-0.000002,3.320916,1.030176,0.000014,1653,notcalm
0.035481,0.011249,-3.685483,0.126204,12.52931,-12.52684,-6.630179,-3.032647,0.512572,0.347852,0.074283,0,0.074886,0.001714,2.684424,0.480806,-0.021669,1.855528,13.0625,-1.167685,2857,0.7851,3.918703,4.487702,0.002575,0.000003,3.323016,1.216548,0.000043,1999,notcalm
0.035481,0.011249,-3.685483,0.126204,12.52931,-12.52684,-6.630179,-3.032647,0.512572,0.347852,0.074283,0,0.074886,0.001714,2.684424,0.480806,-0.021669,1.855528,13.0625,-1.167685,2857,0.7851,3.918703,4.487702,0.002575,0.000003,3.323016,1.216548,0.000043,1999,notcalm
0.035481,0.011249,-3.685483,0.126204,12.52931,-12.52684,-6.630179,-3.032647,0.512572,0.347852,0.074283,0,0.074886,0.001714,2.684424,0.480806,-0.021669,1.855528,13.0625,-1.167685,2857,0.7851,3.918703,4.487702,0.002575,0.000003,3.323016,1.216548,0.000043,1999,notcalm
0.028409,0.012073,-2.808384,-0.331355,3.697644,-5.061733,-5.590195,-0.436144,2.405967,0.117362,0.057253,0.000004,0.051056,0.000428,0.328312,0.411281,0.561663,3.16194,10.54566,-2.445595,826,0.412378,3.688064,3.650588,-0.000458,-0.000005,3.250888,0.971961,0.000016,755,notcalm
0.131685,0.044718,-9.767341,0.769805,17.14507,-2.881164,-2.278229,0.180168,6.155576,0.524501,0.093483,-0.00002,0.123553,0.003125,1.772818,0.368297,0.833117,3.535756,7.842689,-0.931942,2306,0.954784,4.562365,4.301092,-0.002258,0.000003,3.251579,1.008276,-0.000039,2013,notcalm
0.131685,0.044718,-9.767341,0.769805,17.14507,-2.881164,-2.278229,0.180168,6.155576,0.524501,0.093483,-0.00002,0.123553,0.003125,1.772818,0.368297,0.833117,3.535756,7.842689,-0.931942,2306,0.954784,4.562365,4.301092,-0.002258,0.000003,3.251579,1.008276,-0.000039,2013,notcalm
0.070189,0.009507,0.799196,-1.388826,14.18401,-4.624796,-4.139761,-2.9213,-1.790687,0.495463,0.062591,0.000015,0.039871,0.004538,4.119159,0.321052,0.903043,3.377253,29.94273,-0.517153,982,0.499521,4.92395,4.064846,0.002344,-0.000001,5.601206,0.69505,-0.000077,1196,notcalm
0.139425,0.041549,-12.36314,-0.16441,18.19468,-4.654275,-3.789233,0.794354,0.126854,0.630974,0.108092,-0.000005,0.115329,0.007739,1.933339,0.400207,0.486211,2.135706,8.971683,0.345162,723,2.495477,4.144052,3.25732,-0.003181,0.000001,3.254849,1.671522,-0.00017,305,notcalm
