@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric

@data

0.046167,0.035442,0.05828,-53.1956,7.667937,0.405819,1.366343,0.635497,0.281434,0.000251,0.000287,1.56948,2.953048,6.17656,7.545436,0.406276,0.363641,0.481043,0.120703,0.508641,0.647328,1.305833,0.454568,2.565028,0.160627,0.173088,0.035831,0.054978,0.061025,0.493345,4.918893,0.286808,0.363981,0.490661,1.864383,0.112806,0.129952,0.0276,0.013017,0.545399,0.175488,0.11177,0.153318,0.153254,0.21986,0.053218,0.017425,0.027113,0.046371,0.092551,0.215316,19.406802
0.076791,0.059679,0.125396,-52.325599,6.244222,0.699836,2.793727,-0.971709,0.044011,0.000086,0.000076,1.438402,2.608982,9.95136,9.982519,0.420875,0.279687,0.299205,0.138219,0.576679,0.752888,1.256597,0.462777,3.224952,0.14698,0.13853,0.028129,0.078416,0.070135,0.655921,3.36909,0.401684,0.306016,0.44697,2.102318,0.153038,0.099146,0.031381,0.023062,0.664911,0.141036,0.069817,0.174986,0.204161,0.241553,0.043479,0.019393,0.034554,0.040628,0.100594,0.21545,18.121182
0.059548,0.042815,0.081987,-51.267246,6.203686,0.538207,1.725069,0.04871,-0.028312,0.000078,0.000114,1.27593,2.467327,5.883336,6.996141,0.562699,0.530621,0.448889,0.131985,0.583389,0.734669,1.310902,0.367422,1.959812,0.131293,0.131928,0.024773,0.062352,0.061286,0.484208,0.649491,0.349184,0.237361,0.42373,0.777298,0.146561,0.116635,0.016773,0.031097,0.736435,0.093325,0.104743,0.114647,0.171199,0.14107,0.031874,0.017014,0.026801,0.046373,0.095007,0.219101,31.351543
0.061628,0.050243,0.083314,-54.103204,7.717998,0.312037,0.700668,0.389359,0.535304,0.000074,0.000084,1.531739,2.853145,11.998735,9.629105,0.336923,0.34619,0.249423,0.146099,0.5247,0.698276,1.390538,0.434571,2.588431,0.132207,0.133289,0.020195,0.049429,0.069801,0.938599,12.72387,0.377917,0.341014,0.452784,2.12962,0.193271,0.123216,0.026204,0.022036,0.837458,0.121387,0.135104,0.19424,0.20042,0.198988,0.052829,0.01861,0.0336,0.045173,0.108644,0.214647,11.930819
0.05478,0.04356,0.06775,-49.781594,5.776916,0.556071,1.855319,0.304434,0.105723,0.000153,0.000382,1.50808,3.064309,10.301961,11.935506,0.297473,0.362218,0.254108,0.131479,0.561082,0.751481,1.3203,0.387273,2.61022,0.100597,0.103452,0.025895,0.032761,0.045521,0.47578,7.379821,0.338836,0.350155,0.508481,2.327033,0.142789,0.181391,0.028921,0.013829,0.506982,0.103955,0.103461,0.131477,0.169142,0.306243,0.062447,0.016726,0.0283,0.039098,0.099154,0.21434,15.37202
0.043885,0.037489,0.058325,-54.607626,8.853653,-0.572746,1.748962,0.705294,0.858533,0.000135,0.000226,1.506461,2.987334,6.267406,8.270814,0.40639,0.315013,0.454623,0.120289,0.488447,0.646563,1.288921,0.430316,3.53101,0.161218,0.156624,0.02912,0.056766,0.063199,0.669397,7.202526,0.375418,0.338052,0.430945,1.568747,0.147245,0.104335,0.02723,0.010712,0.677838,0.122161,0.097856,0.096227,0.157011,0.29838,0.040557,0.017412,0.02485,0.032771,0.092914,0.216679,29.180106
0.044854,0.032212,0.070372,-55.033545,6.873764,0.308316,1.339764,0.085659,0.221286,0.000101,0.000075,1.542536,2.563932,7.342894,9.672391,0.479057,0.443228,0.402268,0.12106,0.544877,0.711967,1.333096,0.450315,2.287976,0.158824,0.161199,0.032407,0.065133,0.072389,0.416678,3.365323,0.292762,0.328849,0.334457,1.271549,0.116883,0.101075,0.026022,0.029956,0.526714,0.16031,0.091819,0.132157,0.134836,0.16314,0.04385,0.015698,0.026902,0.038727,0.097163,0.216594,15.042573
0.057012,0.044675,0.078266,-52.855728,7.581747,1.137952,2.08404,0.388471,0.061316,0.000256,0.000235,1.505148,2.685332,7.367596,9.658898,0.454704,0.480766,0.357542,0.114607,0.557224,0.70974,1.315228,0.406263,2.272406,0.143825,0.153604,0.021084,0.057935,0.067183,1.072561,2.336336,0.297276,0.286035,0.291489,1.621825,0.149742,0.096818,0.017641,0.050527,0.943259,0.135818,0.099143,0.125571,0.157362,0.138567,0.038693,0.021959,0.03419,0.046271,0.100764,0.206286,14.521107
0.117523,0.08166,0.187669,-44.261032,4.03765,0.453583,0.733494,0.989591,0.164028,0.000456,0.000459,1.4602,2.591505,7.718563,9.916875,0.49483,0.49053,0.296756,0.172942,0.603798,0.75158,1.427801,0.399444,2.228423,0.138019,0.129504,0.030329,0.049373,0.052526,0.576722,1.017758,0.306011,0.297426,0.326637,1.356909,0.105975,0.110092,0.02969,0.026729,0.502153,0.099769,0.078233,0.100486,0.21637,0.183797,0.035055,0.020738,0.03221,0.04258,0.10235,0.212493,35.182013
0.043999,0.028753,0.046998,-52.916362,6.364579,0.457196,2.834306,-0.475977,0.090893,0.00009,0.000107,1.467606,2.76529,5.667808,6.771821,0.379293,0.503419,0.442727,0.126042,0.593596,0.730814,1.2864,0.377635,2.305547,0.13089,0.13729,0.021427,0.055331,0.045841,0.322337,1.121945,0.342359,0.265743,0.377811,0.828602,0.134297,0.112386,0.02157,0.008545,0.491866,0.128254,0.084748,0.131217,0.125828,0.270223,0.043224,0.018641,0.031877,0.043151,0.091389,0.215902,31.81154
0.057347,0.043979,0.083001,-50.266771,5.932826,0.465161,1.684225,0.606289,0.323166,0.000263,0.000241,1.643973,2.93409,10.050373,3.872013,0.341981,0.308733,0.162781,0.138481,0.541385,0.687541,1.27594,0.404178,3.03704,0.167092,0.160581,0.040342,0.05445,0.054824,0.759747,5.070282,0.289755,0.248777,0.397603,2.184018,0.140315,0.115354,0.034462,0.016157,0.521706,0.11979,0.122838,0.110776,0.135986,0.205705,0.038056,0.017455,0.023958,0.039556,0.095402,0.226803,21.58549
0.038423,0.032117,0.049432,-59.226595,7.313692,0.763947,2.163058,0.926909,0.815112,0.000108,0.000076,1.638745,2.79758,8.764527,8.15199,0.34294,0.390818,0.362156,0.098305,0.520366,0.70533,1.329991,0.37161,2.843531,0.174627,0.184452,0.024791,0.051791,0.060846,0.755479,3.307779,0.335659,0.267889,0.363413,1.314145,0.133175,0.137492,0.025221,0.032756,0.794322,0.124401,0.113621,0.120857,0.183736,0.219669,0.046693,0.022222,0.031489,0.034241,0.096292,0.207744,7.920908
0.05485,0.038922,0.060534,-53.876515,5.990098,1.70177,1.181955,0.259378,0.388689,0.000061,0.000065,1.432494,2.710628,9.159441,12.292755,0.377485,0.360398,0.313027,0.118953,0.56712,0.79179,1.339713,0.357096,2.697073,0.12843,0.120137,0.022252,0.04885,0.068129,0.651309,4.39892,0.34999,0.435568,0.512561,1.374815,0.143239,0.16233,0.022981,0.019892,0.50524,0.112486,0.075958,0.143602,0.231993,0.18298,0.061179,0.019405,0.032353,0.048489,0.10234,0.208072,26.03033
0.047541,0.033006,0.057882,-55.541472,6.416503,0.607726,1.863117,0.698223,0.07024,0.000052,0.000061,1.460477,2.75558,9.187187,10.553303,0.466729,0.457736,0.304033,0.113931,0.565236,0.718997,1.334091,0.382548,2.240565,0.138828,0.144633,0.023766,0.059891,0.062621,0.515262,3.695368,0.293627,0.271921,0.448736,2.185962,0.129038,0.134925,0.026727,0.027784,0.542069,0.102181,0.079111,0.143583,0.166953,0.214604,0.039002,0.017638,0.030064,0.04124,0.098233,0.213629,16.482425
0.044085,0.033639,0.055991,-53.360379,7.139708,1.426175,1.392073,0.69605,-0.097059,0.000133,0.000249,1.546722,2.457427,10.185474,9.927831,0.539725,0.547075,0.29658,0.113711,0.547321,0.695206,1.330171,0.364854,2.320968,0.131208,0.130687,0.017773,0.060258,0.074693,0.608421,5.592265,0.322876,0.25011,0.418485,1.807858,0.121727,0.097676,0.015751,0.021549,0.614513,0.243817,0.104093,0.118197,0.213248,0.201269,0.062171,0.015584,0.029519,0.037776,0.099142,0.210689,12.137804
0.06526,0.052499,0.085733,-52.117389,8.232441,-0.33918,1.202546,-0.212145,-0.461253,0.000083,0.000134,1.479262,2.619835,6.789432,8.480143,0.489741,0.418174,0.386775,0.157106,0.500893,0.686397,1.290109,0.379415,2.809877,0.155917,0.167351,0.030125,0.045465,0.060557,0.98942,3.575432,0.288645,0.412765,0.327888,2.036228,0.129655,0.133666,0.029373,0.01132,0.596134,0.189285,0.077375,0.108607,0.182886,0.278779,0.049336,0.016873,0.024432,0.035892,0.097699,0.21571,16.214432
0.115478,0.076099,0.184759,-44.825,3.647619,0.79617,0.399726,-0.355255,-0.059625,0.00031,0.000223,1.460674,2.58131,8.354073,11.058776,0.461794,0.340504,0.29803,0.192017,0.6426,0.817626,1.377075,0.456154,1.867059,0.115564,0.130957,0.026992,0.041442,0.048001,0.471511,0.529399,0.307234,0.296054,0.277477,1.267079,0.143674,0.082311,0.030825,0.015364,0.238904,0.075976,0.057725,0.149264,0.105983,0.27937,0.029827,0.019528,0.033107,0.046616,0.105646,0.212997,44.604729
0.065121,0.041104,0.08372,-49.084464,4.32384,0.901509,1.378779,0.762294,0.068998,0.000259,0.00024,1.519637,2.719083,7.933621,11.0578,0.494588,0.505809,0.290422,0.123294,0.620975,0.788495,1.389255,0.434583,2.415269,0.146521,0.150753,0.023302,0.051759,0.062313,0.439116,2.792402,0.275131,0.31164,0.384212,2.113846,0.118844,0.128935,0.019419,0.024951,0.34808,0.118842,0.10051,0.109121,0.143984,0.18585,0.040187,0.018792,0.031419,0.043049,0.104138,0.217512,39.29138
0.048648,0.035041,0.059643,-50.288105,6.344716,1.627557,1.25714,0.204332,0.295356,0.000433,0.000429,1.545837,3.110097,8.193575,9.915665,0.411175,0.379551,0.357165,0.123276,0.545398,0.728721,1.323408,0.429405,2.516054,0.140599,0.135064,0.031472,0.064822,0.084196,0.920363,2.534673,0.300543,0.356527,0.363861,1.516313,0.11087,0.109168,0.027385,0.01613,0.461897,0.125272,0.090479,0.138235,0.195867,0.300522,0.041699,0.014633,0.030448,0.039379,0.098086,0.210635,21.30256
0.035242,0.023491,0.044686,-60.671303,7.249784,1.475932,2.106001,0.664313,-0.097666,0.000012,0.000013,1.431042,3.112033,6.091593,8.485306,0.396904,0.395561,0.451409,0.120247,0.569714,0.701933,1.412299,0.395998,2.886459,0.14719,0.131565,0.019297,0.050619,0.051596,0.440379,0.438097,0.271737,0.233345,0.326007,0.792551,0.129598,0.113985,0.015658,0.003596,0.450596,0.125958,0.082149,0.109054,0.145256,0.195491,0.030934,0.016688,0.030134,0.042193,0.10619,0.218275,14.809781
0.027082,0.020527,0.031766,-61.98101,6.357751,0.471513,1.692485,1.028572,0.566227,0.000056,0.000061,1.591187,2.666061,5.609426,5.65205,0.494445,0.534448,0.55889,0.068015,0.531664,0.697688,1.327418,0.463587,2.215658,0.179945,0.199667,0.028266,0.059903,0.078368,0.653333,2.499573,0.305288,0.345888,0.34903,1.005201,0.162718,0.10359,0.02466,0.025688,0.936642,0.148221,0.082154,0.11752,0.131259,0.188776,0.048894,0.016431,0.033657,0.045451,0.099382,0.219033,8.039026
0.040471,0.030356,0.050017,-52.496472,7.002203,0.631512,2.105441,0.633245,0.736208,0.00028,0.000227,1.450853,2.979962,6.674679,8.866273,0.401196,0.435533,0.423304,0.103577,0.539358,0.724687,1.360849,0.434939,2.456757,0.146982,0.145673,0.022215,0.059138,0.06162,0.754859,3.200276,0.33472,0.364472,0.328399,1.357626,0.117547,0.110235,0.030492,0.010326,0.491748,0.130189,0.091266,0.111214,0.162951,0.146303,0.043357,0.017169,0.032844,0.037737,0.097137,0.213214,18.107082
0.07233,0.060292,0.109063,-55.411072,6.192542,0.260638,1.915264,0.669154,-0.018644,0.000061,0.000067,1.425033,3.060877,8.169327,8.842673,0.313429,0.328863,0.308076,0.147633,0.551641,0.719889,1.344052,0.437726,2.780499,0.144189,0.150951,0.03291,0.052748,0.067083,0.598325,4.992076,0.373874,0.301308,0.465894,1.975447,0.173986,0.133008,0.026061,0.040877,0.595955,0.146253,0.097572,0.178365,0.167239,0.207654,0.036299,0.01903,0.034445,0.042184,0.098003,0.216572,12.396349
0.067142,0.057372,0.100776,-60.294098,8.514495,-1.311145,0.45645,0.204372,0.056844,0.000026,0.000023,1.519485,2.496486,8.227466,10.295421,0.526182,0.459454,0.343591,0.166614,0.489289,0.641156,1.318153,0.433042,2.262161,0.147469,0.156234,0.023499,0.036008,0.050093,1.375309,28.810705,0.282368,0.281709,0.443447,1.856949,0.141483,0.144302,0.052402,0.0246,0.783481,0.096312,0.078241,0.162158,0.218766,0.28304,0.047681,0.026086,0.034282,0.050794,0.101646,0.214222,18.028189
0.070715,0.055507,0.103309,-51.982385,6.708365,0.363504,0.517938,0.270765,0.368101,0.000058,0.000079,1.547578,2.572812,7.37649,8.585496,0.496007,0.438908,0.341495,0.157371,0.543744,0.737943,1.406313,0.479881,2.457467,0.146391,0.146322,0.031,0.049275,0.057074,0.410167,3.096333,0.281927,0.273781,0.313539,1.243308,0.112183,0.093724,0.021404,0.035226,0.513108,0.09574,0.085824,0.108429,0.148111,0.161366,0.033271,0.01821,0.023946,0.038315,0.108184,0.217935,20.9429
0.043919,0.035035,0.05686,-54.5865,8.44099,-0.345487,1.748426,0.395574,0.122532,0.000133,0.000185,1.508944,2.772923,6.885203,9.488596,0.393111,0.358378,0.424927,0.118058,0.47624,0.663489,1.256976,0.378083,2.50805,0.145189,0.152312,0.024717,0.044672,0.053699,0.87586,7.228559,0.382686,0.392842,0.615758,2.459151,0.179431,0.185587,0.024838,0.009811,0.593755,0.155553,0.110582,0.148429,0.212282,0.249433,0.062843,0.017382,0.031611,0.036396,0.094683,0.217889,23.324539
0.053028,0.037202,0.065162,-55.272917,6.43289,0.404443,1.15805,0.222289,0.049436,0.00004,0.000046,1.493772,2.867567,10.915106,13.733616,0.363686,0.428324,0.256374,0.132666,0.552696,0.71784,1.33427,0.425298,2.684592,0.121407,0.113109,0.027134,0.038329,0.049763,0.622577,2.421684,0.329118,0.285869,0.34559,2.545381,0.120929,0.113616,0.02812,0.01025,0.430868,0.116077,0.092633,0.126423,0.15007,0.195464,0.04118,0.021057,0.029665,0.040519,0.101004,0.21035,13.480924
0.052738,0.040438,0.064917,-49.534615,7.710737,0.237355,1.190152,0.0799,0.21654,0.000139,0.000144,1.461295,2.573681,6.885187,11.491907,0.519035,0.414464,0.343565,0.146528,0.524066,0.721417,1.343428,0.379675,2.536218,0.131993,0.115784,0.020465,0.032872,0.041616,0.426619,4.306977,0.283282,0.343177,0.54892,1.316882,0.10744,0.19041,0.024757,0.003784,0.535143,0.097373,0.069859,0.113746,0.192311,0.198443,0.050861,0.01722,0.027968,0.037807,0.107908,0.218218,24.432277
0.077901,0.054574,0.134555,-49.259624,3.471489,-0.937241,1.316631,0.715327,0.667624,0.000396,0.000373,1.468776,2.807793,8.723966,9.450743,0.474693,0.406056,0.257328,0.16402,0.60018,0.739702,1.383401,0.435494,2.767187,0.159552,0.1591,0.049089,0.055827,0.050354,0.989034,11.42059,0.281013,0.250226,0.322632,1.553256,0.116454,0.100767,0.051678,0.009712,0.272849,0.164671,0.07769,0.101996,0.165378,0.164945,0.033165,0.035221,0.034325,0.041322,0.104093,0.212485,62.94614
0.078399,0.057965,0.121293,-50.098386,4.784186,0.72945,2.1503,-0.072251,0.057797,0.000179,0.000155,1.506318,2.627671,6.351042,8.91137,0.480235,0.503322,0.386043,0.135108,0.607181,0.768753,1.333502,0.446678,2.541828,0.162634,0.138163,0.030521,0.067694,0.073601,0.737756,4.332102,0.282714,0.307256,0.353093,1.472251,0.130528,0.118888,0.027662,0.021599,0.39431,0.097857,0.077777,0.124875,0.148312,0.152206,0.039334,0.023061,0.037377,0.045431,0.103082,0.211476,15.906849
0.045371,0.028419,0.054934,-49.741488,5.862065,0.692456,1.421585,0.281821,0.084183,0.000357,0.000297,1.595906,2.284582,5.425138,7.537393,0.633669,0.561138,0.434912,0.120189,0.579574,0.762857,1.369163,0.437526,1.941874,0.155267,0.14214,0.020537,0.051406,0.058472,0.321322,0.416257,0.247184,0.217155,0.275678,1.202946,0.090004,0.099557,0.015823,0.021362,0.583998,0.063631,0.107703,0.108642,0.128697,0.149415,0.030694,0.021702,0.036423,0.044297,0.107194,0.217958,33.852658
0.040961,0.029193,0.044883,-57.670782,7.244246,0.387613,2.42061,0.299327,0.35063,0.000023,0.000024,1.487518,2.433946,6.78207,8.278078,0.536829,0.51907,0.450595,0.116629,0.569444,0.703862,1.327561,0.400281,2.172467,0.142908,0.137296,0.019138,0.055018,0.051843,0.38697,0.64768,0.232249,0.293406,0.344529,1.052018,0.112094,0.111386,0.01716,0.006858,0.481436,0.113722,0.087021,0.111169,0.172423,0.132063,0.043721,0.016951,0.030125,0.042179,0.103394,0.217415,16.298414
0.055379,0.042318,0.081403,-51.238443,6.696529,1.235921,1.231039,0.923262,0.422284,0.000301,0.000246,1.556144,3.10186,7.63162,9.535244,0.3139,0.362886,0.356381,0.117382,0.540795,0.722374,1.379864,0.448721,2.908394,0.149402,0.139004,0.030089,0.063997,0.082049,0.778358,6.157099,0.329483,0.345832,0.385294,1.172436,0.106259,0.094612,0.01894,0.034213,0.867527,0.190214,0.085565,0.091727,0.145432,0.193314,0.049004,0.023186,0.030485,0.038859,0.104821,0.210811,25.689512
0.017807,0.012759,0.186048,-58.427242,8.369413,2.384049,1.027513,0.370944,0.291128,0.000396,0.000433,1.454119,2.426,3.745648,4.627814,0.597925,0.565721,0.641946,0.069161,0.478269,0.702714,1.406924,0.388802,1.137799,0.14862,0.154326,0.028302,0.077272,0.101107,0.688671,0.666002,0.215805,0.271992,0.511782,0.51313,0.087467,0.153973,0.013348,0.007986,0.550444,0.091468,0.075244,0.109818,0.180483,0.118452,0.029903,0.014835,0.019582,0.028595,0.104397,0.219627,32.503606
0.046344,0.03147,0.065354,-48.777552,7.17936,-0.209391,0.662396,-0.518833,0.01215,0.000325,0.000336,1.432452,2.664468,7.359148,8.670442,0.481243,0.385757,0.379612,0.158803,0.520589,0.718958,1.320368,0.436446,2.376805,0.123854,0.120735,0.022984,0.043761,0.053159,0.567065,0.701136,0.254841,0.293494,0.357628,1.204231,0.09723,0.106787,0.02509,0.003996,0.444998,0.087079,0.071951,0.099751,0.108017,0.209455,0.037757,0.01792,0.033212,0.03879,0.099673,0.215162,36.347156
0.025358,0.017355,0.162783,-54.439207,6.467996,1.481521,1.175632,-0.210597,-0.351743,0.000646,0.000646,1.648329,2.891092,6.352282,6.984719,0.390996,0.50502,0.469505,0.09173,0.553604,0.744287,1.336676,0.424171,2.391436,0.167396,0.192603,0.032887,0.081908,0.08932,0.620478,0.370016,0.347011,0.326545,0.354989,1.074424,0.144845,0.134502,0.020581,0.011584,0.535651,0.16134,0.088544,0.120404,0.144069,0.159891,0.049971,0.012802,0.023822,0.042742,0.103796,0.220144,68.5431
0.092459,0.054021,0.176926,-48.238453,2.659112,0.266811,1.270743,0.2419,-0.023676,0.000246,0.000206,1.508797,2.445183,6.031415,7.89551,0.552933,0.541305,0.44423,0.156523,0.656359,0.822578,1.377913,0.428133,2.7375,0.145372,0.150396,0.036295,0.047932,0.058808,0.257271,0.567551,0.246545,0.245409,0.328352,1.180164,0.108979,0.097505,0.022938,0.012871,0.292601,0.102703,0.083507,0.112776,0.134044,0.135967,0.038444,0.023902,0.034643,0.044708,0.10222,0.214325,31.192563
0.035311,0.027808,0.045621,-60.964256,9.604001,1.62431,1.031331,0.272921,0.025072,0.000017,0.000018,1.495322,2.372341,6.45441,6.182934,0.491709,0.380656,0.453276,0.116306,0.482921,0.649448,1.347757,0.362619,1.625674,0.131629,0.141362,0.020985,0.047476,0.061184,0.950487,0.60228,0.247591,0.23905,0.399728,0.996476,0.098256,0.149334,0.020761,0.005033,0.784037,0.102426,0.084011,0.108623,0.114657,0.219952,0.040581,0.012116,0.025953,0.032462,0.103702,0.21438,8.421918
0.073233,0.05971,0.111034,-51.991633,7.514315,0.021803,1.10576,0.363373,0.135856,0.000105,0.000137,1.318381,3.119883,7.469969,8.446878,0.302621,0.329811,0.450775,0.144713,0.513294,0.689938,1.296016,0.477396,2.712485,0.164495,0.183226,0.038909,0.06062,0.078904,0.983245,6.911523,0.382507,0.265555,0.393998,2.122675,0.138455,0.109215,0.026728,0.031883,0.69299,0.12225,0.077501,0.11484,0.134917,0.198687,0.037138,0.023215,0.03106,0.040318,0.088863,0.212354,18.534367
0.03337,0.024864,0.041644,-54.434955,8.720485,1.450682,1.405582,0.636454,0.516558,0.000396,0.000395,1.382727,3.304897,4.466775,4.44381,0.363436,0.27935,0.646809,0.105681,0.453242,0.6393,1.297467,0.347332,2.024661,0.166582,0.163916,0.016009,0.060086,0.077594,1.026233,2.177493,0.268239,0.331288,0.623285,1.114927,0.124497,0.153886,0.017983,0.004871,0.714397,0.137798,0.08753,0.130197,0.263137,0.320746,0.03329,0.025037,0.03181,0.034738,0.09796,0.219082,38.620917
0.028469,0.016816,0.073278,-52.985611,5.733589,0.211426,2.1515,1.040144,0.829172,0.000932,0.000968,1.518197,2.349326,8.569156,8.90631,0.582897,0.521421,0.450667,0.067896,0.572279,0.724153,1.317809,0.398685,2.472392,0.185738,0.176448,0.023201,0.063696,0.070999,1.019805,0.323607,0.253308,0.274733,0.325375,1.344661,0.12553,0.121262,0.017673,0.009297,0.498391,0.136335,0.088776,0.147615,0.135789,0.178022,0.033024,0.017929,0.02578,0.036418,0.09773,0.215646,67.550611
0.040658,0.021294,0.081581,-49.193773,6.017578,1.230478,1.155989,0.66147,0.39473,0.000689,0.000637,1.469392,2.771085,6.369714,8.051707,0.498038,0.519686,0.422451,0.117073,0.570841,0.777509,1.422083,0.400288,1.729436,0.122306,0.105564,0.019729,0.03386,0.058576,0.349282,0.555037,0.245382,0.24096,0.4153,0.84406,0.106356,0.128512,0.015017,0.011219,0.388189,0.053982,0.074173,0.103105,0.149285,0.265671,0.038466,0.016013,0.03018,0.03989,0.112188,0.216715,59.204317
0.051671,0.037729,0.066767,-50.60391,7.160998,0.669588,0.862693,0.497981,0.259933,0.000206,0.000171,1.515737,2.897669,9.959482,10.323572,0.391427,0.408004,0.305218,0.135717,0.528747,0.708705,1.365129,0.402603,2.372721,0.13021,0.13152,0.026092,0.044314,0.057782,0.345423,1.632451,0.255634,0.271757,0.33119,1.455841,0.104125,0.113086,0.019738,0.024573,0.572126,0.136415,0.078404,0.122071,0.176468,0.174372,0.037509,0.018279,0.028248,0.036113,0.100475,0.213694,16.023138
0.077659,0.053981,0.102624,-50.044907,5.423786,0.757663,0.611987,0.359541,0.083264,0.000121,0.000162,1.505734,2.696861,8.217575,9.647005,0.468621,0.452818,0.340124,0.151676,0.577907,0.768036,1.37914,0.444528,1.870529,0.133124,0.129043,0.027335,0.055606,0.071537,0.764999,6.885368,0.259035,0.358302,0.360199,1.400892,0.125063,0.124558,0.02839,0.0296,0.537328,0.087598,0.081053,0.091963,0.147144,0.266867,0.047094,0.016536,0.030852,0.042119,0.100819,0.21225,26.894852
0.056877,0.039833,0.072947,-52.544545,5.556998,0.084497,1.059534,0.146894,0.724701,0.000082,0.000087,1.460925,2.68466,8.367767,9.949665,0.479529,0.468992,0.366544,0.142129,0.586415,0.74698,1.366057,0.446828,2.135897,0.131104,0.140246,0.034655,0.048793,0.05625,0.773538,4.4496,0.305601,0.232653,0.369111,1.357991,0.158585,0.121457,0.029946,0.011624,0.376707,0.127367,0.076657,0.159003,0.193711,0.231714,0.039683,0.018031,0.037706,0.038779,0.096651,0.209794,16.662711
0.063518,0.047291,0.094312,-56.873305,5.606417,0.982948,1.227294,0.606489,0.189081,0.000052,0.000047,1.489116,2.621543,6.512502,9.377605,0.506878,0.452937,0.425222,0.142607,0.575268,0.729767,1.383775,0.436287,2.371923,0.146301,0.139146,0.025727,0.051032,0.053782,1.114279,282.347617,0.379882,0.322224,0.401393,1.87958,0.194532,0.172835,0.035768,0.022159,0.494772,0.120223,0.088368,0.126078,0.124099,0.183955,0.051373,0.028816,0.03875,0.04679,0.1088,0.217682,14.525078
0.052238,0.040929,0.066139,-55.020869,6.38957,0.612871,1.644766,0.961043,0.354374,0.000085,0.000117,1.405562,3.240905,6.290737,7.285105,0.330932,0.412361,0.442149,0.112141,0.541074,0.722702,1.356504,0.412697,2.309053,0.146336,0.135516,0.023166,0.055634,0.064713,1.147121,5.427702,0.502444,0.336953,0.702936,2.730513,0.216804,0.208337,0.029889,0.052709,0.828723,0.13196,0.114431,0.209359,0.268135,0.203422,0.070163,0.025716,0.04285,0.045879,0.106547,0.22009,11.740319
0.05719,0.041263,0.07057,-53.979365,6.296558,1.477552,1.140136,0.777171,-0.006421,0.000058,0.000049,1.440415,2.547306,7.423916,8.535911,0.499924,0.45124,0.379322,0.121267,0.556329,0.747246,1.38046,0.389388,2.407592,0.134674,0.137094,0.025001,0.059195,0.074835,0.463511,1.41409,0.244005,0.277813,0.37839,1.234491,0.11657,0.106775,0.025451,0.03395,0.618941,0.127953,0.075544,0.13862,0.14387,0.210761,0.03942,0.014943,0.028128,0.034933,0.097697,0.216611,15.534133
0.023444,0.014131,0.137718,-55.970685,6.798635,1.41729,2.268993,0.292615,0.054559,0.000314,0.000321,1.581015,2.855555,7.363793,7.036809,0.416811,0.437513,0.411174,0.080113,0.568427,0.713376,1.313265,0.41775,2.376078,0.14772,0.16075,0.019704,0.070789,0.079081,0.525497,0.496798,0.254198,0.248612,0.37661,1.474573,0.13094,0.107851,0.018194,0.02008,0.438169,0.141793,0.079792,0.149252,0.144405,0.227216,0.036245,0.019372,0.031828,0.037828,0.093634,0.213889,11.296831
0.033746,0.023417,0.035767,-50.868662,6.939938,1.621073,1.764853,0.706556,0.508743,0.000602,0.000662,1.435246,2.557435,5.085734,6.628657,0.490704,0.523232,0.5099,0.095456,0.564778,0.734709,1.383171,0.347864,1.628768,0.125699,0.127257,0.022848,0.064908,0.071098,0.4067,0.534086,0.27546,0.298221,0.446637,1.099141,0.114074,0.195146,0.01651,0.007842,0.489347,0.092908,0.084821,0.132305,0.136556,0.217226,0.049349,0.018419,0.02276,0.039168,0.104174,0.216109,68.233628
0.058353,0.030617,0.059645,-46.757452,4.025075,0.913875,1.771482,0.597558,0.29378,0.000657,0.000672,1.500608,2.490706,8.506606,11.504102,0.529353,0.537137,0.326824,0.11621,0.63891,0.786288,1.386124,0.382425,2.01857,0.122276,0.131838,0.02309,0.043587,0.053674,0.484033,0.333621,0.247805,0.265433,0.330358,1.559221,0.101182,0.104996,0.02009,0.012146,0.329111,0.087183,0.078524,0.115085,0.123021,0.186629,0.039896,0.02268,0.036269,0.045037,0.099682,0.210401,53.944331
0.061555,0.047092,0.116929,-51.768365,6.064864,0.626652,0.777612,0.139586,-0.393528,0.00047,0.00042,1.496146,3.290513,5.074735,7.375206,0.352239,0.425078,0.508696,0.131093,0.550014,0.73182,1.350871,0.504737,2.505295,0.16079,0.16225,0.035125,0.080705,0.096499,0.853191,40.254086,0.267665,0.331624,0.41519,0.671094,0.133222,0.123367,0.030718,0.013454,0.483606,0.11504,0.085125,0.14144,0.17172,0.181127,0.050812,0.014321,0.029712,0.037419,0.103284,0.21464,72.069248
