@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {happy,nothappy}

@data

0.04148,-53.963088,-0.459717,1.779228,4.334365,0.329737,0.149276,0.42905,-5.046969,0.553338,0.208814,0.157585,0.158672,6.187084,0.907016,0.295022,0.466804,0.00003,0.971979,0.200336,0.436509,0.865668,1.221992,0.164894,0.091004,0.072902,0.08001,0.074343,0.037159,0.0615,0.086536,0.087879,4.154301,0.000062,0.394687,0.159446,0.33124,0.031576,0.04047,0.025309,0.028303,0.02121,0.019787,0.216692,11.701527,22.396295,16.199639,1.004332,nothappy
0.042719,-50.454959,0.905217,1.796855,3.598833,0.275581,0.153205,0.457186,-4.390016,0.38147,0.167486,0.159395,0.150237,7.671484,0.874124,0.237499,0.17209,0.000135,0.218662,0.218758,0.429617,0.511202,1.907452,0.106562,0.103371,0.078071,0.098004,0.101979,0.037144,0.056071,0.080825,0.094007,3.537077,0.00016,0.114501,0.149667,0.177195,0.047288,0.02517,0.029945,0.031749,0.030475,0.029807,0.21575,19.991112,41.641101,19.065789,1.005657,nothappy
0.123631,-48.275058,-1.902,1.943065,3.935154,0.141578,0.230318,0.498448,-9.842048,0.545637,0.17722,0.156637,0.139792,5.9221,0.839783,0.336264,0.704734,0.000238,0.911917,0.173948,0.771454,1.018852,6.65078,0.158735,0.153936,0.154089,0.159496,0.113292,0.052694,0.061637,0.069847,0.089238,3.523599,0.000341,0.323433,0.177589,0.483691,0.046512,0.056803,0.037356,0.037381,0.031691,0.043232,0.208612,24.981818,25.659347,19.338286,1.003241,nothappy
0.049374,-49.900773,-0.789848,1.772796,4.138202,0.367031,0.167174,0.401704,-9.225097,0.439558,0.182728,0.169332,0.16099,5.718113,1.124967,0.339736,0.402551,0.00006,0.512378,0.187885,0.467934,0.603936,1.751448,0.110604,0.085396,0.114741,0.070569,0.065159,0.034307,0.054655,0.067902,0.081504,3.988364,0.000059,0.35404,0.119729,0.175182,0.040422,0.030478,0.023284,0.025718,0.029054,0.021529,0.216246,16.737423,29.337229,18.612805,1.003722,nothappy
0.08169,-45.012041,-0.777791,1.815899,4.56918,0.329896,0.208833,0.443446,-6.542589,0.357905,0.1928,0.158658,0.15721,5.322787,1.098527,0.416494,0.129139,0.000252,0.533273,0.208229,0.342032,0.650557,1.123432,0.104484,0.085725,0.092908,0.089226,0.084071,0.04052,0.065318,0.079567,0.10259,3.331724,0.000208,0.297167,0.155281,0.170171,0.036972,0.020086,0.024481,0.030414,0.029018,0.019862,0.213451,80.837246,29.332208,66.900112,1.005158,nothappy
0.064294,-48.558732,0.293358,1.940752,4.137628,0.219896,0.166462,0.466715,-6.283275,0.481452,0.181474,0.149613,0.140004,5.707298,1.359256,0.385448,0.517871,0.000083,0.905056,0.208687,0.663905,0.808071,4.940315,0.144205,0.133108,0.119544,0.104918,0.122305,0.053405,0.071971,0.083066,0.092254,3.912098,0.000107,0.426344,0.204012,0.288295,0.043013,0.039331,0.029072,0.025171,0.025431,0.0304,0.215328,14.724732,20.121782,16.857065,1.002506,nothappy
0.064294,-48.558732,0.293358,1.940752,4.137628,0.219896,0.166462,0.466715,-6.283275,0.481452,0.181474,0.149613,0.140004,5.707298,1.359256,0.385448,0.517871,0.000083,0.905056,0.208687,0.663905,0.808071,4.940315,0.144205,0.133108,0.119544,0.104918,0.122305,0.053405,0.071971,0.083066,0.092254,3.912098,0.000107,0.426344,0.204012,0.288295,0.043013,0.039331,0.029072,0.025171,0.025431,0.0304,0.215328,14.724732,20.121782,16.857065,1.002506,nothappy
0.064294,-48.558732,0.293358,1.940752,4.137628,0.219896,0.166462,0.466715,-6.283275,0.481452,0.181474,0.149613,0.140004,5.707298,1.359256,0.385448,0.517871,0.000083,0.905056,0.208687,0.663905,0.808071,4.940315,0.144205,0.133108,0.119544,0.104918,0.122305,0.053405,0.071971,0.083066,0.092254,3.912098,0.000107,0.426344,0.204012,0.288295,0.043013,0.039331,0.029072,0.025171,0.025431,0.0304,0.215328,14.724732,20.121782,16.857065,1.002506,nothappy
0.064294,-48.558732,0.293358,1.940752,4.137628,0.219896,0.166462,0.466715,-6.283275,0.481452,0.181474,0.149613,0.140004,5.707298,1.359256,0.385448,0.517871,0.000083,0.905056,0.208687,0.663905,0.808071,4.940315,0.144205,0.133108,0.119544,0.104918,0.122305,0.053405,0.071971,0.083066,0.092254,3.912098,0.000107,0.426344,0.204012,0.288295,0.043013,0.039331,0.029072,0.025171,0.025431,0.0304,0.215328,14.724732,20.121782,16.857065,1.002506,nothappy
0.064294,-48.558732,0.293358,1.940752,4.137628,0.219896,0.166462,0.466715,-6.283275,0.481452,0.181474,0.149613,0.140004,5.707298,1.359256,0.385448,0.517871,0.000083,0.905056,0.208687,0.663905,0.808071,4.940315,0.144205,0.133108,0.119544,0.104918,0.122305,0.053405,0.071971,0.083066,0.092254,3.912098,0.000107,0.426344,0.204012,0.288295,0.043013,0.039331,0.029072,0.025171,0.025431,0.0304,0.215328,14.724732,20.121782,16.857065,1.002506,nothappy
0.038678,-52.228901,0.930555,1.929307,3.932571,0.312226,0.136532,0.452659,-3.101557,0.459373,0.177094,0.168824,0.170491,7.054993,1.050893,0.298281,0.294427,0.000157,0.268678,0.217286,0.471488,0.67597,1.346916,0.172105,0.097555,0.08777,0.100466,0.079652,0.047704,0.068823,0.075688,0.094031,3.940429,0.00029,0.171321,0.195363,0.238272,0.038721,0.035648,0.033687,0.025575,0.02368,0.020657,0.215445,39.18363,16.009219,32.066194,1.003835,nothappy
0.048454,-48.26393,1.329004,1.718593,4.05844,0.365429,0.152018,0.360217,-14.054066,0.465689,0.195992,0.174708,0.180073,5.624492,0.847843,0.315172,0.206988,0.000083,0.316593,0.186957,0.463567,0.752123,2.534857,0.093213,0.12872,0.079824,0.061525,0.066022,0.033178,0.046292,0.072717,0.085094,3.608218,0.000028,0.267258,0.109019,0.341109,0.041272,0.027808,0.026931,0.025575,0.021812,0.036963,0.209157,31.349446,37.135583,26.228802,1.003319,nothappy
0.048454,-48.26393,1.329004,1.718593,4.05844,0.365429,0.152018,0.360217,-14.054066,0.465689,0.195992,0.174708,0.180073,5.624492,0.847843,0.315172,0.206988,0.000083,0.316593,0.186957,0.463567,0.752123,2.534857,0.093213,0.12872,0.079824,0.061525,0.066022,0.033178,0.046292,0.072717,0.085094,3.608218,0.000028,0.267258,0.109019,0.341109,0.041272,0.027808,0.026931,0.025575,0.021812,0.036963,0.209157,31.349446,37.135583,26.228802,1.003319,nothappy
0.038158,-56.200615,-0.204651,1.977004,3.593064,0.353176,0.119881,0.415798,-5.407381,0.517478,0.174568,0.160503,0.160452,8.059467,1.179922,0.316546,0.242676,0.000072,0.229395,0.204659,0.418723,0.433646,1.321484,0.094454,0.083858,0.069425,0.070068,0.079214,0.039592,0.051358,0.066087,0.085745,4.48825,0.000027,0.110042,0.241681,0.169032,0.030902,0.030956,0.030779,0.025105,0.02485,0.025274,0.214755,12.628479,9.664317,10.312075,1.003201,nothappy
0.038158,-56.200615,-0.204651,1.977004,3.593064,0.353176,0.119881,0.415798,-5.407381,0.517478,0.174568,0.160503,0.160452,8.059467,1.179922,0.316546,0.242676,0.000072,0.229395,0.204659,0.418723,0.433646,1.321484,0.094454,0.083858,0.069425,0.070068,0.079214,0.039592,0.051358,0.066087,0.085745,4.48825,0.000027,0.110042,0.241681,0.169032,0.030902,0.030956,0.030779,0.025105,0.02485,0.025274,0.214755,12.628479,9.664317,10.312075,1.003201,nothappy
0.037554,-54.456592,1.121375,1.887411,3.964036,0.351685,0.13098,0.380017,-5.578989,0.575774,0.195684,0.183606,0.179561,7.088834,1.900657,0.35303,0.334818,0.000057,0.433237,0.177633,0.576942,0.635878,2.569516,0.134878,0.120187,0.100406,0.10965,0.105093,0.037334,0.064576,0.082142,0.106205,3.687728,0.000104,0.326795,0.138979,0.213544,0.035468,0.032942,0.048513,0.044265,0.039468,0.048008,0.210865,45.74898,22.552586,48.096581,1.007747,nothappy
0.038684,-43.279493,-0.630486,1.759643,3.802615,0.303561,0.173458,0.447617,-3.528132,0.407882,0.188056,0.150212,0.16285,5.023922,1.086858,0.304313,0.182664,0.000291,0.182003,0.195418,0.374872,0.495043,1.832089,0.108053,0.094671,0.067136,0.064368,0.066658,0.039665,0.056624,0.077352,0.093267,3.345095,0.000185,0.131651,0.148342,0.19557,0.035829,0.024773,0.0274,0.024596,0.026497,0.028845,0.214437,64.199388,55.972438,88.350149,1.00443,nothappy
0.042366,-59.375378,0.983863,1.878154,4.666351,0.21858,0.114999,0.438654,-7.538457,0.472869,0.197282,0.168364,0.160102,8.510498,1.580582,0.343505,0.480547,0.000005,0.452579,0.281056,0.627117,0.611357,2.649705,0.128283,0.136113,0.089277,0.145248,0.133607,0.066242,0.077578,0.075815,0.090213,4.015361,0.000005,0.305866,0.205963,0.27625,0.048775,0.043885,0.035691,0.037486,0.03669,0.035254,0.205111,7.096897,7.297478,8.082621,1.002419,nothappy
0.042366,-59.375378,0.983863,1.878154,4.666351,0.21858,0.114999,0.438654,-7.538457,0.472869,0.197282,0.168364,0.160102,8.510498,1.580582,0.343505,0.480547,0.000005,0.452579,0.281056,0.627117,0.611357,2.649705,0.128283,0.136113,0.089277,0.145248,0.133607,0.066242,0.077578,0.075815,0.090213,4.015361,0.000005,0.305866,0.205963,0.27625,0.048775,0.043885,0.035691,0.037486,0.03669,0.035254,0.205111,7.096897,7.297478,8.082621,1.002419,nothappy
0.028407,-51.153273,0.764793,1.825693,3.496929,0.264539,0.104949,0.46927,-5.72008,0.373696,0.174911,0.147528,0.151317,5.897506,0.987332,0.305609,0.229504,0.000069,0.209161,0.181983,0.444606,0.468719,1.524117,0.122471,0.092464,0.084447,0.076442,0.070763,0.048296,0.060249,0.073974,0.095077,4.066026,0.000055,0.127905,0.147797,0.208942,0.051777,0.025761,0.02407,0.027171,0.019603,0.018638,0.215548,16.141636,14.268568,20.594648,1.002536,nothappy
0.028407,-51.153273,0.764793,1.825693,3.496929,0.264539,0.104949,0.46927,-5.72008,0.373696,0.174911,0.147528,0.151317,5.897506,0.987332,0.305609,0.229504,0.000069,0.209161,0.181983,0.444606,0.468719,1.524117,0.122471,0.092464,0.084447,0.076442,0.070763,0.048296,0.060249,0.073974,0.095077,4.066026,0.000055,0.127905,0.147797,0.208942,0.051777,0.025761,0.02407,0.027171,0.019603,0.018638,0.215548,16.141636,14.268568,20.594648,1.002536,nothappy
0.062977,-58.294848,0.739921,2.137783,4.571082,0.242927,0.147279,0.408202,-6.910204,0.552364,0.182348,0.146644,0.150341,7.362098,1.183106,0.482032,0.530687,0.000011,0.344611,0.239952,0.627785,0.640219,1.800836,0.142205,0.104883,0.126162,0.071243,0.066182,0.044252,0.067291,0.073361,0.099444,4.508432,0.000013,0.194222,0.176085,0.318494,0.047017,0.050839,0.021126,0.023818,0.025635,0.022214,0.210465,6.62941,8.909084,5.581843,1.003256,nothappy
0.040573,-57.184586,0.86406,1.92456,4.125469,0.45705,0.136556,0.364127,-13.553554,0.538863,0.18144,0.177438,0.186695,6.967296,1.221829,0.52335,0.25911,0.000047,0.490854,0.20942,0.530779,1.087794,1.225432,0.123652,0.098427,0.098879,0.122183,0.134194,0.038214,0.061705,0.080795,0.088233,4.58474,0.000081,0.280408,0.167425,0.32745,0.046398,0.033191,0.046325,0.05411,0.033922,0.03253,0.212281,7.753673,6.882803,11.201022,1.003091,nothappy
0.045167,-55.094813,-0.260264,1.94232,4.320872,0.509997,0.141603,0.355026,-8.854405,0.454987,0.183754,0.146423,0.136729,8.414453,2.244555,0.451351,0.398681,0.000106,0.48032,0.243661,0.486637,0.762483,1.844022,0.151268,0.131461,0.109082,0.11214,0.12707,0.032433,0.05871,0.068784,0.090226,3.219172,0.000259,0.318756,0.243859,0.318319,0.054712,0.04315,0.040998,0.03863,0.036871,0.033335,0.209561,7.372637,8.524487,11.113849,1.002835,nothappy
0.035173,-58.444575,0.777521,1.785168,3.216412,0.396541,0.124505,0.328447,-4.302047,0.376566,0.164134,0.145473,0.11823,6.924094,1.679024,0.467433,0.229435,0.000032,0.222128,0.171693,0.41208,0.536946,1.715163,0.154344,0.118953,0.097723,0.097834,0.09804,0.033697,0.054274,0.07612,0.091416,5.04403,0.000034,0.138288,0.12435,0.175456,0.039306,0.031495,0.039483,0.039718,0.050823,0.042163,0.219819,15.111682,11.499598,7.303585,1.002929,nothappy
0.035173,-58.444575,0.777521,1.785168,3.216412,0.396541,0.124505,0.328447,-4.302047,0.376566,0.164134,0.145473,0.11823,6.924094,1.679024,0.467433,0.229435,0.000032,0.222128,0.171693,0.41208,0.536946,1.715163,0.154344,0.118953,0.097723,0.097834,0.09804,0.033697,0.054274,0.07612,0.091416,5.04403,0.000034,0.138288,0.12435,0.175456,0.039306,0.031495,0.039483,0.039718,0.050823,0.042163,0.219819,15.111682,11.499598,7.303585,1.002929,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,nothappy
0.071548,-54.345489,-0.671327,1.978279,3.704769,0.311637,0.186562,0.42131,-5.801667,0.362658,0.194586,0.185517,0.176003,6.326119,0.928723,0.277392,0.268628,0.000006,0.484727,0.199079,0.598432,0.515045,1.087761,0.141564,0.099131,0.109656,0.096657,0.083002,0.035913,0.054082,0.07059,0.086304,4.118447,0.000002,0.17221,0.128627,0.310857,0.039418,0.032687,0.043294,0.038448,0.032164,0.028505,0.216249,8.447446,11.055017,13.007743,1.003675,nothappy
0.04964,-44.501892,-0.15479,1.887014,3.708026,0.299706,0.166327,0.458364,-4.737662,0.40986,0.197626,0.161267,0.153028,5.407341,0.972751,0.237069,0.185063,0.00015,0.322323,0.180093,0.372656,0.544646,1.778441,0.098788,0.10883,0.111766,0.09507,0.074503,0.038668,0.056015,0.068419,0.089726,3.500561,0.000095,0.246883,0.19484,0.180152,0.036178,0.030853,0.024327,0.022672,0.028319,0.027348,0.21097,40.313302,34.917353,52.768353,1.003716,nothappy
0.05842,-50.545649,-0.013168,1.819619,4.527841,0.225203,0.181477,0.440777,-6.013831,0.576913,0.224707,0.15844,0.150323,5.949917,0.916363,0.329848,0.544641,0.000033,0.602742,0.185095,0.483081,0.606232,1.518086,0.125594,0.110713,0.06637,0.078105,0.078813,0.047949,0.062935,0.073773,0.086968,3.834903,0.000068,0.428453,0.139369,0.356548,0.037989,0.035654,0.021871,0.027648,0.022572,0.021982,0.214941,20.000306,16.661935,23.562673,1.003309,nothappy
0.040615,-51.231735,0.093452,1.774454,3.944978,0.329501,0.152852,0.407119,-2.817381,0.407507,0.190384,0.15795,0.15202,6.308543,1.256648,0.238589,0.403303,0.000052,0.239097,0.180879,0.662017,0.730523,1.440192,0.112177,0.113832,0.095631,0.06386,0.069429,0.040486,0.054442,0.076926,0.090744,3.733529,0.000071,0.184128,0.148476,0.237478,0.036212,0.030157,0.025971,0.02183,0.03277,0.024826,0.215838,15.498085,29.092737,21.723673,1.005557,nothappy
0.048178,-48.711407,0.078863,1.841541,4.012429,0.282608,0.162271,0.426282,-5.543935,0.435569,0.175677,0.166983,0.161885,6.417227,1.060564,0.430778,0.30275,0.000211,0.448149,0.198357,0.446844,0.614173,3.548313,0.143902,0.114292,0.095434,0.093747,0.097613,0.038958,0.057868,0.072738,0.089165,3.314946,0.000214,0.338715,0.160741,0.319648,0.036137,0.036175,0.026442,0.020194,0.026797,0.025503,0.210944,60.815581,32.999875,69.874242,1.00702,nothappy
0.06075,-54.39759,0.546357,1.744614,3.643853,0.289454,0.156648,0.437587,-3.591771,0.436996,0.208142,0.190284,0.188581,6.467103,1.049647,0.286586,0.155352,0.000013,0.353118,0.173349,0.411172,0.505039,1.396068,0.115241,0.098132,0.086148,0.076462,0.067523,0.035933,0.058844,0.070065,0.090641,3.829783,0.000034,0.255622,0.132026,0.182037,0.041863,0.019552,0.022728,0.027507,0.025346,0.019408,0.216243,39.815992,67.665013,17.161624,1.014163,nothappy
0.034893,-47.06011,-0.026723,1.74752,3.348135,0.30373,0.161667,0.436528,-3.975479,0.461904,0.187747,0.171827,0.169527,5.557809,0.846752,0.37457,0.284814,0.000078,0.193252,0.177215,0.403872,0.581094,1.031651,0.098346,0.08515,0.103599,0.062048,0.059024,0.038193,0.058752,0.070133,0.084647,3.494708,0.000145,0.140652,0.133286,0.22083,0.043679,0.03209,0.025289,0.029039,0.024368,0.024455,0.213761,25.379192,23.417636,34.712588,1.002948,nothappy
0.034013,-52.145512,0.614666,1.974479,3.881814,0.397167,0.130366,0.3921,-6.514211,0.523293,0.202798,0.16378,0.169258,6.370476,1.312805,0.384293,0.418177,0.000108,0.434635,0.188853,0.817732,0.659257,2.203518,0.124677,0.134187,0.075581,0.081255,0.081185,0.027586,0.056,0.073812,0.091059,3.663565,0.000138,0.294678,0.154457,0.287367,0.053963,0.02868,0.024738,0.026619,0.028643,0.025164,0.2111,26.105901,21.194745,17.139338,1.003282,nothappy
0.034013,-52.145512,0.614666,1.974479,3.881814,0.397167,0.130366,0.3921,-6.514211,0.523293,0.202798,0.16378,0.169258,6.370476,1.312805,0.384293,0.418177,0.000108,0.434635,0.188853,0.817732,0.659257,2.203518,0.124677,0.134187,0.075581,0.081255,0.081185,0.027586,0.056,0.073812,0.091059,3.663565,0.000138,0.294678,0.154457,0.287367,0.053963,0.02868,0.024738,0.026619,0.028643,0.025164,0.2111,26.105901,21.194745,17.139338,1.003282,nothappy
0.054456,-50.591346,-0.109669,1.806004,3.54058,0.257157,0.148104,0.486379,-5.301929,0.383427,0.173328,0.168507,0.145698,6.075553,1.090261,0.371157,0.256471,0.000039,0.261971,0.208048,0.351,0.650385,1.563938,0.122918,0.080762,0.080428,0.058728,0.068545,0.043641,0.061264,0.07851,0.090919,3.776013,0.000031,0.152341,0.14537,0.187101,0.047174,0.028863,0.025084,0.031384,0.027107,0.02239,0.209976,22.382145,21.562856,27.956138,1.0037,nothappy
0.054456,-50.591346,-0.109669,1.806004,3.54058,0.257157,0.148104,0.486379,-5.301929,0.383427,0.173328,0.168507,0.145698,6.075553,1.090261,0.371157,0.256471,0.000039,0.261971,0.208048,0.351,0.650385,1.563938,0.122918,0.080762,0.080428,0.058728,0.068545,0.043641,0.061264,0.07851,0.090919,3.776013,0.000031,0.152341,0.14537,0.187101,0.047174,0.028863,0.025084,0.031384,0.027107,0.02239,0.209976,22.382145,21.562856,27.956138,1.0037,nothappy
0.045546,-55.068117,0.181029,1.943583,4.193197,0.472637,0.136714,0.418068,-8.724622,0.42427,0.179005,0.1693,0.158165,6.88387,1.391198,0.39731,0.459567,0.000055,0.591287,0.195275,0.504263,0.549964,1.673161,0.160181,0.120974,0.107081,0.084372,0.074806,0.052975,0.057523,0.077563,0.09755,4.5731,0.000083,0.249215,0.206098,0.258193,0.040009,0.027461,0.027096,0.027781,0.051869,0.055262,0.218069,7.634609,11.71701,10.22816,1.002655,nothappy
0.040408,-50.252362,1.03475,1.808417,3.477872,0.264859,0.149196,0.450183,-5.684095,0.425999,0.198465,0.170339,0.168365,5.78409,1.000295,0.153307,0.203076,0.000075,0.173279,0.176368,0.547379,0.884788,2.056068,0.089462,0.124086,0.100697,0.103691,0.108187,0.046292,0.066058,0.084342,0.101282,4.176786,0.000109,0.101993,0.108389,0.263535,0.035959,0.030045,0.030849,0.022305,0.025325,0.023609,0.213631,44.71094,44.872053,17.065658,1.006011,nothappy
0.065906,-42.39404,-0.460832,1.811727,3.221426,0.271862,0.195804,0.502858,-3.788674,0.37783,0.203695,0.16255,0.164807,5.00584,0.529754,0.182283,0.179589,0.000489,0.209229,0.195534,0.418757,0.468472,1.189599,0.109912,0.085353,0.065976,0.063064,0.064991,0.041658,0.058998,0.07561,0.090895,3.170032,0.000544,0.181851,0.205003,0.179063,0.038218,0.034262,0.027264,0.021516,0.027114,0.022214,0.214587,72.260866,74.060992,100.908297,1.005156,nothappy
0.050996,-44.954888,-0.343166,1.852626,3.07391,0.253122,0.139619,0.523361,-3.792774,0.396608,0.186617,0.162215,0.155374,5.260646,0.889935,0.125003,0.064851,0.000478,0.149905,0.195863,0.313714,0.422085,1.205382,0.077384,0.076169,0.068531,0.073463,0.063348,0.052801,0.062923,0.076222,0.091687,3.163803,0.000405,0.103173,0.115374,0.148889,0.028096,0.026467,0.029525,0.027396,0.026071,0.023413,0.21449,103.354307,84.05376,171.849522,1.011009,nothappy
0.050996,-44.954888,-0.343166,1.852626,3.07391,0.253122,0.139619,0.523361,-3.792774,0.396608,0.186617,0.162215,0.155374,5.260646,0.889935,0.125003,0.064851,0.000478,0.149905,0.195863,0.313714,0.422085,1.205382,0.077384,0.076169,0.068531,0.073463,0.063348,0.052801,0.062923,0.076222,0.091687,3.163803,0.000405,0.103173,0.115374,0.148889,0.028096,0.026467,0.029525,0.027396,0.026071,0.023413,0.21449,103.354307,84.05376,171.849522,1.011009,nothappy
0.035737,-46.196993,0.189356,2.021698,3.363395,0.275193,0.14873,0.447729,-4.304542,0.423418,0.189568,0.176778,0.166771,5.30703,0.779942,0.286395,0.394074,0.000171,0.275062,0.178911,0.517812,0.586444,1.164624,0.104781,0.121759,0.095915,0.093418,0.087949,0.040489,0.058844,0.071971,0.087472,3.729489,0.000184,0.216051,0.140455,0.218301,0.044181,0.033449,0.027158,0.024093,0.029427,0.026346,0.217801,30.709048,53.962613,37.783326,1.004242,nothappy
0.105021,-46.819721,0.403816,1.825345,3.538101,0.222508,0.185152,0.547616,-2.49635,0.509771,0.226023,0.203111,0.185901,5.510811,0.342341,0.170409,0.154704,0.00006,0.231697,0.17192,0.373138,0.444943,1.41895,0.078693,0.081327,0.066018,0.060986,0.066314,0.049756,0.064759,0.078252,0.093703,3.127849,0.000046,0.19413,0.106004,0.177749,0.036664,0.024316,0.024357,0.026316,0.023523,0.021549,0.212677,60.588698,73.20268,83.370339,1.006562,nothappy
0.075545,-47.329043,1.435409,1.884285,3.448993,0.350868,0.166495,0.476799,-1.49689,0.480933,0.187633,0.17957,0.187484,5.799074,0.641349,0.177807,0.155374,0.000048,0.212404,0.166181,0.334966,0.416343,1.317415,0.083384,0.071159,0.07016,0.066393,0.071391,0.042728,0.058109,0.076793,0.102497,3.064353,0.000035,0.190871,0.10728,0.204201,0.032306,0.028213,0.022068,0.024632,0.02704,0.02314,0.215686,37.271203,26.623821,48.502219,1.004047,nothappy
0.075545,-47.329043,1.435409,1.884285,3.448993,0.350868,0.166495,0.476799,-1.49689,0.480933,0.187633,0.17957,0.187484,5.799074,0.641349,0.177807,0.155374,0.000048,0.212404,0.166181,0.334966,0.416343,1.317415,0.083384,0.071159,0.07016,0.066393,0.071391,0.042728,0.058109,0.076793,0.102497,3.064353,0.000035,0.190871,0.10728,0.204201,0.032306,0.028213,0.022068,0.024632,0.02704,0.02314,0.215686,37.271203,26.623821,48.502219,1.004047,nothappy
0.075545,-47.329043,1.435409,1.884285,3.448993,0.350868,0.166495,0.476799,-1.49689,0.480933,0.187633,0.17957,0.187484,5.799074,0.641349,0.177807,0.155374,0.000048,0.212404,0.166181,0.334966,0.416343,1.317415,0.083384,0.071159,0.07016,0.066393,0.071391,0.042728,0.058109,0.076793,0.102497,3.064353,0.000035,0.190871,0.10728,0.204201,0.032306,0.028213,0.022068,0.024632,0.02704,0.02314,0.215686,37.271203,26.623821,48.502219,1.004047,nothappy
0.035801,-53.045955,1.17871,1.991936,3.834414,0.321175,0.118109,0.436079,-3.662225,0.439616,0.183877,0.171565,0.149965,6.516152,1.744499,0.494362,0.325641,0.00013,0.282558,0.211754,0.610322,0.502579,1.706318,0.13827,0.126502,0.113351,0.08464,0.076907,0.040663,0.079844,0.095737,0.103552,4.343252,0.000043,0.15425,0.176117,0.346633,0.042147,0.03261,0.028229,0.030404,0.029637,0.024192,0.218523,22.624388,21.300359,18.998475,1.003947,nothappy
0.051892,-45.377834,0.385416,1.984202,3.229192,0.239764,0.164433,0.45315,-3.311582,0.422862,0.187844,0.172622,0.165918,5.431387,0.916707,0.237355,0.198708,0.000234,0.201454,0.209018,0.430912,0.507834,3.585843,0.098819,0.092626,0.077118,0.073897,0.06206,0.038268,0.058392,0.074992,0.088045,3.495225,0.000048,0.105309,0.128948,0.153751,0.040289,0.029549,0.031995,0.026948,0.024431,0.031574,0.217016,37.154605,36.734979,50.481856,1.003505,nothappy
0.084318,-46.914361,0.992553,1.688878,3.396377,0.209065,0.177157,0.513554,-5.108559,0.440483,0.195305,0.186105,0.185662,5.53944,0.58076,0.209895,0.202036,0.000047,0.349231,0.220972,0.378893,0.592836,1.420415,0.100862,0.083795,0.107356,0.077555,0.066348,0.041502,0.060551,0.07787,0.09851,3.625539,0.000092,0.252939,0.148896,0.212537,0.03068,0.036601,0.0252,0.031386,0.026591,0.029243,0.213916,52.362986,31.446129,74.379651,1.007368,nothappy
0.028691,-55.719531,0.247631,1.954502,3.746052,0.450727,0.113309,0.381176,-6.885649,0.56108,0.226549,0.212715,0.210109,7.103622,1.225083,0.34533,0.20525,0.000153,0.617305,0.216652,0.511505,0.739007,0.974225,0.136571,0.123619,0.128119,0.124138,0.126375,0.031591,0.050727,0.0726,0.081962,3.474247,0.000347,0.405989,0.203463,0.325317,0.03285,0.041213,0.037563,0.035486,0.035104,0.035571,0.215567,42.677847,25.905212,41.58506,1.007409,nothappy
0.045067,-45.27788,-0.658675,1.711424,3.233378,0.255694,0.160352,0.481408,-7.080734,0.434041,0.189224,0.167103,0.16441,5.275814,0.718987,0.243085,0.199495,0.000089,0.269363,0.188284,0.33741,0.412205,1.973977,0.086897,0.08396,0.090906,0.090572,0.079779,0.043428,0.058088,0.072477,0.088024,3.610495,0.000072,0.243544,0.125723,0.179007,0.034275,0.029871,0.02294,0.028839,0.029354,0.023429,0.213093,24.258013,29.346269,40.485444,1.002797,nothappy
