@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.04964,-44.501892,0.115336,0.205942,1.887014,0.449326,0.299706,0.166327,0.458364,1.059802,2.568099,0.40986,0.679503,0.223928,0.197626,0.161267,0.153028,5.407341,0.36775,0.185063,0.000133,0.00015,0.322323,0.372656,0.544646,0.909164,1.778441,0.105189,0.10883,0.111766,0.079699,0.074503,0.068419,0.089726,0.000094,0.106816,0.037384,0.031658,0.028319,0.21097,40.313302,34.917353,52.768353,1.003716
0.05842,-50.545649,0.290905,0.395328,1.819619,0.285111,0.225203,0.181477,0.440777,1.059933,2.537161,0.576913,0.929305,0.215065,0.224707,0.15844,0.150323,5.949917,0.753248,0.544641,0.000037,0.000033,0.602742,0.483081,0.606232,0.836468,1.518086,0.114581,0.110713,0.06637,0.077097,0.078813,0.073773,0.086968,0.000023,0.090003,0.045091,0.042618,0.022572,0.214941,20.000306,16.661935,23.562673,1.003309
0.040615,-51.231735,0.726401,0.041356,1.774454,0.351047,0.329501,0.152852,0.407119,1.057612,2.591909,0.407507,0.718923,0.204759,0.190384,0.15795,0.15202,6.308543,0.455846,0.403303,0.000046,0.000052,0.239097,0.662017,0.730523,1.28064,1.440192,0.104622,0.113832,0.095631,0.069287,0.069429,0.076926,0.090744,0.000068,0.095888,0.043062,0.030907,0.03277,0.215838,15.498085,29.092737,21.723673,1.005557
0.048178,-48.711407,0.652369,0.415854,1.841541,0.347527,0.282608,0.162271,0.426282,1.077172,2.56527,0.435569,0.68426,0.181099,0.175677,0.166983,0.161885,6.417227,0.771587,0.30275,0.000194,0.000211,0.448149,0.446844,0.614173,0.939974,3.548313,0.116091,0.114292,0.095434,0.088691,0.097613,0.072738,0.089165,0.000193,0.160898,0.037153,0.043586,0.026797,0.210944,60.815581,32.999875,69.874242,1.00702
0.06075,-54.39759,-0.017785,0.250355,1.744614,0.408258,0.289454,0.156648,0.437587,1.080627,2.569971,0.436996,0.719181,0.206461,0.208142,0.190284,0.188581,6.467103,0.417718,0.155352,0.000015,0.000013,0.353118,0.411172,0.505039,0.694769,1.396068,0.107164,0.098132,0.086148,0.079954,0.067523,0.070065,0.090641,0.000033,0.103383,0.044065,0.030357,0.025346,0.216243,39.815992,67.665013,17.161624,1.014163
0.034893,-47.06011,0.333403,0.315344,1.74752,0.488906,0.30373,0.161667,0.436528,1.100366,2.58053,0.461904,0.742117,0.20902,0.187747,0.171827,0.169527,5.557809,0.627592,0.284814,0.000074,0.000078,0.193252,0.403872,0.581094,0.870647,1.031651,0.100287,0.08515,0.103599,0.062374,0.059024,0.070133,0.084647,0.000134,0.086724,0.038751,0.038207,0.024368,0.213761,25.379192,23.417636,34.712588,1.002948
0.076305,-47.595942,0.159911,0.617888,1.870903,0.492927,0.256494,0.177655,0.512244,1.089139,2.559687,0.437363,0.771088,0.228002,0.195678,0.176346,0.1645,5.580592,0.466061,0.207663,0.000036,0.000039,0.250435,0.37657,0.467427,0.709033,1.293614,0.101466,0.093459,0.083763,0.076135,0.075494,0.074964,0.091215,0.000053,0.109684,0.03463,0.030745,0.025313,0.215199,32.503867,35.782375,35.93613,1.003323
0.034013,-52.145512,0.638605,0.295673,1.974479,0.344897,0.397167,0.130366,0.3921,1.017207,2.569657,0.523293,0.864948,0.214937,0.202798,0.16378,0.169258,6.370476,0.482486,0.418177,0.0001,0.000108,0.434635,0.817732,0.659257,1.089413,2.203518,0.109506,0.134187,0.075581,0.073973,0.081185,0.073812,0.091059,0.000167,0.142653,0.043325,0.038421,0.028643,0.2111,26.105901,21.194745,17.139338,1.003282
0.034013,-52.145512,0.638605,0.295673,1.974479,0.344897,0.397167,0.130366,0.3921,1.017207,2.569657,0.523293,0.864948,0.214937,0.202798,0.16378,0.169258,6.370476,0.482486,0.418177,0.0001,0.000108,0.434635,0.817732,0.659257,1.089413,2.203518,0.109506,0.134187,0.075581,0.073973,0.081185,0.073812,0.091059,0.000167,0.142653,0.043325,0.038421,0.028643,0.2111,26.105901,21.194745,17.139338,1.003282
0.054456,-50.591346,-0.08142,0.468616,1.806004,0.426317,0.257157,0.148104,0.486379,1.051032,2.551674,0.383427,0.725593,0.198943,0.173328,0.168507,0.145698,6.075553,0.513678,0.256471,0.000035,0.000039,0.261971,0.351,0.650385,0.771172,1.563938,0.136744,0.080762,0.080428,0.054245,0.068545,0.07851,0.090919,0.000034,0.107959,0.042608,0.028975,0.027107,0.209976,22.382145,21.562856,27.956138,1.0037
0.054456,-50.591346,-0.08142,0.468616,1.806004,0.426317,0.257157,0.148104,0.486379,1.051032,2.551674,0.383427,0.725593,0.198943,0.173328,0.168507,0.145698,6.075553,0.513678,0.256471,0.000035,0.000039,0.261971,0.351,0.650385,0.771172,1.563938,0.136744,0.080762,0.080428,0.054245,0.068545,0.07851,0.090919,0.000034,0.107959,0.042608,0.028975,0.027107,0.209976,22.382145,21.562856,27.956138,1.0037
0.045546,-55.068117,0.503681,-0.034239,1.943583,0.361725,0.472637,0.136714,0.418068,1.015516,2.553113,0.42427,0.665849,0.219716,0.179005,0.1693,0.158165,6.88387,0.690265,0.459567,0.000065,0.000055,0.591287,0.504263,0.549964,0.837247,1.673161,0.121377,0.120974,0.107081,0.086117,0.074806,0.077563,0.09755,0.000043,0.14042,0.038737,0.045329,0.051869,0.218069,7.634609,11.71701,10.22816,1.002655
0.040408,-50.252362,0.253296,-0.111761,1.808417,0.495577,0.264859,0.149196,0.450183,1.093093,2.537297,0.425999,0.759825,0.213048,0.198465,0.170339,0.168365,5.78409,0.34388,0.203076,0.000071,0.000075,0.173279,0.547379,0.884788,0.977338,2.056068,0.101083,0.124086,0.100697,0.07929,0.108187,0.084342,0.101282,0.000105,0.103484,0.037402,0.028383,0.025325,0.213631,44.71094,44.872053,17.065658,1.006011
0.065906,-42.39404,0.347859,0.025828,1.811727,0.511177,0.271862,0.195804,0.502858,1.06814,2.566806,0.37783,0.833232,0.209604,0.203695,0.16255,0.164807,5.00584,0.443167,0.179589,0.000381,0.000489,0.209229,0.418757,0.468472,0.554873,1.189599,0.104433,0.085353,0.065976,0.063972,0.064991,0.07561,0.090895,0.000493,0.09579,0.038529,0.031096,0.027114,0.214587,72.260866,74.060992,100.908297,1.005156
0.050996,-44.954888,0.172325,0.256131,1.852626,0.540629,0.253122,0.139619,0.523361,1.085006,2.558077,0.396608,0.695915,0.219991,0.186617,0.162215,0.155374,5.260646,0.403936,0.064851,0.000434,0.000478,0.149905,0.313714,0.422085,0.603808,1.205382,0.116234,0.076169,0.068531,0.069798,0.063348,0.076222,0.091687,0.000358,0.111762,0.025429,0.029583,0.026071,0.21449,103.354307,84.05376,171.849522,1.011009
0.035737,-46.196993,-0.196063,0.327879,2.021698,0.459623,0.275193,0.14873,0.447729,1.055792,2.567248,0.423418,0.785734,0.216224,0.189568,0.176778,0.166771,5.30703,0.313322,0.394074,0.000126,0.000171,0.275062,0.517812,0.586444,0.983091,1.164624,0.10313,0.121759,0.095915,0.076947,0.087949,0.071971,0.087472,0.000175,0.133119,0.037966,0.034585,0.029427,0.217801,30.709048,53.962613,37.783326,1.004242
0.105021,-46.819721,-0.286765,0.292949,1.825345,0.448968,0.222508,0.185152,0.547616,1.139256,2.551086,0.509771,0.821915,0.224731,0.226023,0.203111,0.185901,5.510811,0.366709,0.154704,0.000053,0.00006,0.231697,0.373138,0.444943,0.59012,1.41895,0.099716,0.081327,0.066018,0.06232,0.066314,0.078252,0.093703,0.000043,0.101962,0.037235,0.024565,0.023523,0.212677,60.588698,73.20268,83.370339,1.006562
0.075545,-47.329043,0.609023,0.393106,1.884285,0.468497,0.350868,0.166495,0.476799,1.184844,2.628595,0.480933,0.768055,0.232922,0.187633,0.17957,0.187484,5.799074,0.39188,0.155374,0.000043,0.000048,0.212404,0.334966,0.416343,0.652468,1.317415,0.103165,0.071159,0.07016,0.067656,0.071391,0.076793,0.102497,0.000033,0.08681,0.037037,0.031349,0.02704,0.215686,37.271203,26.623821,48.502219,1.004047
0.075545,-47.329043,0.609023,0.393106,1.884285,0.468497,0.350868,0.166495,0.476799,1.184844,2.628595,0.480933,0.768055,0.232922,0.187633,0.17957,0.187484,5.799074,0.39188,0.155374,0.000043,0.000048,0.212404,0.334966,0.416343,0.652468,1.317415,0.103165,0.071159,0.07016,0.067656,0.071391,0.076793,0.102497,0.000033,0.08681,0.037037,0.031349,0.02704,0.215686,37.271203,26.623821,48.502219,1.004047
0.035801,-53.045955,0.411724,-0.088222,1.991936,0.378113,0.321175,0.118109,0.436079,1.049721,2.600685,0.439616,0.887993,0.224166,0.183877,0.171565,0.149965,6.516152,0.76814,0.325641,0.000108,0.00013,0.282558,0.610322,0.502579,1.073253,1.706318,0.141953,0.126502,0.113351,0.085818,0.076907,0.095737,0.103552,0.000071,0.110877,0.038153,0.029791,0.029637,0.218523,22.624388,21.300359,18.998475,1.003947
0.051892,-45.377834,0.382737,0.294684,1.984202,0.520077,0.239764,0.164433,0.45315,1.09394,2.623514,0.422862,0.675086,0.238409,0.187844,0.172622,0.165918,5.431387,0.326084,0.198708,0.000224,0.000234,0.201454,0.430912,0.507834,0.656137,3.585843,0.121684,0.092626,0.077118,0.06145,0.06206,0.074992,0.088045,0.000104,0.112037,0.039206,0.037734,0.024431,0.217016,37.154605,36.734979,50.481856,1.003505
0.084318,-46.914361,0.537452,0.846152,1.688878,0.462798,0.209065,0.177157,0.513554,1.08348,2.533714,0.440483,0.729811,0.198279,0.195305,0.186105,0.185662,5.53944,0.394605,0.202036,0.000089,0.000047,0.349231,0.378893,0.592836,0.810148,1.420415,0.12893,0.083795,0.107356,0.074821,0.066348,0.07787,0.09851,0.000071,0.111284,0.038688,0.030607,0.026591,0.213916,52.362986,31.446129,74.379651,1.007368
0.045067,-45.27788,0.465663,0.00684,1.711424,0.524609,0.255694,0.160352,0.481408,1.013063,2.537594,0.434041,0.686151,0.206177,0.189224,0.167103,0.16441,5.275814,0.38074,0.199495,0.000091,0.000089,0.269363,0.33741,0.412205,0.824506,1.973977,0.099635,0.08396,0.090906,0.078724,0.079779,0.072477,0.088024,0.000084,0.118637,0.032957,0.035263,0.029354,0.213093,24.258013,29.346269,40.485444,1.002797
0.051111,-48.238638,0.482472,0.174507,1.924491,0.39934,0.206542,0.18469,0.465304,1.086821,2.549705,0.521829,0.847288,0.215932,0.191981,0.203628,0.183286,5.597779,0.277,0.253038,0.000137,0.000075,0.517844,0.609595,0.714328,1.012718,1.993587,0.117619,0.120881,0.081042,0.0811,0.104285,0.073025,0.0934,0.000139,0.112184,0.030077,0.024109,0.028604,0.211199,29.030123,106.272886,23.851355,1.008461
0.053589,-49.799691,-1.045152,-0.083391,1.701186,0.54582,0.281509,0.141839,0.540961,0.994455,2.530854,0.402322,0.842463,0.188957,0.181801,0.175508,0.171012,5.769107,0.297808,0.170227,0.000051,0.000063,0.194741,0.391033,0.314208,1.041152,2.206953,0.085281,0.07471,0.072642,0.027933,0.02413,0.070618,0.083411,0.000089,0.080734,0.037496,0.032849,0.025481,0.206648,60.998185,43.000336,80.132575,1.00919
0.053589,-49.799691,-1.045152,-0.083391,1.701186,0.54582,0.281509,0.141839,0.540961,0.994455,2.530854,0.402322,0.842463,0.188957,0.181801,0.175508,0.171012,5.769107,0.297808,0.170227,0.000051,0.000063,0.194741,0.391033,0.314208,1.041152,2.206953,0.085281,0.07471,0.072642,0.027933,0.02413,0.070618,0.083411,0.000089,0.080734,0.037496,0.032849,0.025481,0.206648,60.998185,43.000336,80.132575,1.00919
0.066558,-50.718719,0.791216,0.476739,2.05733,0.391913,0.252192,0.153205,0.472733,1.078017,2.574091,0.4549,0.554754,0.224038,0.185106,0.170621,0.169428,5.845668,0.457782,0.166843,0.000043,0.000041,0.321951,0.341033,0.411066,0.536652,1.617958,0.129973,0.091449,0.068826,0.063891,0.07111,0.079904,0.094505,0.000014,0.141507,0.02849,0.042726,0.023022,0.214292,15.703462,15.917576,21.784012,1.003672
0.066558,-50.718719,0.791216,0.476739,2.05733,0.391913,0.252192,0.153205,0.472733,1.078017,2.574091,0.4549,0.554754,0.224038,0.185106,0.170621,0.169428,5.845668,0.457782,0.166843,0.000043,0.000041,0.321951,0.341033,0.411066,0.536652,1.617958,0.129973,0.091449,0.068826,0.063891,0.07111,0.079904,0.094505,0.000014,0.141507,0.02849,0.042726,0.023022,0.214292,15.703462,15.917576,21.784012,1.003672
0.060292,-55.411072,0.147568,0.212215,2.192201,0.256057,0.299587,0.147633,0.448611,1.023808,2.601788,0.546282,0.85015,0.227473,0.191064,0.16239,0.155072,7.907099,0.739909,0.332432,0.000045,0.00005,0.399592,0.551923,0.859099,1.441999,1.68946,0.152095,0.127318,0.123818,0.107564,0.087412,0.079575,0.097163,0.000044,0.154493,0.058761,0.040775,0.028017,0.216572,6.785404,10.831093,12.396349,1.00317
0.059849,-53.048042,0.179392,0.217261,2.190553,0.251976,0.300358,0.145965,0.446542,1.020806,2.601557,0.552766,0.862973,0.225909,0.198017,0.15184,0.145245,7.80952,0.743936,0.326207,0.00013,0.000148,0.402987,0.555093,0.878026,1.439422,1.642151,0.156672,0.126769,0.12519,0.116693,0.087471,0.079915,0.097357,0.000116,0.161463,0.057188,0.040429,0.025431,0.215815,10.247527,13.580299,17.525934,1.003415
0.019713,-54.286565,0.593448,0.148388,2.007403,0.455047,0.397233,0.094881,0.40326,1.047239,2.574728,0.382076,0.84953,0.211491,0.194614,0.156526,0.151286,6.352611,0.44678,0.218711,0.000079,0.000093,0.236648,0.571099,0.498037,0.559912,1.741001,0.142327,0.096154,0.101836,0.065517,0.068779,0.07362,0.08692,0.000076,0.104762,0.044233,0.035679,0.033651,0.213694,14.58456,24.592048,18.433337,1.003367
0.019713,-54.286565,0.593448,0.148388,2.007403,0.455047,0.397233,0.094881,0.40326,1.047239,2.574728,0.382076,0.84953,0.211491,0.194614,0.156526,0.151286,6.352611,0.44678,0.218711,0.000079,0.000093,0.236648,0.571099,0.498037,0.559912,1.741001,0.142327,0.096154,0.101836,0.065517,0.068779,0.07362,0.08692,0.000076,0.104762,0.044233,0.035679,0.033651,0.213694,14.58456,24.592048,18.433337,1.003367
0.019713,-54.286565,0.593448,0.148388,2.007403,0.455047,0.397233,0.094881,0.40326,1.047239,2.574728,0.382076,0.84953,0.211491,0.194614,0.156526,0.151286,6.352611,0.44678,0.218711,0.000079,0.000093,0.236648,0.571099,0.498037,0.559912,1.741001,0.142327,0.096154,0.101836,0.065517,0.068779,0.07362,0.08692,0.000076,0.104762,0.044233,0.035679,0.033651,0.213694,14.58456,24.592048,18.433337,1.003367
0.028342,-50.827039,0.854604,0.614108,2.095548,0.273473,0.324879,0.123164,0.440355,1.084738,2.612161,0.575313,1.007896,0.204716,0.202435,0.179106,0.186496,6.247072,0.902782,0.422671,0.000093,0.000107,0.237775,0.588121,0.807556,1.124226,1.528327,0.158389,0.102509,0.09813,0.108226,0.114516,0.083993,0.10101,0.000271,0.161325,0.050519,0.040884,0.029758,0.219095,83.98916,16.767318,54.136744,1.006991
0.028342,-50.827039,0.854604,0.614108,2.095548,0.273473,0.324879,0.123164,0.440355,1.084738,2.612161,0.575313,1.007896,0.204716,0.202435,0.179106,0.186496,6.247072,0.902782,0.422671,0.000093,0.000107,0.237775,0.588121,0.807556,1.124226,1.528327,0.158389,0.102509,0.09813,0.108226,0.114516,0.083993,0.10101,0.000271,0.161325,0.050519,0.040884,0.029758,0.219095,83.98916,16.767318,54.136744,1.006991
0.036109,-55.199791,0.281497,-0.192444,1.983016,0.340622,0.242141,0.117745,0.391329,1.079674,2.556858,0.381165,0.897812,0.207212,0.168068,0.150534,0.146627,7.071199,0.82901,0.396771,0.000082,0.000108,0.338875,0.688039,0.719438,1.694393,2.160436,0.122191,0.136388,0.12789,0.095274,0.108394,0.082038,0.095417,0.000032,0.152607,0.035652,0.037738,0.023259,0.21635,19.169975,20.547987,13.769827,1.003381
0.036109,-55.199791,0.281497,-0.192444,1.983016,0.340622,0.242141,0.117745,0.391329,1.079674,2.556858,0.381165,0.897812,0.207212,0.168068,0.150534,0.146627,7.071199,0.82901,0.396771,0.000082,0.000108,0.338875,0.688039,0.719438,1.694393,2.160436,0.122191,0.136388,0.12789,0.095274,0.108394,0.082038,0.095417,0.000032,0.152607,0.035652,0.037738,0.023259,0.21635,19.169975,20.547987,13.769827,1.003381
0.043101,-48.874375,0.477668,-0.012376,1.859856,0.491281,0.196442,0.142986,0.484901,1.063091,2.533366,0.395088,0.808259,0.219638,0.185598,0.170795,0.167909,5.560891,0.351832,0.16354,0.000038,0.000045,0.210714,0.458444,0.502036,0.739514,1.825942,0.093515,0.087238,0.084277,0.071566,0.068183,0.070215,0.087743,0.000024,0.101544,0.032339,0.028025,0.022047,0.216478,18.000568,29.121432,17.808235,1.003207
0.016337,-50.874316,1.106703,0.084448,1.955871,0.465807,0.327345,0.086296,0.449078,1.05742,2.574544,0.396801,0.747715,0.22688,0.188333,0.180062,0.175365,7.119856,0.621944,0.460114,0.000164,0.000219,0.149447,0.38458,0.675822,0.933521,1.937426,0.133853,0.114883,0.140361,0.07767,0.089543,0.076992,0.092763,0.000209,0.152315,0.048166,0.034192,0.029327,0.20996,64.617763,68.676925,18.96875,1.007259
0.077195,-47.502487,0.242848,-0.064194,2.015057,0.449097,0.271413,0.166789,0.481836,1.08532,2.583558,0.543089,0.750653,0.231954,0.190303,0.177675,0.165342,6.623957,0.938388,0.350325,0.000152,0.000157,0.764074,0.605421,0.821227,1.321838,1.577272,0.163117,0.158898,0.134829,0.13014,0.137113,0.096454,0.098343,0.000114,0.110525,0.037642,0.052203,0.035272,0.216243,36.027585,27.521327,40.093722,1.003194
0.047291,-56.873305,0.275983,0.429827,2.119163,0.426539,0.275249,0.142607,0.449351,1.07246,2.551565,0.524865,0.712865,0.235984,0.184223,0.182802,0.188457,9.517181,1.034616,0.372912,0.000045,0.000039,0.475961,0.543783,0.693956,1.404326,2.383714,0.131421,0.117435,0.111091,0.127754,0.108242,0.078488,0.085552,0.000047,0.139897,0.046852,0.044811,0.035414,0.217682,20.46623,9.778281,14.525078,1.002914
0.047291,-56.873305,0.275983,0.429827,2.119163,0.426539,0.275249,0.142607,0.449351,1.07246,2.551565,0.524865,0.712865,0.235984,0.184223,0.182802,0.188457,9.517181,1.034616,0.372912,0.000045,0.000039,0.475961,0.543783,0.693956,1.404326,2.383714,0.131421,0.117435,0.111091,0.127754,0.108242,0.078488,0.085552,0.000047,0.139897,0.046852,0.044811,0.035414,0.217682,20.46623,9.778281,14.525078,1.002914
0.047291,-56.873305,0.275983,0.429827,2.119163,0.426539,0.275249,0.142607,0.449351,1.07246,2.551565,0.524865,0.712865,0.235984,0.184223,0.182802,0.188457,9.517181,1.034616,0.372912,0.000045,0.000039,0.475961,0.543783,0.693956,1.404326,2.383714,0.131421,0.117435,0.111091,0.127754,0.108242,0.078488,0.085552,0.000047,0.139897,0.046852,0.044811,0.035414,0.217682,20.46623,9.778281,14.525078,1.002914
0.047291,-56.873305,0.275983,0.429827,2.119163,0.426539,0.275249,0.142607,0.449351,1.07246,2.551565,0.524865,0.712865,0.235984,0.184223,0.182802,0.188457,9.517181,1.034616,0.372912,0.000045,0.000039,0.475961,0.543783,0.693956,1.404326,2.383714,0.131421,0.117435,0.111091,0.127754,0.108242,0.078488,0.085552,0.000047,0.139897,0.046852,0.044811,0.035414,0.217682,20.46623,9.778281,14.525078,1.002914
0.047291,-56.873305,0.275983,0.429827,2.119163,0.426539,0.275249,0.142607,0.449351,1.07246,2.551565,0.524865,0.712865,0.235984,0.184223,0.182802,0.188457,9.517181,1.034616,0.372912,0.000045,0.000039,0.475961,0.543783,0.693956,1.404326,2.383714,0.131421,0.117435,0.111091,0.127754,0.108242,0.078488,0.085552,0.000047,0.139897,0.046852,0.044811,0.035414,0.217682,20.46623,9.778281,14.525078,1.002914
0.0527,-44.698098,0.874613,0.59946,1.772584,0.493531,0.37318,0.1412,0.479739,1.030603,2.549595,0.461939,0.831382,0.207933,0.205993,0.171447,0.169048,5.253717,0.524607,0.18756,0.000162,0.00015,0.177266,0.430304,0.458981,0.74759,2.499661,0.128188,0.076977,0.080522,0.08307,0.072487,0.075487,0.089195,0.000114,0.118521,0.032884,0.030999,0.024034,0.210256,42.425862,33.590622,71.785287,1.004991
0.038958,-51.366585,0.840238,0.20795,1.871681,0.349691,0.373266,0.130461,0.417719,1.06391,2.628587,0.479422,0.872397,0.20278,0.191165,0.159698,0.145666,6.234631,0.745715,0.385142,0.000079,0.000097,0.264157,0.643175,0.698324,0.853413,1.201557,0.12623,0.108507,0.079376,0.101309,0.109998,0.086561,0.110786,0.000032,0.090684,0.048151,0.037451,0.029959,0.215848,12.769108,17.388348,21.863449,1.002901
0.038958,-51.366585,0.840238,0.20795,1.871681,0.349691,0.373266,0.130461,0.417719,1.06391,2.628587,0.479422,0.872397,0.20278,0.191165,0.159698,0.145666,6.234631,0.745715,0.385142,0.000079,0.000097,0.264157,0.643175,0.698324,0.853413,1.201557,0.12623,0.108507,0.079376,0.101309,0.109998,0.086561,0.110786,0.000032,0.090684,0.048151,0.037451,0.029959,0.215848,12.769108,17.388348,21.863449,1.002901
0.038958,-51.366585,0.840238,0.20795,1.871681,0.349691,0.373266,0.130461,0.417719,1.06391,2.628587,0.479422,0.872397,0.20278,0.191165,0.159698,0.145666,6.234631,0.745715,0.385142,0.000079,0.000097,0.264157,0.643175,0.698324,0.853413,1.201557,0.12623,0.108507,0.079376,0.101309,0.109998,0.086561,0.110786,0.000032,0.090684,0.048151,0.037451,0.029959,0.215848,12.769108,17.388348,21.863449,1.002901
0.042463,-52.252319,0.583306,-0.095088,1.734266,0.531114,0.347742,0.129228,0.424995,1.037789,2.563904,0.397027,0.757537,0.195698,0.202118,0.168465,0.169113,6.133722,0.539224,0.20466,0.000088,0.000049,0.371972,0.402793,0.471197,0.657778,1.995058,0.125661,0.095456,0.087997,0.094623,0.090433,0.074823,0.094989,0.000084,0.14651,0.057528,0.038527,0.031587,0.214405,13.841349,39.721674,18.034611,1.005232
0.024595,-45.791689,0.408061,0.486941,1.874195,0.523747,0.366879,0.117285,0.476503,1.03766,2.524189,0.547264,0.738223,0.235202,0.200019,0.17966,0.185104,5.406429,0.518953,0.170648,0.000515,0.000596,0.194393,0.356337,0.434375,0.645437,1.079128,0.098957,0.087658,0.065337,0.066753,0.074434,0.070798,0.085461,0.000296,0.107421,0.033465,0.02653,0.025764,0.216124,50.505713,53.58069,62.243734,1.004237
0.045047,-48.588483,0.334696,0.407723,1.835138,0.504621,0.258997,0.149923,0.463043,1.090039,2.564846,0.420747,0.648555,0.214231,0.180736,0.167942,0.158625,5.632258,0.269169,0.150743,0.000061,0.00005,0.200174,0.351827,0.45534,0.508399,1.316562,0.116635,0.086615,0.069438,0.06257,0.06552,0.071885,0.09568,0.000036,0.112223,0.039424,0.024627,0.024304,0.214623,21.903083,20.954271,37.495337,1.003833
0.068393,-52.41908,0.921316,0.365581,2.008611,0.475348,0.32185,0.14747,0.463745,1.090807,2.553345,0.399667,0.633924,0.222652,0.176526,0.168924,0.169496,6.104469,0.691696,0.289392,0.000036,0.000048,0.351428,0.513029,0.840141,0.746209,1.191571,0.197878,0.146915,0.113253,0.095102,0.099567,0.084277,0.100098,0.000028,0.116499,0.050846,0.037828,0.024882,0.219227,14.461772,10.809918,17.517361,1.003064
0.069683,-47.00298,0.502854,0.201459,1.808462,0.336881,0.271562,0.173833,0.473376,1.043995,2.525415,0.479499,0.589454,0.187753,0.189933,0.158675,0.160094,5.545538,0.593648,0.177939,0.000053,0.000063,0.307585,0.339247,0.625904,0.981803,2.382338,0.106928,0.087306,0.069708,0.067076,0.07111,0.074529,0.084717,0.000055,0.109716,0.035345,0.03703,0.017619,0.213094,22.236304,22.447753,38.126693,1.004105
0.073834,-46.997741,0.29679,0.113155,1.768056,0.462873,0.172202,0.178786,0.508217,1.072858,2.550166,0.412643,0.797579,0.209612,0.201029,0.185823,0.182124,5.453921,0.376167,0.180453,0.000046,0.00005,0.179855,0.355058,0.453891,0.96148,1.391648,0.093285,0.081503,0.079413,0.078407,0.066873,0.07573,0.095462,0.000032,0.080536,0.03619,0.033365,0.021141,0.214221,29.376525,30.334076,43.143331,1.003607
0.027657,-48.438553,0.667278,0.348217,1.908353,0.457937,0.341546,0.131883,0.446114,1.035561,2.570524,0.439117,0.81355,0.221735,0.208378,0.169437,0.165733,5.766667,0.295708,0.287618,0.000147,0.000169,0.165335,0.510435,0.507561,1.028759,2.371015,0.103686,0.104146,0.079162,0.109873,0.123295,0.068291,0.093753,0.000158,0.111619,0.038843,0.036362,0.03908,0.216915,68.19349,50.723397,110.159808,1.008169
0.06264,-42.495833,0.302118,0.071176,1.833424,0.381786,0.212374,0.201831,0.468106,1.019597,2.53627,0.410986,0.629378,0.209279,0.185531,0.156825,0.157411,4.857968,0.383079,0.322331,0.000139,0.000135,0.221862,0.421242,0.517992,0.786915,2.194267,0.123533,0.093022,0.092673,0.084873,0.080099,0.070381,0.08458,0.000185,0.098433,0.037833,0.031531,0.030442,0.213335,33.55134,62.141665,44.562019,1.003744
0.069713,-45.178727,0.416452,0.108695,1.859454,0.558983,0.282575,0.189532,0.482138,1.073245,2.585015,0.432874,0.67902,0.214571,0.182505,0.167691,0.171237,5.317099,0.300546,0.172709,0.000081,0.000087,0.216893,0.336167,0.390899,0.576441,1.152797,0.104408,0.078548,0.088567,0.074788,0.076241,0.074608,0.090159,0.000118,0.093557,0.033502,0.029933,0.028136,0.217034,66.848913,39.947952,48.888133,1.004264
0.11298,-42.481879,0.430073,0.385286,1.917538,0.4321,0.263133,0.2071,0.526059,1.138092,2.58637,0.471387,0.805882,0.219602,0.203042,0.187944,0.179574,4.912057,0.494904,0.345015,0.000191,0.000266,0.367078,0.460862,0.58659,0.848735,1.164663,0.105768,0.092496,0.089172,0.058562,0.061727,0.077492,0.094464,0.000096,0.13899,0.038763,0.026468,0.028334,0.216249,97.758676,62.327244,112.055701,1.00552
0.032213,-58.237001,0.611281,0.218903,1.858751,0.472165,0.376243,0.115252,0.428058,1.017872,2.582432,0.417074,0.667538,0.205584,0.171586,0.14727,0.149838,6.84759,0.405875,0.174119,0.000015,0.000016,0.237553,0.380062,0.400177,1.073559,1.422232,0.101412,0.103259,0.083476,0.068961,0.068118,0.066824,0.083803,0.000014,0.106056,0.030413,0.037695,0.029478,0.215455,6.384558,9.156427,6.238126,1.002775
0.063429,-44.96854,0.515993,0.25183,1.909636,0.532124,0.261476,0.182104,0.472101,1.072972,2.571012,0.451324,0.730341,0.212655,0.185048,0.173473,0.159838,5.431841,0.441615,0.228113,0.000065,0.000069,0.216145,0.397832,0.438984,0.806055,1.030433,0.105169,0.077274,0.070548,0.090334,0.082613,0.072846,0.091416,0.000035,0.087512,0.040049,0.029184,0.027234,0.216599,26.819538,28.471333,40.789961,1.003078
