@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_linregc1 numeric
@attribute mfcc_sma[5]_min numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.032707,0.18205,-0.001732,-17.48941,29.62015,17.80598,0.020569,0.085454,2.504532,0.707456,0.243079,0.002008,7.123495,6.000695,0,5.350326,4.023851,3.251397,3.367857,3.122086,0.889445,-0.000013,6.19522,4.493618,happy
0.021796,2.615189,-0.001526,-26.68412,35.87968,24.12665,0.009679,0.082015,21.82656,0.822103,0.367823,0.002904,16.94658,4.61708,-0.000008,4.557239,4.466956,5.289209,4.273062,3.574406,1.302325,0.000015,20.33384,4.222497,happy
0.011251,1.157404,-0.001378,-19.75181,15.83428,15.41029,0.011494,0.044677,3.168979,0.890945,0.497298,0.001013,11.16889,8.221236,-0.000001,6.091181,4.517774,3.851002,3.809143,3.264785,0.836399,0.000004,5.040093,5.445151,happy
0.058248,0.246492,0.001099,-20.44689,22.11842,16.3121,0.005445,0.092073,3.408876,0.849423,1.416946,0.005827,5.340696,5.390941,-0.000004,5.089349,4.268442,3.74847,4.011162,3.570283,1.171152,0.000004,4.871568,5.759348,happy
0.043326,0.588408,0.000477,-17.01727,21.49037,15.90833,0.018754,0.150126,5.151067,0.891196,1.501545,0.004389,6.597381,6.096455,0.000006,5.06192,3.92442,4.356518,4.017036,3.436425,0.96013,0.00006,6.646162,6.045067,happy
0.032731,1.898905,0.000063,-27.80821,24.09413,18.92296,0.00484,0.039049,5.205991,0.750463,0.797305,0.005345,9.117344,3.354207,0,2.714655,3.202408,3.44269,3.791912,3.823937,1.095828,-0.000009,7.227285,3.751492,happy
0.031453,0.575798,0.001262,-12.78745,21.20312,22.80391,0.016334,0.116371,5.212533,0.902713,0.630251,0.003324,6.664813,5.367906,-0.000002,4.542666,4.69984,3.484846,3.990576,3.428497,1.128541,-0.000004,7.434741,5.228559,happy
0.00787,3.946802,-0.000491,-23.62285,34.10316,18.20311,0.009679,0.048075,26.30179,0.892734,0.783006,0.001373,48.13095,4.580482,-0.000004,4.354863,3.779452,4.111107,3.675435,4.133666,0.881322,0.000015,34.50732,5.294411,happy
0.045057,1.235347,-0.000217,-13.93719,16.4043,10.64707,0.016334,0.084596,8.74432,0.554395,1.577928,0.004471,6.915041,5.357886,0,4.167993,3.317179,3.730446,3.281294,3.350265,0.900326,-0.000004,6.781147,5.363276,happy
0.013006,0.572078,-0.001101,-11.70541,41.99514,24.76767,0.006655,0.051465,4.482355,0.936393,0.436958,0.001435,6.997622,4.955168,0,5.09714,3.775524,3.464125,3.264708,3.747539,1.084989,-0.000015,8.818163,5.065456,happy
0.027174,0.547237,-0.000882,-24.62818,25.65341,30.01458,0.010889,0.095364,27.26805,0.899084,0.79062,0.002556,6.715893,5.508863,0.000002,6.397325,5.310809,5.181149,4.386769,4.196979,1.332211,0.000012,19.99261,5.666409,happy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,happy
0.011216,1.760961,-0.000579,-26.5911,31.03494,23.85091,0.005445,0.071429,15.32517,0.925178,1.08383,0.001878,9.408543,5.506876,0.000001,4.700357,4.620039,4.277256,5.144692,3.555966,1.123588,0.000011,16.47922,6.728188,happy
0.01338,3.922716,-0.000328,-26.20891,43.86036,43.52852,0.010889,0.062114,18.09796,0.917855,0.150934,0.002582,23.12313,7.941599,-0.000006,5.820405,5.409831,5.595352,5.198276,4.603031,1.15241,-0.000002,22.29833,6.641854,happy
0.032807,1.209558,0.000647,-15.5059,16.80537,20.58346,0.050212,0.089454,8.358287,0.89226,0.472933,0.003947,9.683465,5.016737,0.000004,4.342816,3.940795,4.18015,4.090499,3.533191,0.91545,0.000003,11.76596,5.00665,happy
0.033533,0.536694,-0.001952,-13.00388,24.68269,19.19859,0.012704,0.080424,2.753693,0.905625,0.214618,0.00291,8.855807,5.553456,0,4.354231,3.905052,3.932895,3.231287,3.612762,1.148055,0.000013,5.326037,5.468006,happy
0.032889,0.865155,0.000007,-8.996811,8.877772,6.03106,0.030248,0.123106,3.052399,0.384703,0.766235,0.002788,8.638061,4.935521,0.000001,4.716843,3.320191,3.11499,3.411674,2.899493,0.663804,-0.000019,4.282543,3.583732,happy
0.006442,1.05692,-0.000434,-14.22493,22.78801,14.10046,0.005445,0.027835,4.567631,0.861189,1.033698,0.000553,6.417238,4.97069,-0.000005,4.002014,4.199345,3.470268,3.180201,3.55112,1.125575,-0.00002,4.623049,4.888718,happy
0.0051,0.896019,0.000515,-26.87215,59.84217,27.4434,0.005445,0.036862,31.3043,0.859107,-0.1289,0.000595,7.315586,4.930922,0.000005,5.389977,5.036726,4.690467,5.224772,4.337451,1.160678,0.000004,28.02005,4.421354,happy
0.011182,1.294059,-0.000314,-18.03357,22.74771,15.07345,0.009074,0.060618,9.84003,0.819617,0.846215,0.001722,6.205909,4.584893,-0.000007,4.621988,3.963659,3.578377,3.69979,3.977364,1.130869,0.000008,9.163841,4.451921,happy
0.065292,0.492517,-0.000008,-29.04224,17.44634,12.20291,0.019359,0.097291,2.778853,0.762974,1.065612,0.00506,4.063713,4.015074,0,3.606204,3.87939,3.122741,3.060725,3.253633,0.855622,0.000038,3.434425,4.038113,happy
0.040536,1.431033,-0.000275,-17.19286,25.59922,16.12113,0.009679,0.172518,6.750123,0.84242,0.828744,0.00457,7.45026,5.70027,0.000002,5.746953,5.565324,3.773969,3.654994,3.432539,0.944661,0.00002,7.754834,5.494503,happy
0.06666,-0.170446,-0.000438,-27.21863,15.16025,12.46584,0.007864,0.156709,4.251401,0.763787,0.917355,0.004312,4.686984,5.077162,-0.000003,4.854198,4.124415,3.920987,4.100889,3.732411,0.939291,-0.00001,6.089192,5.142583,happy
0.041921,1.25356,-0.000203,-28.30018,52.80844,39.95227,0.006655,0.111903,10.4276,0.752234,0.363926,0.005393,6.948635,6.614393,-0.000005,5.298464,6.584619,5.701324,4.45867,4.434578,1.530437,-0.000012,9.365808,4.165305,happy
0.050212,0.404034,0.001061,-14.32175,28.47665,29.1431,0.007864,0.11782,4.15197,0.924806,0.720332,0.005378,4.441786,4.749784,0.000001,4.939206,4.364687,3.93465,3.494735,3.66722,1.401246,-0.000006,5.763305,4.123814,happy
0.051156,0.913523,-0.000735,-17.99275,15.46707,15.50989,0.016334,0.094831,9.059989,0.822172,0.958823,0.002867,15.87335,14.51254,0.000006,6.390972,4.081646,4.124053,3.470968,3.282546,0.853214,0.000042,9.118915,5.092822,happy
0.009304,1.912382,-0.000613,-26.52712,43.44142,40.03795,0.009679,0.044943,93.20796,0.866448,0.196659,0.001109,11.13907,6.9748,-0.000005,4.721326,4.680592,4.127965,3.881361,3.531098,1.280305,-0.000001,44.53193,4.685208,happy
0.021581,1.03938,-0.004077,-24.31587,12.73524,13.65639,0.041742,0.117181,2.971801,0.776733,0.324514,0.001431,8.980166,8.408721,0.000009,4.279247,7.617415,3.234849,3.534025,3.273766,0.670514,0.000021,4.123085,4.664734,happy
0.036857,0.602109,-0.00021,-20.79974,22.47171,23.46581,0.013914,0.085778,3.222155,0.87951,0.483977,0.003514,7.039892,5.376931,-0.000009,4.389711,3.768853,3.826144,3.735972,3.451266,0.950313,-0.000001,5.822176,4.414209,happy
0.084928,0.732149,-0.000386,-15.95063,18.95533,12.73039,0.030248,0.148266,5.652626,0.816124,0.817713,0.004549,7.241167,5.629608,-0.000006,4.220404,4.32262,3.553841,3.307452,3.619188,0.884841,0.00001,5.444726,5.1533,happy
0.042819,3.819412,0.000175,-16.54726,20.04566,21.26828,0.030248,0.104734,16.83569,0.862385,0.197283,0.002587,28.17669,6.236958,-0.000004,4.855102,4.097565,3.488669,3.124549,3.358897,0.774301,0.000011,15.0998,4.031924,happy
0.032955,2.056325,-0.003381,-27.81019,43.64987,45.04643,0.00363,0.067931,3.317519,0.921746,-0.035943,0.003077,5.209569,3.198082,-0.000002,3.833519,3.816203,5.391826,5.195427,3.977647,1.007267,-0.000003,5.156488,3.691512,happy
0.036419,0.993521,-0.000044,-14.63094,17.76508,10.06342,0.026013,0.081342,12.25994,0.763016,0.690625,0.004537,3.705206,3.016014,0.000003,3.386331,3.581939,3.186933,3.314843,3.247367,0.867871,0.000086,7.606438,4.073622,happy
0.038264,0.703015,0.000349,-20.46257,44.07717,70.59233,0.010889,0.067616,4.375568,0.933301,0.485648,0.00544,7.993039,6.381113,-0.000006,5.959975,5.556256,3.998983,4.143345,3.832516,1.918086,0.000001,7.191255,5.33002,happy
0.058796,0.373066,0.000763,-23.20473,13.62631,14.44037,0.012099,0.111554,11.9549,0.904859,1.714685,0.004393,19.97123,10.38727,-0.000001,6.626028,3.673723,3.567713,3.504242,3.367996,0.836964,-0.000027,18.68272,5.324065,happy
0.036276,1.805125,0.000032,-22.08265,23.81405,14.3727,0.004235,0.059916,6.913597,0.792079,1.072882,0.00774,7.06697,4.289909,0.000001,4.10757,4.021,3.954433,3.79982,3.422268,1.174159,0.000006,6.51579,4.706686,happy
0.039267,0.889528,-0.000113,-23.69885,28.92401,20.6217,0.005445,0.072077,4.836951,0.863481,0.310447,0.005175,8.589066,7.257906,0,4.659326,4.344805,3.908452,3.520719,3.777243,1.105107,-0.000005,7.558502,4.446661,happy
0.012289,0.124717,-0.001964,-16.19382,19.77518,13.06072,0.016334,0.059619,4.27395,0.818826,0.13506,0.000635,18.84301,17.54444,-0.000003,11.05868,4.192077,3.206254,3.247263,3.168518,0.833414,0.00001,20.27188,4.342305,happy
0.032462,1.701168,0.000673,-17.37989,22.79735,27.82968,0.018149,0.079288,10.90016,0.727469,1.160066,0.0046,7.276563,5.669093,0,4.142719,3.639941,3.422801,3.133747,3.62105,1.042341,-0.000026,7.117061,4.677149,happy
0.03684,0.415753,-0.000806,-14.26668,20.94581,13.76683,0.033878,0.183672,3.780582,0.780895,0.902648,0.002321,6.44354,4.117617,-0.000007,4.018881,3.825934,3.529315,4.338255,3.259808,0.978751,0.000006,4.410905,5.18852,happy
0.026052,1.398797,-0.000136,-24.83202,22.99894,22.6727,0.013309,0.103009,4.536754,0.908927,0.910154,0.005629,6.399562,5.258008,0.000008,5.113638,4.599425,3.907233,3.620835,3.587277,1.12516,-0.000064,7.283766,5.026878,happy
0.032058,3.128811,-0.000813,-15.22043,30.43241,27.71786,0.00605,0.050363,18.35645,0.891158,0.859868,0.005163,13.37712,5.840368,0.000002,4.714299,4.285198,3.405745,3.808919,3.441133,1.259367,-0.000006,20.65695,5.013121,happy
0.033482,0.421442,-0.001137,-26.01808,20.36987,21.0375,0.00605,0.088164,9.520288,0.878915,0.677564,0.002395,8.629445,6.111362,0.000003,5.105033,4.122115,3.620353,3.447881,3.222303,1.021759,0.000027,12.03796,5.332531,happy
0.034471,1.757423,0.001059,-21.67211,44.5467,16.89439,0.00363,0.119383,7.700441,0.894663,1.181849,0.007238,6.620799,3.608689,0.000005,3.636861,3.965194,3.807543,3.395747,3.671341,1.136111,-0.00001,7.934882,5.12416,happy
0.030641,1.063777,-0.002229,-17.22612,15.14671,13.18152,0.005445,0.07102,3.983479,0.832665,1.351148,0.003409,9.30549,13.16643,0,5.763597,5.30202,3.715412,3.269417,3.192947,0.953398,0.000014,7.503084,9.389879,happy
0.032807,1.209558,0.000647,-15.5059,16.80537,20.58346,0.050212,0.089454,8.358287,0.89226,0.472933,0.003947,9.683465,5.016737,0.000004,4.342816,3.940795,4.18015,4.090499,3.533191,0.91545,0.000003,11.76596,5.00665,happy
0.024048,1.319433,0.000665,-20.06204,28.39342,16.30835,0.009679,0.052905,22.91082,0.859278,1.23201,0.002279,9.553381,4.533508,0,5.485798,4.648817,4.672466,4.084431,3.57358,0.81442,-0.000004,21.00471,5.420546,happy
0.050181,0.648811,-0.000484,-10.83638,22.75903,10.94827,0.057471,0.149186,3.000609,0.697456,1.435804,0.002797,7.534488,3.402823,0.000002,3.565352,3.241185,3.674208,3.247112,3.84169,0.886885,-0.000001,3.294331,5.380943,happy
0.034995,1.292358,0.000724,-28.11382,29.73759,22.83811,0.016939,0.102647,7.302916,0.865958,0.821618,0.003461,10.10672,4.197542,0.000005,4.534396,3.4543,3.815591,3.711213,3.634449,1.01218,-0.000103,10.34155,5.117584,happy
0.020947,0.272781,0.000065,-20.2606,17.27192,13.66701,0.010284,0.073893,3.043165,0.864598,1.118985,0.001391,6.664402,7.090539,0.000002,5.504795,5.386094,4.784245,3.430373,3.383618,0.73161,0.000002,4.817778,5.904459,happy
0.069146,0.502766,-0.001358,-11.83545,10.6319,10.16622,0.023593,0.115956,5.022012,0.501865,1.289902,0.00285,7.392695,3.83077,-0.000003,3.722172,3.156497,3.201415,3.034833,2.936939,0.750926,0.000024,4.654807,4.887373,happy
0.011807,0.5849,0.000037,-18.22363,18.67109,17.76119,0.016939,0.096633,3.132585,0.903308,0.800216,0.001577,5.552792,4.021751,0.000009,4.778968,4.089956,3.629231,3.625094,3.124819,1.209507,-0.000036,6.312341,4.683274,happy
0.024312,1.536237,0.000569,-22.86809,45.77329,22.42325,0.00484,0.06575,19.44589,0.795922,1.031796,0.005564,5.58223,4.516127,-0.000002,4.547643,4.364201,3.935366,3.522171,3.572842,1.301406,-0.000031,11.17986,4.937708,happy
0.024462,1.183505,0.000276,-25.12821,19.86087,17.89997,0.016939,0.073154,8.672284,0.892528,0.398271,0.002563,8.331533,6.715144,-0.000004,4.92327,4.238213,4.449756,4.044541,3.522317,0.814453,0.000015,9.140294,5.347641,happy
0.042819,3.819412,0.000175,-16.54726,20.04566,21.26828,0.030248,0.104734,16.83569,0.862385,0.197283,0.002587,28.17669,6.236958,-0.000004,4.855102,4.097565,3.488669,3.124549,3.358897,0.774301,0.000011,15.0998,4.031924,happy
0.017344,1.149739,-0.000351,-22.03177,21.23435,12.80349,0.030248,0.1071,10.59332,0.833705,2.162935,0.002419,6.990093,7.308406,0.000003,4.619479,4.107872,3.613053,3.336974,4.139443,0.889352,0.000004,11.05499,9.319628,happy
0.037341,0.507998,-0.000471,-12.47925,12.95314,16.78407,0.009679,0.111868,3.323353,0.87482,1.15614,0.004581,6.919564,4.251636,-0.000007,4.738455,4.91244,4.192332,3.284987,3.685682,1.009179,0.000002,5.512799,4.894767,happy
0.064046,-0.059617,0.000046,-17.93786,22.90553,16.73627,0.016334,0.132382,11.07238,0.742107,1.442935,0.006652,5.580342,5.475675,-0.000005,4.750608,4.567059,3.946019,3.779488,3.8085,1.294439,0.000029,6.354033,5.364226,happy
0.009541,0.954097,-0.000638,-20.08189,26.37527,21.97891,0.008469,0.064666,7.314523,0.915577,0.190487,0.001015,6.905853,5.284337,-0.000002,4.28575,4.113275,3.794084,4.060787,3.534078,1.331435,0.00002,12.2542,4.230671,happy
0.038686,1.377047,-0.001361,-21.88668,19.01437,19.44196,0.00363,0.082028,7.625798,0.757595,0.87367,0.004489,11.25703,5.675767,-0.000005,4.755414,4.676291,4.679182,3.553711,3.316392,1.197598,0.000002,8.665013,4.848885,happy
0.035143,0.66999,0.000653,-11.23962,18.26666,12.78649,0.028433,0.136517,4.333826,0.703567,1.283353,0.001928,4.937596,5.853444,-0.000002,4.634931,3.93325,3.116611,3.028498,3.255008,0.984453,-0.000022,5.305911,4.966566,happy
0.042901,0.851655,0.000945,-26.4983,34.97754,28.49896,0.005445,0.106425,6.492905,0.905657,0.779081,0.006833,5.649235,6.746045,-0.000006,5.480713,4.700016,4.038856,3.836992,4.073749,1.440627,-0.000022,6.631074,4.694506,happy
0.014651,1.805524,-0.000342,-19.44188,21.50441,18.93886,0.012099,0.054696,9.202234,0.7873,0.745176,0.002138,10.43487,5.985283,0.000003,4.679293,5.301262,3.57674,3.632092,3.514219,0.997684,0.000002,10.2275,4.204791,happy
0.032117,0.798507,0.0001,-15.05368,20.1205,15.9568,0.012704,0.084097,12.81978,0.835421,0.991203,0.003206,7.055897,5.205717,0.000005,5.509385,4.672915,3.34303,3.671217,3.388033,0.986948,0.000017,8.593041,5.645303,happy
0.019143,1.403676,-0.001294,-25.32733,36.64349,43.45142,0.012704,0.063389,16.76572,0.888804,-0.261978,0.001258,10.20271,8.685363,-0.000004,5.119328,6.23438,4.353764,5.688293,4.116656,1.243083,0.000009,26.35999,4.805802,happy
0.041451,2.511175,-0.000748,-21.3165,23.16195,15.59011,0.026013,0.096528,23.13812,0.83072,0.259964,0.004434,18.01734,4.551451,-0.000002,3.91001,3.691732,3.604283,4.004368,3.694189,0.81933,0.000002,18.0652,4.261425,happy
0.01346,0.700384,0.000577,-31.68992,28.75268,17.00033,0.015124,0.11015,16.48191,0.810339,0.705748,0.001532,7.005721,5.954125,0.000001,4.981336,5.169953,5.45094,3.794169,3.621414,1.14347,0.000024,15.064,4.982689,happy
0.024385,3.468088,0.000372,-24.32279,28.27869,23.83632,0.007864,0.062525,19.35611,0.870024,0.473681,0.005209,16.29616,4.349561,0,5.742433,3.740638,3.572942,3.254812,3.354123,1.607421,-0.000006,22.10204,4.072345,happy
0.060726,0.272803,-0.000401,-24.974,47.76992,39.78645,0.008469,0.134516,11.88527,0.927375,0.885856,0.006687,5.37532,5.183366,0.000007,4.837114,5.357827,4.929864,3.883569,4.418406,1.686735,-0.000028,13.29433,5.088699,happy
0.0365,1.820029,-0.000216,-16.65135,14.81011,15.32561,0.007864,0.072641,11.46717,0.612075,1.483864,0.003551,10.49144,5.462628,-0.000006,5.223295,5.24239,4.645116,4.637635,3.322637,0.909816,0.000017,9.7474,5.563437,happy
0.019536,0.67601,-0.002312,-27.15992,47.19162,31.91,0.028433,0.115511,7.619539,0.916756,0.277583,0.00154,6.136264,6.401553,-0.000001,6.525622,4.615241,3.616579,3.57887,3.118268,1.117218,0.000031,16.41039,4.333363,happy
0.030776,1.364354,0.000322,-18.40105,24.86842,17.14107,0.004235,0.056191,15.99347,0.859451,1.175265,0.004946,13.85308,7.396439,0,4.618234,4.836469,4.204812,3.692624,3.894408,1.030995,0,19.17001,6.361192,happy
0.039363,0.407247,-0.000541,-17.37326,26.24632,21.89123,0.048397,0.139104,2.964821,0.794708,-0.096289,0.002723,2.423747,2.789885,-0.000002,3.002951,3.011282,3.21442,2.937447,2.976631,1.31992,-0.000015,3.321434,2.86193,happy
0.096759,0.604585,-0.000933,-19.52351,26.10596,15.83991,0.029038,0.158432,8.411921,0.810189,1.74429,0.006841,7.452204,6.375466,0.000001,4.176489,4.262493,3.735784,3.717054,3.242788,0.961011,0.000007,7.9605,6.170056,happy
0.049167,0.545881,0.000685,-19.15551,25.3922,37.37085,0.009074,0.104993,2.777889,0.88597,0.64703,0.005333,6.117917,4.624848,-0.000003,5.507094,4.263936,3.899609,4.102931,3.623062,1.264854,0.000012,5.248561,4.796925,happy
0.017694,1.366578,-0.000305,-19.65646,17.48522,13.13326,0.024198,0.14103,4.641796,0.635115,1.284829,0.002175,6.97473,4.626519,-0.000004,4.111688,4.22728,3.534186,3.731554,3.758146,0.933914,0.000009,5.460149,4.969577,happy
0.005504,0.979218,-0.00186,-16.82286,43.4727,42.965,0.008469,0.036284,11.49098,0.950783,0.039505,0.000683,8.481147,3.96292,-0.000003,3.665976,4.192988,4.092422,3.501172,4.693766,1.637638,0.000003,21.02772,4.148331,happy
0.0727,0.746296,0.000829,-21.46717,26.07152,34.59609,0.00605,0.113551,9.580164,0.878612,0.838809,0.009035,4.700434,4.155549,0.000005,5.651803,5.024481,3.614119,3.756034,3.491241,1.867057,0.000007,9.90406,5.175286,happy
0.023369,0.508344,0.000663,-16.02769,13.37361,11.30969,0.012099,0.090795,5.397683,0.813462,1.852068,0.002741,6.054761,4.074892,-0.000008,4.005429,3.491788,3.88541,3.767114,3.135023,0.90221,0.000003,6.09585,9.968444,happy
0.016759,2.047073,0.001145,-14.45419,28.32215,19.02272,0.003025,0.065571,14.91572,0.901717,1.531315,0.003455,10.21797,3.737066,-0.000001,4.726502,3.853988,5.047363,4.055307,3.661459,1.518735,-0.00001,19.62115,5.63587,nothappy
0.004549,2.031073,0.000322,-27.7596,26.78533,17.44812,0.003025,0.043845,15.6424,0.90666,1.053524,0.000804,9.825665,7.061761,-0.000008,10.51972,4.408442,4.826475,3.693075,4.462949,0.867659,0.000013,12.6914,5.753724,nothappy
0.034977,0.460966,-0.000017,-22.56646,24.54251,18.5893,0.021779,0.099316,4.441314,0.863465,1.382119,0.003635,4.367746,4.677892,-0.000005,3.805938,4.559478,3.51639,3.812253,3.325478,1.117026,-0.000002,4.970418,5.804184,nothappy
0.031638,0.702834,0.000773,-16.39854,13.48364,16.99119,0.013914,0.082259,4.835546,0.796105,0.770243,0.002072,9.648346,5.089596,-0.000002,3.720023,3.637269,3.210197,3.504433,3.294048,0.910418,0.000003,6.060762,4.937707,nothappy
0.006366,2.922663,-0.000019,-28.97151,27.40277,20.68086,0.018754,0.062689,32.35585,0.81275,0.365293,0.001152,13.21353,7.658062,-0.000001,5.818867,6.323899,4.629048,3.647298,3.917103,1.158848,-0.000003,27.05466,4.177893,nothappy
0.008854,0.868707,0.001177,-24.51649,34.78301,17.07376,0.00484,0.045828,7.14118,0.858808,0.720755,0.001368,5.413425,3.886106,-0.000006,3.997453,3.764737,4.338383,3.670996,3.506304,0.98392,0.000015,7.818204,4.000232,nothappy
0.050174,0.342316,0.000414,-20.66047,30.82162,17.22279,0.010284,0.10375,5.778065,0.839652,0.875997,0.004515,5.730287,6.622718,0.000004,4.044901,3.98329,3.950277,3.260605,3.572357,1.006361,0.000005,6.766547,4.866654,nothappy
0.050174,0.342316,0.000414,-20.66047,30.82162,17.22279,0.010284,0.10375,5.778065,0.839652,0.875997,0.004515,5.730287,6.622718,0.000004,4.044901,3.98329,3.950277,3.260605,3.572357,1.006361,0.000005,6.766547,4.866654,nothappy
0.011484,2.157045,-0.000848,-25.38714,23.82123,17.94572,0.015124,0.074135,17.78267,0.794767,0.370564,0.00142,13.70966,7.284833,0.000005,6.083315,4.211444,4.557985,3.686633,3.468254,0.945712,-0.000003,19.35648,4.078659,nothappy
0.011484,2.157045,-0.000848,-25.38714,23.82123,17.94572,0.015124,0.074135,17.78267,0.794767,0.370564,0.00142,13.70966,7.284833,0.000005,6.083315,4.211444,4.557985,3.686633,3.468254,0.945712,-0.000003,19.35648,4.078659,nothappy
0.025764,0.571143,0.000547,-17.01061,30.33056,15.63208,0.005445,0.095177,6.803271,0.869871,0.652554,0.002875,7.701565,4.345984,-0.000002,4.143484,3.843194,4.041114,3.906416,3.244969,1.245053,0.000004,8.833071,3.624259,nothappy
0.017388,1.114494,0.001384,-22.63694,15.25046,12.97081,0.019359,0.113348,5.447071,0.926655,1.001464,0.002068,9.614501,5.598355,0.000002,6.61998,6.31499,5.01966,4.06406,4.045518,0.80938,0.000035,6.27019,5.668395,nothappy
0.017388,1.114494,0.001384,-22.63694,15.25046,12.97081,0.019359,0.113348,5.447071,0.926655,1.001464,0.002068,9.614501,5.598355,0.000002,6.61998,6.31499,5.01966,4.06406,4.045518,0.80938,0.000035,6.27019,5.668395,nothappy
0.024063,2.219127,-0.000161,-14.22456,36.55745,16.76591,0.00726,0.062,15.37044,0.757305,0.865917,0.003983,9.088211,5.312037,-0.000001,5.179513,4.499398,3.941046,4.034453,3.811033,0.92576,0.000013,12.02538,4.524594,nothappy
0.02961,1.879772,0.00056,-20.0107,39.8504,33.29305,0.008469,0.17952,4.403007,0.886771,1.9823,0.005971,11.48214,9.404021,-0.000008,5.884199,7.28653,4.372241,4.513761,4.713215,1.204045,0.000048,7.608114,9.325272,nothappy
0.02961,1.879772,0.00056,-20.0107,39.8504,33.29305,0.008469,0.17952,4.403007,0.886771,1.9823,0.005971,11.48214,9.404021,-0.000008,5.884199,7.28653,4.372241,4.513761,4.713215,1.204045,0.000048,7.608114,9.325272,nothappy
0.03146,1.284713,0.000113,-19.01299,29.94694,16.50688,0.025408,0.108987,7.791205,0.769941,0.867252,0.003291,7.43292,4.81258,0,4.478764,4.463439,3.940802,4.013698,3.940001,0.941141,0.000024,7.990755,5.354952,nothappy
0.031741,0.561358,0.001013,-16.08758,29.75556,37.42447,0.008469,0.103506,9.648586,0.922054,-0.304303,0.00248,10.13978,7.59501,0.000007,5.669734,3.917331,3.846857,3.19937,3.381537,1.011383,0.000006,10.829,5.437665,nothappy
0.031741,0.561358,0.001013,-16.08758,29.75556,37.42447,0.008469,0.103506,9.648586,0.922054,-0.304303,0.00248,10.13978,7.59501,0.000007,5.669734,3.917331,3.846857,3.19937,3.381537,1.011383,0.000006,10.829,5.437665,nothappy
0.031741,0.561358,0.001013,-16.08758,29.75556,37.42447,0.008469,0.103506,9.648586,0.922054,-0.304303,0.00248,10.13978,7.59501,0.000007,5.669734,3.917331,3.846857,3.19937,3.381537,1.011383,0.000006,10.829,5.437665,nothappy
0.004884,0.27874,0.002789,-18.31187,36.45826,21.60022,0.012704,0.044563,5.66106,0.930471,0.727653,0.000255,7.880706,15.48769,0.000004,5.429111,6.151545,3.338562,3.280634,2.853176,0.748715,-0.000006,4.664883,4.603593,nothappy
0.011678,0.656734,-0.000529,-31.00681,31.09932,30.33799,0.015729,0.044799,5.046017,0.888843,-0.13602,0.001072,25.43093,11.17682,-0.000008,8.618868,7.797502,4.795898,4.54072,4.487691,0.774705,-0.000003,13.33226,6.291828,nothappy
0.009581,3.345009,-0.002733,-30.77693,25.46598,37.23124,0.010284,0.047891,61.32076,0.842926,0.050167,0.000944,62.28035,13.57812,-0.000001,8.617713,7.123353,7.681006,4.69505,4.584322,0.730407,0.000001,60.92897,7.768942,nothappy
0.069776,0.558559,0.0002,-12.80656,18.85066,18.30006,0.019359,0.106392,3.881397,0.782334,1.181849,0.004887,5.05984,5.022469,0.000001,4.229833,3.84651,3.604678,4.049454,3.589698,0.972984,-0.00001,5.229035,4.650221,nothappy
0.004999,2.545834,-0.000945,-40.43327,34.55438,37.66801,0.009074,0.043489,73.40672,0.948846,0.635494,0.000566,35.73103,6.482155,0.000001,6.682239,4.157561,6.002146,4.150721,5.117842,1.066204,-0.000007,76.89747,6.760075,nothappy
0.004999,2.545834,-0.000945,-40.43327,34.55438,37.66801,0.009074,0.043489,73.40672,0.948846,0.635494,0.000566,35.73103,6.482155,0.000001,6.682239,4.157561,6.002146,4.150721,5.117842,1.066204,-0.000007,76.89747,6.760075,nothappy
