@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.042366,-59.375378,0.983863,1.878154,4.666351,0.21858,0.114999,0.438654,-7.538457,0.472869,0.197282,0.168364,0.160102,8.510498,1.580582,0.343505,0.480547,0.000005,0.452579,0.281056,0.627117,0.611357,2.649705,0.128283,0.136113,0.089277,0.145248,0.133607,0.066242,0.077578,0.075815,0.090213,4.015361,0.000005,0.305866,0.205963,0.27625,0.048775,0.043885,0.035691,0.037486,0.03669,0.035254,0.205111,7.096897,7.297478,8.082621,1.002419,71.94662,4.553028,1.293861,0.753123,0.701887,0.880856,0.021988,20.19967,6.160011,854.5176,2.613853,0.047647,0.185247,0.215923,0.000336,0.002405,376.3407,0.998538,0,0.894141,0.104775,0,0.094716,0.002145,489.4508,163151.9,nothappy
0.028407,-51.153273,0.764793,1.825693,3.496929,0.264539,0.104949,0.46927,-5.72008,0.373696,0.174911,0.147528,0.151317,5.897506,0.987332,0.305609,0.229504,0.000069,0.209161,0.181983,0.444606,0.468719,1.524117,0.122471,0.092464,0.084447,0.076442,0.070763,0.048296,0.060249,0.073974,0.095077,4.066026,0.000055,0.127905,0.147797,0.208942,0.051777,0.025761,0.02407,0.027171,0.019603,0.018638,0.215548,16.141636,14.268568,20.594648,1.002536,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2,nothappy
0.028407,-51.153273,0.764793,1.825693,3.496929,0.264539,0.104949,0.46927,-5.72008,0.373696,0.174911,0.147528,0.151317,5.897506,0.987332,0.305609,0.229504,0.000069,0.209161,0.181983,0.444606,0.468719,1.524117,0.122471,0.092464,0.084447,0.076442,0.070763,0.048296,0.060249,0.073974,0.095077,4.066026,0.000055,0.127905,0.147797,0.208942,0.051777,0.025761,0.02407,0.027171,0.019603,0.018638,0.215548,16.141636,14.268568,20.594648,1.002536,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2,nothappy
0.062977,-58.294848,0.739921,2.137783,4.571082,0.242927,0.147279,0.408202,-6.910204,0.552364,0.182348,0.146644,0.150341,7.362098,1.183106,0.482032,0.530687,0.000011,0.344611,0.239952,0.627785,0.640219,1.800836,0.142205,0.104883,0.126162,0.071243,0.066182,0.044252,0.067291,0.073361,0.099444,4.508432,0.000013,0.194222,0.176085,0.318494,0.047017,0.050839,0.021126,0.023818,0.025635,0.022214,0.210465,6.62941,8.909084,5.581843,1.003256,72.51514,5.134902,1.438051,0.634167,0.515514,0.882199,0.067244,27.35478,5.044005,990.5821,3.993232,0.069903,0.108406,0.086101,0.000169,0.007126,742.2183,0.914343,0,0.847537,0.1131,0,0.129304,0.004377,843.7663,617852.3,nothappy
0.040573,-57.184586,0.86406,1.92456,4.125469,0.45705,0.136556,0.364127,-13.553554,0.538863,0.18144,0.177438,0.186695,6.967296,1.221829,0.52335,0.25911,0.000047,0.490854,0.20942,0.530779,1.087794,1.225432,0.123652,0.098427,0.098879,0.122183,0.134194,0.038214,0.061705,0.080795,0.088233,4.58474,0.000081,0.280408,0.167425,0.32745,0.046398,0.033191,0.046325,0.05411,0.033922,0.03253,0.212281,7.753673,6.882803,11.201022,1.003091,56.6866,3.302787,1.135893,0.683988,0.410492,0.853508,0.098048,78.8806,6.497687,505.9154,1.175525,0.025806,0.071253,0.06742,0.000669,0.011292,4729.115,1.936975,0,0.468043,0.057423,0,0.249145,0.004924,454.1977,36012.04,nothappy
0.045167,-55.094813,-0.260264,1.94232,4.320872,0.509997,0.141603,0.355026,-8.854405,0.454987,0.183754,0.146423,0.136729,8.414453,2.244555,0.451351,0.398681,0.000106,0.48032,0.243661,0.486637,0.762483,1.844022,0.151268,0.131461,0.109082,0.11214,0.12707,0.032433,0.05871,0.068784,0.090226,3.219172,0.000259,0.318756,0.243859,0.318319,0.054712,0.04315,0.040998,0.03863,0.036871,0.033335,0.209561,7.372637,8.524487,11.113849,1.002835,49.66102,3.088839,1.125602,0.61372,0.264697,0.860705,0.065154,104.5067,5.852855,731.5499,2.353165,0.053043,0.058478,0.051904,0.000414,0.003053,5920.864,1.101716,0,0.508655,0.067766,0,0.250092,0.005286,512.4772,87162.05,nothappy
0.035173,-58.444575,0.777521,1.785168,3.216412,0.396541,0.124505,0.328447,-4.302047,0.376566,0.164134,0.145473,0.11823,6.924094,1.679024,0.467433,0.229435,0.000032,0.222128,0.171693,0.41208,0.536946,1.715163,0.154344,0.118953,0.097723,0.097834,0.09804,0.033697,0.054274,0.07612,0.091416,5.04403,0.000034,0.138288,0.12435,0.175456,0.039306,0.031495,0.039483,0.039718,0.050823,0.042163,0.219819,15.111682,11.499598,7.303585,1.002929,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6,nothappy
0.035173,-58.444575,0.777521,1.785168,3.216412,0.396541,0.124505,0.328447,-4.302047,0.376566,0.164134,0.145473,0.11823,6.924094,1.679024,0.467433,0.229435,0.000032,0.222128,0.171693,0.41208,0.536946,1.715163,0.154344,0.118953,0.097723,0.097834,0.09804,0.033697,0.054274,0.07612,0.091416,5.04403,0.000034,0.138288,0.12435,0.175456,0.039306,0.031495,0.039483,0.039718,0.050823,0.042163,0.219819,15.111682,11.499598,7.303585,1.002929,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothappy
0.040699,-53.698292,0.592099,2.16761,3.990125,0.25631,0.129776,0.422546,-7.276236,0.485675,0.19013,0.157423,0.157248,7.033523,1.225171,0.340507,0.278681,0.000028,0.275973,0.221443,0.432649,0.511229,2.524224,0.141638,0.093403,0.07488,0.059712,0.067566,0.045826,0.055014,0.066877,0.086264,3.817545,0.000019,0.184661,0.134723,0.248915,0.046565,0.030958,0.025011,0.026523,0.029034,0.02798,0.213831,8.713889,12.40921,13.642646,1.002959,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothappy
0.071548,-54.345489,-0.671327,1.978279,3.704769,0.311637,0.186562,0.42131,-5.801667,0.362658,0.194586,0.185517,0.176003,6.326119,0.928723,0.277392,0.268628,0.000006,0.484727,0.199079,0.598432,0.515045,1.087761,0.141564,0.099131,0.109656,0.096657,0.083002,0.035913,0.054082,0.07059,0.086304,4.118447,0.000002,0.17221,0.128627,0.310857,0.039418,0.032687,0.043294,0.038448,0.032164,0.028505,0.216249,8.447446,11.055017,13.007743,1.003675,84.41511,5.094339,1.403113,0.529878,0.704862,0.881129,0.074853,61.86778,5.439697,247.8309,0.353186,0.006719,0.015547,0.026144,0.000197,0.003599,1952.656,0.677888,0,0.968043,0.124894,0,0.030957,0.002239,786.2035,45133.17,nothappy
0.04964,-44.501892,-0.15479,1.887014,3.708026,0.299706,0.166327,0.458364,-4.737662,0.40986,0.197626,0.161267,0.153028,5.407341,0.972751,0.237069,0.185063,0.00015,0.322323,0.180093,0.372656,0.544646,1.778441,0.098788,0.10883,0.111766,0.09507,0.074503,0.038668,0.056015,0.068419,0.089726,3.500561,0.000095,0.246883,0.19484,0.180152,0.036178,0.030853,0.024327,0.022672,0.028319,0.027348,0.21097,40.313302,34.917353,52.768353,1.003716,78.52992,4.76288,1.329818,0.739133,0.988325,0.901746,0.117941,82.84793,5.971395,166.7417,0.69107,0.013362,0.029337,0.153688,0.000134,0.011994,12352.69,0.327413,0,0.725699,0.086052,0,0.199193,0.004873,547.3149,45225.65,nothappy
0.05842,-50.545649,-0.013168,1.819619,4.527841,0.225203,0.181477,0.440777,-6.013831,0.576913,0.224707,0.15844,0.150323,5.949917,0.916363,0.329848,0.544641,0.000033,0.602742,0.185095,0.483081,0.606232,1.518086,0.125594,0.110713,0.06637,0.078105,0.078813,0.047949,0.062935,0.073773,0.086968,3.834903,0.000068,0.428453,0.139369,0.356548,0.037989,0.035654,0.021871,0.027648,0.022572,0.021982,0.214941,20.000306,16.661935,23.562673,1.003309,80.05809,5.157029,1.410877,0.509685,0.705958,0.887055,0.087097,65.54514,5.544396,245.3122,1.080624,0.023498,0.01977,0.083318,0.000376,0.007713,2606.794,0.532602,0,0.966711,0.104339,0,0.032202,0.001881,727.1942,247927.3,nothappy
0.040615,-51.231735,0.093452,1.774454,3.944978,0.329501,0.152852,0.407119,-2.817381,0.407507,0.190384,0.15795,0.15202,6.308543,1.256648,0.238589,0.403303,0.000052,0.239097,0.180879,0.662017,0.730523,1.440192,0.112177,0.113832,0.095631,0.06386,0.069429,0.040486,0.054442,0.076926,0.090744,3.733529,0.000071,0.184128,0.148476,0.237478,0.036212,0.030157,0.025971,0.02183,0.03277,0.024826,0.215838,15.498085,29.092737,21.723673,1.005557,65.53494,4.396697,1.323656,0.741977,0.768426,0.897173,0.123336,68.36526,5.741877,214.374,1.259244,0.026748,0.033055,0.153095,0.000155,0.010125,2384.524,0.739963,0,0.932756,0.115459,0,0.062764,0.003444,427.5798,170698.5,nothappy
0.048178,-48.711407,0.078863,1.841541,4.012429,0.282608,0.162271,0.426282,-5.543935,0.435569,0.175677,0.166983,0.161885,6.417227,1.060564,0.430778,0.30275,0.000211,0.448149,0.198357,0.446844,0.614173,3.548313,0.143902,0.114292,0.095434,0.093747,0.097613,0.038958,0.057868,0.072738,0.089165,3.314946,0.000214,0.338715,0.160741,0.319648,0.036137,0.036175,0.026442,0.020194,0.026797,0.025503,0.210944,60.815581,32.999875,69.874242,1.00702,88.26417,5.352103,1.377212,0.675834,1.230913,0.895679,0.136755,146.3333,6.210795,751.5848,2.408706,0.032018,0.056177,0.659556,0.000255,0.012717,12542.55,1.222969,0,0.880826,0.10271,0,0.105042,0.003869,525.5016,142601.6,nothappy
0.06075,-54.39759,0.546357,1.744614,3.643853,0.289454,0.156648,0.437587,-3.591771,0.436996,0.208142,0.190284,0.188581,6.467103,1.049647,0.286586,0.155352,0.000013,0.353118,0.173349,0.411172,0.505039,1.396068,0.115241,0.098132,0.086148,0.076462,0.067523,0.035933,0.058844,0.070065,0.090641,3.829783,0.000034,0.255622,0.132026,0.182037,0.041863,0.019552,0.022728,0.027507,0.025346,0.019408,0.216243,39.815992,67.665013,17.161624,1.014163,74.64718,4.798442,1.365175,0.828292,1.071225,0.896146,0.072855,39.84261,5.817527,600.4916,1.503945,0.027214,0.123973,0.625929,0.000299,0.005842,1976.879,1.584142,0,0.769641,0.113311,0,0.177412,0.005649,630.9762,249617.8,nothappy
0.034893,-47.06011,-0.026723,1.74752,3.348135,0.30373,0.161667,0.436528,-3.975479,0.461904,0.187747,0.171827,0.169527,5.557809,0.846752,0.37457,0.284814,0.000078,0.193252,0.177215,0.403872,0.581094,1.031651,0.098346,0.08515,0.103599,0.062048,0.059024,0.038193,0.058752,0.070133,0.084647,3.494708,0.000145,0.140652,0.133286,0.22083,0.043679,0.03209,0.025289,0.029039,0.024368,0.024455,0.213761,25.379192,23.417636,34.712588,1.002948,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59,nothappy
0.034013,-52.145512,0.614666,1.974479,3.881814,0.397167,0.130366,0.3921,-6.514211,0.523293,0.202798,0.16378,0.169258,6.370476,1.312805,0.384293,0.418177,0.000108,0.434635,0.188853,0.817732,0.659257,2.203518,0.124677,0.134187,0.075581,0.081255,0.081185,0.027586,0.056,0.073812,0.091059,3.663565,0.000138,0.294678,0.154457,0.287367,0.053963,0.02868,0.024738,0.026619,0.028643,0.025164,0.2111,26.105901,21.194745,17.139338,1.003282,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1,nothappy
0.034013,-52.145512,0.614666,1.974479,3.881814,0.397167,0.130366,0.3921,-6.514211,0.523293,0.202798,0.16378,0.169258,6.370476,1.312805,0.384293,0.418177,0.000108,0.434635,0.188853,0.817732,0.659257,2.203518,0.124677,0.134187,0.075581,0.081255,0.081185,0.027586,0.056,0.073812,0.091059,3.663565,0.000138,0.294678,0.154457,0.287367,0.053963,0.02868,0.024738,0.026619,0.028643,0.025164,0.2111,26.105901,21.194745,17.139338,1.003282,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1,nothappy
0.054456,-50.591346,-0.109669,1.806004,3.54058,0.257157,0.148104,0.486379,-5.301929,0.383427,0.173328,0.168507,0.145698,6.075553,1.090261,0.371157,0.256471,0.000039,0.261971,0.208048,0.351,0.650385,1.563938,0.122918,0.080762,0.080428,0.058728,0.068545,0.043641,0.061264,0.07851,0.090919,3.776013,0.000031,0.152341,0.14537,0.187101,0.047174,0.028863,0.025084,0.031384,0.027107,0.02239,0.209976,22.382145,21.562856,27.956138,1.0037,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8,nothappy
0.054456,-50.591346,-0.109669,1.806004,3.54058,0.257157,0.148104,0.486379,-5.301929,0.383427,0.173328,0.168507,0.145698,6.075553,1.090261,0.371157,0.256471,0.000039,0.261971,0.208048,0.351,0.650385,1.563938,0.122918,0.080762,0.080428,0.058728,0.068545,0.043641,0.061264,0.07851,0.090919,3.776013,0.000031,0.152341,0.14537,0.187101,0.047174,0.028863,0.025084,0.031384,0.027107,0.02239,0.209976,22.382145,21.562856,27.956138,1.0037,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8,nothappy
0.045546,-55.068117,0.181029,1.943583,4.193197,0.472637,0.136714,0.418068,-8.724622,0.42427,0.179005,0.1693,0.158165,6.88387,1.391198,0.39731,0.459567,0.000055,0.591287,0.195275,0.504263,0.549964,1.673161,0.160181,0.120974,0.107081,0.084372,0.074806,0.052975,0.057523,0.077563,0.09755,4.5731,0.000083,0.249215,0.206098,0.258193,0.040009,0.027461,0.027096,0.027781,0.051869,0.055262,0.218069,7.634609,11.71701,10.22816,1.002655,89.67092,4.616615,1.2258,0.564735,0.974065,0.873325,0.109412,167.415,7.633121,936.7604,3.054246,0.050592,0.066028,0.221585,0.000747,0.006646,14153.31,1.773446,0,0.470706,0.075375,0,0.249308,0.006864,496.5853,215313.5,nothappy
0.040408,-50.252362,1.03475,1.808417,3.477872,0.264859,0.149196,0.450183,-5.684095,0.425999,0.198465,0.170339,0.168365,5.78409,1.000295,0.153307,0.203076,0.000075,0.173279,0.176368,0.547379,0.884788,2.056068,0.089462,0.124086,0.100697,0.103691,0.108187,0.046292,0.066058,0.084342,0.101282,4.176786,0.000109,0.101993,0.108389,0.263535,0.035959,0.030045,0.030849,0.022305,0.025325,0.023609,0.213631,44.71094,44.872053,17.065658,1.006011,79.39776,5.374136,1.431305,0.617627,0.922797,0.899015,0.080583,37.79317,5.503775,483.0871,2.248686,0.036221,0.020695,0.343548,0.000134,0.009961,1619.68,0.394036,0,0.976032,0.08567,0,0.023409,0.002218,501.7781,167000.6,nothappy
0.065906,-42.39404,-0.460832,1.811727,3.221426,0.271862,0.195804,0.502858,-3.788674,0.37783,0.203695,0.16255,0.164807,5.00584,0.529754,0.182283,0.179589,0.000489,0.209229,0.195534,0.418757,0.468472,1.189599,0.109912,0.085353,0.065976,0.063064,0.064991,0.041658,0.058998,0.07561,0.090895,3.170032,0.000544,0.181851,0.205003,0.179063,0.038218,0.034262,0.027264,0.021516,0.027114,0.022214,0.214587,72.260866,74.060992,100.908297,1.005156,99.41403,6.279514,1.509499,0.608864,1.334992,0.903752,0.126426,50.01596,5.504524,178.8387,0.577932,0.008355,0.005608,0.371028,0.000069,0.011394,1910.133,0.214088,0,0.893475,0.096662,0,0.095241,0.003693,728.8776,86351.68,nothappy
0.050996,-44.954888,-0.343166,1.852626,3.07391,0.253122,0.139619,0.523361,-3.792774,0.396608,0.186617,0.162215,0.155374,5.260646,0.889935,0.125003,0.064851,0.000478,0.149905,0.195863,0.313714,0.422085,1.205382,0.077384,0.076169,0.068531,0.073463,0.063348,0.052801,0.062923,0.076222,0.091687,3.163803,0.000405,0.103173,0.115374,0.148889,0.028096,0.026467,0.029525,0.027396,0.026071,0.023413,0.21449,103.354307,84.05376,171.849522,1.011009,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3,nothappy
0.050996,-44.954888,-0.343166,1.852626,3.07391,0.253122,0.139619,0.523361,-3.792774,0.396608,0.186617,0.162215,0.155374,5.260646,0.889935,0.125003,0.064851,0.000478,0.149905,0.195863,0.313714,0.422085,1.205382,0.077384,0.076169,0.068531,0.073463,0.063348,0.052801,0.062923,0.076222,0.091687,3.163803,0.000405,0.103173,0.115374,0.148889,0.028096,0.026467,0.029525,0.027396,0.026071,0.023413,0.21449,103.354307,84.05376,171.849522,1.011009,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3,nothappy
0.035737,-46.196993,0.189356,2.021698,3.363395,0.275193,0.14873,0.447729,-4.304542,0.423418,0.189568,0.176778,0.166771,5.30703,0.779942,0.286395,0.394074,0.000171,0.275062,0.178911,0.517812,0.586444,1.164624,0.104781,0.121759,0.095915,0.093418,0.087949,0.040489,0.058844,0.071971,0.087472,3.729489,0.000184,0.216051,0.140455,0.218301,0.044181,0.033449,0.027158,0.024093,0.029427,0.026346,0.217801,30.709048,53.962613,37.783326,1.004242,73.60586,4.408865,1.279867,0.801271,1.171921,0.895573,0.090288,49.38638,6.351178,127.9451,0.284273,0.007364,0.051621,0.191804,0.000263,0.006413,2124.529,0.406954,0,0.936085,0.122871,0,0.05987,0.004126,385.7847,27277.16,nothappy
0.105021,-46.819721,0.403816,1.825345,3.538101,0.222508,0.185152,0.547616,-2.49635,0.509771,0.226023,0.203111,0.185901,5.510811,0.342341,0.170409,0.154704,0.00006,0.231697,0.17192,0.373138,0.444943,1.41895,0.078693,0.081327,0.066018,0.060986,0.066314,0.049756,0.064759,0.078252,0.093703,3.127849,0.000046,0.19413,0.106004,0.177749,0.036664,0.024316,0.024357,0.026316,0.023523,0.021549,0.212677,60.588698,73.20268,83.370339,1.006562,86.37088,6.601814,1.660068,0.550907,1.039328,0.898215,0.083048,18.2622,4.464993,270.5937,0.974043,0.015788,0.011381,0.243518,0.000114,0.015102,791.4097,0.378073,0,0.571238,0.08223,0,0.245088,0.006767,1218.678,754817.2,nothappy
0.075545,-47.329043,1.435409,1.884285,3.448993,0.350868,0.166495,0.476799,-1.49689,0.480933,0.187633,0.17957,0.187484,5.799074,0.641349,0.177807,0.155374,0.000048,0.212404,0.166181,0.334966,0.416343,1.317415,0.083384,0.071159,0.07016,0.066393,0.071391,0.042728,0.058109,0.076793,0.102497,3.064353,0.000035,0.190871,0.10728,0.204201,0.032306,0.028213,0.022068,0.024632,0.02704,0.02314,0.215686,37.271203,26.623821,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2,nothappy
