@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute pcm_RMSenergy_sma_kurtosis numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_stddev numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute F0_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.023656,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-6.368435,27.99911,0.083643,11.16009,0.947043,0.765017,0.018505,0.001732,1.662741,31.4167,8.202477,7.128356,3.727625,0.72104,3.975335,0.835813,3.595691,3.321445,0.0001,13.03017,0.000751,6.936729,nothappy
0.023656,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-6.368435,27.99911,0.083643,11.16009,0.947043,0.765017,0.018505,0.001732,1.662741,31.4167,8.202477,7.128356,3.727625,0.72104,3.975335,0.835813,3.595691,3.321445,0.0001,13.03017,0.000751,6.936729,nothappy
0.023656,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-6.368435,27.99911,0.083643,11.16009,0.947043,0.765017,0.018505,0.001732,1.662741,31.4167,8.202477,7.128356,3.727625,0.72104,3.975335,0.835813,3.595691,3.321445,0.0001,13.03017,0.000751,6.936729,nothappy
0.016977,0.005519,2.373333,11.14153,-6.579642,-4.164168,4.276217,1.196523,2.276194,15.64832,0.062192,25.82739,0.815175,2.827443,0.02763,0.002651,2.67099,27.0043,10.35399,7.158919,5.416293,0.891133,6.241497,0.751407,4.207211,3.669084,0.000003,23.04784,0.000447,7.018795,nothappy
0.020319,0.023731,1.585636,7.624219,-3.364478,-5.424415,3.270718,-2.009987,-4.886018,18.3639,0.06353,4.498931,0.888309,1.719231,0.017605,0.002253,0.617134,16.27187,6.636415,6.585406,4.340395,0.902654,3.802518,1.376763,4.102008,3.234336,-0.000005,6.057036,0.001005,4.553182,nothappy
0.020319,0.023731,1.585636,7.624219,-3.364478,-5.424415,3.270718,-2.009987,-4.886018,18.3639,0.06353,4.498931,0.888309,1.719231,0.017605,0.002253,0.617134,16.27187,6.636415,6.585406,4.340395,0.902654,3.802518,1.376763,4.102008,3.234336,-0.000005,6.057036,0.001005,4.553182,nothappy
0.0091,0.004082,1.804514,5.871955,-2.321106,-1.382444,4.788923,-2.725161,-3.520336,24.39122,0.049881,26.4864,0.778777,1.756426,0.012216,0.001428,-0.024503,19.10159,5.18365,4.902831,4.201785,1.075606,4.314206,1.134069,3.882647,4.143695,0.000002,29.7612,0.000683,4.805243,nothappy
0.009799,0.011205,1.15849,4.085899,-1.066918,-1.318231,7.189445,0.513061,-4.806398,36.97738,0.050007,17.31742,0.863221,1.230926,0.009389,0.001272,0.199362,10.23169,8.424757,6.355582,6.053632,1.46903,3.800107,1.442328,4.488801,4.143672,-0.00001,30.77851,0.001111,4.547197,nothappy
0.052396,0.03331,1.10375,4.667482,-7.961319,-4.120401,3.510144,-3.55614,1.363179,14.45339,0.070995,5.472489,0.680372,6.091619,0.02921,0.00396,0.390566,8.700089,5.688263,6.830607,4.287395,0.775011,3.290034,0.761174,3.043815,4.151258,0.000006,7.443314,0.000499,4.745608,nothappy
0.013786,0.012508,6.277558,48.21906,-4.631797,-4.198619,3.434886,1.504924,1.348661,14.02826,0.043825,39.91105,0.643161,5.239269,0.023587,0.00199,0.727704,56.78318,16.23569,9.270765,5.221673,0.479632,3.580894,0.5756,3.58151,3.589585,0.000001,42.44701,0.000288,4.77679,nothappy
0.013786,0.012508,6.277558,48.21906,-4.631797,-4.198619,3.434886,1.504924,1.348661,14.02826,0.043825,39.91105,0.643161,5.239269,0.023587,0.00199,0.727704,56.78318,16.23569,9.270765,5.221673,0.479632,3.580894,0.5756,3.58151,3.589585,0.000001,42.44701,0.000288,4.77679,nothappy
0.008551,0.002656,1.23671,3.540508,-6.112975,-2.952181,4.40309,-4.090827,-11.18529,46.33931,0.089457,11.7243,0.895079,-0.198615,0.005728,0.000852,-0.070952,11.09388,10.17098,9.291652,4.701692,1.273966,3.81856,1.394495,3.342283,3.854956,0.000017,26.05271,0.000909,5.381866,nothappy
0.007431,0.008606,2.198016,7.986859,0.539695,-0.876838,3.752994,-1.2455,-5.407345,26.26386,0.048101,15.10383,0.923016,0.350902,0.006029,0.000728,1.016121,13.51999,7.336095,8.25532,5.619968,0.891206,7.07487,0.908128,6.437734,4.895984,0.000004,21.85998,0.00076,7.343892,nothappy
0.014114,0.011269,2.545844,9.774838,2.039524,3.337887,7.234129,-6.72652,-5.172864,39.84398,0.051542,33.47692,0.893726,0.150358,0.013552,0.00159,1.05251,18.2199,11.6389,11.4701,6.267279,0.726836,6.594116,0.675284,4.824129,5.171917,-0.000004,43.87874,0.00068,7.757053,nothappy
0.005424,0.005616,3.863089,25.67453,4.488878,4.294436,4.668803,-0.545699,-7.90552,22.96262,0.043544,47.04776,0.706901,2.235029,0.010801,0.000816,2.170851,66.01182,16.28223,21.49805,8.615869,0.622268,6.684381,0.601483,4.979352,4.573363,0.000003,42.94756,0.000432,3.800388,nothappy
0.005424,0.005616,3.863089,25.67453,4.488878,4.294436,4.668803,-0.545699,-7.90552,22.96262,0.043544,47.04776,0.706901,2.235029,0.010801,0.000816,2.170851,66.01182,16.28223,21.49805,8.615869,0.622268,6.684381,0.601483,4.979352,4.573363,0.000003,42.94756,0.000432,3.800388,nothappy
0.003933,0.007288,2.292616,11.19755,-6.166701,-7.015933,5.548169,3.280703,-6.488152,18.56752,0.071193,10.32205,0.907756,2.338153,0.006828,0.000683,0.744089,23.08986,6.687334,5.111184,4.903435,1.059943,4.116915,1.1483,3.408304,3.954508,-0.000004,13.14654,0.000683,4.805518,nothappy
0.011623,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-1.211946,27.21312,0.061373,32.53883,0.881168,0.739922,0.011944,0.001332,1.036754,21.75965,6.700127,8.671506,4.137518,0.667837,3.545707,0.855876,4.72892,4.877157,0.000003,36.49575,0.000988,5.413815,nothappy
0.011623,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-1.211946,27.21312,0.061373,32.53883,0.881168,0.739922,0.011944,0.001332,1.036754,21.75965,6.700127,8.671506,4.137518,0.667837,3.545707,0.855876,4.72892,4.877157,0.000003,36.49575,0.000988,5.413815,nothappy
0.011623,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-1.211946,27.21312,0.061373,32.53883,0.881168,0.739922,0.011944,0.001332,1.036754,21.75965,6.700127,8.671506,4.137518,0.667837,3.545707,0.855876,4.72892,4.877157,0.000003,36.49575,0.000988,5.413815,nothappy
0.006323,0.005143,1.592515,6.615599,-9.314275,-11.54612,2.296663,-10.44942,-9.231399,13.65018,0.084495,4.093875,0.86771,0.986089,0.003546,0.000466,1.69583,11.67626,4.785002,3.729022,3.363002,0.466361,3.09009,0.638545,3.972695,3.662668,-0.00001,5.710251,0.000591,7.203938,nothappy
0.033829,0.036822,0.232988,2.849851,-6.563073,-7.64698,3.143653,-4.966865,-0.184404,13.61361,0.073677,7.920975,0.713418,4.031509,0.009666,0.002125,0.531061,5.737508,5.576751,8.819877,4.725632,0.78335,4.027522,0.820495,3.574967,3.32917,-0.000009,7.933347,0.00055,4.578674,nothappy
0.018062,0.01054,2.410781,12.09935,-8.012154,-6.127882,3.403087,-3.265058,1.021991,31.62628,0.088468,14.24671,0.904034,0.573957,0.024127,0.002162,0.99952,25.2171,7.101029,5.553386,4.187669,0.981,3.712985,1.052266,4.308104,3.675367,0.000022,16.14643,0.001184,4.859655,nothappy
0.013752,0.015711,4.405147,29.06755,-5.366724,-6.322331,4.175941,-1.038688,-2.608934,19.73841,0.060592,20.35008,0.776613,3.319345,0.023362,0.001949,1.622508,30.29887,4.812045,5.105597,3.990997,0.963165,3.80131,1.014065,3.612832,3.615642,-0.00001,20.20198,0.000701,5.658491,nothappy
0.025325,0.02481,1.57686,5.013813,-7.513079,-8.234066,3.983982,-2.10797,1.116933,19.73909,0.070863,4.295946,0.917269,1.922714,0.028489,0.004011,1.96953,15.66714,8.411506,6.454116,5.574694,0.629423,3.954928,0.679794,4.698792,4.056663,0.000001,9.078603,0.000681,7.516794,nothappy
0.009755,0.007922,1.570746,5.060079,-6.336653,-6.339671,5.278504,-1.080783,-3.076767,18.24135,0.081778,13.23794,0.874671,1.812911,0.010066,0.001916,1.333496,9.061134,3.779781,4.494314,3.615638,1.639346,5.160711,1.451163,3.87346,3.776234,-0.000012,11.54948,0.001605,5.19155,nothappy
0.027196,0.026307,1.461438,6.630698,-7.558232,-7.835054,3.040194,-1.623877,4.505229,18.22905,0.06143,11.20735,0.790658,1.826724,0.01585,0.002632,0.656969,10.43786,3.863321,3.562114,3.817363,0.859829,4.649746,0.968778,3.234774,3.321172,-0.000039,10.13894,0.000801,4.508129,nothappy
0.028336,0.024941,0.457569,3.387292,-11.68144,-11.64684,2.882741,-1.919377,1.628898,17.87663,0.117195,6.117177,0.77702,5.303782,0.012677,0.00285,0.414137,4.514483,3.789849,4.725098,4.225678,1.136726,3.493373,1.210207,3.614023,3.657624,-0.000002,5.331463,0.000697,5.163564,nothappy
0.013606,0.013486,2.883659,16.56568,-0.430897,-0.247239,5.009844,-1.243161,-0.589885,31.48542,0.04544,44.97269,0.905603,0.706597,0.016993,0.00214,0.264497,26.42527,10.30868,4.894289,5.258323,1.224734,3.811018,1.157725,3.675466,3.799938,0.000009,48.2484,0.001172,6.660126,nothappy
0.013606,0.013486,2.883659,16.56568,-0.430897,-0.247239,5.009844,-1.243161,-0.589885,31.48542,0.04544,44.97269,0.905603,0.706597,0.016993,0.00214,0.264497,26.42527,10.30868,4.894289,5.258323,1.224734,3.811018,1.157725,3.675466,3.799938,0.000009,48.2484,0.001172,6.660126,nothappy
0.016276,0.012174,1.599931,6.751143,-9.277068,-5.820325,3.959594,-2.064258,1.59905,15.57659,0.090614,9.87484,0.792528,3.138899,0.012493,0.001597,2.351571,17.08996,13.95268,7.273585,5.37953,0.613613,3.789083,0.674695,3.518528,3.139573,0.000013,17.76998,0.000571,6.655709,nothappy
0.016276,0.012174,1.599931,6.751143,-9.277068,-5.820325,3.959594,-2.064258,1.59905,15.57659,0.090614,9.87484,0.792528,3.138899,0.012493,0.001597,2.351571,17.08996,13.95268,7.273585,5.37953,0.613613,3.789083,0.674695,3.518528,3.139573,0.000013,17.76998,0.000571,6.655709,nothappy
0.00955,0.007646,2.674988,12.98507,-0.824652,-1.024921,5.644233,-4.750856,-5.930628,42.36442,0.054777,35.80962,0.921194,0.292706,0.014127,0.00131,1.97258,24.02999,9.070649,13.15768,4.697399,0.600042,4.403458,0.725021,4.189786,3.963385,-0.000003,45.48404,0.000825,7.608757,nothappy
0.022428,0.014395,1.566355,5.329833,-8.907835,-7.393545,4.250601,0.63835,2.000603,16.94646,0.074734,4.71045,0.850617,2.728491,0.025775,0.003681,1.826981,11.09187,11.48643,5.41504,4.350907,0.602924,3.156458,0.722132,3.280749,3.317836,0.000018,8.557984,0.000491,7.761138,nothappy
0.061485,0.043138,0.715563,3.459755,-11.41882,-11.01809,2.019864,-5.034328,0.508537,11.45405,0.10499,8.264775,0.688264,6.519843,0.031571,0.004477,0.967815,7.690996,4.948459,4.617693,3.260449,0.697768,3.762705,0.762763,3.195703,3.096637,0,6.625298,0.000512,5.528495,nothappy
0.051249,0.073817,1.415982,4.96137,-11.86957,-15.58131,4.082933,-2.440587,2.642755,11.6971,0.077757,2.644321,0.597306,9.547555,0.045042,0.010721,0.802381,5.514991,4.939152,4.797099,3.519196,1.266001,4.746995,1.174111,4.147856,3.309401,-0.000004,5.586748,0.000552,4.850144,nothappy
0.026444,0.025447,0.683024,3.999689,-4.817616,-4.016591,2.698662,-0.46338,1.379343,14.47729,0.055342,30.6211,0.845191,1.470704,0.008653,0.002157,0.354854,5.097218,3.917189,4.315763,3.975784,1.057808,3.707845,0.937775,3.60924,3.706921,-0.000001,7.485395,0.00116,4.099494,nothappy
0.046692,0.044879,1.083665,3.768109,-16.32109,-15.7615,3.067418,-0.5432,5.134608,17.27571,0.154695,3.54364,0.812981,3.941746,0.040122,0.006783,0.979057,4.863208,4.299457,4.036435,3.432571,1.503582,3.686084,1.703869,3.544617,3.51263,-0.000029,5.381499,0.001094,5.60674,nothappy
0.037341,0.037291,0.507998,3.202898,-12.2703,-11.56667,2.943015,3.341595,0.64043,16.78407,0.111868,3.323353,0.87482,3.169816,0.027013,0.004581,0.997647,6.919564,4.251636,4.738455,4.91244,1.373266,4.192332,1.191931,3.284987,3.685682,0.000002,5.512799,0.00113,4.894767,nothappy
0.037341,0.037291,0.507998,3.202898,-12.2703,-11.56667,2.943015,3.341595,0.64043,16.78407,0.111868,3.323353,0.87482,3.169816,0.027013,0.004581,0.997647,6.919564,4.251636,4.738455,4.91244,1.373266,4.192332,1.191931,3.284987,3.685682,0.000002,5.512799,0.00113,4.894767,nothappy
0.013244,0.008049,2.579616,12.41434,-2.750329,-1.729452,5.189262,1.79619,-4.656511,20.76017,0.048245,23.1432,0.889134,1.288497,0.01401,0.001692,0.78055,20.05997,6.851121,4.764695,4.623906,0.77358,4.658816,0.912219,4.210286,3.352074,0.000004,25.18613,0.000682,5.862092,nothappy
0.040974,0.026182,1.087445,4.311907,-9.270375,-7.70177,3.501,-0.681741,0.82461,16.18026,0.093247,7.389177,0.708185,4.906709,0.029871,0.003765,0.485997,11.52616,9.786084,7.039916,6.904585,0.722848,3.803776,0.901046,3.408694,3.785911,0.000029,11.65647,0.00052,5.156339,nothappy
0.038008,0.027404,1.395713,3.821664,-12.5739,-12.19051,2.851606,-1.06951,1.074057,15.52337,0.128928,2.931651,0.891596,2.031286,0.033299,0.005697,0.902723,7.913116,5.43234,4.635926,4.715023,0.919527,5.220666,0.958202,3.978714,4.280338,0.000057,4.461016,0.000934,7.90554,nothappy
0.033607,0.0333,0.039067,2.293155,-8.185295,-7.459091,2.640331,-4.617965,-1.905341,12.54857,0.075704,2.923887,0.857059,2.451986,0.008531,0.001718,0.477025,5.339931,5.875385,4.678553,3.861492,0.745455,3.509687,0.700012,3.163251,3.69489,-0.000013,4.344963,0.000833,5.944601,nothappy
0.02617,0.026267,1.438625,6.020047,-10.88454,-10.89156,3.209548,-2.869376,1.014851,24.53473,0.082088,6.366946,0.924482,1.547326,0.018442,0.002629,1.535794,11.11049,4.523527,3.821564,4.292614,0.740514,3.701727,0.858298,3.540581,3.518945,-0.000014,9.709355,0.001099,4.97323,nothappy
0.024992,0.025204,1.505963,5.127891,-8.839752,-8.725339,2.732073,-3.606329,10.50566,14.34399,0.09313,2.913117,0.829489,-0.321901,0.018084,0.004006,1.074269,5.165275,4.593551,4.052909,4.069242,1.356376,4.093267,1.367998,3.592932,3.931494,-0.000028,4.249564,0.001109,4.08826,nothappy
0.024992,0.025204,1.505963,5.127891,-8.839752,-8.725339,2.732073,-3.606329,10.50566,14.34399,0.09313,2.913117,0.829489,-0.321901,0.018084,0.004006,1.074269,5.165275,4.593551,4.052909,4.069242,1.356376,4.093267,1.367998,3.592932,3.931494,-0.000028,4.249564,0.001109,4.08826,nothappy
0.016648,0.013775,3.452039,17.38178,-9.070813,-9.046853,4.075122,-1.57882,-4.526482,19.98377,0.089689,12.86203,0.819342,1.602369,0.025009,0.002835,0.639586,18.58927,4.838182,4.727066,3.895953,0.798902,3.727111,0.829121,3.471653,3.366517,0.000025,12.50952,0.00096,4.611034,nothappy
0.016648,0.013775,3.452039,17.38178,-9.070813,-9.046853,4.075122,-1.57882,-4.526482,19.98377,0.089689,12.86203,0.819342,1.602369,0.025009,0.002835,0.639586,18.58927,4.838182,4.727066,3.895953,0.798902,3.727111,0.829121,3.471653,3.366517,0.000025,12.50952,0.00096,4.611034,nothappy
0.009262,0.013639,2.8421,17.12031,-4.878407,-3.239761,5.297413,-5.486317,-6.49952,45.17488,0.071453,20.23007,0.90448,0.372713,0.013763,0.001516,0.682077,29.83103,9.569921,7.46606,5.243391,1.067297,7.009462,1.066522,4.144888,3.568748,-0.000004,24.24045,0.001033,7.128974,nothappy
0.015042,0.022401,2.792232,16.3042,-4.639553,-2.974878,5.328319,-5.560208,-6.553826,45.0489,0.070808,20.57301,0.904304,0.333833,0.023374,0.002466,0.570025,32.01774,9.699369,7.941337,5.464057,1.016201,7.351166,1.044024,4.373985,3.87989,-0.000007,25.03875,0.001017,7.097149,nothappy
0.009881,0.007933,2.660788,11.29418,-2.27736,-2.70171,4.051167,3.098258,0.797287,15.90601,0.032578,41.80175,0.901199,1.438972,0.011304,0.001825,0.787513,14.27669,6.527092,8.251719,6.56291,0.609635,5.004323,0.602294,3.643461,3.726233,0.00001,37.3116,0.000648,7.006073,nothappy
0.009881,0.007933,2.660788,11.29418,-2.27736,-2.70171,4.051167,3.098258,0.797287,15.90601,0.032578,41.80175,0.901199,1.438972,0.011304,0.001825,0.787513,14.27669,6.527092,8.251719,6.56291,0.609635,5.004323,0.602294,3.643461,3.726233,0.00001,37.3116,0.000648,7.006073,nothappy
0.009881,0.007933,2.660788,11.29418,-2.27736,-2.70171,4.051167,3.098258,0.797287,15.90601,0.032578,41.80175,0.901199,1.438972,0.011304,0.001825,0.787513,14.27669,6.527092,8.251719,6.56291,0.609635,5.004323,0.602294,3.643461,3.726233,0.00001,37.3116,0.000648,7.006073,nothappy
0.023882,0.02612,1.39844,4.41677,-6.230751,-6.495859,4.812366,2.277385,0.076517,37.44861,0.04597,5.0657,0.912789,0.747282,0.023626,0.003761,0.195154,8.761987,4.370091,3.496641,3.394302,1.187318,4.048006,1.278112,3.6102,3.630414,0.000016,7.688622,0.001676,4.69336,nothappy
0.023882,0.02612,1.39844,4.41677,-6.230751,-6.495859,4.812366,2.277385,0.076517,37.44861,0.04597,5.0657,0.912789,0.747282,0.023626,0.003761,0.195154,8.761987,4.370091,3.496641,3.394302,1.187318,4.048006,1.278112,3.6102,3.630414,0.000016,7.688622,0.001676,4.69336,nothappy
0.009477,0.006348,0.886278,4.054281,-1.800342,-4.777862,4.946249,4.132048,-8.413407,25.47236,0.046303,22.01828,0.850883,0.800052,0.005078,0.000811,1.284585,11.35291,9.835338,5.922087,8.300838,0.608376,4.044042,0.70967,3.609303,3.808552,-0.000005,26.35441,0.00069,5.149518,nothappy
0.009477,0.006348,0.886278,4.054281,-1.800342,-4.777862,4.946249,4.132048,-8.413407,25.47236,0.046303,22.01828,0.850883,0.800052,0.005078,0.000811,1.284585,11.35291,9.835338,5.922087,8.300838,0.608376,4.044042,0.70967,3.609303,3.808552,-0.000005,26.35441,0.00069,5.149518,nothappy
0.015589,0.0153,1.043635,4.955067,-8.732294,-8.042603,1.785923,-1.083875,-4.048066,9.292959,0.07307,3.513051,0.706888,9.666795,0.004929,0.000769,1.894693,10.89681,6.124256,3.532949,3.922997,0.516911,3.220663,0.645922,3.151239,2.993011,-0.000009,3.579663,0.000259,4.586639,nothappy
0.018295,0.02106,2.058253,9.948043,-5.697368,-5.769106,3.815228,4.625513,-1.86374,21.59321,0.028298,25.2856,0.760675,1.869072,0.015721,0.002146,1.382212,13.97745,6.4868,6.580123,4.358204,0.97495,4.31806,1.368506,4.91496,3.185097,-0.000004,13.91022,0.000691,6.163911,nothappy
0.037404,0.014353,0.422462,3.591125,-9.809667,-5.741295,5.106419,-3.595431,-5.920868,30.91098,0.107794,15.95364,0.906813,1.242183,0.0196,0.002421,1.477709,14.15415,17.37974,7.224423,9.488276,0.850535,4.279128,0.862211,3.9658,5.846062,-0.000041,29.97799,0.000563,10.02934,nothappy
0.011881,-0.000912,1.310002,4.59901,-6.98767,-5.064248,3.933439,-2.033377,-3.727894,38.79567,0.071237,10.14702,0.955342,0.774575,0.007094,0.00095,0.804099,13.61287,10.30338,5.211543,4.708893,0.891917,4.738563,1.001464,5.365745,4.728572,0.000012,20.35849,0.000843,6.818279,nothappy
0.011881,-0.000912,1.310002,4.59901,-6.98767,-5.064248,3.933439,-2.033377,-3.727894,38.79567,0.071237,10.14702,0.955342,0.774575,0.007094,0.00095,0.804099,13.61287,10.30338,5.211543,4.708893,0.891917,4.738563,1.001464,5.365745,4.728572,0.000012,20.35849,0.000843,6.818279,nothappy
0.011881,-0.000912,1.310002,4.59901,-6.98767,-5.064248,3.933439,-2.033377,-3.727894,38.79567,0.071237,10.14702,0.955342,0.774575,0.007094,0.00095,0.804099,13.61287,10.30338,5.211543,4.708893,0.891917,4.738563,1.001464,5.365745,4.728572,0.000012,20.35849,0.000843,6.818279,nothappy
0.011881,-0.000912,1.310002,4.59901,-6.98767,-5.064248,3.933439,-2.033377,-3.727894,38.79567,0.071237,10.14702,0.955342,0.774575,0.007094,0.00095,0.804099,13.61287,10.30338,5.211543,4.708893,0.891917,4.738563,1.001464,5.365745,4.728572,0.000012,20.35849,0.000843,6.818279,nothappy
0.011881,-0.000912,1.310002,4.59901,-6.98767,-5.064248,3.933439,-2.033377,-3.727894,38.79567,0.071237,10.14702,0.955342,0.774575,0.007094,0.00095,0.804099,13.61287,10.30338,5.211543,4.708893,0.891917,4.738563,1.001464,5.365745,4.728572,0.000012,20.35849,0.000843,6.818279,nothappy
0.037283,0.046162,0.712099,3.16655,-7.428234,-7.707549,3.535995,-4.279986,1.754505,14.98279,0.086008,6.452965,0.729538,4.394794,0.020189,0.003253,1.474735,9.180605,6.319584,4.238842,4.501442,1.426236,3.665184,1.409239,3.391442,3.250581,-0.000003,10.13166,0.000651,5.314976,nothappy
0.01605,0.014852,4.383913,24.81621,-1.742025,-0.980953,5.160368,-0.078643,-4.934555,22.56721,0.056738,26.99583,0.833584,1.466794,0.025493,0.002764,1.85055,39.08403,11.23581,10.05376,4.673781,0.556756,3.903435,0.697513,3.891133,3.805524,0.000069,36.29154,0.000703,4.539218,nothappy
0.01605,0.014852,4.383913,24.81621,-1.742025,-0.980953,5.160368,-0.078643,-4.934555,22.56721,0.056738,26.99583,0.833584,1.466794,0.025493,0.002764,1.85055,39.08403,11.23581,10.05376,4.673781,0.556756,3.903435,0.697513,3.891133,3.805524,0.000069,36.29154,0.000703,4.539218,nothappy
0.01605,0.014852,4.383913,24.81621,-1.742025,-0.980953,5.160368,-0.078643,-4.934555,22.56721,0.056738,26.99583,0.833584,1.466794,0.025493,0.002764,1.85055,39.08403,11.23581,10.05376,4.673781,0.556756,3.903435,0.697513,3.891133,3.805524,0.000069,36.29154,0.000703,4.539218,nothappy
0.013319,0.006915,2.468618,10.65116,-4.994408,-0.034863,5.563889,-0.931696,-6.711634,21.73576,0.064563,20.99225,0.854508,1.541413,0.021142,0.002172,0.781943,15.58662,6.14343,5.981778,5.941962,1.432068,6.487336,1.140162,5.383318,4.995548,0.000019,21.95389,0.00106,6.426709,nothappy
0.043492,0.04045,0.412424,2.444373,-7.859869,-8.571546,4.102884,-3.392477,4.393435,16.07185,0.040171,52.77783,0.754659,2.13229,0.023858,0.004951,0.387839,4.009219,4.608616,4.568822,4.157981,2.764107,4.140923,2.200175,3.51716,4.084219,0.000008,32.85083,0.001274,3.539304,nothappy
0.019118,0.017065,2.317647,12.62191,-8.563317,-7.149462,3.334786,0.78927,1.542922,9.898847,0.074938,24.28876,0.718803,6.960812,0.015932,0.001941,1.057862,16.12643,8.497928,5.006549,5.041041,0.846543,3.48585,0.973918,3.747167,3.552093,-0.000032,21.34583,0.000365,5.609573,nothappy
0.012912,0.015399,0.597963,2.187433,-7.923038,-10.26815,6.602457,-1.103042,-3.729372,25.98493,0.08958,8.699663,0.92728,1.401645,0.00804,0.001252,0.580384,10.44055,15.79775,7.302999,7.494115,0.796961,4.871665,1.020244,5.312827,5.580644,-0.000032,15.14842,0.000623,9.493655,nothappy
0.02725,0.023372,0.964679,5.049487,-8.149738,-8.139784,3.265857,-6.548913,1.09519,18.93378,0.105545,11.45458,0.82001,1.425045,0.016568,0.001715,1.996914,16.04607,10.5257,5.018554,4.538871,0.742302,3.860442,0.971722,3.872746,3.953828,0.000037,13.79457,0.00068,6.62716,nothappy
0.030711,0.031252,0.536109,3.116775,-12.17305,-12.28311,3.059103,-3.496194,0.83932,13.99491,0.112274,3.729197,0.824269,2.366537,0.014975,0.00207,0.884934,7.409123,5.677099,4.774762,3.513567,0.842664,3.624489,0.992614,3.681288,3.242396,-0.000038,4.574708,0.000821,4.88038,nothappy
0.025431,0.01758,0.456199,2.091421,-6.207495,-3.927558,4.614238,-2.407443,0.909227,10.666,0.05102,3.634874,0.783069,2.220436,0.014205,0.002526,1.654948,8.827384,5.420627,5.819055,3.103971,0.802197,3.034093,1.027893,3.507648,3.210475,-0.000003,5.561328,0.001055,5.013337,nothappy
0.051156,0.04862,0.913523,6.085551,-9.242582,-8.145373,2.685212,-6.145508,0.999508,15.50989,0.094831,9.059989,0.822172,2.10541,0.029269,0.002867,1.42749,15.87335,14.51254,6.390972,4.081646,0.782241,4.124053,0.802358,3.470968,3.282546,0.000042,9.118915,0.00076,5.092822,nothappy
0.041792,0.031644,0.514612,3.621663,-10.93206,-10.29831,2.841449,-4.711341,-0.103672,12.40426,0.110737,4.645752,0.668774,10.01137,0.028463,0.004333,1.236639,8.042302,7.446402,4.459015,4.13224,1.055292,4.068176,1.450484,4.563053,3.378203,0.000027,8.11799,0.000398,6.899065,nothappy
0.084745,0.074603,-0.265226,2.381316,-14.522,-15.02553,2.41786,-2.737325,-0.552354,22.52945,0.154916,4.613713,0.855874,1.872342,0.029603,0.005276,1.35972,7.174515,7.177709,4.231724,4.85792,0.989794,3.675586,1.010055,3.245934,3.385054,-0.000014,8.290723,0.001076,5.701772,nothappy
0.003944,0.003414,2.4546,9.625252,-0.64265,-1.43144,4.748351,-3.2963,-3.405954,16.4968,0.041434,33.22987,0.73277,5.032248,0.005054,0.000537,1.012926,20.94969,5.661692,5.342102,4.633879,0.803432,6.203373,0.770057,6.186654,4.168592,-0.000006,30.17958,0.000389,5.597274,nothappy
0.030909,0.043215,1.752844,9.623552,-9.340428,-11.62378,2.730974,-3.175922,-2.511489,15.49665,0.092597,11.39327,0.822644,2.863579,0.019779,0.002421,0.627842,22.25021,7.712665,4.898168,4.034285,0.848808,3.869906,0.789454,3.495986,3.281457,-0.000014,12.04541,0.000687,9.15077,nothappy
