@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_B numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.066405,-44.615992,0.08821,0.023929,1.982779,0.411561,0.241772,0.162374,0.486355,1.064561,2.539867,0.470854,0.752589,0.194119,0.188869,0.171033,0.159906,5.239895,0.635954,0.322596,0.000142,0.000164,0.445538,0.45381,0.554715,0.779638,1.344861,0.098071,0.105426,0.085298,0.078909,0.077802,0.071027,0.090218,0.000141,0.124737,0.03672,0.030282,0.021935,0.213191,39.416601,46.163311,43.416539,1.003535,85.20304,5.495204,1.444557,0.5606,0.996158,0.897093,0.101616,90.36807,5.471088,143.3526,0.686101,0.015428,0.018665,0.120097,0.00017,0.00714,6856.72,0.329382,0,0.918109,0.120278,0,0.075235,0.003851,757.2351,225949.2,happy
0.043108,-49.854993,0.078477,0.420834,2.056199,0.368639,0.298353,0.153935,0.405548,1.067138,2.569243,0.569293,0.795489,0.23154,0.183204,0.172222,0.178751,6.959678,0.389374,0.559872,0.000171,0.000202,0.723229,0.483632,0.72192,1.145382,1.530947,0.105042,0.090757,0.140482,0.135059,0.099826,0.088053,0.106523,0.000128,0.131932,0.048936,0.038514,0.04222,0.213033,32.648357,30.375045,53.27157,1.005715,60.83718,4.283057,1.339989,0.504678,0.612613,0.877397,0.079512,62.39955,5.302211,379.7756,1.617984,0.033631,0.062754,0.212496,0.000779,0.005931,3119.669,1.688552,0,0.727696,0.107279,0,0.198286,0.00582,505.3196,160886.5,happy
0.056031,-58.865259,0.772322,-0.124495,1.831035,0.49621,0.240302,0.135825,0.417805,1.099855,2.549765,0.403779,0.699993,0.203557,0.190537,0.179461,0.166947,8.17115,0.650403,0.327041,0.00001,0.000011,0.225022,0.372412,0.508019,0.779314,1.833672,0.112564,0.112293,0.074907,0.074198,0.070324,0.089999,0.101747,0.000011,0.103961,0.035637,0.026223,0.025133,0.213402,0,6.29713,7.164535,1.002698,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523,happy
0.050344,-50.795099,0.444796,0.315641,1.87072,0.455173,0.322471,0.148394,0.487528,1.069281,2.58329,0.488848,1.063063,0.217093,0.240993,0.187687,0.185756,7.003388,0.445856,0.349411,0.000146,0.000173,0.29084,0.543242,0.620201,1.122092,1.313881,0.127666,0.100659,0.087133,0.11635,0.097632,0.074027,0.092215,0.000122,0.142658,0.037796,0.042401,0.030272,0.217442,114.33454,71.423941,149.629605,1.016891,67.28257,4.990919,1.448842,0.882144,1.174125,0.893106,0.08288,27.20376,5.041796,824.6009,1.938374,0.032902,0.310623,1.117195,0.000384,0.0189,2455.437,2.086313,0,0.806924,0.093259,0,0.155901,0.004382,538.3116,474606.6,happy
0.058236,-46.314892,0.167481,0.391169,1.973168,0.393547,0.401375,0.15957,0.452042,1.000168,2.535406,0.484967,0.788894,0.22806,0.201615,0.186728,0.168692,5.427013,0.616765,0.21664,0.000178,0.000138,0.421748,0.481651,0.518398,0.901577,1.514016,0.106994,0.086705,0.080419,0.080227,0.077849,0.06281,0.08036,0.000128,0.10832,0.034867,0.028409,0.023498,0.207836,64.032035,32.937227,35.903727,1.005499,72.80238,4.303369,1.272482,0.651528,0.915352,0.885338,0.075808,39.29422,6.029555,398.1645,1.054985,0.021057,0.081715,0.309574,0.000347,0.008451,2019.602,1.383066,0,0.89281,0.105355,0,0.095764,0.003791,627.3097,135684.1,happy
0.059523,-45.453634,-0.081736,0.595071,1.826644,0.452499,0.184553,0.165081,0.513947,1.055346,2.545714,0.45868,0.844253,0.216339,0.205498,0.183122,0.170301,5.47244,0.513881,0.305113,0.000082,0.000101,0.230582,0.496249,0.636448,1.060556,1.94853,0.099455,0.105326,0.096624,0.115457,0.13223,0.072617,0.08945,0.000125,0.092143,0.035735,0.026796,0.035186,0.2117,32.229625,39.421111,52.121896,1.003576,84.67603,5.639099,1.462454,0.638442,1.329826,0.901971,0.17447,78.08015,5.473902,167.021,1.039663,0.019584,0.035367,0.141843,0.000092,0.019992,4416.481,0.24395,0,0.992676,0.143409,0,0.007275,0.002621,595.5198,147167.2,happy
0.081137,-46.453847,0.441639,0.009795,1.742104,0.42955,0.174098,0.186896,0.500734,1.063861,2.531438,0.471644,0.832717,0.209743,0.225279,0.190808,0.178447,5.409402,0.636059,0.195748,0.000095,0.00008,0.248462,0.39073,0.489576,0.655706,1.508595,0.09441,0.074801,0.058918,0.067387,0.062665,0.071721,0.088209,0.000037,0.11464,0.037448,0.029671,0.020745,0.213401,58.885283,95.534069,51.561911,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,happy
0.054317,-52.118102,0.776629,0.212382,1.890225,0.462986,0.312863,0.149555,0.451764,1.063696,2.587922,0.466746,0.791443,0.208896,0.203842,0.186182,0.17338,6.78181,0.587099,0.241793,0.000187,0.000232,0.291111,0.443969,0.528546,0.599805,1.088124,0.102482,0.099211,0.086002,0.076906,0.080107,0.078027,0.090418,0.000189,0.115767,0.034226,0.033969,0.036969,0.211302,36.379391,26.207595,35.688911,1.004376,88.72721,5.40663,1.394445,0.730512,1.547423,0.898909,0.088214,64.90721,6.051818,874.7892,1.980495,0.028453,0.051646,1.034014,0.000223,0.00862,6649.33,1.174168,0,0.881491,0.127903,0,0.104534,0.004141,552.5174,284003.7,happy
0.09304,-42.509708,0.589452,0.271759,1.696378,0.439107,0.248732,0.185243,0.502213,1.106424,2.5567,0.433131,0.77394,0.200961,0.209017,0.18045,0.179505,4.860066,0.692983,0.361396,0.000227,0.000216,0.288007,0.441678,0.611672,1.06661,1.795925,0.107664,0.101345,0.09259,0.078707,0.079658,0.077241,0.092982,0.000075,0.105734,0.040211,0.032383,0.027355,0.215689,41.906162,44.377712,38.407786,1.003586,90.84539,6.259001,1.562142,0.518097,1.069316,0.893668,0.090776,45.9818,4.99532,161.651,0.634583,0.013454,0.023045,0.143938,0.00021,0.012722,2820.156,0.344554,0,0.95273,0.132276,0,0.045066,0.003135,1023.429,179973.1,happy
0.051879,-53.385328,0.74951,-0.041983,1.968031,0.268911,0.335761,0.146187,0.427689,0.993622,2.590693,0.502332,0.776266,0.218543,0.185594,0.146977,0.149627,7.828265,0.767929,0.305571,0.000069,0.00009,0.526922,0.49108,0.558827,0.967127,2.543507,0.134739,0.113861,0.095846,0.100445,0.096792,0.088009,0.093149,0.000155,0.142714,0.051274,0.04391,0.039626,0.214286,12.005193,14.519594,12.042286,1.003266,66.11146,4.393525,1.321386,0.584754,0.471936,0.880315,0.094775,136.5198,5.385152,816.3126,3.155422,0.052001,0.073365,0.108405,0.000254,0.005878,12762.89,0.770544,0,0.900133,0.108289,0,0.089953,0.003102,585.7893,123888.6,happy
0.047055,-53.162618,0.439337,0.501245,1.978841,0.365793,0.295621,0.149457,0.415028,1.015128,2.579957,0.563904,0.760878,0.218009,0.186035,0.166359,0.159799,6.502137,0.623846,0.342298,0.000038,0.000044,0.5506,0.442009,0.865348,0.933509,2.228167,0.113238,0.12095,0.081216,0.081482,0.075661,0.074861,0.092889,0.000055,0.112772,0.044756,0.039649,0.029931,0.211387,14.185215,14.722749,10.889114,1.003288,63.36265,3.961053,1.260835,0.625021,0.46856,0.877492,0.094273,81.62851,5.833874,253.6683,0.937503,0.030003,0.032625,0.038209,0.000301,0.004775,3468.464,0.707322,0,0.733023,0.089997,0,0.195831,0.004738,541.8513,153092.4,happy
0.038986,-48.083898,0.287166,0.343682,1.849232,0.386579,0.206741,0.151784,0.453927,1.066493,2.54202,0.513309,0.887607,0.208433,0.212763,0.194739,0.184311,6.106774,0.571747,0.269556,0.000068,0.000078,0.299452,0.558801,0.557293,0.811077,1.663421,0.113949,0.127518,0.09984,0.083398,0.072506,0.071251,0.0874,0.00009,0.102517,0.040443,0.033023,0.021567,0.209537,36.28992,46.722809,51.563729,1.004658,74.39791,4.888025,1.371583,0.711758,1.03888,0.894432,0.049581,16.80199,5.618665,191.5091,0.793762,0.017087,0.073688,0.104874,0.000234,0.006125,419.3013,0.346117,0,0.971372,0.127996,0,0.027827,0.003163,466.2646,78703.25,happy
0.077757,-50.305285,0.158338,0.267204,1.925262,0.419525,0.204979,0.157789,0.491445,1.048291,2.520176,0.521521,0.728622,0.206297,0.189465,0.163341,0.168322,5.893665,0.569754,0.266385,0.000023,0.000015,0.340511,0.447021,0.696853,0.83762,2.087007,0.104658,0.114275,0.095983,0.085194,0.089354,0.075735,0.094057,0.000048,0.132674,0.028748,0.03222,0.022613,0.209686,15.599209,14.400682,13.545344,1.003052,83.45297,5.478957,1.447184,0.592591,0.87366,0.889435,0.121904,117.2151,5.453921,317.8333,1.329009,0.032353,0.050206,0.125556,0.000208,0.007136,9655.352,0.725673,0,0.882823,0.140304,0,0.103516,0.003411,864.8926,328044.4,happy
0.037064,-48.788916,0.224413,0.279283,1.989629,0.440068,0.305946,0.133406,0.42289,1.072382,2.547597,0.441159,0.849825,0.223893,0.221993,0.200068,0.182913,5.896761,0.58006,0.2525,0.000139,0.000171,0.288243,0.501216,0.686021,0.825062,1.629518,0.110927,0.112419,0.142438,0.114849,0.106432,0.070757,0.086303,0.000174,0.100238,0.043874,0.021333,0.040678,0.209459,51.611372,74.121386,42.57569,1.007269,69.77964,4.341747,1.273104,0.89933,1.05741,0.891481,0.06511,46.98074,6.338253,296.1923,1.082854,0.024951,0.111511,0.390908,0.000329,0.003977,2229.679,0.91642,0,0.908123,0.113997,0,0.083492,0.0033,399.2111,74442,happy
0.033006,-55.541472,0.540411,0.3939,1.944142,0.405345,0.340959,0.113931,0.434453,1.047473,2.589921,0.42726,0.828243,0.210238,0.199025,0.158296,0.163891,6.632998,0.453427,0.308174,0.000036,0.000041,0.505215,0.463005,0.571868,0.779746,2.4684,0.131649,0.09631,0.085912,0.080595,0.069238,0.067681,0.087285,0.00002,0.109029,0.036186,0.027315,0.026588,0.213629,12.203589,11.811967,16.482425,1.003322,66.06742,4.124351,1.246725,0.949855,0.897561,0.884869,0.109395,108.4303,6.418293,335.7114,1.304064,0.037934,0.165446,0.212796,0.000312,0.006806,6524.438,1.304596,0,0.801598,0.116509,0,0.159145,0.004617,379.6465,142958.2,happy
0.04819,-49.334957,0.506888,0.431306,2.049823,0.415854,0.272682,0.124796,0.47627,1.106146,2.565028,0.473314,0.773198,0.249166,0.217232,0.197653,0.184584,6.788725,0.761441,0.236575,0.000199,0.000187,0.269757,0.502766,0.640204,0.920861,2.424748,0.126755,0.129307,0.119677,0.111131,0.101672,0.079976,0.097552,0.000123,0.102739,0.041135,0.036532,0.024962,0.21113,40.598298,54.818836,53.188226,1.005083,66.85141,4.574854,1.346586,0.829095,0.815375,0.889343,0.044324,25.79586,5.733462,353.6941,1.049155,0.034741,0.268389,0.251732,0.000515,0.006231,1131.662,1.63398,0,0.932091,0.110289,0,0.06334,0.002701,503.9975,321729.3,happy
0.0366,-52.225911,0.35475,0.698385,1.735855,0.422374,0.273733,0.152593,0.450316,1.095817,2.590461,0.431094,0.727271,0.208991,0.196255,0.173518,0.167419,5.978653,0.68595,0.228626,0.000026,0.000029,0.448421,0.450138,0.514026,1.058938,1.633813,0.117293,0.114014,0.13408,0.06673,0.07789,0.074349,0.090848,0.000019,0.111167,0.037653,0.031216,0.022095,0.217101,15.962639,17.87405,18.301363,1.002945,77.03246,4.87233,1.352539,0.789858,1.035793,0.897133,0.115064,77.36339,6.028241,109.1271,0.538852,0.017176,0.111448,0.167727,0.000172,0.008409,3660.704,0.952278,0,0.716378,0.069851,0,0.203316,0.004308,395.9019,48074.74,happy
0.077252,-47.340893,0.301212,-0.016205,1.806117,0.396669,0.512495,0.202684,0.389129,0.90377,2.562569,0.471395,0.736986,0.213087,0.201965,0.175796,0.167512,5.34793,0.331443,0.189903,0.000125,0.000144,0.437216,0.438857,0.496819,0.630415,1.439152,0.107831,0.076576,0.082003,0.06495,0.07517,0.056804,0.075,0.000277,0.103242,0.035734,0.03771,0.034481,0.216403,24.290768,31.577045,37.13934,1.003202,75.44663,3.927673,1.222616,0.632537,0.731149,0.869572,0.224592,186.7383,6.379764,131.2602,0.521132,0.010463,0.015463,0.025783,0.000212,0.018203,19839.26,0.300791,0,0.904128,0.131694,0,0.086738,0.003469,888.9507,26057.59,happy
0.038833,-55.917466,0.620832,0.601885,2.237324,0.37346,0.359243,0.113008,0.41551,1.053758,2.575268,0.5053,0.614469,0.225796,0.182174,0.166448,0.170353,6.961831,0.600741,0.238185,0.000031,0.000031,0.245525,0.356592,0.556559,1.200047,4.846045,0.108834,0.144021,0.096812,0.103357,0.104641,0.08398,0.094033,0.000017,0.085488,0.055333,0.028982,0.031967,0.214428,7.970594,9.458149,9.396578,1.002947,60.57558,3.984983,1.252092,0.845142,0.632431,0.879925,0.041603,65.77167,6.161642,334.1771,1.548082,0.051898,0.173882,0.136879,0.000355,0.001682,3195.144,1.970208,0,0.892144,0.12513,0,0.096287,0.002987,425.5361,217981.3,happy
0.071355,-49.720848,0.339616,0.031788,1.909491,0.412246,0.210019,0.183457,0.466543,1.059589,2.538869,0.446664,0.780094,0.219479,0.20315,0.184177,0.170089,5.797626,0.698166,0.313532,0.000054,0.00005,0.44491,0.572338,0.626823,0.828071,1.951662,0.106818,0.120663,0.091496,0.069737,0.065263,0.071568,0.087447,0.000057,0.091843,0.03193,0.034523,0.024316,0.214688,25.485636,41.423879,33.918734,1.005181,81.41998,5.307321,1.432917,0.607342,0.929326,0.895852,0.164566,107.917,5.42232,255.9399,0.896996,0.02227,0.035214,0.255982,0.00021,0.019015,11206.03,0.579844,0,0.78229,0.08883,0,0.170426,0.00459,798.5851,438352.4,happy
0.056981,-50.857482,0.338636,0.131988,1.920823,0.332228,0.300917,0.143742,0.424997,1.047794,2.591037,0.497787,0.77831,0.243932,0.21684,0.179723,0.183504,5.9847,0.733796,0.295465,0.000078,0.000062,0.494202,0.45998,0.715708,0.918157,1.74985,0.126573,0.12045,0.111238,0.103895,0.094676,0.081748,0.089886,0.000064,0.110345,0.052991,0.041557,0.029434,0.211512,29.8723,40.871765,43.075259,1.0054,68.79725,4.388993,1.325015,0.663292,0.648833,0.877611,0.042843,31.39178,5.784667,226.9056,1.151841,0.040064,0.107312,0.133827,0.000278,0.003871,1807.48,1.299162,0,0.740346,0.105712,0,0.192362,0.005103,610.6095,488611.9,happy
0.065617,-54.610391,0.106358,-0.067395,1.847741,0.434067,0.305282,0.1556,0.505622,1.111432,2.591302,0.555997,0.828579,0.241715,0.218728,0.1932,0.191901,6.976265,0.372062,0.271521,0.000017,0.000019,0.320223,0.435461,0.53502,0.691116,1.157104,0.107084,0.09078,0.073134,0.075117,0.060592,0.073747,0.092209,0.000016,0.092669,0.037155,0.034654,0.023374,0.217498,58.238645,26.97772,44.759143,1.008552,69.8922,5.139794,1.47693,0.645748,0.867579,0.901298,0.049979,10.51903,4.922003,475.8058,0.952822,0.027626,0.040414,0.424766,0.000352,0.010264,320.5013,1.374014,0,0.835553,0.087686,0,0.137496,0.003788,670.7942,888646.4,happy
0.030136,-49.067716,1.253885,0.812912,1.920728,0.50734,0.240958,0.131871,0.446648,1.097737,2.584785,0.393625,0.735276,0.2249,0.19608,0.162892,0.153729,5.886569,0.426796,0.173954,0.000085,0.000088,0.179869,0.486439,0.668515,0.686827,1.440203,0.133921,0.098429,0.087043,0.066809,0.064762,0.075039,0.096248,0.000037,0.10001,0.031342,0.036117,0.018379,0.216802,16.872483,19.553722,19.491079,1.002229,74.87496,4.816024,1.330271,0.952481,1.378987,0.902637,0.074125,34.69349,6.149042,81.1012,0.506864,0.013896,0.071683,0.075773,0.000093,0.006831,910.8171,0.477481,0,0.898802,0.137964,0,0.091018,0.003402,298.3158,14234.2,happy
0.039227,-48.731672,0.578319,-0.23866,1.937992,0.581134,0.247088,0.151213,0.452944,1.076977,2.548052,0.325377,0.880716,0.230332,0.199585,0.160995,0.148912,5.78368,0.263986,0.108271,0.000073,0.000084,0.214814,0.352754,0.336447,0.645571,1.178951,0.08734,0.077144,0.073151,0.064447,0.060635,0.071365,0.090234,0.00016,0.100964,0.032396,0.031255,0.029984,0.218063,43.288971,32.862398,66.187468,1.006675,87.37799,5.426117,1.396143,0.748489,1.3372,0.906973,0.097001,66.70624,5.978129,278.8262,0.922087,0.010008,0.011336,0.392201,0.000089,0.007589,4580.371,0.156298,0,0.962051,0.116058,0,0.036534,0.002206,439.3086,46426.05,happy
0.0454,-44.268833,0.404166,-0.064112,1.984426,0.433889,0.236133,0.149869,0.485791,1.070715,2.581808,0.462262,0.801478,0.209348,0.195598,0.182201,0.168257,5.131169,0.600957,0.206604,0.000163,0.000196,0.275225,0.394309,0.56989,0.707615,1.604884,0.121239,0.083239,0.082399,0.062549,0.078527,0.071755,0.089572,0.000079,0.087291,0.039432,0.027736,0.020747,0.21392,28.896158,36.130672,38.887884,1.002571,78.59842,5.224477,1.425692,0.673643,0.994218,0.901991,0.107795,52.70387,5.529702,61.29415,0.24483,0.007743,0.015127,0.072722,0.000114,0.009308,1693.373,0.321509,0,0.874834,0.109516,0,0.109573,0.004584,495.393,46604.75,happy
0.058391,-50.252662,-0.016862,0.100279,1.849132,0.331977,0.294817,0.175401,0.446908,0.967786,2.541005,0.481994,1.045153,0.198557,0.200961,0.157649,0.147686,5.923537,0.280193,0.280506,0.000034,0.000042,0.289879,0.491813,0.495658,0.70634,3.936472,0.118073,0.079665,0.0695,0.070617,0.070478,0.063502,0.081577,0.000062,0.105617,0.038889,0.023012,0.023781,0.2138,20.29041,18.290951,33.220109,1.004768,102.464,5.283702,1.321767,0.604314,1.126644,0.891482,0.061294,42.33851,6.760915,409.1514,0.527728,0.007457,0.014625,0.18852,0.000129,0.004197,1327.153,1.374761,0,0.509321,0.073391,0,0.25008,0.006029,634.0728,31233.96,happy
0.071746,-46.377117,0.469984,0.203952,1.809966,0.398889,0.228973,0.172613,0.456255,1.066395,2.548819,0.485803,0.822187,0.218861,0.199494,0.18407,0.172163,5.462844,0.713159,0.360168,0.000162,0.000181,0.356367,0.449752,0.604751,0.838475,1.265853,0.111809,0.097067,0.072007,0.079971,0.07117,0.075576,0.095511,0.000116,0.097979,0.037352,0.038857,0.022555,0.211936,32.471737,89.527023,39.557614,1.005861,83.86996,5.367997,1.430884,0.639173,1.093512,0.895175,0.086456,43.01379,5.603858,410.9815,0.962518,0.020859,0.051533,0.340169,0.000248,0.008168,1515.945,0.985852,0,0.971372,0.129379,0,0.027827,0.002495,797.1929,227778.5,happy
0.055434,-46.330463,0.548588,0.117364,1.805097,0.484944,0.26811,0.17213,0.459666,1.078645,2.565753,0.454539,0.786808,0.206781,0.204148,0.179972,0.181507,5.386969,0.310841,0.155548,0.00008,0.000072,0.304093,0.448739,0.45373,0.656108,1.44329,0.105122,0.083915,0.064558,0.07034,0.068507,0.06883,0.089533,0.000109,0.126384,0.032152,0.023873,0.028827,0.214934,39.642913,32.645256,63.009317,1.005093,81.92632,5.155702,1.393002,0.723632,1.072328,0.900276,0.100846,46.14894,5.746962,230.7342,0.629197,0.011876,0.031259,0.164411,0.000191,0.009706,2492.162,0.387456,0,0.840879,0.097913,0,0.133891,0.004134,621.2942,146416.3,happy
0.039803,-58.330215,0.723983,-0.138123,2.121891,0.298801,0.25452,0.132527,0.395679,1.031712,2.541627,0.414293,0.819951,0.195461,0.172374,0.13856,0.146653,7.365,0.823719,0.291336,0.000023,0.000025,0.597521,0.784162,0.663973,1.245026,3.284082,0.134732,0.153281,0.127671,0.11006,0.104725,0.07544,0.086228,0.000021,0.153293,0.046952,0.058798,0.032785,0.215343,5.488671,6.529766,8.494839,1.002661,137.8057,6.342532,1.337502,0.669078,2.208442,0.878032,0.081053,136.8995,8.674833,1889.189,3.171486,0.031148,0.100773,1.269075,0.000691,0.00498,11240.94,4.115389,0,0.961385,0.163518,0,0.037149,0.001794,454.5574,181616.7,happy
0.028192,-55.421834,0.765062,0.053628,1.95456,0.365779,0.513145,0.110382,0.387301,0.980567,2.566423,0.396871,0.663605,0.216411,0.168933,0.150071,0.145503,6.681131,0.717535,0.274181,0.000108,0.000107,0.391454,0.5497,0.662371,0.952648,1.799933,0.131773,0.11301,0.080466,0.073045,0.089286,0.073902,0.090725,0.000035,0.115618,0.055708,0.045446,0.06403,0.211956,13.090723,10.192367,16.485969,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17,happy
0.064614,-48.495902,0.341951,-0.175227,1.913179,0.429494,0.293084,0.162058,0.459229,1.130368,2.564268,0.505464,0.639807,0.242436,0.203813,0.185721,0.174971,7.20119,0.533876,0.438127,0.00018,0.000202,0.467615,0.417347,0.542233,0.69858,1.25176,0.134833,0.154577,0.121707,0.071061,0.065626,0.080837,0.095487,0.00025,0.097361,0.046735,0.034281,0.025567,0.215521,71.690292,59.197722,134.345205,1.011021,67.83208,5.118247,1.472892,0.595887,0.719766,0.898243,0.075579,35.00781,4.720012,503.9017,1.525107,0.023221,0.024558,0.279022,0.000298,0.010054,2150.111,0.543891,0,0.649135,0.074903,0,0.227911,0.005033,714.5933,298418.4,happy
0.068346,-45.304411,0.267028,0.212687,1.897295,0.397045,0.261065,0.167264,0.497613,1.075408,2.557886,0.473027,0.736105,0.234828,0.208823,0.174116,0.178614,5.186491,0.608526,0.167854,0.00011,0.000114,0.347229,0.466853,0.585358,0.926863,1.792385,0.122136,0.102592,0.074965,0.075044,0.075985,0.074473,0.0876,0.000082,0.087942,0.038333,0.044953,0.024038,0.213522,44.99155,40.249367,76.099699,1.005294,91.94659,5.794315,1.45797,0.545765,1.187333,0.895441,0.079709,67.05492,5.695941,194.4522,0.805887,0.017989,0.02146,0.254267,0.000163,0.006349,4987.105,0.555274,0,0.906791,0.116036,0,0.084577,0.004096,751.544,239535.7,happy
0.077252,-47.340893,0.301212,-0.016205,1.806117,0.396669,0.512495,0.202684,0.389129,0.90377,2.562569,0.471395,0.736986,0.213087,0.201965,0.175796,0.167512,5.34793,0.331443,0.189903,0.000125,0.000144,0.437216,0.438857,0.496819,0.630415,1.439152,0.107831,0.076576,0.082003,0.06495,0.07517,0.056804,0.075,0.000277,0.103242,0.035734,0.03771,0.034481,0.216403,24.290768,31.577045,37.13934,1.003202,75.44663,3.927673,1.222616,0.632537,0.731149,0.869572,0.224592,186.7383,6.379764,131.2602,0.521132,0.010463,0.015463,0.025783,0.000212,0.018203,19839.26,0.300791,0,0.904128,0.131694,0,0.086738,0.003469,888.9507,26057.59,happy
