@attribute mfcc_sma_de[12]_maxPos numeric
@attribute mfcc_sma_de[12]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {high,nothigh}

@data

0.032501,-6.377835,-6.463698,-13.68811,0.142642,27.45646,-18.59833,2.370518,30.25485,40.13521,29.46553,-19.49728,-24.09521,0.009679,-0.000015,0.13669,1.12058,4.790335,0.779367,1795,11.75066,-2.991706,0.000123,0.638915,6.16777,7.770755,5.010947,2398,4.147463,5.315533,3.643386,4.422172,8.916228,3.40301,2285,3.73303,0.059589,-0.052813,-0.000012,7.070116,0.143549,4.475888,1235,high
0.003705,1.859911,4.112556,-11.81483,7.760375,32.79372,-23.84031,-5.031868,30.03107,37.8385,31.31709,-22.47052,-17.51562,0.00605,0.000002,0.017545,1.332198,5.330966,0.667787,1402,14.62088,-3.090327,0.003465,0.434508,5.201113,7.000997,4.465586,1675,3.785027,5.236526,4.260537,4.755928,8.728455,3.751272,1074,3.253232,0.009437,-0.015124,-0.000006,7.038234,0.115679,4.447781,818,high
0.034919,0.191304,1.302032,-12.08444,0.524647,27.72427,-16.1306,-2.572431,16.52107,35.07706,26.89304,-17.11151,-17.29021,0.015729,0.000001,0.152281,0.571534,3.956245,0.592694,1861,11.0744,-4.919678,-0.000453,0.346311,4.749425,6.72511,5.170982,758,3.201838,3.805775,3.613696,3.344399,6.839472,3.070782,1323,2.999466,0.062553,-0.055777,0.000014,6.55227,0.106584,4.690352,1441,high
0.013184,-1.294383,-2.172992,-10.33747,0.420943,39.01617,-25.54037,-5.779173,29.63299,29.82812,36.11317,-16.52843,-20.22829,0.009074,0.000001,0.060293,1.281655,7.75921,0.708728,1877,6.910266,-3.329206,-0.001136,1.063348,5.245555,6.016352,4.087056,2897,3.83547,5.543466,3.529599,4.892402,8.773964,3.919892,2845,4.209298,0.040109,-0.05487,0.00001,8.19677,0.129632,3.857355,943,high
0.052239,-5.000781,-4.521318,-17.66991,-0.944791,32.02767,-24.94481,1.706941,38.7429,39.92781,31.42723,-13.7706,-14.18329,0.014519,0.000011,0.114596,1.077079,4.485912,0.719274,567,7.177151,-3.168792,-0.000581,0.500394,3.633546,6.659643,3.733971,499,3.376613,4.695493,3.17474,3.841766,8.06386,3.388109,2932,3.880234,0.065517,-0.063642,0.000019,6.946838,0.156146,4.397182,2794,high
0.0333,-4.617965,-5.352921,-6.103184,2.685086,26.04974,-14.64475,-1.905341,18.92225,33.01788,24.78912,-16.21383,-14.68962,0.009679,0.000002,0.072451,0.443226,2.923887,0.720973,755,5.339931,-2.670386,-0.000757,0.53545,4.678553,5.763967,3.861492,806,3.309687,4.781249,3.69489,3.226205,7.080307,3.216774,1073,3.432416,0.026195,-0.033091,-0.000013,4.344963,0.145875,5.944601,593,high
0.037534,-1.740048,-0.763333,-12.4332,-3.713309,27.61272,-18.54816,-3.278687,16.68435,26.06808,28.86468,-15.24481,-18.63521,0.021779,-0.000004,0.119902,1.529111,9.042505,0.587011,1326,7.092688,-2.468802,0.000308,0.217639,3.64463,4.195369,3.40706,1054,3.133468,3.828318,3.023882,3.762373,7.609854,3.015852,1602,3.072207,0.047126,-0.05239,-0.000008,7.25914,0.085804,4.50435,2964,high
0.005565,-1.552024,-2.879509,-13.46575,0.916732,33.70451,-21.10608,-2.595432,24.42278,34.42369,22.04535,-19.7923,-19.78004,0.010889,0.000002,0.046022,5.394915,36.29987,0.575536,595,55.90466,-4.242915,-0.000321,0.388868,8.011799,8.165274,7.746596,1835,4.067162,3.870876,3.882065,2.838152,6.216978,3.545716,2552,4.286592,0.088566,-0.081004,0.000006,36.62425,0.105089,6.993149,2034,high
0.002785,-3.323486,-4.137075,-22.87045,-1.148122,44.45021,-24.39564,-6.156746,31.4042,33.03239,36.70538,-23.61936,-23.70285,0.00363,-0.000007,0.052002,3.923844,31.14577,0.708876,1339,16.7104,-5.058491,0.000127,0.558281,4.45565,8.248951,4.821103,1832,3.485813,3.995219,3.376466,4.328557,8.133726,3.672299,1298,3.667742,0.069026,-0.058742,-0.000006,32.47234,0.126761,5.1216,2025,high
0.049754,-7.208594,-7.556163,-7.211472,-0.177025,21.03911,-18.27911,-4.337496,18.69462,24.55643,22.35775,-16.36052,-10.86049,0.0732,0.000015,0.142307,-0.049441,2.465756,0.470505,2122,5.925914,-1.386621,0.000639,0.273712,4.158551,4.003921,3.432389,77,3.875128,3.939441,3.297095,3.191528,6.68961,3.090491,55,3.360519,0.033636,-0.023412,-0.000012,4.131052,0.073794,5.127259,2697,high
0.001738,-2.846504,-7.971911,-8.484679,1.422381,31.33573,-17.44191,-4.672908,16.50534,30.04939,27.87328,-23.02765,-21.46405,0.012099,0.000004,0.030623,1.279299,5.26146,0.587352,1299,20.4167,-2.898246,0.002698,0.332498,8.02401,8.373609,14.39437,192,3.722848,3.357808,4.272531,3.897725,6.805965,4.367466,812,5.207489,0.018633,-0.014943,0.00001,6.40974,0.096555,7.143907,983,high
0.043954,-5.710195,-8.446977,-14.62746,-5.218623,30.7837,-18.36287,-2.164346,22.22422,29.73401,32.88664,-11.65889,-11.40618,0.034483,-0.000002,0.097591,1.742972,10.62063,0.763804,1932,5.371777,-3.32269,0.001878,0.329896,5.129691,5.254092,4.106007,1948,3.483127,4.581897,3.715308,3.94307,7.447331,3.151845,2673,3.384849,0.03654,-0.049849,-0.000006,10.78212,0.136308,4.77173,1857,high
0.033192,7.535402,7.297069,0.702046,9.019286,21.41986,-10.14572,2.107513,34.50138,35.33447,36.0969,-12.09317,-15.53839,0.015729,-0.000002,0.096004,1.022267,4.554567,0.459629,2262,6.833824,-1.301992,0.000344,0.275367,4.805219,5.016928,3.608868,630,3.202606,3.699753,3.359866,3.893087,10.1362,3.947995,1140,3.09497,0.043497,-0.053297,0.000008,4.418681,0.087227,4.807634,1875,high
0.032964,-6.908111,-3.806409,-17.92289,-1.440432,34.3459,-7.06393,7.580404,31.87118,37.90024,45.32912,-13.20694,-10.57846,0.00726,0.000017,0.042398,1.129862,3.755986,0.728871,1373,12.60826,-2.873904,-0.000279,0.304951,10.60199,9.288864,8.687933,1757,3.802282,4.440573,3.770195,3.836638,8.971676,4.269825,1507,3.34918,0.033575,-0.035269,0.000017,6.726165,0.12121,8.060993,83,high
0.031468,4.387126,2.122097,-17.56001,0.905716,32.92384,-25.34268,-2.810468,30.08737,37.43834,40.76859,-20.50172,-18.50798,0.008469,0.000019,0.100021,1.316605,5.049939,0.73923,2472,5.135167,-3.675257,0.002022,1.234318,4.865279,9.306736,3.724195,71,4.045688,7.381252,4.073389,5.357413,9.970148,3.47889,2208,3.75115,0.079613,-0.095826,0.000038,5.273043,0.12047,5.660845,107,high
0.038934,-4.747489,-6.750731,-11.53985,4.559629,34.81811,-17.44544,2.86442,26.31865,36.99721,31.97091,-16.02941,-14.65351,0.00363,-0.000015,0.088749,1.199731,4.890937,0.75299,943,8.511461,-3.165834,0.000566,0.448157,10.09623,7.637769,4.570474,1835,3.69574,3.807541,3.930986,5.453371,9.589556,3.906698,2967,4.524524,0.059286,-0.073382,-0.000029,16.08479,0.123995,4.360598,2043,high
0.004374,1.216085,2.071606,-8.347955,6.723701,24.84874,-20.13077,-7.802972,17.79296,30.85266,36.31954,-15.83029,-12.8326,0.013309,0.000002,0.02454,0.573193,3.426403,0.644339,2311,9.691628,-2.414697,-0.000114,0.227813,4.086283,5.113382,3.468765,832,3.251899,4.012959,3.020882,4.718553,8.232418,3.078007,905,3.13276,0.005747,-0.006171,0.000001,3.778006,0.095423,4.246858,2454,high
0.010113,3.760198,2.977466,-12.72525,0.172508,27.29372,-12.81631,0.913604,18.23391,28.12271,25.86602,-9.135772,-11.51518,0.00363,0.000005,0.025451,3.138826,18.84358,0.479098,1764,8.013745,-3.811931,0.001595,0.685269,4.216763,7.576658,4.004963,1238,3.542016,4.359056,3.449314,4.181203,7.649305,3.244732,2418,3.083421,0.083243,-0.088808,0.000004,19.28115,0.087352,4.570856,2934,high
0.016777,-4.480206,-4.646468,-15.3014,-1.85304,33.16785,-19.24242,-2.980678,21.73078,31.42,32.06269,-13.82932,-15.08732,0.00726,0.000008,0.061201,1.126528,5.262615,0.657,1424,9.419512,-1.859413,0.003052,0.576597,4.69176,6.177847,4.246723,2944,3.304598,5.621266,3.640882,4.619641,9.841047,3.679436,2381,3.172034,0.031821,-0.042952,-0.000001,7.342182,0.090341,4.110454,2130,high
0.01082,5.296865,3.787624,-19.46635,-1.859173,43.93137,-34.03582,-6.628174,34.10569,34.24927,37.18613,-19.52121,-16.32487,0.005445,0.000015,0.04452,3.850206,24.88723,0.724324,1993,14.23042,-5.708593,-0.002659,1.044863,4.570017,11.52918,4.776343,2806,5.616365,4.600443,3.471922,5.764528,10.57184,3.876462,525,3.270544,0.098125,-0.114943,0.000014,20.62412,0.134665,4.405585,1851,high
0.052425,-4.249444,-4.022403,-14.46958,-5.692432,24.97645,-14.15349,-0.244514,21.26725,28.32299,28.26429,-14.35168,-16.47437,0.011494,0,0.091795,1.425685,6.824287,0.527891,1509,5.817709,-4.036479,-0.001032,0.53814,3.898969,5.685854,3.204836,451,3.696286,4.595901,3.221076,3.205215,7.348141,3.09658,2146,3.220285,0.051906,-0.061646,0.000002,7.631837,0.087935,4.248005,2207,high
0.006691,-7.960953,-8.04825,-20.61369,-7.161831,34.8862,-28.38645,-8.343376,33.06972,37.72956,30.36014,-19.52787,-14.77139,0.030853,0.000001,0.115964,3.021357,13.44392,0.586594,1419,4.138115,-1.665888,0.002276,0.351528,3.842404,5.379847,3.866412,2538,2.891627,3.974348,2.999451,4.084701,8.354559,3.09753,985,3.157274,0.101815,-0.073382,0.000018,18.55089,0.087348,3.609471,28,high
0.025042,-3.622608,-0.182047,-6.649776,3.148202,24.89763,-12.89678,2.490928,16.8049,27.89201,20.43428,-8.340566,-13.71295,0.00363,0.000017,0.033385,0.785546,3.40465,0.403974,1015,4.649987,-4.066865,-0.001963,1.182452,3.732973,7.876573,3.588868,1326,3.305584,4.489333,3.542446,3.451846,7.135533,2.913745,1646,4.917919,0.04144,-0.038415,0.000028,5.245441,0.074918,3.510666,1906,high
0.017623,-0.004616,1.036008,-12.34733,-1.943965,27.8752,-16.30988,0.821605,26.60508,38.22482,38.91008,-24.47417,-14.20207,0.010889,0.000002,0.050827,3.908442,31.51328,0.743707,2324,19.49118,-3.755278,-0.00349,0.523608,4.618541,6.156078,4.041986,503,3.288782,4.28062,3.681831,3.320395,7.723089,3.547994,2885,4.122038,0.04876,-0.080944,0.000017,30.81094,0.110956,4.785005,44,high
0.00387,3.686286,2.401916,-15.37689,2.669067,34.60052,-16.93519,-2.492138,18.99932,39.13451,26.73157,-23.52995,-19.28048,0.00363,0.000015,0.0158,5.244067,39.71768,0.63836,2419,15.41243,-4.045165,0.004022,0.510412,7.559977,6.500005,4.162878,1989,3.53475,4.017978,3.690866,3.818021,7.419149,3.174584,1514,3.656121,0.077012,-0.091289,-0.000005,33.2158,0.114617,4.852304,1689,high
0.040614,-3.952676,-0.826738,-22.37366,-3.586341,30.86908,-19.63871,-0.935448,29.1911,34.14005,37.19875,-22.27282,-26.30154,0.009679,0.000009,0.086302,3.451992,21.01377,0.703728,2815,8.598334,-4.561885,-0.002268,0.740953,4.965919,8.757225,4.737571,2491,3.806429,4.368598,3.630964,4.800148,9.275724,3.466645,2429,3.635101,0.103448,-0.102601,-0.000047,18.51394,0.110584,4.936277,2426,high
0.006733,-4.449425,-9.400303,-16.50426,-5.20242,28.87194,-18.14554,-2.09044,16.73784,40.12195,37.5054,-16.00497,-14.75171,0.009074,-0.000031,0.109526,1.976331,6.973874,0.731972,2878,33.56016,-3.560249,0.004901,0.469232,7.149436,6.221731,5.542907,1149,4.005098,4.456773,5.510155,3.695031,9.801522,5.064843,1197,3.486135,0.044283,-0.031034,-0.000049,12.42184,0.094276,4.379102,2402,high
0.024651,0.404564,-0.885659,-17.43377,-2.894148,45.50392,-32.56641,-2.678982,34.57291,46.85071,42.34882,-23.65343,-17.92324,0.00242,-0.000008,0.069271,2.771996,18.05808,0.769269,564,4.654645,-6.194806,0.002605,1.035957,5.468349,11.38381,6.707194,2080,4.080214,6.221354,4.215258,5.463698,10.67712,4.062941,2422,4.62205,0.100787,-0.098367,-0.000024,10.8159,0.132693,4.166174,1521,high
0.013663,-1.950136,-2.448853,-11.72807,1.072958,32.45299,-16.78963,-5.207479,31.98979,32.894,30.26391,-17.42083,-17.12012,0.011494,-0.000014,0.103008,1.159553,4.490221,0.686145,2450,7.419262,-3.260354,-0.000481,0.41903,3.967904,4.670588,3.166802,2165,3.836508,3.804014,3.190569,3.670086,7.243749,3.315905,2392,3.070587,0.061343,-0.046279,-0.000004,9.485867,0.09555,4.324047,358,high
0.027273,-4.443063,-3.670306,-14.38943,-1.745523,40.82763,-21.98177,-1.306759,25.8686,31.9419,35.8955,-12.05525,-27.38428,0.008469,0,0.053294,0.525219,3.261299,0.699672,707,5.523939,-3.339067,-0.002566,0.664395,5.516518,7.285862,4.946972,189,3.529432,4.941667,3.672508,3.384818,7.549954,3.06307,2678,3.895513,0.025832,-0.033454,0.000005,6.871607,0.134899,4.817513,2070,high
0.033286,-0.389087,-4.038996,-16.61039,-4.395399,33.22041,-17.28071,1.624696,23.7905,33.40366,39.55659,-21.3556,-17.97173,0.00726,0.000003,0.060224,2.94981,15.81386,0.702424,2595,19.86388,-4.235811,-0.000026,0.494939,9.137125,7.284472,5.089874,2787,3.329815,3.464282,3.326207,5.794419,10.4288,3.73331,2742,2.983413,0.084211,-0.079371,0.000007,23.32484,0.120346,4.00248,2472,high
0.039853,-0.099271,1.710868,-10.46094,0.585621,27.16841,-13.38848,1.565283,19.14098,27.30259,28.80521,-15.94654,-11.26091,0.011494,0.000013,0.069622,0.588998,2.567661,0.586542,1268,4.727735,-2.022907,-0.002707,0.285133,4.882452,5.750236,4.185787,2775,3.218674,4.32769,3.576359,3.39601,6.897949,3.179146,2259,3.381298,0.035572,-0.045312,0.000024,5.89646,0.087236,4.460142,2840,high
0.026414,-5.775867,-6.469356,-18.8765,-1.252304,43.00645,-24.2745,2.436935,35.75373,50.09883,37.62413,-15.15328,-13.2671,0.00605,-0.000002,0.068586,0.816785,2.819106,0.736115,1496,5.736936,-1.86473,0.001204,0.391474,7.003979,5.901368,4.560236,9,3.429422,3.849948,3.229795,4.191988,8.31814,3.469579,1959,4.073385,0.042105,-0.035753,-0.000005,6.890907,0.099058,3.858741,59,high
0.051545,-1.080906,-3.356618,-20.43703,-3.785208,28.98799,-24.63336,-4.017262,18.37407,29.8165,28.69112,-19.71627,-16.491,0.016334,-0.000016,0.094004,1.312494,6.581753,0.711341,712,5.424874,-2.8879,0.001448,0.668861,3.10026,5.696276,3.515688,1101,3.538295,4.117246,3.147068,5.092967,8.800886,3.299776,102,3.398751,0.040109,-0.068905,-0.000094,12.1213,0.121442,4.017517,982,high
0.024276,-2.504426,-8.682437,-9.864296,2.257389,35.35934,-15.30992,0.088859,20.70259,29.82372,27.29148,-17.85026,-19.81155,0.007864,-0.000037,0.154535,0.421206,3.257644,0.756851,489,19.59861,-4.386203,0.002063,0.430207,5.86451,6.142957,3.88349,1910,3.884301,4.112891,3.359018,5.104793,8.234138,3.393165,304,3.823934,0.055898,-0.06588,-0.000011,9.488663,0.118461,5.298991,1279,high
0.027175,-0.054345,-0.086501,-15.09938,-1.569485,23.35597,-23.227,-4.02309,37.27003,40.82541,31.98906,-16.29344,-12.92944,0.009679,-0.000007,0.07831,2.036861,10.2603,0.612229,2367,20.70094,-2.445373,-0.0011,0.28669,4.905998,4.759282,3.796599,2480,5.615858,4.19731,3.950897,5.043431,9.403181,4.560768,2638,4.358063,0.043134,-0.065517,-0.000012,15.32777,0.113539,7.263953,2962,high
0.010558,-15.11547,-17.15583,-24.69605,-7.797768,33.5612,-28.72524,-9.876429,20.85773,31.1737,37.90947,-13.74369,-17.34806,0.00605,-0.000005,0.068667,-0.684776,4.012732,0.76176,2382,6.899634,-5.877921,0.001044,0.885657,6.985328,8.10182,5.490618,1799,4.282259,3.174562,3.392534,5.13907,9.078665,4.360117,1559,3.756436,0.015124,-0.010526,0.000004,3.774579,0.161565,5.86613,2004,high
0.032013,-7.69913,-8.9254,-13.31227,-0.070772,29.904,-14.72842,-1.423144,21.79088,32.54618,29.6403,-17.58225,-16.65365,0.035693,-0.000003,0.105601,0.186378,3.028384,0.601625,2638,4.573037,-1.453588,-0.000416,0.372533,3.237664,5.434581,3.531764,2987,3.020939,4.630724,3.130787,3.340102,7.157164,3.186201,2083,3.069135,0.019843,-0.022807,0.000009,3.418647,0.099492,4.561154,1120,high
0.009283,-9.125407,-12.41412,-14.07145,-2.987045,23.76125,-17.5171,-2.999106,14.0636,25.78482,33.94039,-12.40198,-19.62524,0.025408,0.000008,0.096055,1.158528,6.524668,0.620794,808,53.03452,-2.687588,0.003282,0.313748,8.523683,5.470366,4.185929,831,3.148438,3.60662,3.142496,5.178913,9.32223,3.64957,2611,3.267469,0.070357,-0.077737,-0.000008,24.03112,0.088195,4.516874,173,high
0.021617,-3.160593,-3.219583,-8.764939,6.698295,42.64811,-18.13778,-1.900632,29.35091,30.65894,29.6086,-20.38249,-13.76311,0.018149,-0.000001,0.158163,0.813021,4.141944,0.686736,706,8.122008,-3.552708,-0.000142,0.474037,3.961006,8.1207,3.963882,2878,3.242439,4.715193,3.515076,4.205108,8.456565,3.463968,2944,3.12029,0.092922,-0.106473,0.000001,7.979135,0.163213,4.896975,2391,high
0.008014,-2.353688,-2.029862,-12.07493,-2.126893,25.04078,-15.2054,0.302679,15.88557,30.06366,27.87334,-14.18818,-18.24539,0.00726,0,0.043008,0.656472,4.135452,0.688022,1928,8.638084,-1.57896,0.002648,0.260254,3.943883,4.357947,3.310781,85,3.248716,4.763143,3.779977,3.740448,7.804426,3.261858,1383,3.21586,0.017846,-0.013975,-0.000023,3.508393,0.099269,4.618851,1119,high
0.053226,1.04335,-0.275312,-9.520555,5.478094,27.00547,-15.66912,-3.235555,16.25013,27.78357,25.61537,-10.3428,-14.76881,0.033273,0.000007,0.103122,0.896014,4.330847,0.7699,1259,10.9196,-1.991949,0.001106,0.261306,4.292766,7.930812,4.725314,1753,3.460551,3.136155,2.957719,3.153846,6.707153,2.888192,511,2.971442,0.043376,-0.031881,-0.000016,4.553948,0.158374,5.572347,142,high
0.041322,-1.860648,-1.562716,-14.13743,-0.312986,29.8555,-17.66813,-0.328166,18.87727,32.85946,28.60944,-20.15607,-12.83657,0.010284,0.000004,0.070909,0.766535,3.689185,0.709835,1259,4.390955,-2.955951,-0.00135,0.392285,4.828268,7.021404,4.646071,1274,3.32377,4.651728,3.179701,3.825331,7.395467,3.370867,2149,3.368753,0.049425,-0.035693,0.00001,6.765887,0.126015,4.495211,1275,high
0.021332,-2.250677,-3.052844,-17.63225,-1.700197,40.58507,-19.05319,-3.127379,28.30479,35.37136,37.46143,-16.16091,-20.33511,0.00605,-0.000021,0.099698,2.58685,12.35474,0.678624,31,12.6521,-4.52063,0.002181,0.600456,5.059385,6.39285,4.305526,1956,3.481016,4.079164,3.257721,4.126718,9.793238,3.707139,1397,3.768698,0.095039,-0.064307,0.000027,16.8234,0.147358,4.434856,263,high
0.011372,-7.086794,-6.584171,-26.8903,-4.973485,28.9813,-22.35702,-7.191862,28.62539,35.967,39.02532,-26.16416,-17.33533,0.016334,0.000004,0.040667,1.487148,8.75472,0.661393,2139,11.38011,-5.083447,0.000242,0.298138,8.09336,8.14113,7.527388,2668,4.142318,4.050585,3.759614,4.03755,8.716696,4.258541,136,4.572254,0.027647,-0.024682,-0.000005,18.02963,0.150364,7.505839,2547,high
0.009655,-2.976542,-8.02609,-18.03769,-2.874152,33.4458,-16.68823,-3.038194,18.95834,26.41613,31.05968,-16.71152,-25.55871,0.010284,-0.00002,0.077399,1.259861,4.178956,0.711047,1665,9.289993,-3.071179,0.001377,0.42821,4.373793,6.436436,4.127095,1664,2.887779,3.584473,2.933817,3.637171,8.24885,3.345792,512,3.344024,0.029704,-0.029764,-0.000018,9.562073,0.11415,3.980971,1319,high
0.014526,-4.956431,-2.472302,-16.53894,-1.575613,33.83321,-13.99776,0.931715,26.26123,34.79769,31.77179,-17.99415,-14.61422,0.009074,0.000013,0.07545,0.969232,6.200233,0.69357,1643,15.9674,-4.8194,-0.000415,0.490291,6.405663,6.10148,4.02864,2343,3.835172,5.056292,3.536778,4.823508,9.561304,3.725891,461,3.695385,0.069933,-0.05493,0.000004,13.27473,0.130675,4.400126,2876,high
0.011474,-12.2319,-13.30193,-23.54436,-7.576187,42.40373,-36.95646,-12.12422,53.00356,49.86005,38.96056,-21.57478,-25.49213,0.021779,-0.000021,0.125809,3.128875,14.98239,0.767351,848,30.97173,-5.48452,0.000846,0.726751,7.823514,8.86434,5.662128,2579,5.80113,7.09125,5.405045,5.787868,9.952375,4.436068,2740,4.094543,0.112341,-0.081307,0.000039,24.81806,0.158739,5.839808,2203,high
0.037082,-13.0304,-11.36354,-16.42924,-6.015365,24.99137,-17.71425,0.515548,20.0306,32.91277,32.57045,-15.52522,-21.89529,0.048397,-0.000003,0.143273,0.333204,2.964821,0.620584,751,2.423747,-2.20751,-0.001809,0.380906,3.002951,5.007801,3.011282,1567,2.955516,4.240832,2.976631,5.512854,10.09159,3.332752,921,3.077404,0.027768,-0.027828,-0.000015,3.321434,0.092759,2.86193,2698,high
0.021727,0.240583,-0.10008,-4.700572,6.434163,32.42754,-6.524436,4.64934,12.20333,21.33219,21.33653,-13.43581,-11.83423,0.00484,0.000002,0.038258,1.486894,5.595948,0.675867,2170,7.073673,-2.85261,-0.001782,0.350267,4.237788,6.610788,4.942226,1220,3.058011,3.896281,3.432656,4.145586,7.485834,3.411273,279,3.782475,0.034059,-0.029825,0.000005,5.776189,0.113469,5.890052,447,high
0.047618,-7.461383,-7.419384,-4.020471,4.001977,20.19706,-12.39906,0.745836,11.82911,23.52995,21.89106,-10.86099,-11.49791,0.035693,-0.000011,0.128572,-0.125169,2.728149,0.486767,2616,4.557487,-1.326271,-0.000065,0.192912,4.591882,3.310931,3.173968,2847,3.085405,2.769274,3.429309,3.067922,6.227216,3.378339,499,3.121891,0.023472,-0.021537,0.000001,3.970858,0.095026,4.359977,2762,high
0.060479,2.080049,2.941314,-7.434635,5.087984,27.23624,-14.70035,-1.873752,19.76045,26.71307,30.13424,-12.44921,-18.68769,0.037508,0.000002,0.1642,0.837807,4.71083,0.435121,597,7.00542,-2.065092,0.001286,0.496201,5.074348,6.083474,3.681361,1359,3.243974,4.719146,3.670627,4.529979,7.87562,3.389813,2105,3.307247,0.056443,-0.068361,0.000031,4.944416,0.096442,4.825573,604,high
0.014717,-2.475196,-1.054506,-13.26142,-0.36875,32.39445,-24.02819,-4.084343,32.71905,33.0375,34.92619,-25.26592,-19.10812,0.00726,0.000003,0.02409,2.642986,13.37451,0.763812,795,36.50212,-6.297328,0.000792,0.458946,10.70064,5.969408,5.287367,90,5.540975,3.987841,4.505711,4.029527,9.171894,4.787789,976,4.573072,0.024501,-0.030127,0.000006,29.65733,0.164249,11.42366,2508,high
0.021279,-4.408476,-4.18856,-11.98235,-2.054435,28.6397,-11.55195,0.046159,18.94567,25.32451,29.22605,-13.15416,-23.81985,0.019964,0.000001,0.077104,0.561292,3.251887,0.719282,798,8.58018,-1.825,-0.001085,0.329087,5.365401,5.044151,3.492767,2357,3.080785,3.341464,3.10049,4.139295,7.326534,3.160514,1491,3.232013,0.022807,-0.0219,0.000002,3.833246,0.106759,5.223749,519,high
0.039993,-2.522918,-2.712539,-14.40052,5.81915,37.49426,-26.30276,-3.657327,29.43833,29.87594,29.5787,-20.59226,-16.97922,0.010889,0.000001,0.124951,1.529605,9.05654,0.759669,407,8.078474,-4.706931,-0.000733,1.177878,5.389888,7.947333,4.836447,1201,4.104902,4.413793,3.587346,3.780226,8.35105,3.591334,2472,3.661462,0.087054,-0.099456,-0.000064,11.84774,0.136575,5.224607,2504,high
0.037291,3.341595,4.718314,-16.19072,-3.817896,32.03552,-14.19205,0.64043,18.30481,25.68076,28.42677,-17.55621,-18.23497,0.009679,-0.000002,0.114203,0.479205,3.323353,0.74025,1464,6.919564,-3.107273,0.001434,1.589211,4.738455,7.965647,4.91244,1352,3.226833,5.43055,3.685682,4.104178,8.820808,3.320464,2238,3.304741,0.071022,-0.053237,0.000002,5.512799,0.162501,4.894767,1443,high
