@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data

0.001832,0.00861,-22.23994,19.09339,4.245295,-16.88666,38.41868,-3.00605,62.83173,0.243686,-13.16464,5.574155,17.70328,0.012099,0.38294,2707,5.262758,37.04641,0.033917,194.4923,2719,6.459127,0.000002,1.244612,4.826377,9.425193,1433,4.396291,4.586355,2765,0.026561,3.454682,4.391257,8.611054,4.845267,-0.077011,-0.000014,29.97588,0.145147,0.292188,5.054125,high
0.000607,0.018288,-22.73343,16.1547,0.014858,-19.75009,34.11876,3.628819,18.40866,0.11063,-16.55588,4.173866,12.26477,0.010284,0.201452,755,0.979035,3.118428,0.011138,11.24029,129,7.680355,0,0.525596,15.54451,7.831697,613,6.632253,4.146726,728,-0.047696,3.834491,3.96067,8.173142,3.45723,-0.026074,0.000023,5.808943,0.121776,0.273103,6.676507,high
0.019153,0.053285,-18.46937,9.412276,-3.547856,-11.54657,23.82573,2.856382,16.43665,0.133964,-10.49234,4.315032,11.3849,0.022384,0.264368,2979,0.54168,3.243011,0.009038,14.58304,557,5.637245,0.000003,0.462189,3.786231,6.243901,1198,3.852268,3.24967,2383,0.024899,3.472261,4.320827,8.108492,2.860502,-0.038294,0.00003,4.026713,0.093061,0.226274,4.735117,high
0.008642,0.038448,-19.2537,20.11955,1.835852,-18.30153,32.95828,-0.867122,25.62744,-0.233997,-14.45121,4.839324,22.17766,0.011494,0.279492,397,1.49006,6.315116,0.021211,21.31643,1956,4.396349,-0.000008,0.910909,4.484499,8.839835,2297,4.733856,3.937164,1669,0.024397,3.263956,5.087605,10.63844,3.586713,-0.049849,-0.000002,6.649138,0.134493,0.293664,4.299169,high
0.001473,0.022377,-18.15326,13.51821,-2.927644,-16.8885,44.46613,-1.711825,32.73791,0.513476,-28.70775,5.128698,27.0571,0.00605,0.504537,202,3.239485,24.63363,0.011795,12.37926,2789,3.652379,0.000009,0.894098,4.17214,9.509119,1449,3.831627,4.990382,577,0.004209,3.686365,5.827928,11.78919,4.505708,-0.106171,-0.000014,16.91853,0.106859,0.262471,4.554357,high
0.00484,0.019602,-13.03615,16.92049,4.267692,-13.25636,28.57423,-2.471094,17.92689,0.716568,-23.60031,4.17801,21.04832,0.00605,0.128857,1903,1.940332,8.020396,0.013912,48.39452,2784,3.621366,-0.000001,2.615318,2.690069,8.075455,395,4.299908,3.560431,2173,-0.013317,3.337503,5.223183,10.78377,5.926055,-0.027889,0.000003,8.332397,0.120196,0.250646,5.498616,high
0.00484,0.019602,-13.03615,16.92049,4.267692,-13.25636,28.57423,-2.471094,17.92689,0.716568,-23.60031,4.17801,21.04832,0.00605,0.128857,1903,1.940332,8.020396,0.013912,48.39452,2784,3.621366,-0.000001,2.615318,2.690069,8.075455,395,4.299908,3.560431,2173,-0.013317,3.337503,5.223183,10.78377,5.926055,-0.027889,0.000003,8.332397,0.120196,0.250646,5.498616,high
0.001443,0.019074,-21.51081,17.9956,-1.871475,-15.26233,30.18512,-2.39585,31.39108,0.118828,-14.53593,4.613878,13.29947,0.012704,0.3902,145,2.126972,11.14705,0.030279,52.94246,950,6.046873,-0.000003,0.652613,5.223608,7.324617,153,4.029084,3.959242,321,0.018357,3.85316,3.956199,8.840899,3.677852,-0.083606,-0.00001,11.38958,0.151892,0.30386,5.529418,high
0.008593,0.038603,-12.73724,0.844466,-9.757708,-9.126134,33.16814,-3.8471,21.75346,1.225774,-16.6098,3.867574,12.78419,0.020569,0.15003,432,0.60302,3.525007,0.019632,73.72989,546,5.220699,-0.000002,0.298748,3.909274,5.827594,1537,3.448211,3.705206,167,0.142488,3.354067,3.698933,7.989121,3.599503,-0.022323,-0.000024,4.123145,0.123674,0.276709,5.737349,high
0.017864,0.0275,-19.77582,4.536552,-14.30671,-20.40346,33.31419,-1.875401,26.37481,-0.094377,-24.1196,5.441792,14.48664,0.029038,0.324259,2835,1.128678,4.744878,0.020169,224.5293,1566,4.179801,-0.000004,0.383099,3.296805,4.876914,822,3.765087,3.398631,916,0.135353,3.248079,3.278835,6.400043,3.440262,-0.055535,-0.000014,5.828115,0.104196,0.251975,4.160904,high
0.005384,0.040381,-24.97959,9.275545,-2.314843,-16.3798,27.69001,-0.090333,18.69962,0.152593,-16.84447,4.403224,15.32923,0.010284,0.494858,3,2.666054,14.04827,0.02896,63.98344,900,6.580258,0.000006,0.608493,4.307477,6.389925,6,4.893407,3.314178,10,0.081347,3.423888,5.196514,8.641362,3.458404,-0.108711,-0.000127,14.82568,0.131058,0.320288,6.404101,high
0.00289,0.019986,-14.30886,14.69068,-0.479382,-9.960237,24.39205,-0.250789,16.654,0.167016,-15.51046,4.479432,10.3141,0.009074,0.132486,685,1.871106,8.934196,0.013343,39.52271,2376,5.402395,0.000006,0.3932,5.300713,6.159545,713,4.44909,3.719115,2356,-0.10924,3.032003,3.455849,6.778695,2.755177,-0.017181,0.000002,5.815942,0.091563,0.236835,5.433097,high
0.002178,0.007344,-16.82468,12.86485,-3.29861,-10.93973,30.82899,-6.280634,16.85864,0.570323,-19.64975,3.847574,9.006473,0.014519,0.259528,2299,2.053791,10.38636,0.01132,19.00276,1288,5.825392,-0.000006,0.833634,3.951571,7.601932,1792,3.323784,3.100902,1905,0.107646,3.155107,3.606721,7.387412,3.333019,-0.046582,0.000007,9.345815,0.111829,0.246299,4.362633,high
0.002178,0.007344,-16.82468,12.86485,-3.29861,-10.93973,30.82899,-6.280634,16.85864,0.570323,-19.64975,3.847574,9.006473,0.014519,0.259528,2299,2.053791,10.38636,0.01132,19.00276,1288,5.825392,-0.000006,0.833634,3.951571,7.601932,1792,3.323784,3.100902,1905,0.107646,3.155107,3.606721,7.387412,3.333019,-0.046582,0.000007,9.345815,0.111829,0.246299,4.362633,high
0.00262,0.010113,-20.40558,19.36803,2.977466,-12.72525,27.29372,0.913604,18.23391,0.167062,-10.89715,4.006054,13.53247,0.00363,0.367816,2833,3.138826,18.84358,0.004178,-1.696156,1764,4.086421,-0.000002,0.685269,4.216763,7.576658,647,3.839537,3.428367,1238,0.08343,3.449314,4.181203,7.649305,2.880212,-0.088808,0.000004,19.28115,0.087352,0.171047,4.570856,high
0.008163,0.020076,-16.38133,7.75168,-2.50536,-21.56453,38.98317,-1.692646,32.63071,-0.062143,-18.54221,5.139379,14.66383,0.012704,0.343013,73,2.401493,17.52724,0.022647,87.08479,4,5.030619,-0.000007,0.422208,4.499269,8.290842,836,5.072059,4.17456,2117,0.078926,3.495185,4.880209,10.34566,3.821297,-0.075499,-0.000001,22.17186,0.144013,0.304268,5.623208,high
0.003771,0.01565,-18.88946,15.2818,0.905669,-17.73055,29.8629,-1.130595,21.01159,0.045926,-15.61518,4.571806,15.00687,0.00605,0.322444,951,0.871947,4.492099,0.043495,57.39248,308,5.654996,-0.000003,0.532547,5.334146,6.321758,1096,3.420974,3.326302,2100,-0.085837,3.731138,4.73141,9.056118,4.61757,-0.047247,-0.000003,6.459236,0.14327,0.285506,6.142059,high
0.007525,0.029809,-25.52618,16.54586,1.911031,-13.26766,28.03371,-3.666725,17.01744,-0.198622,-17.19142,3.98687,10.15149,0.009679,0.54507,776,3.514833,17.16268,0.005371,-3.287486,2199,6.354244,0.000005,0.397019,5.249771,4.67748,2280,3.068465,3.338064,2533,0.02867,3.232171,3.223027,6.474144,2.824706,-0.106171,-0.000055,16.99171,0.095931,0.183881,4.123025,high
0.002085,0.020096,-24.94318,14.38789,-5.133496,-15.88979,36.9542,-1.083296,27.32876,0.141805,-17.62073,4.089149,20.54129,0.009679,0.413793,2846,2.941764,15.73863,0.01038,-0.519324,2850,6.312999,-0.000002,0.801945,5.077221,8.38687,2084,4.174325,4.237032,925,-0.017486,3.715833,4.340658,9.51512,3.434224,-0.075439,-0.000001,12.37897,0.094849,0.242382,4.660004,high
0.017927,0.060479,-23.99299,14.56813,2.941314,-7.434635,27.23624,-1.873752,19.76045,0.149847,-12.34011,4.335583,14.0594,0.037508,0.415608,1909,0.837807,4.71083,0.006063,1.809369,597,4.425103,0.000004,0.496201,5.074348,6.083474,1173,3.614699,3.414509,1359,0.197104,3.670627,4.529979,7.87562,3.584067,-0.068361,0.000031,4.944416,0.096442,0.176212,4.825573,high
0.001398,0.021338,-25.31452,13.43237,-1.472276,-14.25712,39.2922,-4.20907,34.88163,0.258616,-18.11147,6.016032,15.47587,0.007864,0.30974,1756,1.67663,6.091504,0.036633,66.47968,822,6.34471,0,0.635971,5.88734,6.762206,320,5.067888,4.200434,1024,0.251404,4.165824,4.081254,8.351561,3.588458,-0.051966,0.000013,9.245025,0.147274,0.303854,5.795664,high
0.004976,0.027178,-13.02503,4.000345,-10.18318,-4.337775,37.26118,1.340135,27.32017,0.304791,-15.02501,4.171646,15.45471,0.010284,0.174834,2741,0.731751,2.822111,0.015956,87.57932,172,5.478649,0.000007,0.620317,4.355808,5.683558,564,3.42276,4.160075,456,0.094988,3.564389,3.287576,7.131613,2.67764,-0.024561,0.000005,4.156649,0.102581,0.228668,3.789534,high
0.000672,0.002698,-24.51877,11.55064,-3.00843,-11.80716,42.95047,2.508781,29.77534,-0.619016,-12.50678,4.264283,18.64414,0.005445,0.383545,2406,2.97953,13.69802,0.014529,5.970148,2338,6.68609,0.000002,0.52737,5.996251,7.069066,718,4.491067,3.761159,2265,0.049317,3.248376,4.077826,7.732062,4.797351,-0.063158,-0.000001,12.70695,0.125607,0.281171,6.932229,high
0.006004,0.01305,-18.50756,6.406912,-13.5883,-21.27169,28.0048,-1.369343,21.8342,0.578023,-16.37041,5.527055,17.31964,0.043557,0.217181,1640,0.695041,2.959481,0.021429,305.3934,1764,4.390104,0,0.50711,4.316365,6.413804,2769,3.88758,4.582236,1004,-0.081026,3.863251,4.429647,9.191717,4.71551,-0.032305,0.000029,5.045879,0.117429,0.249764,4.401739,high
0.000778,0.00731,-16.87747,7.21007,-6.232407,-9.68161,29.15087,1.657328,23.45336,-0.200299,-18.21026,4.328551,17.74323,0.010284,0.225045,650,0.977521,4.54771,0.011751,39.89074,657,7.500814,-0.000004,0.33147,4.952945,5.969668,1089,3.593268,3.629819,548,0.006665,3.421803,4.377546,8.001441,3.633182,-0.033817,0.000001,9.318897,0.096539,0.203484,4.578914,high
0.000039,0.0012,-14.5661,21.46051,16.77232,-1.623075,26.8285,-4.435358,17.98554,0.632849,-16.74523,3.897583,10.61837,0.00484,0.061706,2764,1.87656,11.44809,0.020466,259.5499,2766,14.40283,-0.000005,0.229402,9.905682,4.531591,133,8.09612,5.090229,2824,-0.113434,3.437646,3.419122,6.531694,2.871204,-0.008106,0.000003,14.91566,0.140578,0.244514,14.45798,high
0.00245,0.013663,-18.15234,10.78211,-2.448853,-11.72807,32.45299,-5.207479,31.98979,0.435741,-23.24402,4.490117,13.99501,0.011494,0.291591,1317,1.159553,4.490221,0.01571,75.54237,2450,4.393509,-0.000002,0.41903,3.967904,4.670588,990,3.467367,3.488389,2165,-0.007397,3.190569,3.670086,7.243749,2.883237,-0.046279,-0.000004,9.485867,0.09555,0.20949,4.324047,high
0.003426,0.034043,-26.42596,11.77788,-2.851554,-16.62305,38.72715,1.789279,31.52608,-0.113495,-23.59099,5.769583,12.29065,0.014519,0.45856,1645,1.201291,5.327001,0.014818,15.70665,2611,5.209938,-0.000005,0.744265,4.564996,9.012859,1164,5.895154,4.435175,1383,-0.177985,3.685567,5.435032,9.473555,4.299233,-0.093769,-0.000033,8.327271,0.106898,0.228765,4.329616,high
0.005283,0.019095,-17.88009,14.01391,0.852931,-8.909953,32.3823,3.675436,16.62244,-0.240668,-10.44536,3.866138,22.26889,0.00363,0.203267,2851,2.170203,7.62464,0.006536,2.429487,1675,7.517474,-0.000011,0.526629,4.763226,5.826456,452,3.378406,3.06819,1006,0.043043,2.822111,4.138398,7.778791,3.806451,-0.035451,0.000035,6.125746,0.086227,0.181122,4.257081,high
0.007412,0.027854,-24.55267,10.42988,-3.527014,-7.89269,21.23687,0.791186,17.07156,0.114994,-12.38864,4.175024,11.84567,0.083485,0.297036,743,1.02544,4.646649,0.009624,14.11634,760,4.903131,-0.000005,0.311793,3.871882,4.725044,199,3.389532,3.37106,2324,0.00901,3.234356,3.627921,7.204376,3.190574,-0.05239,0.00001,5.401976,0.089897,0.206971,4.427007,high
0.018955,0.039853,-16.53104,8.749449,1.710868,-10.46094,27.16841,1.565283,19.14098,0.116924,-14.15651,4.014688,14.83362,0.011494,0.22928,2688,0.588998,2.567661,0.009875,2.092906,1268,5.899958,-0.000002,0.285133,4.882452,5.750236,2273,4.334371,3.339653,2775,-0.02884,3.576359,3.39601,6.897949,3.61188,-0.045312,0.000024,5.89646,0.087236,0.178068,4.460142,high
0.000543,0.005431,-22.43602,16.26589,2.889634,-15.75251,26.66726,-1.300701,21.77722,0.245845,-15.19997,4.647228,22.37921,0.00605,0.288566,1666,1.471132,4.846771,0.013145,2.272221,720,4.100276,-0.000003,2.146757,3.114617,8.743062,1676,3.880648,3.290141,1711,-0.098882,3.64046,4.467166,9.106495,3.838299,-0.0536,0.000022,7.103378,0.108989,0.243251,4.721547,high
0.000301,0.001308,-11.3535,9.249826,0.915789,-17.35036,29.40796,-8.136379,27.29262,-0.401629,-19.56161,5.121773,10.1603,0.019359,0.133091,2670,1.78598,9.814685,0.015443,79.93713,2071,8.221218,0,0.293617,5.013825,8.551104,894,3.509476,3.743272,586,0.205623,3.129527,3.647784,7.410213,3.109762,-0.021718,0.000003,9.328316,0.128224,0.237321,3.87449,high
0.000405,0.003987,-20.50303,16.86413,2.239229,-17.034,37.056,-2.616593,25.24125,-0.082632,-15.18661,5.539612,20.07032,0.00726,0.259528,244,2.851986,15.50162,0.03182,111.5129,487,4.327108,0.00001,0.445951,5.842666,6.035267,1795,4.949036,3.982136,1608,0.144746,4.731364,3.712254,8.216258,3.344857,-0.035632,0.000004,24.86312,0.157457,0.305277,5.776876,high
0.00765,0.05818,-18.55578,2.892393,-10.93213,-6.698962,29.99249,-0.592161,19.85646,-0.068935,-18.78675,4.67817,13.67741,0.021779,0.313975,1554,0.718185,3.44377,0.014921,53.16308,316,4.666076,0,0.518995,4.499899,7.117799,184,3.61902,3.768306,1344,-0.028066,3.139549,3.595294,8.32818,4.122063,-0.05977,-0.000016,7.095016,0.132927,0.280947,5.46041,high
0.002035,0.009956,-22.04293,21.32983,6.616358,-15.82555,27.62628,0.165875,18.84377,-0.130523,-14.54066,4.858519,16.45956,0.004235,0.366606,1843,4.150025,28.24035,0.015729,24.56653,1437,6.409873,-0.000001,0.930082,4.892729,9.127205,320,5.422311,5.195138,1650,0.013463,3.618039,3.666726,8.091806,3.624361,-0.049123,0.000007,20.27705,0.072335,0.203635,6.289796,high
0.007551,0.03569,-20.77409,11.57219,-2.530816,-13.07096,24.44704,0.059168,20.48671,-0.189484,-14.13734,4.087334,14.54519,0.019359,0.38657,2049,2.120981,10.2401,0.018985,26.29576,1599,3.88767,-0.000007,0.483482,4.286544,7.458126,1602,3.861391,3.522956,1347,0.228421,3.851303,4.617421,8.383581,4.129544,-0.063702,-0.000011,8.814105,0.134202,0.265337,5.441072,high
0.013769,0.033185,-14.33433,4.907984,-4.835201,-17.69188,23.01766,-1.554846,14.97854,0.002546,-11.76726,3.965011,9.635033,0.034483,0.248034,1663,1.634522,10.90803,0.009658,22.28342,1666,3.923137,0.000001,0.223287,3.62884,4.817558,293,3.21279,3.167745,1447,-0.041054,2.981923,2.976267,5.965936,3.035788,-0.028615,0.000009,6.848582,0.071443,0.150557,3.988238,high
0.003866,0.008014,-9.140798,5.930916,-2.029862,-12.07493,25.04078,0.302679,15.88557,0.124863,-12.05338,4.757444,13.45306,0.00726,0.111918,988,0.656472,4.135452,0.025606,61.63164,1928,3.772201,0.000005,0.260254,3.943883,4.357947,902,3.705191,3.456113,85,0.152009,3.779977,3.740448,7.804426,3.989267,-0.013975,-0.000023,3.508393,0.099269,0.210117,4.618851,high
0.007412,0.027854,-24.55267,10.42988,-3.527014,-7.89269,21.23687,0.791186,17.07156,0.114994,-12.38864,4.175024,11.84567,0.083485,0.297036,743,1.02544,4.646649,0.009624,14.11634,760,4.903131,-0.000005,0.311793,3.871882,4.725044,199,3.389532,3.37106,2324,0.00901,3.234356,3.627921,7.204376,3.190574,-0.05239,0.00001,5.401976,0.089897,0.206971,4.427007,high
0.002621,0.024309,-21.95722,16.03623,-1.255158,-13.9375,50.24847,-2.40327,50.2693,-0.14986,-27.55495,7.515319,20.08313,0.00363,0.514822,266,3.356599,24.11734,0.014269,9.697815,309,5.692247,0.000001,2.41463,5.650665,12.98061,351,4.644553,4.052959,461,0.327422,3.968784,6.58555,11.9515,5.917348,-0.109074,-0.000026,24.72717,0.109684,0.250819,3.756494,high
0.00094,0.00387,-24.53745,22.75333,2.401916,-15.37689,34.60052,-2.492138,18.99932,-0.140692,-18.52765,5.44255,12.486,0.00363,0.484574,1885,5.244067,39.71768,0.016514,17.64268,2419,5.852553,0.000005,0.510412,7.559977,6.500005,373,5.073231,4.261559,1989,0.063364,3.690866,3.818021,7.419149,4.982036,-0.091289,-0.000005,33.2158,0.114617,0.24685,4.852304,high
0.008762,0.027273,-12.81542,14.27838,-3.670306,-14.38943,40.82763,-1.306759,25.8686,-0.018875,-11.41805,4.598646,15.2488,0.008469,0.142166,616,0.525219,3.261299,0.03434,131.7822,707,5.926569,0.000003,0.664395,5.516518,7.285862,225,4.148667,4.517589,189,0.163614,3.672508,3.384818,7.549954,4.96552,-0.033454,0.000005,6.871607,0.134899,0.263317,4.817513,high
0.002649,0.045804,-28.59994,19.96605,4.797731,-16.67614,36.01376,-4.331707,30.61462,-0.065191,-24.97472,6.27621,24.04192,0.008469,0.486388,1809,2.711432,12.29645,0.017471,17.46688,1125,9.088573,0.000002,0.814663,5.165107,9.164522,2326,4.265364,4.198462,685,0.190637,3.629437,6.432477,12.17575,3.737769,-0.101815,0.000014,12.82304,0.140176,0.258934,4.94938,high
0.001634,0.00708,-11.40887,14.79995,3.517708,-0.545076,30.96597,-4.467897,67.98492,0.856366,-14.39226,4.961736,14.14227,0.007864,0.100424,2987,1.951473,8.659658,0.018505,53.85219,694,10.07589,0.000001,0.283595,8.356135,4.260528,224,4.859996,5.264792,1205,-0.295806,4.189691,3.125028,8.539602,4.640297,-0.01827,0.000033,11.72914,0.13517,0.242676,5.751369,high
0.002085,0.020096,-24.94318,14.38789,-5.133496,-15.88979,36.9542,-1.083296,27.32876,0.141805,-17.62073,4.089149,20.54129,0.009679,0.413793,2846,2.941764,15.73863,0.01038,-0.519324,2850,6.312999,-0.000002,0.801945,5.077221,8.38687,2084,4.174325,4.237032,925,-0.017486,3.715833,4.340658,9.51512,3.434224,-0.075439,-0.000001,12.37897,0.094849,0.242382,4.660004,high
0.009238,0.016777,-16.34375,6.61628,-4.646468,-15.3014,33.16785,-2.980678,21.73078,0.149142,-19.29137,4.443502,11.4211,0.00726,0.23654,2454,1.126528,5.262615,0.013966,6.067879,1424,5.006939,0.000001,0.576597,4.69176,6.177847,2329,3.875624,3.970116,2944,0.094316,3.640882,4.619641,9.841047,3.734103,-0.042952,-0.000001,7.342182,0.090341,0.195924,4.110454,high
0.000032,0.007981,-28.32179,11.30785,-13.79003,-17.58462,38.04889,-8.72329,51.83813,-0.016513,-23.00362,8.128677,18.66564,0.014519,0.304295,67,1.151977,4.014329,0.036178,153.8779,9,8.662611,-0.000017,0.524138,6.643462,6.920268,1483,4.881621,5.986649,242,0.265979,5.916304,6.158267,13.02886,5.714614,-0.0464,-0.000035,8.854366,0.181875,0.311002,7.393953,high
0.02542,0.063043,-17.60253,8.518682,-4.244286,-6.318287,27.21959,2.107784,16.33228,-0.041279,-16.8335,3.875365,14.47412,0.044767,0.205082,2284,-0.022109,2.625974,0.010865,-2.110974,2262,3.923699,0.000004,0.305126,4.481125,5.780379,909,3.446552,3.316197,2290,-0.076861,3.03014,3.984374,8.690305,3.4559,-0.027586,-0.000027,3.431055,0.133031,0.270385,4.660922,high
0.009589,0.031232,-10.66519,-5.265589,-8.836307,-10.00617,28.47511,-2.824585,27.51721,0.708846,-18.84136,5.855346,15.76099,0.033878,0.155475,941,0.508036,3.807311,0.015268,90.36387,2093,3.977712,0,0.168198,3.48498,4.961169,692,4.763416,3.303368,353,-0.101994,3.003273,4.006998,8.090122,3.492164,-0.02686,-0.000009,4.182812,0.094795,0.18832,4.107707,high
0.007736,0.018817,-21.10088,-1.943134,-11.94992,-12.51363,31.94186,1.94389,22.41325,0.269095,-15.97115,4.717085,12.32432,0.031458,0.252269,2510,0.945286,3.891475,0.014668,78.28324,1269,4.067474,-0.000002,0.234805,4.20684,8.474826,294,4.215215,3.156436,2907,-0.075499,3.436873,4.665737,9.026926,3.645773,-0.038234,0.000041,5.781267,0.121257,0.22664,5.395998,high
0.001014,0.010715,-21.27346,8.733707,-6.131784,-18.92821,37.143,-4.373892,37.95492,-0.052974,-27.00702,5.66433,13.87823,0.006655,0.301875,2216,1.191969,6.058153,0.033234,84.71522,747,5.660862,0.000001,0.935757,4.84625,9.089835,2733,4.358376,4.415298,1953,0.099263,4.592339,4.250031,8.133672,3.935706,-0.047429,-0.000009,7.96953,0.124791,0.278075,4.2956,high
0.02793,0.118783,-20.09239,12.00111,-6.204279,-11.71898,22.04401,4.253693,8.971984,0.098571,-7.827404,3.259801,13.14613,0.019964,0.336358,2212,0.478688,3.839273,0.003354,0,2964,4.076535,0.000003,0.38004,2.834189,5.113343,2745,3.255891,3.4079,953,0.002778,2.910347,4.989194,8.662182,3.060756,-0.064852,-0.000013,3.841529,0.062476,0.130326,4.708814,high
0.010499,0.033639,-14.14722,13.20323,3.841239,-8.698163,27.21085,3.254328,12.28188,0.177115,-15.14486,4.190856,9.151466,0.007864,0.143376,1016,1.066157,4.351773,0.005505,0.33524,2620,4.246032,-0.000005,0.351871,5.086786,4.927932,184,5.084873,3.823188,67,-0.06075,3.361645,2.880328,5.916315,2.979805,-0.028494,-0.000016,4.633831,0.080302,0.153306,3.825677,high
0.006222,0.014866,-16.52262,3.024369,-9.786287,-18.26132,29.4985,1.240769,17.62686,0.272051,-24.67273,7.245885,18.68748,0.037508,0.188748,2753,1.300756,4.058123,0.033577,96.46076,1429,6.965784,-0.000002,0.31662,4.504037,6.872018,1142,4.143891,3.996683,1079,0.030589,3.570384,4.239131,7.733402,3.414232,-0.030369,-0.000008,8.061687,0.133691,0.27937,8.759067,high
0.003005,0.021727,-21.67856,12.57282,-0.10008,-4.700572,32.42754,4.64934,12.20333,-0.369025,-10.36902,3.25915,9.598506,0.00484,0.209921,2162,1.486894,5.595948,0.013745,25.77755,2170,4.691212,-0.000002,0.350267,4.237788,6.610788,1725,3.858591,3.177183,1220,-0.037969,3.432656,4.145586,7.485834,2.932532,-0.029825,0.000005,5.776189,0.113469,0.245642,5.890052,high
0.016353,0.040965,-18.19174,5.153585,-3.25738,-11.81501,22.14861,1.092154,19.90425,-0.257962,-13.9344,4.302916,16.9822,0.010889,0.247429,104,1.175851,4.229561,0.011504,3.58767,2312,5.54458,-0.000002,0.350744,5.536433,5.676347,333,4.400122,3.441727,2286,-0.084922,3.390066,3.624578,7.233359,3.455851,-0.043618,0.000003,6.734598,0.114699,0.220159,6.08435,high
0.009316,0.037534,-18.17182,7.766276,-0.763333,-12.4332,27.61272,-3.278687,16.68435,-0.261996,-14.64213,4.226489,10.14523,0.021779,0.345433,1312,1.529111,9.042505,0.009073,9.387667,1326,5.591981,0.000001,0.217639,3.64463,4.195369,328,3.294191,3.622875,1054,0.127009,3.023882,3.762373,7.609854,3.199613,-0.05239,-0.000008,7.25914,0.085804,0.198948,4.50435,high
0.009783,0.02562,-21.23543,9.782542,0.40411,-11.71759,26.14975,-0.193573,19.70683,0.368299,-18.83272,4.79897,13.01276,0.012704,0.335148,1072,1.992897,9.062596,0.016679,-20.90475,1973,5.374427,0,0.560249,4.916996,5.833568,658,4.60166,3.550879,1771,0.278704,3.678253,3.473195,7.362432,4.03686,-0.056866,0.000024,8.894068,0.118942,0.254206,4.902037,high
0.01014,0.034517,-18.74794,8.283134,-0.480335,-14.81782,29.41042,-4.375269,20.84156,0.053134,-20.60474,4.723752,16.00111,0.019359,0.311555,778,1.439314,8.298178,0.018609,44.31545,780,5.603156,0.000002,0.447759,3.866948,7.152664,2676,4.154755,3.376582,2706,-0.01044,3.357993,4.512382,8.24229,2.980656,-0.051785,0.000025,8.585984,0.123624,0.268061,4.551996,high
0.00212,0.014522,-24.96623,15.22479,-3.515413,-15.70524,35.91692,0.331348,32.08218,-0.188581,-15.65882,4.971256,13.15649,0.013309,0.441621,281,3.176862,18.33862,0.013681,22.77161,1464,5.568172,0.000003,0.757588,5.731584,7.301293,285,3.956174,3.116029,354,-0.111633,3.509304,4.904409,9.33267,4.55611,-0.068905,-0.000007,13.06776,0.111204,0.266886,4.35146,high
0.004519,0.026414,-17.604,9.420811,-6.469356,-18.8765,43.00645,2.436935,35.75373,-0.261549,-14.52241,7.785603,26.70845,0.00605,0.213551,2282,0.816785,2.819106,0.02681,68.19531,1496,4.877745,-0.000011,0.391474,7.003979,5.901368,9,4.902341,3.625246,9,-0.034054,3.229795,4.191988,8.31814,4.842631,-0.035753,-0.000005,6.890907,0.099058,0.18815,3.858741,high
0.011509,0.077817,-23.06998,9.13609,-6.629197,-14.32701,29.69554,0.939657,18.54778,0.108453,-15.92195,5.146132,10.29501,0.009679,0.372656,1587,0.523852,3.113844,0.008379,5.262708,1591,6.64987,0.000005,0.414208,7.18068,8.838888,369,3.760191,3.478364,2944,-0.153293,3.405725,3.891627,7.194221,3.127494,-0.044949,-0.000047,5.790078,0.078499,0.210001,5.160182,high
0.003573,0.009655,-15.14864,11.72776,-8.02609,-18.03769,33.4458,-3.038194,18.95834,-0.101695,-18.3695,4.339147,18.60314,0.010284,0.172414,96,1.259861,4.178956,0.018406,173.6413,1665,5.352999,-0.000002,0.42821,4.373793,6.436436,2403,3.654608,2.966182,1664,-0.015091,2.933817,3.637171,8.24885,3.642212,-0.029764,-0.000018,9.562073,0.11415,0.224865,3.980971,high
0.00515,0.055754,-24.17997,8.953618,-4.982163,-13.74038,47.48991,3.704566,31.98673,-0.041853,-21.06102,4.846694,20.14898,0.00605,0.363581,2913,0.983905,4.053246,0.016198,28.24116,2915,5.170088,0.000001,1.144634,4.033654,6.965827,1078,3.758563,3.738699,272,-0.116289,3.139385,4.34008,9.282976,4.92794,-0.074652,0.000008,6.695448,0.14877,0.31887,5.130646,high
0.000834,0.001738,-13.0439,8.311194,-7.971911,-8.484679,31.33573,-4.672908,16.50534,0.468627,-23.30945,4.846206,5.423407,0.012099,0.088929,2555,1.279299,5.26146,0.008123,111.8662,1299,13.68474,0.000004,0.332498,8.02401,8.373609,876,10.29114,4.316395,192,-0.284487,4.272531,3.897725,6.805965,4.81848,-0.014943,0.00001,6.40974,0.096555,0.210205,7.143907,high
0.003445,0.040862,-28.17267,18.19468,-4.654275,-26.20856,50.79368,-3.803483,55.1515,-0.168588,-21.7488,6.746536,17.37252,0.00363,0.630974,1282,1.933339,8.88804,0.02991,60.51713,157,5.868709,-0.000007,2.338574,5.539783,11.70439,786,3.67773,3.25732,2578,-0.043036,3.164831,6.090955,11.55269,4.712353,-0.151785,0.000008,14.14055,0.138837,0.284922,3.628366,high
