@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {high,nothigh}

@data
0.127923,0.293358,13.197767,8.121982,9.485934,12.160907,0.297704,0.166462,0.291496,2.669084,0.598596,1.106281,1.906889,2.371495,0.11896,0.040897,0.052192,0.04727,0.050404,0.077698,0.076587,0.07745,0.078321,0.385448,0.125033,0.125466,0.144205,0.106688,0.121946,0.136698,0.251121,0.285788,0.031798,0.202236,0.142159,0.139508,0.162562,0.149783,0.143332,0.426344,0.081214,0.139572,0.204012,0.340148,0.029725,0.043013,0.035278,0.039173,0.027077,0.030845,0.029592,0.18643,14.724732,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,nothigh
0.127923,0.293358,13.197767,8.121982,9.485934,12.160907,0.297704,0.166462,0.291496,2.669084,0.598596,1.106281,1.906889,2.371495,0.11896,0.040897,0.052192,0.04727,0.050404,0.077698,0.076587,0.07745,0.078321,0.385448,0.125033,0.125466,0.144205,0.106688,0.121946,0.136698,0.251121,0.285788,0.031798,0.202236,0.142159,0.139508,0.162562,0.149783,0.143332,0.426344,0.081214,0.139572,0.204012,0.340148,0.029725,0.043013,0.035278,0.039173,0.027077,0.030845,0.029592,0.18643,14.724732,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,nothigh
0.084687,0.930555,3.118692,5.534604,6.837001,8.132335,0.419881,0.136532,0.263081,2.707146,0.54418,0.962475,1.972812,2.24124,0.125643,0.059319,0.066271,0.077799,0.074255,0.068035,0.076542,0.07811,0.07812,0.298281,0.159155,0.149744,0.172105,0.109503,0.128376,0.141673,0.267399,0.295984,0.083722,0.177289,0.187966,0.141208,0.107591,0.10869,0.090632,0.171321,0.119467,0.170618,0.195363,0.579817,0.047348,0.038721,0.030564,0.031102,0.030126,0.031581,0.022348,0.177772,39.18363,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5,nothigh
0.080178,1.329004,5.141862,7.779609,11.530495,10.477803,0.343566,0.152018,0.248758,2.677233,0.624317,1.141891,2.100919,2.529206,0.125153,0.040637,0.04867,0.060066,0.052948,0.084179,0.087188,0.088682,0.095648,0.315172,0.099923,0.093524,0.093213,0.098383,0.118127,0.131575,0.25568,0.290367,0.020838,0.103248,0.16146,0.13654,0.137802,0.132089,0.111264,0.267258,0.078494,0.076437,0.109019,0.387682,0.041284,0.041272,0.026481,0.025024,0.026548,0.021533,0.057897,0.16537,31.349446,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31,nothigh
0.07339,-0.204651,2.828744,6.930633,7.167086,7.92829,0.443592,0.119881,0.270398,2.699847,0.71869,0.825013,1.709031,2.778955,0.147953,0.056494,0.059867,0.077383,0.079289,0.075689,0.080486,0.070618,0.077061,0.316546,0.137022,0.109538,0.094454,0.101377,0.125245,0.136768,0.261563,0.292478,0.058915,0.164275,0.18388,0.156661,0.102371,0.116414,0.101975,0.110042,0.100343,0.116291,0.241681,0.342066,0.05183,0.030902,0.033629,0.028247,0.022565,0.027961,0.027711,0.182111,12.628479,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7,nothigh
0.126961,1.121375,4.775354,6.926522,6.906621,9.591657,0.33076,0.13098,0.225239,2.725513,0.657623,1.05273,2.150185,3.053551,0.175081,0.063116,0.084524,0.086579,0.07355,0.074811,0.071172,0.088901,0.092808,0.35303,0.115534,0.144722,0.134878,0.127329,0.12715,0.142178,0.257,0.299286,0.113282,0.166733,0.141956,0.113449,0.11304,0.192517,0.145173,0.326795,0.08809,0.131542,0.138979,0.4894,0.039045,0.035468,0.0338,0.034424,0.042321,0.044588,0.065972,0.178371,45.74898,56.39003,3.622426,1.1912,0.759761,0.499756,0.875392,0.093441,63.08987,6.297386,295.6452,1.460276,0.048804,0.106367,0.160891,0.000609,0.006407,2889.007,2.247605,0,0.794274,0.079826,0,0.163512,0.003431,411.9623,94055.68,nothigh
0.089073,-0.630486,1.978974,5.341742,6.00252,8.037317,0.393246,0.173458,0.313549,2.708056,0.48143,0.840193,1.848126,1.870812,0.108732,0.039196,0.04485,0.051838,0.063542,0.068945,0.06782,0.066423,0.069082,0.304313,0.118278,0.124221,0.108053,0.111952,0.130155,0.152148,0.263825,0.295421,0.029605,0.083185,0.090615,0.083106,0.060247,0.076718,0.081787,0.131651,0.087271,0.113885,0.148342,0.295986,0.044144,0.035829,0.018492,0.02223,0.021501,0.025768,0.032324,0.180449,64.199388,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27,nothigh
0.049811,0.764793,2.168939,6.36724,7.092144,9.879699,0.423389,0.104949,0.267624,2.703948,0.534554,0.819873,1.918135,2.137363,0.113812,0.039782,0.051904,0.064818,0.071988,0.076925,0.077426,0.079431,0.083963,0.305609,0.115619,0.159043,0.122471,0.119434,0.132635,0.143377,0.2597,0.293437,0.060236,0.115024,0.08421,0.108754,0.09385,0.071945,0.074786,0.127905,0.089121,0.132714,0.147797,0.552499,0.041243,0.051777,0.030138,0.025273,0.022772,0.019982,0.0317,0.178386,16.141636,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2,nothigh
0.049811,0.764793,2.168939,6.36724,7.092144,9.879699,0.423389,0.104949,0.267624,2.703948,0.534554,0.819873,1.918135,2.137363,0.113812,0.039782,0.051904,0.064818,0.071988,0.076925,0.077426,0.079431,0.083963,0.305609,0.115619,0.159043,0.122471,0.119434,0.132635,0.143377,0.2597,0.293437,0.060236,0.115024,0.08421,0.108754,0.09385,0.071945,0.074786,0.127905,0.089121,0.132714,0.147797,0.552499,0.041243,0.051777,0.030138,0.025273,0.022772,0.019982,0.0317,0.178386,16.141636,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2,nothigh
0.116228,0.739921,7.377279,7.328794,7.137003,9.680381,0.23058,0.147279,0.261218,2.684034,1.073385,1.158943,2.20281,2.153834,0.140174,0.049214,0.065192,0.065223,0.063581,0.106697,0.069955,0.078658,0.080345,0.482032,0.140742,0.094912,0.142205,0.111339,0.128255,0.142789,0.259025,0.291368,0.071337,0.258334,0.149608,0.239324,0.150266,0.110371,0.166815,0.194222,0.077513,0.113162,0.176085,0.256025,0.035922,0.047017,0.036733,0.052751,0.029081,0.028489,0.031814,0.178417,6.62941,72.51514,5.134902,1.438051,0.634167,0.515514,0.882199,0.067244,27.35478,5.044005,990.5821,3.993232,0.069903,0.108406,0.086101,0.000169,0.007126,742.2183,0.914343,0,0.847537,0.1131,0,0.129304,0.004377,843.7663,617852.3,nothigh
0.067657,0.86406,11.249481,5.736157,5.857363,7.618662,0.380058,0.136556,0.204921,2.723855,0.7116,1.234919,1.590038,2.566711,0.102846,0.063711,0.060748,0.054423,0.067214,0.060751,0.057413,0.066636,0.075416,0.52335,0.150517,0.107442,0.123652,0.099821,0.119437,0.136809,0.249564,0.284048,0.029976,0.218323,0.329553,0.166255,0.166459,0.142582,0.167255,0.280408,0.095291,0.142756,0.167425,0.811613,0.056214,0.046398,0.045012,0.034811,0.038304,0.046488,0.033582,0.175415,7.753673,56.6866,3.302787,1.135893,0.683988,0.410492,0.853508,0.098048,78.8806,6.497687,505.9154,1.175525,0.025806,0.071253,0.06742,0.000669,0.011292,4729.115,1.936975,0,0.468043,0.057423,0,0.249145,0.004924,454.1977,36012.04,nothigh
0.074964,-0.260264,11.348068,7.151719,6.274342,6.578631,0.30271,0.141603,0.221231,2.739953,0.6293,0.931802,2.397626,2.630612,0.156004,0.048869,0.066558,0.078298,0.083338,0.08164,0.073762,0.073611,0.071312,0.451351,0.156656,0.130634,0.151268,0.100959,0.132073,0.144237,0.259669,0.295617,0.042478,0.184594,0.163226,0.14029,0.142225,0.160664,0.114106,0.318756,0.088625,0.177605,0.243859,0.539572,0.05072,0.054712,0.046415,0.040883,0.040575,0.04807,0.038131,0.181125,7.372637,49.66102,3.088839,1.125602,0.61372,0.264697,0.860705,0.065154,104.5067,5.852855,731.5499,2.353165,0.053043,0.058478,0.051904,0.000414,0.003053,5920.864,1.101716,0,0.508655,0.067766,0,0.250092,0.005286,512.4772,87162.05,nothigh
0.060902,0.777521,3.36826,5.195051,6.177901,8.047325,0.453916,0.124505,0.210164,2.727629,0.539186,0.800661,1.838934,1.820011,0.128312,0.040803,0.059951,0.067218,0.052989,0.060991,0.065163,0.074806,0.071207,0.467433,0.099385,0.100767,0.154344,0.103079,0.117589,0.13916,0.26404,0.297558,0.031144,0.154717,0.192755,0.12081,0.139572,0.122666,0.124581,0.138288,0.077193,0.111286,0.12435,0.399621,0.036905,0.039306,0.035832,0.039047,0.026971,0.035332,0.037514,0.179162,15.111682,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6,nothigh
0.060902,0.777521,3.36826,5.195051,6.177901,8.047325,0.453916,0.124505,0.210164,2.727629,0.539186,0.800661,1.838934,1.820011,0.128312,0.040803,0.059951,0.067218,0.052989,0.060991,0.065163,0.074806,0.071207,0.467433,0.099385,0.100767,0.154344,0.103079,0.117589,0.13916,0.26404,0.297558,0.031144,0.154717,0.192755,0.12081,0.139572,0.122666,0.124581,0.138288,0.077193,0.111286,0.12435,0.399621,0.036905,0.039306,0.035832,0.039047,0.026971,0.035332,0.037514,0.179162,15.111682,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6,nothigh
0.105652,1.906568,3.215666,4.933064,6.348111,8.941359,0.49621,0.135825,0.249127,2.681704,0.749533,1.00317,1.365689,1.846858,0.109437,0.073373,0.073697,0.078709,0.07094,0.062138,0.065236,0.070506,0.073305,0.575451,0.112564,0.090986,0.082842,0.116217,0.132034,0.148302,0.258495,0.290711,0.073462,0.131223,0.148402,0.094697,0.080229,0.105007,0.076722,0.114124,0.092079,0.103961,0.132137,0.379286,0.035637,0.03915,0.026729,0.02302,0.028034,0.027303,0.022542,0.179678,0,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523,nothigh
0.105652,1.906568,3.215666,4.933064,6.348111,8.941359,0.49621,0.135825,0.249127,2.681704,0.749533,1.00317,1.365689,1.846858,0.109437,0.073373,0.073697,0.078709,0.07094,0.062138,0.065236,0.070506,0.073305,0.575451,0.112564,0.090986,0.082842,0.116217,0.132034,0.148302,0.258495,0.290711,0.073462,0.131223,0.148402,0.094697,0.080229,0.105007,0.076722,0.114124,0.092079,0.103961,0.132137,0.379286,0.035637,0.03915,0.026729,0.02302,0.028034,0.027303,0.022542,0.179678,0,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523,nothigh
0.072526,0.592099,3.838203,7.876026,9.29831,11.846497,0.335332,0.129776,0.258337,2.679864,0.561907,0.944904,2.081548,2.561535,0.144875,0.048629,0.068788,0.076515,0.068325,0.082716,0.073873,0.078001,0.087455,0.340507,0.156272,0.134961,0.141638,0.105377,0.124362,0.135818,0.254233,0.287876,0.056835,0.132933,0.151081,0.224211,0.130929,0.187636,0.156615,0.184661,0.107985,0.108733,0.134723,0.331204,0.044405,0.046565,0.033866,0.030946,0.025149,0.02995,0.048456,0.176751,8.713889,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothigh
0.072526,0.592099,3.838203,7.876026,9.29831,11.846497,0.335332,0.129776,0.258337,2.679864,0.561907,0.944904,2.081548,2.561535,0.144875,0.048629,0.068788,0.076515,0.068325,0.082716,0.073873,0.078001,0.087455,0.340507,0.156272,0.134961,0.141638,0.105377,0.124362,0.135818,0.254233,0.287876,0.056835,0.132933,0.151081,0.224211,0.130929,0.187636,0.156615,0.184661,0.107985,0.108733,0.134723,0.331204,0.044405,0.046565,0.033866,0.030946,0.025149,0.02995,0.048456,0.176751,8.713889,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothigh
0.072526,0.592099,3.838203,7.876026,9.29831,11.846497,0.335332,0.129776,0.258337,2.679864,0.561907,0.944904,2.081548,2.561535,0.144875,0.048629,0.068788,0.076515,0.068325,0.082716,0.073873,0.078001,0.087455,0.340507,0.156272,0.134961,0.141638,0.105377,0.124362,0.135818,0.254233,0.287876,0.056835,0.132933,0.151081,0.224211,0.130929,0.187636,0.156615,0.184661,0.107985,0.108733,0.134723,0.331204,0.044405,0.046565,0.033866,0.030946,0.025149,0.02995,0.048456,0.176751,8.713889,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8,nothigh
0.126292,-0.671327,17.954423,4.803983,5.977479,7.748631,0.385366,0.186562,0.282279,2.69246,0.488679,0.882804,1.62481,2.160783,0.103499,0.045444,0.041554,0.045824,0.050976,0.049079,0.054355,0.057931,0.063824,0.277392,0.104415,0.108414,0.141564,0.100741,0.118677,0.134543,0.257237,0.291722,0.01975,0.092406,0.143947,0.131406,0.102804,0.116408,0.076711,0.17221,0.088547,0.120579,0.128627,0.436471,0.053071,0.039418,0.031242,0.033243,0.035939,0.037172,0.017587,0.18017,8.447446,84.41511,5.094339,1.403113,0.529878,0.704862,0.881129,0.074853,61.86778,5.439697,247.8309,0.353186,0.006719,0.015547,0.026144,0.000197,0.003599,1952.656,0.677888,0,0.968043,0.124894,0,0.030957,0.002239,786.2035,45133.17,nothigh
0.155745,-1.888165,5.167395,6.026298,6.972294,11.339529,0.432428,0.212301,0.306971,2.71554,0.515087,0.818583,1.787023,2.335274,0.120758,0.035413,0.048215,0.054332,0.06303,0.067053,0.06316,0.065686,0.077667,0.233153,0.101827,0.107197,0.109975,0.098928,0.121922,0.133368,0.254922,0.292742,0.024557,0.065739,0.101577,0.093185,0.101715,0.093215,0.088346,0.146478,0.068432,0.098845,0.151572,0.376323,0.038102,0.042187,0.024331,0.02308,0.024423,0.021173,0.017471,0.180324,25.470897,93.78921,5.231172,1.36556,0.663967,1.118776,0.893384,0.189494,110.3818,6.114261,135.7066,0.473567,0.007716,0.007507,0.100277,0.00009,0.0191,8336.209,0.28,0,0.8249,0.096011,0,0.144536,0.004015,913.0019,40363.7,nothigh
0.104184,-0.15479,3.567167,5.288632,6.265723,8.428734,0.449326,0.166327,0.292113,2.681983,0.509428,0.905961,2.144848,1.83419,0.111707,0.033206,0.048455,0.052967,0.058966,0.059322,0.062189,0.070158,0.07541,0.237069,0.105189,0.120911,0.098788,0.106816,0.124979,0.139067,0.260559,0.294672,0.02645,0.115857,0.088503,0.085263,0.08425,0.098127,0.081343,0.246883,0.079165,0.106816,0.19484,0.305782,0.037384,0.036178,0.024313,0.02679,0.028393,0.026896,0.031318,0.179328,40.313302,78.52992,4.76288,1.329818,0.739133,0.988325,0.901746,0.117941,82.84793,5.971395,166.7417,0.69107,0.013362,0.029337,0.153688,0.000134,0.011994,12352.69,0.327413,0,0.725699,0.086052,0,0.199193,0.004873,547.3149,45225.65,nothigh
0.114837,-0.013168,7.283053,6.29193,7.346528,9.532978,0.285111,0.181477,0.285622,2.681951,0.630306,1.167586,2.018714,2.126566,0.127421,0.048771,0.051789,0.059098,0.067956,0.075403,0.07285,0.069219,0.078842,0.329848,0.114581,0.134736,0.125594,0.103555,0.124038,0.142567,0.257392,0.288708,0.054825,0.17219,0.106441,0.091186,0.094206,0.11596,0.172544,0.428453,0.087511,0.090003,0.139369,0.456411,0.045091,0.037989,0.043065,0.026806,0.028115,0.031492,0.017052,0.177245,20.000306,80.05809,5.157029,1.410877,0.509685,0.705958,0.887055,0.087097,65.54514,5.544396,245.3122,1.080624,0.023498,0.01977,0.083318,0.000376,0.007713,2606.794,0.532602,0,0.966711,0.104339,0,0.032202,0.001881,727.1942,247927.3,nothigh
0.099683,0.093452,2.671231,5.133698,6.108183,8.096929,0.351047,0.152852,0.298911,2.705917,0.523254,0.890445,1.604183,1.986958,0.125332,0.051076,0.061597,0.068218,0.067629,0.073001,0.067878,0.070961,0.070606,0.238589,0.104622,0.11112,0.112177,0.108396,0.126434,0.147121,0.257977,0.294701,0.091503,0.113346,0.116365,0.127174,0.096389,0.089286,0.106489,0.184128,0.078163,0.095888,0.148476,0.481387,0.043062,0.036212,0.03012,0.029661,0.030483,0.029996,0.025327,0.186811,15.498085,65.53494,4.396697,1.323656,0.741977,0.768426,0.897173,0.123336,68.36526,5.741877,214.374,1.259244,0.026748,0.033055,0.153095,0.000155,0.010125,2384.524,0.739963,0,0.932756,0.115459,0,0.062764,0.003444,427.5798,170698.5,nothigh
0.097685,0.078863,4.882294,6.173244,8.280056,10.868339,0.347527,0.162271,0.301717,2.691586,0.559253,0.972384,1.822482,2.329283,0.126631,0.047877,0.056005,0.057906,0.075687,0.067691,0.074784,0.082431,0.078088,0.430778,0.116091,0.115447,0.143902,0.107045,0.12352,0.138859,0.258693,0.291679,0.024333,0.167751,0.1445,0.14375,0.140579,0.142365,0.07859,0.338715,0.082876,0.160898,0.160741,0.514393,0.037153,0.036137,0.031169,0.035218,0.032852,0.03002,0.036832,0.176705,60.815581,88.26417,5.352103,1.377212,0.675834,1.230913,0.895679,0.136755,146.3333,6.210795,751.5848,2.408706,0.032018,0.056177,0.659556,0.000255,0.012717,12542.55,1.222969,0,0.880826,0.10271,0,0.105042,0.003869,525.5016,142601.6,nothigh
0.125923,0.546357,5.147284,5.446793,6.950919,8.26751,0.408258,0.156648,0.275013,2.70097,0.685049,0.998208,1.935137,2.705222,0.125669,0.066542,0.090561,0.106678,0.103658,0.067887,0.069324,0.072214,0.078134,0.286586,0.107164,0.085617,0.115241,0.109511,0.128174,0.143267,0.262435,0.292217,0.051518,0.228265,0.093472,0.15361,0.106135,0.094197,0.099316,0.255622,0.080977,0.103383,0.132026,0.313145,0.044065,0.041863,0.02674,0.025546,0.019317,0.02278,0.02734,0.180261,39.815992,74.64718,4.798442,1.365175,0.828292,1.071225,0.896146,0.072855,39.84261,5.817527,600.4916,1.503945,0.027214,0.123973,0.625929,0.000299,0.005842,1976.879,1.584142,0,0.769641,0.113311,0,0.177412,0.005649,630.9762,249617.8,nothigh
0.091458,-0.026723,1.791247,6.632466,6.318197,7.71054,0.488906,0.161667,0.308061,2.70198,0.55908,1.192043,1.652733,2.063241,0.119434,0.04718,0.053876,0.076765,0.059742,0.069689,0.072197,0.068735,0.071212,0.37457,0.100287,0.090825,0.098346,0.102668,0.126,0.136392,0.259939,0.293994,0.060897,0.145334,0.122739,0.108146,0.142949,0.121675,0.07622,0.140652,0.078527,0.086724,0.133286,0.264906,0.038751,0.043679,0.029491,0.037209,0.031825,0.023487,0.020488,0.180986,25.379192,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59,nothigh
0.091458,-0.026723,1.791247,6.632466,6.318197,7.71054,0.488906,0.161667,0.308061,2.70198,0.55908,1.192043,1.652733,2.063241,0.119434,0.04718,0.053876,0.076765,0.059742,0.069689,0.072197,0.068735,0.071212,0.37457,0.100287,0.090825,0.098346,0.102668,0.126,0.136392,0.259939,0.293994,0.060897,0.145334,0.122739,0.108146,0.142949,0.121675,0.07622,0.140652,0.078527,0.086724,0.133286,0.264906,0.038751,0.043679,0.029491,0.037209,0.031825,0.023487,0.020488,0.180986,25.379192,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59,nothigh
