@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-1.008545,0.480423,0.55429,2.618485,0.13006,2.244962,2.537447,2.663092,0.050376,0.760436,1.121632,2.668357,0.182071,0.10539,0.07302,0.068544,0.063409,0.071822,0.067647,0.176187,0.216573,0.282718,0.379786,0.577684,1.136748,0.09213,0.11449,0.127379,0.22492,0.239429,0.010019,0.02869,0.213816,0.090803,0.08032,0.063978,0.077786,0.10155,0.076346,0.095418,0.1483,0.196904,0.220503,0.031653,0.028464,0.026181,0.009412,0.177343,130.0851,1.009851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3
-4.133049,-0.134653,-0.241538,4.513792,0.198982,2.24024,2.58043,2.769374,0.015851,0.932053,2.931086,2.5638,0.12525,0.133214,0.029737,0.046433,0.060101,0.067652,0.071033,41.689368,0.263821,0.832817,0.91557,1.996229,1.453711,0.109621,0.094947,0.112746,0.220066,0.238346,0.009321,0.032822,0.496123,0.177462,0.113292,0.09189,0.124686,0.114,0.137471,0.155918,0.309108,0.351546,0.386712,0.037204,0.038748,0.025583,0.015807,0.179969,35.110981,1.004875,126.2182,6.023719,1.382937,0.57999,1.820693,0.882826,0.099908,87.23422,7.105345,1748.15,1.99097,0.0058,0.02032,1.923656,0.000387,0.009313,8445.387,2.971634,0,0.796272,0.100537,0,0.162331,0.004951,927.2461,160652.2
0.898526,0.230459,0.149652,3.288731,0.11997,2.238674,2.587374,2.730479,0.019812,0.901371,1.743932,3.633834,0.154163,0.120558,0.053201,0.067897,0.067403,0.083486,0.072368,2.010505,0.328049,0.555965,0.914818,1.305121,3.233605,0.122606,0.109596,0.131186,0.235133,0.245577,0.031874,0.06349,0.544887,0.153503,0.132043,0.149542,0.101082,0.150248,0.123699,0.143273,0.273888,0.366892,0.302417,0.047115,0.030045,0.026163,0.00781,0.17346,9.3925,1.00303,82.6625,4.614999,1.248381,0.819777,1.146555,0.890946,0.159372,183.8638,7.019617,393.5104,2.455816,0.047365,0.059819,0.418506,0.000226,0.008818,13524.47,1.047943,0,0.763649,0.082984,0,0.18061,0.003625,400.3589,146373
-0.400521,0.071712,0.300244,3.738419,0.159682,2.260432,2.558077,2.70319,0.015907,1.035677,1.889211,4.334059,0.127766,0.118586,0.062913,0.066781,0.069241,0.071556,0.070411,2.808306,0.291704,0.417023,0.934732,1.809937,2.826224,0.122877,0.102709,0.120196,0.232941,0.243249,0.013855,0.027311,0.340405,0.115046,0.129316,0.164044,0.13476,0.125082,0.188873,0.15586,0.319769,0.490809,0.349254,0.044969,0.030035,0.031508,0.016064,0.171827,14.465883,1.003098,106.0069,5.177827,1.278535,0.589873,1.836696,0.891638,0.128335,181.7362,8.111155,858.4311,1.920547,0.04194,0.046142,1.10449,0.000127,0.006923,15596.44,5.395804,0,0.954727,0.127729,0,0.043252,0.002356,522.9515,207749.1
-1.966028,1.272772,0.256131,2.866707,0.117317,2.247872,2.547221,2.730931,0.02162,0.80883,3.390655,2.768086,0.153515,0.162874,0.06798,0.111372,0.173444,0.091303,0.096574,0.361553,0.241761,0.396053,0.554345,0.876847,1.173424,0.084884,0.086713,0.119166,0.219386,0.236499,0.007492,0.125297,0.406076,0.096965,0.086284,0.073658,0.092312,0.067131,0.089325,0.118192,0.199365,0.273395,0.320262,0.034473,0.028616,0.028637,0.01294,0.177491,22.917726,1.005617,49.17367,3.00025,1.088639,1.10914,0.624862,0.874645,0.120364,49.88204,6.907797,108.64,0.662924,0.030896,0.18378,0.106406,0.000389,0.014652,1880.88,2.185342,0,0.986019,0.124875,0,0.013795,0.002522,321.8897,63471.22
1.340312,0.397847,0.242184,3.57306,0.15644,2.276135,2.553148,2.682658,0.044294,0.967356,1.9473,3.036154,0.181667,0.122554,0.058447,0.066322,0.06834,0.073794,0.075113,1.326185,0.230491,0.37905,0.781887,1.117797,1.626262,0.10231,0.111666,0.12719,0.226264,0.239374,0.013237,0.043774,0.235052,0.14953,0.132327,0.117938,0.11681,0.082669,0.147341,0.161537,0.132345,0.303482,0.383802,0.034533,0.034974,0.034162,0.011308,0.182196,57.459051,1.005238,84.91097,6.198616,1.571896,0.599828,1.081102,0.896369,0.112173,78.08841,4.934287,357.7534,1.327272,0.020333,0.046619,0.263737,0.000165,0.013963,6631.231,0.313096,0,0.962716,0.119875,0,0.035917,0.002807,888.7677,270028.7
-0.679078,-1.04244,0.463157,3.665937,0.190287,2.244779,2.536164,2.679101,0.02764,1.041478,2.000585,3.194037,0.172593,0.126574,0.040598,0.053873,0.054104,0.064503,0.076806,11.303691,0.306978,0.361334,0.923578,1.285972,2.315104,0.136881,0.104626,0.124863,0.228661,0.244005,0.013287,0.051545,0.43541,0.115638,0.116956,0.139456,0.117149,0.120308,0.122882,0.170109,0.231877,0.271845,0.326906,0.043101,0.028922,0.022685,0.01179,0.172801,65.532919,1.005066,90.72628,5.392921,1.401872,0.522346,1.180484,0.887544,0.091726,65.30265,5.868863,324.2888,0.76386,0.014715,0.045631,0.409651,0.000236,0.007028,4092.78,0.849348,0,0.869507,0.111586,0,0.11354,0.004285,723.5243,116817
1.056626,0.463292,-0.119181,3.445232,0.185581,2.302438,2.572358,2.701043,0.024941,0.990813,1.712854,3.733107,0.174023,0.125878,0.053241,0.052516,0.046063,0.065284,0.068563,0.903685,0.258172,0.397537,0.62009,0.66479,1.534054,0.102505,0.113487,0.128253,0.223958,0.243061,0.010364,0.028329,0.164605,0.088984,0.090296,0.074536,0.113471,0.059525,0.101096,0.124701,0.254908,0.299469,0.464366,0.037321,0.024828,0.025224,0.015857,0.181382,54.500477,1.003453,89.86733,6.228771,1.559614,0.598778,1.133366,0.90467,0.089225,47.57561,5.186011,83.46851,0.374515,0.006617,0.010721,0.077125,0.000125,0.006923,1829.511,0.13319,0,0.948069,0.102571,0,0.049267,0.002711,826.9539,74784.76
1.78283,0.384884,-0.019906,3.222091,0.132444,2.259412,2.564779,2.688342,0.04181,1.070241,1.525402,2.008862,0.180253,0.121571,0.070785,0.091742,0.090874,0.076093,0.079539,0.830274,0.257539,0.372629,0.523316,0.902641,1.238201,0.105147,0.109599,0.127541,0.226022,0.239469,0.017237,0.04895,0.37494,0.11614,0.120412,0.150085,0.118428,0.078773,0.107905,0.151623,0.230111,0.26219,0.402404,0.029955,0.032583,0.025715,0.010066,0.178285,42.892947,1.009031,65.0683,4.614803,1.373332,0.952909,0.899693,0.888559,0.102981,27.23244,5.405639,498.1113,1.6605,0.04395,0.392211,0.585096,0.000276,0.013868,858.6157,2.112787,0,0.94474,0.134266,0,0.052241,0.002826,567.0136,173105
0.008403,-0.228017,0.232638,3.373015,0.166207,2.274444,2.56209,2.689852,0.021165,0.998177,1.658321,2.297212,0.177155,0.116553,0.052239,0.056502,0.064742,0.072548,0.076232,0.755606,0.249236,0.395933,0.622693,0.932024,1.49693,0.105469,0.102422,0.121739,0.227149,0.241864,0.00805,0.032076,0.326767,0.133729,0.117638,0.086507,0.090504,0.071899,0.094864,0.119859,0.175365,0.428236,0.432283,0.031601,0.027423,0.033671,0.01192,0.178923,39.424983,1.007175,86.52375,5.233572,1.37399,0.688426,1.169781,0.902337,0.142693,107.082,6.008625,232.6093,0.706177,0.010766,0.024191,0.189829,0.000119,0.014008,13412.91,0.215931,0,0.894141,0.094597,0,0.094716,0.003055,562.338,57132.92
-0.529077,0.194151,0.015844,3.227098,0.18372,2.232157,2.533142,2.667894,0.053822,0.920447,1.869083,3.29245,0.155029,0.104785,0.059315,0.057762,0.062246,0.064494,0.070126,6.255116,0.296498,0.341746,0.920538,1.940833,3.450409,0.099296,0.131377,0.144364,0.22834,0.241584,0.039595,0.128209,0.675755,0.152086,0.096312,0.112507,0.144575,0.102122,0.094434,0.17301,0.355545,0.443468,0.430896,0.042364,0.030545,0.033754,0.037767,0.174226,28.118546,1.007323,89.96228,6.855455,1.677445,0.603986,1.242818,0.886176,0.1007,56.81716,4.643626,518.9048,2.002929,0.045146,0.098078,0.812074,0.000355,0.016189,5758.684,1.435698,0,0.752996,0.088327,0,0.186117,0.004427,1196.673,1318648
-0.367491,0.449909,-0.154272,3.721072,0.172645,2.271415,2.601172,2.705609,0.017089,0.864897,1.681957,2.761877,0.164338,0.108792,0.031763,0.051471,0.050214,0.06723,0.065808,1.217207,0.218553,0.356122,1.650944,2.334218,1.253886,0.102897,0.101899,0.121646,0.227576,0.244243,0.006374,0.017853,0.349154,0.088779,0.076098,0.069759,0.08885,0.075306,0.122167,0.11172,0.187558,0.430746,0.235231,0.042627,0.031774,0.035846,0.009345,0.183277,41.984061,1.004956,93.01379,5.461979,1.387521,0.620052,1.330494,0.901504,0.101884,95.28297,6.184166,227.1005,0.661002,0.00828,0.038656,0.266596,0.000104,0.004809,5023.495,0.283066,0,0.997337,0.14939,0,0.002658,0.001227,595.5704,66694.61
-1.270164,-0.079559,0.012594,3.121826,0.222192,2.258856,2.575126,2.698038,0.033678,0.833706,1.87535,2.693659,0.174102,0.116626,0.051036,0.05344,0.056127,0.078329,0.079572,24.367339,0.273006,0.632875,0.733675,1.421372,2.953741,0.114271,0.111097,0.125079,0.229771,0.242538,0.028801,0.049252,0.444916,0.110462,0.129545,0.121134,0.096026,0.072761,0.097202,0.139942,0.173615,0.281366,0.353882,0.043366,0.028087,0.028473,0.015589,0.181782,31.629501,1.004112,114.0613,7.334115,1.636397,0.568262,1.209566,0.8831,0.08384,43.4946,5.151911,1118.247,3.835925,0.038781,0.033433,0.441065,0.000267,0.00928,2596.441,2.025984,0,0.833555,0.135388,0,0.138833,0.004803,1380.579,543413.9
0.466954,0.40067,0.219401,4.369913,0.103149,2.243287,2.551351,2.684041,0.030447,1.498109,2.329442,2.920795,0.197308,0.14846,0.071764,0.070038,0.074178,0.075,0.076545,0.393119,0.286541,0.471031,0.776194,1.680822,1.612654,0.107717,0.107188,0.12066,0.227943,0.240286,0.025115,0.122321,0.437405,0.158476,0.129464,0.162075,0.14649,0.085258,0.09894,0.130707,0.313434,0.257261,0.693814,0.040038,0.03244,0.030303,0.018616,0.176972,42.924975,1.005473,60.83692,4.119936,1.271171,0.831692,0.663178,0.88204,0.038985,26.73874,5.973247,278.314,1.112724,0.039519,0.232928,0.297539,0.000418,0.004732,1224.56,2.184597,0,0.935419,0.086732,0,0.06045,0.00191,360.5821,175176
-1.656246,0.04086,-0.103626,3.391541,0.152995,2.218366,2.535217,2.705266,0.007975,0.73509,1.606543,2.178068,0.1647,0.102335,0.03332,0.034501,0.037811,0.060256,0.064633,1.127883,0.293349,0.324542,0.764238,2.258099,2.123006,0.103388,0.094524,0.109365,0.214775,0.232307,0.002435,0.00559,0.64395,0.058548,0.066492,0.070144,0.064378,0.068242,0.105491,0.149058,0.174331,0.259154,0.340762,0.053414,0.034253,0.025179,0.007353,0.181402,11.930685,1.002355,88.55965,4.259604,1.177292,0.697574,1.165233,0.895859,0.159883,168.2968,7.569895,158.469,0.416022,0.008078,0.013164,0.128457,0.000074,0.006697,5170.921,0.758088,0,0.940746,0.119207,0,0.05578,0.003355,462.6294,19298.5
0.905217,-0.172675,0.060198,3.331474,0.153205,2.265325,2.560847,2.688083,0.018248,0.911553,1.55882,3.26933,0.159395,0.108576,0.045379,0.046941,0.053833,0.064925,0.070328,0.721578,0.300542,0.487912,0.675827,1.394825,1.907452,0.120947,0.105516,0.122309,0.2241,0.239287,0.012069,0.036517,0.355837,0.069392,0.076592,0.08223,0.090206,0.074118,0.112438,0.149667,0.177195,0.327394,0.341885,0.047288,0.030995,0.025199,0.010532,0.181764,19.065789,1.005657,57.05287,4.301819,1.366938,0.667904,0.527723,0.898274,0.15804,134.6531,4.805814,400.9058,1.113901,0.01806,0.030416,0.224319,0.000113,0.013899,10985.25,0.958157,0,0.854194,0.08075,0,0.124629,0.003012,459.6081,91728.62
0.316503,0.180308,0.400419,3.476441,0.169367,2.248548,2.520937,2.642579,0.048031,1.077244,1.837837,2.528249,0.174779,0.110937,0.049598,0.050451,0.045079,0.060866,0.061518,0.524002,0.233541,0.387089,0.735367,1.21502,1.125081,0.100501,0.11826,0.128233,0.223911,0.239373,0.012654,0.037131,0.290154,0.079469,0.068267,0.107471,0.100614,0.09829,0.09682,0.119021,0.329868,0.298798,0.608454,0.039597,0.029971,0.020019,0.01552,0.177402,33.4208,1.005778,85.24105,6.122341,1.546018,0.576495,1.109225,0.893924,0.104664,65.91298,5.069323,191.8736,1.648874,0.033783,0.034808,0.208456,0.000129,0.007317,2488.147,0.417768,0,0.942743,0.115464,0,0.054015,0.00351,810.7557,416325.4
-1.059673,-0.509011,0.882237,4.013996,0.176595,2.174783,2.546393,2.711358,0.010782,0.976072,1.590415,1.599441,0.139079,0.110181,0.0355,0.03367,0.041614,0.065268,0.072636,1.667189,0.203606,0.352596,1.455204,1.288416,1.72514,0.112173,0.09599,0.116085,0.221537,0.233245,0.004298,0.007507,0.498624,0.091641,0.063286,0.079817,0.074456,0.071736,0.106593,0.119448,0.194827,0.492358,0.312758,0.040839,0.033852,0.037088,0.012546,0.17446,29.999084,1.002215,73.30917,4.054419,1.20905,0.758181,0.79957,0.889525,0.162005,97.2943,6.738718,122.8296,0.244096,0.004761,0.064192,0.051608,0.000123,0.011746,4164.687,0.241757,0,0.938083,0.089632,0,0.058122,0.001457,444.2423,33883.57
-1.943287,0.94706,-0.005972,3.499901,0.17909,2.268239,2.601614,2.726381,0.023426,1.008526,2.010121,4.45121,0.194573,0.168578,0.057081,0.084201,0.088593,0.076825,0.094196,1.699137,0.264769,0.473298,0.807306,1.236923,2.468659,0.108899,0.102399,0.122859,0.225999,0.241529,0.007186,0.076807,0.614262,0.135605,0.16221,0.140534,0.114032,0.085225,0.091695,0.176257,0.215501,0.390704,0.433362,0.037982,0.03156,0.033785,0.011456,0.179297,36.487921,1.007596,81.35018,4.509779,1.28149,0.606244,0.862255,0.884067,0.120237,87.56451,6.473534,159.7943,0.766119,0.018766,0.024718,0.110613,0.00024,0.01536,9913.45,0.760348,0,0.828229,0.082131,0,0.142361,0.003188,672.643,81339.36
0.760605,0.373924,0.153916,3.315073,0.136634,2.288238,2.577061,2.706008,0.029893,1.024515,1.934765,2.236197,0.191985,0.131369,0.068509,0.087018,0.094218,0.071041,0.075001,0.697398,0.214182,0.394694,0.804538,1.457859,1.192602,0.104348,0.107666,0.125897,0.232552,0.246611,0.022294,0.05654,0.393551,0.076608,0.092963,0.106219,0.111485,0.105361,0.119939,0.141662,0.205015,0.458367,0.43312,0.033322,0.026641,0.027447,0.011936,0.177899,60.067129,1.004074,79.1555,5.214429,1.406307,0.680545,1.043674,0.901033,0.10694,56.97065,5.669337,324.5884,1.507646,0.029901,0.039712,0.306788,0.000156,0.011563,3300.274,0.561358,0,0.846871,0.100026,0,0.129767,0.003999,570.3126,174752.5
-0.750148,-0.003074,-0.02029,3.41871,0.1497,2.208441,2.527838,2.683862,0.027259,1.002762,1.98711,3.417745,0.16363,0.146799,0.056862,0.057448,0.063217,0.076339,0.083583,0.938336,0.278553,0.473435,0.972344,1.444759,2.184093,0.146512,0.101229,0.114266,0.220525,0.233525,0.014634,0.111356,0.424049,0.126682,0.125328,0.101546,0.098434,0.173695,0.099259,0.16227,0.343302,0.428138,0.339357,0.041635,0.030107,0.025364,0.015259,0.174302,48.638424,1.004885,72.97023,4.802592,1.363082,0.505897,0.588263,0.891231,0.121815,74.34228,5.544369,307.9771,1.294706,0.029949,0.024348,0.083805,0.000161,0.011256,4005.557,0.923683,0,0.8249,0.064466,0,0.144536,0.002234,480.2458,135822.2
1.435409,0.878023,-0.080555,3.264312,0.166495,2.308937,2.628595,2.731155,0.049743,0.994467,1.68783,2.886564,0.17957,0.122747,0.076697,0.076452,0.0708,0.082946,0.082653,0.697061,0.237916,0.271823,0.578412,0.774964,1.317415,0.103165,0.123053,0.13984,0.232228,0.248143,0.009275,0.023483,0.193788,0.152211,0.083608,0.083874,0.096708,0.089083,0.08681,0.10728,0.204201,0.214236,0.341328,0.032306,0.027316,0.022162,0.013604,0.178262,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
-0.026736,-0.870163,-0.068408,2.854642,0.21276,2.169337,2.492808,2.676177,0.036266,0.842544,1.337935,2.101017,0.15776,0.093397,0.029337,0.032536,0.034258,0.05829,0.070829,0.317476,0.245179,0.271921,0.387117,0.544853,1.293985,0.118107,0.106541,0.120266,0.218079,0.22874,0.013853,0.029216,0.098874,0.05603,0.049188,0.049618,0.048902,0.062401,0.10472,0.104796,0.214544,0.152969,0.193379,0.036109,0.021636,0.028926,0.014377,0.172493,44.779291,1.002749,108.5191,8.091889,1.789192,0.486633,1.09339,0.878889,0.160024,70.53226,4.353371,45.54233,0.185764,0.003464,0.000328,0.13759,0.000023,0.018877,2793.006,0.08926,0,0.796272,0.114006,0,0.162331,0.005154,1918.108,153512
0.595631,-0.611266,0.487271,3.669706,0.14339,2.252264,2.5454,2.680841,0.012732,1.110643,1.794789,2.643908,0.164091,0.127622,0.039287,0.04244,0.055381,0.068069,0.06959,0.499805,0.234545,0.401185,0.581126,2.00677,1.114001,0.124704,0.102585,0.115385,0.221422,0.237529,0.004497,0.017073,0.308959,0.089028,0.106411,0.101727,0.062747,0.111134,0.115728,0.130644,0.214954,0.315226,0.628481,0.042057,0.030767,0.018266,0.008998,0.177882,25.592361,1.002669,81.41171,5.039143,1.354981,0.664062,1.150942,0.899754,0.110382,74.69828,5.985539,67.17412,0.180799,0.003991,0.024358,0.165902,0.000101,0.009304,4342.626,0.173105,0,0.978695,0.12649,0,0.020865,0.002197,415.0356,15189.37
0.12266,-0.690457,0.186276,3.514358,0.179738,2.246748,2.510848,2.64457,0.033997,0.949526,1.506752,2.309706,0.1653,0.116215,0.05082,0.059995,0.061433,0.070679,0.078014,1.812558,0.241606,0.426437,0.558175,0.838054,1.146779,0.10691,0.105937,0.124827,0.232636,0.24579,0.017735,0.040685,0.450894,0.143311,0.106766,0.072688,0.072084,0.064591,0.1027,0.130644,0.161632,0.357034,0.36894,0.03643,0.032218,0.022803,0.01106,0.174648,56.75561,1.003821,83.909,5.485715,1.449102,0.595044,0.849626,0.88778,0.109283,51.02401,5.418169,156.1775,1.435609,0.028179,0.013812,0.06201,0.000205,0.01427,1774.44,0.370831,0,0.964714,0.110423,0,0.034064,0.002189,785.1568,223013.1
0.760605,0.373924,0.153916,3.315073,0.136634,2.288238,2.577061,2.706008,0.029893,1.024515,1.934765,2.236197,0.191985,0.131369,0.068509,0.087018,0.094218,0.071041,0.075001,0.697398,0.214182,0.394694,0.804538,1.457859,1.192602,0.104348,0.107666,0.125897,0.232552,0.246611,0.022294,0.05654,0.393551,0.076608,0.092963,0.106219,0.111485,0.105361,0.119939,0.141662,0.205015,0.458367,0.43312,0.033322,0.026641,0.027447,0.011936,0.177899,60.067129,1.004074,79.1555,5.214429,1.406307,0.680545,1.043674,0.901033,0.10694,56.97065,5.669337,324.5884,1.507646,0.029901,0.039712,0.306788,0.000156,0.011563,3300.274,0.561358,0,0.846871,0.100026,0,0.129767,0.003999,570.3126,174752.5
1.863559,0.455441,-0.076773,3.791457,0.131142,2.274235,2.574075,2.716125,0.019942,1.12262,3.218461,1.891555,0.183417,0.136399,0.095318,0.088691,0.07925,0.069094,0.072388,2.648438,0.245058,0.714239,0.722062,1.017646,1.121265,0.165667,0.095211,0.114104,0.224319,0.240105,0.020829,0.05276,0.574043,0.186821,0.187954,0.12515,0.137543,0.108483,0.12045,0.184717,0.155124,0.274789,0.379498,0.038606,0.029982,0.022457,0.008809,0.181493,19.829493,1.003382,55.57359,3.249523,1.107229,0.733845,0.483278,0.853739,0.041249,53.12416,7.249524,169.7885,1.269855,0.043784,0.058677,0.049539,0.000861,0.002083,1433.741,2.457178,0,0.533955,0.066055,0,0.249013,0.005037,415.6044,110978.6
1.863559,0.455441,-0.076773,3.791457,0.131142,2.274235,2.574075,2.716125,0.019942,1.12262,3.218461,1.891555,0.183417,0.136399,0.095318,0.088691,0.07925,0.069094,0.072388,2.648438,0.245058,0.714239,0.722062,1.017646,1.121265,0.165667,0.095211,0.114104,0.224319,0.240105,0.020829,0.05276,0.574043,0.186821,0.187954,0.12515,0.137543,0.108483,0.12045,0.184717,0.155124,0.274789,0.379498,0.038606,0.029982,0.022457,0.008809,0.181493,19.829493,1.003382,55.57359,3.249523,1.107229,0.733845,0.483278,0.853739,0.041249,53.12416,7.249524,169.7885,1.269855,0.043784,0.058677,0.049539,0.000861,0.002083,1433.741,2.457178,0,0.533955,0.066055,0,0.249013,0.005037,415.6044,110978.6
0.357072,0.211079,-0.066639,2.982589,0.164139,2.289616,2.571617,2.69843,0.022658,0.843464,1.703403,1.930546,0.177615,0.11754,0.046756,0.052529,0.051072,0.063941,0.067812,6.351615,0.216999,0.426327,0.670959,0.57407,0.981534,0.096084,0.108153,0.128379,0.228951,0.24394,0.012123,0.036451,0.369184,0.209419,0.135695,0.078066,0.092544,0.080493,0.096301,0.113273,0.171438,0.259551,0.377907,0.040497,0.032129,0.031044,0.017037,0.181383,48.218274,1.004203,79.95702,5.271354,1.418938,0.827565,1.13016,0.904784,0.11308,43.02678,5.566474,241.7206,0.867247,0.016295,0.105337,0.128669,0.000207,0.012674,2585.6,0.496982,0,0.939414,0.104215,0,0.056953,0.002874,565.7095,174605.1
-0.239156,0.033822,0.247506,3.162394,0.198664,2.284673,2.572903,2.691084,0.026467,0.877066,1.487395,2.109695,0.17847,0.113073,0.04533,0.052937,0.060583,0.063996,0.066012,0.581827,0.217579,0.296596,0.768907,1.062012,1.218634,0.098358,0.106792,0.12642,0.226999,0.241406,0.007026,0.021213,0.254599,0.083497,0.108347,0.091649,0.086,0.065959,0.105272,0.117006,0.185054,0.447553,0.302497,0.028048,0.028205,0.031005,0.010361,0.181127,109.403708,1.005177,89.14658,6.025235,1.519763,0.620153,1.165013,0.904518,0.086975,24.48775,5.24947,58.86331,0.422152,0.009748,0.010373,0.118581,0.000054,0.009895,712.8881,0.224414,0,0.709055,0.082884,0,0.206434,0.004748,758.2023,113923.8
1.02971,0.314386,-0.00165,3.373116,0.150398,2.267458,2.545383,2.673843,0.028889,1.082603,1.84926,2.198636,0.207293,0.10567,0.05503,0.066474,0.072685,0.066683,0.070924,1.000511,0.262823,0.43409,0.709974,1.06566,1.201711,0.097385,0.10939,0.126301,0.227663,0.240652,0.012885,0.041981,0.342229,0.128737,0.137716,0.112337,0.127332,0.10051,0.081913,0.133846,0.218733,0.312572,0.363444,0.0416,0.030724,0.024392,0.010681,0.178609,42.139232,1.005119,84.54408,5.387076,1.410997,0.718283,1.336298,0.901572,0.079812,30.9743,5.914119,143.8608,0.455474,0.011791,0.044966,0.313599,0.000138,0.008165,1106.383,0.535804,0,0.947404,0.129455,0,0.049863,0.003448,529.992,88163.43
0.190009,0.100102,-0.027077,3.088034,0.152645,2.317118,2.580662,2.694058,0.034102,0.956259,1.817604,2.410089,0.191072,0.166213,0.051704,0.066902,0.070109,0.080498,0.077204,1.26546,0.238128,0.308189,0.563748,0.79077,1.067769,0.10068,0.104761,0.122238,0.229844,0.245814,0.022163,0.049779,0.229779,0.114029,0.13401,0.138085,0.126977,0.098473,0.097893,0.121775,0.171662,0.241264,0.222796,0.036218,0.023949,0.019548,0.010358,0.182539,55.436652,1.006604,82.41661,5.398416,1.434281,0.702826,1.204911,0.90287,0.042708,17.34402,5.573257,240.7636,0.629246,0.013372,0.025687,0.317425,0.000195,0.004755,778.5777,0.510369,0,0.86285,0.112337,0,0.118419,0.004507,570.6041,189719.5
1.857707,0.356885,0.132374,2.966742,0.094134,2.278151,2.58678,2.738,0.008803,0.993828,1.257691,2.907829,0.171842,0.178693,0.121466,0.095803,0.096932,0.072821,0.079519,0.385152,0.225028,0.295564,0.480515,0.881554,1.444544,0.092948,0.101685,0.118142,0.222757,0.240385,0.005056,0.051018,0.542654,0.075431,0.062601,0.071267,0.091956,0.07386,0.107714,0.119569,0.201881,0.192748,0.280416,0.027645,0.02444,0.025114,0.005426,0.180858,57.555195,1.006363,57.2233,3.284584,1.080449,1.365321,1.023476,0.884748,0.050142,23.51415,7.619528,165.1901,0.937753,0.031163,0.13794,0.19616,0.000309,0.005908,1689.631,1.893157,0,0.967377,0.119235,0,0.03158,0.002452,222.101,7130.403
1.857707,0.356885,0.132374,2.966742,0.094134,2.278151,2.58678,2.738,0.008803,0.993828,1.257691,2.907829,0.171842,0.178693,0.121466,0.095803,0.096932,0.072821,0.079519,0.385152,0.225028,0.295564,0.480515,0.881554,1.444544,0.092948,0.101685,0.118142,0.222757,0.240385,0.005056,0.051018,0.542654,0.075431,0.062601,0.071267,0.091956,0.07386,0.107714,0.119569,0.201881,0.192748,0.280416,0.027645,0.02444,0.025114,0.005426,0.180858,57.555195,1.006363,57.2233,3.284584,1.080449,1.365321,1.023476,0.884748,0.050142,23.51415,7.619528,165.1901,0.937753,0.031163,0.13794,0.19616,0.000309,0.005908,1689.631,1.893157,0,0.967377,0.119235,0,0.03158,0.002452,222.101,7130.403
0.410784,0.542021,-0.34923,3.400377,0.15225,2.220407,2.510651,2.654799,0.034087,0.887841,1.987086,3.473103,0.160233,0.122881,0.059595,0.06927,0.079114,0.072157,0.081419,1.076045,0.232063,0.412514,0.630479,1.151347,2.682381,0.109828,0.10771,0.125415,0.221879,0.236631,0.019523,0.036504,0.377974,0.13155,0.136402,0.098727,0.080078,0.074041,0.090963,0.142318,0.265912,0.256006,0.479041,0.03659,0.024458,0.02584,0.011582,0.17351,26.895379,1.005164,78.9724,5.217294,1.409351,0.604842,0.856697,0.897585,0.145233,112.9942,5.554333,285.2258,1.278275,0.026551,0.045309,0.194812,0.000187,0.01235,8590.113,0.541903,0,0.853529,0.089817,0,0.125101,0.002468,654.1848,178312.6
-1.079728,0.330746,0.287788,2.860113,0.162022,2.236406,2.531592,2.676999,0.018126,0.816661,1.764351,2.211138,0.170645,0.13697,0.040295,0.0507,0.051537,0.069188,0.076703,1.543603,0.227468,0.444551,0.598879,0.72949,1.412461,0.101584,0.096723,0.115104,0.224134,0.238722,0.007357,0.009995,0.310298,0.103153,0.090999,0.092473,0.105557,0.133292,0.084398,0.147598,0.188199,0.284437,0.395247,0.038372,0.029755,0.028751,0.01146,0.17578,47.254338,1.003496,80.7014,4.724714,1.307129,0.727605,1.135712,0.9011,0.119598,54.79465,6.104099,113.9764,0.29029,0.005475,0.015877,0.065577,0.000113,0.011531,2773.743,0.278058,0,0.979361,0.130174,0,0.020227,0.002874,568.4548,40029.25
