@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_min numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute mfcc_sma[1]_min numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[5]_range numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[8]_linregerrQ numeric
@attribute mfcc_sma[8]_skewness numeric
@attribute mfcc_sma[9]_min numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[10]_max numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_maxPos numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_linregerrQ numeric
@attribute F0_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_de_minPos numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[3]_maxPos numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_maxPos numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data
0.986677,0.930859,0.282557,3.543977,0.115622,2.306832,2.580225,2.696338,0.028054,1.054046,2.157757,2.252943,0.17356,0.114166,0.073478,0.081178,0.079673,0.068562,0.070824,0.739082,0.284441,0.358953,0.667115,1.028827,1.105094,0.100464,0.104892,0.125552,0.233241,0.24691,0.025277,0.074152,0.403083,0.158993,0.086051,0.141362,0.09193,0.094531,0.135861,0.148156,0.190708,0.262848,0.304487,0.039294,0.031225,0.029447,0.010359,0.180985,39.855834,1.004492,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9,0.004152,0.014271,-24.26234,18.76272,1.744097,-16.66871,35.99327,-1.994785,21.34275,-0.004809,-17.54695,4.798015,15.85147,0.00605,0.479734,2734,3.395626,19.27308,0.016474,-4.001115,2832,5.807226,0.000006,0.957415,4.490039,8.281317,1814,5.687119,3.495339,510,-0.450953,4.10827,4.435598,8.763819,4.317747,-0.105142,0.000003,17.68511,0.104435,0.233931,4.288204,nothigh
-0.056067,-0.315549,-0.013111,4.217107,0.159087,2.282424,2.56335,2.67292,0.017157,1.060201,2.21097,3.608533,0.147314,0.138138,0.054147,0.071516,0.058423,0.078244,0.078045,1.253719,0.225116,0.678283,0.955496,1.349916,1.470857,0.126822,0.102863,0.121488,0.222499,0.241992,0.008324,0.036891,0.511989,0.137209,0.118885,0.125586,0.103446,0.102555,0.104499,0.138669,0.350162,0.310514,0.485372,0.050114,0.050654,0.045008,0.012542,0.175411,24.775792,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58,0.00286,0.015531,-16.05657,12.55757,-3.982919,-17.04938,36.71132,0.154776,31.58046,0.341613,-16.42333,4.558212,12.01853,0.008469,0.166364,2099,0.547721,3.251926,0.041196,195.2537,2864,18.85581,0,0.297356,8.222071,7.213985,2455,5.533378,4.032751,2957,0.012083,3.794053,3.467244,7.767627,3.521281,-0.028554,-0.000007,13.39167,0.148332,0.307457,7.965652,nothigh
-0.056067,-0.315549,-0.013111,4.217107,0.159087,2.282424,2.56335,2.67292,0.017157,1.060201,2.21097,3.608533,0.147314,0.138138,0.054147,0.071516,0.058423,0.078244,0.078045,1.253719,0.225116,0.678283,0.955496,1.349916,1.470857,0.126822,0.102863,0.121488,0.222499,0.241992,0.008324,0.036891,0.511989,0.137209,0.118885,0.125586,0.103446,0.102555,0.104499,0.138669,0.350162,0.310514,0.485372,0.050114,0.050654,0.045008,0.012542,0.175411,24.775792,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58,0.00286,0.015531,-16.05657,12.55757,-3.982919,-17.04938,36.71132,0.154776,31.58046,0.341613,-16.42333,4.558212,12.01853,0.008469,0.166364,2099,0.547721,3.251926,0.041196,195.2537,2864,18.85581,0,0.297356,8.222071,7.213985,2455,5.533378,4.032751,2957,0.012083,3.794053,3.467244,7.767627,3.521281,-0.028554,-0.000007,13.39167,0.148332,0.307457,7.965652,nothigh
0.828414,-0.026158,0.110344,3.848436,0.178828,2.312664,2.581816,2.705105,0.031701,1.049192,1.773177,2.52482,0.184042,0.120496,0.059921,0.063057,0.066337,0.074715,0.075358,1.67995,0.22917,0.429711,0.798285,0.971086,1.136069,0.103572,0.11534,0.126696,0.236189,0.246778,0.015904,0.046917,0.56481,0.211617,0.124118,0.112998,0.080641,0.10709,0.091074,0.160907,0.26962,0.365549,0.66484,0.033859,0.038339,0.0302,0.013428,0.182107,107.562991,1.006589,86.15426,5.763101,1.498627,0.62519,1.122203,0.891773,0.06363,18.96289,5.426343,113.5107,0.63242,0.019959,0.030966,0.271222,0.000273,0.016139,1555.94,0.844293,0,0.949401,0.114115,0,0.048071,0.00335,864.4428,296573,0.008794,0.056164,-27.17158,20.0696,2.510243,-18.93839,47.09198,0.178557,42.83458,-0.140386,-19.45575,6.127348,14.78388,0.019964,0.411978,2285,1.766835,8.742395,0.034911,58.5798,2499,9.70388,-0.000004,0.759418,5.311017,9.971634,1114,3.829899,3.42019,1449,-0.220795,3.244262,4.844759,10.07084,5.048414,-0.089534,0.000015,9.65647,0.128577,0.299811,4.7949,nothigh
1.200665,0.363566,0.366079,3.337087,0.091873,2.298331,2.555098,2.712276,0.009984,1.038873,1.744945,2.193778,0.181705,0.152511,0.069916,0.06332,0.07195,0.062986,0.071285,0.435589,0.315427,0.434913,0.582121,0.786591,0.94026,0.147885,0.105718,0.12342,0.227015,0.241477,0.004474,0.11854,0.369582,0.09741,0.106871,0.088355,0.116844,0.100475,0.117909,0.123972,0.306022,0.440368,0.341888,0.0453,0.025356,0.027956,0.007213,0.181603,95.917709,1.01138,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07,0.001821,0.008812,-16.84023,19.03437,4.539646,-17.7896,28.84534,-3.261452,20.94201,0.134918,-18.30205,5.045419,13.86308,0.003025,0.161525,2005,1.689763,7.911772,0.01871,40.25404,1974,3.806165,0.000005,0.651476,5.179271,7.612817,1120,3.606246,3.456032,695,0.262598,3.256256,5.834565,10.7144,3.712268,-0.035209,-0.00001,7.572984,0.140473,0.309058,3.962675,nothigh
-0.457854,0.083035,-0.311219,4.108994,0.166149,2.242011,2.550085,2.702852,0.023323,1.048017,1.796054,4.309938,0.161986,0.128062,0.052623,0.064452,0.070086,0.075203,0.081813,3.471814,0.297078,0.475927,0.998729,1.7034,3.144455,0.110603,0.105939,0.121908,0.218184,0.239311,0.024255,0.052334,0.443379,0.118103,0.109283,0.130069,0.109936,0.139449,0.105402,0.130175,0.305012,0.277618,0.517428,0.040477,0.037911,0.034309,0.009149,0.17567,16.252625,1.002703,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2,0.002753,0.015631,-19.24938,12.51591,-3.790273,-15.12578,32.32269,-2.344657,22.99958,0.049967,-13.47573,4.876295,17.96136,0.012099,0.476104,2681,3.634232,21.0086,0.03912,129.5762,2687,11.35375,0.000001,0.289516,7.030383,5.352659,2460,3.765018,3.479165,2878,-0.363286,4.005507,4.914054,9.366019,4.004094,-0.066848,0.000001,20.30321,0.102623,0.238162,4.825277,nothigh
-0.475999,0.365896,-0.05471,3.8244,0.167149,2.255598,2.542994,2.674536,0.01229,1.021434,2.393226,2.374652,0.136021,0.132841,0.046609,0.048819,0.055319,0.064106,0.068746,0.917098,0.216061,0.541626,0.693655,1.692248,1.287903,0.110146,0.100359,0.117328,0.225431,0.239719,0.004516,0.008375,0.387417,0.062199,0.060718,0.07519,0.073802,0.065451,0.142548,0.120217,0.24162,0.269715,0.388557,0.041778,0.025134,0.02486,0.010636,0.178917,54.210596,1.003433,78.90321,4.671966,1.315297,0.624715,0.965418,0.901684,0.125363,108.8899,6.004067,36.66622,0.136062,0.003383,0.016859,0.111327,0.000075,0.006598,4068.678,0.232677,0,0.881491,0.11212,0,0.104534,0.004196,550.1719,23153.58,0.01883,0.036717,-11.21663,6.164143,-5.639943,-12.51527,21.77419,-6.673211,18.90691,-0.157346,-16.95905,4.098273,9.885697,0.018754,0.127042,2286,0.540262,3.658768,0.017833,108.619,2939,4.079693,0.000001,0.474649,3.637499,4.489649,2430,4.031182,3.134109,2293,0.063988,3.144712,4.07297,8.491676,3.46291,-0.016636,-0.000004,3.529814,0.088455,0.190407,3.389458,nothigh
0.743212,0.604931,0.117682,3.007854,0.148706,2.291257,2.572751,2.695608,0.055355,0.89831,1.56641,2.272271,0.185387,0.126771,0.063333,0.06151,0.065163,0.073378,0.076687,1.38185,0.245331,0.428559,0.829997,0.882849,1.477008,0.129191,0.113264,0.1297,0.229308,0.243841,0.044161,0.079058,0.297366,0.112098,0.104292,0.098425,0.073523,0.0644,0.087296,0.128371,0.224672,0.465804,0.320915,0.040258,0.034516,0.039328,0.012938,0.180227,52.80581,1.006704,80.94961,5.774409,1.518377,0.624266,1.153582,0.902111,0.07292,36.75581,5.157303,244.27,0.797958,0.022756,0.028324,0.288241,0.000108,0.012138,2289.923,0.769434,0,0.856858,0.127966,0,0.122734,0.004677,695.9775,701661.6,0.00179,0.042785,-25.91403,14.62932,-0.788587,-19.35694,32.91609,-0.319085,24.82299,-0.248469,-20.38798,4.987628,12.5273,0.009679,0.610405,2130,2.855407,13.69554,0.025495,2.994651,2136,5.858478,-0.000005,0.572195,5.681274,8.098104,1554,5.127482,4.535635,2339,-0.129366,3.953399,3.765614,10.29755,4.475654,-0.112825,-0.000033,17.7138,0.105465,0.266763,7.351649,nothigh
-0.593267,-0.060445,0.248392,3.199959,0.174451,2.218012,2.526332,2.654043,0.035173,1.101633,1.533727,2.429184,0.189169,0.143788,0.039821,0.041864,0.05532,0.068016,0.070869,0.312409,0.234706,0.283652,0.629959,0.820802,1.043188,0.10359,0.102568,0.114417,0.216871,0.233051,0.0071,0.022646,0.138877,0.059945,0.055984,0.061068,0.064782,0.054928,0.081373,0.08461,0.22552,0.212641,0.287009,0.03624,0.030449,0.028498,0.010434,0.177134,28.419033,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9,0.013009,0.030418,-18.1849,4.967539,-5.3662,1.408046,19.58763,1.398412,13.40557,0.020749,-10.21303,3.181056,11.85474,0.026618,0.216576,89,-0.00619,2.20357,0.011823,0.204333,927,3.955762,0.000004,0.602401,3.739749,5.549728,1149,3.279844,3.113918,2917,0.035454,3.435819,3.251411,6.63064,3.528663,-0.027042,-0.000021,3.967957,0.083412,0.183524,3.986796,nothigh
-0.593267,-0.060445,0.248392,3.199959,0.174451,2.218012,2.526332,2.654043,0.035173,1.101633,1.533727,2.429184,0.189169,0.143788,0.039821,0.041864,0.05532,0.068016,0.070869,0.312409,0.234706,0.283652,0.629959,0.820802,1.043188,0.10359,0.102568,0.114417,0.216871,0.233051,0.0071,0.022646,0.138877,0.059945,0.055984,0.061068,0.064782,0.054928,0.081373,0.08461,0.22552,0.212641,0.287009,0.03624,0.030449,0.028498,0.010434,0.177134,28.419033,1.003031,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9,0.013009,0.030418,-18.1849,4.967539,-5.3662,1.408046,19.58763,1.398412,13.40557,0.020749,-10.21303,3.181056,11.85474,0.026618,0.216576,89,-0.00619,2.20357,0.011823,0.204333,927,3.955762,0.000004,0.602401,3.739749,5.549728,1149,3.279844,3.113918,2917,0.035454,3.435819,3.251411,6.63064,3.528663,-0.027042,-0.000021,3.967957,0.083412,0.183524,3.986796,nothigh
-0.634323,0.045277,-0.102402,3.415796,0.182427,2.253941,2.556741,2.696342,0.044852,1.119913,2.112985,2.363661,0.186064,0.138967,0.042905,0.064497,0.074061,0.068468,0.073477,2.957774,0.267454,0.398503,0.659966,1.284983,1.100739,0.1137,0.104684,0.125373,0.221959,0.237378,0.017659,0.037718,0.323005,0.113505,0.095884,0.094568,0.107941,0.07551,0.131411,0.149517,0.192672,0.253561,0.485566,0.047196,0.024891,0.028205,0.011119,0.178057,13.660619,1.005876,97.95794,6.07657,1.483344,0.551883,1.447538,0.894385,0.102556,49.62952,5.586073,543.4805,1.134452,0.010709,0.036867,0.618258,0.000254,0.010891,2192.15,0.648522,0,0.669774,0.097641,0,0.221324,0.006677,873.3383,235733.4,0.001316,0.005812,-22.68666,6.803805,-9.810869,-16.43213,26.76954,1.469165,20.73951,-0.040193,-13.81403,4.953635,12.9658,0.013914,0.373261,1801,1.252144,6.865773,0.035122,175.5147,1251,6.485618,-0.000004,0.543999,8.150198,6.680645,296,4.491735,4.328331,1943,-0.119882,3.941826,3.92505,8.438669,3.005694,-0.074229,0.000033,8.930676,0.137397,0.30725,6.395479,nothigh
0.05174,0.989218,-0.319895,3.282731,0.163106,2.263389,2.538723,2.683693,0.043035,0.960748,1.654069,2.842898,0.196577,0.127022,0.055803,0.0709,0.077898,0.074664,0.090329,2.518274,0.253493,0.70642,1.055166,1.017915,1.427626,0.09845,0.104713,0.122301,0.223917,0.239696,0.009602,0.043771,0.261761,0.124777,0.091062,0.111258,0.139883,0.136136,0.130529,0.159705,0.220168,0.328798,0.482878,0.050667,0.028495,0.028337,0.011392,0.177683,113.734103,1.012965,83.32484,5.737449,1.498739,0.618523,1.130283,0.896257,0.078238,35.26219,5.113477,478.4041,1.305402,0.015042,0.02699,0.610856,0.000143,0.010552,1661.047,0.578357,0,0.766312,0.102199,0,0.179197,0.005107,851.2426,219965.9,0.002612,0.022192,-18.65122,11.25776,-2.467142,-14.21119,33.28083,-4.109183,27.63568,0.005131,-17.51378,5.124099,15.96549,0.010284,0.263158,937,0.169205,2.270438,0.020412,9.174984,1503,4.32348,0.000008,1.320475,3.603981,8.363302,285,3.957561,3.820064,912,0.046507,3.136828,4.481102,9.16327,4.294096,-0.054386,-0.000025,3.996404,0.140199,0.313162,5.776776,nothigh
1.592661,0.592758,0.438263,4.06024,0.125561,2.252575,2.550211,2.683549,0.051552,1.314677,2.177993,2.83447,0.202246,0.145264,0.076475,0.077163,0.085997,0.06884,0.075119,7.799652,0.31597,0.457276,0.530635,1.158859,1.336772,0.125486,0.110852,0.127515,0.227652,0.240614,0.026102,0.051599,0.454932,0.136368,0.151362,0.120623,0.123943,0.102202,0.149621,0.154698,0.300658,0.238088,0.523697,0.039829,0.026514,0.024849,0.009352,0.176673,90.260708,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6,0.002428,0.02166,-26.21259,18.28383,0.963922,-15.00784,40.66573,-6.872405,35.777,0.037749,-31.64339,5.644473,11.86149,0.00605,0.424682,1537,2.319381,8.333529,0.024709,110.4728,1656,4.467347,-0.000007,1.147334,4.401358,7.879716,2520,6.048848,3.852404,2519,0.539171,4.331226,4.538034,8.605478,4.657917,-0.070054,0.000009,7.502977,0.122796,0.284824,4.579875,nothigh
1.592661,0.592758,0.438263,4.06024,0.125561,2.252575,2.550211,2.683549,0.051552,1.314677,2.177993,2.83447,0.202246,0.145264,0.076475,0.077163,0.085997,0.06884,0.075119,7.799652,0.31597,0.457276,0.530635,1.158859,1.336772,0.125486,0.110852,0.127515,0.227652,0.240614,0.026102,0.051599,0.454932,0.136368,0.151362,0.120623,0.123943,0.102202,0.149621,0.154698,0.300658,0.238088,0.523697,0.039829,0.026514,0.024849,0.009352,0.176673,90.260708,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6,0.002428,0.02166,-26.21259,18.28383,0.963922,-15.00784,40.66573,-6.872405,35.777,0.037749,-31.64339,5.644473,11.86149,0.00605,0.424682,1537,2.319381,8.333529,0.024709,110.4728,1656,4.467347,-0.000007,1.147334,4.401358,7.879716,2520,6.048848,3.852404,2519,0.539171,4.331226,4.538034,8.605478,4.657917,-0.070054,0.000009,7.502977,0.122796,0.284824,4.579875,nothigh
1.592661,0.592758,0.438263,4.06024,0.125561,2.252575,2.550211,2.683549,0.051552,1.314677,2.177993,2.83447,0.202246,0.145264,0.076475,0.077163,0.085997,0.06884,0.075119,7.799652,0.31597,0.457276,0.530635,1.158859,1.336772,0.125486,0.110852,0.127515,0.227652,0.240614,0.026102,0.051599,0.454932,0.136368,0.151362,0.120623,0.123943,0.102202,0.149621,0.154698,0.300658,0.238088,0.523697,0.039829,0.026514,0.024849,0.009352,0.176673,90.260708,1.008949,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6,0.002428,0.02166,-26.21259,18.28383,0.963922,-15.00784,40.66573,-6.872405,35.777,0.037749,-31.64339,5.644473,11.86149,0.00605,0.424682,1537,2.319381,8.333529,0.024709,110.4728,1656,4.467347,-0.000007,1.147334,4.401358,7.879716,2520,6.048848,3.852404,2519,0.539171,4.331226,4.538034,8.605478,4.657917,-0.070054,0.000009,7.502977,0.122796,0.284824,4.579875,nothigh
0.224409,-0.009985,-0.129361,3.318697,0.158898,2.262541,2.551934,2.678849,0.037322,1.059314,1.948051,2.37804,0.181306,0.12405,0.061552,0.066584,0.0857,0.07353,0.075831,0.98874,0.256043,0.348365,0.695735,1.129972,1.775674,0.111881,0.106586,0.123091,0.22326,0.23981,0.025665,0.055737,0.36519,0.127013,0.085915,0.101625,0.089745,0.087133,0.114672,0.144773,0.200267,0.264645,0.302658,0.030739,0.028763,0.026307,0.00997,0.176592,26.868639,1.003766,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1,0.003941,0.022808,-20.2734,8.729451,-2.569301,-15.56113,31.53031,1.113346,24.62528,0.045122,-18.23238,4.874193,15.96746,0.007864,0.531761,1746,2.34378,11.96248,0.022923,35.66954,1748,11.5642,0.000003,0.43564,4.378972,7.848226,2198,4.227866,3.970294,1846,0.215663,3.584819,4.147618,8.436586,3.234583,-0.10726,0.00004,17.40458,0.129577,0.25798,4.936912,nothigh
0.224409,-0.009985,-0.129361,3.318697,0.158898,2.262541,2.551934,2.678849,0.037322,1.059314,1.948051,2.37804,0.181306,0.12405,0.061552,0.066584,0.0857,0.07353,0.075831,0.98874,0.256043,0.348365,0.695735,1.129972,1.775674,0.111881,0.106586,0.123091,0.22326,0.23981,0.025665,0.055737,0.36519,0.127013,0.085915,0.101625,0.089745,0.087133,0.114672,0.144773,0.200267,0.264645,0.302658,0.030739,0.028763,0.026307,0.00997,0.176592,26.868639,1.003766,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1,0.003941,0.022808,-20.2734,8.729451,-2.569301,-15.56113,31.53031,1.113346,24.62528,0.045122,-18.23238,4.874193,15.96746,0.007864,0.531761,1746,2.34378,11.96248,0.022923,35.66954,1748,11.5642,0.000003,0.43564,4.378972,7.848226,2198,4.227866,3.970294,1846,0.215663,3.584819,4.147618,8.436586,3.234583,-0.10726,0.00004,17.40458,0.129577,0.25798,4.936912,nothigh
