@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data

1.831761,-1.830808,2.131298,-19.25709,-1.591771,-3.316171,2.954122,1855,-0.301232,47.12725,-20.37824,1414,-0.665986,18.64228,23.34615,0.005445,0.035872,0.043348,2.523073,0.393188,475.8031,1947,-1.189815,0.002759,-0.768258,-0.950835,-0.356535,-0.00209,4.976432,11.15526,-0.100595,0.124469,-0.000044,0.000688,732.3578,-0.002613,notangry
2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
1.403676,6.109821,2.775481,-32.76051,-13.89799,-16.20495,2.572148,2326,-2.542918,36.64349,-20.61024,148,3.993086,14.11688,43.45142,0.012704,0.063389,0.042917,2.647364,0.532037,464.5352,297,-0.225362,-0.002385,0.177887,0.040268,0.11519,-0.00172,4.849851,13.9412,0.09422,0.116171,-0.00023,0.000693,730.756,-0.04169,notangry
1.403676,6.109821,2.775481,-32.76051,-13.89799,-16.20495,2.572148,2326,-2.542918,36.64349,-20.61024,148,3.993086,14.11688,43.45142,0.012704,0.063389,0.042917,2.647364,0.532037,464.5352,297,-0.225362,-0.002385,0.177887,0.040268,0.11519,-0.00172,4.849851,13.9412,0.09422,0.116171,-0.00023,0.000693,730.756,-0.04169,notangry
1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
1.062292,-4.441782,2.994743,-8.565633,2.04571,2.058255,3.370396,393,1.473403,11.01951,-12.36632,1166,-1.3731,11.01136,7.375069,0.041742,0.124504,0.119812,0.906105,0.333272,479.1305,684,-0.747648,-0.000956,-0.454203,0.02589,-0.01141,0.012433,3.60392,6.083077,0.072561,0.15226,0.000037,0.000473,257.9594,-0.088764,notangry
2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
1.761508,-4.900767,3.097736,-18.35777,-1.597037,-1.337614,2.855221,4,-7.59395,38.9846,-30.11231,1567,-7.661823,25.48602,44.00064,0.007864,0.073295,0.078182,2.361179,0.666231,461.8008,2406,-1.169715,-0.002759,0.302653,0.111693,-0.372067,-0.014073,4.731863,8.837981,-0.065134,0.152756,0.000618,0.00083,685.6325,0.011342,notangry
1.314429,-0.048315,2.727061,-28.84642,-6.922898,-6.42037,3.128964,1275,6.660824,28.56669,-18.69678,23,-0.389438,25.20834,29.63403,0.010284,0.089168,0.064462,2.558436,0.460739,479.1305,2793,3.692851,0.000838,-0.00429,0.013369,0.067443,-0.009195,4.880181,10.16827,-0.025452,0.098243,-0.000091,0.000503,1060.124,0.09749,notangry
2.828987,3.104158,3.093925,-7.188778,5.117909,4.45166,2.993922,1316,-1.33134,13.91798,-10.59558,1203,1.808253,8.580163,12.69593,0.010284,0.106441,0.094089,1.858145,0.261795,193.6185,163,-0.978688,-0.001039,-0.305828,0.050826,0.077898,0.010673,3.02314,7.562593,-0.148931,0.102798,-0.000109,0.000277,13.14673,0.078137,notangry
-0.648378,-2.319186,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,-2.316459,15.91089,-26.71739,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.145287,0.328038,0.343628,429.7068,1801,-0.301993,-0.000324,0.130912,0.257694,0.227508,-0.017521,4.762499,9.03582,-0.017552,0.121817,-0.000461,0.000907,535.9116,-0.041027,notangry
-0.648378,-2.319186,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,-2.316459,15.91089,-26.71739,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.145287,0.328038,0.343628,429.7068,1801,-0.301993,-0.000324,0.130912,0.257694,0.227508,-0.017521,4.762499,9.03582,-0.017552,0.121817,-0.000461,0.000907,535.9116,-0.041027,notangry
2.598945,-1.475834,3.479593,-13.04387,-0.909994,-0.960044,2.915461,1051,-2.790849,12.3928,-15.01834,1307,-2.001518,14.50917,18.70381,0.014519,0.085855,0.080809,3.330859,0.415754,460.9322,1261,-0.631284,-0.001536,-0.426467,0.235891,0.169658,-0.004614,3.372417,7.156551,0.053382,0.1679,0.000173,0.001051,699.939,0.03774,notangry
0.515894,-5.625348,2.837657,-22.42245,-6.111751,-8.072793,3.011585,104,-3.479563,14.50399,-19.67307,2174,-2.426996,15.96937,21.95486,0.031458,0.108844,0.137962,1.649316,0.465288,472.4051,543,-0.295954,0.002941,0.108396,0.299839,0.206601,-0.003486,3.551572,9.365664,-0.165685,0.139296,-0.000227,0.000722,937.0588,-0.015696,notangry
0.765574,-1.827902,2.053045,-24.26033,-0.623659,-5.371686,3.568875,1054,-3.424394,34.07854,-10.46973,767,5.70198,17.3699,29.13605,0.00363,0.086911,0.087579,0.858234,0.644,453.7569,141,-0.204393,0.005177,0.694239,0.821782,0.15663,-0.010127,5.840385,10.48056,0.182992,0.144254,-0.000261,0.000988,667.5297,-0.076715,notangry
1.118837,13.06275,3.062515,-39.93911,-12.68238,-12.61027,2.849217,1299,5.884477,49.02895,-21.11969,2378,-0.03578,11.40395,35.27032,0.007864,0.036305,0.043004,1.431736,0.370966,479.1305,2917,-0.332159,0.00387,-0.046319,-0.007061,0.062452,0.013461,6.274684,11.53043,-0.172377,0.099868,0.000014,0.000579,511.8334,0.17861,notangry
0.124717,-2.883084,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,-6.583846,19.77518,-23.6619,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.031947,0.812791,0.413532,468.9362,601,-2.336826,-0.000648,-0.066747,0.095924,0.138297,0.016078,3.510499,7.599057,0.061796,0.108804,0.000151,0.000631,1226.505,-0.023361,notangry
0.124717,-2.883084,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,-6.583846,19.77518,-23.6619,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.031947,0.812791,0.413532,468.9362,601,-2.336826,-0.000648,-0.066747,0.095924,0.138297,0.016078,3.510499,7.599057,0.061796,0.108804,0.000151,0.000631,1226.505,-0.023361,notangry
0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
2.489279,-2.94937,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,-2.891412,29.00577,-17.69284,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,0.050552,3.405051,0.419886,435.123,2476,-1.327049,-0.003707,-0.013855,0.092096,-0.086542,-0.013761,4.082246,9.261608,-0.128772,0.122709,-0.000185,0.000575,507.9902,-0.132255,notangry
2.489279,-2.94937,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,-2.891412,29.00577,-17.69284,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,0.050552,3.405051,0.419886,435.123,2476,-1.327049,-0.003707,-0.013855,0.092096,-0.086542,-0.013761,4.082246,9.261608,-0.128772,0.122709,-0.000185,0.000575,507.9902,-0.132255,notangry
2.489279,-2.94937,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,-2.891412,29.00577,-17.69284,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,0.050552,3.405051,0.419886,435.123,2476,-1.327049,-0.003707,-0.013855,0.092096,-0.086542,-0.013761,4.082246,9.261608,-0.128772,0.122709,-0.000185,0.000575,507.9902,-0.132255,notangry
2.489279,-2.94937,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,-2.891412,29.00577,-17.69284,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,0.050552,3.405051,0.419886,435.123,2476,-1.327049,-0.003707,-0.013855,0.092096,-0.086542,-0.013761,4.082246,9.261608,-0.128772,0.122709,-0.000185,0.000575,507.9902,-0.132255,notangry
1.057002,4.188766,2.529607,-18.84899,-2.509291,-2.36342,2.746428,1282,-0.971939,48.22355,-14.96589,2734,-2.010013,15.44569,19.53123,0.00605,0.055475,0.063455,2.088199,0.458382,444.1407,1818,-0.755732,-0.000409,-0.332954,-0.337096,0.053739,0.005566,4.370324,7.822679,-0.089149,0.153357,0.000373,0.001763,818.5922,-0.005703,notangry
0.784606,2.567104,3.046277,-16.75053,-2.338607,-0.198178,3.239974,1832,-5.06952,12.58176,-11.65497,1627,-0.909515,10.70092,10.66485,0.026618,0.118942,0.106415,0.093279,0.223593,440.8,1631,-0.905672,-0.001842,0.293419,0.251724,0.174266,-0.002575,3.530552,7.110296,-0.005862,0.098837,0.000156,0.000403,211.0425,-0.234966,notangry
0.565799,7.330249,3.774451,-19.16371,-2.331337,-2.077382,3.361018,974,-1.429641,22.24949,-29.21037,2742,-1.883361,10.86407,23.27664,0.016334,0.088486,0.084302,1.093935,0.386769,464.9131,1983,-0.426495,0.000016,-0.168216,-0.072042,0.19474,-0.00881,5.615397,8.919025,-0.130248,0.128959,0.000223,0.001076,619.3963,0.016583,notangry
4.466534,0.781739,2.813438,-21.85019,-0.134756,-4.709793,2.794865,2832,-14.64707,65.73734,-15.83426,1617,-2.362065,10.1715,33.08728,0.009074,0.045179,0.019907,4.115737,0.547114,398.0961,2936,-0.668176,-0.003196,-0.06275,-0.032983,-0.453766,0.008972,4.696273,8.494619,0.2828,0.135919,-0.000293,0.000731,440.4568,-0.009008,notangry
2.991744,-1.71673,2.465773,-12.40102,1.005587,4.390043,2.842581,850,19.51678,115.2247,-15.99224,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.048226,0.997717,0.696952,474.0333,1874,-2.226634,-0.000264,-0.336509,0.055358,0.449895,0.013793,4.050236,7.84082,-0.43065,0.116433,0.000126,0.000536,1044.945,0.034049,notangry
2.991744,-1.71673,2.465773,-12.40102,1.005587,4.390043,2.842581,850,19.51678,115.2247,-15.99224,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.048226,0.997717,0.696952,474.0333,1874,-2.226634,-0.000264,-0.336509,0.055358,0.449895,0.013793,4.050236,7.84082,-0.43065,0.116433,0.000126,0.000536,1044.945,0.034049,notangry
2.991744,-1.71673,2.465773,-12.40102,1.005587,4.390043,2.842581,850,19.51678,115.2247,-15.99224,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.048226,0.997717,0.696952,474.0333,1874,-2.226634,-0.000264,-0.336509,0.055358,0.449895,0.013793,4.050236,7.84082,-0.43065,0.116433,0.000126,0.000536,1044.945,0.034049,notangry
1.224867,-7.239975,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,-7.184439,30.70759,-25.25245,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,0.069236,2.620175,0.575535,479.1305,2283,-0.663718,-0.000565,-0.20679,0.150553,-0.142886,-0.033272,4.286984,10.03958,0.082315,0.144986,0.000232,0.001246,1690.391,-0.06275,notangry
1.224867,-7.239975,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,-7.184439,30.70759,-25.25245,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,0.069236,2.620175,0.575535,479.1305,2283,-0.663718,-0.000565,-0.20679,0.150553,-0.142886,-0.033272,4.286984,10.03958,0.082315,0.144986,0.000232,0.001246,1690.391,-0.06275,notangry
1.224867,-7.239975,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,-7.184439,30.70759,-25.25245,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,0.069236,2.620175,0.575535,479.1305,2283,-0.663718,-0.000565,-0.20679,0.150553,-0.142886,-0.033272,4.286984,10.03958,0.082315,0.144986,0.000232,0.001246,1690.391,-0.06275,notangry
3.613877,-3.026296,2.734019,-18.82001,-1.422559,0.324577,2.611239,1723,-3.278617,29.4752,-18.23477,2488,-2.136024,11.59819,23.59579,0.007864,0.065294,0.076717,3.843335,0.495525,472.4758,2484,-0.559364,0.002315,-0.226693,0.092322,-0.140489,0.003122,4.443852,8.416748,-0.156898,0.141231,0.000088,0.000586,1269.168,0.041477,notangry
1.808918,-1.26942,3.08456,-18.59833,2.370518,1.294639,3.046136,169,-2.961383,27.34752,-19.49728,738,-2.126476,11.15221,26.65117,0.009679,0.114716,0.13669,1.12058,0.558853,479.1305,553,-0.583638,0.000123,-0.013332,0.126167,0.103377,-0.009238,5.315533,8.838634,0.028681,0.143549,0.000187,0.001456,1573.4,-0.02585,notangry
1.439008,-6.203069,3.493494,-17.13458,0.92771,3.090976,3.26732,2333,-1.12273,30.92403,-22.28359,1381,0.437577,16.45638,25.93588,0.011494,0.088059,0.102141,3.168343,0.551442,453.5768,797,-0.844811,0.000345,0.457123,0.170069,0.113876,-0.008903,4.790422,8.098872,-0.001224,0.136688,-0.000291,0.001162,699.4772,-0.131832,notangry
2.615189,-4.382718,3.044585,-16.8352,-1.067747,1.742522,2.738482,2613,1.318428,35.87968,-17.61395,2702,-1.70439,15.02126,24.12665,0.009679,0.082015,0.060895,3.690217,0.437396,380,1207,-0.297036,-0.002083,0.013996,-0.107411,-0.056158,0.009074,4.436402,9.246332,-0.201864,0.128948,-0.000372,0.001364,566.7264,-0.0308,notangry
1.093455,-1.896636,3.3474,-28.96363,-6.613736,-6.3792,3.088042,1763,-11.48441,54.98168,-29.59714,1848,-4.097522,18.00914,31.28442,0.015124,0.054644,0.052835,3.212173,0.609549,460.3217,1187,-1.134009,0.002361,-0.162654,0.024263,-0.264363,-0.003475,4.101871,7.866939,-0.178631,0.166561,-0.000008,0.000763,804.7151,-0.113735,notangry
0.979311,-5.371803,3.216169,-18.15556,4.406433,1.088497,3.172522,361,2.695604,32.76062,-8.665049,2423,6.07163,15.44118,26.40436,0.012099,0.110776,0.129327,1.62133,0.432273,382.2484,2469,0.237631,-0.002174,1.093409,0.429342,0.003061,0.010404,4.566206,7.754736,-0.025115,0.14212,0.000008,0.000778,476.2572,0.057316,notangry
0.979311,-5.371803,3.216169,-18.15556,4.406433,1.088497,3.172522,361,2.695604,32.76062,-8.665049,2423,6.07163,15.44118,26.40436,0.012099,0.110776,0.129327,1.62133,0.432273,382.2484,2469,0.237631,-0.002174,1.093409,0.429342,0.003061,0.010404,4.566206,7.754736,-0.025115,0.14212,0.000008,0.000778,476.2572,0.057316,notangry
2.182006,-6.613017,2.937305,-30.92631,-6.730818,-9.017657,3.132255,1726,-7.509612,39.73315,-18.45498,2619,-6.415244,21.29099,32.94325,0.00363,0.087389,0.093772,2.940856,0.497924,477.4314,393,-0.386226,0.000302,0.361099,0.098932,-0.104278,0.016437,5.376555,12.2617,-0.062012,0.162061,0.000171,0.001987,1227.418,0.024098,notangry
1.030345,-2.726049,3.262003,-21.44569,-1.433326,-0.825923,3.9464,2595,0.755469,21.80185,-21.05727,1987,0.704327,16.45573,18.71395,0.00363,0.082705,0.057466,2.334634,0.340351,479.1305,2716,-0.911257,-0.002872,-0.124228,0.447989,-0.012643,-0.000663,5.186378,7.676855,0.030462,0.146578,0.000132,0.001816,829.8752,0.058557,notangry
1.030345,-2.726049,3.262003,-21.44569,-1.433326,-0.825923,3.9464,2595,0.755469,21.80185,-21.05727,1987,0.704327,16.45573,18.71395,0.00363,0.082705,0.057466,2.334634,0.340351,479.1305,2716,-0.911257,-0.002872,-0.124228,0.447989,-0.012643,-0.000663,5.186378,7.676855,0.030462,0.146578,0.000132,0.001816,829.8752,0.058557,notangry
1.37954,-6.099968,3.381229,-17.336,1.360287,2.941176,3.286446,1760,2.776568,19.69796,-10.18039,2000,1.153248,14.99145,16.60473,0.016939,0.083365,0.07658,1.671731,0.333976,455.8833,1759,-0.332064,0.002021,-0.065051,-0.124652,-0.163793,-0.008897,4.262828,8.691381,0.062788,0.138368,0.00026,0.000812,412.3015,0.043206,notangry
0.516069,0.697295,3.442802,-22.68407,-6.200885,-4.715907,3.07233,694,5.242869,21.3644,-12.62601,709,-0.040499,8.923514,17.11782,0.00726,0.031531,0.028102,1.135317,0.498734,469.1486,1668,-0.699465,-0.003191,-0.44402,-0.247822,-0.195808,-0.002866,3.511919,7.178387,0.150942,0.127081,-0.000013,0.000495,703.9651,0.058712,notangry
4.077217,-4.697259,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,-2.379922,47.18821,-20.31685,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,0.05379,5.351587,0.431149,464.6469,1669,-1.06944,0.005347,0.516325,0.213631,0.023475,0.010413,4.789367,7.663705,-0.112054,0.116039,0.000144,0.000748,769.6207,0.11552,notangry
4.077217,-4.697259,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,-2.379922,47.18821,-20.31685,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,0.05379,5.351587,0.431149,464.6469,1669,-1.06944,0.005347,0.516325,0.213631,0.023475,0.010413,4.789367,7.663705,-0.112054,0.116039,0.000144,0.000748,769.6207,0.11552,notangry
4.077217,-4.697259,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,-2.379922,47.18821,-20.31685,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,0.05379,5.351587,0.431149,464.6469,1669,-1.06944,0.005347,0.516325,0.213631,0.023475,0.010413,4.789367,7.663705,-0.112054,0.116039,0.000144,0.000748,769.6207,0.11552,notangry
1.598456,-2.560298,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,2.402502,20.37218,-16.87882,680,-4.685606,11.23742,12.29262,0.006655,0.061308,0.063889,1.699958,0.321042,459.1667,917,-1.578741,-0.000088,0.091398,-0.024602,0.044737,-0.004113,4.478522,7.760389,-0.079889,0.103759,0.000271,0.000896,539.8,0.06825,notangry
1.598456,-2.560298,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,2.402502,20.37218,-16.87882,680,-4.685606,11.23742,12.29262,0.006655,0.061308,0.063889,1.699958,0.321042,459.1667,917,-1.578741,-0.000088,0.091398,-0.024602,0.044737,-0.004113,4.478522,7.760389,-0.079889,0.103759,0.000271,0.000896,539.8,0.06825,notangry
1.598456,-2.560298,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,2.402502,20.37218,-16.87882,680,-4.685606,11.23742,12.29262,0.006655,0.061308,0.063889,1.699958,0.321042,459.1667,917,-1.578741,-0.000088,0.091398,-0.024602,0.044737,-0.004113,4.478522,7.760389,-0.079889,0.103759,0.000271,0.000896,539.8,0.06825,notangry
1.176792,6.464555,3.238757,-5.872036,8.280797,8.876578,3.725752,1320,6.024471,11.73645,-7.881647,881,2.823469,12.42831,13.87409,0.00363,0.08699,0.080495,0.884866,0.244664,0,2547,-0.835814,0.007489,-0.993828,-0.526099,-0.366833,0.010636,4.023651,7.160693,0.1553,0.055703,-0.000004,0.000261,0,0,notangry
2.414979,-4.374324,3.072796,-24.99655,-8.34483,-10.89742,2.980949,1481,3.693189,28.65179,-17.62808,2579,-3.5706,17.04285,27.83568,0.013914,0.084218,0.074818,1.062523,0.439698,468.9362,247,-0.862892,0.002567,0.059459,0.343576,0.246834,0.001073,7.079427,11.0382,0.116051,0.123372,-0.000188,0.000885,590.2947,0.063025,notangry
2.281896,-3.812226,2.728377,-28.96356,-8.279006,-7.9692,2.320829,521,-4.710095,45.19954,-17.85909,1416,-1.617823,7.033986,23.71031,0.012704,0.089994,0.069982,3.356442,0.462529,382.8376,248,-0.807118,-0.000666,0.066927,0.322331,0.119266,-0.004743,5.326857,7.243911,-0.029494,0.143572,0.000055,0.00082,434.4668,-0.031648,notangry
1.126401,-1.77148,2.921253,-12.1478,1.087225,2.545169,2.996662,1812,1.352712,20.4084,-17.74037,1928,-3.738373,13.23314,14.65483,0.012704,0.124617,0.112791,1.812233,0.273627,474.9713,475,0.003815,-0.001403,-0.028323,-0.309988,-0.129118,0.000824,5.093916,9.742201,-0.128318,0.127327,-0.000072,0.000674,197.914,-0.207652,notangry
1.936305,-3.192624,4.027131,-19.05933,-2.63699,-2.827458,3.783838,2533,-1.818165,26.85564,-21.81747,914,-2.633972,10.40691,24.94996,0.009074,0.056606,0.061162,1.840245,0.519366,475.7323,1292,-0.952197,0.00349,0.349935,0.132187,-0.837376,0.01442,5.34471,8.738474,-0.024385,0.142666,-0.000202,0.000821,761.0648,-0.151365,notangry
0.286079,2.367234,3.286666,-22.8115,-4.961663,-5.761473,3.59045,2546,-2.228719,25.1521,-18.16875,1194,-1.418011,12.14505,23.28669,0.008469,0.075961,0.085833,2.022402,0.301308,453.9909,1181,-0.555696,0.001084,0.012407,0.185222,0.120868,0.006835,3.997375,7.615357,-0.050819,0.112917,0.000015,0.000548,182.4,-0.101712,notangry
1.027763,-1.024563,3.211912,-12.51184,-0.29886,-0.061834,3.267243,2825,-5.28709,15.72225,-17.96762,2818,-4.540895,11.55135,11.59837,0.022989,0.106398,0.09714,0.712308,0.287268,403.5164,884,-0.724253,0.000138,0.040269,0.05053,-0.00369,-0.00004,5.583221,5.631551,-0.056116,0.104705,-0.000358,0.000297,119.9554,-0.468501,notangry
0.678752,-5.246824,5.260655,-24.05125,-0.273007,-0.653551,4.210579,2301,-4.798824,15.96742,-17.96609,185,-2.009733,12.37403,11.4623,0.009074,0.105389,0.076442,1.838161,0.381251,468.9362,840,-0.9294,0.000027,0.06149,0.029548,-0.269153,0.0065,5.827548,7.532823,-0.070836,0.105224,-0.000117,0.000662,322.955,0.036,notangry
2.140631,5.232324,2.968093,-21.93734,-1.994785,0.094633,3.220103,1263,-0.260422,22.89549,-15.93898,1989,-2.907599,19.49581,24.66315,0.00605,0.061909,0.037868,3.395626,0.314243,479.1305,1855,-0.480455,-0.001061,-0.278684,0.180902,-0.241765,0.002196,3.983476,8.821395,-0.198454,0.104435,0.000225,0.000913,714.6561,-0.025709,notangry
