@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute output {angry,notangry}

@data

0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
0.099233,0.062988,0.177346,0.427808,0.100139,1.772021,0.407648,0.35203,0.335458,0.272293,2.52627,0.468949,0.972552,1.80801,2.00616,2.280193,4.982179,0.160966,0.165098,0.089346,0.024869,0.043272,0.054249,0.010946,0.307091,0.385994,0.225802,0.229474,0.36611,0.608122,1.127386,0.099546,0.101282,0.100392,0.072151,0.121318,0.253385,0.064534,0.199217,1.156928,0.11073,0.293058,1.037897,1.005433,0.025977,0.036898,0.045637,84.5,0.508827,1.010286,0.001393,notangry
0.040098,0.035039,0.047358,1.25142,-0.25104,2.193863,0.225476,0.311446,0.402227,0.474748,2.608022,0.538279,1.053303,2.058447,2.609004,2.516836,3.388834,0.176766,0.175,0.185819,0.017364,0.069386,0.085799,0.01048,0.582027,0.536398,0.523701,0.421144,0.567387,1.020428,2.637712,0.188654,0.120656,0.136722,0.083936,0.120831,0.260116,0.204799,0.217071,21.40527,0.288432,0.455887,1.068302,0.674665,0.046085,0.027907,0.035943,108.25,0.574644,1.003128,0.001597,notangry
0.050527,0.029855,0.062175,0.539792,0.098088,1.857519,0.438795,0.375543,0.405765,0.400888,2.595533,0.505522,0.813241,1.795121,1.731284,2.113579,3.219401,0.140724,0.139557,0.152308,0.021852,0.066397,0.08669,0.010832,0.21111,0.23681,0.212262,0.237,0.426638,0.4459,0.814541,0.088936,0.107589,0.070879,0.068346,0.125226,0.263686,0.109287,0.095119,0.280513,0.136085,0.37141,0.752055,0.929284,0.019131,0.02982,0.03949,104,0.570851,1.003405,0.001584,notangry
0.035996,0.024552,0.057046,0.284487,0.360992,1.967242,0.419169,0.426665,0.443037,0.375271,2.613033,0.512118,0.940611,1.415763,2.037806,1.872342,3.412527,0.127013,0.10614,0.150766,0.024292,0.052142,0.050849,0.009423,0.28218,0.400557,0.322987,0.329977,0.527285,0.619903,1.335359,0.155578,0.169291,0.129047,0.083439,0.121871,0.254915,0.08977,0.258889,2.101894,0.169789,0.412731,0.904357,0.943245,0.034174,0.037362,0.050614,123,0.570382,1.002778,0.00155,notangry
0.058746,0.042177,0.412446,0.789641,0.010074,1.995957,0.339242,0.304694,0.277985,0.387422,2.55653,0.666069,1.055908,1.988888,2.484842,2.896876,5.824989,0.193971,0.188574,0.201793,0.067065,0.081105,0.074468,0.013244,0.403814,0.470037,0.312842,0.291406,0.547255,0.622476,1.595138,0.107297,0.121321,0.103691,0.082312,0.120048,0.254636,0.134942,0.418734,10.816468,0.159537,0.391097,0.875878,0.972092,0.044058,0.030734,0.037711,97.5,0.558666,1.012084,0.001161,notangry
0.06594,0.046804,0.093446,1.107463,-0.10286,1.883045,0.411847,0.43613,0.33807,0.465442,2.58804,0.559077,1.005101,1.688851,1.701248,2.499563,3.441888,0.170235,0.152022,0.160342,0.048038,0.071814,0.074332,0.012676,0.469093,0.263861,0.215376,0.24478,0.412661,0.587648,1.34683,0.140761,0.098022,0.084648,0.079387,0.13598,0.262184,0.109727,0.340096,2.564885,0.158766,0.369284,1.279321,0.675062,0.049412,0.031127,0.039698,94.75,0.569513,1.007082,0.001315,notangry
0.08786,0.051658,0.241936,0.461196,0.284198,1.748564,0.558981,0.586554,0.476107,0.394473,2.58331,0.346512,0.75561,1.333613,1.395031,1.766984,3.380748,0.130821,0.126167,0.09802,0.043386,0.061043,0.064208,0.010586,0.150418,0.114537,0.17176,0.238635,0.289883,0.325011,0.886924,0.093847,0.091294,0.096931,0.076075,0.131479,0.261746,0.071921,0.136818,0.344018,0.108643,0.235862,1.435785,0.984921,0.02584,0.035572,0.044989,84.75,0.49673,1.009096,0.001338,notangry
0.037828,0.025793,0.146386,1.102292,-0.260449,1.966595,0.337511,0.321245,0.471277,0.484287,2.55966,0.58434,0.973594,1.5807,1.515187,1.818414,2.987713,0.141168,0.140361,0.196873,0.040224,0.071243,0.069297,0.01291,0.623058,0.508875,0.394788,0.305944,0.590928,0.656359,1.043738,0.119525,0.122936,0.112491,0.085943,0.137191,0.260129,0.128364,0.186598,1.588854,0.141323,0.609712,0.670451,1.21504,0.038783,0.02929,0.03415,94.5,0.500593,1.006791,0.001391,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,notangry
0.060628,0.04682,0.075189,1.193306,-0.266227,2.115659,0.284558,0.266278,0.251535,0.345565,2.551591,0.752524,1.08047,1.750521,2.010034,2.570462,4.345982,0.140018,0.147563,0.17097,0.022248,0.068751,0.070438,0.01083,0.38402,0.494476,0.353941,0.320227,0.624284,0.757101,1.88651,0.134197,0.113942,0.082628,0.071318,0.124084,0.260741,0.18717,0.337528,17.575396,0.181759,0.416395,0.928132,1.105991,0.037884,0.035175,0.041526,107.75,0.558107,1.003353,0.001548,notangry
0.060628,0.04682,0.075189,1.193306,-0.266227,2.115659,0.284558,0.266278,0.251535,0.345565,2.551591,0.752524,1.08047,1.750521,2.010034,2.570462,4.345982,0.140018,0.147563,0.17097,0.022248,0.068751,0.070438,0.01083,0.38402,0.494476,0.353941,0.320227,0.624284,0.757101,1.88651,0.134197,0.113942,0.082628,0.071318,0.124084,0.260741,0.18717,0.337528,17.575396,0.181759,0.416395,0.928132,1.105991,0.037884,0.035175,0.041526,107.75,0.558107,1.003353,0.001548,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,notangry
0.12549,0.069348,0.205425,0.195005,0.270508,1.927371,0.483581,0.434903,0.462286,0.348907,2.574056,0.412558,0.906339,1.664854,1.722947,1.860707,4.753154,0.118643,0.110509,0.074271,0.024894,0.045418,0.053672,0.009671,0.20654,0.173232,0.165862,0.270671,0.707374,0.656945,0.789433,0.131447,0.116131,0.114102,0.082736,0.129907,0.258164,0.066167,0.167515,0.616786,0.141998,0.383215,0.694603,0.600948,0.030508,0.039383,0.049466,119.5,0.571502,1.003278,0.001577,notangry
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,notangry
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,notangry
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,notangry
0.077949,0.068677,0.118612,0.424912,-0.106082,2.215315,0.285149,0.261762,0.266644,0.384363,2.576746,0.558388,0.897535,1.816853,1.909155,2.62389,3.366312,0.143936,0.150681,0.154437,0.032343,0.056192,0.066061,0.010963,0.62766,0.427945,0.407542,0.360962,0.728781,0.816068,1.654245,0.166527,0.13884,0.155122,0.065828,0.125147,0.265137,0.11265,0.33501,15.493002,0.144651,0.361411,1.434305,1.138776,0.048815,0.03365,0.042556,116.5,0.55695,1.003688,0.001529,notangry
0.077542,0.054382,0.100034,0.513334,-0.034152,1.843865,0.38469,0.315347,0.313034,0.139956,2.561488,0.554542,0.993533,1.773116,2.241287,2.512725,6.845426,0.136556,0.104245,0.099949,0.022564,0.052825,0.053211,0.009718,0.501217,0.314941,0.381462,0.240458,0.412382,0.702574,1.67984,0.096959,0.10136,0.083671,0.066829,0.118024,0.255868,0.157374,0.211358,3.369403,0.12252,0.349944,0.614616,0.613672,0.03239,0.035928,0.047228,127.25,0.542985,1.00239,0.001573,notangry
0.104925,0.06232,0.198716,-0.131506,0.443416,1.918172,0.520833,0.510003,0.413175,0.296317,2.563336,0.477522,0.861534,1.224959,1.811396,1.507514,2.929218,0.119115,0.115105,0.094774,0.028765,0.043757,0.053158,0.009563,0.217235,0.20766,0.196285,0.232288,0.380945,0.349593,0.80276,0.095131,0.08209,0.077817,0.079089,0.131717,0.261006,0.087543,0.100122,0.225494,0.121078,0.315537,0.533914,0.813069,0.020457,0.036761,0.043318,95,0.62434,1.003688,0.001538,notangry
0.141126,0.106435,0.229306,0.760345,-0.383354,1.820572,0.365524,0.406223,0.380427,0.483794,2.571281,0.457113,1.09993,1.545667,1.486914,2.166286,2.809167,0.132229,0.116181,0.071411,0.033153,0.049093,0.054826,0.010059,0.273244,0.243693,0.193831,0.230446,0.451287,0.552792,0.710211,0.086274,0.117027,0.097525,0.077524,0.122687,0.261859,0.094622,0.230926,2.180629,0.115658,0.263399,0.255878,0.359608,0.02446,0.033927,0.048421,113.5,0.565382,1.003873,0.001559,notangry
0.141126,0.106435,0.229306,0.760345,-0.383354,1.820572,0.365524,0.406223,0.380427,0.483794,2.571281,0.457113,1.09993,1.545667,1.486914,2.166286,2.809167,0.132229,0.116181,0.071411,0.033153,0.049093,0.054826,0.010059,0.273244,0.243693,0.193831,0.230446,0.451287,0.552792,0.710211,0.086274,0.117027,0.097525,0.077524,0.122687,0.261859,0.094622,0.230926,2.180629,0.115658,0.263399,0.255878,0.359608,0.02446,0.033927,0.048421,113.5,0.565382,1.003873,0.001559,notangry
0.086839,0.055521,0.11543,0.348938,0.251108,1.89005,0.443527,0.386299,0.478672,0.42266,2.580576,0.486944,1.111233,1.832831,1.681318,1.791156,3.093629,0.137024,0.104931,0.086307,0.038238,0.059546,0.057011,0.010208,0.311202,0.190647,0.391743,0.269251,0.49527,0.700219,1.154897,0.098957,0.098668,0.120655,0.074248,0.124356,0.262479,0.093977,0.267496,2.027875,0.091247,0.482264,0.739345,0.538942,0.043248,0.034739,0.046367,120,0.590745,1.006374,0.001425,notangry
0.115846,0.079614,0.165588,0.789633,0.087364,1.87024,0.376821,0.342213,0.421239,0.397251,2.567636,0.464441,1.014641,1.509302,1.508017,1.959827,4.087286,0.137781,0.104269,0.075266,0.034771,0.057627,0.046439,0.008933,0.384593,0.326897,0.34204,0.234915,0.486666,0.538309,1.009186,0.102515,0.112027,0.103341,0.077617,0.128266,0.258472,0.089031,0.310403,3.30857,0.105724,0.424404,0.752514,0.663064,0.028023,0.038886,0.043377,109.5,0.564421,1.003352,0.001581,notangry
0.090127,0.065863,0.246168,0.400141,-0.47074,1.828144,0.378172,0.417635,0.326333,0.375473,2.548918,0.594609,1.114413,1.591229,1.89253,2.448035,3.551025,0.147356,0.127321,0.12396,0.043969,0.050202,0.053194,0.011406,0.345415,0.210759,0.35179,0.254361,0.48618,0.492768,1.605878,0.097576,0.117789,0.099908,0.090088,0.130896,0.256172,0.119538,0.407631,9.303928,0.120215,0.315491,0.638466,0.69264,0.029867,0.032998,0.03949,118.25,0.570489,1.004332,0.001528,notangry
0.038021,0.024698,0.042277,1.144343,-0.206434,1.959755,0.469566,0.45221,0.427281,0.427095,2.625147,0.636003,0.863126,1.42052,1.492943,2.097193,7.534287,0.135263,0.297089,0.338276,0.020774,0.056333,0.061465,0.012666,0.397134,0.310702,0.220477,0.248843,0.361332,0.436032,0.949728,0.09579,0.118799,0.075574,0.063234,0.11783,0.255434,0.078418,0.116419,0.505633,0.140395,0.348883,1.589001,1.84624,0.025985,0.030792,0.035634,85.75,0.562038,1.003588,0.001562,notangry
0.055637,0.040615,0.074006,0.890421,0.049768,1.949937,0.383034,0.334351,0.361225,0.361284,2.563883,0.455725,0.82676,1.677091,1.961313,2.070137,3.28123,0.130417,0.118376,0.138192,0.024173,0.040374,0.063079,0.010054,0.398485,0.475874,0.240208,0.29421,0.479125,0.675291,1.105163,0.113317,0.106407,0.100428,0.063187,0.125485,0.263893,0.077828,0.148471,0.60752,0.132701,0.251713,0.779681,0.860443,0.025809,0.029111,0.039494,127.5,0.596377,1.002949,0.001582,notangry
0.055637,0.040615,0.074006,0.890421,0.049768,1.949937,0.383034,0.334351,0.361225,0.361284,2.563883,0.455725,0.82676,1.677091,1.961313,2.070137,3.28123,0.130417,0.118376,0.138192,0.024173,0.040374,0.063079,0.010054,0.398485,0.475874,0.240208,0.29421,0.479125,0.675291,1.105163,0.113317,0.106407,0.100428,0.063187,0.125485,0.263893,0.077828,0.148471,0.60752,0.132701,0.251713,0.779681,0.860443,0.025809,0.029111,0.039494,127.5,0.596377,1.002949,0.001582,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,notangry
0.045697,0.026902,0.054637,0.688316,0.133961,2.037934,0.322585,0.345414,0.374449,0.360053,2.605557,0.506185,0.881051,1.576907,1.704326,1.968723,4.657914,0.136866,0.153608,0.123881,0.023852,0.062723,0.073367,0.009629,0.418624,0.618137,0.324089,0.351699,0.582039,0.743003,1.091004,0.135956,0.138101,0.115415,0.076952,0.134364,0.265259,0.083842,0.142726,1.008019,0.125805,0.5541,0.89264,1.046907,0.022624,0.030101,0.036365,82.5,0.552116,1.007813,0.001499,notangry
0.045697,0.026902,0.054637,0.688316,0.133961,2.037934,0.322585,0.345414,0.374449,0.360053,2.605557,0.506185,0.881051,1.576907,1.704326,1.968723,4.657914,0.136866,0.153608,0.123881,0.023852,0.062723,0.073367,0.009629,0.418624,0.618137,0.324089,0.351699,0.582039,0.743003,1.091004,0.135956,0.138101,0.115415,0.076952,0.134364,0.265259,0.083842,0.142726,1.008019,0.125805,0.5541,0.89264,1.046907,0.022624,0.030101,0.036365,82.5,0.552116,1.007813,0.001499,notangry
0.045697,0.026902,0.054637,0.688316,0.133961,2.037934,0.322585,0.345414,0.374449,0.360053,2.605557,0.506185,0.881051,1.576907,1.704326,1.968723,4.657914,0.136866,0.153608,0.123881,0.023852,0.062723,0.073367,0.009629,0.418624,0.618137,0.324089,0.351699,0.582039,0.743003,1.091004,0.135956,0.138101,0.115415,0.076952,0.134364,0.265259,0.083842,0.142726,1.008019,0.125805,0.5541,0.89264,1.046907,0.022624,0.030101,0.036365,82.5,0.552116,1.007813,0.001499,notangry
0.045697,0.026902,0.054637,0.688316,0.133961,2.037934,0.322585,0.345414,0.374449,0.360053,2.605557,0.506185,0.881051,1.576907,1.704326,1.968723,4.657914,0.136866,0.153608,0.123881,0.023852,0.062723,0.073367,0.009629,0.418624,0.618137,0.324089,0.351699,0.582039,0.743003,1.091004,0.135956,0.138101,0.115415,0.076952,0.134364,0.265259,0.083842,0.142726,1.008019,0.125805,0.5541,0.89264,1.046907,0.022624,0.030101,0.036365,82.5,0.552116,1.007813,0.001499,notangry
0.058461,0.04012,0.16275,0.771794,0.124628,2.09867,0.416917,0.404493,0.411656,0.433771,2.593964,0.578767,1.050918,1.805725,1.884015,2.095832,3.42284,0.157226,0.131365,0.163825,0.04367,0.085807,0.076415,0.011486,0.241991,0.146473,0.142306,0.337784,0.465727,0.57338,0.978192,0.126988,0.093388,0.106851,0.079194,0.119848,0.257503,0.073465,0.22021,3.556186,0.142405,0.226143,1.151848,0.652157,0.028957,0.041374,0.047763,96,0.679439,1.00871,0.001161,notangry
0.113969,0.075134,0.199061,0.201664,-0.231109,1.767347,0.480726,0.49595,0.47999,0.357998,2.553333,0.399453,0.784538,1.384453,1.483851,1.780149,4.638263,0.120851,0.112006,0.075634,0.024576,0.032573,0.051559,0.009761,0.21199,0.181803,0.186802,0.226881,0.327636,0.535876,0.645731,0.096143,0.106328,0.127759,0.074602,0.118076,0.258755,0.062939,0.154653,1.502399,0.138813,0.361229,1.36267,1.630148,0.023859,0.035781,0.04948,100.5,0.572441,1.002729,0.001619,notangry
0.088253,0.064182,0.147526,0.807614,0.077398,1.908438,0.466154,0.407641,0.425142,0.373727,2.475966,0.498592,0.991451,1.556507,1.994334,2.202417,3.603402,0.146011,0.128122,0.212013,0.034164,0.043476,0.055938,0.011257,0.422921,0.241486,0.232022,0.263013,0.474389,0.441901,0.8646,0.111661,0.09812,0.096612,0.071203,0.120985,0.244574,0.133163,0.337192,36.98297,0.108934,0.317951,1.111274,0.997402,0.02893,0.033074,0.040234,85.75,0.559792,1.003103,0.001569,notangry
0.044268,0.03525,0.058568,0.996206,-0.174904,2.092509,0.439021,0.4306,0.399247,0.339622,2.572349,0.627816,1.104034,1.571741,2.097667,2.217575,4.288623,0.164074,0.141201,0.160421,0.028495,0.089676,0.09945,0.012518,0.644704,0.334181,0.358312,0.310193,0.500314,0.588028,1.341004,0.099197,0.134384,0.142457,0.091865,0.130588,0.264448,0.19648,0.236124,1.80811,0.159838,0.558702,1.012044,1.314095,0.03328,0.036705,0.051807,131.5,0.620315,1.003089,0.001597,notangry
0.035875,0.027615,0.069648,0.048744,0.584535,1.916031,0.211694,0.288911,0.346099,0.412185,2.584854,0.530378,0.940138,1.979706,2.393428,2.80892,3.108707,0.131353,0.099228,0.118755,0.019963,0.048357,0.084806,0.009486,0.516805,0.594501,0.812769,0.26468,0.926333,0.807699,1.28254,0.148463,0.197791,0.154468,0.084388,0.128276,0.262272,0.23629,0.366253,4.540146,0.234814,0.481781,0.650616,0.839293,0.066424,0.031535,0.03811,80,0.533017,1.00434,0.001509,notangry
0.035875,0.027615,0.069648,0.048744,0.584535,1.916031,0.211694,0.288911,0.346099,0.412185,2.584854,0.530378,0.940138,1.979706,2.393428,2.80892,3.108707,0.131353,0.099228,0.118755,0.019963,0.048357,0.084806,0.009486,0.516805,0.594501,0.812769,0.26468,0.926333,0.807699,1.28254,0.148463,0.197791,0.154468,0.084388,0.128276,0.262272,0.23629,0.366253,4.540146,0.234814,0.481781,0.650616,0.839293,0.066424,0.031535,0.03811,80,0.533017,1.00434,0.001509,notangry
0.035875,0.027615,0.069648,0.048744,0.584535,1.916031,0.211694,0.288911,0.346099,0.412185,2.584854,0.530378,0.940138,1.979706,2.393428,2.80892,3.108707,0.131353,0.099228,0.118755,0.019963,0.048357,0.084806,0.009486,0.516805,0.594501,0.812769,0.26468,0.926333,0.807699,1.28254,0.148463,0.197791,0.154468,0.084388,0.128276,0.262272,0.23629,0.366253,4.540146,0.234814,0.481781,0.650616,0.839293,0.066424,0.031535,0.03811,80,0.533017,1.00434,0.001509,notangry
0.073777,0.060059,0.102356,0.397373,-0.197633,2.000178,0.276902,0.241337,0.241831,0.431722,2.577527,0.580217,1.339537,2.217241,2.324974,2.519582,3.753452,0.131744,0.128954,0.206187,0.028038,0.059489,0.074273,0.011818,0.282074,0.52554,0.316374,0.283417,0.63653,0.787543,1.399144,0.128957,0.143674,0.06752,0.066931,0.125481,0.25951,0.162349,0.157778,6.160931,0.171189,0.356374,1.775398,1.259254,0.024978,0.027632,0.040693,123,0.573719,1.00361,0.001558,notangry
0.073777,0.060059,0.102356,0.397373,-0.197633,2.000178,0.276902,0.241337,0.241831,0.431722,2.577527,0.580217,1.339537,2.217241,2.324974,2.519582,3.753452,0.131744,0.128954,0.206187,0.028038,0.059489,0.074273,0.011818,0.282074,0.52554,0.316374,0.283417,0.63653,0.787543,1.399144,0.128957,0.143674,0.06752,0.066931,0.125481,0.25951,0.162349,0.157778,6.160931,0.171189,0.356374,1.775398,1.259254,0.024978,0.027632,0.040693,123,0.573719,1.00361,0.001558,notangry
0.073777,0.060059,0.102356,0.397373,-0.197633,2.000178,0.276902,0.241337,0.241831,0.431722,2.577527,0.580217,1.339537,2.217241,2.324974,2.519582,3.753452,0.131744,0.128954,0.206187,0.028038,0.059489,0.074273,0.011818,0.282074,0.52554,0.316374,0.283417,0.63653,0.787543,1.399144,0.128957,0.143674,0.06752,0.066931,0.125481,0.25951,0.162349,0.157778,6.160931,0.171189,0.356374,1.775398,1.259254,0.024978,0.027632,0.040693,123,0.573719,1.00361,0.001558,notangry
