@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute F0_sma_max numeric
@attribute mfcc_sma_de[1]_minPos numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data
0.160524,0.116956,0.280323,0.278456,0.093645,1.8336,0.463582,0.44383,0.421113,0.283084,2.557536,0.549651,1.171738,1.731989,1.952985,2.379761,4.542039,0.153884,0.116206,0.084073,0.046929,0.043828,0.073336,0.010575,0.384692,0.258039,0.170315,0.243022,0.438254,0.516351,1.0737,0.095811,0.080447,0.077932,0.07761,0.12746,0.255331,0.095783,0.240426,1.95659,0.164505,0.371531,0.822964,0.791881,0.030481,0.035207,0.051897,107.75,0.569808,1.0028,0.00159,93.89555,6.802896,1.652419,0.53831,1.095499,0.893724,0.10974,33.79449,4.726065,218.5171,0.606811,0.016372,0.011372,0.178053,0.000201,0.017962,2185.284,0.478259,0,0.95273,0.10324,0,0.045066,0.002682,1417.351,804940.8,0.087978,2.252926,3.058946,-16.28012,-0.220512,-0.068329,3.827544,2609,0.697526,21.49383,-18.36754,2909,-4.486981,11.57874,15.86157,0.018149,0.172398,0.135309,1.666275,0.325153,472.4758,1924,0.117139,-0.000814,-0.211978,-0.069158,-0.139646,0.008425,4.515599,8.481557,0.112732,0.138409,0.00006,0.000939,654.8247,0.013898,angry
0.146592,0.102577,0.269904,0.695507,-0.183093,1.847959,0.542956,0.546377,0.511883,0.40071,2.547449,0.435307,0.864514,1.134378,1.216354,1.160771,3.205909,0.112217,0.097907,0.071801,0.038276,0.030801,0.037269,0.009587,0.21182,0.158311,0.143123,0.231144,0.336214,0.40386,0.497731,0.093797,0.085501,0.08709,0.075844,0.123474,0.254484,0.056914,0.108378,0.468224,0.148768,0.201292,0.41751,0.363427,0.028812,0.040477,0.052747,133.25,0.575328,1.00306,0.001594,94.76545,6.644848,1.599109,0.619145,1.461475,0.896422,0.131684,34.18342,4.943125,78.20379,0.25048,0.004717,0.01078,0.134608,0.000042,0.016603,1155.661,0.159204,0,0.964714,0.150983,0,0.034064,0.002838,1087.201,181757.5,0.42481,2.165841,3.187634,-13.87962,-2.13033,-4.446819,2.958236,1337,-5.594519,11.78778,-13.65673,76,-1.041605,6.572351,11.83381,0.043557,0.150413,0.148326,0.092553,0.233276,0,2814,-0.186734,0.000243,-0.123517,-0.038822,0.12087,0.007997,4.265283,7.003323,-0.075729,0.068853,0.000088,0.000136,0,0,angry
0.088138,0.060799,0.130296,0.953528,0.151657,1.940265,0.369371,0.373904,0.440247,0.292878,2.541768,0.637087,1.17799,1.875739,2.442267,2.256087,3.472603,0.156288,0.12279,0.134623,0.042198,0.09596,0.080208,0.012804,0.251513,0.280414,0.300306,0.261041,0.473202,0.518209,0.775201,0.095163,0.096564,0.117116,0.077223,0.133539,0.254697,0.130887,0.210374,7.433455,0.128312,0.26876,0.518543,0.773705,0.029081,0.024552,0.034625,121,0.596038,1.005668,0.001385,73.12407,5.285973,1.468278,0.696356,0.878023,0.890101,0.026638,6.89651,5.164157,265.1724,0.97706,0.02538,0.086996,0.223666,0.000214,0.009775,170.5562,0.832963,0,0.661119,0.088109,0,0.22419,0.00529,659.7815,192703.1,1.353255,-4.880327,4.402601,-21.07388,-2.025816,-1.946889,3.614216,1474,-4.014965,34.46563,-13.6358,2834,-1.127657,12.68339,35.7001,0.010889,0.088802,0.080096,2.215697,0.401747,479.1305,38,-0.346437,-0.001659,0.1124,-0.082846,-0.024887,0.003023,6.793555,12.55674,-0.153539,0.146564,-0.000123,0.002376,907.5524,0.037192,angry
0.16143,0.116253,0.293123,0.042784,-0.113437,1.795529,0.493607,0.472349,0.517052,0.444938,2.558857,0.434188,0.874474,1.13595,1.261584,1.606941,3.063603,0.117051,0.096303,0.067608,0.028784,0.039348,0.045839,0.00923,0.174587,0.134983,0.153703,0.259282,0.367179,0.467719,0.766901,0.091994,0.102667,0.08409,0.074725,0.125431,0.255091,0.078266,0.200483,1.160209,0.12303,0.314741,0.428976,0.42736,0.033149,0.03974,0.050056,108.75,0.561535,1.002719,0.001614,103.5228,6.928954,1.606583,0.588042,1.468273,0.904336,0.165255,58.63093,5.097237,121.8728,0.369465,0.00456,0.004364,0.094225,0.000029,0.016714,3227.984,0.109421,0,0.786951,0.124934,0,0.167771,0.005732,1289.721,120496.7,0.186366,-2.764588,3.172541,-11.00898,1.547408,2.570397,3.135438,161,-2.299995,10.18828,-9.233218,774,-0.277848,13.27077,10.54926,0.061101,0.164908,0.156731,0.464762,0.24603,356.4389,74,-0.90272,0.00137,0.072376,0.068167,-0.105095,-0.000998,3.422309,8.400877,-0.198476,0.104257,0.00016,0.000377,71.07915,-0.077711,angry
0.169072,0.120404,0.311353,0.302529,0.359898,1.834635,0.468666,0.462841,0.460015,0.334902,2.539326,0.441572,0.866166,1.218004,1.373059,1.75159,3.645068,0.12795,0.114776,0.08699,0.043429,0.039161,0.043663,0.00971,0.302912,0.271135,0.237663,0.228549,0.653285,0.563974,0.965057,0.101654,0.093758,0.075921,0.080546,0.129689,0.256936,0.084359,0.220408,2.006235,0.143535,0.281294,0.604563,0.80716,0.033818,0.043008,0.053991,114.25,0.568348,1.002811,0.001594,91.02039,6.688285,1.625596,0.722565,1.45794,0.897249,0.204074,87.01144,4.857139,176.8335,0.954201,0.022615,0.138708,0.232769,0.000128,0.033753,14274.39,0.385539,0,0.953396,0.148084,0,0.044462,0.003094,1269.809,583885.7,0.102636,1.468825,2.758429,-12.99343,-0.039058,-0.751865,3.260803,945,-0.959254,11.98622,-18.58346,2018,-2.944367,7.602989,14.40062,0.022384,0.17345,0.197517,0.11773,0.285631,401.1056,527,-0.109769,0.001947,-0.139201,0.299462,0.021368,0.005429,4.573241,8.085683,-0.056126,0.132655,0.000178,0.000455,228.7444,0.120554,angry
0.04346,0.024595,0.35442,0.408061,-0.059245,1.807044,0.523747,0.494992,0.410109,0.432659,2.524189,0.557037,0.943151,1.694292,1.800602,2.464327,3.270504,0.167164,0.121661,0.183486,0.049663,0.056397,0.082262,0.011478,0.379424,0.24046,0.150549,0.216413,0.360265,0.434375,1.072252,0.088665,0.084593,0.087658,0.070798,0.119141,0.250867,0.084299,0.171029,1.217442,0.107791,0.21806,0.441492,0.516374,0.029018,0.030209,0.045446,93.5,0.61154,1.004237,0.001476,61.02744,4.418912,1.360392,0.729657,0.727121,0.89445,0.038152,7.023078,5.034453,156.721,0.560624,0.014908,0.075436,0.20033,0.000206,0.007618,174.2831,0.479805,0,0.366178,0.045072,0,0.232246,0.004913,263.5534,86774.59,0.412424,7.458747,4.002049,-14.1419,4.393435,8.143451,3.114571,2577,1.123652,23.39901,-21.2974,2894,0.38159,12.73973,16.07185,0.00363,0.040171,0.046272,5.282501,0.339397,408.2882,538,0.071008,-0.003326,-0.02044,-0.182493,0.018886,-0.003224,6.091584,8.812771,-0.021603,0.113377,-0.000064,0.001274,319.4032,0.168606,angry
0.056798,0.033056,0.07888,0.546078,0.175995,1.750113,0.522296,0.518049,0.487689,0.318611,2.529455,0.476799,0.865181,1.223785,1.412121,1.572516,3.316158,0.126172,0.137196,0.164484,0.033992,0.038435,0.051278,0.011522,0.202802,0.230707,0.138659,0.212334,0.379724,0.459357,0.868622,0.083392,0.077673,0.090472,0.069826,0.115256,0.250701,0.091668,0.299967,2.626505,0.094605,0.254171,0.76442,1.348945,0.025977,0.034014,0.045927,106.75,0.554742,1.011179,0.001343,67.09225,4.205319,1.27256,0.879496,1.081186,0.90019,0.133845,59.69096,5.78567,378.9467,0.613521,0.008201,0.067451,0.691316,0.000215,0.017506,6342.016,1.144355,0,0.88016,0.117972,0,0.105549,0.003854,358.6754,39869.34,0.941574,5.198523,2.446152,-15.43584,0.058934,2.484679,3.187876,2762,-1.430346,18.03355,-14.112,2276,-3.852939,9.680305,11.66579,0.006655,0.054652,0.066842,0.642462,0.218313,468.9362,1968,-0.443501,0.000753,-0.091204,-0.209978,0.191693,0.003087,4.32476,7.867702,0.002999,0.151353,0.000126,0.000856,403.1064,0.258263,angry
0.019957,0.015983,0.020402,0.697419,0.792876,2.254289,0.614055,0.600809,0.621932,0.593247,2.59937,0.333689,0.812291,1.013509,1.127308,1.091426,2.253564,0.140199,0.13065,0.180269,0.009246,0.05934,0.044901,0.010184,0.381415,0.467283,0.273704,0.422685,1.145813,0.680427,1.065004,0.242708,0.182552,0.123456,0.093155,0.127602,0.262967,0.109438,0.15518,4.195088,0.179023,0.279043,0.319026,0.564414,0.035434,0.03175,0.049205,105,0.575702,1.002808,0.001566,41.02065,2.368874,0.923202,1.143048,0.452468,0.829084,0.067122,59.75738,9.221183,336.6114,0.416697,0.023926,0.1271,0.212327,0.000682,0.004479,1064.083,9.495582,0,0.874834,0.080577,0,0.109573,0.001554,171.8573,2837.169,2.144486,3.499902,3.440967,-20.96573,-0.882862,-0.099007,3.740696,1342,3.451849,20.43762,-22.15074,1600,-8.501184,6.582468,14.65109,0.006655,0.017887,0.021524,2.470598,0.593297,472.5423,1330,1.099558,-0.00308,-0.965049,-0.183264,-0.210097,-0.00085,3.696603,6.611053,-0.026797,0.161583,0.000124,0.000283,1067.107,-0.085203,angry
0.061758,0.035981,0.081651,0.306767,-0.222711,1.7507,0.459357,0.391159,0.404262,0.409345,2.548606,0.435331,0.899226,1.795995,2.167757,2.119557,3.119016,0.140659,0.118768,0.147169,0.024684,0.041703,0.066215,0.011115,0.174429,0.211669,0.221529,0.210754,0.41204,0.483998,0.824913,0.099337,0.108608,0.091836,0.073713,0.122367,0.254957,0.081907,0.183962,1.312733,0.161333,0.241055,0.331401,0.53661,0.027884,0.034062,0.044678,101.5,0.569253,1.002853,0.001594,83.39942,5.227949,1.380636,0.687585,1.1774,0.904672,0.170041,95.74939,5.896511,183.7803,0.770511,0.013492,0.020874,0.102575,0.000085,0.014543,7745.896,0.24239,0,0.98269,0.123816,0,0.017022,0.002684,429.3749,41511.56,0.825337,3.317619,5.357126,-13.16555,-0.059934,-0.597848,3.054252,1718,-1.403425,12.17131,-15.39193,1913,-1.403732,11.42443,11.23545,0.009679,0.06689,0.03974,1.593171,0.368562,434.4225,1642,-0.686575,0.002381,-0.667066,0.174025,-0.180319,-0.002493,3.602449,6.775476,-0.162793,0.135332,-0.000122,0.000917,472.9432,-0.057802,angry
0.079209,0.047175,0.159469,0.439922,-0.048533,1.821513,0.546774,0.539813,0.527225,0.415364,2.545395,0.471849,0.920837,1.231708,1.286686,1.393687,3.019429,0.125992,0.104155,0.091674,0.041524,0.053642,0.060564,0.012762,0.252165,0.202434,0.123278,0.223623,0.363349,0.474038,0.603044,0.10656,0.092836,0.082126,0.081524,0.124836,0.257877,0.111851,0.17024,0.784457,0.129615,0.408142,0.298995,0.568916,0.028426,0.035054,0.046989,107,0.553942,1.004648,0.001504,91.76367,6.127281,1.50665,0.685056,1.55762,0.902449,0.107416,54.7814,5.477051,585.6824,1.366356,0.015563,0.03807,0.528581,0.000098,0.015233,7208.272,0.575362,0,0.887483,0.106555,0,0.099923,0.004551,516.2302,268097.6,0.647594,5.329953,4.07265,-19.1873,1.0652,-2.864095,3.408806,785,-1.826027,20.24591,-15.17358,409,-2.069452,12.48922,14.40369,0.003025,0.079683,0.082223,2.78112,0.265041,425.4273,571,-0.710616,-0.002019,0.126286,0.198228,0.158064,-0.01227,4.37996,8.708925,0.095173,0.094202,0.000058,0.00033,71.97337,0.040276,angry
0.074369,0.044999,0.103145,0.171577,-0.033467,1.801219,0.425389,0.417239,0.420845,0.412396,2.539688,0.525817,0.973493,1.465365,2.162569,1.85403,3.786716,0.134569,0.153781,0.155024,0.031639,0.050858,0.070661,0.010575,0.260426,0.258509,0.188577,0.236149,0.431661,0.467575,0.7165,0.106381,0.087074,0.09542,0.069424,0.120836,0.259411,0.082007,0.151122,0.742325,0.118077,0.188699,0.599347,0.5708,0.0184,0.032195,0.040691,94.5,0.525518,1.005028,0.001445,77.48919,4.968302,1.374537,0.661064,0.919291,0.901585,0.111793,72.56817,5.723657,248.881,1.051896,0.020187,0.013541,0.183741,0.000097,0.007515,4148.2,0.402859,0,0.946072,0.120482,0,0.051054,0.002689,498.4319,55186.45,0.91898,0.225598,2.796175,-16.10028,0.095453,-0.366101,3.428,697,0.348274,21.33502,-11.44197,2585,-0.815252,8.431697,14.46055,0.016334,0.074728,0.074084,0.568599,0.360234,365.25,1972,-0.834854,-0.000643,0.138071,0.058638,0.214444,-0.003496,4.632796,8.364432,0.088585,0.130336,0.000058,0.000856,492.6004,0.094981,angry
0.057403,0.035082,0.106851,0.357585,0.324059,2.047194,0.473978,0.447392,0.430529,0.376093,2.593694,0.533644,1.007745,1.788665,1.821323,2.011653,2.920744,0.151587,0.14863,0.159781,0.029624,0.072954,0.079695,0.014341,0.283521,0.202252,0.167696,0.351646,0.746015,0.557613,1.527485,0.099387,0.129527,0.095356,0.079858,0.126903,0.26679,0.091314,0.115871,0.670467,0.143013,0.266272,0.77818,0.592056,0.031031,0.039601,0.045406,102.75,0.602655,1.010862,0.001367,73.54925,5.244412,1.433432,0.747278,1.012044,0.894927,0.080685,51.01553,5.488026,315.7673,1.639783,0.040615,0.195753,0.464298,0.000215,0.01208,7851.133,1.196249,0,0.948069,0.096073,0,0.049267,0.002843,384.6033,184109.4,1.364354,8.049868,3.836518,-14.70822,2.994132,3.303884,3.404742,2402,3.880399,24.86842,-12.92934,1077,0.246985,19.45868,17.14107,0.004235,0.056191,0.054734,2.930015,0.341951,450.1946,2005,-1.575777,0.002497,-0.231551,0.081533,-0.215708,0.003808,4.120344,10.03652,-0.048351,0.137075,0.000221,0.001058,572.4291,0.03567,angry
0.164851,0.137276,0.25867,0.01495,0.232456,2.062488,0.436271,0.3942,0.32994,0.424615,2.595739,0.45305,0.894032,1.639849,2.037147,2.19341,3.243979,0.120418,0.102267,0.078991,0.03698,0.035067,0.052256,0.008539,0.257598,0.313309,0.296152,0.321244,0.532948,0.514509,1.095308,0.109551,0.138955,0.079795,0.072645,0.129402,0.264961,0.08314,0.253295,2.741725,0.140807,0.302212,0.51153,0.798293,0.024219,0.036163,0.043636,135.5,0.559659,1.003011,0.001574,103.4334,6.908504,1.634909,0.503151,1.111407,0.893009,0.144646,79.87475,4.770418,373.5366,0.577548,0.009829,0.012197,0.928215,0.000106,0.014094,4399.937,1.03935,0,0.876831,0.13823,0,0.10807,0.004412,1525.064,334513.8,4.166346,-6.526893,4.934295,-14.88138,-1.062132,-3.425964,3.348557,1425,0.826843,17.76601,-19.35086,2515,-3.591487,15.01299,15.57477,0.019964,0.164581,0.1872,1.203844,0.414923,440.8,116,-1.044494,-0.00024,-0.088122,-0.051929,0.293624,-0.004713,3.745671,5.895619,-0.021762,0.081907,-0.00015,0.000564,653.9391,-0.07153,angry
0.027624,0.01966,0.033804,0.713679,0.143911,1.954499,0.553107,0.523135,0.5286,0.539155,2.58678,0.430165,0.993828,1.207331,1.257691,1.979168,3.031883,0.181298,0.178693,0.254105,0.025825,0.108153,0.095803,0.014544,0.212622,0.119259,0.148213,0.245831,0.325076,0.347784,0.881554,0.086627,0.091375,0.074622,0.064163,0.118142,0.258827,0.084862,0.09123,0.421033,0.119569,0.192748,0.345303,0.600892,0.025114,0.023707,0.037893,95,0.648732,1.006363,0.001283,57.2233,3.284584,1.080449,1.365321,1.023476,0.884748,0.050142,23.51415,7.619528,165.1901,0.937753,0.031163,0.13794,0.19616,0.000309,0.005908,1689.631,1.893157,0,0.967377,0.119235,0,0.03158,0.002452,222.101,7130.403,1.839709,-1.278931,3.553611,-24.74621,-2.471094,0.181571,4.164186,2522,0.676665,16.89459,-12.98769,2519,-1.289703,11.58474,19.27291,0.00605,0.026781,0.024101,1.940332,0.383679,456.82,543,-0.730159,-0.00231,-0.377128,0.151536,0.165675,-0.00683,4.318188,10.01421,0.114455,0.120196,0.000101,0.000841,562.905,0.1259,angry
0.126292,0.082649,0.217488,0.030237,0.0473,1.775549,0.54166,0.534614,0.490278,0.316308,2.548387,0.459162,0.935075,1.380824,1.700414,1.680075,3.925951,0.133858,0.108258,0.067362,0.030234,0.031193,0.042257,0.00975,0.109392,0.157482,0.11986,0.238272,0.452888,0.519915,0.863172,0.096287,0.095199,0.095392,0.073794,0.123741,0.25532,0.065763,0.210028,0.792577,0.122612,0.256671,0.380787,0.552122,0.029815,0.039536,0.049506,114.25,0.572513,1.004038,0.001566,94.11255,6.309545,1.54571,0.595734,1.276106,0.90143,0.142992,50.01824,5.192077,73.47781,0.169853,0.002531,0.007438,0.096635,0.000094,0.017472,2895.037,0.111521,0,0.880826,0.122809,0,0.105042,0.004005,915.001,85631.29,0.20316,-0.840362,3.068511,-11.44126,-0.1608,-0.671309,2.969173,394,2.039885,16.08153,-10.03909,677,2.552829,6.555004,10.26379,0.036298,0.129118,0.119881,0.234886,0.318408,436.7889,72,-0.378487,-0.000266,0.129057,0.123821,-0.014437,0.003657,3.981728,6.748989,0.148148,0.123995,-0.000045,0.000685,320.3877,-0.064002,angry
0.181904,0.141542,0.314907,0.620109,-0.062843,1.750057,0.545765,0.553778,0.513534,0.413438,2.540421,0.401585,0.787746,1.09996,1.200475,1.443533,3.83732,0.11678,0.102532,0.067386,0.03439,0.027822,0.033063,0.009231,0.138062,0.191319,0.116874,0.20215,0.413562,0.454704,0.665897,0.093162,0.109185,0.097478,0.077105,0.120814,0.25564,0.070488,0.1295,0.509205,0.111957,0.275823,0.474784,0.590532,0.028241,0.043791,0.052489,108.25,0.567177,1.002683,0.001616,103.5343,7.332755,1.681423,0.528781,1.377579,0.885759,0.172409,46.80362,4.684371,19.51164,0.102995,0.003275,0.001135,0.11687,0.000029,0.030199,2602.021,0.098145,0,0.879494,0.136406,0,0.106055,0.004147,1516.131,165280.4,-0.171292,6.300583,2.9884,-10.46236,-0.656663,-1.002738,3.059463,900,-3.187767,11.88157,-11.76994,525,-0.282391,7.416747,8.657239,0.062311,0.180277,0.181537,-0.477037,0.239719,0,334,-0.134817,-0.002222,-0.054803,0.179241,0.13832,-0.001058,4.759504,8.121702,0.082903,0.042926,0.000014,0.000162,0,0,angry
0.123204,0.080269,0.211513,0.117071,0.014421,1.828674,0.50072,0.460395,0.50779,0.452799,2.584589,0.476724,0.968926,1.396004,1.550541,1.518971,2.929964,0.12252,0.111534,0.080092,0.033536,0.051225,0.058744,0.010309,0.205723,0.286777,0.221488,0.234572,0.427725,0.499561,0.878842,0.123578,0.104264,0.098713,0.080571,0.129283,0.260628,0.081348,0.290674,9.690461,0.124836,0.316847,0.625958,0.615647,0.027087,0.034273,0.0461,83.25,0.585813,1.007242,0.00152,85.63054,6.144676,1.567982,0.565449,1.012465,0.897807,0.114744,46.50729,4.851101,147.2279,0.542141,0.010418,0.009596,0.299055,0.000122,0.013751,2113.63,0.309187,0,0.851531,0.10158,0,0.12651,0.004511,889.7131,221840.8,0.804371,-1.687618,3.764678,-21.02278,1.467445,2.037088,4.432251,2882,0.810746,21.30195,-17.78427,2555,-1.605097,10.82845,15.69215,0.022989,0.125639,0.122309,1.379918,0.26984,424.6068,1340,-0.622955,-0.000549,-0.103316,0.289549,0.135801,-0.004503,4.897764,7.313663,-0.018377,0.138772,0.000068,0.000541,260.1395,-0.008277,angry
0.059472,0.03923,0.072803,-0.436895,0.008299,1.962928,0.488554,0.476071,0.48508,0.408019,2.515955,0.424746,0.912819,1.41634,1.551234,1.606186,3.964728,0.11951,0.114599,0.172377,0.017113,0.037133,0.051069,0.009954,0.345257,0.448165,0.219458,0.296922,0.474741,0.50176,0.656451,0.136196,0.137153,0.069785,0.070802,0.119949,0.2513,0.062179,0.134584,0.766518,0.130094,0.291891,0.396508,0.549791,0.027962,0.030743,0.041843,101.75,0.579408,1.002377,0.001611,76.99559,4.413811,1.262086,0.688712,0.877844,0.887891,0.079672,69.68868,6.394067,49.88763,0.464819,0.01356,0.012707,0.044145,0.000144,0.005815,1857.076,0.33301,0,0.854194,0.11549,0,0.124629,0.004427,448.322,18011.73,1.75682,4.341308,3.609061,-8.036496,4.549966,5.898274,2.558163,2121,0.725348,21.64785,-16.13583,137,3.879524,10.33763,12.93332,0.020569,0.061372,0.051516,2.019065,0.36619,447.4897,1129,-0.777428,0.002469,-0.592277,0.001929,0.085659,-0.00723,3.201571,5.723356,0.056277,0.096586,0.000017,0.000627,368.1255,0.054293,angry
