@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {angry,notangry}

@data

0.070405,0.486048,0.214139,0.050094,9.399394,0.499822,0.398554,0.399415,0.423205,0.500331,2.396411,1.725759,0.521665,1.653246,1.838312,1.990667,2.494271,3.80561,0.131075,0.102309,0.033943,0.052736,0.068278,0.078833,0.777185,0.278024,0.268095,0.269442,0.280829,0.333522,0.428312,0.772857,0.101868,0.099171,0.085266,0.051445,0.00425,0.17325,0.692686,0.639805,0.024472,0.035733,0.045698,0.078189,0.212807,105.5,0.571431,1.003737,notangry
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,notangry
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,notangry
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,notangry
0.033122,0.054409,-0.398054,0.143412,8.422748,0.597308,0.491777,0.43519,0.390375,0.440696,2.367321,2.174982,0.482053,1.23614,2.064482,2.353248,2.445621,3.33392,0.104961,0.182871,0.015759,0.032108,0.037273,0.040357,0.932494,0.209132,0.525582,0.351767,0.264868,0.370337,0.345108,1.295242,0.133781,0.168722,0.090746,0.019257,0.005354,0.24251,0.46332,0.785248,0.025203,0.031998,0.042495,0.075087,0.218824,119.25,0.555113,1.002515,notangry
0.037633,0.435484,0.087571,-0.341206,9.63699,0.513991,0.316224,0.301313,0.409889,0.39205,2.388448,17.851321,0.526385,1.585078,1.924341,2.507046,3.244024,4.569748,0.153827,0.162283,0.022923,0.0555,0.063832,0.062826,1.047105,0.408311,0.430795,0.519744,0.368416,0.449666,0.577155,0.93027,0.141851,0.140192,0.120437,0.013481,0.008712,0.33542,1.398633,1.736083,0.037159,0.029578,0.031427,0.079478,0.211355,118.25,0.56253,1.003539,notangry
0.036796,0.045246,-0.309172,0.072525,8.598961,0.529276,0.255149,0.340899,0.405453,0.345623,2.428848,1.903588,0.403487,1.647584,2.297034,2.689591,3.214486,3.799303,0.15385,0.170611,0.024119,0.065604,0.085432,0.082299,1.728208,0.438961,0.450311,0.457987,0.346947,0.34203,0.682912,1.020433,0.109998,0.109981,0.119059,0.041616,0.006927,0.154665,0.533527,1.20227,0.036076,0.026622,0.038678,0.066299,0.217097,107.5,0.566246,1.00259,notangry
0.063576,0.653706,0.364635,-0.072454,7.877009,0.528512,0.456497,0.482207,0.444236,0.494675,2.443645,1.369042,0.580946,1.255212,1.42355,1.600102,2.723214,3.473869,0.153353,0.095869,0.033434,0.045919,0.058284,0.065358,0.57304,0.212907,0.124974,0.217263,0.24522,0.345421,0.417875,0.628138,0.097699,0.099719,0.092894,0.035682,0.005885,0.133285,1.494112,1.250352,0.025111,0.034793,0.045411,0.085511,0.217742,97,0.579469,1.003648,notangry
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,notangry
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,notangry
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,notangry
0.061784,0.536723,0.166259,-0.079515,8.968993,0.569539,0.41576,0.434436,0.36473,0.484667,2.386015,3.863403,0.55175,1.526372,1.854207,2.022765,3.291256,3.640898,0.130672,0.090841,0.031413,0.060377,0.061682,0.064459,1.036821,0.557428,0.277697,0.203213,0.289996,0.318285,0.406792,1.243931,0.100799,0.107816,0.106337,0.052727,0.004228,0.241646,0.767047,1.278006,0.027127,0.029534,0.043679,0.082865,0.210252,89.5,0.553477,1.004085,notangry
0.086307,0.370276,0.509847,0.04382,8.692698,0.609954,0.451093,0.427756,0.386023,0.512526,2.401752,10.86711,0.563759,1.717442,1.787313,2.06776,2.654646,3.651097,0.15708,0.095745,0.062541,0.059764,0.065711,0.084366,0.623027,0.342076,0.274751,0.2371,0.257206,0.293629,0.462276,0.889204,0.094919,0.135559,0.133159,0.043,0.007161,0.458175,0.614672,0.65899,0.031296,0.034478,0.040786,0.080401,0.215541,102.25,0.5737,1.012067,notangry
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,notangry
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,notangry
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,notangry
0.069084,0.117339,0.389826,-0.038089,10.222634,0.536707,0.370723,0.35134,0.386109,0.463437,2.362822,8.792379,0.551652,1.74033,1.941764,2.363407,3.154672,4.304783,0.132593,0.106621,0.038324,0.051689,0.06806,0.073051,0.949556,0.408179,0.302167,0.269846,0.263,0.391082,0.490243,0.915414,0.11685,0.129327,0.125687,0.044933,0.005636,0.295518,0.676346,0.798727,0.027151,0.034594,0.044472,0.080379,0.213481,83.75,0.559582,1.005333,notangry
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,notangry
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,notangry
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,notangry
0.062671,0.550201,-0.058401,-0.087315,8.12134,0.535875,0.326839,0.312401,0.332702,0.436941,2.391976,6.726914,0.552079,1.574833,2.108962,2.445552,3.594029,3.111141,0.147982,0.130787,0.042788,0.047853,0.065879,0.079109,0.995328,0.424571,0.200988,0.356845,0.253877,0.358401,0.602546,1.262356,0.136383,0.144267,0.118833,0.037868,0.005082,0.254457,0.57147,0.894002,0.034018,0.032605,0.043163,0.078181,0.213315,99.75,0.646792,1.007934,notangry
0.062671,0.550201,-0.058401,-0.087315,8.12134,0.535875,0.326839,0.312401,0.332702,0.436941,2.391976,6.726914,0.552079,1.574833,2.108962,2.445552,3.594029,3.111141,0.147982,0.130787,0.042788,0.047853,0.065879,0.079109,0.995328,0.424571,0.200988,0.356845,0.253877,0.358401,0.602546,1.262356,0.136383,0.144267,0.118833,0.037868,0.005082,0.254457,0.57147,0.894002,0.034018,0.032605,0.043163,0.078181,0.213315,99.75,0.646792,1.007934,notangry
0.062671,0.550201,-0.058401,-0.087315,8.12134,0.535875,0.326839,0.312401,0.332702,0.436941,2.391976,6.726914,0.552079,1.574833,2.108962,2.445552,3.594029,3.111141,0.147982,0.130787,0.042788,0.047853,0.065879,0.079109,0.995328,0.424571,0.200988,0.356845,0.253877,0.358401,0.602546,1.262356,0.136383,0.144267,0.118833,0.037868,0.005082,0.254457,0.57147,0.894002,0.034018,0.032605,0.043163,0.078181,0.213315,99.75,0.646792,1.007934,notangry
0.058232,0.100497,-0.113442,-0.078289,10.252936,0.460344,0.367241,0.34256,0.324581,0.420559,2.335099,5.218553,0.612066,1.665727,2.032356,2.28319,3.720857,4.869002,0.142603,0.200545,0.029692,0.052781,0.063945,0.076709,1.385144,0.406877,0.320576,0.280531,0.272348,0.436966,0.461389,1.212917,0.133131,0.111066,0.085872,0.062243,0.009117,0.240688,0.990098,1.017426,0.030334,0.027903,0.037949,0.069059,0.213962,115,0.60649,1.003172,notangry
0.058232,0.100497,-0.113442,-0.078289,10.252936,0.460344,0.367241,0.34256,0.324581,0.420559,2.335099,5.218553,0.612066,1.665727,2.032356,2.28319,3.720857,4.869002,0.142603,0.200545,0.029692,0.052781,0.063945,0.076709,1.385144,0.406877,0.320576,0.280531,0.272348,0.436966,0.461389,1.212917,0.133131,0.111066,0.085872,0.062243,0.009117,0.240688,0.990098,1.017426,0.030334,0.027903,0.037949,0.069059,0.213962,115,0.60649,1.003172,notangry
0.032406,1.024874,-0.466205,0.339078,8.921018,0.463842,0.370513,0.354369,0.348925,0.446481,2.36428,1.316902,0.529088,1.358581,1.974523,2.172988,3.701278,4.238897,0.108424,0.185897,0.015076,0.049612,0.048353,0.050502,0.90297,0.235498,0.698078,0.292107,0.215121,0.362,0.367317,0.804711,0.10065,0.192909,0.13449,0.023274,0.005605,0.143486,0.961764,1.479784,0.022369,0.029524,0.044484,0.075741,0.212507,94.5,0.57157,1.00271,notangry
0.062586,0.352927,-0.383595,0.096716,10.798372,0.56844,0.309748,0.34576,0.303919,0.493036,2.375327,1.563441,0.47437,1.509944,2.405593,2.073551,3.853064,4.736805,0.130369,0.113428,0.027938,0.041266,0.048831,0.061112,1.064644,0.331948,0.379597,0.251652,0.238617,0.377653,0.51035,1.606898,0.102845,0.121495,0.12007,0.073038,0.007492,0.133007,1.116805,1.389077,0.032995,0.038075,0.051766,0.083822,0.21535,119,0.559849,1.004114,notangry
0.062586,0.352927,-0.383595,0.096716,10.798372,0.56844,0.309748,0.34576,0.303919,0.493036,2.375327,1.563441,0.47437,1.509944,2.405593,2.073551,3.853064,4.736805,0.130369,0.113428,0.027938,0.041266,0.048831,0.061112,1.064644,0.331948,0.379597,0.251652,0.238617,0.377653,0.51035,1.606898,0.102845,0.121495,0.12007,0.073038,0.007492,0.133007,1.116805,1.389077,0.032995,0.038075,0.051766,0.083822,0.21535,119,0.559849,1.004114,notangry
0.044084,0.472001,-0.072268,-0.075684,7.293191,0.585406,0.399161,0.373368,0.467857,0.37653,2.39862,3.100307,0.54324,1.549456,1.83436,2.306167,2.391342,3.523918,0.130916,0.172427,0.021645,0.053924,0.069301,0.071425,2.079269,0.363651,0.358327,0.311464,0.279073,0.377325,0.590374,1.152979,0.126791,0.122064,0.12202,0.067275,0.004458,0.180186,1.088801,0.785601,0.026061,0.038773,0.055935,0.094285,0.209397,118,0.54415,1.002753,notangry
0.083361,0.100071,-0.017846,-0.161097,7.887064,0.465008,0.429438,0.42188,0.414402,0.494269,2.429024,6.596964,0.702526,1.454984,2.064292,2.298399,2.868472,3.052239,0.151306,0.101816,0.06855,0.059537,0.079669,0.113603,0.699231,0.211674,0.198271,0.192241,0.22785,0.269245,0.433809,0.833952,0.088973,0.080518,0.088291,0.091861,0.005992,0.247441,0.581458,0.526451,0.023933,0.030408,0.045716,0.078938,0.216097,102.5,0.546313,1.009063,notangry
0.036103,0.88872,-0.061583,0.287052,7.352264,0.416041,0.315898,0.299696,0.465881,0.371578,2.447222,6.824147,0.610528,1.627051,2.079791,2.351727,3.137057,3.456469,0.141958,0.193225,0.028075,0.051448,0.053089,0.063666,1.24949,0.46482,0.431629,0.285914,0.352288,0.357187,0.800674,1.296675,0.114561,0.141334,0.118618,0.014614,0.007239,0.26894,1.609979,1.623804,0.046792,0.027265,0.04293,0.071463,0.218915,127.5,0.566997,1.002503,notangry
0.036103,0.88872,-0.061583,0.287052,7.352264,0.416041,0.315898,0.299696,0.465881,0.371578,2.447222,6.824147,0.610528,1.627051,2.079791,2.351727,3.137057,3.456469,0.141958,0.193225,0.028075,0.051448,0.053089,0.063666,1.24949,0.46482,0.431629,0.285914,0.352288,0.357187,0.800674,1.296675,0.114561,0.141334,0.118618,0.014614,0.007239,0.26894,1.609979,1.623804,0.046792,0.027265,0.04293,0.071463,0.218915,127.5,0.566997,1.002503,notangry
0.093105,0.946434,0.502382,0.333399,11.901336,0.626714,0.353875,0.412671,0.344757,0.517338,2.399121,1.942341,0.550474,1.501621,1.55694,2.087881,3.789832,6.93314,0.1354,0.107436,0.069084,0.066815,0.06604,0.063168,0.45236,0.33861,0.543262,0.441147,0.260206,0.352871,0.468862,1.022413,0.101482,0.080879,0.124474,0.041769,0.005371,0.311276,0.532802,1.02638,0.050513,0.038113,0.050094,0.084305,0.213776,99.5,0.591386,1.007837,notangry
0.093105,0.946434,0.502382,0.333399,11.901336,0.626714,0.353875,0.412671,0.344757,0.517338,2.399121,1.942341,0.550474,1.501621,1.55694,2.087881,3.789832,6.93314,0.1354,0.107436,0.069084,0.066815,0.06604,0.063168,0.45236,0.33861,0.543262,0.441147,0.260206,0.352871,0.468862,1.022413,0.101482,0.080879,0.124474,0.041769,0.005371,0.311276,0.532802,1.02638,0.050513,0.038113,0.050094,0.084305,0.213776,99.5,0.591386,1.007837,notangry
0.03954,0.401634,0.231562,0.051323,7.932389,0.526532,0.275569,0.328667,0.384728,0.412138,2.362422,2.732817,0.593867,1.724753,2.285359,1.919235,2.97719,3.503375,0.127007,0.178801,0.031257,0.049882,0.074014,0.072353,1.360014,0.491462,0.53596,0.527154,0.301992,0.267539,0.506219,1.493313,0.08415,0.112588,0.097858,0.114401,0.004744,0.259397,1.912585,0.898442,0.04887,0.024974,0.035447,0.065656,0.218511,112.5,0.564705,1.004097,notangry
0.03954,0.401634,0.231562,0.051323,7.932389,0.526532,0.275569,0.328667,0.384728,0.412138,2.362422,2.732817,0.593867,1.724753,2.285359,1.919235,2.97719,3.503375,0.127007,0.178801,0.031257,0.049882,0.074014,0.072353,1.360014,0.491462,0.53596,0.527154,0.301992,0.267539,0.506219,1.493313,0.08415,0.112588,0.097858,0.114401,0.004744,0.259397,1.912585,0.898442,0.04887,0.024974,0.035447,0.065656,0.218511,112.5,0.564705,1.004097,notangry
0.036655,0.195555,0.485983,0.347198,11.220747,0.573282,0.46842,0.406366,0.348658,0.483303,2.348473,0.936653,0.603408,1.600111,1.71619,2.139145,3.902446,7.210659,0.14063,0.164536,0.035013,0.046656,0.047695,0.066148,0.722472,0.384411,0.229734,0.251076,0.293236,0.302327,0.45156,0.957081,0.093046,0.103947,0.102011,0.043394,0.004601,0.103252,0.532237,0.892956,0.024922,0.03146,0.042443,0.075687,0.209933,112.5,0.562582,1.00439,notangry
0.031975,1.0609,0.059152,0.165223,8.595395,0.635226,0.473702,0.361739,0.399735,0.387937,2.40159,1.99546,0.510246,1.517329,1.539598,1.709113,3.719652,3.799093,0.141343,0.156456,0.022,0.057603,0.060852,0.069543,1.108092,0.220466,0.203243,0.230559,0.260337,0.320914,0.418673,0.715774,0.091516,0.077139,0.072289,0.015709,0.007539,0.160146,0.915136,1.093268,0.024449,0.02778,0.037492,0.075988,0.214166,126,0.631769,1.005143,notangry
0.140174,-0.029438,0.398266,0.321586,9.193364,0.577832,0.490153,0.443937,0.376416,0.545233,2.390437,5.084405,0.609644,1.555753,1.651951,1.794356,2.665062,3.560473,0.128336,0.085681,0.037647,0.045207,0.055199,0.074935,0.596481,0.255868,0.238225,0.291727,0.276694,0.386574,0.396855,0.751073,0.11377,0.094026,0.070259,0.033003,0.005897,0.203238,0.621438,0.802668,0.025869,0.037876,0.049368,0.076912,0.213675,102.5,0.56902,1.003911,notangry
0.057839,0.408538,0.012212,-0.187629,9.299401,0.56197,0.487746,0.470805,0.409861,0.525856,2.426583,2.365926,0.548925,1.515285,1.804971,1.772391,2.035292,3.798815,0.14323,0.130893,0.049293,0.084869,0.070316,0.077823,1.089963,0.410521,0.413395,0.593925,0.359335,0.457237,0.594863,1.115013,0.187681,0.156775,0.195707,0.085709,0.011893,0.21995,0.765944,0.4227,0.045033,0.032304,0.045871,0.08712,0.220149,104,0.614379,1.007126,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.040689,0.531758,0.402305,0.010288,7.699157,0.567911,0.520556,0.482525,0.479944,0.462584,2.39058,1.341311,0.527597,1.422252,1.48425,1.675549,1.930413,2.659686,0.124433,0.092299,0.037837,0.064446,0.065302,0.067281,0.739827,0.261385,0.185819,0.298158,0.268306,0.315655,0.392958,0.641869,0.09486,0.080535,0.099814,0.064699,0.005282,0.205395,0.580686,0.67894,0.026104,0.028649,0.039733,0.076313,0.218158,102.25,0.584653,1.008094,notangry
0.062988,0.427808,-0.162485,0.100139,11.974838,0.647604,0.407648,0.366013,0.272293,0.504374,2.347635,1.041329,0.486737,1.56664,2.00616,2.280193,4.004334,4.982179,0.163927,0.089346,0.024869,0.043272,0.054249,0.06062,0.482197,0.307091,0.385994,0.225802,0.211558,0.317709,0.36611,1.006744,0.101282,0.094793,0.100392,0.014707,0.004777,0.199217,1.037897,1.005433,0.025977,0.036898,0.045637,0.078415,0.211923,84.5,0.508827,1.010286,notangry
0.035039,1.25142,0.166833,-0.25104,7.594966,0.30043,0.225476,0.320993,0.474748,0.30571,2.428714,22.884577,0.477765,1.850363,2.609004,2.516836,2.547698,3.388834,0.147657,0.185819,0.017364,0.069386,0.085799,0.066342,1.399924,0.582027,0.536398,0.523701,0.375963,0.481872,0.567387,1.452998,0.120656,0.139105,0.136722,0.007564,0.005826,0.217071,1.068302,0.674665,0.046085,0.027907,0.035943,0.08269,0.215401,108.25,0.574644,1.003128,notangry
0.029855,0.539792,0.332976,0.098088,7.962835,0.526578,0.438795,0.358331,0.400888,0.40555,2.436168,0.758039,0.543813,1.902423,1.731284,2.113579,2.508632,3.219401,0.137509,0.152308,0.021852,0.066397,0.08669,0.087827,1.095811,0.21111,0.23681,0.212262,0.26004,0.307852,0.426638,0.643151,0.107589,0.088338,0.070879,0.043324,0.005982,0.095119,0.752055,0.929284,0.019131,0.02982,0.03949,0.080171,0.216641,104,0.570851,1.003405,notangry
0.024552,0.284487,0.418741,0.360992,8.797948,0.469282,0.419169,0.435345,0.375271,0.440555,2.406484,2.011747,0.557908,1.608148,2.037806,1.872342,2.676226,3.412527,0.116721,0.150766,0.024292,0.052142,0.050849,0.060466,1.385963,0.28218,0.400557,0.322987,0.357092,0.422493,0.527285,1.529804,0.169291,0.157557,0.129047,0.10057,0.006184,0.258889,0.904357,0.943245,0.034174,0.037362,0.050614,0.080639,0.22067,123,0.570382,1.002778,notangry
0.042177,0.789641,0.474296,0.010074,10.541913,0.460085,0.339242,0.309486,0.387422,0.453134,2.386211,5.836222,0.699958,1.779192,2.484842,2.896876,3.741176,5.824989,0.186084,0.201793,0.067065,0.081105,0.074468,0.084575,1.263389,0.403814,0.470037,0.312842,0.285494,0.351976,0.547255,1.281029,0.121321,0.102087,0.103691,0.091943,0.013516,0.418734,0.875878,0.972092,0.044058,0.030734,0.037711,0.082028,0.215621,97.5,0.558666,1.012084,notangry
0.046804,1.107463,0.717313,-0.10286,7.809167,0.561453,0.411847,0.375818,0.465442,0.439401,2.415732,2.514424,0.606678,1.490259,1.701248,2.499563,2.506223,3.441888,0.15059,0.160342,0.048038,0.071814,0.074332,0.074727,1.407343,0.469093,0.263861,0.215376,0.31079,0.314962,0.412661,1.037048,0.098022,0.079426,0.084648,0.066017,0.008917,0.340096,1.279321,0.675062,0.049412,0.031127,0.039698,0.070993,0.216567,94.75,0.569513,1.007082,notangry
0.051658,0.461196,0.230038,0.284198,8.554071,0.695409,0.558981,0.537784,0.394473,0.48706,2.41356,0.609617,0.49912,1.195686,1.395031,1.766984,4.392506,3.380748,0.13077,0.09802,0.043386,0.061043,0.064208,0.059504,0.708794,0.150418,0.114537,0.17176,0.228077,0.250201,0.289883,0.649532,0.091294,0.08557,0.096931,0.040134,0.004731,0.136818,1.435785,0.984921,0.02584,0.035572,0.044989,0.080037,0.216336,84.75,0.49673,1.009096,notangry
0.025793,1.102292,0.435308,-0.260449,6.990783,0.609036,0.337511,0.454115,0.484287,0.384499,2.404667,1.384301,0.560908,1.614658,1.515187,1.818414,2.470261,2.987713,0.140805,0.196873,0.040224,0.071243,0.069297,0.066246,1.335738,0.623058,0.508875,0.394788,0.33408,0.291422,0.590928,0.743158,0.122936,0.117712,0.112491,0.172345,0.009163,0.186598,0.670451,1.21504,0.038783,0.02929,0.03415,0.065157,0.217598,94.5,0.500593,1.006791,notangry
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,notangry
