@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.024552,0.284487,0.418741,0.360992,8.797948,0.469282,0.419169,0.435345,0.375271,0.440555,2.406484,2.011747,0.557908,1.608148,2.037806,1.872342,2.676226,3.412527,0.116721,0.150766,0.024292,0.052142,0.050849,0.060466,1.385963,0.28218,0.400557,0.322987,0.357092,0.422493,0.527285,1.529804,0.169291,0.157557,0.129047,0.10057,0.006184,0.258889,0.904357,0.943245,0.034174,0.037362,0.050614,0.080639,0.22067,123,0.570382,1.002778,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.042177,0.789641,0.474296,0.010074,10.541913,0.460085,0.339242,0.309486,0.387422,0.453134,2.386211,5.836222,0.699958,1.779192,2.484842,2.896876,3.741176,5.824989,0.186084,0.201793,0.067065,0.081105,0.074468,0.084575,1.263389,0.403814,0.470037,0.312842,0.285494,0.351976,0.547255,1.281029,0.121321,0.102087,0.103691,0.091943,0.013516,0.418734,0.875878,0.972092,0.044058,0.030734,0.037711,0.082028,0.215621,97.5,0.558666,1.012084,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.046804,1.107463,0.717313,-0.10286,7.809167,0.561453,0.411847,0.375818,0.465442,0.439401,2.415732,2.514424,0.606678,1.490259,1.701248,2.499563,2.506223,3.441888,0.15059,0.160342,0.048038,0.071814,0.074332,0.074727,1.407343,0.469093,0.263861,0.215376,0.31079,0.314962,0.412661,1.037048,0.098022,0.079426,0.084648,0.066017,0.008917,0.340096,1.279321,0.675062,0.049412,0.031127,0.039698,0.070993,0.216567,94.75,0.569513,1.007082,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.051658,0.461196,0.230038,0.284198,8.554071,0.695409,0.558981,0.537784,0.394473,0.48706,2.41356,0.609617,0.49912,1.195686,1.395031,1.766984,4.392506,3.380748,0.13077,0.09802,0.043386,0.061043,0.064208,0.059504,0.708794,0.150418,0.114537,0.17176,0.228077,0.250201,0.289883,0.649532,0.091294,0.08557,0.096931,0.040134,0.004731,0.136818,1.435785,0.984921,0.02584,0.035572,0.044989,0.080037,0.216336,84.75,0.49673,1.009096,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.025793,1.102292,0.435308,-0.260449,6.990783,0.609036,0.337511,0.454115,0.484287,0.384499,2.404667,1.384301,0.560908,1.614658,1.515187,1.818414,2.470261,2.987713,0.140805,0.196873,0.040224,0.071243,0.069297,0.066246,1.335738,0.623058,0.508875,0.394788,0.33408,0.291422,0.590928,0.743158,0.122936,0.117712,0.112491,0.172345,0.009163,0.186598,0.670451,1.21504,0.038783,0.02929,0.03415,0.065157,0.217598,94.5,0.500593,1.006791,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.04682,1.193306,-0.383289,-0.266227,8.515748,0.40532,0.284558,0.307398,0.345565,0.410415,2.392708,12.961949,0.554062,1.764667,2.010034,2.570462,4.360043,4.345982,0.144104,0.17097,0.022248,0.068751,0.070438,0.089788,1.161057,0.38402,0.494476,0.353941,0.304083,0.470577,0.624284,1.025949,0.113942,0.114512,0.082628,0.039548,0.00671,0.337528,0.928132,1.105991,0.037884,0.035175,0.041526,0.076616,0.21381,107.75,0.558107,1.003353,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.067644,0.609629,-0.163084,0.211147,11.038485,0.591015,0.436149,0.430548,0.303525,0.462126,2.406894,3.762099,0.536297,1.427535,2.623729,2.2742,3.932617,4.844692,0.136217,0.142166,0.035746,0.041803,0.043192,0.05282,2.436488,0.293557,0.35248,0.274929,0.246343,0.272858,0.387386,3.373961,0.091163,0.105242,0.103443,0.04778,0.008516,0.434344,1.047401,1.213153,0.023952,0.019203,0.03577,0.069057,0.218676,114.5,0.558261,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.067644,0.609629,-0.163084,0.211147,11.038485,0.591015,0.436149,0.430548,0.303525,0.462126,2.406894,3.762099,0.536297,1.427535,2.623729,2.2742,3.932617,4.844692,0.136217,0.142166,0.035746,0.041803,0.043192,0.05282,2.436488,0.293557,0.35248,0.274929,0.246343,0.272858,0.387386,3.373961,0.091163,0.105242,0.103443,0.04778,0.008516,0.434344,1.047401,1.213153,0.023952,0.019203,0.03577,0.069057,0.218676,114.5,0.558261,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.069348,0.195005,0.27787,0.270508,11.093552,0.660717,0.483581,0.438048,0.348907,0.501264,2.40868,0.721664,0.481056,1.379258,1.722947,1.860707,3.045241,4.753154,0.116769,0.074271,0.024894,0.045418,0.053672,0.064825,0.820113,0.20654,0.173232,0.165862,0.255916,0.319741,0.707374,0.764863,0.116131,0.142358,0.114102,0.034166,0.003883,0.167515,0.694603,0.600948,0.030508,0.039383,0.049466,0.084729,0.216299,119.5,0.571502,1.003278,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.068677,0.424912,0.547662,-0.106082,8.267273,0.476476,0.285149,0.257693,0.384363,0.424826,2.430759,17.369355,0.559459,1.841067,1.909155,2.62389,3.401845,3.366312,0.147686,0.154437,0.032343,0.056192,0.066061,0.068431,1.988776,0.62766,0.427945,0.407542,0.36934,0.348276,0.728781,1.339834,0.13884,0.14006,0.155122,0.052542,0.004835,0.33501,1.434305,1.138776,0.048815,0.03365,0.042556,0.079654,0.217556,116.5,0.55695,1.003688,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682
0.054382,0.513334,-0.161984,-0.034152,16.467842,0.569024,0.38469,0.316398,0.139956,0.44882,2.380996,4.377242,0.499458,1.578714,2.241287,2.512725,5.522178,6.845426,0.111975,0.099949,0.022564,0.052825,0.053211,0.059473,1.063979,0.501217,0.314941,0.381462,0.263713,0.317626,0.412382,1.391765,0.10136,0.108863,0.083671,0.043497,0.00456,0.211358,0.614616,0.613672,0.03239,0.035928,0.047228,0.088069,0.209065,127.25,0.542985,1.00239,80.75252,5.204699,1.416468,0.620851,0.791551,0.894681,0.225353,136.2412,5.512459,754.4751,1.718234,0.024625,0.038056,0.150514,0.000175,0.01394,5233.864,1.422473,0,0.877497,0.094421,0,0.107568,0.003584,690.8828,252953.1
0.06232,-0.131506,0.022011,0.443416,8.300184,0.622039,0.520833,0.462068,0.296317,0.548674,2.394474,0.531785,0.466598,1.327934,1.811396,1.507514,3.206772,2.929218,0.113362,0.094774,0.028765,0.043757,0.053158,0.06418,0.550605,0.217235,0.20766,0.196285,0.221706,0.27741,0.380945,0.660045,0.08209,0.087715,0.077817,0.067139,0.004125,0.100122,0.533914,0.813069,0.020457,0.036761,0.043318,0.078397,0.215006,95,0.62434,1.003688,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.106435,0.760345,0.720915,-0.383354,8.044279,0.604936,0.365524,0.324135,0.483794,0.480961,2.410104,3.634241,0.570856,2.034004,1.486914,2.166286,1.790638,2.809167,0.12649,0.071411,0.033153,0.049093,0.054826,0.058794,0.538619,0.273244,0.243693,0.193831,0.247275,0.252853,0.451287,0.660564,0.117027,0.098815,0.097525,0.018763,0.004193,0.230926,0.255878,0.359608,0.02446,0.033927,0.048421,0.085707,0.217825,113.5,0.565382,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.106435,0.760345,0.720915,-0.383354,8.044279,0.604936,0.365524,0.324135,0.483794,0.480961,2.410104,3.634241,0.570856,2.034004,1.486914,2.166286,1.790638,2.809167,0.12649,0.071411,0.033153,0.049093,0.054826,0.058794,0.538619,0.273244,0.243693,0.193831,0.247275,0.252853,0.451287,0.660564,0.117027,0.098815,0.097525,0.018763,0.004193,0.230926,0.255878,0.359608,0.02446,0.033927,0.048421,0.085707,0.217825,113.5,0.565382,1.003873,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.055521,0.348938,0.011077,0.251108,8.238192,0.64405,0.443527,0.393452,0.42266,0.476281,2.413168,2.107596,0.480108,1.625227,1.681318,1.791156,1.923826,3.093629,0.118304,0.086307,0.038238,0.059546,0.057011,0.066862,0.713296,0.311202,0.190647,0.391743,0.234647,0.346402,0.49527,0.802274,0.098668,0.08513,0.120655,0.051024,0.005653,0.267496,0.739345,0.538942,0.043248,0.034739,0.046367,0.082872,0.21417,120,0.590745,1.006374,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8
0.065863,0.400141,-0.354278,-0.47074,8.382555,0.577679,0.378172,0.386894,0.375473,0.45623,2.405716,8.099206,0.524242,1.536786,1.89253,2.448035,2.994349,3.551025,0.156404,0.12396,0.043969,0.050202,0.053194,0.065545,1.475763,0.345415,0.210759,0.35179,0.221662,0.356817,0.48618,1.126134,0.117789,0.116744,0.099908,0.063018,0.003535,0.407631,0.638466,0.69264,0.029867,0.032998,0.03949,0.076649,0.21233,118.25,0.570489,1.004332,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.024698,1.144343,0.084155,-0.206434,9.176475,0.522414,0.469566,0.457397,0.427095,0.410563,2.431283,1.261283,0.584234,1.534447,1.492943,2.097193,6.713691,7.534287,0.159792,0.338276,0.020774,0.056333,0.061465,0.096633,1.03817,0.397134,0.310702,0.220477,0.209763,0.322562,0.361332,0.647109,0.118799,0.115312,0.075574,0.017243,0.010181,0.116419,1.589001,1.84624,0.025985,0.030792,0.035634,0.066932,0.213393,85.75,0.562038,1.003588,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.024698,1.144343,0.084155,-0.206434,9.176475,0.522414,0.469566,0.457397,0.427095,0.410563,2.431283,1.261283,0.584234,1.534447,1.492943,2.097193,6.713691,7.534287,0.159792,0.338276,0.020774,0.056333,0.061465,0.096633,1.03817,0.397134,0.310702,0.220477,0.209763,0.322562,0.361332,0.647109,0.118799,0.115312,0.075574,0.017243,0.010181,0.116419,1.589001,1.84624,0.025985,0.030792,0.035634,0.066932,0.213393,85.75,0.562038,1.003588,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.040615,0.890421,0.317548,0.049768,8.260044,0.55271,0.383034,0.312035,0.361284,0.426402,2.414631,1.671164,0.478021,1.531424,1.961313,2.070137,2.72018,3.28123,0.122017,0.138192,0.024173,0.040374,0.063079,0.063491,1.139117,0.398485,0.475874,0.240208,0.327346,0.316448,0.479125,1.025389,0.106407,0.103935,0.100428,0.021034,0.004619,0.148471,0.779681,0.860443,0.025809,0.029111,0.039494,0.078407,0.218228,127.5,0.596377,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.040615,0.890421,0.317548,0.049768,8.260044,0.55271,0.383034,0.312035,0.361284,0.426402,2.414631,1.671164,0.478021,1.531424,1.961313,2.070137,2.72018,3.28123,0.122017,0.138192,0.024173,0.040374,0.063079,0.063491,1.139117,0.398485,0.475874,0.240208,0.327346,0.316448,0.479125,1.025389,0.106407,0.103935,0.100428,0.021034,0.004619,0.148471,0.779681,0.860443,0.025809,0.029111,0.039494,0.078407,0.218228,127.5,0.596377,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.081137,0.441639,0.181542,-0.175689,9.918252,0.653389,0.42955,0.41357,0.352754,0.500734,2.382666,4.905026,0.466975,1.53453,1.747536,1.956054,2.481879,3.804583,0.145024,0.081898,0.045422,0.054699,0.049098,0.058404,0.636376,0.269753,0.175453,0.198026,0.215353,0.268892,0.387195,0.697637,0.099636,0.073964,0.074801,0.021237,0.005012,0.225198,0.352527,0.512081,0.020767,0.038175,0.04653,0.084351,0.213401,97,0.670663,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.081137,0.441639,0.181542,-0.175689,9.918252,0.653389,0.42955,0.41357,0.352754,0.500734,2.382666,4.905026,0.466975,1.53453,1.747536,1.956054,2.481879,3.804583,0.145024,0.081898,0.045422,0.054699,0.049098,0.058404,0.636376,0.269753,0.175453,0.198026,0.215353,0.268892,0.387195,0.697637,0.099636,0.073964,0.074801,0.021237,0.005012,0.225198,0.352527,0.512081,0.020767,0.038175,0.04653,0.084351,0.213401,97,0.670663,1.00759,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.062843,-0.045117,0.388599,-0.101139,7.886539,0.689311,0.516763,0.464785,0.444402,0.474843,2.379498,0.760875,0.499457,1.208914,1.379559,1.940427,1.794729,2.753458,0.130545,0.082838,0.019986,0.04114,0.063932,0.059291,0.801897,0.19702,0.157556,0.186359,0.245479,0.25193,0.446229,0.669029,0.100431,0.087755,0.08717,0.039855,0.004994,0.124094,0.386583,0.434341,0.021583,0.035018,0.044224,0.074122,0.214415,105,0.561667,1.002879,93.17319,5.612333,1.415325,0.649021,1.220735,0.903455,0.239068,161.7206,5.911946,102.0382,1.067429,0.021106,0.007638,0.073618,0.000067,0.012453,9987.688,0.312048,0,0.928096,0.117865,0,0.066778,0.002511,743.1881,172475.6
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.04012,0.771794,0.067012,0.124628,8.316384,0.537263,0.416917,0.395471,0.433771,0.46056,2.397397,4.505819,0.624751,1.720409,1.884015,2.095832,2.620651,3.42284,0.151533,0.163825,0.04367,0.085807,0.076415,0.090308,1.660202,0.241991,0.146473,0.142306,0.307397,0.33795,0.465727,0.900832,0.093388,0.077682,0.106851,0.124959,0.005301,0.22021,1.151848,0.652157,0.028957,0.041374,0.047763,0.081359,0.213282,96,0.679439,1.00871,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94
0.075134,0.201664,0.129871,-0.231109,10.827241,0.643216,0.480726,0.470573,0.357998,0.519908,2.392875,1.497257,0.487935,1.275523,1.483851,1.780149,3.696003,4.638263,0.108021,0.075634,0.024576,0.032573,0.051559,0.05906,0.647884,0.21199,0.181803,0.186802,0.262437,0.288025,0.327636,0.837181,0.106328,0.103231,0.127759,0.027727,0.003621,0.154653,1.36267,1.630148,0.023859,0.035781,0.04948,0.085,0.212436,100.5,0.572441,1.002729,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87
0.064182,0.807614,0.167627,0.077398,8.093249,0.530895,0.466154,0.437715,0.373727,0.476364,2.307257,12.218704,0.637987,1.470723,1.994334,2.202417,3.561708,3.603402,0.131265,0.212013,0.034164,0.043476,0.055938,0.059343,0.856797,0.422921,0.241486,0.232022,0.261389,0.307099,0.474389,0.991978,0.09812,0.102126,0.096612,0.021432,0.005223,0.337192,1.111274,0.997402,0.02893,0.033074,0.040234,0.069104,0.206449,85.75,0.559792,1.003103,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.03525,0.996206,0.145989,-0.174904,9.810236,0.415786,0.439021,0.448054,0.339622,0.405842,2.413318,2.254552,0.582548,1.530274,2.097667,2.217575,3.94357,4.288623,0.14734,0.160421,0.028495,0.089676,0.09945,0.075429,1.783005,0.644704,0.334181,0.358312,0.263324,0.349249,0.500314,1.229493,0.134384,0.130798,0.142457,0.070137,0.007297,0.236124,1.012044,1.314095,0.03328,0.036705,0.051807,0.086552,0.214112,131.5,0.620315,1.003089,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
